round	geni_id	qid	band	ours	theirs	our_parents	their_parents	comparable_slots	slots_agreeing
1	4474758689980023559	Q75616804	PARENTS-ONE-SIDE	Emma de Lathom	Mabel Hawkset	0	1	0	0
1	4475084324010076168	Q98545598	PARENTS-ONE-SIDE	Kerstin Kristina Augusta Petre	Kerstin Clason	0	2	0	0
1	4479332664060024502	Q11952039	PARENTS-ONE-SIDE	Adelaida Toda De Provença comtessa de Besalú	Tota of Provence	0	2	0	0
1	4510922817560034706	Q75241186	PARENTS-ONE-SIDE	Margery Willoughby	Marjery Willoughby	0	2	0	0
1	4510970565170055851	Q5721272	BOTH-PARENTS-AGREE	Henry Fitz Hugh	Henry FitzHugh, 3rd Baron FitzHugh	2	2	2	2
1	4522575	Q11935483	BOTH-PARENTS-AGREE	Marie Sibylla Nassau Herzogin zu Schleswig-Holstein-Sonderburg-Beck	Maria Sibylla of Nassau-Saarbrücken	2	2	2	2
1	4535864	Q103787995	BOTH-PARENTS-AGREE	Carin Nilsdotter Bielke	Karin Bielke	2	2	2	2
1	4544451050020032494	Q75295200	PARENTS-ONE-SIDE		Marie-Antoinette Gräfin zu Stolberg-Stolberg	0	2	0	0
1	4568525560870129898	Q75520034	BOTH-PARENTS-AGREE	Warin Trussell	Sir Warin Trussell	2	2	2	2
1	4569900099540082773	Q6777752	BOTH-PARENTS-AGREE	Abdullah al-Akbar Al-Umawi	Abd Allah ibn Uthman	2	2	2	2
1	4584795	Q4980360	BOTH-PARENTS-AGREE	Birgitta Stensdotter Bielke	Birgitta Stensdotter	2	2	2	2
1	4591227	Q18326069	BOTH-PARENTS-AGREE	Barbro Axelsdotter Bielke	Barbro Axelsdotter	2	2	2	2
1	4592389579890053526	Q18246625	ONE-PARENT-AGREE	Uno Trulsson	Uno Troilus	2	1	1	1
1	4613540682210058642	Q378081	ONE-PARENT-AGREE	Domnall mac Causantín Rí na h'Alba	Donald II of Scotland	1	1	1	1
1	4614492462350078376	Q958918	NAMES-CONFLICT	Guy Troussel de Montlhéry Lord of Bray and Montlhéry	Guy I of Montlhéry	2	2	2	0
1	4622833911900028174	Q75532497	BOTH-PARENTS-AGREE	Elizabeth Stewart	Elizabeth Stewart	2	2	2	2
1	4631992	Q5541448	BOTH-PARENTS-AGREE	Abraham Kristiernsson Kristiernsson till Brunsberg	Abraham Kristiernsson	2	2	2	2
1	4644828	Q237510	BOTH-PARENTS-PARTIAL	Ēadgȳð of Wessex	Eadgyth	2	2	2	1
1	4645001	Q2887133	BOTH-PARENTS-AGREE	Świętosława «Gunhilda» Mieszkówna	Gunhild of Wenden	2	2	2	2
1	4649799	Q97009435	PARENTS-ONE-SIDE	Louise Philippine de Coninck	Louise Philippine de Coninck	0	2	0	0
1	4650216	Q116469093	NO-PARENTS	Elisa Gros	Elisa Gros	0	0	0	0
1	4692391	Q231834	PARENTS-ONE-SIDE	Agnès Sorel	Agnès Sorel	0	2	0	0
1	4694677	Q510987	BOTH-PARENTS-PARTIAL	Béatrice de Bourgogne	Beatrice of Burgundy, Lady of Bourbon	2	2	2	1
1	4696016	Q1125417	BOTH-PARENTS-AGREE	Marguerite de Lorraine	Marguerite of Lorraine	2	2	2	2
1	4696530377970012596	Q110505396	NO-PARENTS	Anna Conradsdotter Yxkull	Anna Uesküll	0	0	0	0
1	4721915103510026677	Q109335168	BOTH-PARENTS-AGREE	Giovanna Colonna di Paliano	Giovanna Colonna di Paliano	2	2	2	2
1	4722083112690060786	Q108433487	BOTH-PARENTS-AGREE	Pamphilio Pamphili	Pamfilio Pamphili	2	2	2	2
1	4722085825290038085	Q108433488	BOTH-PARENTS-AGREE	Camillo Pamfili	Camillo I Pamphili	2	2	2	2
1	4722085853270026698	Q108433489	PARENTS-ONE-SIDE	Maria Flaminia Cancellieri del Bufalo	Flaminia Cancellieri del Bufalo	2	0	0	0
1	4732226613930039269	Q110371457	ONE-PARENT-AGREE	Barbora Schlick zu Passaun	Barbara, Gräfin Schlick von Passaun	1	2	1	1
1	4733427815130029056	Q76018208	BOTH-PARENTS-AGREE	Faustina Caracciolo dei Principi di Torella	Princess Faustina Caracciolo	2	2	2	2
1	4733470215610038730	Q3034750	BOTH-PARENTS-AGREE	Domenico Amedeo Orsini	Domenico Orsini d'Aragona	2	2	2	2
1	4733470251380029064	Q130313087	BOTH-PARENTS-AGREE	Anna Paola Flaminia Odescalchi Principessa	Donna Anna Paola Flaminia Erba Odescalchi	2	2	2	2
1	4741836	Q75495636	BOTH-PARENTS-AGREE	Wilfred Sidney Gerard Grand d'Hauteville 7th Baron Grand	Wilfred Gerard Sidney Grand d'Hauteville, 7th Baron Grand d'Hauteville	2	2	2	2
1	4773593109790065621	Q100437898	ONE-PARENT-DISAGREE	Pietro di Bobone	Bobone Orsini	2	1	1	0
1	4774053172420033191	Q57520	BOTH-PARENTS-AGREE	Hedwig von Andechs von Andechs of Silesia	Hedwig of Silesia	2	2	2	2
1	4775972	Q232039	BOTH-PARENTS-AGREE	Gisela von Bayern	Gisela of Hungary	2	2	2	2
1	4776106	Q651213	BOTH-PARENTS-AGREE	Henry von Speyer	Henry of Speyer	2	2	2	2
1	4781121412330052301	Q110549313	BOTH-PARENTS-PARTIAL	Lave Beck till Gladsax och Andrarum Stamfar Friis-Beck linje	Lave Beck til Gladsaxe, Lord of Andrarum, Gladsaxe	2	2	2	1
1	4781121438920028540	Q17130942	BOTH-PARENTS-AGREE	Leonora Sophie Corfitzsdatter Ulfeldt Grevinde	Leonora Sophie Ulfeldt	2	2	2	2
1	4790691088310024033	Q26791020	BOTH-PARENTS-AGREE	Christine Charlotte Alexandrine Egypta Bonaparte	Christine-Égypta Bonaparte	2	2	2	2
1	4795812192730081018	Q5558227	ONE-PARENT-AGREE	Jacob Lindberg Appel	Jacob Appel	2	1	1	1
1	4805379662510081360	Q9337279	NO-PARENTS	<private> Tsai	Tsai Hui-mei	0	0	0	0
1	4805387945770124564	Q8274122	NO-PARENTS		Chiang Fang Chih-yi	0	0	0	0
1	4822417456990028357	Q2295972	ONE-PARENT-AGREE	Gwylog ap ap Beli Brenin Powys	Gwylog ap Beli	2	1	1	1
1	4827573383450061824	Q96244433	BOTH-PARENTS-AGREE	Thibaut III de Mathefelon baron de Mathefelon et de Durtal	Honneur de Mathefelon, Dame d'Entrammes	2	2	2	2
1	4828686162140083265	Q27927250	BOTH-PARENTS-AGREE	Edward Revell Eardley-Wilmot	Edward Revell Eardley-Wilmot	2	2	2	2
1	4835625778850034648	Q29052492	PARENTS-ONE-SIDE	Thibaut II de Mathefelon	Thibaut IV de Mathefelon	2	0	0	0
1	4837650136270040359	Q465382	BOTH-PARENTS-PARTIAL	Sybille Wettin, Albertiner Herzogin zu Sachsen-Lauenburg	Sibylle of Saxony	2	2	2	1
1	4860673239570066980	Q122610	PARENTS-ONE-SIDE	Ivan Aleksandar Asen	Ivan Alexander of Bulgaria	0	2	0	0
1	4863354682080028024	Q56526309	BOTH-PARENTS-AGREE	Margred verch Madog of Powys	Marared ferch Madog	2	2	2	2
1	4864676887370088420	Q75464049	BOTH-PARENTS-PARTIAL	Henry de Briwere	Henry de Briwere	2	2	2	1
1	4874150227790013836	Q99674957	BOTH-PARENTS-AGREE	Jane Vernon	Joan Vernon	2	2	2	2
1	4876774528290014023	Q12382495	BOTH-PARENTS-PARTIAL	Ausenda Guterres rainha consorte de Leão	Adosinda Gutiérrez	2	2	2	1
1	4880891073850057158	Q296863	BOTH-PARENTS-PARTIAL	"Ferdinand I ""the Great"" of Navarre King of Castile"	Ferdinand I of León and Castile	2	2	2	1
1	4906943151220064675	Q140006076	PARENTS-ONE-SIDE	Alexander Vassilievich	Василий Васильевич Карцев	0	2	0	0
1	4913726906610024668	Q130391088	ONE-PARENT-AGREE	Dymitry Glebovich Rurikov	Dymitr Hlebowicz	1	1	1	1
1	4913735229900074272	Q4139580	NAMES-CONFLICT	Gleb, Grand Prince of Smolensk	Gleb Svyatoslavich	2	2	2	0
1	4924436745430137489	Q829907	BOTH-PARENTS-PARTIAL	Esclarmonde de Foix reine consort de Majorque	Esclaramunda of Foix	2	2	2	1
1	4924448933160137503	Q51779	BOTH-PARENTS-AGREE	Iolanda Jolán Iš Vengrijos	Violant of Hungary	2	2	2	2
1	4925425003710087812	Q13589690	PARENTS-ONE-SIDE	Muriella de Normandie	Miruel of Hauteville	0	2	0	0
1	4927821250240067090	Q550343	BOTH-PARENTS-PARTIAL	Welf	Welf I, Duke of Bavaria	2	2	2	1
1	4929707544500026387	Q108935704	BOTH-PARENTS-AGREE	Ippolita Ludovisi	Donna Ippolita Ludovisi	2	2	2	2
1	4929797533790067987	Q116469235	BOTH-PARENTS-AGREE	Ettore Carafa	Ettore Carafa, 11th Duke of Andria	2	2	2	2
1	4929797544120067993	Q116469238	BOTH-PARENTS-AGREE	Maria Francesca de Guevara	Francesca de Guevara	2	2	2	2
1	4932557422030107014	Q280371	ONE-PARENT-DISAGREE	Theobald d'Angelica	Theobald of Arles	1	1	1	0
1	4932952221030036762	Q1298015	NAMES-CONFLICT	"Conrad ""the Elder"" Welfen Graf von Linz und Argengau, Comte de Paris"	Egon II de Fribourg	2	2	2	0
1	4934403662550077264	Q75299055	ONE-PARENT-AGREE	Thomas Etchingham	Sir Thomas Echingham	1	2	1	1
1	4943319012480111251	Q98050967	PARENTS-ONE-SIDE	Sarah Clark	Sarah Clark	2	0	0	0
1	4947248545210089938	Q2183430	ONE-PARENT-AGREE	Bengta Ebbesdotter Ebbesdatter Galen Queen of Sweden	Benedicta Ebbesdotter of Hvide	2	1	1	1
1	4948464926690019696	Q108866546	PARENTS-ONE-SIDE	Johan Axel Nordenfalk	Johan Axel Nordenfalk	0	2	0	0
1	4951698942010027956	Q75613009	BOTH-PARENTS-AGREE	Alice FitzHerbert	Alice Fitzherbert	2	2	2	2
1	4953777140640042113	Q430736	NO-PARENTS	Smilets	Smilets of Bulgaria	0	0	0	0
1	4953805201880069438	Q3656984	PARENTS-ONE-SIDE	Aldimir Terter	Aldimir	0	1	0	0
1	4953827427070041511	Q12280895	BOTH-PARENTS-AGREE	Ivan Dragushin	Ivan Dragushin	2	2	2	2
1	4953924217750131248	Q715486	NO-PARENTS	Mitso Asen of Bulgaria	Mitso Asen of Bulgaria	0	0	0	0
1	4954124631460100845	Q554636	ONE-PARENT-AGREE	George Terter	George II of Bulgaria	1	2	1	1
1	4956074856530028188	Q103783916	NO-PARENTS	Gotschalck Johansen Scharpenberg til Hald	Henning Wendelboe	0	0	0	0
1	4956197313950089851	Q136376182	ONE-PARENT-AGREE	Albrecht Andersen Skeel til Hegnet	Albert Skeel, lord of Hegnet	2	1	1	1
1	4958047653390077861	Q928859	BOTH-PARENTS-PARTIAL	Otto Guillaume I d'Ivrea comte de Mâcon & de Nevers, contested Duke of Burgundy	Otto-William, Count of Burgundy	2	2	2	1
1	4958306130180027976	Q2986986	BOTH-PARENTS-AGREE	"Pandulf II-III ""the Old"" prince of Benevento & Capua"	Pandulf II of Benevento	2	2	2	2
1	4972589563730038769	Q5584478	BOTH-PARENTS-AGREE	Axel Brahe til Torstup og Krogholm	Axel Pedersen Brahe	2	2	2	2
1	4972615116410039416	Q96240716	BOTH-PARENTS-AGREE	Maren Tygesdatter Lunge til Tostrup	Maren Tygesdatter Lynge	2	2	2	2
1	4974585825530029115	Q103782227	BOTH-PARENTS-AGREE	Birthe Clausdatter Rantzau	Birthe Clausdatter af Rantzau	2	2	2	2
1	4992478552950133912	Q110602709	BOTH-PARENTS-AGREE	Inês Lourenço de Valadares	Inês Lourenço de Valadares	2	2	2	2
1	4992488967940044073	Q5792844	PARENTS-ONE-SIDE	Madragana Ben Ben Aloandro Mor Afonso	Madragana	0	1	0	0
1	4994184628330134042	Q229871	BOTH-PARENTS-AGREE	Valeria Messalina	Messalina	2	2	2	2
1	4994272588560101934	Q154732	BOTH-PARENTS-AGREE	Julia Agrippina Minor	Agrippina the Younger	2	2	2	2
1	5001540482550082932	Q101247292	NO-PARENTS	N.N	Signe	0	0	0	0
1	5002422000440063513	Q99304147	ONE-PARENT-AGREE	Berenguièr I de Melguèlh comte de Melguèlh	Berenguer de Melgueil	2	1	1	1
1	5002841002530047022	Q103787584	BOTH-PARENTS-AGREE	Gørvel Andersdatter Lunge	Gerver Andersdotter [Lunge]	2	2	2	2
1	5029010246940051089	Q75558721	BOTH-PARENTS-AGREE	Elstrude	Elstrude de Flandre	2	2	2	2
1	5031365156440130595	Q61896413	BOTH-PARENTS-PARTIAL	Elisabeth fitz Erneis	Richard de Camville	2	2	2	1
1	5042461071610069323	Q28469900	BOTH-PARENTS-AGREE	Olof Larsson Hård till Segerstad	Olof Hård af Segerstad	2	2	2	2
1	5090833952240053741	Q75444556	PARENTS-ONE-SIDE	Escolástica Bonifácia de Toledo Ribas viscondessa de Castro	Escolástica Bonifacio de Oliveira Toledo Ribas	0	1	0	0
1	5099757972810062889	Q75392185	BOTH-PARENTS-AGREE	Philippine Marie Cécile Douce de Noailles	Philippine de Noailles	2	2	2	2
1	5101278049640043917	Q130334530	ONE-PARENT-DISAGREE	Christine Jensdatter	noble Kirsten Jensdatter af Naestved	2	1	1	0
1	5105724221060128725	Q127270421	BOTH-PARENTS-AGREE	Christina Olofsdotter	Kristina Olofsdotter	2	2	2	2
1	5106195884670114511	Q16649300	ONE-PARENT-DISAGREE	Andreas Persson	Andreas Petri Grubb	2	1	1	0
1	5116207327400055354	Q136126179	PARENTS-ONE-SIDE	Maria Ginevra degli Alessandri	Ginevra degli Alessandri	2	0	0	0
1	5122422525060045462	Q75726723	ONE-PARENT-AGREE	Hans Grabow til Simblegaard	Hans Grabow	2	1	1	1
1	5127142750810035157	Q1697752	ONE-PARENT-AGREE	Johannes II. ´mit den 4 Frauen` Truchseß von Waldburg	Johannes II. von Waldburg	1	2	1	1
1	5127249366530106277	Q326610	BOTH-PARENTS-AGREE	Bolko III ziębicki von Schlesien-Münsterberg	Bolko III of Ziębice	2	2	2	2
1	5127249379030106283	Q24309074	BOTH-PARENTS-PARTIAL	Eufemia bytomska Of von Beuthen und Cosel	Euphemia of Bytom	2	2	2	1
1	5129087897520072687	Q5703701	BOTH-PARENTS-AGREE	Helena Palaiologina	Helena Palaiologina of the Morea	2	2	2	2
1	5129459882500045150	Q437712	ONE-PARENT-AGREE	Gundioc roi des Burgondes	Gondioc	2	1	1	1
1	5149096265050047141	Q110302907	ONE-PARENT-AGREE	Erik Axelsen Rosenkrantz	Erik Axelsen Rosenkrantz	2	1	1	1
1	5149096314280047148	Q110302910	BOTH-PARENTS-AGREE	Margrethe Børgesdatter till Örup	Margrethe Borgesdatter Ulfstand, heiress of Glimminge manor	2	2	2	2
1	5149550446320139742	Q96240726	BOTH-PARENTS-AGREE	Anna Nielsdatter Kabel af Tostrup	Anne Nielsdatter af Tostrup	2	2	2	2
1	5149696527850139761	Q110304283	BOTH-PARENTS-AGREE	Christen Eriksen Krag	squire Christiern Eriksen Krag	2	2	2	2
1	5149696546690139767	Q110304284	PARENTS-ONE-SIDE	Ellen Christensdatter Vind	Ellen Christensdatter Vind, heiress of Strellev Kaergaard	0	2	0	0
1	5156433950030119321	Q112968341	BOTH-PARENTS-AGREE	Margareta Claesdotter Kyle	Margareta Claesdotter Kyle	2	2	2	2
1	5162674733680074624	Q50358699	NO-PARENTS	Anders Gustav Wide	Anders Gustaf Wide	0	0	0	0
1	5167685659070038226	Q26220844	BOTH-PARENTS-AGREE	Thomas Ferrers Esq.	Thomas Ferrers	2	2	2	2
1	5167685718320038232	Q75566210	PARENTS-ONE-SIDE	Elizabeth Freville	Elizabeth Freville	0	2	0	0
1	5200542141210088659	Q75558359	BOTH-PARENTS-PARTIAL	Janet Dundas	Janet Dundas	2	2	2	1
1	5227336465080081295	Q102862098	BOTH-PARENTS-AGREE	Eléonore Montmorency	Eléonore de Montmorency	2	2	2	2
1	5227347554150029113	Q102862086	BOTH-PARENTS-AGREE	François III de LA TOUR d'AUVERGNE vicomte de Turenne	François III de La Tour d'Auvergne, Vicomte de Turenne, Baron de Montgascon	2	2	2	2
1	5233416830080054925	Q75776400	NO-PARENTS	Joan St. Owen Lady of Winchester	Joan (?)	0	0	0	0
1	5233537874200043084	Q2910443	BOTH-PARENTS-PARTIAL	Joscelin I de Courtenay seigneur de Courtenay	Joscelin de Courtenay	2	2	2	1
1	5235605714220070458	Q2241510	BOTH-PARENTS-AGREE	Rikissa of Sweden of Poland	Richeza of Poland, Queen of Sweden	2	2	2	2
1	5242096688600116304	Q111424399	PARENTS-ONE-SIDE	Anders Herman Gustafsson Ahlskog	Anders Törnqvist	2	0	0	0
1	5259505688330057544	Q61896119	PARENTS-ONE-SIDE	Thomas Cary	Thomas Cary	0	2	0	0
1	5259638785100119928	Q61911161	BOTH-PARENTS-AGREE	Elizabeth Hastings	Elizabeth de Hastings	2	2	2	2
1	5259798506330057422	Q2424672	PARENTS-ONE-SIDE	Hugh Bigod	Hugh Bigod, 1st Earl of Norfolk	0	2	0	0
1	5259804936550084244	Q434657	BOTH-PARENTS-AGREE	Alberic de Vere II	Aubrey de Vere II	2	2	2	2
1	5260084573350057404	Q4735	BOTH-PARENTS-AGREE	John Hamilton 1st Marquess of Hamilton	John Hamilton	2	2	2	2
1	5260091777100138655	Q4813	BOTH-PARENTS-AGREE	Anne Cunningham Marchioness of Hamilton (Covenanter)	Lady Ann Cunningham	2	2	2	2
1	5262671343820045568	Q96075968	ONE-PARENT-AGREE	Alice de la Bere	Alicia dela Bere	2	1	1	1
1	5266885271690139524	Q510576	BOTH-PARENTS-AGREE	Fadrique Alfonso Enríquez de Castilla I Señor de Haro	Fadrique Alfonso, Lord of Haro	2	2	2	2
1	5269498957060121279	Q110304359	ONE-PARENT-AGREE	Børge Eriksen Rosenkrantz	Borge Axelsen Rosenkrantz	2	1	1	1
1	5271489675500023723	Q2406584	BOTH-PARENTS-PARTIAL	Urraca de Portugal rainha consorte de Leão	Urraca of Portugal	2	2	2	1
1	5271608185130057937	Q113021	BOTH-PARENTS-PARTIAL	Berenguela de Barcelona reina consort de Lleó i Castella	Berengaria of Barcelona	2	2	2	1
1	5272432907750102178	Q101403628	BOTH-PARENTS-PARTIAL	Toda Fortúnez	Toda Ortiz	2	2	2	1
1	5284543506520122688	Q3292878	BOTH-PARENTS-PARTIAL	Maria Komitopulos	Maria of Bulgaria	2	2	2	1
1	5294781477310117337	Q3133945	BOTH-PARENTS-PARTIAL	Ercole Grimaldi marquis de Baux	Ercole, Marquis of Baux	2	2	2	1
1	5294781535060117343	Q75394999	PARENTS-ONE-SIDE	Maria Aurélie Spinola	Aurelia Spinola	0	2	0	0
1	5304572722780119951	Q105045834	PARENTS-ONE-SIDE	Niels Eriksen Løvenbalk til Aunsbjerg	Niels Eriksen Løvenbalk	2	0	0	0
1	5308499222270132861	Q136289554	PARENTS-ONE-SIDE	Johanna Margaretha Ekstrom	Johanna Ekström	0	2	0	0
1	5308513564910076625	Q136289557	BOTH-PARENTS-AGREE	Emma Karolina Augustdotter Björkman	Emma Carolina Björkman	2	2	2	2
1	5311926837990077645	Q18215269	ONE-PARENT-AGREE	Henry de Percy VI	Henry de Percy	1	2	1	1
1	5321257379830120004	Q112969345	NAMES-CONFLICT	Anna Eriksdotter till Sjölaks	noble Anna Eerikintytär of Syvälahti, heiress of Koukkukylä	2	2	2	0
1	5321265586910039303	Q112969344	NO-PARENTS	Joakim Didriksson Brand	admiral Jaakkima Tiirikanpoika Brand, 1.Lord of Tiersmäki & Kuusjoki, castellan of Käkisalmi	0	0	0	0
1	5327737682960022955	Q111442691	ONE-PARENT-AGREE	Marguerite Sarah Nathan	Marguerite Nathan	1	2	1	1
1	5340168820130025215	Q3745089	ONE-PARENT-AGREE	Filippo Doria-Pamphili-Landi di Melfi	Filippo Andrea VI Doria Pamphili	1	2	1	1
1	5340218948890122884	Q116177412	NO-PARENTS	Hugh Kirkoswald de Morville	Simon de Moreville	0	0	0	0
1	5340541780820104238	Q2690987	ONE-PARENT-AGREE	Béatrix (I) de Bourbourg châtelaine de Bourbourg, héritière de Guînes	Beatrice of Bourbourg	1	2	1	1
1	5341333863140104281	Q75251800	PARENTS-ONE-SIDE	John Talbot	John Talbot	0	2	0	0
1	5341333886480104287	Q75251801	ONE-PARENT-AGREE	Eleanor Baskerville	Eleanor Baskerville	2	1	1	1
1	5341955501990047310	Q75836279	ONE-PARENT-AGREE	Anyll Venables	Anilla Venables	2	1	1	1
1	5364391501220103618	Q97626488	NO-PARENTS		Dulcea of Worms	0	0	0	0
1	5380257516540081329	Q104550348	BOTH-PARENTS-AGREE	Hebbla Claesdotter Fleming till Vik	Hebbla Fleming	2	2	2	2
1	5423138981990118357	Q87986	BOTH-PARENTS-PARTIAL	"Heinrich III ""der Reiche"" von Hessen Landgraf von Oberhessen in Marburg"	Henry III, Landgrave of Upper Hesse	2	2	2	1
1	5423269005420118556	Q571471	BOTH-PARENTS-PARTIAL	Konrad I von Glogau książę	Konrad I, Duke of Głogów	2	2	2	1
1	5424917371870068252	Q317710	BOTH-PARENTS-PARTIAL	Moritz Wettin, Albertiner Kurfürst	Maurice of Saxony	2	2	2	1
1	5432713922350048692	Q15975199	BOTH-PARENTS-AGREE	Elisabeth von Lobdeburg-Arnshaugk	Elisabeth of Lobdeburg-Arnshaugk	2	2	2	2
1	5441313740220126371	Q769720	BOTH-PARENTS-AGREE	Judith Albertsdotter Askanier Queen Consort of Denmark	Jutta of Saxony	2	2	2	2
1	5468118922850082207	Q124519202	PARENTS-ONE-SIDE	Pernille Johansdatter Oxe 0	Pernille Johansdatter Oxe	2	0	0	0
1	5473645767850120136	Q101248003	PARENTS-ONE-SIDE	Jon Ranesen Rani	squire Jon Ranisen	2	0	0	0
1	5473900875460120094	Q242395	NO-PARENTS	"Thyra Torvi ""Danebod"""	Thyra	0	0	0	0
1	5478155610770039297	Q237750	NO-PARENTS	Balthilde abbesse de Chelles	Balthild	0	0	0	0
1	5494181389660103998	Q5612198	PARENTS-ONE-SIDE	Juan Antonio Vásquez de Coronado y Anaya	Juan Vásquez de Coronado	2	0	0	0
1	5500097278300105364	Q85985111	PARENTS-ONE-SIDE	Hjalmar Sebastian Nordenstreng	Hjalmar Nordenstreng	2	0	0	0
1	5500373168130069230	Q115870916	BOTH-PARENTS-AGREE	Märta Ramsay	Maria Ramsay	2	2	2	2
1	5500561413610117694	Q125882945	PARENTS-ONE-SIDE	Agnes Ottilia Flodin	Agnes Ottilia Kajanus	2	0	0	0
1	5501878090180047616	Q106879323	PARENTS-ONE-SIDE	Gustaf Sigurd Gideon von Numers	Gustaf Sigurd Gideon von Numers	0	1	0	0
1	5502897679640085924	Q5923749	PARENTS-ONE-SIDE	Lars Thiodolf Krogius	Lars Krogius	0	1	0	0
1	5508648457330119210	Q30728996	ONE-PARENT-AGREE	Helie (Petronille) de Semur duchesse consort de Bourgogne	Helena of Semur	2	1	1	1
1	5508684470320086533	Q1847459	BOTH-PARENTS-AGREE	Sancha I de León reina de León	Sancha of León	2	2	2	2
1	5542816611280080763	Q101247538	BOTH-PARENTS-AGREE	Anna Henriksdotter Horn	Anna Henriksdotter Horn	2	2	2	2
1	5543113347570036366	Q103893624	PARENTS-ONE-SIDE	Johanna Maria von Kothen	Adolf Fredrik Josef von Kothen	2	0	0	0
1	5544231254350042383	Q230898	NO-PARENTS	Frédégonde	Fredegund	0	0	0	0
1	5549506211080036645	Q6002897	NO-PARENTS	Martin Suárez de Toledo y Saavedra 11° Gobernador del Río de la Plata y del Paraguay	Martín Suárez de Toledo	0	0	0	0
1	5561768073410026332	Q112973526	PARENTS-ONE-SIDE	Gertruda Vaget, Vogt, von Vogt	(Gerdrute) of Vaget	0	1	0	0
1	5563637057610026936	Q108122284	PARENTS-ONE-SIDE	Georg Fredrik Pistolekors	Georg Fredrik Pistolekors	2	0	0	0
1	5578325040820084929	Q3048015	PARENTS-ONE-SIDE	Edmond Charles Whettnall	Edmond Whettnall	0	2	0	0
1	5578344951040067302	Q136337211	PARENTS-ONE-SIDE	Clotilde Marie Henriette Alexandrine Gertrude Baronne de Woëlmont	Clotilde, Baronne de Woelmont	0	2	0	0
1	5585928797380086234	Q28984	BOTH-PARENTS-PARTIAL	"Chlothar I ""the Old"" Merovingian, Roi des Francs King of the Franks"	Clothar I	2	2	2	1
1	5589116626230112295	Q132776457	PARENTS-ONE-SIDE	Lars Cramér	Lars Cramér	2	0	0	0
1	5603008316480087616	Q110399936	ONE-PARENT-AGREE	Gregorius Aminoff	Gregorius Aminoff	2	1	1	1
1	5604890545140087665	Q42307203	PARENTS-ONE-SIDE	Álfhildr Gandálfsdóttir	Álfhildr Gandálfsdóttir of Álfheimr	2	0	0	0
1	5604964914300127913	Q2895486	PARENTS-ONE-SIDE	Harald Valdarsson	Harald the Old	2	0	0	0
1	5620659842590034492	Q1402591	ONE-PARENT-DISAGREE	Ottar in Egilsson	Ohthere	1	1	1	0
1	5620814643950034262	Q20019270	ONE-PARENT-DISAGREE	Alrek Agnasson	Alaric	2	1	1	0
1	5630093992950081663	Q2460032	ONE-PARENT-AGREE	Auðr Ivarsdatter	Auðr the Deep-Minded	2	1	1	1
1	5630431836100135067	Q2667377	PARENTS-ONE-SIDE	"Rørik ""Slængeborræ"" Halfdansson ""slaunvanbauga"""	Hrœrekr Ringslinger	2	0	0	0
1	5642503985940037579	Q110410287	BOTH-PARENTS-AGREE	Eléonore De Courcelles	Eleonore de Courcelles	2	2	2	2
1	5664419771790120683	Q49104024	PARENTS-ONE-SIDE	Herman Fleming af Liebelitz till Håtö	Herman Fleming	0	2	0	0
1	5666828475910069680	Q431172	BOTH-PARENTS-AGREE	García Ramírez V “el Restaurador” Rey de Navarra y Pamplona	García Ramírez of Navarre	2	2	2	2
1	5669785925040109695	Q2309759	BOTH-PARENTS-AGREE	Urraca 'la Asturiana' Alfonso de Castilla	Urraca of Castile, Queen of Navarre	2	2	2	2
1	5679885256540101421	Q115871010	BOTH-PARENTS-AGREE	Otto Christer Boije af Gennäs	Otto Christer Boije af Gennäs	2	2	2	2
1	5692173213210051829	Q7324505	PARENTS-ONE-SIDE	Richard Butler of Kilcash	Richard Butler of Kilcash	0	2	0	0
1	5699360051000114532	Q130247615	ONE-PARENT-AGREE	Catharina Fredrika Krogius	Lars Gabriel Krogius	1	1	1	1
1	5707418577360042186	Q108663245	PARENTS-ONE-SIDE	Marie Eugénie Faesch	Marie Faesch	0	2	0	0
1	5710557875020135721	Q76275680	NO-PARENTS	Thomas Carter of Barford	Thomas Carter	0	0	0	0
1	5719344226700137352	Q120483732	NO-PARENTS	Måns Svensson Bröms	Måns Svensson	0	0	0	0
1	6000000000001297239	Q16596123	ONE-PARENT-AGREE	Anna Magdalena Örnberg	Aurora von Qvanten	2	1	1	1
1	6000000000001305379	Q101069594	PARENTS-ONE-SIDE	Aleksander Gummerus	Aleksanteri Gummerus	2	0	0	0
1	6000000000011272094	Q953213	BOTH-PARENTS-PARTIAL	Ramon Borrell I de Barcelona	Ramon Borrell, Count of Barcelona	2	2	2	1
1	6000000000019972451	Q11857931	ONE-PARENT-AGREE	Engelbrekt Rancken	Engelbrekt Rancken	2	1	1	1
1	6000000000021820228	Q329106	BOTH-PARENTS-AGREE	Elizabeth Welf Princess	Elisabeth of Brunswick-Lüneburg	2	2	2	2
1	6000000000023074679	Q73762474	NAMES-CONFLICT	Hedvig Katarina Magnusdotter Lundberg	Catharina Schultz	2	2	2	0
1	6000000000023277080	Q541514	ONE-PARENT-AGREE	Johannes Gezelius Jr.	Johannes Gezelius	2	1	1	1
1	6000000000023284199	Q116775363	BOTH-PARENTS-AGREE	Margareta Helena Olivecreutz	noble Marketta Heleena Olivecreutz, co-heiress of Karuna manor	2	2	2	2
