qid,geni_id,en_label,reaches_charlemagne
Q45415821,6000000074791750854,Dong Xuan,no
Q45415823,6000000074791523958,Dong Yue,no
Q45415824,6000000074791703898,Dong Sui,no
Q45415826,6000000074791732844,Dong Shouyong,no
Q45415827,6000000074791105227,Dong Shouke,no
Q45415830,6000000074791846821,Dong Shouxun,no
Q45415832,6000000074791807887,Dong Shoujian,no
Q45415834,6000000074791523007,Dong Yue,no
Q45415836,6000000074791574972,Dong Kai,no
Q45415839,6000000074791558232,Zheng Li,no
Q45415842,6000000074792189924,Zheng Fu,no
Q45415843,6000000074792318894,Zheng Yan,no
Q45415845,6000000074792402907,Zheng Fu,no
Q45415847,6000000074792248910,Zheng Jiao,no
Q45415848,6000000074792342870,Zheng Gao,no
Q45415850,6000000074792237898,Zheng Kui,no
Q45415853,6000000074792058022,Zheng Yi,no
Q45415854,6000000074792198967,Zheng Ze,no
Q45415855,6000000074791961154,Zheng Jiang,no
Q45415860,6000000074792467821,Zheng Xun,no
Q45415862,6000000074792434842,Zhang Waitou,no
Q45415864,6000000074791497036,Dong Shoukang,no
Q45415865,6000000074792181994,Dong Gao,no
Q45415867,6000000074792453845,Dong Huang,no
Q45415869,6000000074791190876,Shi Ge,no
Q45415871,6000000074791250865,Shi Zhang,no
Q45415873,6000000074791169978,Shi Di,no
Q45415874,6000000074790637279,Shi Gong,no
Q45415877,6000000074790993062,Shi Qi,no
Q45415879,6000000074790482383,Shi Zi,no
Q45415882,6000000074790848285,Shi Kai,no
Q45415884,6000000074790781130,Shi Bin,no
Q45415886,6000000074791173698,Dong Liao,no
Q45415888,6000000074792319904,Dong Ping,no
Q45415889,6000000074791826306,Dong Yi,no
Q45415890,6000000074792013060,Dong Bin,no
Q45415891,6000000074791575249,Dong Jian,no
Q45415893,6000000074791418397,Dong Ju,no
Q45415895,6000000074792196963,Dong Fuchen,no
Q45415897,6000000074791336468,Dong Yuanchen,no
Q45415898,6000000074792250953,Dong Xianchen,no
Q45415902,6000000074792072997,Dong Liangchen,no
Q45415904,6000000074792454829,Dong Jingchen,no
Q45415905,6000000074792225924,Tahai Tiemuer,no
Q45415907,6000000074792354901,Zheng Junyong,no
Q45415909,6000000074791045473,Dong Shiliang,no
Q45415910,6000000074791480033,Dong Shoucheng,no
Q45415911,6000000074792428863,Wang Weixian,no
Q45415912,6000000074791731244,Wang Yu,no
Q45415913,6000000074791017738,Wang Li,no
Q45415914,6000000074792182015,Wang Ren,no
Q45415915,6000000074791673903,Dong Shigong,no
Q45415918,6000000074791545060,Dong Shourang,no
Q45415920,6000000074791778874,Dong Shoxun,no
Q45415922,6000000074791608288,Dong Dui,no
Q45415925,6000000074792491824,Dong Chui,no
Q45415926,6000000074791637903,Dong Shouren,no
Q45415929,6000000074791501997,Dong Shoushu,no
Q45415930,6000000074791623932,Dong Shouyuan,no
Q45415932,6000000074791623936,Dong Shouque,no
Q45415933,6000000074791466972,Dong Shouzhong,no
Q45415936,6000000074791730850,Dong Shousi,no
Q45415937,6000000074791488014,Dong Shouhui,no
Q45415940,6000000074792032093,Zhao Kuan,no
Q45415944,6000000074792454855,Dong Jian,no
Q45415945,6000000074792483855,Dong Qin,no
Q45415947,6000000074792495832,Dong Liu,no
Q45415948,6000000074792109056,Zhao Jin,no
Q45415950,6000000074792376872,Zhao Kun,no
Q45415951,6000000074792478837,Zhao Bingwen,no
Q45415954,6000000074792532821,Zhao Bingzheng,no
Q45415955,6000000074792334917,Zhao Bingrang,no
Q45415956,6000000074792058070,Zhao Zude,no
Q45415960,6000000074792434873,Zhao Zuchang,no
Q45415961,6000000074792460843,Zhao Min,no
Q45415963,6000000074792082024,Zhao Rui,no
Q45415965,6000000074792511829,Zhao Hui,no
Q45415967,6000000074792317912,Teng Anshang,no
Q45415968,6000000074792326915,Teng Yu,no
Q45415970,6000000074792206955,Teng Yu,no
Q45415972,6000000074791723287,Zhao Shimian,no
Q45415973,6000000074792187006,Zhao Yi,no
Q45415974,6000000074792219921,Shi Yong,no
Q45415977,6000000074792308943,Zhang Tong,no
Q45415978,6000000074792548831,Zhang Sizhong,no
Q45415980,6000000074792274967,Zhang Yongdao,no
Q45415982,6000000074792112055,Zhang Yonghe,no
Q45415983,6000000074792514845,Zhang Yongkang,no
Q45415986,6000000074792263958,Zhang Yongzhang,no
Q45415988,6000000074791223254,Zhang Defu,no
Q45415990,6000000074792498830,Zhang Yan,no
Q45415995,6000000074792420893,Shi Tianxiang,no
Q45415997,6000000074792573822,Wu Gui,no
Q45415999,6000000074790904158,Shi Tianan,no
Q45416002,6000000075326522846,Shi Ji,no
Q45416003,6000000074790775118,Shi Xuan,no
Q45416004,6000000074790887070,Shi Lie,no
Q45416008,6000000074791238924,Shi Hui,no
Q45416010,6000000074791238928,Shi Sui,no
Q45416012,6000000074791295859,Shi Ying,no
Q45416014,6000000074791340827,Shi Ye,no
Q45416017,6000000074791170015,Shi Zhu,no
Q45416019,6000000074791145949,Shi Xuan,no
Q45416021,6000000074791155987,Shi Zhu,no
Q45416022,6000000075326531836,Shi Ran,no
Q45416024,6000000075325990145,Shi Yan,no
Q45416026,6000000075326448903,Shi Yang,no
Q45416029,6000000075325776275,Shi He,no
Q45416030,,Shi Dun,no
Q45416032,,Shi Nuan,no
Q45416033,,Shi Hong,no
Q45416035,,Shi Ju,no
Q45416036,,Shi Xuan,no
Q45416038,,Shi Xin,no
Q45416040,,Shi Tong,no
Q45416042,6000000074792035092,Shi Darici,no
Q45416045,,Shi Yuanheng,no
Q45416047,6000000074790974132,Shi Quan,no
Q45416048,6000000074791254897,Shi Yao,no
Q45416050,,Shi Zhen,no
Q45416053,6000000074790654377,Shi Xun,no
Q45416055,6000000074791183974,Shi Yinshan,no
Q45416057,6000000074790735234,Shi Jun,no
Q45416059,6000000074791192982,Shi Jinshan,no
Q45416060,6000000074790710449,Shi Changan,no
Q45416063,6000000074791352846,Shi Shu,no
Q45416065,6000000074792474846,Cui Dezhang,no
Q45416066,6000000074791575299,Cui Xiang,no
Q45416067,6000000074792279039,Cui Lu,no
Q45416069,6000000074792346910,Cui Xian,no
Q45416071,6000000074792591822,Shi Zhao,no
Q45416073,6000000074792558828,Shi Xi,no
Q45416075,6000000074791826337,Li Rang,no
Q45416077,6000000074790899750,Li Hai,no
Q45416079,6000000074792450925,Li Zhi,no
Q45416081,6000000074792597823,Li Tianze,no
Q45416082,6000000074792344956,Li Tianlu,no
Q45416086,6000000074792517836,Li Tianyou,no
Q45416088,6000000074792526854,Li Tianzuo,no
Q45416090,6000000074791173768,Li Tianxiang,no
Q45416091,6000000074792197015,Li Tianhu,no
Q45416092,6000000074792375909,Dong Ruoshui,no
Q45416093,6000000074791862225,Du Fang,no
Q45416094,6000000074792446899,Shi Deren,no
Q45416099,6000000074790899768,Wang Jing,no
Q45416101,6000000074791553282,Wang Shu,no
Q45416104,6000000074792615829,Jia Fu,no
Q45416107,6000000074792317942,Hao Siwen,no
Q45416109,6000000074792641841,Xu Shi,no
Q45416110,6000000074792251037,Xu H,no
Q45416112,6000000074792654826,Chen Zi,no
Q45416114,6000000074790622422,Wang Liangjie,no
Q45416116,6000000074792093071,Xiao Jie,no
Q45416118,6000000074791552495,Hao Heng,no
Q45416125,6000000074792279069,Hou Gongzuo,no
Q45416126,6000000074791706258,Hao Yi,no
Q45416128,6000000074792622832,Hao Yong,no
Q45416129,6000000074792625821,Hao Abao,no
Q45416131,6000000074792351936,Hao Achang,no
Q45416133,6000000074792315927,Hao Cailin,no
Q45416134,6000000074792625826,Hao Ye,no
Q45416135,6000000074792510863,Hao Zuo,no
Q45416137,6000000074792450944,Hao Shan,no
Q45416139,6000000074792551867,Hao Yuan,no
Q45416141,6000000074792397921,Hao Zhang,no
Q45416144,6000000074792441902,Hao Sheng,no
Q45416145,6000000074792109099,Hao Tianzhi,no
Q45416147,6000000074792171975,Hao Sizhong,no
Q45416149,6000000074792591847,Hao Yuan,no
Q45416150,6000000074792428943,Hao Bing,no
Q45416152,6000000074792595849,Hao Yu,no
Q45416153,6000000074792520881,Hao Nian,no
Q45416154,6000000074792551898,Hao Zhen,no
Q45416156,6000000074792629834,Hao Tianyou,no
Q45416158,6000000074792177938,Hao Sizhi,no
Q45416159,6000000074792597861,Hao Tianqi,no
Q45416162,6000000074791336541,Hao Tianzhen,no
Q45416164,6000000074792597866,Jia Tong,no
Q45416165,6000000074792230021,Jia Yi,no
Q45416168,6000000074792333028,Jia Chenglin,no
Q45416171,6000000074792195998,Jia Wenbei,no
Q45416172,6000000074792321028,Jia Wenjian,no
Q45416175,6000000074792648830,Zhang Hao,no
Q45416178,6000000074792463974,Wu Hao,no
Q45416179,6000000074685417042,Zhang Yanqing,yes
Q45416181,6000000074685562850,Zhang Kangshou,yes
Q45416183,6000000074685420003,Zhang Kangshu,yes
Q45416185,6000000047503817907,Zhang Kangdao,yes
Q45416186,6000000047503838884,Zhang Kangguang,yes
Q45416192,6000000074792009140,Zhang Shinan,no
Q45416193,6000000074792369007,Dong Ruojin,no
Q45416194,6000000074792599895,Zhang Yaotong,no
Q45416196,6000000074792454945,Zhao Shuxiang,no
Q45416198,6000000074792515896,Zhao Shihui,no
Q45416199,6000000074792420941,Zhao Bubian,no
Q45416201,6000000074792163099,Zhao Bue,no
Q45416203,6000000074792683821,Zhao Shanchang,no
Q45416204,6000000074792572871,Zhao Shanliao,no
Q45416205,6000000074792598858,Zhao Sheng,no
Q45416207,6000000074792601860,Zou Xuan,no
Q45416219,6000000074792613865,Chen Yunjian,no
Q45416224,6000000074792446966,Chen Longzheng,no
Q45416227,6000000074792490944,Chen Yuwang,no
Q45416231,6000000074792693834,Chen Shiyuan,no
Q45416233,6000000074792465018,Chen Shichong,no
Q45416237,6000000074792499927,Chen Ji,no
Q45416238,6000000074792582875,Chen You,no
Q45416249,6000000074792441966,Cheng Fuxin,no
Q45416252,6000000074792732836,Cheng G,no
Q45416255,6000000074792668866,Qi Jingzhen,no
Q45416257,6000000074792548954,Qi A,no
Q45416258,6000000074792046097,Cheng Ruoshui,no
Q45416263,6000000074792729828,Wenren Zi,no
Q45416267,6000000074792449978,Cheng Sheng,no
Q45416269,6000000074792725854,Cheng Dushou,no
Q45416276,6000000074792618872,Qi Jingtong,no
Q45416280,6000000074791357724,Qi Jimei,no
Q45416289,6000000074791637413,Jiang Shaoshu,no
Q45416293,6000000074792581924,Jiang Zhiqiao,no
Q45416295,6000000074792434951,Ruan Lue,no
Q45416299,6000000074792649872,Ruan Fang,no
Q45416302,6000000074792649867,Ruan Xi,no
Q45416306,6000000074792755840,Ruan Zhan,no
Q45416309,6000000074792380042,Ruan Xiu,no
Q45416312,6000000074792545949,Ruan A,no
Q45416316,6000000074792734850,Ruan He,no
Q45416317,6000000074792196048,Ruan B,no
Q45416319,6000000074792512026,Ruan Shizao,no
Q45416321,6000000074792245058,Ruan Sizhong,no
Q45416323,6000000074791931223,Ruan Longguang,no
Q45416325,6000000074792073150,Ruan Yikun,no
Q45416326,6000000074792526056,Ruan Shou,no
Q45416328,6000000074792398033,Ruan Ang,no
Q45416331,6000000074791862352,Ruan Wude,no
Q45416332,6000000074792694888,Ruan Jing,no
Q45416333,6000000074792765836,Ruan Song,no
Q45416336,6000000074792692875,Ruan Lian,no
Q45416337,6000000074792185180,Ruan Jian,no
Q45416339,6000000074792743853,Ruan Chun,no
Q45416342,6000000074791470595,Ruan Jialin,no
Q45416344,6000000074792412020,Pei Ruren,no
Q45416348,6000000074792784862,Pei Zhang,no
Q45416350,6000000074792203043,Ruan Shixun,no
Q45416351,6000000074792704907,Ruan Shimei,no
Q45416353,6000000074792780835,Ruan Tianfu,no
Q45416354,6000000074792770850,Ruan Taifu,no
Q45416356,6000000074791723406,Ruan Tongfu,no
Q45416362,6000000074792318040,Ruan Yingshao,no
Q45416363,6000000074792688905,Ruan Jin,no
Q45416366,6000000074792510973,Ruan Zhongqi,no
Q45416367,6000000074791706360,Ruan Zhongjing,no
Q45416371,6000000074792711871,Ruan Yili,no
Q45416373,6000000074792817851,Ruan Yiyan,no
Q45416377,6000000074792727875,Ruan Yan,yes
Q45416378,6000000074792862821,Ruan Guoxiang,yes
Q45416380,6000000074792201157,Ruan Wenguang,yes
Q45416382,6000000074792523978,Ruan Bingqian,yes
Q45416384,6000000074791205726,Li A,yes
Q45416385,6000000074792668942,Li Taigongren,yes
Q45416388,6000000074792822868,Ruan Shujing,yes
Q45416391,6000000074792377020,Ruan Shuzhong,yes
Q45416392,6000000074792462970,Ruan Shuliang,yes
Q45416393,6000000074792900822,Ruan Shugong,yes
Q45416395,6000000074792780850,Ruan Kuangheng,yes
Q45416398,6000000074792815845,Ruan Shiheng,yes
Q45416400,6000000074792680949,Ruan Zaoheng,yes
Q45416403,6000000074792796872,Ruan Yutang,yes
Q45416404,6000000074792443104,Ruan Jintang,yes
Q45416406,6000000074792870847,Jiang Chengrui,yes
Q45416409,6000000074792821905,Jiang Shuren,yes
Q45416410,6000000074792726922,Wang Hao,yes
Q45416412,6000000074792640995,Wang Shuren,yes
Q45416413,6000000074792597956,Ruan Chengde,yes
Q45416415,6000000074792726880,Ruan Chengyi,yes
Q45416417,6000000074792852835,Ruan Chengren,yes
Q45416418,6000000074792670900,Ruan Zhaolin,yes
Q45416420,6000000074792207187,Ruan Heng,no
Q45416422,6000000074792842881,Ruan Lu,no
Q45416424,6000000074792895839,Bao Zhenshu,no
Q45416425,6000000074792739878,Geng Haoling,no
Q45416426,6000000074792461161,Jia Yuanning,no
Q45416427,6000000074792603947,Ruan Chengxin,yes
Q45416429,6000000074792412102,Lin Ying,no
Q45416430,6000000074792692954,Lin Xian,no
Q45416433,6000000074792545985,Lin J,no
Q45416436,6000000074792720954,Lin Wenlian,yes
Q45416438,6000000074792636064,Lin Tinghe,yes
Q45416440,6000000074791637533,Lin Shi,yes
Q45416441,6000000074792620947,Gao Jiexiao,yes
Q45416443,6000000074792412121,Gao Menghui,yes
Q45416444,6000000074792773889,Lin Tingyue,yes
Q45416446,6000000074792549049,Lin Sumen,yes
Q45416447,6000000074792245143,Lin Jiamen,yes
Q45416448,6000000074792698909,Lin Yumen,yes
Q45416451,6000000074792726935,Lin Nianzeng,no
Q45416454,6000000074792896867,Lin Zuanzu,no
Q45416455,6000000049343848021,Jiang Zhenji,yes
Q45416457,6000000049343850020,Jiang Shi,yes
Q45416458,6000000074792861873,Kong Luhua,yes
Q45416462,6000000074792440087,Ruan Changsheng,no
Q45416467,6000000074792729951,Liu Shi,no
Q45416470,6000000045828183121,Liu Shimo,no
Q45416472,6000000045827804214,Liu Sheng,no
Q45416475,6000000074792828927,Liu Yongcheng,no
Q45416478,6000000045828413840,Liu Zhongcong,no
Q45416480,6000000074792847895,Liu Yuanmin,no
Q45416482,6000000074792966828,Liu Yuanfan,no
Q45416485,6000000074792767908,Liu Shi,no
Q45416486,6000000074792438097,Liu Shi,no
Q45416487,6000000074792792887,Zhu Shilu,no
Q45416490,6000000074792924829,Liu Taidou,no
Q45416491,6000000029164052640,Ruan Fu,yes
Q45416496,6000000074792668987,Xu Zujing,yes
Q45416499,6000000074792873895,Xu Jiaju,yes
Q45416500,6000000074792412156,Xu Zhen,yes
Q45416504,6000000074792801911,Xu Zhaokui,yes
Q45416505,6000000074792773926,Xu Yancai,yes
Q45416507,6000000074792952839,Xu Yanze,yes
Q45416509,6000000074792937893,Xu Yanjing,yes
Q45416511,6000000074769690885,Xu Yankai,yes
Q45416514,6000000074792509043,Xu Yanjue,yes
Q45416516,,Xu Yanjin,yes
Q45416518,6000000074792438080,Ruan You,yes
Q45416520,6000000074792587015,Ruan Konghou,yes
Q45416523,6000000049344596905,Ruan Kongjing,yes
Q45416524,6000000074792706048,Zhang Xi,no
Q45416526,6000000074792739933,Zhang Jun,no
Q45416528,6000000074792951871,Zhang Xin,no
Q45416532,6000000074792516109,Shen Zhiliang,no
Q45416533,6000000074791723538,Shen Yichen,no
Q45416538,6000000074792761943,Shen C,no
Q45416542,6000000074792967859,Shen D,no
Q45416543,6000000074792511052,Shen Bi,no
Q45416546,6000000074792860894,Shen Wenfeng,no
Q45416550,6000000081933103890,Shen Zaiting,no
Q45416551,6000000074792969847,Shen Zaixiu,no
Q45416553,6000000074792116262,Pei Zhengwen,no
Q45416555,6000000081932970940,Shen Qinzeng,no
Q45416556,6000000081932998970,Shen Qinzhi,no
Q45416560,6000000074792782856,Ruan Quan,yes
Q45416562,6000000074792645996,Qian Ruding,yes
Q45416565,6000000074792412169,He Guisi,no
Q45416567,6000000074793063821,Qian Yu,no
Q45416571,6000000074792321305,Qian Jiazheng,no
Q45416572,6000000074792843018,Qian Runzheng,no
Q45416573,6000000074793018838,Qian Ruizheng,no
Q45416574,6000000074792974915,Qian Lunguang,no
Q45416576,6000000074792745920,Qian Jie,no
Q45416582,6000000074792621012,Qian Feng,no
Q45416585,6000000074792543121,Tu Shi,yes
Q45416589,6000000074792966907,Tu Yinglin,yes
Q45416595,6000000074792642994,Qian Jun,yes
Q45416598,6000000074792953916,Qian Qi,yes
Q45416600,6000000074792622010,Qian Han,yes
Q45416601,6000000074793053834,Cheng Shi,yes
Q45416607,6000000074792836930,Qian Mo,no
Q45416608,6000000074792685082,Qian Yu,no
Q45416610,6000000074792906958,Qian Chengzhi,no
Q45416611,,Qian Derong,yes
Q45416615,6000000074792973871,Qian Pu,no
Q45416617,6000000074792957907,Qian Wu,no
Q45416618,6000000074793083848,Qian Bai,no
Q45416620,6000000074793103822,Chen Yuqing,no
Q45416622,6000000074792894015,Chen Zhenming,no
Q45416623,6000000074792646017,Chen Xun,no
Q45416626,6000000074793013875,Chen Jin,no
Q45416628,6000000074792502163,Chen Zushou,no
Q45416630,6000000074793099837,Chen Ji,no
Q45416632,6000000074792914945,Chen Tingpu,no
Q45416633,6000000074792962904,Chen Tingyu,no
Q45416636,6000000074792892910,Chen Tingqing,no
Q45416637,6000000074793063839,Chen Taixiong,no
Q45416638,6000000074793021884,Chen Taijiao,no
Q45416642,6000000074792773981,Chen Taibiao,no
Q45416643,6000000074792925932,Chen Guangyu,no
Q45416645,6000000074792676031,Chen Guangxuan,no
Q45416646,6000000074792502187,Gu Gongren,no
Q45416647,6000000074793039856,Gu Fu,no
Q45416649,6000000074793103828,Zhang Hongtu,no
Q45416652,6000000074792892917,Xia Bida,no
Q45416655,6000000074792643055,Jiao Cong,no
Q45416658,6000000074792986925,Jiao Jing,no
Q45416661,6000000074793122846,Jiao Yuan,no
Q45416663,6000000074793054832,Jiao Mingyang,no
Q45416665,6000000074792822966,Jiao Wenke,no
Q45416666,6000000074792706099,Jiao A,no
Q45416669,6000000074792806005,Jiao Shuaizu,no
Q45416671,6000000074793141832,Jiao Mingxuan,no
Q45416674,6000000074792496210,Jiao Gengtai,no
Q45416675,6000000074792496215,Jiao Nanjie,no
Q45416677,6000000074793019869,Jiao Nanji,no
Q45416679,6000000074792880085,Jiao Yizu,no
Q45416683,6000000074792694046,Jiao Huizu,no
Q45416684,6000000074792646030,Jiao Ruyi,no
Q45416686,6000000074793170821,Jiao Ruxiang,no
Q45416687,6000000074793036896,Jiao Rulong,no
Q45416689,6000000075326239016,Jiao Bing,no
Q45416690,6000000074793116824,Jiao Lan,no
Q45416691,,Jiao Shi,no
Q45416692,6000000074793001953,Guan Yiqing,no
Q45416693,6000000074793107876,Jiao Dai,no
Q45416695,6000000074792911889,Jiao De,no
Q45416697,6000000074792914967,Jiao Che,no
Q45416699,6000000074793098904,Fan Xun,no
Q45416700,6000000074793165858,Fan Nangong,no
Q45416703,6000000074792947973,Fan Zhenglin,no
Q45416704,6000000074793022930,Jiao Lizuo,no
Q45416706,6000000074793183856,Jiao Yinzhan,no
Q45416708,6000000074792467155,Fan Xuan,no
Q45416709,6000000074792915009,Fan Jin,no
Q45416711,6000000074793172830,Wang Zuxiu,no
Q45416712,6000000074792822049,Wang Najian,no
Q45416713,6000000074793019863,Jiao Lu,no
Q45416715,6000000074791723607,Jiao Zheng,no
Q45416717,6000000074793008871,Jiao Tingxiao,no
Q45416719,6000000074791723599,Jiao Guiling,no
Q45416720,6000000074792644091,Jiao Shouyi,no
Q45416722,6000000074792924881,Jiao Shoushu,no
Q45416723,6000000074792731049,Jiao Shoushi,no
Q45416724,6000000074792502217,Jiao Tingcong,no
Q45416726,6000000074792116310,Jiao Tingtie,no
Q45416727,6000000074793012927,Xie shi,no
Q45416729,6000000074793196834,Xie Quan,no
Q45416731,6000000074793177854,Xie Tianqi,no
Q45416733,6000000074792897873,Yin Ruren,no
Q45416735,6000000074792564068,Bao Lian,no
Q45416736,6000000074792990922,Bao Mu,no
Q45416738,6000000074793119898,Yang Hui,no
Q45416744,6000000074793189857,Tao Yu,no
Q45416746,6000000074793202851,Tao Yinglei,no
Q45416748,6000000074792196467,Tao Juan,no
Q45416749,6000000074793117900,Tao Chen,no
Q45416752,6000000074792963044,Tao Fuchu,no
Q45416754,6000000074792959996,Tao Zongxian,no
Q45416757,6000000074792436179,Zhao Dezhen,no
Q45416758,6000000074793121955,Zhao Mengben,no
Q45416762,6000000074793122942,Tao Zongfu,no
Q45416764,6000000074792831009,Tao Zongru,no
Q45416766,6000000074792757149,Tao Zongyuan,no
Q45416770,6000000074792955990,Tao Zongyuan,no
Q45416772,6000000074792587293,Zheng Yao,no
Q45416774,6000000074792436198,Zheng Zuyuan,no
Q45416776,6000000074792897049,Zheng Gong,no
Q45416778,6000000074793261824,Zheng Cichong,no
Q45416781,6000000074792473152,Zheng Mu,no
Q45416782,6000000074792116437,Tan Yue,no
Q45416785,6000000074792969067,Tan Fu,no
Q45416786,6000000074792412355,Tan Yi,no
Q45416787,6000000074793285853,Tan Ziying,no
Q45416788,6000000074793297835,Xu Shi,no
Q45416792,6000000074792643209,Xu Shi,no
Q45416793,6000000074793063912,Xu Shuang,no
Q45416794,6000000074793154905,Xu Chong,no
Q45416795,6000000074793280902,Xu Ansou,no
Q45416797,6000000074792950099,Jiao Runsheng,no
Q45416801,6000000074793053046,Qian Yujiong,no
Q45416803,,Qian Dongshu,no
Q45416804,,Qian Dongyuan,no
Q45416807,6000000074793330847,Qian Ziming,no
Q45416808,6000000074793265880,Qian Pu,no
