qid	wikidata_label	geni_id	geni_name	verdict	our_father	our_mother	anchor_father	anchor_mother	decisive	withheld_because	one_is_the_other_parent	decided_by
Q86797994	Frederick Cabot	6000000114766822162		UNKNOWN (not in our tree)			6000000001405772003	6000000003075932087	no		no	
Q86798230	Francis Cabot	6000000040956763578		UNKNOWN (not in our tree)			6000000003075897096	6000000044681819881	no		no	
Q86798230	Francis Cabot	6000000044681088312		UNKNOWN (not in our tree)			6000000003075897096	6000000044681819881	no		no	
Q87265619	Susan Palmes	6000000000056686079		UNKNOWN (not in our tree)			6000000000062265955	6000000000062293826	no		no	
Q87265619	Susan Palmes	6000000180981540855		UNKNOWN (not in our tree)			6000000000062265955	6000000000062293826	no		no	
Q87265627	Humphrey Avery	366511691090011946		UNKNOWN (not in our tree)			6000000000815014062	6000000000056686079	no		no	
Q87265627	Humphrey Avery	6000000180981655855		UNKNOWN (not in our tree)			6000000000815014062	6000000000056686079	no		no	
Q87930255	Henry Adams	6000000017344200558		UNKNOWN (not in our tree)			6000000002909317267	6000000006445888109	no		no	
Q87930255	Henry Adams	6000000122355830821		UNKNOWN (not in our tree)			6000000002909317267	6000000006445888109	no		no	
Q88305422	Jonathan Russell	6000000020792215618		UNKNOWN (not in our tree)			6000000000769985596		no		no	
Q88305422	Jonathan Russell	6000000069051354838		UNKNOWN (not in our tree)			6000000000769985596		no		no	
Q885168	Clark Bissell	6000000077312359862		UNKNOWN (not in our tree)			6000000028190400056		no		no	
Q885168	Clark Bissell	6000000194255810821		UNKNOWN (not in our tree)			6000000028190400056		no		no	
Q88545957	Gawin Corbin	6000000006100968493		UNKNOWN (not in our tree)			6000000000676131640	6000000004370345463	no		no	
Q88545957	Gawin Corbin	6000000035289771878		UNKNOWN (not in our tree)			6000000000676131640	6000000004370345463	no		no	
Q88665527	Aleksander Sołtanowicz	6000000011713477397		UNKNOWN (not in our tree)			6000000024988452009		no		no	
Q88665527	Aleksander Sołtanowicz	6000000024824523294		UNKNOWN (not in our tree)			6000000024988452009		no		no	
Q886894	Ptolemy Apion	6000000003645908672	Ptolemy Apion King of Cyrene	CONFIRMED	6000000002415448137	6000000006840421716	6000000002415448137	6000000006840421716	no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q886894	Ptolemy Apion	6000000041073777758	Ptolemy Apion	CONFIRMED	6000000002415448137	6000000006840421716	6000000002415448137	6000000006840421716	no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q88802220	Гілярый Хамінскі	6000000038926161064		UNKNOWN (not in our tree)			6000000084985502858	6000000084985514915	no		no	
Q88802220	Гілярый Хамінскі	6000000084985385841		UNKNOWN (not in our tree)			6000000084985502858	6000000084985514915	no		no	
Q88899907	James Lawrence Breese	6000000041889797995		UNKNOWN (not in our tree)			6000000001386401053		no		no	
Q88899907	James Lawrence Breese	6000000183991356825		UNKNOWN (not in our tree)			6000000001386401053		no		no	
Q89193838	Mary Worden	6000000002928651680		UNKNOWN (not in our tree)			6000000002428617388	6000000011684770185	no		no	
Q89193838	Mary Worden	6000000016767177105		UNKNOWN (not in our tree)			6000000002428617388	6000000011684770185	no		no	
Q89353119	Elizabeth Galloway Sprigg	6000000001180364582		UNKNOWN (not in our tree)				6000000001522992219	no		no	
Q89353119	Elizabeth Galloway Sprigg	6000000031477545169		UNKNOWN (not in our tree)				6000000001522992219	no		no	
Q90156091	Violet Cruger	6000000022514352729		UNKNOWN (not in our tree)			6000000022514232561	6000000013385664820	no		no	
Q90156091	Violet Cruger	6000000047497930099		UNKNOWN (not in our tree)			6000000022514232561	6000000013385664820	no		no	
Q9069826	Robert Wilson Gibbes	6000000015840859716		UNKNOWN (not in our tree)			6000000006323072126		no		no	
Q9069826	Robert Wilson Gibbes	6000000095448336087		UNKNOWN (not in our tree)			6000000006323072126		no		no	
Q90885186	Barbara Kozińska	6000000014724066518		UNKNOWN (not in our tree)			6000000019775943514	6000000020690620911	no		no	
Q90885186	Barbara Kozińska	6000000046125434334		UNKNOWN (not in our tree)			6000000019775943514	6000000020690620911	no		no	
Q91249304	Joachim Rdułtowski	6000000011425987029		UNKNOWN (not in our tree)			6000000218244920949	6000000218245245831	no		no	
Q91249304	Joachim Rdułtowski	6000000026178675482		UNKNOWN (not in our tree)			6000000218244920949	6000000218245245831	no		no	
Q91268996	L. Vernon Briggs	6000000041664579577		UNKNOWN (not in our tree)			6000000107090568858	6000000067344160037	no		no	
Q91268996	L. Vernon Briggs	6000000067092114942		UNKNOWN (not in our tree)			6000000107090568858	6000000067344160037	no		no	
Q91374767	Regina Mirska	6000000085377188051		UNKNOWN (not in our tree)			6000000085334624891	6000000085333086376	no		no	
Q91374767	Regina Mirska	6000000085377790911		UNKNOWN (not in our tree)			6000000085334624891	6000000085333086376	no		no	
Q9155131	Anna Elżbieta Radziwiłł	6000000014071697528		UNKNOWN (not in our tree)				6000000003827497711	no		no	
Q9155131	Anna Elżbieta Radziwiłł	6000000209563842838		UNKNOWN (not in our tree)				6000000003827497711	no		no	
Q9155442	Anna Maria Radziwiłł	6000000002631705262		UNKNOWN (not in our tree)				6000000001380352607	no		no	
Q9155442	Anna Maria Radziwiłł	6000000209567886824		UNKNOWN (not in our tree)				6000000001380352607	no		no	
Q9155610	Anna Radziwiłł	6000000003827674010		UNKNOWN (not in our tree)				6000000013931682909	no		no	
Q9155610	Anna Radziwiłł	6000000209563876821		UNKNOWN (not in our tree)				6000000013931682909	no		no	
Q9156474	Antoni Bal	6000000018381395702		UNKNOWN (not in our tree)			6000000018380946826		no		no	
Q9156474	Antoni Bal	6000000145952679966		UNKNOWN (not in our tree)			6000000018380946826		no		no	
Q91835474	Margaret Clarke	6000000000485022440		UNKNOWN (not in our tree)			6000000033459739556	6000000001831623034	no		no	
Q91835474	Margaret Clarke	6000000040551166887		UNKNOWN (not in our tree)			6000000033459739556	6000000001831623034	no		no	
Q91868950	Frances Dungan	6000000000271584982		UNKNOWN (not in our tree)				6000000000413379471	no		no	
Q91868950	Frances Dungan	6000000114576191851		UNKNOWN (not in our tree)				6000000000413379471	no		no	
Q91945086	Lewis Hamilton Redfield	6000000006439920415		UNKNOWN (not in our tree)			6000000106391322896		no		no	
Q91945086	Lewis Hamilton Redfield	6000000042311902235		UNKNOWN (not in our tree)			6000000106391322896		no		no	
Q92002114	Jelena Jakšić	6000000006604102320	Jelena Jaksić Nagylaki	UNKNOWN (no parent recorded)			6000000008657861311	6000000003827671682	no	candidates share a name - may be one person	no	
Q92002114	Jelena Jakšić	6000000009024774072		UNKNOWN (not in our tree)			6000000008657861311	6000000003827671682	no	candidates share a name - may be one person	no	
Q92113404	Elizabeth Sanford	6000000003077142579		UNKNOWN (not in our tree)			6000000000769955313		no		no	
Q92113404	Elizabeth Sanford	6000000006348564836		UNKNOWN (not in our tree)			6000000000769955313		no		no	
Q92115151	Joseph Denison	6000000006440911453		UNKNOWN (not in our tree)			6000000003659427047	6000000001377273855	no		no	
Q92115151	Joseph Denison	6000000201759869825		UNKNOWN (not in our tree)			6000000003659427047	6000000001377273855	no		no	
Q92253185	Caroline Sturgis Channing	6000000058066528610		UNKNOWN (not in our tree)			6000000004594270089	6000000004594308295	no		no	
Q92253185	Caroline Sturgis Channing	6000000114767130902		UNKNOWN (not in our tree)			6000000004594270089	6000000004594308295	no		no	
Q92253187	Follen Cabot	6000000058067030955		UNKNOWN (not in our tree)			6000000003075897096	6000000044681819881	no		no	
Q92253187	Follen Cabot	6000000114766941951		UNKNOWN (not in our tree)			6000000003075897096	6000000044681819881	no		no	
Q92254759	Mary Ann Cabot	6000000044681819881		UNKNOWN (not in our tree)			6000000009447352690		no		no	
Q92254759	Mary Ann Cabot	6000000058066926977		UNKNOWN (not in our tree)			6000000009447352690		no		no	
Q92292053	Алена Гасеўская	6000000016334602392		UNKNOWN (not in our tree)			6000000009101055913	6000000009494015538	no		no	
Q92292053	Алена Гасеўская	6000000190456601931		UNKNOWN (not in our tree)			6000000009101055913	6000000009494015538	no		no	
Q92311851	Kazimierz Ignacy Römer	6000000014089565994		UNKNOWN (not in our tree)			6000000011734887511	6000000014090632576	no		no	
Q92311851	Kazimierz Ignacy Römer	6000000216790748822		UNKNOWN (not in our tree)			6000000011734887511	6000000014090632576	no		no	
Q92312878	Stanisław Jeleński	6000000002659223564		UNKNOWN (not in our tree)			6000000015394640778		no		no	
Q92312878	Stanisław Jeleński	6000000015582336022		UNKNOWN (not in our tree)			6000000015394640778		no		no	
Q92400373	Russell Sturgis	6000000012244437564		UNKNOWN (not in our tree)			6000000009462000029	6000000009463516417	no		no	
Q92400373	Russell Sturgis	6000000046080870280		UNKNOWN (not in our tree)			6000000009462000029	6000000009463516417	no		no	
Q9262738	Franciszek Mickiewicz	6000000003824748966		UNKNOWN (not in our tree)			6000000003822613861	6000000003822864493	no		no	
Q9262738	Franciszek Mickiewicz	6000000189297998824		UNKNOWN (not in our tree)			6000000003822613861	6000000003822864493	no		no	
Q9294450	Hrehory Kazimierz Podbereski	6000000038212504187		UNKNOWN (not in our tree)				6000000019205935857	no		no	
Q9294450	Hrehory Kazimierz Podbereski	6000000179339497860		UNKNOWN (not in our tree)				6000000019205935857	no		no	
Q9343415	Stanisław Władysław Potocki	6000000045907668398		UNKNOWN (not in our tree)			6000000001407364737	6000000002395559120	no		no	
Q9343415	Stanisław Władysław Potocki	6000000190449470577		UNKNOWN (not in our tree)			6000000001407364737	6000000002395559120	no		no	
Q93518667	Edith Howard Cushing	6000000007789602280		UNKNOWN (not in our tree)			6000000007789610500		no		no	
Q93518667	Edith Howard Cushing	6000000008438890872		UNKNOWN (not in our tree)			6000000007789610500		no		no	
Q9354593	Tadeusz Matuszewicz	6000000165970533873		UNKNOWN (not in our tree)				6000000025428488300	no		no	
Q9354593	Tadeusz Matuszewicz	6000000194173639837		UNKNOWN (not in our tree)				6000000025428488300	no		no	
Q93578562	Jared Tracy	6000000016013252600		UNKNOWN (not in our tree)			6000000016013792704	6000000016013782319	no		no	
Q93578562	Jared Tracy	6000000027326402960		UNKNOWN (not in our tree)			6000000016013792704	6000000016013782319	no		no	
Q9371605	Lavrentij Druckyj Sokolynskyj	6000000018647960487		UNKNOWN (not in our tree)				6000000018647774566	no		no	
Q9371605	Lavrentij Druckyj Sokolynskyj	6000000018648281356		UNKNOWN (not in our tree)				6000000018647774566	no		no	
Q9391910	Zofia z Radziwiłłów Dorohostajska	6000000041248127480		UNKNOWN (not in our tree)				6000000002631367764	no		no	
Q9391910	Zofia z Radziwiłłów Dorohostajska	6000000209567496821		UNKNOWN (not in our tree)				6000000002631367764	no		no	
Q9393114	Zygmunt Skórzewski	6000000011546250099		UNKNOWN (not in our tree)			6000000011546638744		no		no	
Q9393114	Zygmunt Skórzewski	6000000190455728825		UNKNOWN (not in our tree)			6000000011546638744		no		no	
Q941585	"Mikołaj ""the Red"" Radziwiłł"	6000000001380032072		UNKNOWN (not in our tree)				6000000003827497711	no		no	
Q941585	"Mikołaj ""the Red"" Radziwiłł"	6000000209563945822		UNKNOWN (not in our tree)				6000000003827497711	no		no	
Q94298719	Henry Barclay Andrews	6000000003824971269		UNKNOWN (not in our tree)			6000000056073803851		no		no	
Q94298719	Henry Barclay Andrews	6000000180870621861		UNKNOWN (not in our tree)			6000000056073803851		no		no	
Q94486505	William Augustus Bringhurst	6000000049885357094		UNKNOWN (not in our tree)			4492591947550061994		no		no	
Q94486505	William Augustus Bringhurst	6000000073392809821		UNKNOWN (not in our tree)			4492591947550061994		no		no	
Q94515510	Charles H. Halsey	6000000012021232269		UNKNOWN (not in our tree)			6000000130279925921		no		no	
Q94515510	Charles H. Halsey	6000000130280149875		UNKNOWN (not in our tree)			6000000130279925921		no		no	
Q94520898	Ellis A. Gimbel	6000000007245193207		UNKNOWN (not in our tree)			6000000007245145324		no		no	
Q94520898	Ellis A. Gimbel	6000000092246920951		UNKNOWN (not in our tree)			6000000007245145324		no		no	
Q94530142	Georg Roman Fürst Lubomirski	6000000015610261132		UNKNOWN (not in our tree)			6000000009239521008		no		no	
Q94530142	Georg Roman Fürst Lubomirski	6000000190455686545		UNKNOWN (not in our tree)			6000000009239521008		no		no	
Q94537322	Goold Hoyt	6000000007946219119		UNKNOWN (not in our tree)			6000000125894721832		no		no	
Q94537322	Goold Hoyt	6000000021566150476		UNKNOWN (not in our tree)			6000000125894721832		no		no	
Q94658640	Jerzy Gasztołd	6000000014194177485		UNKNOWN (not in our tree)			6000000014193977277		no	candidates share a name - may be one person	no	
Q94658640	Jerzy Gasztołd	6000000014927114919	Jerzy Gastold	UNKNOWN (no parent recorded)		6000000015835048765	6000000014193977277		no	candidates share a name - may be one person	no	
Q94660227	Florence Lathrop Page	6000000053908729834		UNKNOWN (not in our tree)			6000000024436144420	6000000053908211009	no		no	
Q94660227	Florence Lathrop Page	6000000201037845824		UNKNOWN (not in our tree)			6000000024436144420	6000000053908211009	no		no	
Q94685054	Pál Oszkár Esterházy	6000000002485814144		UNKNOWN (not in our tree)			6000000002485834460		no		no	
Q94685054	Pál Oszkár Esterházy	6000000078736668314		UNKNOWN (not in our tree)			6000000002485834460		no		no	
Q94816359	Wilhelm von Richthofen	6000000022629757900		UNKNOWN (not in our tree)			6000000017484852748		no		no	
Q94816359	Wilhelm von Richthofen	6000000094824457833		UNKNOWN (not in our tree)			6000000017484852748		no		no	
Q94967834	George Peabody	6000000021000265722		UNKNOWN (not in our tree)			6000000003076922073	6000000007200940655	no		no	
Q94967834	George Peabody	6000000046664362191		UNKNOWN (not in our tree)			6000000003076922073	6000000007200940655	no		no	
Q953191	Ma Yuan	6000000023552336317		CONTRADICTED	6000000029492056057		6000000074715377868		no		no	
Q953191	Ma Yuan	6000000074714900994		UNKNOWN (not in our tree)			6000000074715377868		no		no	
Q95691992	Józef Obuchowicz	6000000016729746929		UNKNOWN (not in our tree)			6000000054235873158		no		no	
Q95691992	Józef Obuchowicz	6000000053243852421		UNKNOWN (not in our tree)			6000000054235873158		no		no	
Q95714927	Ann Warren	6000000000448385400		UNKNOWN (not in our tree)			6000000000286600393		no		no	
Q95714927	Ann Warren	6000000008140732605		UNKNOWN (not in our tree)			6000000000286600393		no		no	
Q95854988	Alexander Hans Puluj	6000000014327639726		UNKNOWN (not in our tree)			6000000014327620594		no		no	
Q95854988	Alexander Hans Puluj	6000000075952042901		UNKNOWN (not in our tree)			6000000014327620594		no		no	
Q96076687	Anne O' Moore	6000000007027775273		UNKNOWN (not in our tree)			6000000016437193175		no		no	
Q96076687	Anne O' Moore	6000000025891826050		UNKNOWN (not in our tree)			6000000016437193175		no		no	
Q96077082	Benjamin Sheldon	6000000001563219960		UNKNOWN (not in our tree)			6000000003077227694	6000000003030451924	no		no	
Q96077082	Benjamin Sheldon	6000000006733313162		UNKNOWN (not in our tree)			6000000003077227694	6000000003030451924	no		no	
Q96077083	Mary Strong	6000000001563219967		UNKNOWN (not in our tree)			6000000003615466744	6000000003076404877	no		no	
Q96077083	Mary Strong	6000000003615466762		UNKNOWN (not in our tree)			6000000003615466744	6000000003076404877	no		no	
Q961910	Jean-Toussaint Arrighi de Casanova	6000000014163322246	Jean Toussaint Arrighi de Casanova	CONFIRMED	6000000184946521840	6000000014162782530	6000000184946521840		no	candidates share a name - may be one person	no	
Q961910	Jean-Toussaint Arrighi de Casanova	6000000185833360841	Jean Toussaint ARRIGHI DE CASANOVA	CONFIRMED	6000000184946521840	6000000014162782530	6000000184946521840		no	candidates share a name - may be one person	no	
