wikidata_qid,property,label,value,geni_id,orderlife_qid,verdict
Q3365,P1819,genealogics.org person ID,I00736281,6000000007376492703,Q73362,already stated
Q3365,P4159,WeRelate person ID,Antiochus_III_the_Great_(1),6000000007376492703,Q73362,already stated
Q359014,P1819,genealogics.org person ID,I00736357,6000000020709658300,Q73497,already stated
Q359014,P4159,WeRelate person ID,Mithridates_II_of_Pontus_(1),6000000020709658300,Q73497,already stated
Q350769,P1185,Rodovid ID,401536,6000000000437626004,Q73512,already stated
Q350769,P1819,genealogics.org person ID,I00737587,6000000000437626004,Q73512,already stated
Q350769,P4159,WeRelate person ID,Mithridates_III_of_Pontus_(1),6000000000437626004,Q73512,already stated
Q237642,P1185,Rodovid ID,115882|376477,6000000007376819364,Q73359,item states a DIFFERENT value for this property
Q237642,P1819,genealogics.org person ID,I00737585,6000000007376819364,Q73359,already stated
Q237642,P4159,WeRelate person ID,Laodice_III_(1),6000000007376819364,Q73359,already stated
Q237626,P1185,Rodovid ID,139886,6000000006019691008,Q73851,already stated
Q237626,P1819,genealogics.org person ID,I00736273,6000000006019691008,Q73851,already stated
Q237626,P4159,WeRelate person ID,Apama_(1),6000000006019691008,Q73851,already stated
Q184176,P1185,Rodovid ID,139884|696416,6000000006018220006,Q73854,item states a DIFFERENT value for this property
Q184176,P1819,genealogics.org person ID,I00736272,6000000006018220006,Q73854,already stated
Q184176,P4159,WeRelate person ID,Seleucus_I_Nicator_(1),6000000006018220006,Q73854,already stated
Q184176,P9495,National Historical Museums of Sweden ID,person/dce55806-63b6-482f-afe0-69b262ff6ef6,6000000006018220006,Q73854,already stated
Q59734,P1185,Rodovid ID,401550,6000000007265083885,Q73857,already stated
Q59734,P1819,genealogics.org person ID,I00736293,6000000007265083885,Q73857,already stated
Q59734,P4159,WeRelate person ID,Demetrius_I_of_Macedon_(1),6000000007265083885,Q73857,already stated
Q269964,P1185,Rodovid ID,667006|753365,6000000006820844039,Q73860,item states a DIFFERENT value for this property
Q269964,P1819,genealogics.org person ID,I00736322,6000000006820844039,Q73860,already stated
Q269964,P4159,WeRelate person ID,Phila_(daughter_of_Antipater)_(1),6000000006820844039,Q73860,already stated
Q878392,P1185,Rodovid ID,541059,6000000003645853699,Q73617,already stated
Q878392,P1819,genealogics.org person ID,I00700800,6000000003645853699,Q73617,already stated
Q878392,P4159,WeRelate person ID,Magas_of_Cyrene_(1),6000000003645853699,Q73617,already stated
Q40010,P1185,Rodovid ID,581581,6000000003645853635,Q73494,already stated
Q40010,P6821,Alvin ID,alvin-person:50803,6000000003645853635,Q73494,already stated
Q40010,P1819,genealogics.org person ID,I00567193,6000000003645853635,Q73494,already stated
Q40010,P4159,WeRelate person ID,Berenice_II_(1),6000000003645853635,Q73494,already stated
Q451082,P1185,Rodovid ID,376483,6000000003506548107,Q73368,already stated
Q451082,P1819,genealogics.org person ID,I00736286,6000000003506548107,Q73368,already stated
Q451082,P4159,WeRelate person ID,Laodice_IV_(1),6000000003506548107,Q73368,already stated
Q3362,P1185,Rodovid ID,376481,6000000007370175678,Q73365,already stated
Q3362,P6821,Alvin ID,alvin-person:52183,6000000007370175678,Q73365,already stated
Q3362,P1819,genealogics.org person ID,I00736285,6000000007370175678,Q73365,already stated
Q3362,P4159,WeRelate person ID,Seleucus_IV_Philopator_(1),6000000007370175678,Q73365,already stated
Q3356,P1185,Rodovid ID,463413,6000000003645908381,Q73380,already stated
Q3356,P1185,Rodovid ID,139867,6000000003645908381,Q73380,item states a DIFFERENT value for this property
Q3356,P6821,Alvin ID,alvin-person:52184,6000000003645908381,Q73380,already stated
Q3356,P1819,genealogics.org person ID,I00736284,6000000003645908381,Q73380,already stated
Q3356,P1819,genealogics.org person ID,I00736283,6000000003645908381,Q73380,item states a DIFFERENT value for this property
Q3356,P4159,WeRelate person ID,Antiochus_IV_Epiphanes_(1),6000000003645908381,Q73380,already stated
Q3356,P4159,WeRelate person ID,Antiochus_(son_of_Antiochus_III_the_Great)_(1),6000000003645908381,Q73380,item states a DIFFERENT value for this property
Q3624266,P4159,WeRelate person ID,Laodice_(wife_of_Mithridates_III_of_Pontus)_(1),6000000007376783807,Q73515,already stated
Q359215,P1185,Rodovid ID,401535,6000000001353854035,Q73374,already stated
Q359215,P1819,genealogics.org person ID,I00736359,6000000001353854035,Q73374,already stated
Q359215,P4159,WeRelate person ID,Pharnaces_I_of_Pontus_(1),6000000001353854035,Q73374,already stated
Q529850,P1819,genealogics.org person ID,I00737920,6000000006019981001,Q73934,already stated
Q446503,P1185,Rodovid ID,753364,6000000006019314001,Q73940,already stated
Q446503,P1819,genealogics.org person ID,I00738581,6000000006019314001,Q73940,already stated
Q200401,P1185,Rodovid ID,465425,6000000003645908452,Q73943,already stated
Q200401,P1819,genealogics.org person ID,I00737941,6000000003645908452,Q73943,already stated
Q270585,P1819,genealogics.org person ID,I00737942,6000000008518113379,Q73946,already stated
Q204760,P1185,Rodovid ID,371595,6000000006101234761,Q73830,already stated
Q204760,P1819,genealogics.org person ID,I00700798,6000000006101234761,Q73830,already stated
Q441885,P1185,Rodovid ID,667004,6000000003645853693,Q73725,already stated
Q441885,P1819,genealogics.org person ID,I00736329,6000000003645853693,Q73725,already stated
Q39602,P1185,Rodovid ID,351153,6000000003645853628,Q73491,already stated
Q39602,P4159,WeRelate person ID,Ptolemy_III_Euergetes_(1),6000000003645853628,Q73491,already stated
Q39602,P6821,Alvin ID,alvin-person:50799,6000000003645853628,Q73491,already stated
Q39602,P1819,genealogics.org person ID,I00567192,6000000003645853628,Q73491,already stated
Q39602,P9495,National Historical Museums of Sweden ID,person/9be36637-f569-40d6-81a2-eb89fb499c47,6000000003645853628,Q73491,already stated
Q40258,P1185,Rodovid ID,115884,6000000005990411008,Q73353,already stated
Q40258,P1819,genealogics.org person ID,I00567195,6000000005990411008,Q73353,already stated
Q40258,P4159,WeRelate person ID,Arsinoe_III_of_Egypt_(1),6000000005990411008,Q73353,already stated
Q39595,P1185,Rodovid ID,351154,6000000003645853615,Q73356,already stated
Q39595,P6821,Alvin ID,alvin-person:50800,6000000003645853615,Q73356,already stated
Q39595,P1819,genealogics.org person ID,I00567194,6000000003645853615,Q73356,already stated
Q39595,P4159,WeRelate person ID,Ptolemy_IV_Philopator_(1),6000000003645853615,Q73356,already stated
Q1091124,P1185,Rodovid ID,497395,6000000003645847650,Q73377,already stated
Q1091124,P1819,genealogics.org person ID,I00736360,6000000003645847650,Q73377,already stated
Q1091124,P4159,WeRelate person ID,Nysa_(wife_of_Pharnaces_I_of_Pontus)_(1),6000000003645847650,Q73377,already stated
Q269928,P1185,Rodovid ID,497389,6000000008248136261,Q73218,already stated
Q269928,P1819,genealogics.org person ID,I00737733,6000000008248136261,Q73218,already stated
Q269928,P4159,WeRelate person ID,Laodice_Vi_(1),6000000008248136261,Q73218,already stated
Q297657,P1185,Rodovid ID,463412,6000000003511432486,Q136146,already stated
Q297657,P1819,genealogics.org person ID,I00737732,6000000003511432486,Q136146,already stated
Q297657,P4159,WeRelate person ID,Alexander_Balas_(1),6000000003511432486,Q136146,already stated
Q296304,P1185,Rodovid ID,376489,6000000006451577913,Q73206,already stated
Q296304,P6821,Alvin ID,alvin-person:52185,6000000006451577913,Q73206,already stated
Q296304,P1819,genealogics.org person ID,I00736288,6000000006451577913,Q73206,already stated
Q296304,P4159,WeRelate person ID,Demetrius_I_Soter_(1),6000000006451577913,Q73206,already stated
Q433363,P1185,Rodovid ID,376492,6000000006451955612,Q73209,already stated
Q433363,P1819,genealogics.org person ID,I00736307,6000000006451955612,Q73209,already stated
Q433363,P4159,WeRelate person ID,Laodice_V_(1),6000000006451955612,Q73209,already stated
Q39952,P6821,Alvin ID,alvin-person:50804,6000000005987293003,Q73197,already stated
Q39952,P1819,genealogics.org person ID,I00567164,6000000005987293003,Q73197,already stated
Q39952,P4159,WeRelate person ID,Ptolemy_VI_Philometor_(1),6000000005987293003,Q73197,already stated
Q39952,P9495,National Historical Museums of Sweden ID,person/e383315f-78ea-4c12-b452-bb66ab8ecd92,6000000005987293003,Q73197,already stated
Q40247,P1819,genealogics.org person ID,I00567201,6000000003645853743,Q73194,already stated
Q40247,P4159,WeRelate person ID,Cleopatra_II_of_Egypt_(1),6000000003645853743,Q73194,already stated
Q39952,P6821,Alvin ID,alvin-person:50804,6000000005987293003,Q73197,already stated
Q39952,P1819,genealogics.org person ID,I00567164,6000000005987293003,Q73197,already stated
Q39952,P4159,WeRelate person ID,Ptolemy_VI_Philometor_(1),6000000005987293003,Q73197,already stated
Q39952,P9495,National Historical Museums of Sweden ID,person/e383315f-78ea-4c12-b452-bb66ab8ecd92,6000000005987293003,Q73197,already stated
Q373015,P1819,genealogics.org person ID,I00732454,6000000006826385044,Q73215,already stated
Q373015,P4159,WeRelate person ID,Mithridates_V_of_Pontus_(1),6000000006826385044,Q73215,already stated
Q116474581,P1819,genealogics.org person ID,I00738582,6000000008517951667,Q74006,already stated
Q5049217,P1819,genealogics.org person ID,I00736304,6000000056704877828,Q73931,already stated
Q32133,P1185,Rodovid ID,351147|420103,6000000003645853688,Q73722,item states a DIFFERENT value for this property
Q32133,P6821,Alvin ID,alvin-person:51058,6000000003645853688,Q73722,already stated
Q32133,P1819,genealogics.org person ID,I00715466,6000000003645853688,Q73722,already stated
Q231668,P1185,Rodovid ID,351146,6000000008630613100,Q73611,already stated
Q231668,P1819,genealogics.org person ID,I00567191,6000000008630613100,Q73611,already stated
Q168261,P1185,Rodovid ID,351145,6000000003645853653,Q73731,already stated
Q168261,P6821,Alvin ID,alvin-person:50798,6000000003645853653,Q73731,already stated
Q168261,P1819,genealogics.org person ID,I00567221,6000000003645853653,Q73731,already stated
Q168261,P9495,National Historical Museums of Sweden ID,person/5370a06a-7ee0-4f68-9975-ca2e2e850526,6000000003645853653,Q73731,already stated
Q185126,P1185,Rodovid ID,401531,6000000003897590594,Q73053,already stated
Q185126,P6821,Alvin ID,alvin-person:51965,6000000003897590594,Q73053,already stated
Q185126,P1819,genealogics.org person ID,I00736373,6000000003897590594,Q73053,already stated
Q185126,P4159,WeRelate person ID,Mithridates_VI_of_Pontus_(1),6000000003897590594,Q73053,already stated
Q446544,P1819,genealogics.org person ID,I00737789,6000000002187617530,Q73050,already stated
Q446544,P4159,WeRelate person ID,Laodice_(sister-wife_of_Mithridates_VI_of_Pontus)_(1),6000000002187617530,Q73050,already stated
Q231682,P1185,Rodovid ID,376419|463408,6000000009550593233,Q73044,item states a DIFFERENT value for this property
Q231682,P1819,genealogics.org person ID,I00736291,6000000009550593233,Q73044,already stated
Q231682,P4159,WeRelate person ID,Cleopatra_Thea_(1),6000000009550593233,Q73044,already stated
Q309719,P1185,Rodovid ID,376418,6000000003645859311,Q73041,already stated
Q309719,P1819,genealogics.org person ID,I00736289,6000000003645859311,Q73041,already stated
Q309719,P4159,WeRelate person ID,Demetrius_II_Nicator_(1),6000000003645859311,Q73041,already stated
Q309719,P9495,National Historical Museums of Sweden ID,person/1d74c596-0c33-42c8-bb38-452bb38939e6,6000000003645859311,Q73041,already stated
Q207363,P1185,Rodovid ID,1497797,6000000006101234648,Q135766,already stated
Q207363,P1819,genealogics.org person ID,I00736308,6000000006101234648,Q135766,already stated
Q207363,P4159,WeRelate person ID,Perseus_of_Macedon_(1),6000000006101234648,Q135766,already stated
Q886894,P1819,genealogics.org person ID,I00738555,6000000041073777758,Q135918,already stated
Q3340,P1185,Rodovid ID,153526,6000000002415234643,Q78713,already stated
Q3340,P6821,Alvin ID,alvin-person:50807,6000000002415234643,Q78713,already stated
Q3340,P1819,genealogics.org person ID,I00567206,6000000002415234643,Q78713,already stated
Q518039,P1185,Rodovid ID,351149,6000000002187624295,Q73836,already stated
Q518039,P1819,genealogics.org person ID,I00700799,6000000002187624295,Q73836,already stated
Q39576,P1185,Rodovid ID,115913,6000000008630613094,Q73614,already stated
Q39576,P6821,Alvin ID,alvin-person:50796,6000000008630613094,Q73614,already stated
Q39576,P1819,genealogics.org person ID,I00567190,6000000008630613094,Q73614,already stated
Q39576,P9495,National Historical Museums of Sweden ID,person/8f082513-2934-4103-9498-36b8c2862fd4,6000000008630613094,Q73614,already stated
Q461784,P1819,genealogics.org person ID,I00737794,6000000000424702295,Q72900,already stated
Q461784,P4159,WeRelate person ID,Cleopatra_of_Pontus_(1),6000000000424702295,Q72900,already stated
Q313052,P1185,Rodovid ID,401529,6000000002837385756,Q136727,already stated
Q313052,P1819,genealogics.org person ID,I00736375,6000000002837385756,Q136727,already stated
Q313052,P4159,WeRelate person ID,Pharnaces_II_of_Pontus_(1),6000000002837385756,Q136727,already stated
Q311112,P1185,Rodovid ID,376414,6000000003645859300,Q72891,already stated
Q311112,P1819,genealogics.org person ID,I00567210,6000000003645859300,Q72891,already stated
Q311112,P4159,WeRelate person ID,Antiochus_VIII_Grypus_(1),6000000003645859300,Q72891,already stated
Q40242,P1819,genealogics.org person ID,I00567215,6000000002415363424,Q78609,already stated
Q40242,P4159,WeRelate person ID,Cleopatra_Tryphaeana_(1),6000000002415363424,Q78609,already stated
Q888470,P1185,Rodovid ID,103775,6000000002415390027,Q51822,"addable, but already emitted for this item"
Q888470,P1819,genealogics.org person ID,I00567214,6000000002415390027,Q51822,item states a DIFFERENT value for this property
Q888470,P4159,WeRelate person ID,Ptolemy_Auletes_(2),6000000002415390027,Q51822,"addable, but already emitted for this item"
Q288177,P1185,Rodovid ID,376412,6000000002187718673,Q72720,already stated
Q288177,P1819,genealogics.org person ID,I00736609,6000000002187718673,Q72720,already stated
Q288177,P4159,WeRelate person ID,Laodice_VII_Thea_(1),6000000002187718673,Q72720,already stated
Q39962,P1185,Rodovid ID,351148,6000000001355636606,Q73728,already stated
Q39962,P1819,genealogics.org person ID,I00567222,6000000001355636606,Q73728,already stated
Q201303,P1185,Rodovid ID,1105040|600373,6000000003645847638,Q72903,item states a DIFFERENT value for this property
Q201303,P1819,genealogics.org person ID,I00736429,6000000003645847638,Q72903,already stated
Q201303,P4159,WeRelate person ID,Tigranes_the_Great_(1),6000000003645847638,Q72903,already stated
Q635,P1185,Rodovid ID,66527,6000000001336815278,Q70410,already stated
Q635,P4159,WeRelate person ID,Cleopatra_VII_(1),6000000001336815278,Q70410,already stated
Q635,P535,Find a Grave memorial ID,8384583,6000000001336815278,Q70410,already stated
Q635,P6821,Alvin ID,alvin-person:50810,6000000001336815278,Q70410,already stated
Q635,P1819,genealogics.org person ID,I00567218,6000000001336815278,Q70410,already stated
Q635,P9495,National Historical Museums of Sweden ID,person/14F382C3-44A6-4C8F-9E97-6183C056F945,6000000001336815278,Q70410,already stated
Q39938,P1185,Rodovid ID,153516,6000000003645882894,Q136433,already stated
Q39938,P1819,genealogics.org person ID,I00567217,6000000003645882894,Q136433,already stated
Q39938,P4159,WeRelate person ID,Ptolemy_XIII_Theos_Philopator_(1),6000000003645882894,Q136433,already stated
Q470087,P1185,Rodovid ID,139822,6000000007228090997,Q72723,already stated
Q470087,P1819,genealogics.org person ID,I00736539,6000000007228090997,Q72723,already stated
Q470087,P4159,WeRelate person ID,Mithridates_I_Callinicus_(1),6000000007228090997,Q72723,already stated
Q462768,P1185,Rodovid ID,139821,6000000000162835957,Q72538,already stated
Q462768,P1819,genealogics.org person ID,I00736540,6000000000162835957,Q72538,already stated
Q462768,P4159,WeRelate person ID,Antiochus_I_Theos_of_Commagene_(1),6000000000162835957,Q72538,already stated
Q7183085,P1185,Rodovid ID,541061,6000000003645859795,Q30453,already stated
Q7183085,P1819,genealogics.org person ID,I00700801,6000000003645859795,Q30453,already stated
Q6881693,P1819,genealogics.org person ID,I00736590,6000000003645908602,Q72732,already stated
Q1048,P1185,Rodovid ID,4464,6000000001336610897,Q137158,already stated
Q1048,P4159,WeRelate person ID,Julius_Caesar_(1),6000000001336610897,Q137158,already stated
Q1048,P535,Find a Grave memorial ID,7181,6000000001336610897,Q137158,already stated
Q1048,P6821,Alvin ID,alvin-person:25707,6000000001336610897,Q137158,already stated
Q1048,P1819,genealogics.org person ID,I00446749,6000000001336610897,Q137158,already stated
