geni_id,cjk,culture,evidence
6000000135552410904,太原,zh,"graph traversal, 1 hop(s)"
6000000135554739960,鍴 太原,zh,"graph traversal, 2 hop(s)"
6000000135554749888,彭城,zh,"graph traversal, 1 hop(s)"
6000000135561420859,范陽涿縣,zh,"carries the clan seat 范陽涿縣, which is Chinese"
6000000135561786871,齊望 太原祁縣,zh,"carries the clan seat 太原祁縣, which is Chinese"
6000000135561906861,太原祁縣,zh,"carries the clan seat 太原祁縣, which is Chinese"
6000000135561918860,澣 太原祁縣,zh,"carries the clan seat 太原祁縣, which is Chinese"
6000000135569088077,踐言 武功,zh,"graph traversal, 2 hop(s)"
6000000135570058899,踐信 武功,zh,"graph traversal, 2 hop(s)"
6000000135570292865,彥伯 字興 武功,zh,"graph traversal, 1 hop(s)"
6000000135570555833,良嗣 武功,zh,"graph traversal, 1 hop(s)"
6000000135614259041,勵 丑興 樂浪,zh,"graph traversal, 2 hop(s)"
6000000135615243999,悦 樂浪,,"split vote at 5 hop(s): ko 1, zh 1"
6000000135615465892,盟 仵明 樂浪,,"split vote at 3 hop(s): ko 1, zh 1"
6000000135615503972,珍 樂浪,ko,"graph traversal, 3 hop(s)"
6000000135615614870,懋 坦度 樂浪,,"split vote at 4 hop(s): ko 1, zh 1"
6000000135615639951,宇文,,"split vote at 2 hop(s): zh 2, ko 1"
6000000135615887871,弼 樂浪,zh,"graph traversal, 1 hop(s)"
6000000135616094843,岳 阿斗泥 賀拔,zh,"graph traversal, 4 hop(s)"
6000000135616106980,俟兜 尉遲,zh,"graph traversal, 2 hop(s)"
6000000135616111845,賀拔,,"split vote at 5 hop(s): ko 1, zh 1"
6000000135616137962,洛生 宇文,ko,"graph traversal, 2 hop(s)"
6000000135616719868,綱 尉遲,zh,"graph traversal, 1 hop(s)"
6000000135616939833,運 烏戈拨 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135617320905,靖 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135617631824,迥 尉遲,zh,"graph traversal, 1 hop(s)"
6000000135618476412,懷質 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135618819017,德明 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135619743116,知約 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135619830191,懷文 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135619848004,懷道 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620126936,德沖 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620142182,君步 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620283015,懷武 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620347054,德洽 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620382097,知節 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135620439225,楨干 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620479926,德遠 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620586909,懷恪 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620660077,知敬 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620993952,積善 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135620999964,義積 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135621323935,知軌 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135621696824,義節 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135621757828,知勗 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135621784839,知義 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135621804821,處常 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135621821834,全真 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135621873833,全質 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135622450464,思止 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135625207821,思仁 思仁 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135626645898,津 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135626994829,拏 趙郡,zh,"graph traversal, 1 hop(s)"
6000000135635336088,琮 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135636141003,孝謙 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135636709919,茂 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135637312846,慎微 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135637352854,宣禮 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135637398823,察 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135641869927,河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135642238844,思貞 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135642276863,弘暹 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135642379823,崇古 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135645140302,孝勣 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135647005956,希寂 澄遠 扶風平陵,zh,"carries the clan seat 扶風平陵, which is Chinese"
6000000135665415043,含 字含 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135666727821,希瑊 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135666757835,昔 太原,zh,"graph traversal, 1 hop(s)"
6000000135688584889,劉,zh,"graph traversal, 1 hop(s)"
6000000135688994960,天水,zh,"graph traversal, 1 hop(s)"
6000000135689480933,河東汾陰,zh,"carries the clan seat 河東汾陰, which is Chinese"
6000000135689520976,縚 河東汾陰,zh,"carries the clan seat 河東汾陰, which is Chinese"
6000000135689937857,愿 河東汾陰,zh,"carries the clan seat 河東汾陰, which is Chinese"
6000000135690266833,怤 河東汾陰,zh,"carries the clan seat 河東汾陰, which is Chinese"
6000000135692483977,錢,zh,"graph traversal, 1 hop(s)"
6000000135693343001,劉,zh,"graph traversal, 1 hop(s)"
6000000135693780908,攸止 太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135693871917,太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135694341856,一 李,zh,"graph traversal, 1 hop(s)"
6000000135696303979,琦 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135696440857,敏 李,zh,"graph traversal, 1 hop(s)"
6000000135697681856,渤海,zh,"graph traversal, 1 hop(s)"
6000000135719067988,柳,zh,"graph traversal, 1 hop(s)"
6000000135719609867,郭,zh,"graph traversal, 1 hop(s)"
6000000135721182950,去盈 范陽,zh,"graph traversal, 1 hop(s)"
6000000135774434240,玄明 潁川,zh,"graph traversal, 4 hop(s)"
6000000135775005048,寳 潁川,zh,"graph traversal, 3 hop(s)"
6000000135775442326,玄英 潁川,zh,"graph traversal, 4 hop(s)"
6000000135775653041,潁川,zh,"graph traversal, 2 hop(s)"
6000000135775806001,張,zh,"graph traversal, 4 hop(s)"
6000000135775823191,玄俊 潁川,zh,"graph traversal, 4 hop(s)"
6000000135776009110,玄詧 潁川,zh,"graph traversal, 4 hop(s)"
6000000135776369921,恭容 潁川,zh,"graph traversal, 3 hop(s)"
6000000135776534844,潁川,zh,"graph traversal, 1 hop(s)"
6000000135776866848,王,zh,"graph traversal, 1 hop(s)"
6000000135783662960,陳,zh,"graph traversal, 1 hop(s)"
6000000135785082866,鄭,zh,"graph traversal, 1 hop(s)"
6000000135785635874,士棱 彥威 太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135785822908,士逸 逖 太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135785874893,懿宗 太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135785918828,太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135786294860,士讓 太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135786511884,志元 元忠 太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135791282993,嗣宗 嗣宗 太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135791910867,重規 太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135792152823,仁範 太原文水,zh,"carries the clan seat 太原文水, which is Chinese"
6000000135793030932,潛曜 滎陽開封,zh,"carries the clan seat 滎陽開封, which is Chinese"
6000000135793539832,鼎 萬鈞 滎陽開封,zh,"carries the clan seat 滎陽開封, which is Chinese"
6000000135795792953,華 華婉 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135809147945,安禹 清河,ko,"graph traversal, 3 hop(s)"
6000000135809281893,遺義 清河,ko,"graph traversal, 1 hop(s)"
6000000135809578838,天水,ko,"graph traversal, 3 hop(s)"
6000000135809588821,承先 承先 清河,ko,"graph traversal, 2 hop(s)"
6000000136694531821,督兒 勢,ja,"graph traversal, 4 hop(s)"
6000000136694635821,布沙 博爾濟吉特,ja,"graph traversal, 5 hop(s)"
6000000136694733833,薩克噶勒台 博爾濟吉特,ja,"graph traversal, 8 hop(s)"
6000000136694737821,魯帖木爾 博爾濟吉特,ja,"graph traversal, 6 hop(s)"
6000000136694810821,喇克沁 博爾濟吉特,ja,"graph traversal, 7 hop(s)"
6000000136694987833,魯乃 博爾濟吉特,ja,"graph traversal, 12 hop(s)"
6000000136694990821,魯克帖木爾 博爾濟吉特,ja,"graph traversal, 9 hop(s)"
6000000136695070821,達噶立克 博爾濟吉特,ja,"graph traversal, 10 hop(s)"
6000000136695156833,古蘇台巴特爾 博爾濟吉特,ja,"graph traversal, 11 hop(s)"
6000000137108255242,吉 博爾濟吉特,ja,"graph traversal, 4 hop(s)"
6000000137109732886,克特古思 博爾濟吉特,ja,"graph traversal, 6 hop(s)"
6000000137110268837,木歡博羅 博爾濟吉特,ja,"graph traversal, 5 hop(s)"
6000000137827415510,譚,,"no evidence within 14 hops, 195 relative(s) reached"
6000000138284813844,諲 蘭陵,zh,"graph traversal, 1 hop(s)"
6000000138285165829,誼 敦信 蘭陵,zh,"graph traversal, 1 hop(s)"
6000000138285530837,璦 蘭陵,zh,"graph traversal, 3 hop(s)"
6000000138285695832,瑾 溫玉 蘭陵,zh,"graph traversal, 3 hop(s)"
6000000138303702832,南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138303786821,慎 南蘭陵,ko,"graph traversal, 3 hop(s)"
6000000138305732846,惟岳 南蘭陵,zh,"graph traversal, 6 hop(s)"
6000000138306518841,惟翰 南蘭陵,zh,"graph traversal, 6 hop(s)"
6000000138306651821,寡尤 慎言 南蘭陵,zh,"graph traversal, 5 hop(s)"
6000000138306859843,惟孝 子敬 南蘭陵,zh,"graph traversal, 6 hop(s)"
6000000138307145821,隱 德夫 南蘭陵,zh,"graph traversal, 7 hop(s)"
6000000138309138981,滂 南蘭陵,ko,"graph traversal, 3 hop(s)"
6000000138309999907,紹遠 茂弘 南蘭陵,ko,"graph traversal, 4 hop(s)"
6000000138310676976,彭城,zh,"graph traversal, 3 hop(s)"
6000000138311307978,充 德符 陳郡陽夏,zh,"carries the clan seat 陳郡陽夏, which is Chinese"
6000000138311917856,乾 南蘭陵,ko,"graph traversal, 3 hop(s)"
6000000138312111054,紹 敬緒 南蘭陵,ko,"graph traversal, 4 hop(s)"
6000000138312171867,確 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138312292844,浚 南蘭陵,ko,"graph traversal, 3 hop(s)"
6000000138312560962,令懲 令懲 南蘭陵,zh,"graph traversal, 3 hop(s)"
6000000138312709935,行之 彭城,zh,"graph traversal, 5 hop(s)"
6000000138312715886,越石 南陽,zh,"graph traversal, 5 hop(s)"
6000000138312806906,偉度 南陽,zh,"graph traversal, 6 hop(s)"
6000000138313028871,南陽,zh,"graph traversal, 4 hop(s)"
6000000138313391895,濱 允藏 南蘭陵,zh,"graph traversal, 2 hop(s)"
6000000138313399903,澤 南蘭陵,zh,"graph traversal, 2 hop(s)"
6000000138313416821,延緒 彭城,zh,"graph traversal, 4 hop(s)"
6000000138313764896,樞 踐言 陳郡陽夏,zh,"carries the clan seat 陳郡陽夏, which is Chinese"
6000000138313878850,陳郡陽夏,zh,"carries the clan seat 陳郡陽夏, which is Chinese"
6000000138314119863,濟 南蘭陵,ko,"graph traversal, 3 hop(s)"
6000000138336395357,顏泰 博爾濟吉特,,"no evidence within 14 hops, 48 relative(s) reached"
6000000138336739212,彭城,zh,"graph traversal, 2 hop(s)"
6000000138338083187,貝 博爾濟吉特,,"no evidence within 14 hops, 48 relative(s) reached"
6000000138338773857,河東聞喜,zh,"carries the clan seat 河東聞喜, which is Chinese"
6000000138339306913,客仁 令姿 陳郡陽夏,zh,"carries the clan seat 陳郡陽夏, which is Chinese"
6000000138339936933,爾海 博爾濟吉特,ja,"graph traversal, 14 hop(s)"
6000000138339985922,都倫岱青 博爾濟吉特,,"no evidence within 14 hops, 48 relative(s) reached"
6000000138340015854,弘略 陳郡陽夏,zh,"carries the clan seat 陳郡陽夏, which is Chinese"
6000000138340326821,袞諾顏 博爾濟吉特,ja,"graph traversal, 14 hop(s)"
6000000138340369948,循 南蘭陵,zh,"graph traversal, 1 hop(s)"
6000000138340661827,翹 明舉 南蘭陵,zh,"graph traversal, 2 hop(s)"
6000000138341454931,誦 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000138341784881,衮 公衣 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000138341875871,南蘭陵,,"split vote at 1 hop(s): zh 2, ko 1"
6000000138351219096,恭 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138351811935,恪 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138352497855,陳,ko,"graph traversal, 1 hop(s)"
6000000138353125862,祗 敬式 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138353486821,虔 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138353554845,餝性 脩容 南蘭陵,ko,"graph traversal, 4 hop(s)"
6000000138353614845,翼 南蘭陵,ko,"graph traversal, 3 hop(s)"
6000000138353781851,盈 張,ko,"graph traversal, 5 hop(s)"
6000000138363334889,正德 公和 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138363647822,正仁 公業 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138363824863,正立 公山 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138363845821,正義 公威 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138363973826,正則 公衡 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138364207824,正表 公儀 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138364273833,正信 公理 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138373224882,南蘭陵,,"split vote at 2 hop(s): zh 2, ko 1"
6000000138373786856,河東解縣,zh,"carries the clan seat 河東解縣, which is Chinese"
6000000138374804833,子產 河東解縣,zh,"carries the clan seat 河東解縣, which is Chinese"
6000000138374973821,君則 河東解縣,zh,"carries the clan seat 河東解縣, which is Chinese"
6000000138442862821,儹 思本 蘭陵,zh,"graph traversal, 1 hop(s)"
6000000138443558821,京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000138443615822,斌 京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000138444159821,瑶 滎陽開封,zh,"carries the clan seat 滎陽開封, which is Chinese"
6000000138444357821,群 滎陽開封,zh,"carries the clan seat 滎陽開封, which is Chinese"
6000000138444637828,寬 蘭陵,zh,"graph traversal, 2 hop(s)"
6000000138444797821,慤 蘭陵,zh,"graph traversal, 1 hop(s)"
6000000138444973821,隱 蘭陵,zh,"graph traversal, 2 hop(s)"
6000000138448987821,敳 賀,zh,"graph traversal, 3 hop(s)"
6000000138449040829,緄 德信 賀,zh,"graph traversal, 4 hop(s)"
6000000138449231832,京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000138457039823,迪 滎陽開封,zh,"carries the clan seat 滎陽開封, which is Chinese"
6000000138457736821,京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000138458345860,蘇蘇 蘭陵,zh,"graph traversal, 1 hop(s)"
6000000138461140724,澄之 蘭陵,zh,"graph traversal, 1 hop(s)"
6000000138461479821,未知,zh,"graph traversal, 2 hop(s)"
6000000138462215986,行璪 蘭陵,ko,"graph traversal, 6 hop(s)"
6000000138465391824,亨 南蘭陵,ko,"graph traversal, 4 hop(s)"
6000000138465588835,儼 蘭陵,ko,"graph traversal, 5 hop(s)"
6000000138466252821,禕 令臣 蘭陵,ko,"graph traversal, 7 hop(s)"
6000000138466984833,穎 蘭陵,ko,"graph traversal, 8 hop(s)"
6000000138473832831,璹 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138474459824,道濟 南蘭陵,ko,"graph traversal, 3 hop(s)"
6000000138474999823,廬江,ko,"graph traversal, 4 hop(s)"
6000000138488461823,游方 庾,zh,"graph traversal, 1 hop(s)"
6000000138490292821,京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000138491619834,瑊 南蘭陵,ko,"graph traversal, 2 hop(s)"
6000000138491948832,嗣宗 南蘭陵,zh,"graph traversal, 2 hop(s)"
6000000138492181821,茂本 義廉 蘭陵,zh,"graph traversal, 1 hop(s)"
6000000138499407828,愉 蘭陵,zh,"graph traversal, 1 hop(s)"
