qid	relative	kinship	qualifiers
Q117948664	Q18224331	Q12183411	P1039
Q117948664	Q447076	Q42302432	P1039
Q117948664	Q62588465	Q3752578	P1039
Q75393249	Q5606363	Q3752578	P1039
Q75371203	Q139737094	Q23045293	P1039
Q8561630	Q3397653	Q2914212	P1039
Q23657185	Q4492724	Q4994791	P1039
Q23657185	Q4135230	Q4994787	P1039
Q64009917	Q64009965	Q4346792	P1039
Q64009917	Q4493736	Q19822354	P1039
Q1488410	Q535910	Q3752578	P1039
Q132631757	Q294931	Q58837291	P1039
Q114239458	Q450317	Q9235758	P1039
Q114239458	Q6701881	Q9238344	P1039
Q5999677	Q451047	Q9235758	P1039
Q104543476	Q212015	Q15224724	P1039
Q104542275	Q212015	Q23009870	P1039
Q104582051	Q212015	Q23009870;Q41798817	P1039
Q15043480	Q110810499	Q20746725	P1039
Q11381099	Q380623	Q61740757	P1039
Q11381099	Q451926	Q61740757	P1039
Q11464818	Q451926	Q61740757	P1039
Q110268744	Q380623	Q61740757	P1039
Q110268819	Q380623	Q61740757	P1039
Q110268833	Q380623	Q61740757	P1039
Q11495039	Q380623	Q61740757	P1039
Q110268893	Q380623	Q61740757	P1039
Q128752624	Q25498811	Q2914212	P1039
Q113634405	Q4526950		
Q94853127	Q45309	Q11921506	P1039
Q21029042	Q582152	Q9238344	P1039
Q21029042	Q4537301	Q9235758	P1039
Q15920773	Q16172753	Q11921506	P1039
Q15920773	Q73709	Q11921506	P1039
Q7330087	Q76019711	Q11921506	P1039
Q19862513	Q965209	Q15224724	P1039
Q363934	Q454603	Q2914212	P1039
Q363934	Q2712134	Q2914212	P1039
Q108799912	Q454603	Q9238344	P1039
Q108799912	Q983261	Q41805469	P1039
Q108799912	Q949492	Q12439745	P1039
Q108799912	Q27921342	Q9235758	P1039
Q12358306	Q12370383		
Q13024789	Q124349777	Q19595226	P1039
Q137190184	Q138001517		
Q981871	Q455692	Q9238344	P1039
Q6741916	Q455824	Q18489480	P1039
Q7035347	Q455824	Q18489480	P1039
Q233342	Q12307820	Q20746702	P1039
Q233342	Q12306026	Q20746702	P1039
Q233342	Q21076	Q4346792	P1039
Q11618678	Q22098591	Q402152	P1039
Q1617485	Q420352	Q9238344	P1039
Q113782898	Q459383	Q12433519	P1039
Q113782898	Q545041	Q19682162	P1039
Q134542618	Q460366	Q723868	P1039
Q6836249	Q3130320	Q76557	P1039
Q12890535	Q3130320	Q76557	P1039
Q2780706	Q462002	Q19595228	P1039
Q132128947	Q462806	Q76507	P1039
Q3645680	Q463732	Q76557	P1039
Q3645680	Q23830050	Q23009870	P1039
Q3645680	Q3840461	Q76557	P1039
Q271492	Q464192		
Q16665041	Q464192	Q12158205	P1039
Q3854359	Q355720	Q3752578	P1039
Q16620880	Q2066558	Q23009870	P1039
Q17031874	Q65175419		
Q17031874	Q540994		
Q80659336	Q16026962	Q9238344	P1039
Q114423349	Q465681		
Q114423364	Q465681		
Q16024852	Q2846686	Q2914212	P1039
Q16024852	Q774024	Q76557	P1039
Q56416545	Q4666301	Q13204680	P1039
Q56416545	Q106508423	Q2914212	P1039
Q56416545	Q97221150	Q18489480	P1039
Q56416545	Q49251670	Q15224724	P1039
Q56416545	Q106508453	Q19756330	P1039
Q56416545	Q106508455	Q11921506	P1039
Q56416545	Q106508446	Q11921506	P1039
Q56416545	Q106508451	Q11921506	P1039
Q4263230	Q49251670	Q23009870	P1039
Q4263230	Q106508423	Q76557	P1039
Q4263230	Q4666301	Q9238344	P1039
Q106508472	Q4666301	Q9238344	P1039
Q106508472	Q106508423	Q76557	P1039
Q106508472	Q97221150	Q3238556	P1039
Q106508472	Q49251670	Q23009870	P1039
Q106508472	Q106508453	Q3403377	P1039
Q106508472	Q106508455	Q15224724	P1039
Q106508472	Q106508446	Q15224724	P1039
Q106508472	Q106508451	Q15224724	P1039
Q106508466	Q4666301	Q9238344	P1039
Q106508466	Q106508423	Q76557	P1039
Q106508466	Q49251670	Q23009870	P1039
Q106508466	Q97221150	Q3238556	P1039
Q49251670	Q4666301	Q9238344	P1039
Q49251670	Q4263230	Q23009870	P1039
Q49251670	Q97221150	Q23067129	P1039
Q49251670	Q56416545	Q76507	P1039
Q49251670	Q106508453	Q104626971	P1039
Q49251670	Q106508455	Q41810796	P1039
Q49251670	Q106508446	Q41810796	P1039
Q49251670	Q106508451	Q41810796	P1039
Q49251670	Q106508403	Q76557	P1039
Q49251670	Q106508472	Q23009870	P1039
Q49251670	Q106508466	Q23009870	P1039
Q6180911	Q137182140	Q23045211	P1039
Q94984654	Q88781678	Q42301631	P1039
Q550540	Q467503	Q595094	P1039
Q113995012	Q467676	Q4994791	P1039
Q125361659	Q108175039	Q723868	P1039
Q125361599	Q467770	Q9238344	P1039
Q125361599	Q108175039	Q9235758	P1039
Q125361599	Q138751152	Q3403377	P1039
Q129514309	Q467770	Q9238344	P1039
Q129514309	Q108175039	Q9235758	P1039
Q129515510	Q467770	Q9238344	P1039
Q129515510	Q108175039	Q9235758	P1039
Q129516206	Q467770	Q9238344	P1039
Q129516206	Q108175039	Q9235758	P1039
Q109802333	Q138751330	Q3752578	P1039
Q4679241	Q4679242	Q9238344	P1039
Q6447861	Q391072	Q23045444	P1039
Q111794993	Q468687	Q9238344	P1039
Q16166404	Q55732301		
Q6029797	Q18193244		
Q4994299	Q470132	Q4994787	P1039
Q33240	Q471032	Q76557	P1039
Q33240	Q7694480	Q76557	P1039
Q31649	Q122871857	Q23009870	P1039
Q17221514	Q538046	Q61740757	P1039
Q17221514	Q24870909	Q61740757	P1039
Q110861905	Q20039037	Q61740757	P1039
Q11555868	Q11657998	Q20746728	P1039
Q11555868	Q11555873	Q20746725	P1039
Q54581561	Q11465249	Q111253842	P1039
Q84080927	Q4722883	Q13204680	P1039
Q84080927	Q910862	Q3813877	P1039
Q84080927	Q110177427	Q3752578	P1039
Q99703886	Q99689587	Q3103421	P1039
Q3383221	Q3158030	Q31819505	P1039
Q107311528	Q47447	Q11921506	P1039
Q75354873	Q75414272	Q19822354	P1039
Q75354873	Q75414275	Q4346792	P1039
Q75335099	Q75335102	Q19595226;Q31819505	P1039
Q1232470	Q47551	Q76557	P1039
Q5079707	Q6145563	Q2914212	P1039
Q5079707	Q5336832	Q2914212	P1039
Q5079707	Q4756653	Q13204680	P1039
Q75970987	Q76024713	Q4346792	P1039
Q75970987	Q76024714	Q19822354	P1039
Q76291706	Q96471799	Q11921506	P1039
Q76016377	Q4772547	Q9238344	P1039
Q140838282	Q140821580	Q76557	P1039
Q15969882	Q2195587	Q9238344	P1039
Q15969882	Q477681	Q9238344	P1039
Q52122450	Q4799003	Q11921506	P1039
Q52122450	Q6145870	Q11921506	P1039
Q52122450	Q140352544	Q11921506	P1039
Q52122450	Q15072602	Q11921506	P1039
Q52122450	Q7526374	Q11921506	P1039
Q52122450	Q97065612	Q11921506	P1039
Q52122450	Q28924116	Q11921506	P1039
Q52122450	Q76277336	Q11921506	P1039
Q52122450	Q76098037	Q11921506	P1039
Q52122450	Q117864136	Q11921506	P1039
Q75556950	Q75548516	Q4346792	P1039
Q75556950	Q75548525	Q19822354	P1039
Q75548516	Q75556954	Q20746713	P1039
Q75548516	Q75556957	Q20746713	P1039
Q75548516	Q75556958	Q20746713	P1039
Q75548525	Q75556954	Q20746713	P1039
Q75548525	Q75556957	Q20746713	P1039
Q75548525	Q75556958	Q20746713	P1039
Q113613638	Q107015745	Q31819505	P1039
Q113613643	Q107015745	Q31819505	P1039
Q606702	Q107015747	Q23868497	P1039
Q606702	Q107015771	Q12150903	P1039
Q606702	Q107015760	Q1666087	P1039
Q606702	Q3237077	Q13182364	P1039
Q606702	Q4699158	Q3238556	P1039
Q606702	Q4805898	Q2914212	P1039
Q564471	Q481422	Q13204680	P1039
Q464503	Q625602	Q20746702	P1039
Q7214272	Q12596250	Q28009010	P1039
Q6081263	Q8462	Q9238344	P1039
Q15727908	Q3073858	Q18489480	P1039
Q15727908	Q2959295	Q15224724	P1039
Q3436720	Q3592349		
Q5823504	Q4960068	Q12051531	P1039
Q48926358	Q48926400	Q12158205	P1039
Q816568	Q4707481	Q13204680	P1039
Q1365026	Q49355	Q9238344	P1039
Q106231926	Q6053435	Q13204680	P1039
Q710530	Q312790	Q4994791	P1039
Q710530	Q11814213	Q12158205	P1039
Q1382320	Q312790		
Q753767	Q964256	Q9238344	P1039
Q2149211	Q4953255	Q4994791	P1039
Q88485982	Q88486161	Q2329919	P1039
Q5898230	Q5898239	Q31819505	P1039
Q95683960	Q4983949	Q12433519	P1039
Q95683960	Q6162970	Q19682162	P1039
Q135908184	Q21287773	Q3403377	P1039
Q1453258	Q792876	Q9238344	P1039
Q5707101	Q792876	Q19682162	P1039
Q23815668	Q4990973		
Q2408761	Q4995309	Q13204680	P1039
Q6020744	Q5017127	Q15224724	P1039
Q372862	Q501820	Q15224724	P1039
Q372862	Q4857308	Q19756330	P1039
Q372862	Q6071042	Q19756330	P1039
Q6083100	Q4734776	Q23009870	P1039
Q6065277	Q2288769	Q23009870	P1039
Q2857786	Q501859	Q76557	P1039
Q2857786	Q16491094	Q9238344	P1039
Q2857786	Q2878202	Q26181623	P1039
Q2857786	Q11764171	Q10861465	P1039
Q50185	Q50186		
Q140933299	Q140933286	Q76666	P1039
Q140933299	Q140933612	Q76666	P1039
Q30506502	Q251012	Q19680017	P1039
Q2070305	Q5210637	Q3403377	P1039
Q19664233	Q5210637	Q3403377	P1039
Q75268267	Q5231842	Q4346792	P1039
Q75268267	Q75269027	Q19822354	P1039
Q75268267	Q75269028	Q19822354	P1039
Q10307746	Q505713		
Q95163663	Q506582	Q12158205	P1039
Q95163663	Q16773522	Q57832810	P1039
Q95163663	Q95137124	Q57832811	P1039
Q29533908	Q16066159	Q76557	P1039
Q29533908	Q6264997	Q76557	P1039
Q75251048	Q75917055	Q19822354	P1039
Q75251048	Q7683242	Q19822354	P1039
Q75251048	Q75611519	Q4346792	P1039
Q75251048	Q75611521	Q19822354	P1039
Q75251048	Q75611523	Q19822354	P1039
Q75251048	Q75611525	Q19822354	P1039
Q75251426	Q75917055	Q20746713	P1039
Q75251426	Q7683242	Q20746713	P1039
Q75251426	Q75611519	Q20746702	P1039
Q75251426	Q75611521	Q20746713	P1039
Q75251426	Q75611523	Q20746713	P1039
Q75251426	Q75611525	Q20746713	P1039
Q5075500	Q75917055	Q20746713	P1039
Q5075500	Q7683242	Q20746713	P1039
Q5075500	Q75611519	Q20746702	P1039
Q5075500	Q75611521	Q20746713	P1039
Q5075500	Q75611523	Q20746713	P1039
Q5075500	Q75611525	Q20746713	P1039
Q18528980	Q259530	Q11972456	P1039
Q75281942	Q76057316	Q20746728	P1039
Q75281942	Q76285605	Q20746728	P1039
Q75281942	Q76057321	Q20746725	P1039
Q19880032	Q97694828	Q12433519	P1039
Q19880032	Q97705062	Q19682162	P1039
Q19880032	Q5078967	Q13204680	P1039
Q19880032	Q5257960	Q3752578	P1039
Q7495232	Q138457336	Q23045293	P1039
Q257448	Q508117	Q4120409	P1039
Q102823152	Q3158358		
Q139326115	Q7341766	Q31819505	P1039
Q139326115	Q139326129	Q23045278	P1039
Q19871328	Q4798002	Q23009870	P1039
Q19871328	Q6221864	Q76557	P1039
Q76236654	Q3470046	Q41823427	P1039
Q19668835	Q4772046	Q13204680	P1039
Q19668835	Q5085835	Q723868	P1039
Q19668835	Q89408255	Q2914212	P1039
Q19668835	Q76209178	Q3238556	P1039
Q19668835	Q76209061	Q3238556	P1039
Q19668835	Q76209062	Q2914212	P1039
Q19668835	Q76209102	Q3238556	P1039
Q19668835	Q76209206	Q3238556	P1039
Q19668835	Q75356935	Q2914212	P1039
Q576427	Q7170133		
Q13466267	Q2523302		
Q13466267	Q514276	Q9238344	P1039
Q7026367	Q514465	Q9238344	P1039
Q3308529	Q51490	Q19682162	P1039
Q17146197	Q75420352	Q20746728	P1039
Q133943608	Q133943273	Q11921506	P1039
Q133943608	Q13657575	Q19756330	P1039
Q133943608	Q133853091	Q19680017	P1039
Q133853091	Q463497	Q3813877	P1039
Q133853091	Q51684725	Q11972456	P1039
Q133853091	Q592906	Q3813877	P1039
Q133853091	Q51684896	Q9238344	P1039
Q133853091	Q269508	Q9235758	P1039
Q133853091	Q13657575	Q76507	P1039
Q133853091	Q85429989	Q41810796	P1039
Q133853091	Q54516634	Q41810796	P1039
Q133853091	Q312098	Q2500621	P1039
Q133853091	Q466508	Q2500620	P1039
Q133853091	Q342778	Q2500621	P1039
Q133853091	Q133943608	Q2500620	P1039
Q140597274	Q463497	Q3813877	P1039
Q140597274	Q51684725	Q11972456	P1039
Q140597274	Q592906	Q3813877	P1039
Q140597274	Q51684896	Q9238344	P1039
Q140597274	Q269508	Q9235758	P1039
Q140597274	Q13657575	Q76507	P1039
Q140597274	Q85429989	Q12315099	P1039
Q140597274	Q54516634	Q12315099	P1039
Q140597274	Q312098	Q2500621	P1039
Q140597274	Q466508	Q2500620	P1039
Q140597274	Q342778	Q2500621	P1039
Q140597274	Q133943608	Q2500620	P1039
Q270873	Q5819228	Q41805469	P1039
Q270873	Q517006	Q9238344	P1039
Q270873	Q25422096	Q65760730	P1039
Q270873	Q19289083	Q65760730	P1039
Q270873	Q5340786	Q41823427	P1039
Q270873	Q42414439	Q65760730	P1039
Q705208	Q517162	Q3238556	P1039
Q76091896	Q75330997	Q76557	P1039
Q102221284	Q94692253	Q23009870	P1039
Q3436048	Q56867939	Q19756330	P1039
Q96078915	Q5191569	Q76507	P1039
Q1893173	Q519364	Q11921506	P1039
Q3160239	Q313196	Q15224724	P1039
Q353758	Q135319623	Q19822354	P1039
Q3406424	Q314917	Q15224724	P1039
Q20684015	Q5218486	Q13204680	P1039
Q20684016	Q5218486	Q9238344	P1039
Q28137164	Q5218668	Q3752578	P1039
Q37891029	Q5218668	Q3752578	P1039
Q926854	Q52305987	Q13204680	P1039
Q926854	Q131607705	Q723868	P1039
Q926854	Q12355637	Q9238344	P1039
Q70602711	Q52305987	Q9238344	P1039
Q70602711	Q131607705	Q9235758	P1039
Q53865526	Q75356243	Q4346792	P1039
Q53865526	Q75356245	Q4346792	P1039
Q75955433	Q75955485	Q76557	P1039
Q106492630	Q5238243	Q9238344	P1039
Q64748102	Q75249300	Q4346792	P1039
Q64748102	Q75401070	Q19822354	P1039
Q64748102	Q75401069	Q4346792	P1039
Q75249300	Q76353790	Q20746702	P1039
Q75249300	Q76353793	Q20746713	P1039
Q75401070	Q76353790	Q20746702	P1039
Q75401070	Q76353793	Q20746713	P1039
Q75401069	Q76353790	Q20746702	P1039
Q75401069	Q76353793	Q20746713	P1039
Q3568387	Q18671124	Q723868	P1039
Q3568387	Q7411706	Q2914212	P1039
Q76341706	Q55720	Q3238556	P1039
Q138024921	Q5264	Q9238344	P1039
Q3436622	Q115631901	Q3752578	P1039
Q105906255	Q528261	Q11921506	P1039
Q105906255	Q6131994	Q11921506	P1039
Q11219619	Q55910581	Q13204680	P1039
Q11219619	Q4684117	Q3752578	P1039
Q11219619	Q529141	Q3752578	P1039
Q75331750	Q75534645	Q20746725	P1039
Q75331750	Q75534647	Q20746725	P1039
Q75756315	Q75756319	Q4346792	P1039
Q75756315	Q75756322	Q4346792	P1039
Q75756315	Q75756323	Q4346792	P1039
Q75756315	Q75756325	Q19822354	P1039
Q75756319	Q75990771	Q20746702	P1039
Q75756322	Q75990771	Q20746702	P1039
Q75756323	Q75990771	Q20746702	P1039
Q75756325	Q75990771	Q20746702	P1039
Q98333285	Q7325282	Q2914212	P1039
Q629482	Q12884156	Q15224724	P1039
Q2341586	Q99455015	Q3752578	P1039
Q2341586	Q5318288	Q13204680	P1039
Q4067401	Q532445		
Q5566669	Q532457	Q3752578	P1039
Q28415687	Q11091186	Q61740758	P1039
Q87717283	Q7608570	Q2914212	P1039
Q87717283	Q91114725	Q3752578	P1039
Q5075772	Q137360870	Q31819505	P1039
Q76287040	Q140622312	Q12158205	P1039
Q75410073	Q9685	Q17770960	P1039
Q75410073	Q36812	Q84158642	P1039
Q75410073	Q152316	Q84158642	P1039
Q75410075	Q9685	Q17770960	P1039
Q75410075	Q36812	Q84158642	P1039
Q75410075	Q152316	Q84158642	P1039
Q26419769	Q24249673	Q15224724	P1039
Q1398238	Q5342184	Q9238344	P1039
Q1398238	Q5342179	Q23009870	P1039
Q1398238	Q13529862	Q76557	P1039
Q1398238	Q75731874	Q76557	P1039
Q75826567	Q7788516	Q20746702	P1039
Q75826567	Q75253206	Q20746713	P1039
Q75826567	Q75274035	Q20746702	P1039
Q76375181	Q7788516	Q20746702	P1039
Q76375181	Q75253206	Q20746713	P1039
Q76375181	Q75274035	Q20746702	P1039
Q75409168	Q20684613	Q20746713	P1039
Q75409168	Q75333697	Q20746713	P1039
Q75409168	Q76249725	Q20746702	P1039
Q75409168	Q76149408	Q20746713	P1039
Q75409168	Q76165836	Q20746713	P1039
Q75409168	Q76182790	Q20746702	P1039
Q75272387	Q20684613	Q20746713	P1039
Q75272387	Q75333697	Q20746713	P1039
Q75272387	Q76249725	Q20746702	P1039
Q75272387	Q76149408	Q20746713	P1039
Q75272387	Q76165836	Q20746713	P1039
Q75272387	Q76182790	Q20746702	P1039
Q18221414	Q76149408	Q20746713	P1039
Q18221414	Q76165836	Q20746713	P1039
Q18221414	Q76182790	Q20746702	P1039
Q4798660	Q5342861	Q15224724	P1039
Q5076051	Q136531181	Q2914212	P1039
Q14772822	Q136531181	Q2914212	P1039
Q76354307	Q1386118	Q12158205	P1039
Q4219131	Q3404138	Q12160962	P1039
Q107041548	Q138568479	Q12158205	P1039
Q134349389	Q458658	Q2500621	P1039
Q75429290	Q12068549	Q104626971	P1039
Q75429290	Q5703729	Q104626971	P1039
Q68577	Q4198934	Q20746728	P1039
Q140933612	Q140933299		
Q132446668	Q534794	Q15224724	P1039
Q132645972	Q136047706	Q19822354	P1039
Q139624200	Q139624210	Q4120409	P1039
Q110061181	Q109832354	Q61740757	P1039
Q110061181	Q109832384	Q61740757	P1039
Q28957340	Q5363339	Q3238556	P1039
Q75485896	Q75267277	Q20746713	P1039
Q75485896	Q75267275	Q20746702	P1039
Q6252300	Q4990918	Q19756330	P1039
Q5331945	Q5371408	Q9238344	P1039
Q5331945	Q1384305	Q31819505	P1039
Q5331945	Q1233829	Q12051531	P1039
Q136695244	Q16062558	Q4120409	P1039
Q50323045	Q5382351	Q9238344	P1039
Q55860595	Q94803130		
Q262927	Q5406920		
Q73342	Q86010446		
Q73342	Q65056908		
Q304516	Q5432	Q2914212	P1039
Q43372141	Q5432	Q19682162	P1039
Q22962554	Q22014385	Q19595227	P1039
Q22962554	Q11682084	Q1282201	P1039
Q16617598	Q1159977		
Q16617598	Q10365306		
Q5617909	Q37790849	Q15224724	P1039
Q5617909	Q237378	Q3238556	P1039
Q5617909	Q6558075	Q18489480	P1039
Q237378	Q5617909	Q2914212	P1039
Q109851979	Q2619780	Q9238344	P1039
Q75674616	Q38668629	Q41798817	P1039
Q75608431	Q4228958	Q76557	P1039
Q74458060	Q548543	Q9238344	P1039
Q6522913	Q54869994	Q9238344	P1039
Q6223876	Q2376505	Q19756330	P1039
Q96603483	Q16205359	Q9238344	P1039
Q131436194	Q5499167	Q2500621	P1039
Q115288	Q18957810	Q3752578	P1039
Q1500189	Q59784467		
Q1891614	Q551202	Q19682162	P1039
Q1891614	Q75983259	Q12433519	P1039
Q1891614	Q135418453	Q2500621	P1039
Q1891614	Q135418462	Q2500620	P1039
Q1891614	Q135418459	Q58837291	P1039
Q1891614	Q135418461	Q27164472	P1039
Q110154139	Q55238149	Q9238344	P1039
Q110154139	Q99198813	Q9238344	P1039
Q110154139	Q99198798	Q9235758	P1039
Q75353181	Q75353184	Q4994787	P1039
Q75353181	Q75353173	Q4994791	P1039
Q75353181	Q5528071	Q19682162	P1039
Q75353181	Q6068924	Q12433519	P1039
Q75353181	Q76253986	Q13204680	P1039
Q75353182	Q75353184	Q4994787	P1039
Q75353182	Q75353173	Q4994791	P1039
Q75353182	Q5528071	Q19682162	P1039
Q75353182	Q6068924	Q12433519	P1039
Q75353182	Q76314202	Q3238556	P1039
Q76259543	Q335356	Q1282201	P1039
Q76259543	Q75353184	Q4994787	P1039
Q76259543	Q75353173	Q4994791	P1039
Q76259543	Q5528071	Q111253842	P1039
Q76259543	Q6068924	Q111253834	P1039
Q130614310	Q2898270	Q9235758	P1039
Q140440193	Q5339325	Q4120409	P1039
Q68577586	Q72260600	Q12160962	P1039
Q136049356	Q106942	Q4994787	P1039
Q136049450	Q106942	Q4994787	P1039
Q6768954	Q7143809	Q15224724	P1039
Q6768954	Q5539523	Q23045444	P1039
Q3417981	Q3401588	Q13184390	P1039
Q18638546	Q3401588	Q13184390	P1039
Q6055867	Q3401588	Q13184390	P1039
Q16887692	Q55407	Q4994791	P1039
Q16887692	Q22704381	Q4994787	P1039
Q16887692	Q7336836	Q6035384	P1039
Q16887692	Q7286234	Q4120409	P1039
Q16887692	Q2700318	Q4120409	P1039
Q16887692	Q258820	Q4120409	P1039
Q66712699	Q7336836	Q6035384	P1039
Q66712699	Q7286234	Q4120409	P1039
Q66712699	Q2700318	Q4120409	P1039
Q66712699	Q258820	Q4120409	P1039
Q75357443	Q75357442	Q19822354	P1039
Q75357443	Q75357440	Q4346792	P1039
Q28923872	Q75307828	Q19822354	P1039
Q137823911	Q5542872	Q12158205	P1039
Q75416884	Q75350329	Q19822354	P1039
Q75416884	Q75350330	Q19822354	P1039
Q75416884	Q75350325	Q4346792	P1039
Q75416884	Q75350327	Q4346792	P1039
Q55436514	Q3083418	Q19682162	P1039
Q55436514	Q15967406	Q4994791	P1039
Q137636064	Q137635979	Q31819505	P1039
Q75727679	Q75356176	Q4346792	P1039
Q75727679	Q75356177	Q4346792	P1039
Q75727679	Q75356179	Q4346792	P1039
Q75727679	Q75356180	Q19822354	P1039
Q27834765	Q7554439		
Q5561282	Q5561286	Q19682162	P1039
Q107426972	Q136147238	Q12158205	P1039
Q3040538	Q55637	Q11921506	P1039
Q3040538	Q107122881	Q19680017	P1039
Q938565	Q55637	Q12160962	P1039
Q938565	Q41266	Q20094017	P1039
Q55895571	Q55674145	Q2914212	P1039
Q1434502	Q132444586	Q12051531	P1039
Q131768584	Q131768920		
Q75883	Q99215	Q3103421	P1039
Q55681320	Q1613618		
Q1021574	Q6120939	Q3752578	P1039;P580;P582
Q1021574	Q134785643	Q3752578	P1039;P1319
Q134785643	Q557074	Q4346792	P1039;P1319
Q134785643	Q732167	Q4346792	P1039;P1319
Q134785643	Q1021574	Q12160962	P1039;P1319
Q134789615	Q557074	Q12158205	P1039
Q134789615	Q134786702	Q123690106	P1039
Q134789705	Q557074	Q12158205	P1039
Q134789705	Q134786702	Q123690106	P1039
Q134789824	Q557074	Q123690106	P1039
Q134789824	Q732167	Q123690106	P1039
Q134789858	Q557074	Q123690106	P1039
Q134789858	Q732167	Q123690106	P1039
Q134790096	Q557074	Q123690106	P1039
Q134790096	Q732167	Q123690106	P1039
Q132171445	Q101069858	Q19682162	P1039
Q111059039	Q5578242	Q12158205	P1039
Q125884353	Q30248221	Q13204680	P1039
Q125884353	Q55949380	Q2914212	P1039
Q125884353	Q9030535	Q13182364	P1039
Q887763	Q136652	Q15224724	P1039
Q68094564	Q3133008	Q15224724	P1039
Q68094564	Q245624	Q12160962	P1039
Q68094564	Q55847199	Q19682162	P1039
Q19132843	Q56244506	Q76557	P1039
Q6933204	Q70772126	Q11921506	P1039
Q6933204	Q2160024	Q9238344	P1039
Q4394904	Q23017417	Q21152551	P1039
Q4394904	Q23015581	Q21152552	P1039
Q4394904	Q23017420	Q21173186	P1039
Q4394904	Q605836	Q21173186	P1039
Q23017420	Q4394904	Q21152551	P1039
Q137625213	Q137625339	Q5992509	P1039
Q3093869	Q83561214	Q31819505	P1039
Q3093869	Q83563205	Q31819505	P1039
Q5924304	Q56093	Q4346792	P1039
Q7422381	Q276398		
Q7422381	Q161819		
Q7422381	Q56093		
Q7422381	Q6066621		
Q8015809	Q561101	Q76557	P1039
Q21166291	Q18819797	Q61740757	P1039
Q1177018	Q561656	Q3752578	P1039
Q1177018	Q16519902	Q3752578	P1039
Q134862201	Q561656	Q9238344	P1039
Q134862201	Q61053023	Q76507	P1039
Q134862201	Q1177018	Q2500621	P1039
Q134862201	Q89127113	Q9235758	P1039
Q134862201	Q1030887	Q131783819	P1039
Q518615	Q134982	Q2500621	P1039
Q518615	Q5214413	Q15224724	P1039
Q518615	Q7177015	Q16658574	P1039
Q518615	Q6759649	Q2500620	P1039
Q12310008	Q724516		
Q12310008	Q12322932		
Q12310008	Q562108		
Q23636352	Q703505	Q41805469	P1039
Q3366256	Q122170026	Q23045211	P1039
Q2975269	Q7499600	Q2500621	P1039
Q7693562	Q562481	Q41805469	P1039
Q110071470	Q110071856	Q11921506	P1039
Q18671589	Q5827797	Q2500621	P1039
Q18671589	Q5625818	Q13204680	P1039
Q139502867	Q16997833	Q31819505	P1039
Q139502867	Q84751469	Q31819505	P1039
Q56285656	Q720944	Q183905	P1039
Q76282602	Q122775600	Q19756330	P1039
Q76282602	Q122778947	Q11921506	P1039
Q111137036	Q75381891	Q4346792	P1039
Q111137036	Q75383995	Q19822354	P1039
Q75381891	Q930013	Q4994791	P1039
Q75381891	Q563765	Q4994787	P1039
Q75381891	Q5922921	Q19682162	P1039
Q75381891	Q75383993	Q12433519	P1039
Q75383995	Q930013	Q4994791	P1039
Q75383995	Q563765	Q4994787	P1039
Q75383995	Q5922921	Q19682162	P1039
Q3543286	Q6154546	Q19756330	P1039
Q2547765	Q98807670	Q3238556	P1039
Q131279097	Q115849	Q3752578	P1039
Q131279097	Q22018497	Q19756330	P1039
Q22962479	Q5657970	Q76557	P1039
Q15998935	Q5659066	Q9238344	P1039
Q107058742	Q63625	Q41805469	P1039
Q117806237	Q5662422	Q9235758	P1039
Q117806237	Q5955796	Q76557	P1039
Q117806237	Q117829045	Q76557	P1039
Q36237261	Q15965505	Q2914212	P1039
Q36237261	Q73129106	Q11921506	P1039
Q45266616	Q3260591	Q2914212;Q3752578	P1039
Q45266616	Q64825407	Q3752578	P1039
Q163514	Q724500	Q15224724	P1039
Q163514	Q60127	Q15224724	P1039
Q163514	Q80516	Q15224724	P1039
Q163514	Q1372577	Q15224724	P1039
Q163514	Q966188	Q4113832	P1039
Q163514	Q567757	Q15224724	P1039
Q163514	Q555015	Q4113832	P1039
Q55437404	Q2204566	Q23009870	P1039
Q113579030	Q136874525	Q19756330	P1039
Q113579030	Q136878665	Q19756330	P1039
Q113579030	Q136869845	Q19756330	P1039
Q113579030	Q5682	Q11921506	P1039
Q113579030	Q17276367	Q4113832	P1039
Q113579030	Q136880975	Q4113832	P1039
Q104349	Q57065	Q9238344	P1039
Q56706640	Q5713109	Q19682162	P1039
Q29116458	Q756223	Q76557	P1039
Q29116458	Q571584	Q9238344	P1039
Q29116458	Q16725986	Q23009870	P1039
Q29116458	Q2903870	Q2500621	P1039
Q29116458	Q6030373	Q9238344	P1039
Q57269640	Q1312148		
Q96177506	Q5720001	Q13204680	P1039
Q96177506	Q26792871	Q31819505	P1039
Q139566720	Q98716793	Q84158642	P1039
Q28313179	Q57242841	Q13204680	P1039
Q98784357	Q328836	Q3813877	P1039
Q15981179	Q42306457	Q13184390	P1039
Q15981179	Q57283	Q3752578	P1039
Q15981179	Q6766892	Q3752578	P1039
Q15981179	Q1926870	Q11921506	P1039
Q15981179	Q120478973	Q11921506	P1039
Q16239384	Q553362		
Q317783	Q57298	Q9238344	P1039
Q122878636	Q57327	Q2914212	P1039
Q28967403	Q4988725		
Q88252	Q57382	Q723868	P1039
Q127203649	Q55853646	Q11921506	P1039;P1545
Q127203649	Q57425	Q11921506	P1039;P1545
Q127203649	Q126902328	Q19756330	P1039;P1545
