round	geni_id	qid	slot	method	from_geni	from_qid	evidence
8	6000000003827191399	Q18576257	father	solo	6000000012654399341	Q18576812	position
8	6000000003827438559	Q15614595	mother	solo	6000000006727840340	Q125524266	position
8	6000000003827445477	Q31192112	father	solo	6000000003827445465	Q31192128	position
8	6000000003827445483	Q110603913	mother	solo	6000000003827445465	Q31192128	position
8	6000000003827467716	Q27230991	father	solo	6000000003827467703	Q24717912	position
8	6000000003827470453	Q30980094	spouse	solo	6000000003827470447	Q101518795	position
8	6000000003827496449	Q21416144	father	solo	6000000003827153981	Q61140208	position
8	6000000003827497590	Q1655949	child	name	6000000026049601439	Q116177443	shared: konrad
8	6000000003827497597	Q1403615	spouse	solo	6000000026049601439	Q116177443	position
8	6000000003827521745	Q96626715	child	name	6000000003827521738	Q66058252	shared: eberhard
8	6000000003827524720	Q56071679	child	date	6000000003827524726	Q75359984	born 1401 vs 1401
8	6000000003827527566	Q60800222	father	solo	6000000012541893471	Q60800470	position
8	6000000003827527945	Q75359982	spouse	solo	6000000021303541384	Q75359980	position
8	6000000003827529678	Q44192505	child	date	6000000003827529684	Q44192498	born 1314 vs 1314
8	6000000003827535077	Q116030386	child	name	6000000003828038724	Q116030387	shared: anna
8	6000000003827535724	Q102816231	child	solo	6000000003827535760	Q102816243	position
8	6000000003827535808	Q102837805	father	solo	6000000003827535766	Q102816249	position
8	6000000003827535815	Q102837852	mother	solo	6000000003827535766	Q102816249	position
8	6000000003827573616	Q87422636	child	name	6000000000474064040	Q96244911	shared: alix
8	6000000003827576073	Q110104407	spouse	solo	6000000003827576079	Q110104416	position
8	6000000003827583236	Q96244912	father	solo	6000000000474064040	Q96244911	position
8	6000000003827587110	Q116471985	mother	solo	6000000003827587103	Q116471983	position
8	6000000003827624270	Q31191267	child	name	6000000003827136458	Q24567567	shared: johann
8	6000000003827661029	Q110153578	child	name	6000000007105948299	Q110602344	shared: guillaume
8	6000000003827711044	Q107211752	mother	solo	6000000017071545860	Q31192413	position
8	6000000003827731103	Q116170732	spouse	solo	6000000002738878200	Q70450175	position
8	6000000003827731539	Q101518640	mother	solo	6000000003827529255	Q101518635	position
8	6000000003827746257	Q110602236	mother	solo	6000000003827737767	Q102227254	position
8	6000000003827746290	Q116004197	father	solo	6000000003827746251	Q116004196	position
8	6000000003827751399	Q101466963	spouse	solo	6000000003827751406	Q3484308	position
8	6000000003827755335	Q116007518	mother	solo	6000000003827624972	Q116177450	position
8	6000000003827755341	Q116007513	father	solo	6000000003827624972	Q116177450	position
8	6000000003827765011	Q107211785	father	solo	6000000003827624389	Q116119920	position
8	6000000003827781254	Q113679946	father	solo	6000000003827781240	Q97784589	position
8	6000000003827791694	Q111724823	father	solo	6000000003827791681	Q110602384	position
8	6000000003827890372	Q131915210	father	solo	6000000026765252018	Q131915213	position
8	6000000003827928803	Q110378054	mother	solo	6000000006322436254	Q87483688	position
8	6000000003828064306	Q347143	child	name	6000000003858766458	Q117323	shared: adalbero
8	6000000003828074961	Q65224503	spouse	solo	6000000003828074967	Q110613456	position
8	6000000003828078055	Q61140618	father	solo	6000000003828078061	Q61140620	position
8	6000000003828078983	Q61140613	father	solo	6000000003828078042	Q61140614	position
8	6000000003828092912	Q97014100	mother	solo	6000000021631758906	Q44191677	position
8	6000000003828092918	Q44191671	father	solo	6000000021631758906	Q44191677	position
8	6000000003828092930	Q44191660	child	solo	6000000003828092956	Q44191641	position
8	6000000003828092937	Q108838897	spouse	solo	6000000003828092956	Q44191641	position
8	6000000003828100403	Q116170048	mother	solo	6000000058426341821	Q116170003	position
8	6000000003828180045	Q3099487	father	solo	6000000009304958513	Q3099480	position
8	6000000003828250444	Q110602413	father	solo	6000000003828250431	Q102825984	position
8	6000000003828330105	Q108827717	father	solo	6000000025694837433	Q75402963	position
8	6000000003828375848	Q1227209	father	solo	6000000003828382114	Q254261	position
8	6000000003828385315	Q1491524	father	solo	6000000003828385308	Q1165004	position
8	6000000003828399249	Q25478264	mother	solo	6000000003828399235	Q1225685	position
8	6000000003828418148	Q75591866	father	solo	6000000002304363591	Q76154773	position
8	6000000003914489214	Q100436809	mother	solo	6000000003854233791	Q100435592	position
8	6000000003988684007	Q21030590	child	name	6000000000628847709	Q105803037	shared: john
8	6000000004064318896	Q116003942	father	solo	6000000007240843378	Q110302062	position
8	6000000004064318903	Q116003943	mother	solo	6000000007240843378	Q110302062	position
8	6000000004105928298	Q75552106	child	name	6000000044260673045	Q75896245	shared: charles
8	6000000004109768401	Q76135638	child	name	6000000004109726768	Q76135634	shared: david
8	6000000004167457036	Q110622488	father	solo	6000000007151257975	Q131346812	position
8	6000000004275688871	Q75982885	spouse	solo	6000000003043236714	Q75982891	position
8	6000000004328661581	Q11623020	child	solo	6000000008201989052	Q11623529	position
8	6000000004533255527	Q22678380	spouse	solo	6000000004533255520	Q1149527	position
8	6000000004533255541	Q738402	father	solo	6000000004533255520	Q1149527	position
8	6000000004611995009	Q116005526	mother	solo	6000000007915351764	Q5642251	position
8	6000000004666570218	Q110049745	mother	solo	6000000001774856024	Q11530401	position
8	6000000004667088047	Q111367396	child	solo	6000000008133573627	Q11483150	position
8	6000000004868825198	Q110578643	mother	solo	6000000027299098164	Q110574930	position
8	6000000004868829920	Q99304006	father	solo	6000000018661790239	Q99304005	position
8	6000000004868829929	Q99304015	mother	solo	6000000018661790239	Q99304005	position
8	6000000004868846200	Q110385376	mother	solo	6000000000474169079	Q102822259	position
8	6000000004868910399	Q97783450	child	solo	6000000008679145062	Q101509743	position
8	6000000004869208933	Q110315284	father	solo	6000000012910612202	Q116003614	position
8	6000000005010098852	Q1036575	child	date	6000000002187576411	Q7523	born 1243 vs 1243
8	6000000005010132722	Q7070839	child	name	6000000002187576433	Q7521	shared: shireki
8	6000000005049966397	Q7635305	father	solo	6000000003828265157	Q3685948	position
8	6000000005239286840	Q116126431	child	solo	6000000015737338346	Q116126434	position
8	6000000005285289001	Q110398674	mother	solo	6000000000146847846	Q99183409	position
8	6000000005609384982	Q19950650	father	solo	6000000002187982545	Q19950168	position
8	6000000005931147613	Q111457125	father	solo	6000000005931149698	Q110616716	position
8	6000000005931710162	Q111457126	mother	solo	6000000005931149698	Q110616716	position
8	6000000006092334305	Q75558675	child	name	6000000006092481057	Q75558679	shared: stephen
8	6000000006099456448	Q110509346	mother	solo	6000000001322243555	Q54912960	position
8	6000000006099706018	Q110509345	father	solo	6000000001322243555	Q54912960	position
8	6000000006101340459	Q75507674	father	solo	6000000006101340455	Q11919680	position
8	6000000006101423487	Q30939230	child	name	6000000003645870264	Q30939224	shared: proba
8	6000000006101423491	Q30939220	child	name	6000000003645870264	Q30939224	shared: placidia
8	6000000006103971265	Q75451570	father	solo	6000000006104043208	Q75451568	position
8	6000000006245667451	Q10285353	child	name	6000000006245420211	Q10288319	shared: francisco
8	6000000006251516737	Q6534412	mother	solo	6000000218241876850	Q25088	position
8	6000000006280667281	Q586439	father	solo	6000000006727840340	Q125524266	position
8	6000000006290701611	Q116052949	father	solo	6000000006023149013	Q110582703	position
8	6000000006322214724	Q61140607	father	solo	6000000006322436254	Q87483688	position
8	6000000006444283937	Q99084389	mother	solo	6000000040109451903	Q99068137	position
8	6000000006444283980	Q99084376	father	solo	6000000006444283969	Q99084364	position
8	6000000006444357197	Q76135636	spouse	solo	6000000004109726768	Q76135634	position
8	6000000006727785276	Q75391839	child	date	6000000014228287971	Q75237267	born 1530 vs 1530
8	6000000006727785735	Q99689763	spouse	date	6000000014228287971	Q75237267	born 1506 vs 1506
8	6000000006727845400	Q65224066	spouse	solo	6000000039851939344	Q116085516	position
8	6000000006790710102	Q139040404	spouse	solo	6000000002232706547	Q11557432	position
8	6000000006895360215	Q11668788	father	solo	6000000006894923560	Q110949118	position
8	6000000006906294594	Q116054851	mother	solo	6000000003649776132	Q110585207	position
8	6000000006906787289	Q75384411	mother	solo	1114189	Q1905574	position
8	6000000006963933297	Q116469773	child	name	6000000002106073412	Q110152869	shared: ann
8	6000000006993840787	Q11449185	father	solo	6000000006994338541	Q11449186	position
8	6000000007006802230	Q116146070	child	solo	6000000007151066506	Q116146071	position
8	6000000007006840365	Q116146073	spouse	solo	6000000007151066506	Q116146071	position
8	6000000007020262279	Q11447194	father	solo	6000000007020591103	Q11447199	position
8	6000000007031149199	Q122361642	father	solo	6000000006290701556	Q122361640	position
8	6000000007098373325	Q108454792	spouse	solo	6000000007066361022	Q10859971	position
8	6000000007151244866	Q99302517	child	name	6000000000077814666	Q116054525	shared: rhun
8	6000000007151252113	Q110413174	child	solo	6000000007151013075	Q110413638	position
8	6000000007151279980	Q110731006	father	solo	6000000007151176194	Q105771119	position
8	6000000007151334343	Q44191487	father	solo	6000000007150906326	Q31192135	position
8	6000000007151426455	Q75961208	child	solo	6000000053076689856	Q75961206	position
8	6000000007151573308	Q116112560	child	name	6000000006023149013	Q110582703	shared: gweirydd
8	6000000007151724706	Q56351875	father	solo	6000000007151803604	Q116004464	position
8	6000000007156945262	Q110726377	mother	solo	6000000007156854482	Q110726422	position
8	6000000007157019273	Q110713840	father	solo	6000000007156854482	Q110726422	position
8	6000000007157063466	Q11598189	father	solo	6000000193225517822	Q11598186	position
8	6000000007162505749	Q11544267	father	solo	6000000007162911281	Q11544271	position
8	6000000007162599687	Q106241650	spouse	solo	6000000007162629640	Q11623474	position
8	6000000007162722569	Q106413022	mother	solo	6000000007162911281	Q11544271	position
8	6000000007162730277	Q11623104	child	solo	6000000007162629640	Q11623474	position
8	6000000007162799539	Q11544185	child	solo	6000000007162911281	Q11544271	position
8	6000000007170263542	Q106173819	mother	solo	6000000007170078581	Q7813728	position
8	6000000007171678264	Q11673207	father	solo	6000000004301769014	Q106423301	position
8	6000000007180039418	Q106458132	mother	solo	6000000007179224352	Q110206665	position
8	6000000007180381330	Q109287795	child	solo	6000000003126672884	Q3085481	position
8	6000000007180389448	Q106293021	father	solo	6000000007180646210	Q11623152	position
8	6000000007180410201	Q106465785	mother	solo	6000000007180401211	Q11623395	position
8	6000000007180514256	Q106306799	spouse	solo	6000000003126672884	Q3085481	position
8	6000000007208986406	Q337066	child	name	6000000007209001277	Q116053604	shared: francisco
8	6000000007223427562	Q75292446	child	solo	6000000195281251841	Q110325197	position
8	6000000007239385377	Q3178385	child	solo	6000000012687525450	Q1156951	position
8	6000000007289432333	Q112973933	mother	solo	6000000011585574673	Q112973931	position
8	6000000007305676823	Q5724234	mother	solo	6000000011999863813	Q1029043	position
8	6000000007377151717	Q11906716	father	solo	6000000007377453286	Q16162756	position
8	6000000007377440374	Q111457067	mother	solo	6000000007377453286	Q16162756	position
8	6000000007541919465	Q76092580	child	name	6000000000700913455	Q76092577	shared: john
8	6000000007606691631	Q106686160	child	name	6000000000700913455	Q76092577	shared: alice
8	6000000007747896401	Q116054898	child	solo	6000000041607666279	Q116054899	position
8	6000000007748008472	Q110662972	mother	solo	6000000084051602138	Q110585303	position
8	6000000007793562990	Q5806107	spouse	solo	6000000007793710443	Q116005779	position
8	6000000007807974169	Q110413698	mother	solo	6000000055587204330	Q110413020	position
8	6000000007808176355	Q110413697	father	solo	6000000055587204330	Q110413020	position
8	6000000007824357564	Q11673210	child	solo	6000000004301769014	Q106423301	position
8	6000000007827840335	Q11564212	child	name	6000000004296723952	Q11564215	shared: mitsukuni
8	6000000007929126825	Q110260545	child	solo	6000000003827928791	Q110378051	position
8	6000000008025421829	Q106433835	father	solo	6000000008025426414	Q106433860	position
8	6000000008025497225	Q11564352	father	solo	6000000008025413412	Q106459474	position
8	6000000008091983321	Q2905992	spouse	name	6000000008091777494	Q337506	shared: rusudan
8	6000000008115568617	Q50640448	spouse	date	6000000011627486345	Q374136	born 787 vs 787
8	6000000008118941417	Q11580789	father	solo	6000000008118669418	Q45828490	position
8	6000000008344503904	Q11644464	father	solo	6000000008344817383	Q7138810	position
8	6000000008351112348	Q125457197	spouse	solo	6000000008351198518	Q2347022	position
8	6000000008370029645	Q110874832	father	solo	6000000008369972621	Q110878611	position
8	6000000008425708073	Q11933901	father	solo	6000000054176029875	Q31831915	position
8	6000000008426513012	Q4794470	spouse	name	6000000007186376295	Q61982477	shared: arnau,jussà,mir,pallars
8	6000000008496909327	Q16945049	spouse	solo	4018129	Q110386245	position
8	6000000008524686503	Q120625420	mother	solo	6000000007150906326	Q31192135	position
8	6000000008559256256	Q57165435	mother	solo	6000000007151803604	Q116004464	position
8	6000000008564490241	Q126889289	father	solo	6000000017683862517	Q126889273	position
8	6000000008594072271	Q97014221	spouse	solo	6000000008593876967	Q97014220	position
8	6000000008620137142	Q6273838	spouse	solo	6000000008620028723	Q109777316	position
8	6000000008627076611	Q112968684	mother	solo	5500362927680074918	Q112968681	position
8	6000000008630789393	Q75451592	child	date	6000000008630790094	Q75987504	born 1583 vs 1583
8	6000000008638301519	Q110457227	child	solo	6000000006589117012	Q103783086	position
8	6000000008652234093	Q106085680	mother	solo	6000000001906677355	Q11623659	position
