our_geni	our_name	via_child_geni	via_child_name	via_child_qid	candidate_parent_qids
6000000028475780607	Ingeldus Laurentii Rabenius	6000000017425518359	Olof Ingelsson Rabenius	Q6060365	Q16650170
6000000028527517398		6000000028246704477	고 우 위거	Q498590	Q137288829
6000000028587595884	Hyias-ed-Din, khan	6000000019070001646	Hacı Devlet Giray Giray I	Q379718	Q11934722
6000000028638988118	Gauthier de Pérusse des Cars	6000000014123779968	François de Pérusse d'Escars	Q110382931	Q117194393
6000000028658630010	Maria Elisabet Hasslaättling	6000000028540973003	Carl Johan Leonard Lönnberg	Q5969765	Q123943173
6000000028732148223	Ai Jin	6000000012926353143	Chimnyu 침 류	Q497647	Q12605357
6000000028765722858	Sven Sithelius	6000000019993545680	Anna Sithelia	Q111199439	Q6177257
6000000028878914538	Elise Elisabeth Gertrud Agnes Trappen	6000000024475720351	Alfred Trappen	Q2646027	Q140264938|Q140264940
6000000028932850015	Luise Therese Sophie Schliemann	6000000028299538160	Heinrich Ludwig Julius Schliemann	Q57106	Q6701342
6000000028979368396	Galeotto I Malatesta signore di Rimini e di Fano	6000000007345879766	Carlo I Malatesta	Q2552618	Q3757583
6000000028999617626	Antonia da Barignano	4246895	Sigismondo Pandolfo Malatesta	Q506640	Q3893152|Q3619007
6000000028999749566	Gentile Malatesta	6000000089486948890	Giangaleazzo II Manfredi	Q11928053	Q20003576
6000000029000004360	Francesco III Ordelaffi signore di Forlì	6000000028999263889	Lucrezia Ordelaffi	Q20056578	Q1056275|Q16538342
6000000029009017378	Giovanna da Barbiano	6000000015319510663	Galeotto Manfredi 10°signore di Faenza	Q971546	Q1401839
6000000029019829595	Montefeltrano da Montefeltro	6000000029019749348	Guido da Montefeltro il Vecchio	Q2755054	Q3862249
6000000029020210821	N.N. N.N.	6000000029019749348	Guido da Montefeltro il Vecchio	Q2755054	Q3862249
6000000029020221770	Teodora Gonzaga	6000000022905803041	Antonio da Montefeltro conte di Urbino	Q1093668	Q1763344|Q110715248
6000000029055980896	Albrecht II. II, Graf von von Werdenberg-Heiligenberg Graf	6000000003827521496	Albrecht III von Werdenberg-Heiligenberg-Bludenz	Q28746222	Q61140353|Q54810522
6000000029078162970	Gustaf Wilhelm Tottie	6000000029069080040	Anders Wilhelm Reinhold Tottie	Q16650500	Q117839033
6000000029078197104	Anna Adelaide Tottie	6000000029069080040	Anders Wilhelm Reinhold Tottie	Q16650500	Q117839033
6000000029247327107	Andreas Olai Rhyzelius	6000000008890350233	Brita Odencrantz	Q109547222	Q6069858|Q109546615
6000000029248247880	Dewi Sekar Dadu	6000000029249340031	R. Paku Jaka Samudra Sunan Giri-1	Q4201082	Q108732916
6000000029259362119	Polini Peraldi	6000000029259491878	Ann Mary Fox	Q75442956	Q5522525|Q75443035
6000000029412186619	Adelheid von Freiburg	6000000003827280516	Rudolf III von Habsburg-Laufenburg Graf von Habsburg-Laufenburg	Q2173036	Q1512056|Q108838944
6000000029446918203	Astrid Ingegerd Fleetwood	6000000029447068972	Folke Fredrik Fleetwood	Q5732919	Q5732911
6000000029466460744	Elisabeth Juliane von Finck	6000000029467047824	Friedrich August von Finck	Q72350	Q55849875
6000000029466854137	Johann Wilhelm von Finck	6000000029467047824	Friedrich August von Finck	Q72350	Q55849875
6000000029477907561	Beate Christina Bonwetsch	6000000047226888101	Samuel* Theofil Theophil Bonwetsch	Q126904382	Q55848637
6000000029480006218	Christoph Heinrich Bonwetsch	6000000047226888101	Samuel* Theofil Theophil Bonwetsch	Q126904382	Q55848637
6000000029557594394	Henrietta Carolina Lodin	6000000004198026165	Hjalmar August Abelin	Q5541261	Q54868155
6000000029562005300	Henri de Blamont	6000000029562205106	Théobald de Blamont	Q22833315	Q116169993|Q116169994
6000000029562239029	Walburga von Vinstingen	6000000029562205106	Théobald de Blamont	Q22833315	Q116169993|Q116169994
6000000029578829454	Valentin von Massow	6000000014535321202	Friederike Charlotte Louise Freifrau Riedesel zu Eisenbach	Q112911	Q17126574
6000000029579054860	Johanna Friederika von Massow	6000000014535321202	Friederike Charlotte Louise Freifrau Riedesel zu Eisenbach	Q112911	Q17126574
6000000029596261571	Christina Elisabeth Stockenström	6000000028834185417	Per Staaff	Q6186311	Q109656446
6000000029598650119	Marie Odette Frotier Frotier de Bagneux	6000000018672460661	Armand Henri Jules Marie Victor de Polignac Duc de Polignac	Q2861866	Q113702381
6000000029601222957	Caroline-Louise d' Herbouville	6000000014129162088	Marie Louise Amélie de Berton des Balbes de Crillon	Q111442707	Q18221114|Q113883786
6000000029601293854	Louis Marie de Berton des Balbes de Crillon comte de Crillon	6000000014129162088	Marie Louise Amélie de Berton des Balbes de Crillon	Q111442707	Q18221114|Q113883786
6000000029683026367	Henry V of Luxemburg Duke of Limburg	6000000003578848967	Philippa of Luxembourg	Q3492362	Q72364|Q1911611
6000000029760074471	Geoffrey de Say V	6000000002341415339	William III de Saye Governor of Rochester Castle, Lord of West Greenwich	Q75791667	Q75791666
6000000029787200183	Ippolita Carafa	6000000029786710552	Roberta Carafa della Stadera di Maddaloni	Q132189022	Q104698337|Q110459530
6000000029854634179	Cuǐ Lǐ 李	6000000074749878485	李	Q10917639	Q5163345
6000000029858445972	Yvonne Alice Monod	6000000175713531850	Jérôme Julien Monod	Q3191004	Q136265289|Q136265291
6000000029937984226	Isabella Borromeo	6000000178405508833	Giberto III Borromeo	Q1116294	Q1042203
6000000030004194071	Franz London	6000000031938702451	Fritz Wolfgang London	Q57938	Q52157989|Q124515170
6000000030128969163	Martinus I. Chemnitz	6000000007453978394	Martin II. Chemnitz	Q528947	Q63146
6000000030145758761	Elsa von Carstanjen	6000000030145638167	Valerie zu Hohenlohe-Oehringen	Q75393062	Q75393063|Q75393065
6000000030192750410	Ermenane	6000000002198362511	Welf I Of Swabia Graf in Schwaben	Q536899	Q10365178|Q61564626
6000000030271305835	비서갑 하 백	6000000028246402258		Q717467	Q10521939
6000000030278544940	Marguerite de Comminges	6000000030281298909	Marguerite d'Armagnac	Q21106347	Q1350089|Q2305151
6000000030279802822	John Eyre	6000000020504886130	Bethia Walley	Q96202569	Q96202570
6000000030287902485	Karl Otto von Hahn	6000000030530580448		Q4133152	Q120199120
6000000030288450777	Charlotte-Federica von Hahn	6000000030530580448		Q4133152	Q120199120
6000000030304583912	Marthe de Foix	6000000000640961473	Claude de Grasse II	Q106501110	Q106501378|Q106501379
6000000030330340219	Decimus Junius Silanus Manlianus	6000000003828399783	Marcus Junius Silanus	Q1283595	Q11917891
6000000030350158320	Christian Sparschuch	6000000030350674891	Johan Christiansson Sparschuch	Q95993596	Q130235843
6000000030354532362	N N. Westerberg	6000000030350674891	Johan Christiansson Sparschuch	Q95993596	Q130235843
6000000030393955054	Tsunehisa Prince Takeda	6000000030394027074	Tsuneyoshi Prince Takeda	Q850920	Q874526|Q151930
6000000030394180893	Masako Princess	6000000030394027074	Tsuneyoshi Prince Takeda	Q850920	Q874526|Q151930
6000000030413916133	Sachi Nakano	6000000030413845305	Sukehira Takatsukasa	Q961435	Q11655352|Q109778879
6000000030413936479	Kinito Tokudaiji	6000000030413919428	Sanetsune Tokudaiji	Q5358097	Q7140613
6000000030414189503		6000000030413919428	Sanetsune Tokudaiji	Q5358097	Q7140613
6000000030416466096		6000000030413810065	Ieharu Tokugawa	Q437518	Q323443|Q7004311
6000000030500512248	Isabel de Mendoza	6000000030500850836	Gómez Suárez de Figueroa y Córdoba III duque de Feria, Virrey de Valencia y Cataluña	Q1113636	Q9023764
6000000030546822112	Neratia Justus	6000000005747740478	Vettius Justus II	Q29603990	Q1174079
6000000030600290813	Emilie Geiger	6000000020985202452	Ludwig Moritz Philipp Geiger	Q67076	Q94760685
6000000030613236630	Pietro Moncada	6000000068881745845	Maria Giovanna d' Ayala Valva	Q76225041	Q3903968
6000000030614787114	Giuseppina Moncada	6000000068881745845	Maria Giovanna d' Ayala Valva	Q76225041	Q3903968
6000000030628047977	Elisabeth Haslund	6000000025330932094	Bjarne Hansen Bassøe	Q29252451	Q138473848
6000000030639325823	Anna Margareta von Krassow a. d. H. Pansewitz	6000000007333955528	Hans Abraham Kruuse af Verchou till Varchow	Q5924883	Q103773496|Q103773507
6000000030662437081	Ludwig von Pincier	6000000016726369720	Hermann Ludwigsson Pincier	Q102822468	Q1446693
6000000030671835764	Mary Colton	6000000030672167106	Charles Gilbert Colton	Q96288243	Q96288250
6000000030672268920	Polly Mary Colton	6000000006964038563	Philander Colton	Q96288241	Q96288251
6000000030727636831	Beata Liljelund	6000000019870110261	Johan Johansson Bladh d.y.	Q16503015	Q16163297
6000000030779887515	Adolf Ollinpoika Valtonen	6000000030779856629	Vera Enroth	Q4984237	Q137222905|Q137212760
6000000030897830492	Antoinette Wilhelmine Luise von Kanitz	6000000030897813534	August Wilhelm Karl von Kanitz	Q90605	Q130672831|Q130672833
6000000030898191968	Karl Wilhelm Alexander von Kanitz	6000000030897813534	August Wilhelm Karl von Kanitz	Q90605	Q130672831|Q130672833
6000000031001378326	Ikuko Noma	6000000011626975302	Sadako Empress Empress Teimei	Q1197656	Q96200301
6000000031006399233	Anne-Marie Faure	6000000031007514162	Marc-René de Voyer d’Argenson 6° marquis d’Argenson	Q123338578	Q136030906
6000000031007026797	Adam Mott	6000000001866601095	Elizabeth Seaman	Q96200194	Q96311153|Q96311154
6000000031007638010	Marie Elisabeth Charlotte Antoinette d’Argout	6000000082529650440	Marc Rene de Voyer de Paulmy Marquis d'Argenson	Q28933444	Q136030907
6000000031017043184	Frederik van Leefdael	6000000018638963933	Maria van Leefdael	Q108410324	Q108410325|Q108410328
6000000031036555065	Hermann von Manteuffel gen. Szoege	6000000013762451099	Otto Ernst von Manteuffel gen. Szoege, a. Platone	Q128046774	Q131553991|Q131553992
6000000031045320307	Sargis Jaqeli Prince of Samtskhe	6000000008384129608	Beka Jaqeli of Samtskhe-Saatabago	Q4881573	Q7423947
6000000031070663838	Cornelia van Vollenhoven	6000000031070852943	Jozua Marius Willem van der Poorten Schwartz	Q2404070	Q92944468
6000000031113226750	Johann Siegmund Sigmund von Manteuffel gen. Szoege	6000000194006543825	Carl Johann von Manteuffel gen. Szoege, a. Katzdangen	Q109807626	Q110655897|Q110656056
6000000031113282528	Anna Meta von Manteuffel gen. Szoege	6000000013762451099	Otto Ernst von Manteuffel gen. Szoege, a. Platone	Q128046774	Q131553991|Q131553992
6000000031260323371	Sara Julia Hirsch	6000000131302256850	Frank Hirsch	Q5806827	Q19353675
6000000031349122596	Madelon Sophie Elisabeth Thooft	6000000073810826255	Herman Frederik Carel ten Kate	Q5739721	Q59494384
6000000031393087759	Fernán El Tuerto Álvarez de Toledo Tellez de Meneses II Señor de Valdecorneja, Mariscal Mayor de Castilla	6000000013915015079	García Alvarez de Toledo de Oropesa III señor de Valdecorneja	Q107115950	Q110423559|Q110423566
6000000031441975431	Christiana de Segrave	6000000000350923523	John de Mohun 2nd Baron Mohun, KG	Q6265587	Q76194700
6000000031444556227		6000000012431667989	Nashimoto Morimasa	Q339595	Q5370435
6000000031450713060		6000000012571143240	Takakichi Asō	Q752852	Q17348897|Q133528718
6000000031505625577	Agnes Vescy the elder	6000000001300332643	William de Vesci	Q8020834	Q8020833|Q75291652
6000000031528142916	Dawud Chaghri Bey, Lord of Khorasan	6000000031528209013	Sultan Alp Arslan	Q200193	Q870223
6000000031529779827	Rodrigo Manrique de Ayala comendador de Manzanares y de Villarrubia	6000000031529764924	Gaspar Manrique de Ayala	Q135225596	Q135240373
6000000031544214022	Kaykhusraw I Seljuk Sultan of Rûm	6000000009177680320	'Alā ad-Dīn Kayqubād bin Kaykāvūs Seljuk Sultan of Rûm	Q61964	Q61591
6000000031547354464	Леван Георгиевич Кахетинский I	6000000048540426821	Iesse Леванович Кахетинский	Q16850053	Q925104
6000000031590699263	Eugénie Dorina Augustine Monod Monod	6000000031368628821	Samuel William Monod	Q322131	Q3568181
6000000031614283969	Semion, prince of Novosil and Gluhovo	6000000014192444387	Ivan, prince of Novosil	Q55653001	Q98791711
6000000031648227447	David Hector Sacken von Osten	6000000019816366934	Ernst Fryderyk Sacken von Osten	Q116187140	Q116187141|Q116187153
6000000031660584091		6000000084783862588	Аграфена Григорьевна Прозоровская	Q136812384	Q16637366
6000000031862122180	Werner VIII Schenk von Flechtingen	6000000014024777115	Margarethe Schenk auf Flechtingen	Q108654978	Q110410881
6000000031871594228	Julie Ritter	6000000024386937248	Alexander Ritter	Q325751	Q94803854|Q55859920
6000000031871828824		6000000024386937248	Alexander Ritter	Q325751	Q94803854|Q55859920
6000000031893693279	Katharina Margaretha von Hahn	6000000134536666031	Erhard von Hahn	Q134895818	Q32858664
6000000031908714346	Johannes Wallerius	6000000012983993832	Harald Vallerius	Q6221690	Q86719063|Q121637674
6000000031909326063	Kerstin Hansdotter Holm	6000000012983993832	Harald Vallerius	Q6221690	Q86719063|Q121637674
6000000031928221957	dame de Nogent	6000000000124012386	Amauri I de Montfort Baron de Montfort et Epernon	Q453327	Q116005818
6000000031938381725	Louise London	6000000031938702451	Fritz Wolfgang London	Q57938	Q52157989|Q124515170
6000000032170895928		6000000032170778221		Q1045763	Q6993507
6000000032178869882	Eva Pérez de Trava Condesa	6000000000424686284	Conde Don Manrique Pérez de Lara señor de Molina y Mesa	Q6751540	Q3014411
6000000032224223487	Margaret Atchison	6000000096308138834	John Acheson	Q75579161	Q75579166|Q75579162
6000000032224244385	John Atchison Atchesonne Acheson	6000000096308138834	John Acheson	Q75579161	Q75579166|Q75579162
6000000032351991263	Margaret Catherine Stewart	6000000108838209821	Patrick Hamilton	Q708980	Q7146647
6000000032466802584	Giovanni Antonio Riario Sforza IV Duca di Riario Sforza	6000000068438352383	Sisto Riario Sforza Cardinale di Santa Sabina	Q1642936	Q11924266
6000000032574200314	PPublius Rutilius	6000000003645712168	Rutilia	Q56259970	Q11216672
6000000032588195205	Girolama di Gesualdo	6000000032600433038	Carlo Gesualdo principe di Venosa	Q192958	Q107920966|Q112630201
6000000032589298467	Ortensia von Hohenems Contessa di Arona	6000000054757519850	Kaspar von Hohenems	Q1735130	Q3805781|Q110367050
6000000032625519749	Antoinette Helena von Landsberg-Erwitte	6000000020106559283	Franz Otto Heinrich Matthias von Korff-Schmising	Q47531127	Q130683767
6000000032668180601	Publius Licinius-Crassus consul 97 BC	6000000032668464871	Marcus Licinius-Crassus triumvir	Q175121	Q656527
6000000032668355208	Publius Licinius-Crassus consul 171 BC	6000000002188289146	Publius Licinius Crassus Dives Mucianus	Q715499	Q2066659;Q746582
6000000032670923850	Ульяна Михайловна Татева	6000000079005070705		Q4452563	Q4452567
6000000032768807671	Margaret Leigh	6000000032769011035	John Leigh	Q75777248	Q75777241|Q75777244
6000000032771305050	Henrik Bernt Piper till Chinnow	6000000027080720295	Peter Bernhard Piper	Q6050345	Q127283297|Q127283325
6000000032788895855	Carl Friedrich Thienemann	6000000032810190013	August Friedrich Thienemann	Q71201	Q94859415|Q95751348
6000000032791992450	Luise Caroline Henriette Agricola	6000000028067137290	Otto Ludwig Agricola	Q1647474	Q140465834|Q140465956
6000000032796355880	Gertrud Elisabeth Feine	6000000032812509290	Hans Erich Alfred Feine	Q1579369	Q139497413
6000000032803276317	Bernhard Wilhelm Justus Perthes II	6000000032803627168	Joachim Bernhard Justus Perthes	Q55674146	Q94792652
6000000032810312932	Emilie Sophie Elisabeth Henriette Leontine Thienemann	6000000032810190013	August Friedrich Thienemann	Q71201	Q94859415|Q95751348
6000000032836092158	Agrafena Esaiasdotter Apolloff	6000000007604428213	Alexandra Григорьевна Kalitin	Q135456185	Q115870642
6000000032837117190	Hamengkubuwana VII Raden Mas Murtejo	6000000032836021820	Sultan Hamengkubuwana VIII Gusti Raden Mas Sujadi	Q661401	Q2584101
6000000032837236410	GKR Hemas GKR Mas	6000000032836021820	Sultan Hamengkubuwana VIII Gusti Raden Mas Sujadi	Q661401	Q2584101
6000000032850119641	Olof Hambræus	6000000032851253316	Olof Olsson Hambræus	Q19946434	Q19946435
6000000032850579927	Barbro Kristina Lindvall	6000000032851253316	Olof Olsson Hambræus	Q19946434	Q19946435
6000000032879859227	Hedvig Maria Fredrika Lillienstedt	6000000008457153431	Carl Georg von Krassow	Q110151671	Q110151781|Q110151789
6000000032941093384	Caspar David Schmidt	6000000023286792400	Hans Caspar Schmidt	Q94937174	Q94937082
6000000033011810019	Caspar von Leyser	6000000011342737052	Polykarp von Leyser I (der Ältere)	Q124113	Q102062599|Q55593222
6000000033116689378	Elizabeth Boothby	6000000021591027944	Vincent Corbet MP, 1st Bt of Moreton Corbet	Q7529354	Q116454880
6000000033194660900	Påvel Frillesson Frille	6000000008100589475	Margareta Pavelsdotter Frille	Q136289619	Q136289620
6000000033246807096	Francesco Ruffo di Bagnara	6000000033246631533	Girolamo, Duke di Sasso-Ruffo Marchese di Guardia Perticara , Principe di Spinosa	Q111620938	Q110351940|Q110351959
6000000033246821114	Nicoletta Filangieri	6000000033246631533	Girolamo, Duke di Sasso-Ruffo Marchese di Guardia Perticara , Principe di Spinosa	Q111620938	Q110351940|Q110351959
6000000033255546575	Efva Charlotta Brag	6000000018171527015	Eva Charlotta Brag	Q4940356	Q5598801
6000000033276562075	<private> Woodley	6000000046023532900	Shailene Diann Woodley	Q231058	Q140093389
6000000033609592153	Antonio Boncompagni	6000000015746424487	Piergregorio Boncompagni Ludovisi	Q62572806	Q11905858|Q6761172
6000000033958145828	Catharina Elisabeth Passavant	6000000033957982969	Johann David Passavant	Q73347	Q94743456
6000000034012204382	Jacob Welser	6000000096826803821	Hans Welser I	Q94923991	Q94872856
6000000034187652939	Ehrentraud Welser	6000000096826803821	Hans Welser I	Q94923991	Q94872856
6000000034255327598	Aledisia Pico	6000000081729286896	Francesco I Pico, signore di Mirandola	Q3750110	Q110613373
6000000034366445835	Rebecca Wetterström	6000000071021053227	Lars Kinström	Q38772129	Q108897289
6000000034367231658	Anders Hansson Markstedt	6000000035304265493	Anton Markstedt	Q5977028	Q132444160|Q132444162
6000000034415982874	Endres Tucher	6000000070872194900	Hans Tucher	Q1582804	Q89478591
6000000034416020830	Margaretha Paumgartner	6000000070872194900	Hans Tucher	Q1582804	Q89478591
6000000034440478772	Giuseppe Treves de' Bonfili	6000000034581416115	Alberto Isacco Treves de' Bonfili	Q3608623	Q28848892|Q52158051
6000000034440877305	Bella Adele Treves de' Bonfili	6000000034581416115	Alberto Isacco Treves de' Bonfili	Q3608623	Q28848892|Q52158051
6000000034508487429	Maria Anna Filiasi	6000000036423111755	Giovanni Laurent François de Paul Gaspard Balthazard Melchior Loupard Imperiali des Princes de Francavilla chevalier de l'Ordre de Malte, grand cordon de l'ordre Constanti	Q110738192	Q110738195|Q110738197
6000000034520515588	Brita Indebetou	6000000008303017732	Carl Keyser	Q123400063	Q123400082
6000000034543434809	Eirene	6000000006906738203	Alexios Angelos	Q37069	Q9291468
6000000034563802084	Barbe Halcro	6000000004289437678	David Sinclair till Finnekumla	Q18756645	Q99207653|Q103773619
6000000034566304637	NN-2 Bengtsdotter	6000000033699394911	Katarina Petersdotter (Bååt)	Q96240802	Q110303038
6000000034688810591	Nils Sommelius	6000000034693157163	Gustaf Bildstein Sommelius	Q108422761	Q6183620
6000000034688917386	Lycka Christina von Bildstein	6000000034693157163	Gustaf Bildstein Sommelius	Q108422761	Q6183620
6000000034713172290	Jane Booth	6000000010293368847	George Booth	Q75646042	Q18529759|Q75820783
6000000034713302304	James Booth C.B	6000000010293368847	George Booth	Q75646042	Q18529759|Q75820783
6000000034713632993	Mary Moore	6000000019084178376	Edmund Potter F.R.S.	Q5339752	Q75553599|Q75556553
6000000034713692892	James Potter	6000000019084178376	Edmund Potter F.R.S.	Q5339752	Q75553599|Q75556553
6000000034754966108	Greta Cajsa Davidsdotter Markstedt	6000000035304265493	Anton Markstedt	Q5977028	Q132444160|Q132444162
6000000034828664631	Samuel Olofsson Bagge	6000000023525141030	Maria Bernström	Q103780120	Q103780130
6000000034828813521	Johanna Catharina Jonasdotter Bagge	6000000023525141030	Maria Bernström	Q103780120	Q103780130
6000000034934391284	Johann Conrad Jacobi	6000000018893206145	Johann Georg Jacobi	Q68209	Q26904985|Q116302491
6000000034976481697	Johanne Juliane Jacobi	6000000059710304900	Johann Friedrich Jacobi	Q28058565	Q28058784
6000000034999113914	張	6000000007970272795	蕭	Q1066885	Q8262960
6000000035019674040	Carolina Sofia Filipsdotter Ribbing (Österbygrenen)	6000000035665796294	Seved Ribbing	Q38156873	Q124658104
6000000035038971454	Piers or Peter Legh	6000000045964031971	Peter Legh	Q76356556	Q76356550
6000000035043137051		6000000021261027156	賾 宣遠 蕭	Q940037	Q8257649
6000000035045222867		6000000074733240862	昭文 季尚 蕭	Q1190405	Q16603283
6000000035049072634	Margareta Kalsenia	6000000017425518359	Olof Ingelsson Rabenius	Q6060365	Q16650170
6000000035172599102	Franz Friedrich Welser Freiherr Welser von Zinnenburg	6000000006727855590	Philippine Habsburg of Austria Freiin von Zinnenburg	Q64190	Q131726328|Q131726331
6000000035172781936	Anna Welser	6000000006727855590	Philippine Habsburg of Austria Freiin von Zinnenburg	Q64190	Q131726328|Q131726331
6000000035236572939		6000000075368013857	泰 宇文	Q1071587	Q10946205|Q15897172
6000000035278692056		6000000075327342145	丕 千齡 司馬	Q7398	Q706811
6000000035302864837	Timo Kullervo Brofeldt	6000000035301849693	Eeva Catharina Elisabet Jouhki	Q54824321	Q112072038
6000000035341825256	Anna Julia Ulrika Elisabet von Essen	6000000039996150967	Sven Erik Reinhold Rinman	Q22696967	Q6073228
6000000035341981926	Sven Axel Engelbert Rinman	6000000042293853728	Axel Engelbert Rinman	Q16650212	Q111382828
6000000035552495443	Lorenz II. von Offenberg	6000000182718288829	Lorenz von Offenberg III a. Willonen	Q128071455	Q94757139
6000000035569563145	Marie Cécile Gabrielle Charlotte d'HARCOURT	6000000021384187946	Cécile de Noailles	Q116042776	Q16855737|Q123362651
6000000035571066629	NN Tordsdotter (Ekaätten)	6000000003791053983	Bengt Larsson bjälke från Västergötland	Q101247185	Q127270735|Q127270736
6000000035576319923	Lars Björnsson (bjälke)	6000000003791053983	Bengt Larsson bjälke från Västergötland	Q101247185	Q127270735|Q127270736
6000000035615279369	Alexander Bagrationi II	6000000035615578133		Q2879201	Q2036006|Q48756922
6000000035615696866	Tamar	6000000035615578133		Q2879201	Q2036006|Q48756922
6000000035656945732	Bella Lehmann	6000000010629576762	Emil Lehmann	Q1336445	Q94788387
6000000035751322764	N.N.	6000000001180336405	Mary Hewes	Q19302079	Q19302102|Q19302099
6000000035751812384	N.N. N.N.	6000000001180336405	Mary Hewes	Q19302079	Q19302102|Q19302099
6000000035941451733	Anna Friedländer (Levin)	6000000024977443302	Joachim Moses Friedländer	Q55850071	Q139588593|Q139588594
6000000036204475374	Per Johan Falk	6000000018587823513	Adolf Fredrik Falkenstedt	Q105773130	Q120926374
6000000036204896070	Beata Regina Tersmeden Djurklow	6000000018587823513	Adolf Fredrik Falkenstedt	Q105773130	Q120926374
6000000036492346742	Catharina Persdotter	4561464	Olivia Romare	Q75445731	Q136243174
6000000036531703364	Anders Persson Romare	6000000002369946158	Anders Andersson Romare	Q75445732	Q75445734|Q75445735
6000000036532046064	Bohl Andersdatter	6000000002369946158	Anders Andersson Romare	Q75445732	Q75445734|Q75445735
6000000036602887966	Magdalena Finckelthaus	6000000037688433263	Sigismund Finckelthaus Dr	Q1695852	Q95219595
6000000036635546320	Rosa Mastrogiovanni Tasca d'Almerita	6000000069656833947	Giuseppe Lanza di Scalea	Q3770786	Q3750145
6000000036635922892	Francesco Girolamo Lanza Branciforte	6000000069656833947	Giuseppe Lanza di Scalea	Q3770786	Q3750145
6000000036738363064	Private	6000000036738482945	Private	Q3246465	Q21539774|Q140372093
6000000036738563833	Private	6000000036738482945	Private	Q3246465	Q21539774|Q140372093
6000000036765870945	Feodosia, Parentage Undocumented	6000000010850320449	Vladimir Davidovich Prince of Chernigov	Q1960319	Q1980053|Q134726862
6000000036890413498	Sibyl Kyrle	6000000025169727165	Francis Kyrle	Q75744455	Q76316646|Q76316757
6000000037060134079	Luise Ernestine Chotek z Chotkova a Vojnína	6000000022878646364	Carlo Dentice di Frasso	Q63751115	Q131554263
6000000037064536892	Yolande 1st wife of Dietrich	6000000037064503929	Katharina van Kleef	Q75292105	Q1223928|Q76041878
6000000037090742919	沈	6000000074749965586	邈 李	Q11098154	Q11053517
6000000037091620063		6000000037091143839		Q66439690	Q66439689
6000000037101639987	Thomas Jedeur	6000000037100769722	Johan Niclas Jedeur	Q24879186	Q135216918
6000000037101662963	Margareta Justina Hellenius	6000000037100769722	Johan Niclas Jedeur	Q24879186	Q135216918
6000000037209998028	歸女 陳	6000000075327438095	德 司馬	Q7403	Q1054232
6000000037220431992	妙 竇	6000000075326768888		Q7299	Q10897926|Q461094
6000000037259458193	Alexander Johann Peterson	6000000037259506086		Q21154323	Q15079473|Q4467746
6000000037282163985	Johan Gottlob Röhss	6000000018726151862	Wilhelm August Fredrik Röhss	Q6086664	Q123357883
6000000037282205053	Anna Maria von Axen	6000000018726151862	Wilhelm August Fredrik Röhss	Q6086664	Q123357883
6000000037402960419	Marie Hervé Stanislas Hélie de Durfort-Civrac de Lorge	6000000037405748100	Hélène Marie Augustine Isabelle de Durfort-Civrac de Lorge	Q130648477	Q113532862|Q113532898
6000000037405335422	Antoinette Louise Marie Victoire de Riquet de Caraman	6000000037405748100	Hélène Marie Augustine Isabelle de Durfort-Civrac de Lorge	Q130648477	Q113532862|Q113532898
6000000037579649757	Christina Sofia von Düben	6000000037579947190	Carl Gustaf Henrik von Düben	Q112119821	Q123289878
6000000037581847945	Amalia Elisabeth von Düben	6000000037581860955	August Bror Carl von Düben	Q132674919	Q105636152
6000000037679146448	Irmengarde von Plettenberg	6000000017136725949	Wilhelm Dietrich van Plettenberg zu Schönrath	Q105763658	Q108840629
6000000037688388509	Lorenz = Lorentz Finckelthaus	6000000037688433263	Sigismund Finckelthaus Dr	Q1695852	Q95219595
6000000037849783095	Paolina 1- Zucchini Solimei 2- Mosti Estense Trotti	6000000037850059424	Ercole Mosti Estense Trotti	Q63790036	Q75766358
6000000037849786015	Gian Mauro Zucchini Solimei	6000000037849014782	Giuseppe Gioacchino Zucchini Solimei	Q75801098	Q75801094|Q75766358
6000000037859200680	Friederike Charlotte Sophie Wilhelmine Henriette von Bodelschwingh-Velmede	6000000019718729503	Ludwig Carl Christian Gisbert Friedrich von Bodelschwingh-Velmede	Q75275	Q1246645
6000000037893564582	Ernst Constantin von der Asseburg zu Hinnenburg	6000000025899905982	Hermann Werner Franz Gottlieb Franziskus Gottlieb von der Asseburg zu Hinnenburg zu Hinnenburg	Q1613050	Q110261948|Q110540828
6000000037894979022	Edvard Fleetwood	6000000029447068972	Folke Fredrik Fleetwood	Q5732919	Q5732911
6000000037940862226	Catharina von Mecks till Hacksta	6000000012057130479	Carl Philip Sack till Hacksta	Q71600375	Q109829989;Q110561244|Q110561246
6000000037941492016	David Teodor Teodor von Schultzenheim	6000000014675507391	Carl David Reinhold von Schulzenheim	Q123414074	Q86278090
6000000038046867833	鎮 景仁 范	6000000038046765960	百嘉 子豐 范	Q45361112	Q15927765
6000000038093464655	Elin Elisabet Maria von Heijne-Lillienberg	6000000038093783134	Julia Maria Svedelius	Q4981419	Q106590904
6000000038200744990	仰 王	6000000074380737235	從 正夫 王	Q45387425	Q45362936;Q45387422
6000000038329918858	Renée d'Urfé	6000000038327129547	Jacques le Paillard d’Urfé h. własnego	Q127939694	Q21088770|Q3427188
6000000038379543488	Bernhardine Henriette Johanne Friederike von Ammon	6000000013523719985	Friedrich Ferdinand von Ammon	Q19502331	Q106077185
