geni_id,token,implied_father_given_name,modal_count,confirmed_fathers_for_token,mother_geni_id,father_group
6000000014198679293,Torkelsdatter,Torkel,73,74,6000000003491933732,6000000003491933732:Torkel
6000000014202497615,Nunez,Nuño,2,2,,own
6000000014205814520,Johannesdatter,Johannes,276,276,6000000014205578034,6000000014205578034:Johannes
6000000014205878093,Johannessen,Johannes,113,113,6000000014205578034,6000000014205578034:Johannes
6000000014205912112,Johannesdotter,Johannes,33,33,6000000014205578034,6000000014205578034:Johannes
6000000014211000644,Mikkelson,Mikkel,13,13,,own
6000000014212029781,Sørensdatter,Søren,81,81,,own
6000000014212036458,Henriksdatter,Henrik,139,139,,own
6000000014212180465,Eriksdatter,Erik,339,339,,own
6000000014212382075,Jørgensen,Jørgen,216,216,,own
6000000014212543402,Mikkelsdatter,Mikkel,70,70,,own
6000000014212589951,Pedersdatter,Peder,688,688,,own
6000000014222735080,Sigbjørnsdatter,Sigbjørn,20,20,,own
6000000014228765455,Rasmusdatter,Rasmus,404,404,6000000014228852926,own
6000000014228800720,Gitleson,Gitle,18,18,6000000006776171191,6000000006776171191:Gitle
6000000014228852926,Njellsdatter,Njell,1,1,6000000003023324667,6000000003023324667:Njell
6000000014229324606,Jonsdatter,Jon,363,370,6000000014229708667,6000000014229708667:Jon
6000000014229708667,Olasdatter,Ola,20,20,6000000003492057522,6000000003492057522:Ola
6000000014233507631,Rasmusdatter,Rasmus,404,404,,own
6000000014233509832,Karlsdatter,Karl,43,43,,own
6000000014233992619,Eriksen,Erik,279,279,,own
6000000014236582914,Kristiansen,Kristian,50,50,,own
6000000014241725354,Rasmusdatter,Rasmus,404,404,,own
6000000014245292399,Nielsdatter,Niels,223,223,6000000014245316407,6000000014245316407:Niels
6000000014245316407,Erichsdatter,Erich,10,10,6000000008686133569,own
6000000014250675789,Hansdatter,Hans,618,618,,own
6000000014255223146,Knutsdatter,Knut,142,142,6000000011886295592,6000000011886295592:Knut
6000000014256255233,Nielsdatter,Niels,223,223,6000000014245316407,6000000014245316407:Niels
6000000014256281309,Hansdatter,Hans,618,618,6000000014256255233,own
6000000014259708659,Markusson,Markus,2,2,6000000026436193702,6000000026436193702:Markus
6000000014264709600,Hansdatter,Hans,618,618,,own
6000000014272354178,Alfsen,Alf,1,1,,own
6000000014273291915,Sigbjørnsson,Sigbjørn,1,1,,own
6000000014273359198,Alvsdatter,Alv,6,6,,own
6000000014280780986,Omundson,Omund,7,7,6000000024667121762,own
6000000014282978225,Trulsdatter,Truls,22,22,,own
6000000014283004412,Madsdatter,Mads,40,40,,own
6000000014284084939,Gulbrandsen,Gulbrand,12,12,,own
6000000014284181815,Amundsen,Amund,57,59,,own
6000000014284431356,Paulsen,Paul,7,7,,own
6000000014284455014,Øysteinsdatter,Øystein,13,13,,own
6000000014284475225,Larsdatter,Lars,620,620,,own
6000000014287153207,Henriksdatter,Henrik,139,139,,own
6000000014291202051,Jacobsen,Jacob,88,88,,own
6000000014300490503,Andersdatter,Anders,577,577,,own
6000000014302643130,Mikkelsdatter,Mikkel,70,70,,own
6000000014323014277,Torstensen,Torsten,18,18,,own
6000000014350469736,Gutiérrez,Gutierre,5,5,,own
6000000014360920882,Torersen,Torer,61,61,,own
6000000014361451409,Larsdatter,Lars,620,620,,own
6000000014361490926,Olsdatter,Ole,814,1256,,own
6000000014384348280,Hansdatter,Hans,618,618,,own
6000000014393587159,Jonsen,Jon,206,208,,own
6000000014397286449,Hansdatter,Hans,618,618,,own
6000000014399483897,Tollefsdatter,Tollef,49,49,,own
6000000014402945831,Mikaelsdotter,Mikael,6,6,,own
6000000014403621274,Svensdotter,Sven,67,67,,own
6000000014403714001,Henriksson,Henrik,41,41,,own
6000000014404356129,Carlsdotter,Carl,77,77,,own
6000000014419190578,Ketilsdatter,Ketil,5,5,,own
6000000014425708538,Johansdatter,Johan,69,70,,own
6000000014428731446,Pedersdatter,Peder,688,688,6000000005607133806,6000000005607133806:Peder
6000000014430065958,Olason,Ola,27,27,,own
6000000014436895229,Tørresdatter,Tørres,41,41,6000000005608892888,6000000005608892888:Tørres
6000000014441185659,Jonsdatter,Jon,363,370,,own
6000000014449907292,Olofsdotter,Olof,249,249,,own
6000000014470708112,Jonsson,Jon,129,135,,own
6000000014485089047,Eriksen,Erik,279,279,,own
6000000014487081192,Nilsdatter,Nils,311,311,6000000017146539233,6000000017146539233:Nils
6000000014493151003,Sjursdatter,Sjur,58,58,6000000035116647399,6000000035116647399:Sjur
6000000014505972798,Fernandes,Fernando,7,7,,own
6000000014506435136,Toresdatter,Tore,163,163,6000000003491940240,6000000003491940240:Tore
6000000014510678244,Olsdotter,Ole,37,74,,own
6000000014510781711,Abrahamsdotter,Abraham,16,16,,own
6000000014512651531,Olsdatter,Ole,814,1256,,own
6000000014515520863,Svendsen,Svend,29,29,,own
6000000014519644383,Gabrielsen,Gabriel,56,56,6000000027857858283,6000000027857858283:Gabriel
6000000014521334909,Johannessen,Johannes,113,113,,own
6000000014521435520,Rasmussen,Rasmus,232,232,,own
6000000014521763058,Ommundsen,Ommund,54,54,,own
6000000014550899862,Eriksdatter,Erik,339,339,,own
6000000014554667893,Hallvardsdatter,Hallvard,13,13,6000000007251201416,6000000007251201416:Hallvard
6000000014557837372,Haraldson,Harald,4,4,,own
6000000014566435128,Jonson,Jon,208,208,6000000014516668315,6000000014516668315:Jon
6000000014567172350,Ivarson,Ivar,82,82,,own
6000000014570975716,Danielsdotter,Daniel,48,48,,own
6000000014577179003,Jensdatter,Jens,392,392,,own
6000000014586423027,Larsdatter,Lars,620,620,,own
6000000014593836128,Eiriksdatter,Eirik,11,11,,own
6000000014595014520,Åmundsson,Åmund,1,1,6000000005744912294,own
6000000014596414349,Gudleikson,Gudleik,2,2,,own
6000000014597369005,Andersdatter,Anders,577,577,,own
6000000014597524135,Madsson,Mads,10,10,,own
6000000014597535506,Eriksdatter,Erik,339,339,,own
6000000014609200428,Olsen,Ole,936,1210,,own
6000000014620166569,Eriksson,Erik,231,231,,own
6000000014621597291,Torsteinsdatter,Torstein,24,24,,own
6000000014643382742,Gudmundsdatter,Gudmund,30,30,,own
6000000014643625905,Bentsen,Bent,13,13,,own
6000000014643725322,Knudsen,Knud,72,72,,own
6000000014646956364,Ottesen,Otte,38,38,,own
6000000014650427771,Hansdatter,Hans,618,618,6000000005609473110,6000000005609473110:Hans
6000000014653780140,Olsdatter,Ole,814,1256,6000000001700524374,6000000001700524374:Ole
6000000014664745007,Peres,Pero,1,1,,own
6000000014664944096,Nunes,Nuno,17,19,,own
6000000014664946082,Lopes,Lopo,10,10,,own
6000000014673860889,Christensen,Christen,110,110,,own
6000000014674282956,Rasmusdatter,Rasmus,404,404,,own
6000000014678430102,Madsdatter,Mads,40,40,,own
6000000014691786954,Sigmundsdatter,Sigmund,4,4,,own
6000000014699051535,Mogensdatter,Mogens,91,91,,own
6000000014699551083,Toreson,Tore,112,112,,own
6000000014699834223,Ivarsen,Ivar,18,18,,own
6000000014704724689,Eivindsson,Eivind,3,3,865205,865205:Eivind
6000000014705090724,Olsen,Ole,936,1210,6000000005609428325,6000000005609428325:Ole
6000000014708130868,Eivindson,Eivind,61,61,865205,865205:Eivind
6000000014709402576,Olsdatter,Ole,814,1256,6000000005609226239,6000000005609226239:Ole
6000000014711687465,Nielsdatter,Niels,223,223,,own
6000000014712530672,Eilertsdatter,Eilert,13,13,,own
6000000014713075287,Henriques,Henrique,6,6,,own
6000000014744891563,Olsen,Ole,936,1210,,own
6000000014744940077,Salvesdotter,Salve,1,1,,own
6000000014745077077,Knutsdatter,Knut,142,142,,own
6000000014747406295,Ormsson,Orm,21,21,,own
6000000014748723851,Henriksen,Henrik,127,127,,own
6000000014753890040,Sanches,Sancho,9,9,,own
6000000014756688039,Ben Yosef,Yosef,2,2,,own
6000000014763290072,Pedersdatter,Peder,688,688,,own
6000000014785513006,Johnson,John,11,11,6000000027688452312,6000000027688452312:John
6000000014789658463,Johannesdatter,Johannes,276,276,,own
6000000014794537463,Christiansdatter,Christian,38,38,,own
6000000014804930417,Poulsen,Poul,25,25,,own
6000000014805778861,Jonesson,Jone,1,1,,own
6000000014813470953,Olsen,Ole,936,1210,,own
6000000014815392256,Lauridsdatter,Laurids,40,40,,own
6000000014815616925,Jakobsen,Jakob,85,85,,own
6000000014819520697,Karlsdatter,Karl,43,43,,own
6000000014826938772,Johnsen,John,21,21,6000000040089897949,6000000040089897949:John
6000000014830777390,Hartvigsen,Hartvig,6,6,,own
6000000014833864908,Nielsdatter,Niels,223,223,,own
6000000014833933427,Ovesen,Ove,13,13,,own
6000000014852920253,Olsson,Ola,46,69,,own
6000000014856731685,Olsdatter,Ole,814,1256,,own
6000000014864681088,Jakobsen,Jakob,85,85,,own
6000000014877272264,Romanovich,Roman,18,18,6000000011422811301,6000000011422811301:Roman
6000000014877320626,Romanovna,Roman,8,8,6000000011422811301,6000000011422811301:Roman
6000000014885201072,Lauritzdatter,Lauritz,13,13,6000000001891289085,own
6000000014901707857,Simonsdatter,Simon,20,20,,own
6000000014913964591,Ramírez,Ramiro,8,8,,own
6000000014933287948,López,Lope,11,11,,own
6000000014937270833,Johnson,John,11,11,,own
6000000014953780121,Larsson,Lars,637,637,,own
6000000014953859109,Oddsdatter,Odd,10,10,,own
6000000014955178628,Osmundsdatter,Osmund,35,35,,own
6000000014993570732,Larsdatter,Lars,620,620,5575715499370066493,5575715499370066493:Lars
6000000014995740919,Persdotter,Per,210,210,,own
6000000015003193399,Tygesdatter,Tyge,16,16,6000000007980454112,own
6000000015017478903,Sørensen,Søren,85,85,,own
6000000015017658021,Torsteinsdatter,Torstein,24,24,6000000008786668712,own
6000000015025444135,Tarjeisdotter,Tarjei,2,2,,own
6000000015025485279,Olsdatter,Ole,814,1256,,own
6000000015025552083,Olsson,Ola,46,69,,own
6000000015038740458,Nicolaisen,Nicolai,5,5,6000000002858695831,6000000002858695831:Nicolai
6000000015038888293,Nicolaisen,Nicolai,5,5,6000000002858695831,6000000002858695831:Nicolai
6000000015050309574,Iversdatter,Iver,119,119,6000000008937077865,6000000008937077865:Iver
6000000015061286016,Olofsson,Olof,257,257,,own
6000000015062634194,Andreasdatter,Andreas,133,133,,own
6000000015063657529,Hallvardsson,Hallvard,6,6,,own
6000000015070678955,Erikson,Erik,104,104,,own
6000000015084218564,Torkelsdatter,Torkel,73,74,6000000011803377563,own
6000000015091713738,Olofsdotter,Olof,249,249,,own
6000000015110163085,Willemsz,Willem,14,14,,own
6000000015132835190,Johansdotter,Johan,258,258,,own
6000000015147330333,Emmikesdatter,Emmike,2,2,,own
6000000015150952367,Jansdatter,Jan,8,8,,own
6000000015151453696,Vladimirovna,Vladimir,8,8,,own
6000000015155900668,Axelsen,Axel,57,57,,own
6000000015157179047,Truidsdatter,Truid,3,3,,own
6000000015160269941,Henningsdatter,Henning,14,14,6000000003120708911,6000000003120708911:Henning
6000000015160461081,Lavesen,Lave,5,5,6000000015160006952,own
6000000015167247551,Kristoffersen,Kristoffer,62,62,6000000003099901199,6000000003099901199:Kristoffer
6000000015180433119,Rasmusdatter,Rasmus,404,404,6000000002664683302,6000000002664683302:Rasmus
6000000015180477953,Berntsdatter,Bernt,23,23,,own
6000000015185075299,Ansúrez,Ansur,3,3,,own
6000000015200553438,Eriksen,Erik,279,279,,own
6000000015202745064,Jakobsdatter,Jakob,116,116,,own
6000000015211681372,Thomasson,Thomas,8,8,6000000010617832221,own
6000000015214394054,Jonson,Jon,208,208,6000000039298143072,6000000039298143072:Jon
6000000015230493642,Nunes,Nuno,17,19,,own
6000000015233040973,Olsdatter,Ole,814,1256,5138836308040117072,5138836308040117072:Ole
6000000015233061640,Knutson,Knut,156,156,6000000021700917786,6000000021700917786:Knut
6000000015241652795,Hansdatter,Hans,618,618,,own
6000000015251679467,Bjarnesdatter,Bjarne,1,1,,own
6000000015253446237,Torbjørnsson,Torbjørn,17,17,6000000104130457841,6000000104130457841:Torbjørn
6000000015258601243,Andersdatter,Anders,577,577,6000000007980321527,6000000007980321527:Anders
6000000015280015610,Larsson,Lars,637,637,5575715499370066493,5575715499370066493:Lars
6000000015290766813,Eriksdatter,Erik,339,339,,own
6000000015298044025,Halvorson,Halvor,13,13,,own
6000000015325285458,Olsen,Ole,936,1210,,own
6000000015333690411,Nilsson,Nils,424,424,,own
6000000015334589572,Fernandes,Fernando,7,7,,own
6000000015334921671,Andersdatter,Anders,577,577,,own
6000000015345076962,Martinsdatter,Martin,48,48,,own
6000000015349281078,Sjurson,Sjur,79,79,,own
6000000015352833580,Martinsen,Martin,14,14,,own
6000000015355051258,Johannessen,Johannes,113,113,,own
6000000015355061237,Martinsdatter,Martin,48,48,,own
6000000015374206850,Olson,Ola,311,428,,own
6000000015389675188,Larsdotter,Lars,336,336,,own
6000000015424470650,Olsen,Ole,936,1210,,own
6000000015432540936,Nilsson,Nils,424,424,,own
6000000015437360395,Olsen,Ole,936,1210,6000000005608880755,6000000005608880755:Ole
6000000015440659246,Svensen,Sven,70,70,,own
6000000015444344788,Mortensdatter,Morten,18,18,,own
6000000015446485970,Knudsdatter,Knud,75,75,,own
6000000015447491243,Olufsen,Oluf,70,73,,own
6000000015452667527,Lauridsdatter,Laurids,40,40,,own
6000000015452748382,Mortensen,Morten,33,33,,own
6000000015462474264,Guttormsdatter,Guttorm,48,48,,own
6000000015503693642,Torbjørnsdatter,Torbjørn,51,51,,own
6000000015504131282,Arnesson,Arne,16,16,,own
6000000015506290967,Henriksdatter,Henrik,139,139,,own
6000000015506750212,Jepsen,Jep,19,19,,own
6000000015507025752,Vognsen,Vogn,8,8,,own
6000000015507493906,Jacobsen,Jacob,88,88,,own
6000000015527769180,Nilsson,Nils,424,424,6000000002470051067,6000000002470051067:Nils
6000000015527985916,Olsen,Ole,936,1210,,own
6000000015528291450,Eriksdatter,Erik,339,339,,own
6000000015528442308,Nilsdatter,Nils,311,311,6000000002470051067,6000000002470051067:Nils
6000000015539685251,Johannesdatter,Johannes,276,276,,own
6000000015542466214,Andersdatter,Anders,577,577,,own
6000000015546216420,Osmundsdatter,Osmund,35,35,6000000002367280165,own
6000000015549268403,Enersdatter,Ener,3,3,6000000010707958643,own
6000000015560897409,Knudsen,Knud,72,72,,own
6000000015561001227,Christensen,Christen,110,110,,own
6000000015584707995,Olsdatter,Ole,814,1256,,own
6000000015584763493,Eriksdatter,Erik,339,339,,own
6000000015603479409,Stenersen,Stener,4,4,,own
6000000015603533116,Jonsdatter,Jon,363,370,,own
6000000015609521571,Tönnesson,Tönne,2,2,,own
6000000015618992219,Knutson,Knut,156,156,6000000021700917786,6000000021700917786:Knut
6000000015633043909,Johansdotter,Johan,258,258,,own
6000000015639386429,Jensdatter,Jens,392,392,,own
6000000015666000513,Pedersen,Peder,633,633,6000000009719047356,6000000009719047356:Peder
6000000015666193439,Pedersen,Peder,633,633,6000000009719047356,6000000009719047356:Peder
6000000015667486036,Gautesdatter,Gaute,10,10,,own
6000000015679388343,Christiansen,Christian,62,62,,own
6000000015682851914,Andreassen,Andreas,64,64,6000000208819742829,6000000208819742829:Andreas
6000000015687518546,Joakimsdatter,Joakim,6,6,,own
6000000015692927120,Endreson,Endre,22,22,,own
6000000015692974199,Torkelson,Torkel,46,48,,own
6000000015699699657,Akselsdatter,Aksel,4,4,,own
6000000015760491825,Torkildsen,Torkild,3,3,6000000010543216630,own
6000000015766407378,Bjørnsdotter,Bjørn,9,9,6000000015766386184,6000000015766386184:Bjørn
6000000015766468312,Bjørnsen,Bjørn,48,48,6000000015766386184,6000000015766386184:Bjørn
6000000015773253615,Bjørnsen,Bjørn,48,48,,own
6000000015773343581,Nilsdatter,Nils,311,311,,own
6000000015788016545,Olsdatter,Ole,814,1256,6000000005607187815,6000000005607187815:Ole
6000000015790999633,Ellingsen,Elling,56,56,,own
6000000015805434449,Eriksdotter,Erik,191,192,,own
6000000015806319362,Jørgensdatter,Jørgen,238,238,,own
6000000015807018001,Larsson,Lars,637,637,,own
6000000015818565035,Henriksdatter,Henrik,139,139,,own
6000000015830993799,Jokumsen,Jokum,1,1,6000000038798096181,own
6000000015831931503,Torersen,Torer,61,61,,own
6000000015832909534,Fernandes,Fernando,7,7,,own
6000000015836188241,Torjussen,Torjus,49,49,,own
6000000015836984001,Sivertsdatter,Sivert,35,35,,own
6000000015858494024,Nilsdatter,Nils,311,311,6000000005609508359,6000000005609508359:Nils
6000000015864311180,Jansdatter,Jan,8,8,,own
6000000015866952057,Gutierrez,Gutierre,4,5,,own
6000000015877691203,González,Gonzalo,13,14,,own
6000000015878518823,Eriksdotter,Erik,191,192,,own
6000000015887991213,Pedersdatter,Peder,688,688,,own
6000000015915482215,Andresdatter,Andres,1,1,,own
6000000015917196468,Ottesdatter,Otte,48,48,,own
6000000015939785107,Olsen,Ole,936,1210,6000000015939775081,6000000015939775081:Ole
6000000015949166677,Eriksdatter,Erik,339,339,,own
6000000015950351524,Rasmusdatter,Rasmus,404,404,6000000003492049004,own
6000000015958191283,Henriques,Henrique,6,6,6000000016145004434,6000000016145004434:Henrique
6000000015987693539,Enríquez,Enrique,2,2,,own
6000000015999248319,Torsdatter,Tore,15,24,6000000003612667779,6000000003612667779:Tore
6000000016000587619,Gulleikson,Gulleik,5,5,,own
6000000016012902154,Axelsdatter,Axel,65,65,,own
6000000016031408237,Jensdatter,Jens,392,392,6000000035337668148,6000000035337668148:Jens
6000000016053249537,Ivanovna,Ivan,21,21,,own
6000000016056958497,Olsen,Ole,936,1210,6000000015939775081,6000000015939775081:Ole
6000000016062942642,Nielsdatter,Niels,223,223,,own
6000000016069236635,Svensen,Sven,70,70,6000000016069162596,6000000016069162596:Sven
6000000016073412072,Isakson,Isak,15,15,6000000003926618964,own
6000000016078113846,Andersson,Anders,603,603,,own
6000000016092809990,Eilertsdatter,Eilert,13,13,,own
6000000016094408675,Gustafsson,Gustaf,61,61,,own
6000000016102351414,Fernandes,Fernando,7,7,,own
6000000016104006098,Ivarsdatter,Ivar,77,77,,own
6000000016125316673,Johannesdatter,Johannes,276,276,6000000016125592865,6000000016125592865:Johannes
6000000016125580699,Johannesdatter,Johannes,276,276,6000000016125592865,6000000016125592865:Johannes
6000000016125592865,Sevatsdatter,Sevat,2,2,6000000016125811346,own
6000000016125702913,Johannesdatter,Johannes,276,276,6000000016125592865,6000000016125592865:Johannes
6000000016125811346,Jonsdatter,Jon,363,370,6000000034727083066,6000000034727083066:Jon
6000000016128349881,Eriksen,Erik,279,279,6000000034900383676,6000000034900383676:Erik
6000000016128625882,Eriksen,Erik,279,279,6000000034900383676,6000000034900383676:Erik
6000000016128684415,Eriksdatter,Erik,339,339,6000000034900383676,6000000034900383676:Erik
6000000016128747636,Eriksen,Erik,279,279,6000000034900383676,6000000034900383676:Erik
6000000016128800720,Eriksdatter,Erik,339,339,6000000034900383676,6000000034900383676:Erik
6000000016158993940,González,Gonzalo,13,14,6000000016159114886,own
