qid,geni_id,label,side,states,occupations,cbdb
Q45678793,6000000075487425849,Huang Di,China,Song dynasty,,
Q45678806,6000000075503054923,Shi Daoyan,China,Song dynasty,Buddhist monk,
Q45678813,6000000074749764350,Guo Zhongxuan,China,Tang dynasty,,
Q45678825,6000000075487026952,Huang Jing,China,Song dynasty,,
Q45678840,6000000075503217840,Shi Daoheng,China,Song dynasty,Buddhist monk,
Q45678846,6000000074749814215,Guo Zhongwu,China,Tang dynasty,,
Q45678857,6000000075487068060,Huang Jing,China,Song dynasty,,
Q45678874,6000000075501740547,Shi Daohong,China,Song dynasty,Buddhist monk | painter,
Q45678889,6000000075486987045,Huang Chang,China,Song dynasty,,
Q45678913,6000000075503190859,Shi Daocheng,China,Song dynasty,Buddhist monk,
Q45678923,6000000075485952645,Huang Miao,China,Song dynasty,,
Q45678947,6000000075503070847,Shi Daoguo,China,Song dynasty,Buddhist monk,
Q45678955,6000000075487466832,Huang Kai,China,Song dynasty,politician,
Q45678982,6000000075503122894,Shi Daoguo,China,Song dynasty,Buddhist monk,
Q45678988,6000000075487283971,Huang Fu,China,Song dynasty,,
Q45679017,6000000075502129549,Shi Daomin,China,Song dynasty,Buddhist monk,
Q45679022,6000000075487126951,Huang Yong,China,Song dynasty,,
Q45679051,6000000075502898953,Shi Daochang,China,Song dynasty,Buddhist monk,
Q45679086,6000000075502913020,Shi Daoying,China,Song dynasty,Buddhist monk,
Q45679088,6000000075487049986,Huang Tao,China,Song dynasty,,
Q45679120,6000000075487478856,Huang Bu,China,Song dynasty,,
Q45679121,6000000075503052929,Shi Daomao,China,Song dynasty,Buddhist monk,
Q45679153,6000000075487321947,Huang Bian,China,Song dynasty,,
Q45679155,6000000075501867464,Shi Daorong,China,Song dynasty,Buddhist monk,
Q45679190,6000000075502140414,Shi Daogong,China,Song dynasty,Buddhist monk,
Q45679220,6000000075486743233,Huang Qun,China,Song dynasty,,
Q45679226,6000000075503203838,Shi Daoyuan,China,Song dynasty,Buddhist monk,
Q45679261,6000000075503158902,Shi Daoqing,China,Song dynasty,Buddhist monk,
Q45679297,6000000075502944938,Shi Daoqing,China,Song dynasty,Buddhist monk,
Q45679322,6000000075486947102,Huang Chun,China,Song dynasty,,
Q45679336,6000000075502949994,Shi Daojian,China,Song dynasty,Buddhist monk,
Q45679369,6000000075502446156,Shi Daochang,China,Song dynasty,Buddhist monk,
Q45679406,6000000075503128894,Shi Daoyun,China,Song dynasty,Buddhist monk,
Q45679423,6000000075486382469,Huang Zhao,China,Song dynasty,,
Q45679443,6000000075502909033,Shi Daochen,China,Song dynasty,Buddhist monk,
Q45679459,6000000075487421868,Huang Tui,China,Song dynasty,historian,
Q45679479,6000000075503112906,Shi Daolong,China,Song dynasty,Buddhist monk,
Q45679495,6000000075487489840,Huang Kui,China,Song dynasty,,
Q45679514,6000000075502914015,Shi Daolong,China,Song dynasty,Buddhist monk,
Q45679527,6000000075487508873,Huang Yue,China,Song dynasty,,
Q45679549,6000000075502575106,Shi Daoqing,China,Song dynasty,Buddhist monk,
Q45679562,6000000075486725212,Huang Hu,China,Song dynasty,,
Q45679586,6000000075503052961,Shi Daoqin,China,Song dynasty,Buddhist monk,
Q45679595,6000000075487361953,Huang Qi,China,Song dynasty,painter,
Q45679621,6000000075502864002,Shi Daoyuan,China,Song dynasty,Buddhist monk,
Q45679630,6000000075487243979,Huang Gao,China,Song dynasty,,
Q45679692,6000000075503115914,Shi Daoquan,China,Song dynasty,Buddhist monk,
Q45679697,6000000075487163065,Huang Xi,China,Song dynasty,,
Q45679729,6000000075503031938,Shi Daoquan,China,Song dynasty,Buddhist monk,
Q45679799,6000000075503218831,Shi Daosong,China,Song dynasty,Buddhist monk,
Q45679803,6000000075487546835,Huang Shang,China,Song dynasty,,
Q45679833,6000000075503182886,Shi Daoyuan,China,Song dynasty,Buddhist monk,
Q45679835,6000000075486967147,Huang Chang,China,Song dynasty,,
Q45679866,6000000075487104050,Huang Chang,China,Song dynasty,,
Q45679902,6000000075503171908,Shi Daorong,China,Song dynasty,Buddhist monk,
Q45679936,6000000075503265825,Shi Daocheng,China,Song dynasty,Buddhist monk,
Q45679964,6000000075487198058,Huang Qian,China,Song dynasty,,
Q45679971,6000000075502092489,Shi Daoyuan,China,Song dynasty,Buddhist monk,
Q45679996,6000000075486743286,Huang Guang,China,Song dynasty,painter,
Q45680003,6000000075503097920,Shi Daozhen,China,Song dynasty,Buddhist monk,
Q45680029,6000000075486300511,Huang Yi,China,Song dynasty,,
Q45680037,6000000075502841084,Shi Daoshu,China,Song dynasty,Buddhist monk,
Q45680060,6000000075487461886,Huang Zhen,China,Song dynasty,,
Q45680071,6000000075503155960,Shi Daoyuan,China,Song dynasty,Buddhist monk,
Q45680095,6000000075487406931,Huang Yie,China,Song dynasty,,
Q45680106,6000000075503213864,Shi Daoze,China,Song dynasty,Buddhist monk,
Q45680127,6000000075487534846,Huang Zhengsun,China,Song dynasty,,
Q45680138,6000000075503070884,Shi Daozhen,China,Song dynasty,Buddhist monk,
Q45680158,6000000075487023070,Huang Jie,China,Song dynasty,,
Q45680172,6000000075503205928,Shi Daoqian,China,Song dynasty,Buddhist monk,
Q45680191,6000000075485928710,Huang Xian,China,Song dynasty,,
Q45680205,6000000075503001036,Shi Daoju,China,Song dynasty,Buddhist monk,
Q45680239,6000000075502957058,Shi Daoyan,China,Song dynasty,Buddhist monk,
Q45680254,6000000075487586834,Huang Hei,China,Song dynasty,,
Q45680272,6000000075503139911,Shi Daobian,China,Song dynasty,Buddhist monk,
Q45680287,6000000075487230017,Huang Zhi,China,Song dynasty,,
Q45680306,6000000075503146896,Shi Jingsu,China,Song dynasty,Buddhist monk,
Q45680320,6000000075487165056,Huang Chen,China,Song dynasty,,
Q45680341,6000000075503013046,Shi Ruixian,China,Song dynasty,Buddhist monk,
Q45680353,6000000075487406938,Huang Lin,China,Song dynasty,,
Q45680376,6000000075502886115,Shi Ruixin,China,Song dynasty,Buddhist monk,
Q45680411,6000000075503097937,Shi Chuan,China,Song dynasty,Buddhist monk,
Q45680417,6000000075487447949,Huang Ji,China,Song dynasty,,
Q45680445,6000000075503021922,Shi Chujin,China,Song dynasty,Buddhist monk,
Q45680479,6000000075502872110,Shi Daguan,China,Song dynasty,Buddhist monk,
Q45680515,6000000075503027970,Shi Dingxu,China,Song dynasty,Buddhist monk,
Q45680548,6000000075487468921,Huang Ying,China,Song dynasty,calligrapher,
Q45680552,6000000075502239512,Shi Yuanwu,China,Song dynasty,Buddhist monk | poet,
Q45680581,6000000075486725232,Huang Xun,China,Song dynasty,,
Q45680589,6000000075503263879,Shi Yuanzhi,China,Song dynasty,Buddhist monk,
Q45680625,6000000075503249883,Shi Yuanji,China,Song dynasty,Buddhist monk,
Q45680644,6000000075485680819,Huang Tao,China,Song dynasty,,
Q45680660,6000000075503143926,Shi Yuan,China,Song dynasty,Buddhist monk,
Q45680676,6000000075487298958,Huang Mao,China,Song dynasty,,
Q45680694,6000000075502917055,Shi Yuan,China,Song dynasty,Buddhist monk,
Q45680709,6000000075487333938,Huang Mao,China,Song dynasty,,
Q45680730,6000000075503137937,Shi Yuxian,China,Song dynasty,Buddhist monk,
Q45680742,6000000075486717264,Huang Lin,China,Song dynasty,,
Q45680766,6000000075503284841,Shi Yuzhen,China,Song dynasty,Buddhist monk | poet,
Q45680774,6000000075487355922,Huang Zhong,China,Song dynasty,astronomer | gentry,
Q45680804,6000000075503297822,Shi Zhaobo,China,Song dynasty,Buddhist monk,
Q45680812,6000000075487163105,Huang Huan,China,Song dynasty,,
Q45680839,6000000075502321453,Shi Zhaoji,China,Song dynasty,Buddhist monk,
Q45680873,6000000075502023484,Shi Sizong,China,Song dynasty,Buddhist monk,
Q45680876,6000000075487608822,Huang Wei,China,Song dynasty,,
Q45680907,6000000075487512894,Huang Chun,China,Song dynasty,,
Q45680908,6000000075503164931,Shi Sizu,China,Song dynasty,Buddhist monk,
Q45680940,6000000075487355927,Huang Yi,China,Song dynasty,painter,
Q45680941,6000000075502919035,Shi Wanan,China,Song dynasty,Buddhist monk,
Q45680972,6000000075487295999,Huang Jian,China,Song dynasty,poet,
Q45680974,6000000075503235852,Shi Chuangu,China,Song dynasty,Buddhist monk | painter,
Q45681004,6000000075487270011,Huang Yi,China,Song dynasty,billionaire,
Q45681011,6000000075503171930,Shi Chuanming,China,Song dynasty,Buddhist monk,
Q45681045,6000000075502957987,Shi Qiyue,China,Song dynasty,Buddhist monk,
Q45681067,6000000075487023105,Huang Yong,China,Song dynasty,,
Q45681077,6000000075503184876,Shi Qiyu,China,Song dynasty,Buddhist monk,
Q45681099,6000000075487204040,Huang Zao,China,Song dynasty,,
Q45681110,6000000075503239910,Shi Qiyue,China,Song dynasty,Buddhist monk,
Q45681145,6000000075503187918,Shi Duanyu,China,Song dynasty,Buddhist monk,
Q45681162,6000000075486920171,Huang Di,China,Song dynasty,,
Q45681177,6000000075503313822,Shi Fushan,China,Song dynasty,Buddhist monk,
Q45681193,6000000075487614822,Huang Jian,China,Song dynasty,ci lyric writer,
Q45681211,6000000075503031992,Shi Fuyan,China,Song dynasty,Buddhist monk,
Q45681228,6000000075487534853,Huang Zhu,China,Song dynasty,,
Q45681244,6000000075502957997,Shi Yuxian,China,Song dynasty,Buddhist monk,
Q45681258,6000000075487400942,Huang Zhu,China,Song dynasty,,
Q45681277,6000000075502940062,Shi Cigan,China,Song dynasty,Buddhist monk,
Q45681288,6000000075487419953,Huang Zilin,China,Song dynasty,,
Q45681308,6000000075502914110,Shi Cixian,China,Song dynasty,Buddhist monk,
Q45681319,6000000075487532849,Huang Hao,China,Song dynasty,,
Q45681342,6000000075503180939,Shi Ciji,China,Song dynasty,Buddhist monk,
Q45681352,6000000075485981706,Huang Lixu,China,Song dynasty,,
Q45681374,6000000075503262895,Shi Ciyan,China,Song dynasty,Buddhist monk,
Q45681382,6000000075487474890,Huang Zixing,China,Song dynasty,,
Q45681405,6000000075502906045,Shi Menglin,China,Song dynasty,Buddhist monk | painter,
Q45681411,6000000075487595833,Huang Zixin,China,Song dynasty,,
Q45681442,6000000075503039954,Shi Sengga,China,Song dynasty,Buddhist monk,
Q45681443,6000000075487490925,Huang Ziheng,China,Song dynasty,,
Q45681474,6000000075487199140,Huang Shiliang,China,Song dynasty,,
Q45681476,6000000075503033105,Shi Senghui,China,Song dynasty,Buddhist monk,
Q45681505,6000000075487501899,Huang Shiqing,China,Song dynasty,,
Q45681509,6000000075503186929,Shi Weiliang,China,Song dynasty,Buddhist monk,
Q45681545,6000000075502886134,Shi Weizhen,China,Song dynasty,Buddhist monk,
Q45681568,6000000075487609835,Huang Daren,China,Song dynasty,,
Q45681578,6000000075503162930,Shi Weilin,China,Song dynasty,Buddhist monk | poet,
Q45681598,6000000075486520469,Huang Dayu,China,Song dynasty,ci lyric writer,
Q45681613,6000000075503039963,Shi Weishu,China,Song dynasty,Buddhist monk,
Q45681630,6000000075487378022,Huang Sanyi,China,Song dynasty,,
Q45681644,6000000075503221896,Shi Chengshi,China,Song dynasty,Buddhist monk,
Q45681660,6000000075486520477,Huang Qianli,China,Song dynasty,,
Q45681678,6000000075503218900,Shi Qingzhen,China,Song dynasty,Buddhist monk,
Q45681690,6000000075487435947,Huang Qianneng,China,Song dynasty,,
Q45681711,6000000075501740595,Shi Qingxian,China,Song dynasty,Buddhist monk,
Q45681721,6000000075487325931,Huang Zhijie,China,Song dynasty,,
Q45681745,6000000075503302845,Shi Qingxian,China,Song dynasty,Buddhist monk,
Q45681752,6000000075486860178,Huang Liuyou,China,Song dynasty,,
Q45681778,6000000075503309832,Shi Qingyu,China,Song dynasty,Buddhist monk,
Q45681784,6000000075487339031,Huang Wenzheng,China,Song dynasty,,
Q45681813,6000000075503302850,Shi Qingxian,China,Song dynasty,Buddhist monk,
Q45681815,6000000075487497878,Huang Wendu,China,Song dynasty,,
Q45681845,6000000075502772127,Shi Guangyan,China,Song dynasty,Buddhist monk,
Q45681847,6000000075487517929,Huang Wenruo,China,Song dynasty,,
Q45681877,6000000075503341822,Shi Guanghui,China,Song dynasty,Buddhist monk,
Q45681878,6000000075487643832,Huang Yuangui,China,Song dynasty,,
Q45681909,6000000075486618386,Huang Taihe,China,Song dynasty,,
Q45681910,6000000075503269872,Shi Guangqin,China,Song dynasty,Buddhist monk,
Q45681939,6000000075487115040,Huang Rixin,China,Song dynasty,,
Q45681943,6000000075502996017,Shi Guangyuan,China,Song dynasty,Buddhist monk,
Q45681970,6000000075487575915,Huang Zhongli,China,Song dynasty,,
Q45681975,6000000075503187954,Shi Guangzhao,China,Song dynasty,Buddhist monk,
Q45682000,6000000075487329970,Huang Zhongyong,China,Song dynasty,,
Q45682008,6000000075503258840,Shi Guangcheng,China,Song dynasty,Buddhist monk,
Q45682040,6000000075501704788,Yanxi Guangwen,China,Song dynasty,Buddhist monk,
Q45682073,6000000075503222877,Shi Guanghui,China,Song dynasty,Buddhist monk,
Q45682096,6000000075487453911,Huang Yunsheng,China,Song dynasty,,
Q45682106,6000000075503352827,Shi Liangyuan,China,Song dynasty,Buddhist monk,
Q45682132,6000000075487294010,Huang Renhuan,China,Song dynasty,,
Q45682138,6000000075503221937,Shi Huicai,China,Song dynasty,Buddhist monk,
Q45682163,6000000075487230049,Huang Yongqian,China,Song dynasty,,
Q45682171,6000000075503166936,Shi Huiyuan,China,Song dynasty,Buddhist monk,
Q45682204,6000000075502140541,Shi Huiben,China,Song dynasty,Buddhist monk,
Q45682225,6000000075487356961,Huang Bichang,China,Song dynasty,,
Q45682236,6000000075502539401,Shi Huiguang,China,Song dynasty,Buddhist monk,
Q45682257,6000000075487532869,Huang Bida,China,Song dynasty,,
Q45682271,6000000075503251948,Shi Huiguang,China,Song dynasty,Buddhist monk,
Q45682304,6000000075503263925,Shi Huizhou,China,Song dynasty,Buddhist monk,
Q45682338,6000000075503117957,Shi Huizhou,China,Song dynasty,Buddhist monk | poet,
Q45682351,6000000075487329982,Huang Jucheng,China,Song dynasty,,
Q45682372,6000000075502996030,Shi Huiheng,China,Song dynasty,Buddhist monk | painter,
Q45682382,6000000075487455924,Huang Benren,China,Song dynasty,,
Q45682406,6000000075501894625,Shi Huizhong,China,Song dynasty,Buddhist monk | poet,
Q45682414,6000000075487332027,Huang Quji,China,Song dynasty,,
Q45682440,6000000075503323852,Shi Huichang,China,Song dynasty,Buddhist monk,
Q45682474,6000000075502888124,Shi Huiming,China,Song dynasty,Buddhist monk,
Q45682476,6000000075486622401,Huang Yiyi,China,Song dynasty,,
Q45682508,6000000075503281875,Shi Huiming,China,Song dynasty,Buddhist monk,
Q45682538,6000000075487517948,Huang Ruji,China,Song dynasty,,
Q45682542,6000000075503118961,Shi Huiming,China,Song dynasty,Buddhist monk,
Q45682575,6000000075503086010,Shi Huiwu,China,Song dynasty,Buddhist monk,
Q45682599,6000000075486952146,Huang Anchao,China,Song dynasty,,
Q45682608,6000000075503347839,Shi Huigong,China,Song dynasty,Buddhist monk,
Q45682639,6000000075503218919,Shi Huiyuan,China,Song dynasty,Buddhist monk | painter,
Q45682663,6000000075486561504,Huang Guangrui,China,Song dynasty,,
Q45682673,6000000075502804136,Shi Huishen,China,Song dynasty,Buddhist monk,
Q45682696,6000000075487465977,Huang Ziming,China,Song dynasty,,
Q45682707,6000000075503210943,Shi Huiji,China,Song dynasty,Buddhist monk,
Q45682726,6000000075487355978,Huang Zixin,China,Song dynasty,,
Q45682739,6000000075502957121,Shi Huifan,China,Song dynasty,Buddhist monk,
Q45682756,6000000075487514953,Huang Ziran,China,Song dynasty,,
Q45682772,6000000075502446228,Shi Huitong,China,Song dynasty,Buddhist monk,
Q45682788,6000000075487328059,Huang Zhongwen,China,Song dynasty,,
Q45682806,6000000075503077975,Shi Huitong,China,Song dynasty,Buddhist monk,
Q45682819,6000000075487594889,Huang Shi,China,Song dynasty,,
Q45682838,6000000075503019039,Shi Huichong,China,Song dynasty,Buddhist monk | painter,
Q45682850,6000000075487694845,Huang Zhongben,China,Song dynasty,,
Q45682873,6000000075502684308,Shi Huishi,China,Song dynasty,Buddhist monk,
Q45682880,6000000075487383983,Huang Zhongyan,China,Song dynasty,,
Q45682912,6000000075487007287,Huang Zhongxuan,China,Song dynasty,,
Q45682942,6000000075502951164,Shi Huiqin,China,Song dynasty,Buddhist monk,
Q45682944,6000000075487361030,Huang Zhongying,China,Song dynasty,,
Q45682973,6000000075487169182,Huang Zhongkan,China,Song dynasty,,
Q45682975,6000000075503180973,Shi Huiwen,China,Song dynasty,Buddhist monk,
Q45683005,6000000075487681835,Huang Ruyu,China,Song dynasty,,
Q45683008,6000000075503144972,Shi Huicang,China,Song dynasty,Buddhist monk,
Q45683036,6000000075487453953,Huang Muzhi,China,Song dynasty,,
Q45683041,6000000075503125012,Shi Huiyuan,China,Song dynasty,Buddhist monk,
Q45683097,6000000075487581890,Huang Songhan,China,Song dynasty,,
Q45683129,6000000075487310046,Huang Junren,China,Song dynasty,,
Q45683138,6000000075501929708,Shi Huichao,China,Song dynasty,Buddhist monk,
Q45683189,6000000075487334001,Huang Kerou,China,Song dynasty,,
Q45683203,6000000075502914160,Shi Huili,China,Song dynasty,Buddhist monk,
Q45683221,6000000075487679832,Huang Xiaogong,China,Song dynasty,,
Q45683252,6000000075487723834,Huang Zhuangyou,China,Song dynasty,,
Q45683267,6000000075503286909,Shi Huijiao,China,Song dynasty,Buddhist monk,
Q45683284,6000000075487727822,Huang Xiwen,China,Song dynasty,,
Q45683300,6000000075503336856,Shi Huibian,China,Song dynasty,Buddhist monk,
Q45683315,6000000075487622859,Huang Xidan,China,Song dynasty,,
Q45683346,6000000075487420058,Huang Xisou,China,Song dynasty,,
Q45683366,6000000075503159002,Shi Deyuan,China,Song dynasty,Buddhist monk,
Q45683377,6000000075487707860,Huang Tingrui,China,Song dynasty,,
Q45683400,6000000075502935037,Shi Dezhi,China,Song dynasty,Buddhist monk | calligrapher | painter,
Q45683408,6000000075487616923,Huang Yannian,China,Song dynasty,,
Q45683438,6000000075502804149,Shi Deguang,China,Song dynasty,Buddhist monk,
Q45683440,6000000075487244068,Huang Tingqing,China,Song dynasty,,
Q45683471,6000000075487628870,Huang Bogu,China,Song dynasty,,
Q45683472,6000000075502715180,Shi Decen,China,Song dynasty,Buddhist monk,
Q45683501,6000000075487733824,Huang Bohou,China,Song dynasty,,
Q45683505,6000000075503314851,Shi Desheng,China,Song dynasty,Buddhist monk,
Q45683533,6000000075487198182,Huang Bangguang,China,Song dynasty,,
Q45683539,6000000075503202997,Shi Deming,China,Song dynasty,Buddhist monk,
Q45683563,6000000075487643885,Huang Bangda,China,Song dynasty,,
Q45683572,6000000075503228022,Shi Deming,China,Song dynasty,Buddhist monk,
Q45683603,6000000075502889128,Shi Dexiu,China,Song dynasty,Buddhist monk,
Q45683623,6000000075487401019,Huang Zongdao,China,Song dynasty,,
Q45683636,6000000075503267894,Shi Dechun,China,Song dynasty,Buddhist monk,
Q45683652,6000000075487332092,Huang Changyu,China,Song dynasty,,
Q45683668,6000000075502321523,Shi Dezhang,China,Song dynasty,Buddhist monk,
Q45683682,6000000075487528932,Huang Chengwu,China,Song dynasty,,
Q45683702,6000000075502940116,Shi Dezhuang,China,Song dynasty,Buddhist monk,
Q45683714,6000000075487696835,Huang Qisun,China,Yuan dynasty,,
Q45683736,6000000075503427823,Shi Huaibi,China,Song dynasty,Buddhist monk,
Q45683745,6000000075486867228,Huang Shumei,China,Song dynasty,,
Q45683769,6000000075502917147,Yue Jing,China,Song dynasty,,
Q45683776,6000000075487692852,Huang Changling,China,Song dynasty,,
Q45683800,6000000075503267899,Yue Wei,China,Song dynasty,,
Q45683805,6000000075487050162,Huang Feixiong,China,Song dynasty,,
Q45683831,6000000075502440354,Yue Ji,China,Song dynasty,,
Q45683862,6000000075503381849,Yue Gang,China,Song dynasty,,
Q45683867,6000000075487594924,Huang Zhiwei,China,Song dynasty,,
Q45683892,6000000075503444827,Huang Te,China,Song dynasty,,
