card_id	slot	side	sex	options	geni_id	our_name	qid	candidate_name
child|6000000014160521594|F|ours	child	ours	F	2	6000000032911952707	Isabel de la Cueva	Q139591667	Francisca Enríquez de Sandoval
sibling|6000000014160521594|M|ours	sibling	ours	M	3	6000000014161178276	Álvaro de Bazán y Benavides 2nd marquis of Santa Cruz	Q139591283	Bernardo de Sandoval y Rojas
sibling|6000000014160521594|M|ours	sibling	ours	M	3	6000000032912234395	Francisco de Bazán y Manuel caballero de Calatrava	Q139591283	Bernardo de Sandoval y Rojas
sibling|6000000014160521594|M|ours	sibling	ours	M	3	6000000032912512861	Pedro de Bazán y Manuel gobernador de los Abruzos en el reino de Nápoles	Q139591283	Bernardo de Sandoval y Rojas
sibling|6000000014160521594|F|ours	sibling	ours	F	2	6000000032912264341	Ana de Bazán	Q139591667	Francisca Enríquez de Sandoval
sibling|6000000014160521594|F|ours	sibling	ours	F	2	6000000032911952707	Isabel de la Cueva	Q139591667	Francisca Enríquez de Sandoval
child|6000000014160619129|M|ours	child	ours	M	3	6000000014161178276	Álvaro de Bazán y Benavides 2nd marquis of Santa Cruz	Q139591283	Bernardo de Sandoval y Rojas
child|6000000014160619129|M|ours	child	ours	M	3	6000000032912234395	Francisco de Bazán y Manuel caballero de Calatrava	Q139591283	Bernardo de Sandoval y Rojas
child|6000000014160619129|M|ours	child	ours	M	3	6000000032912512861	Pedro de Bazán y Manuel gobernador de los Abruzos en el reino de Nápoles	Q139591283	Bernardo de Sandoval y Rojas
child|6000000014160619129|F|ours	child	ours	F	2	6000000032912264341	Ana de Bazán	Q139591667	Francisca Enríquez de Sandoval
child|6000000014160619129|F|ours	child	ours	F	2	6000000032911952707	Isabel de la Cueva	Q139591667	Francisca Enríquez de Sandoval
sibling|6000000014160619129|M|ours	sibling	ours	M	3	6000000014161178276	Álvaro de Bazán y Benavides 2nd marquis of Santa Cruz	Q139591283	Bernardo de Sandoval y Rojas
sibling|6000000014160619129|M|ours	sibling	ours	M	3	6000000032912234395	Francisco de Bazán y Manuel caballero de Calatrava	Q139591283	Bernardo de Sandoval y Rojas
sibling|6000000014160619129|M|ours	sibling	ours	M	3	6000000032912512861	Pedro de Bazán y Manuel gobernador de los Abruzos en el reino de Nápoles	Q139591283	Bernardo de Sandoval y Rojas
sibling|6000000014160619129|F|ours	sibling	ours	F	2	6000000032912264341	Ana de Bazán	Q139591667	Francisca Enríquez de Sandoval
sibling|6000000014160619129|F|ours	sibling	ours	F	2	6000000032911952707	Isabel de la Cueva	Q139591667	Francisca Enríquez de Sandoval
child|6000000014163492791|F|ours	child	ours	F	2	6000000016524122515	Flaminia Borghese	Q130313088	Donna Flaminia Borghese
child|6000000014163492791|F|ours	child	ours	F	2	6000000016164876238	Maria Vittoria Teresa Borghese	Q130313088	Donna Flaminia Borghese
child|6000000014163837232|F|ours	child	ours	F	2	6000000016524122515	Flaminia Borghese	Q130313088	Donna Flaminia Borghese
child|6000000014163837232|F|ours	child	ours	F	2	6000000016164876238	Maria Vittoria Teresa Borghese	Q130313088	Donna Flaminia Borghese
child|6000000014168655620|M|ours	child	ours	M	1	6000000016736716789	Astorg VIII d'Aurillac Seigneur de Conros	Q102859546	Raymond Pelet, Seigneur d'Alès, de Caumont et de Rousson
sibling|6000000014200539628|M|ours	sibling	ours	M	2	6000000073836618865	Christiaan Marius Thooft	Q1375247	Nicolaas Pierson
sibling|6000000014200539628|M|ours	sibling	ours	M	2	6000000017814066504	Willem Ernst Frans Jacob Alexander Thooft	Q1375247	Nicolaas Pierson
child|6000000014244237940|F|ours	child	ours	F	3	6000000018429622653	Maria Elisabeth De Vollant	Q106917797	Maria Yakovlevna de Witte
child|6000000014244237940|F|ours	child	ours	F	3	6000000033807728955	Amalie Sophie Hilferding	Q106917797	Maria Yakovlevna de Witte
child|6000000014244237940|F|ours	child	ours	F	3	6000000033093900300	Johanna Jacoba Яковлевна Чернышева / Наумова 2 бр.	Q106917797	Maria Yakovlevna de Witte
child|6000000014257035656|M|ours	child	ours	M	2	6000000025294483178	Heinrich LXX Reuß zu Köstritz Graf C5 euweb	Q101545615	Heinrich LX, Graf Reuss-Köstritz
child|6000000014257035656|M|ours	child	ours	M	2	6000000014699767677	Heinrich l Reuß zu Köstritz Graf C8 euweb	Q101545615	Heinrich LX, Graf Reuss-Köstritz
sibling|6000000014257035656|M|ours	sibling	ours	M	2	6000000025294483178	Heinrich LXX Reuß zu Köstritz Graf C5 euweb	Q101545615	Heinrich LX, Graf Reuss-Köstritz
sibling|6000000014257035656|M|ours	sibling	ours	M	2	6000000014699767677	Heinrich l Reuß zu Köstritz Graf C8 euweb	Q101545615	Heinrich LX, Graf Reuss-Köstritz
child|6000000014258770592|F|ours	child	ours	F	2	6000000004270284486		Q20278519	Mamiek Soeharto
child|6000000014258770592|F|ours	child	ours	F	2	6000000032866883212		Q20278519	Mamiek Soeharto
sibling|6000000014258770592|F|ours	sibling	ours	F	2	6000000004270284486		Q20278519	Mamiek Soeharto
sibling|6000000014258770592|F|ours	sibling	ours	F	2	6000000032866883212		Q20278519	Mamiek Soeharto
sibling|6000000014264023232|F|theirs	sibling	theirs		2	6000000087490821849	Amalie Sophie Elisabeth Von Seckendorff	Q55857375	Anna Sibylla von Münchhausen
sibling|6000000014264023232|F|theirs	sibling	theirs		2	6000000087490821849	Amalie Sophie Elisabeth Von Seckendorff	Q131729895	Christiane Marie Charlotte von Hardenberg
child|6000000014264059240|F|theirs	child	theirs		2	6000000087490821849	Amalie Sophie Elisabeth Von Seckendorff	Q55857375	Anna Sibylla von Münchhausen
child|6000000014264059240|F|theirs	child	theirs		2	6000000087490821849	Amalie Sophie Elisabeth Von Seckendorff	Q131729895	Christiane Marie Charlotte von Hardenberg
sibling|6000000014264059240|F|theirs	sibling	theirs		2	6000000087490821849	Amalie Sophie Elisabeth Von Seckendorff	Q55857375	Anna Sibylla von Münchhausen
sibling|6000000014264059240|F|theirs	sibling	theirs		2	6000000087490821849	Amalie Sophie Elisabeth Von Seckendorff	Q131729895	Christiane Marie Charlotte von Hardenberg
child|6000000014266779253|F|theirs	child	theirs		2	6000000014271813489	Alpasie de L'Isle-Jourdain	Q112865384	Alpais (Aspasie) de L'Isle-Jourdain
child|6000000014266779253|F|theirs	child	theirs		2	6000000014271813489	Alpasie de L'Isle-Jourdain	Q123466857	Faydite de l'Isle-Jourdain
child|6000000014268727278|M|ours	child	ours	M	2	6000000014268963001	Jean de Monchy	Q131534808	Jean IV de Monchy, Seigneur de Montcavrel
child|6000000014268727278|M|ours	child	ours	M	2	6000000016092121675	Georges de Monchy	Q131534808	Jean IV de Monchy, Seigneur de Montcavrel
child|6000000014273374917|F|ours	child	ours	F	5	6000000023499128413	Juliana Lowisa Benigna von Kleist	Q116187114	Charlotte, Freiin von Kleist
child|6000000014273374917|F|ours	child	ours	F	5	6000000023415618135	Charlotte Elisabeth Margarethe von Kleist	Q116187114	Charlotte, Freiin von Kleist
child|6000000014273374917|F|ours	child	ours	F	5	6000000023499514190	Katharina Helena Louise von Kleist	Q116187114	Charlotte, Freiin von Kleist
child|6000000014273374917|F|ours	child	ours	F	5	6000000023483594041	Elisabeth Agnese Betty von Kleist	Q116187114	Charlotte, Freiin von Kleist
child|6000000014273374917|F|ours	child	ours	F	5	6000000023483300732	Magdalene Eleonore* Ernestine von Kleist	Q116187114	Charlotte, Freiin von Kleist
child|6000000014287039509|F|ours	child	ours	F	4	6000000017257311820	Alexandra ''Alina'' Fedorowna Somova	Q94292240	Anna Fedorovna Meĭendorf
child|6000000014287039509|F|ours	child	ours	F	4	6000000025753876095	Anna Fedorovna бар. Мейендорф	Q94292240	Anna Fedorovna Meĭendorf
child|6000000014287039509|F|ours	child	ours	F	4	6000000014287163765	Olga Fedorovna Kulomzin	Q94292240	Anna Fedorovna Meĭendorf
child|6000000014287039509|F|ours	child	ours	F	4	6000000012042394391	Ekaterina Fedorovna Bsse. Meyendorff	Q94292240	Anna Fedorovna Meĭendorf
child|6000000014287794087|F|ours	child	ours	F	4	6000000017257311820	Alexandra ''Alina'' Fedorowna Somova	Q94292240	Anna Fedorovna Meĭendorf
child|6000000014287794087|F|ours	child	ours	F	4	6000000025753876095	Anna Fedorovna бар. Мейендорф	Q94292240	Anna Fedorovna Meĭendorf
child|6000000014287794087|F|ours	child	ours	F	4	6000000014287163765	Olga Fedorovna Kulomzin	Q94292240	Anna Fedorovna Meĭendorf
child|6000000014287794087|F|ours	child	ours	F	4	6000000012042394391	Ekaterina Fedorovna Bsse. Meyendorff	Q94292240	Anna Fedorovna Meĭendorf
sibling|6000000014295174253|F|ours	sibling	ours	F	2	6000000001925029720	Anne Julie de Rohan-Chabot Princesa de Soubise	Q448589	Anne de Rohan-Chabot
sibling|6000000014295174253|F|ours	sibling	ours	F	2	6000000027249399989	Marguerite de Rohan-Chabot	Q448589	Anne de Rohan-Chabot
child|6000000014313369606|M|ours	child	ours	M	4	6000000014313584416	Rodrigo Flores de Valdez Carballo	Q96056354	Cristóbal de la Cueva y Villavicencio
child|6000000014313369606|M|ours	child	ours	M	4	6000000182965661112	Juan Álvaro Flores de Valdés Carballo	Q96056354	Cristóbal de la Cueva y Villavicencio
child|6000000014313369606|M|ours	child	ours	M	4	6000000114647542893	Nicolás Flores de Valdez Carballo	Q96056354	Cristóbal de la Cueva y Villavicencio
child|6000000014313369606|M|ours	child	ours	M	4	6000000182965661124	Flores de Valdés Carballo	Q96056354	Cristóbal de la Cueva y Villavicencio
child|6000000014319069526|M|ours	child	ours	M	3	6000000015107393732	Konrāds Jozefs Karls Aleksandrs fon Meijendorfs	Q127427093	Conrad Joseph Karl Alexander Bar. Meyendorff
child|6000000014319069526|M|ours	child	ours	M	3	6000000215566597875	Ernsts Karls fon Meijendorfs	Q127427093	Conrad Joseph Karl Alexander Bar. Meyendorff
child|6000000014319069526|M|ours	child	ours	M	3	6000000215567491837	fon Meijendorfs	Q127427093	Conrad Joseph Karl Alexander Bar. Meyendorff
sibling|6000000014327716176|M|ours	sibling	ours	M	3	6000000015419953366	Heinrich V Reuß zu Weida Vogt zu Greiz und Reichenbach C3	Q13571622	Heinrich V. von Weida
sibling|6000000014327716176|M|ours	sibling	ours	M	3	6000000015420128974	Ein Sohn Reuß zu Weida C4	Q13571622	Heinrich V. von Weida
sibling|6000000014327716176|M|ours	sibling	ours	M	3	6000000015420710010	Ein Sohn Reuß zu Weida C5	Q13571622	Heinrich V. von Weida
child|6000000014327787634|M|ours	child	ours	M	3	6000000015751415829	Heinrich lll Reuß zu Gera Vogt von Gera, Herr in Weißenfels A3	Q9288897	Henryk von Gera
child|6000000014327787634|M|ours	child	ours	M	3	6000000015751780203	Heinrich Teutonic Knight Reuß zu Gera Komtur, A4	Q9288897	Henryk von Gera
child|6000000014327787634|M|ours	child	ours	M	3	6000000015756230292	Heinrich Reuß zu Gera Prior in Plauen A5	Q9288897	Henryk von Gera
sibling|6000000014327787634|M|ours	sibling	ours	M	3	6000000015751415829	Heinrich lll Reuß zu Gera Vogt von Gera, Herr in Weißenfels A3	Q9288897	Henryk von Gera
sibling|6000000014327787634|M|ours	sibling	ours	M	3	6000000015751780203	Heinrich Teutonic Knight Reuß zu Gera Komtur, A4	Q9288897	Henryk von Gera
sibling|6000000014327787634|M|ours	sibling	ours	M	3	6000000015756230292	Heinrich Reuß zu Gera Prior in Plauen A5	Q9288897	Henryk von Gera
child|6000000014328109829|F|ours	child	ours	F	3	6000000014328179158	Katharina Reuss von Gera	Q116007437	Katharina von Gera
child|6000000014328109829|F|ours	child	ours	F	3	6000000015023889729	Anna von Gera F4	Q116007437	Katharina von Gera
child|6000000014328109829|F|ours	child	ours	F	3	6000000015024362254	Brigitte von Gera F5	Q116007437	Katharina von Gera
child|6000000014328190099|F|ours	child	ours	F	3	6000000014328179158	Katharina Reuss von Gera	Q116007437	Katharina von Gera
child|6000000014328190099|F|ours	child	ours	F	3	6000000015023889729	Anna von Gera F4	Q116007437	Katharina von Gera
child|6000000014328190099|F|ours	child	ours	F	3	6000000015024362254	Brigitte von Gera F5	Q116007437	Katharina von Gera
sibling|6000000014329506679|F|theirs	sibling	theirs		4	6000000060476885821	曹	Q11561243	Princess Qinghe
sibling|6000000014329506679|F|theirs	sibling	theirs		4	6000000060476885821	曹	Q8252899	Cao Xian
sibling|6000000014329506679|F|theirs	sibling	theirs		4	6000000060476885821	曹	Q8252909	Cao Hua
sibling|6000000014329506679|F|theirs	sibling	theirs		4	6000000060476885821	曹	Q15929527	Princess Jinxiang
child|6000000014329915112|F|ours	child	ours	F	2	6000000084808746864		Q125947934	Lea Bryld
child|6000000014329915112|F|ours	child	ours	F	2	6000000084808897821		Q125947934	Lea Bryld
child|6000000014335887726|F|ours	child	ours	F	3	6000000026352824519	Maria Oem van Wijngaerden	Q116046468	Maria van Wijngaerden
child|6000000014335887726|F|ours	child	ours	F	3	6000000014335602686	Josina Marie Maria Oem van Wijngaerden	Q116046468	Maria van Wijngaerden
child|6000000014335887726|F|ours	child	ours	F	3	6000000026353324126	Anna Oem van Wijngaerden	Q116046468	Maria van Wijngaerden
child|6000000014338802713|M|ours	child	ours	M	3	6000000014339129248	Heinrich Vll Reuß zu Plauen Vogt zu Plauen, Herr zu Mühltroff , E2	Q106020278	Heinrich VII. von Plauen
child|6000000014338802713|M|ours	child	ours	M	3	6000000014882881997	Heinrich Vogt von Plauen E2)	Q106020278	Heinrich VII. von Plauen
child|6000000014338802713|M|ours	child	ours	M	3	6000000014883163105	Heinrich Vogt von Plauen E3	Q106020278	Heinrich VII. von Plauen
child|6000000014338948857|M|ours	child	ours	M	3	6000000014339129248	Heinrich Vll Reuß zu Plauen Vogt zu Plauen, Herr zu Mühltroff , E2	Q106020278	Heinrich VII. von Plauen
child|6000000014338948857|M|ours	child	ours	M	3	6000000014882881997	Heinrich Vogt von Plauen E2)	Q106020278	Heinrich VII. von Plauen
child|6000000014338948857|M|ours	child	ours	M	3	6000000014883163105	Heinrich Vogt von Plauen E3	Q106020278	Heinrich VII. von Plauen
child|6000000014341697064|F|ours	child	ours	F	2	6000000028525921195	Ayşe Hümaşah Sultan	Q15043373	Ayşe Hümaşah Sultan
child|6000000014341697064|F|ours	child	ours	F	2	6000000176466892882	Hanimasultan Ayse Hümasah	Q15043373	Ayşe Hümaşah Sultan
child|6000000014361651371|M|ours	child	ours	M	5	6000000013984864177	Vladimir Grigoryevich Cristi	Q7938300	Vladimir Cristi
child|6000000014361651371|M|ours	child	ours	M	5	6000000218604915836		Q7938300	Vladimir Cristi
child|6000000014361651371|M|ours	child	ours	M	5	6000000194962420825	Grigory Grigoryevich Cristi	Q7938300	Vladimir Cristi
child|6000000014361651371|M|ours	child	ours	M	5	6000000223670775904	Ivan Grigoryevich Cristi	Q7938300	Vladimir Cristi
child|6000000014361651371|M|ours	child	ours	M	5	6000000217098324826	Victor Grigoryevich Cristi	Q7938300	Vladimir Cristi
child|6000000014371403747|M|ours	child	ours	M	3	6000000015419953366	Heinrich V Reuß zu Weida Vogt zu Greiz und Reichenbach C3	Q13571622	Heinrich V. von Weida
child|6000000014371403747|M|ours	child	ours	M	3	6000000015420128974	Ein Sohn Reuß zu Weida C4	Q13571622	Heinrich V. von Weida
child|6000000014371403747|M|ours	child	ours	M	3	6000000015420710010	Ein Sohn Reuß zu Weida C5	Q13571622	Heinrich V. von Weida
sibling|6000000014371403747|M|ours	sibling	ours	M	3	6000000015419953366	Heinrich V Reuß zu Weida Vogt zu Greiz und Reichenbach C3	Q13571622	Heinrich V. von Weida
sibling|6000000014371403747|M|ours	sibling	ours	M	3	6000000015420128974	Ein Sohn Reuß zu Weida C4	Q13571622	Heinrich V. von Weida
sibling|6000000014371403747|M|ours	sibling	ours	M	3	6000000015420710010	Ein Sohn Reuß zu Weida C5	Q13571622	Heinrich V. von Weida
child|6000000014387538322|M|ours	child	ours	M	4	6000000003341090028	John Forbes	Q75935153	John Forbes
child|6000000014387538322|M|ours	child	ours	M	4	6000000003522615388	Alexander Forbes	Q75935153	John Forbes
child|6000000014387538322|M|ours	child	ours	M	4	6000000003522664975	James Forbes	Q75935153	John Forbes
child|6000000014387538322|M|ours	child	ours	M	4	6000000003522864808	Robert Forbes	Q75935153	John Forbes
child|6000000014405071777|F|ours	child	ours	F	5	6000000017122403554	Александра Дмитриевна Влодек	Q101208496	Aleksandra Tolstaya
child|6000000014405071777|F|ours	child	ours	F	5	6000000034958358652		Q101208496	Aleksandra Tolstaya
child|6000000014405071777|F|ours	child	ours	F	5	6000000034958894262		Q101208496	Aleksandra Tolstaya
child|6000000014405071777|F|ours	child	ours	F	5	6000000034958737366		Q101208496	Aleksandra Tolstaya
child|6000000014405071777|F|ours	child	ours	F	5	6000000034958567661		Q101208496	Aleksandra Tolstaya
child|6000000014405071782|F|ours	child	ours	F	5	6000000017122403554	Александра Дмитриевна Влодек	Q101208496	Aleksandra Tolstaya
child|6000000014405071782|F|ours	child	ours	F	5	6000000034958358652		Q101208496	Aleksandra Tolstaya
child|6000000014405071782|F|ours	child	ours	F	5	6000000034958894262		Q101208496	Aleksandra Tolstaya
child|6000000014405071782|F|ours	child	ours	F	5	6000000034958737366		Q101208496	Aleksandra Tolstaya
child|6000000014405071782|F|ours	child	ours	F	5	6000000034958567661		Q101208496	Aleksandra Tolstaya
sibling|6000000014419275749|F|ours	sibling	ours	F	5	6000000027486763222	Turinna Charlotta Ottilia Gyllenhaal	Q1195436	Aurore von Haxthausen
sibling|6000000014419275749|F|ours	sibling	ours	F	5	6000000006128248606	Ida Mathilda Charlotta Nauckhoff	Q1195436	Aurore von Haxthausen
sibling|6000000014419275749|F|ours	sibling	ours	F	5	6000000006128248590	Anna Gustava Sophia Gyllenhaal	Q1195436	Aurore von Haxthausen
sibling|6000000014419275749|F|ours	sibling	ours	F	5	6000000017856338219	Josefina Henrika Carolina Charlotta Oxenstierna af Korsholm och Wasa	Q1195436	Aurore von Haxthausen
sibling|6000000014419275749|F|ours	sibling	ours	F	5	6000000006128248622	Hedvig Albertina Charlotta Johanna Gyllenhaal	Q1195436	Aurore von Haxthausen
child|6000000014441138824|F|ours	child	ours	F	2	6000000000792333471	Jutta van Cuijk-Arnsberg Abbedissa i Herford stift (Abbess of the Herford Diocese)	Q116129665	NN von Arnsberg
child|6000000014441138824|F|ours	child	ours	F	2	6000000222086877833	NN van Virneburg	Q116129665	NN von Arnsberg
child|6000000014450275235|F|ours	child	ours	F	2	6000000123084194821	Devorguilla ‘Dornagill’ Montfichet co-heiress	Q125524801	Margaret de Montfichet
child|6000000014450275235|F|ours	child	ours	F	2	6000000123084368821	Margaret Montifex co-heiress	Q125524801	Margaret de Montfichet
