geni_id	qid	cjk_names	label_en	culture	state
6000000003954915028		德美 陳	Déměi Chén		already has an English label
6000000003964628605		德煜 陳	Déyù Chén		already has an English label
6000000003964631557		進祥 陳	Jìnxiáng Chén		already has an English label
6000000003964631696		德煒 (出繼) 陳	Déwěi Chén		already has an English label
6000000003964677974		江德 陳	Jiāngdé Chén		already has an English label
6000000003964724860		德臨 陳	Délín Chén		already has an English label
6000000003964762584		祥道 (入繼) 陳	Xiángdào Chén		already has an English label
6000000003964764325		孫祥 陳	Sūnxiáng Chén		already has an English label
6000000003964769626		德耀 陳	Déyào Chén		already has an English label
6000000003964791823		德奕 陳	Déyì Chén		already has an English label
6000000003964832547		迴祥 陳	Huíxiáng Chén		already has an English label
6000000003964871910		德榮 陳	Déróng Chén		already has an English label
6000000003964886300		德灼 陳	Dézhuó Chén		already has an English label
6000000003964892252		德煒 (入繼) 陳	Déwěi Chén		already has an English label
6000000003964990204		祥迮 陳	Xiángzé Chén		already has an English label
6000000003964999272		祥享 陳	Xiángxiǎng Chén		already has an English label
6000000004290528626		源 経基	Minamoto no Tsunemoto		already has an English label
6000000004290759568		柄子 源	Minamoto no Gara-ko		already has an English label
6000000004290868689		厳子 源	Minamoto no Genko		already has an English label
6000000004296723952		満快 源	Minamoto no Mitsuyoshi		already has an English label
6000000004296819386		満頼 源	Minamoto no Mitsuyori		already has an English label
6000000004296859695		満重 源	Minamoto no Mitsushige		already has an English label
6000000004296869374		満生 源	Minamoto no Mitsunari		already has an English label
6000000004296961415		元亮室 源	Minamoto no Motosuke-shitsu		already has an English label
6000000004296962071		満実 源	Minamoto no Mitsuzane		already has an English label
6000000004847199919		榮章	Eng Chiang CHEE 徐榮章		already has an English label
6000000004869017439		郁久閭	Yujiulü		already has an English label
6000000004869017574		慕容	Murong		already has an English label
6000000004869017609		沙漠汗	Shamohan Tuoba Shamohan of the Tuoba		already has an English label
6000000004869017623		力微 拓跋	Liwei Tuoba		already has an English label
6000000004869017638		詰汾 拓跋	Jiefen Tuoba		already has an English label
6000000004869017653		鄰 拓跋	Lin Tuoba		already has an English label
6000000004869017667		儈 拓跋	Kuai Tuoba		already has an English label
6000000004869017681		蓋 拓跋	Gai Tuoba		already has an English label
6000000005009906862		원순종 다르마발라 | ·答剌麻八剌 孛兒只斤	Dharmabala Borjigin		already has an English label
6000000005010098852		·真金 孛兒只斤	Chinkim Borjigin		already has an English label
6000000005788382218		以秀 陳	Yǐxiù Chén 134, 93, 46, 11		already has an English label
6000000006164554205		元英 字天觉，号香叟 广东香县山县库充乡 126, 85, 38, 3, 2世 | 元英 字天覺，號香叟 廣東香縣山縣庫充鄉 126, 85, 38, 3, 2世	Yuányīng zì Tiānjué, hào Xiāngsǒu Chén 126, 85, 38, 3, 2		already has an English label
6000000006170793757		彦旻 广东香县山县库充乡 127, 86, 39, 4, 3世 | 彥旻 廣東香縣山縣庫充鄉 127, 86, 39, 4, 3世	Yànmín Chén 127, 86, 39, 4, 3		already has an English label
6000000006170959773		彦廸 广东香县山县库充乡 127, 86, 39, 4, 3世 | 彥廸 廣東香縣山縣庫充鄉 127, 86, 39, 4, 3世	Yàndí Chén 127, 86, 39, 4, 3		already has an English label
6000000006171104450		彦启 广东香县山县库充乡 127, 86, 39, 4世 | 彥啟 廣東香縣山縣庫充鄉 127, 86, 39, 4世	Yànqǐ Chén 127, 86, 39, 4		already has an English label
6000000006171130588		平孙 广东清山县后衙 130, 89, 42, 7, 6世 | 平孫 廣東清山縣后衙 130, 89, 42, 7, 6世	Píngsūn Chén 130, 89, 42, 7, 6		already has an English label
6000000006171730466		桂高 陈 129, 88, 41, 6, 5世 | 桂高 陳 129, 88, 41, 6, 5世	Guìgāo Chén 129, 88, 41, 6, 5		already has an English label
6000000006172102210		珠卿 广东清山县后衙 131, 90, 43, 8, 7世 | 珠卿 廣東清山縣后衙 131, 90, 43, 8, 7世	Zhūqīng Chén 131, 90, 43, 8, 7		already has an English label
6000000006172102397		福明 广东清山县后衙 132, 91, 44, 9, 8世 | 福明 廣東清山縣后衙 132, 91, 44, 9, 8世	Fúmíng 福明 Chén 陳 132, 91, 44, 9, 8		already has an English label
6000000006172300415		福宁 广东清山县后衙 132, 91, 44, 9, 8世 | 福寧 廣東清山縣后衙 132, 91, 44, 9, 8世	Fúníng Chén 132, 91, 44, 9, 8		already has an English label
6000000006172376098		桂荣 广东清山县后衙 129, 88, 41, 6, 5世 | 桂榮 廣東清山縣后衙 129, 88, 41, 6, 5世	Guìróng Chén 129, 88, 41, 6, 5		already has an English label
6000000006172376176		同孙 广东清山县后衙 130, 89, 42, 7, 6世 | 同孫 廣東清山縣后衙 130, 89, 42, 7, 6世	Tóngsūn Chén 130, 89, 42, 7, 6		already has an English label
6000000006172427019		桂发 广东清山县后衙 129, 88, 41, 6, 5世 | 桂發 廣東清山縣后衙 129, 88, 41, 6, 5世	Guìfā Chén 129, 88, 41, 6, 5		already has an English label
6000000006172456093		昌孙 广东清山县后衙 130, 89, 42, 7, 6世 | 昌孫 130, 89, 42, 7, 6世	Chāngsūn Chén 130, 89, 42, 7, 6		already has an English label
6000000006172740144		胜昌 广东清山县后衙 133, 92, 45, 10, 9世 | 勝昌 廣東清山縣后衙 133, 92, 45, 10, 9世	Shèngchāng Chén 133, 92, 45, 10, 9		already has an English label
6000000006172764214		帝昌 广东清山县后衙 133, 92, 45, 10, 9世 | 帝昌 廣東清山縣后衙 133, 92, 45, 10, 9世	Dìchāng 帝昌 Chén 陳 133, 92, 45, 10, 9		already has an English label
6000000006172822069		福安 广东清山县后衙 132, 91, 44, 9, 8世 | 福安 廣東清山縣后衙 132, 91, 44, 9, 8世	Fú'ān Chén 132, 91, 44, 9, 8		already has an English label
6000000006277496927		誦 姬姓	King ‏‏‎ ‎		already has an English label
6000000006579930905		造父 嬴姓	造父 Zhào 趙		already has an English label
6000000006582531552		恢 劉 五	Hui of China		already has an English label
6000000006582852027		大閼氏 劉	Dà Yān Zhī		already has an English label
6000000006805345026		好仁 親王 高松宮 | 好仁 高松宮 | 高松宮好仁親王	Yoshihito Takamatsunomiya		already has an English label
6000000006839363070		朝融 久邇宮	Asa Tōru Kusugiya		already has an English label
6000000006845838309		前田利為 | 利為	Toshinari Maeda		already has an English label
6000000006845933156		前田漾子 | 渼子 | 前田渼子	Namiko Maeda		already has an English label
6000000007021312882		虛閭權渠 攣鞮	Hyuilui-Juankui Lu Chuan Chu Chanyu of Xiongnu		already has an English label
6000000007022201866		伊稚邪 攣鞮	Ichise Chanyu of Xiongnu		already has an English label
6000000007022210486		狐鹿姑 攣鞮	Hulughu Chanyu of Xiongnu		already has an English label
6000000007022461275		且鞮侯 攣鞮	Chedi Chanyu of Xiongnu		already has an English label
6000000007022543268		稽粥 攣鞮	Kiyok Chanyu of Xiongnu		already has an English label
6000000007022561109		冒頓單于	Modu Chanyu Luán dī of Xiongnu		already has an English label
6000000007107527259		仙石政敬 | 政敬 仙石	Masanori Sengoku		already has an English label
6000000007157363278		浄光院 | 浄光院 市橋	Jōkōin Tachibana		already has an English label
6000000007161883328		当幹 藤原	Fujiwara no Tokan		already has an English label
6000000007161949394		高年 菅原	Fujiwara no Ujie		already has an English label
6000000007162032217		良尚妻 菅原	daughter of Fujiwara no Ujie		already has an English label
6000000007162820214		蔵下麻呂 藤原	Fujiwara no Kurajimaro		already has an English label
6000000007170746762		当季 源	Minamoto no Tokisue		already has an English label
6000000007513195369		建成 隴西狄道 一	Lǐ Jiànchéng 李建成 Crown Prince		already has an English label
6000000007513370423		暠 玄盛 隴西狄道	Gao 李暠 Lǐ 李		already has an English label
6000000007513701446		禹 隴西成紀	Yu Gong 瑀公 Lǐ 李		already has an English label
6000000007513793289		敢 隴西成紀	Gǎn 敢 Lǐ 李		already has an English label
6000000007827427939		為満 源	Minamoto no Tamemitsu		already has an English label
6000000007827840335		満国 源	Minamoto no Mitsukuni		already has an English label
6000000007827929218		為衡 中津乗	Nakatsunori no Tamehira		already has an English label
6000000007827950219		為公 源	Minamoto no Tamekimi		already has an English label
6000000008003077411		起頭 隴西狄道	Qǐ Tóu 起头 Lǐ 李		already has an English label
6000000008003310378		譚 隴西狄道 一	Tan 谭 Lǐ 李		already has an English label
6000000008003321278		達摩 隴西狄道	Da Mo 达摩 Lǐ 李		already has an English label
6000000008003569333		禮成 隴西狄道	Cheng Li 成礼 Lǐ 李		already has an English label
6000000008025497225		頼房 源	Minamoto no Yorifusa		already has an English label
6000000008053550083		名村女 飛鳥部	Asukabe no Namura		already has an English label
6000000008053623963		利基 藤原	Fujiwara no Toshimoto		already has an English label
6000000008053717770		伴氏	Ban		already has an English label
6000000008053771595		飛鳥部	father of Asukabe no Namura		already has an English label
6000000008053862723		兼輔 藤原	Fujiwara no Kanesuke		already has an English label
6000000008130148060		藤原良方 | 良方 藤原	Yoshikata Fujiwara		already has an English label
6000000008177465898		長 | 湖邪尸逐侯鞮單于	Shih Chu Hou Ti Chu Hou Ti		already has an English label
6000000008177466096		朔 姬姓	Marquis Cheng of Cai 蔡成侯 ‏‏‎ ‎		already has an English label
6000000008177475301		堅 姬姓	Hsiang Kung of Cheng		already has an English label
6000000008261026303	Q171411	信長 織田	Oda Nobunaga		already has an English label
6000000008270030212		朝融王妃知子女王 | 知子	Tomoko		already has an English label
6000000008290705490		久松貞子 | 貞子 島津	Sadako Hisamatsu		already has an English label
6000000008290830239		定謨 久松	Sadakoto Hisamatsu		already has an English label
6000000008291640485		永久 王 北白川宮	Nagahisa Kitashirakawanomiya		already has an English label
6000000008302533117		文子 立花	Fumiko Ikeda		already has an English label
6000000008320665766		三条西信子 | 信子 久邇宮	Nobuko Sanjo		already has an English label
6000000008320814371		大谷智子 | 智子 久邇宮	Tomoko Otani		already has an English label
6000000008345435206		壬生基義 | 基義 壬生	Jīyì Mibu		already has an English label
6000000008369911461		三条西公正 | 公正 三条西	Sanjo Notary		already has an English label
6000000008492473840		当時 源	Minamoto no Toji		already has an English label
6000000008563780133		大谷光暢 | 光暢 大谷	Guangchang Otani		already has an English label
6000000008572972996		東園基愛 | 基愛 東園	Jī ài Azumaen		already has an English label
6000000008573137827		仙石素子 | 素子 久邇宮	Soshi Sengoku		already has an English label
6000000008573175182		竹内絢子 | 絢子 竹内	Ayako Takeuchi		already has an English label
6000000008573183530		東園栄子 | 栄子 久邇宮	Eiko Azumaen		already has an English label
6000000008573254055		竹内惟忠 | 惟忠 竹内	Wéi zhōng Takeuchi		already has an English label
6000000008573391350		壬生篶子 | 篶子 久邇宮	Yān zi Mibu		already has an English label
6000000008620899276		蘆名盛高 | 盛高 蘆名	Moritaka Ashina		already has an English label
6000000008650285555		窩闊台 | 元太宗 窩闊台	Ögedei Khan Borjigin		already has an English label
6000000008650287783		察合台 孛兒只斤	Chagatai Borjigin		already has an English label
6000000008650291678		拖雷 孛兒只斤 四 | 元睿宗 拖雷	Tului Borjigit		already has an English label
6000000008673108801		於豊 堀	Otoyo Tachibana		already has an English label
6000000008709554532		常 堀 | 立花種善正室	Tsune Tachibana		already has an English label
6000000008710252237		直侯 酒井	Naoyoshi Kuroda		already has an English label
