date	batch	n	round	geni_id	our_name	qid	their_name	verdict	her_words
2026-09-01	emma-pasted-verdicts			6000000007771742337	Anna Christina Stålhammar	Q135665878	Anna Kristina Stålhammar, heiress of Vestraby	SAME	
2026-09-01	emma-pasted-verdicts			6000000006127523222	Sofia Elisabeth Augusta von Buchwaldt	Q110303165	Sofie Lisbeth Auguste Buchwaldt	SAME	
2026-09-01	emma-pasted-verdicts			6000000006127859967	Johan Gustafsson Liljencrantz	Q5951786	Johan Liljencrantz the Younger	SAME	
2026-09-01	emma-pasted-verdicts			6000000006127732124	Marie Emilie Reuterskiöld	Q110548033	Marie Emilie Reuterskiöld	SAME	
2026-09-01	emma-pasted-verdicts			6000000002262903367	Gustaf Duwall	Q5626011	Gustav Duwall	SAME	
2026-09-01	emma-pasted-verdicts			6000000009801963679	Hans Wachtmeister af Johannishus	Q6228008	Hans Wachtmeister the younger	SAME	
2026-09-01	emma-pasted-verdicts			6000000006426234038	Maria Eleonora von Busseck	Q99202612	Maria Eleonora von Busseck	SAME	
2026-09-01	emma-pasted-verdicts			5162596157650107309	Ruben Frans Isendorf Nilson	Q6011791	Ruben Nilson	SAME	
2026-09-01	emma-pasted-verdicts			6000000012001279962	Kjell Henrik Barnekow	Q135855612	Kjell Barnekow	SAME	
2026-09-01	emma-pasted-verdicts			1415237	Eva Christina Eriksdotter de Besche	Q138582215	Eva Christina de Besche	SAME	
2026-09-01	emma-pasted-verdicts			6000000012360773044	Ture Johansson Sandelin	Q136536614	Ture Sandelin	SAME	
2026-09-01	emma-pasted-verdicts			6000000009785796787	Katarina Gerdtsdotter von Glaen	Q104549962	Katarina Gertsdotter von Glaen	SAME	
2026-09-01	emma-pasted-verdicts			6000000007300905347	Johan Wulfsson Polhammar	Q109480152	Johan Wulfsson Polhammar	SAME	
2026-09-01	emma-pasted-verdicts			6000000007320896789	Eduard* Albert Christopher Ludwig Collins	Q15069149	Eduard Albert Collins	SAME	
2026-09-01	emma-pasted-verdicts			6000000007483605409	Peter Ekman II	Q5630706	Peter Ekman	SAME	
2026-09-01	emma-pasted-verdicts			6000000007498866024	Friherrinnan Sofia Ulrika Carolina Stedt	Q98545742	Sophie Ulrica Carolina Stedt	SAME	
2026-09-01	emma-pasted-verdicts			6000000007511965790	Olof Elias Lagerheim	Q5931284	Olof Elias Lagerheim	SAME	
2026-09-01	emma-pasted-verdicts			6000000007015116238	Philippus Bononius (Bondesson)	Q105900312	Philippus Bononius	SAME	
2026-09-01	emma-pasted-verdicts			6000000007885175961	Anna Sofia Stålhammar	Q110457041	Anna Sofia Stålhammar	SAME	
2026-09-01	emma-pasted-verdicts			6000000006127147310	Christoph Ernst von Platen	Q130564935	Christoffer Ernst von Platen	SAME	
2026-09-01	emma-pasted-verdicts			6000000008269915234	Ulrika Fredrika Ekström	Q109835051	Ulrika Fredrika Ekström	SAME	
2026-09-01	emma-pasted-verdicts			6000000008200026228	Anne Marsh-Caldwell	Q565581	Anne Marsh-Caldwell	SAME	
2026-09-01	emma-pasted-verdicts			6000000007564120594	Johan Carlsson Siöblad	Q6177449	Johan Siöblad	SAME	
2026-09-01	emma-pasted-verdicts			6000000011490688545	Otto Wilhelm Ramsay	Q110313429	Otto Vilhelm, Baron Ramsay, 2.Baron of Espoonkartano	SAME	
2026-09-01	emma-pasted-verdicts			6000000008830654894	Carl Arvid Svensson Hallenborg	Q137213784	Carl Hallenborg	SAME	
2026-09-01	emma-pasted-verdicts			6000000011198853783	Nanfan Coote 2nd Earl of Bellomont	Q75418653	Nanfan Coote, 2nd Earl of Bellomont	SAME	
2026-09-01	emma-pasted-verdicts			6000000013338208452	Anders Henriksson Frosterus	Q105499437	Andreas Frosterus	SAME	
2026-09-01	emma-pasted-verdicts			6000000012536650979	Jakob Reenstierna	Q6066017	Jacob Reenstierna the younger	SAME	
2026-09-01	emma-pasted-verdicts			6000000008659258932	Catharina Eleonora Temminck	Q109835490	Catharina Eleonora Temming	SAME	
2026-09-01	emma-pasted-verdicts			6000000009946084437	Henrik Thomas Adlercreutz	Q85986394	Henrik Tomas Adlercreutz	SAME	
2026-09-01	emma-pasted-verdicts			6000000013266007036	Maria Lovisa Ulrika Ehrenpohl	Q110395628	Maria Louise Ulrika Ehrenpohl	SAME	
2026-09-01	emma-pasted-verdicts			6000000013352959474	Augusta Maria Sophia Rålamb	Q108743048	Augusta Maria Sofia Tamm born Rålamb	SAME	
2026-09-01	emma-pasted-verdicts			6000000011714053165	Johanna Andriesdr Heijmans	Q106072786	Johanna Heymans	SAME	
2026-09-01	emma-pasted-verdicts			6000000030662437081	Ludwig von Pincier	Q1446693	Ludwig Pincier	SAME	
2026-09-01	emma-pasted-verdicts			6000000000249890508	Henrik Gahn	Q5749466	Henrik Gahn den yngre	SAME	
2026-09-01	emma-pasted-verdicts			6000000010494814418	Ernst Ivar Insulander	Q5823775	Ivar Insulander	SAME	
2026-09-01	emma-pasted-verdicts			6000000015641235004	Erik Harald Nordlander	Q6015541	Harald Nordlander	SAME	
2026-09-01	emma-pasted-verdicts			6000000023024127836	Göran Gyllenstierna af Lundholm	Q5779412	Göran Gyllenstierna af Lundholm	SAME	
2026-09-01	emma-pasted-verdicts			6000000023025260921	Olena Ida Teresia Falkman	Q16466645	Olena Falkman	SAME	
2026-09-01	emma-pasted-verdicts			6000000019328649022	Erik Gyllenstierna af Lundholm	Q5779439	Eric Gyllenstierna	SAME	
2026-09-01	emma-pasted-verdicts			6000000006590065603	Johan Casparson Poppelman	Q5884303	Johan Casparsson Poppelman	SAME	
2026-09-01	emma-pasted-verdicts			6000000025583646241	Daniel Peter Layard MD	Q16206992	Daniel Peter Layard	SAME	
2026-09-01	emma-pasted-verdicts			6000000025771297850	Judith Verplanck	Q99207667	Judith Crommelin	SAME	
2026-09-01	emma-pasted-verdicts			6000000021077800433	Sven Fredrik Lidman	Q5950427	Sven Lidman	SAME	
2026-09-01	emma-pasted-verdicts			6000000021235198892	Augustin Rhaw	Q768049	Augustin Rhaw	SAME	
2026-09-01	emma-pasted-verdicts			6000000000119593014	Beata Sofia Stierncrona	Q133861599	Baroness Beata Sofia Stierncrona	SAME	
2026-09-01	emma-pasted-verdicts			6000000012640406848	Johan Munck af Rosenschöld	Q135480230	Johan Munck, Lord Munck af Rosenschöld	SAME	
2026-09-01	emma-pasted-verdicts			6000000012641171021	Maria Rebecca Munck af Rosenschôld	Q135480235	Maria Rebecka Lemchen	SAME	
2026-09-01	emma-pasted-verdicts			6000000013402027084	Louis De Geer	Q110303080	Louys de Geer af Finspång	SAME	
2026-09-01	emma-pasted-verdicts			6000000011660493986	Eleonora Sofia Stiernblad	Q135479987	Eleonora Sofia, Baroness Stiernblad	SAME	
2026-09-01	emma-pasted-verdicts			6000000034688810591	Nils Sommelius	Q6183620	Nils Sommelius	SAME	
2026-09-01	emma-pasted-verdicts			6000000000119280899	Hedvig Christina Creutz	Q130772654	Hedvig Christina Creutz	SAME	
2026-09-01	emma-pasted-verdicts			4379737901000069623	Catharina Sabina Crail von Bamberg	Q109952542	Catharina Sabina Crail	SAME	
2026-09-01	emma-pasted-verdicts			6000000008529620579	Renata Elisabet Blum	Q131726981	Renata Elisabet Blum	SAME	
2026-09-01	emma-pasted-verdicts			6000000006127223821	Anna Sofia Gyllenhaal	Q103772007	Anna Sophia Gyllenhaal	SAME	
2026-09-01	emma-pasted-verdicts			6000000012875573275	Elisabet Charlotta von Stedingk	Q134498447	Elisabet von Stedingk	SAME	
2026-09-01	emma-pasted-verdicts			6000000004350410970	William Sinclair	Q95972040	William Sinclair	SAME	
2026-09-01	emma-pasted-verdicts			6000000009683996520	Maria Stiernblad	Q110548812	Baroness Maria Stjernblad	SAME	
2026-09-01	emma-pasted-verdicts			6000000009693938328	Carl Leonard Leijonhufvud	Q135480258	Baron Karl Leonard Leijonhufvud, Friherre Leijonhufvud	SAME	
2026-09-01	emma-pasted-verdicts			6000000009693821507	Elsa Barbro Gabrielsdotter Leijonhufwudh	Q135480259	Elsa Barbro, Grevinna Oxenstierna af Croneborg	SAME	
2026-09-01	emma-pasted-verdicts			6000000013401050327	Nils Gyllenstierna af Björksund och Helgö	Q5779529	Nils Gyllenstierna	SAME	
2026-09-01	emma-pasted-verdicts			6000000008908061070	Maria Hoffman	Q134895550	Maria Hoffman	SAME	
2026-09-01	emma-pasted-verdicts			6000000029247327107	Andreas Olai Rhyzelius	Q6069858	Andreas Olavi Rhyzelius	SAME	
2026-09-01	emma-pasted-verdicts			6000000007343898358	Catharina Ihre	Q109546615	Catharina Ihre	SAME	
2026-09-01	emma-pasted-verdicts			6000000011697764866	Maria Catharina Douglies	Q109835643	Maria Katarina Douglies	SAME	
2026-09-01	emma-pasted-verdicts			6000000007484036461	Jacquelina Elisabet De Geer af Leufsta	Q109296034	Jacquelina Elisabet de Geer af Leufsta	SAME	
2026-09-01	emma-pasted-verdicts			6000000007334156256	Anna Sinclair	Q103773586	Anna Sinclair	SAME	
2026-09-01	emma-pasted-verdicts			6000000011605001389	Margareta Clason	Q135934120	Margareta Clason	SAME	
2026-09-01	emma-pasted-verdicts			6000000008188508080	Albrecht von Lantinghausen	Q5935475	Albrekt von Lantingshausen	SAME	
2026-09-01	emma-pasted-verdicts			6000000011218270271	Charlotta Florentina Beata Ingelotz	Q109296145	Charlotta Florentina Beata Ingelotz	SAME	
2026-09-01	emma-pasted-verdicts			6000000014803664573	Nikolai Christoph von Hagemeister, Linie Drostenhof u. Gotthardsberg	Q57677031	Nikolaus Christopher von Hagemeister	SAME	
2026-09-01	emma-pasted-verdicts			6000000014803594888	Katharina Helene von Hagemeister	Q94775402	Catharina von Hagemeister	SAME	
2026-09-01	emma-pasted-verdicts			6000000005598808593	Francis Charles Cadogan	Q75319653	Francis Cadogan	SAME	
2026-09-01	emma-pasted-verdicts			6000000021380914313	Aurora Charlotta Skjöldebrand	Q130570562	Aurora Charlotta Skjöldebrand	SAME	
2026-09-01	emma-pasted-verdicts			6000000021423870891	Gotthard Johann* von Budberg	Q64691034	Johann Frh. von Budberg	SAME	
2026-09-01	emma-pasted-verdicts			6000000014387538322	William Forbes	Q75495232	William Forbes of Corse	SAME	
2026-09-01	emma-pasted-verdicts			6000000169820541828	Johan Henrik Wegelin	Q109335354	Johan Henrik Wegelin	SAME	
2026-09-01	emma-pasted-verdicts			6000000000041472701	Carl Lagerborg	Q135441621	Carl Lagerborg	SAME	
2026-09-01	emma-pasted-verdicts			6000000011213645661	Jacob Danckwardt-Lillieström	Q5616509	Jakob Danckwardt-Lillieström	SAME	
2026-09-01	emma-pasted-verdicts			6000000019266411640	Hans Gustaf Vilhelm Elias Lagerheim	Q106206114	Elias Lagerheim den yngre	SAME	
2026-09-01	emma-pasted-verdicts			6000000012412658718	Anton Ludvig Ludwig Fahnehielm	Q5723363	Anton Ludvig Fahnehjelm	SAME	
2026-09-01	emma-pasted-verdicts			6000000013502803868	Abraham Johansson Fought dä	Q64829391	Abrahamus Johannis Fougt	SAME	
2026-09-01	emma-pasted-verdicts			6000000037259458193	Alexander Johann Peterson	Q15079473	Alexander Johann von Peterson	SAME	
2026-09-01	emma-pasted-verdicts			6000000013397856067	Gertrud Helgers	Q110457060	Gertrud Helgers	SAME	
2026-09-01	emma-pasted-verdicts			6000000000410689230	Hebbla Standorph	Q110304587	Hebla Standorp	SAME	
2026-09-01	emma-pasted-verdicts			5542933444820063488	Anna Göransdotter Snakenborg	Q101247544	Anna Göransdotter (Snackenborg)	SAME	
2026-09-01	emma-pasted-verdicts			6000000006127783163	Albert Carl August Lars Ehrensvärd	Q5628451	Albert Ehrensvärd the Elder	SAME	
2026-09-01	emma-pasted-verdicts			6000000006537152001	Alexander Atchesonne	Q75577007	Alexander Atchesonne	SAME	
2026-09-01	emma-pasted-verdicts			6000000007460832349	Margareta Charlotta Ihre	Q136028286	Margaret Charlotta Ihre	SAME	
2026-09-01	emma-pasted-verdicts			6000000003615931244	Edward Bruce	Q75500962	Sir Edward Bruce, 1st of Blairhall	SAME	
2026-09-01	emma-pasted-verdicts			6000000011851454732	Anna Catharina Fleming af Liebelitz	Q101247028	baroness Anna Kaarina Fleming	SAME	
2026-09-01	emma-pasted-verdicts			6000000010800923744	Herman af Petersens till Ersta	Q131740910	Herman af Petersens	SAME	
2026-09-01	emma-pasted-verdicts			6000000010801393457	Anna Elisabet Silfverschiöld	Q131740911	Anna Elisabet, Friherrinna Silfverschiöld	SAME	
2026-09-01	emma-pasted-verdicts			6000000010801381528	Hedvig Sofia Hamilton	Q131740913	Hedvig Sofia, Grevinna Hamilton	SAME	
2026-09-01	emma-pasted-verdicts			6000000011851638339	Carl Reinhold von Essen af Zellie	Q135661262	Kaarle Reino von Essen, Lord of Jakkarila	SAME	
2026-09-01	emma-pasted-verdicts			6000000011851554953	Elisabet Charlotta In de Betou	Q135661264	Elisabeth Charlotta In de Betou	SAME	
2026-09-01	emma-pasted-verdicts			6000000026866364033	Cecilia Christophers	Q110304572	Sidsel van Schoting	SAME	
2026-09-01	emma-pasted-verdicts			6000000007622043040	Nils Gabriel Danckwardt-Lillieström till Gälsebo	Q133283834	Captain Niels Gabriel Danckwardt-Lillieström	SAME	
2026-09-01	emma-pasted-verdicts			6000000026796184478	Dorothea von Schwerin	Q109807709	Dorothea von Weissbach	SAME	
2026-09-01	emma-pasted-verdicts			6000000006197190216	Anna Christina Hanssen	Q110548098	Kristina Hanssén	SAME	
2026-09-01	emma-pasted-verdicts			6000000010459795393	Johan Olofsson	Q127270620	industrialist Johan Olofson	SAME	
2026-09-01	emma-pasted-verdicts			6000000000769973327	Gulian Verplanck	Q99207610	Gulian Verplanck	SAME	
2026-09-01	emma-pasted-verdicts			6000000039878877008	Harald Nordenson	Q5653897	Harald Nordenson	SAME	
2026-09-01	emma-pasted-verdicts			6000000032224244385	John Atchison Atchesonne Acheson	Q75579166	John Acheson	SAME	
2026-09-01	emma-pasted-verdicts			6000000167042807821	Carl Henrik von Hofsten RSO	Q130524451	Carl Henrik von Hofsten	SAME	
2026-09-01	emma-pasted-verdicts			6000000000001286378	Magnus Fredrik Otonpoika Tandefelt	Q108067073	Magnus Fredrik Tandefelt	UNSURE	
2026-09-01	emma-pasted-verdicts			6000000000075498067	Carl August Ramsay	Q6371586	Karl August Ramsay	SAME	
2026-09-01	emma-pasted-verdicts			6000000006128321561	Catharina Elisabet Lamoni	Q133861600	Kaarina Elisabet Lamoni	SAME	
2026-09-01	emma-pasted-verdicts			6000000011539022692	Hans Henrik Wittfooth	Q73762532	Hans Henrik Wittfooth	SAME	
2026-09-01	emma-pasted-verdicts			6000000000572428039	Ebba Kristina Carlsdotter	Q136376387	Baroness Ebba Kristina Siöblad, Baroness of Marsvinsholm, heiress of Källunda manor & Marsvinsholm	SAME	
2026-09-01	emma-pasted-verdicts			6000000012873801321	Johanna Gustava Axelina Åberg	Q64828819	Axeline Forsell	SAME	
2026-09-01	emma-pasted-verdicts			6000000001504723577	Joachim Engelke von Bernstorff	Q94910724	Joachim Engelcke von Bernstorff	SAME	
2026-09-01	emma-pasted-verdicts			6000000018610336409	Petronella Ottilia Schwencken von Friesen	Q108654979	Petronella Ottilie von Schwencke	SAME	
2026-09-01	emma-pasted-verdicts			6000000001606349437	Fredrik Elof Gyllenkrok RSO	Q136376245	Baron Fredrik Elof Gyllenkrok	SAME	
2026-09-01	emma-pasted-verdicts			6000000008199184742	Antoinetta Hertzen	Q110548255	Antoinetta Hartz	SAME	
2026-09-01	emma-pasted-verdicts			6000000013227282778	Johan Mattias von Engeström	Q5712230	Johan Mathias von Engeström	SAME	
2026-09-01	emma-pasted-verdicts			6000000003611861221	Gustaf Magnus Oskar Rogér Björnstjerna	Q100995353	Gustaf Björnstjerna	SAME	
2026-09-01	emma-pasted-verdicts			6000000003658385258	Jacob Gillberg	Q5759363	Jacob Gillberg	SAME	
2026-09-01	emma-pasted-verdicts			6000000003833442597	Hedvig Katarina Johansdotter Bartels	Q109835501	Hedvig Catharina Bartels	SAME	
2026-09-04	parent-adjudication-gui			6000000006454368499	Maclean	Q75772676	Lady Margaret Cuninghame	SAME	
2026-09-04	parent-adjudication-gui			6000000003295664915	Margarethe von Lode	Q136383955	Anne Dordi of Tausas	DIFFERENT	
2026-09-04	parent-adjudication-gui			6000000008481458843	NN Woman de Caen Concubine #1 of Henry I of England	Q117303291	NN	SAME	
2026-09-04	parent-adjudication-gui			6000000008269934190	Ture Ollonberg	Q50347265	Ture Ollonberg	SAME	
2026-09-04	parent-adjudication-gui			4259064	Mossen Juan Domingo de Borja y Doncel	Q5290415	Domingo de Borja	SAME	
2026-09-04	parent-adjudication-gui			6000000001062599699	Francina Marti Llançol	Q97783170	Francisca (Marti)	SAME	
2026-09-04	parent-adjudication-gui			6000000000424732334	Papia Poppée Poppa de Enver Concubine	Q4971843	Papia of Envermeu	SAME	
2026-09-04	parent-adjudication-gui			6000000008575245445	Walram d'Arlon II	Q125989	Waleran I of Limburg	SAME	
2026-09-04	parent-adjudication-gui			6000000013175410922	Hedvig Hindrichdotter Wegelin	Q135480148	Hedvig Schmeer	SAME	
2026-09-04	parent-adjudication-gui			6000000008847604706	Elisabet Olofsdotter Luth	Q116779751	Elisabet Olofsdotter	SAME	
2026-09-04	parent-adjudication-gui			6000000012565017393	Thukra	Q116474334	Thukhra	SAME	
2026-09-04	parent-adjudication-gui			6000000002933557025	丹後内侍	Q11368515	Tango no Naishi	SAME	
2026-09-04	parent-adjudication-gui			6000000057602803872	鴻智 裴	Q45461100	Pei Hongzhi	SAME	
2026-09-04	parent-adjudication-gui			6000000055814444128	宣度 崔	Q45501618	Cui Xuandu	UNSURE	
2026-09-04	parent-adjudication-gui			6000000002934660014	惟宗広言	Q11492951	Koremune no Hirokoto	SAME	
2026-09-04	parent-adjudication-gui			6000000008269934190	Ture Ollonberg	Q131726353	Baron Ture Ollonberg, 2.Friherre till Haneström	SAME	
2026-09-04	parent-adjudication-gui			6000000008575245445	Walram d'Arlon II	Q122277863	Udo of Limburg	UNSURE	
2026-09-04	parent-adjudication-gui			6000000003295664915	Margarethe von Lode	Q134269509	noble Maret Loode	SAME	
2026-09-04	parent-adjudication-gui			6000000012565017393	Thukra	Q13229447	Pharnaspes	UNSURE	
2026-09-04	parent-adjudication-gui			6000000002933557025	丹後内侍	Q111366618	藤原遠宗の娘 (惟宗広言の妻)	UNSURE	
2026-09-04	parent-adjudication-gui			6000000002934660014	惟宗広言	Q11073324	Koremune no Tadayasu	UNSURE	
2026-09-07	parent-adjudication-gui			6000000008575245445	Walram d'Arlon II	Q122277863	Udo of Limburg	DIFFERENT	
2026-09-07	parent-adjudication-gui			6000000012565017393	Thukra	Q13229447	Pharnaspes	DIFFERENT	
2026-09-07	parent-adjudication-gui			6000000055814444128	宣度 崔	Q45501618	Cui Xuandu	UNSURE	effectively all these cjk people are undoable for me in my current situation and idk why they are even getting in as they aren't in the universe
2026-09-07	parent-adjudication-gui			6000000002933557025	丹後内侍	Q111366618	藤原遠宗の娘 (惟宗広言の妻)	UNSURE	effectively all these cjk people are undoable for me in my current situation and idk why they are even getting in as they aren't in the universe
2026-09-07	parent-adjudication-gui			6000000002934660014	惟宗広言	Q11073324	Koremune no Tadayasu	UNSURE	effectively all these cjk people are undoable for me in my current situation and idk why they are even getting in as they aren't in the universe
2026-09-09	parent-adjudication-gui			6000000018806651741	Samuel Johan Chierlin	Q5607754	Samuel Johan Chierlin	SAME	
2026-09-09	parent-adjudication-gui			6000000021441530737	Giacomo Grimaldi Durazzo LXIX doge di Genova	Q3762132	Giacomo Grimaldi Durazzo	SAME	
2026-09-09	parent-adjudication-gui			6000000021441996908	Pietro Durazzo XCIII doge di Genova	Q16590419	Pietro Durazzo	SAME	
2026-09-09	family-adjudication-gui			6000000007604770209	Martha Bromley	Q75387573	Martha Woodville	SAME	
2026-09-09	family-adjudication-gui			6000000010619437029	Filha (morreu criança)	Q109460118	Inácia Carolina Horta	UNSURE	
