n	geni_id	qid
883	6000000015087841312	Q16728123
884	6000000003437695397	Q228638
885	6000000015087852517	Q2357693
886	6000000003437783090	Q29055
887	6000000015087894299	Q3624953
888	6000000015087744786	Q918343
889	6000000010651871569	Q106154741
890	6000000010653310886	Q106154743
891	6000000010650598101	Q106154747
892	6000000010650834865	Q106154826
893	6000000010651219366	Q106154838
894	6000000010651740521	Q106154839
895	6000000010652032183	Q106154863
896	6000000010651426399	Q106154972
897	6000000010650365130	Q106464405
898	6000000010650875426	Q106464409
899	6000000012581585932	Q106464420
900	6000000010650889618	Q106464421
901	6000000012581957259	Q106464426
902	6000000174446466190	Q106464527
903	6000000038245465995	Q106464533
904	6000000020250036495	Q106464591
905	6000000010653543356	Q106464600
906	6000000150676617843	Q106464626
907	6000000150676532829	Q106464630
908	6000000067503218882	Q106464634
909	6000000067503305822	Q106464635
910	6000000010664190382	Q106464655
911	6000000010664172707	Q106464659
912	6000000010650739325	Q106464660
913	6000000010650789013	Q106464662
914	6000000010655220338	Q106466633
915	6000000010653970212	Q106466654
916	6000000038246097836	Q21480046
917	6000000010651263091	Q21502226
918	6000000010651319283	Q21651697
919	6000000010653807338	Q2299118
920	6000000038245466000	Q2857487
921	6000000010651907503	Q3328160
922	6000000010651493749	Q5379853
923	6000000038245483094	Q5947470
924	6000000010655228296	Q6123664
925	6000000010654046431	Q6123960
926	6000000010652018581	Q7354114
927	6000000010650889484	Q97444511
928	6000000038114286415	Q105392101
929	6000000003660037185	Q105392163
930	6000000003660010347	Q105464358
931	6000000059329950824	Q115992135
932	6000000059311182964	Q116967459
933	6000000059311045062	Q116967613
934	6000000059311655907	Q116967859
935	6000000059311715001	Q116968080
936	6000000059317274821	Q130624823
937	6000000059366660217	Q130626653
938	6000000069367132937	Q240756
939	6000000059310486211	Q242474
940	6000000059325228858	Q2628071
941	6000000059315088866	Q4158905
942	6000000069378300849	Q436037
943	6000000059315149930	Q4388950
944	6000000059315684822	Q672099
945	6000000069377860965	Q727580
946	6000000059323655913	Q784509
947	6000000013232090136	Q26480985
948	6000000013234568262	Q75812954
949	6000000013234482492	Q75812967
950	6000000075606918826	Q11114318
951	6000000072063896380	Q17153020
952	6000000013053571563	Q18109014
953	6000000013053340051	Q5537264
954	6000000029606082832	Q7527396
955	6000000013053472731	Q75497911
956	6000000013053506707	Q75498736
957	6000000013053672359	Q75498750
958	6000000003602300626	Q75631818
959	6000000003602282505	Q75631823
960	6000000003602282518	Q75631825
961	6000000039482952117	Q1634339
962	6000000039484584604	Q1769371
963	6000000039484882431	Q19800540
964	6000000039481646468	Q332419
965	6000000039482775226	Q334651
966	6000000016513191256	Q5541860
967	6000000076934213503	Q55848691
968	6000000039482458944	Q6076320
969	6000000039482847440	Q6233569
970	6000000173467579192	Q64262
971	6000000016512886538	Q6832339
972	6000000039485121944	Q75600685
973	6000000039483031062	Q75600731
974	6000000004661163364	Q75600739
975	6000000016512834719	Q76057671
976	6000000172735127474	Q77140
977	6000000172859421482	Q85663
978	6000000182641856833	Q86353
979	6000000182640408851	Q88743
980	6000000173469261918	Q95548
981	6000000172860452965	Q95572
982	6000000074685005316	Q11066651
983	6000000074685523826	Q11066981
984	6000000074736358863	Q11068988
985	3960530844210038968	Q111526040
986	3960602788060043660	Q12407433
987	386085761430005676	Q128911
988	3960829851690077701	Q133854711
989	4295822496630030746	Q16071102
990	6000000006330387750	Q172183
991	5424460608490068899	Q188783
992	387336780770003082	Q211100
993	3960638982120039467	Q245991
994	387369736320004023	Q246001
995	6000000001910008748	Q268262
996	6000000020588556954	Q2909767
997	6000000074727427480	Q2962599
998	6000000075425223900	Q30942794
999	6000000001910720257	Q378882
1000	6000000008249113839	Q5541739
1001	6000000001729290825	Q55905525
1002	3960629548610077733	Q57608920
1003	5424458479560106639	Q609095
1004	6000000001910853988	Q6157350
1005	6000000001801133157	Q6158229
1006	386087587600012206	Q6158321
1007	6000000075481580172	Q65798687
1008	6000000075483629834	Q65798807
1009	6000000075482972248	Q65798812
1010	6000000075483402055	Q65798813
1011	6000000075483252037	Q65798814
1012	6000000075483508902	Q65798815
1013	6000000075503093028	Q65799271
1014	6000000075503420841	Q65799272
1015	6000000075503013180	Q65799273
1016	386085603030005637	Q6922134
1017	6000000049502574905	Q708644
1018	6000000074685645890	Q710270
1019	6000000026093871925	Q733103
1020	6000000007981623176	Q105943919
1021	6000000007981881432	Q105943923
1022	6000000000055673318	Q105943929
1023	6000000020515263375	Q105943932
1024	6000000007981731481	Q105943942
1025	6000000008101368367	Q105943944
1026	340493539690005412	Q105943948
1027	6000000008101371775	Q105943951
1028	6000000001460270440	Q107085769
1029	6000000001459862702	Q107085770
1030	6000000006938241756	Q107085772
1031	6000000006938241751	Q107085773
1032	6000000001759050502	Q107085774
1033	6000000001759050509	Q107085775
1034	6000000011461742498	Q107085779
1035	6000000011461196900	Q107085781
1036	6000000011461883889	Q107085782
1037	6000000001699557891	Q107085784
1038	6000000001699557899	Q107085785
1039	6000000011461228876	Q107085786
1040	6000000008832477987	Q107085788
1041	6000000008832421937	Q107085789
1042	6000000008832623515	Q107085790
1043	6000000008852779571	Q107085792
1044	6000000008852720706	Q107085793
1045	5717888619230020415	Q107085799
1046	6000000000262229346	Q107085800
1047	6000000001699581866	Q107085802
1048	5717829127250123109	Q107085803
1049	5522528623100132119	Q107085805
1050	5430953421110032535	Q107085806
1051	5433369332650133105	Q107085811
1052	6000000000262286095	Q107085812
1053	6000000007410678221	Q107085845
1054	6000000007410246815	Q107085846
1055	6000000007547834356	Q107085849
1056	6000000007548074665	Q107085850
1057	6000000008009982383	Q130506949
1058	6000000007981762225	Q14084294
1059	6000000007981465729	Q14084302
1060	6000000129554540869	Q15394032
1061	6000000110670073147	Q1692405
1062	6000000033113408105	Q1694511
1063	6000000007981859306	Q201739
1064	6000000022190409529	Q213789
1065	6000000026617580386	Q213795
1066	6000000033113363184	Q213973
1067	6000000007981578815	Q228899
1068	6000000010269326871	Q232812
1069	6000000007981687371	Q2599
1070	6000000129554306889	Q2639983
1071	338569089050003696	Q266568
1072	6000000006920597848	Q306
1073	6000000022190542080	Q316691
1074	5486669728000084558	Q4121315
1075	6000000007410655294	Q47494696
1076	6000000007981870289	Q498390
1077	6000000003005262990	Q5660914
1078	6000000000262168741	Q5992587
1079	6000000007981809772	Q6513517
1080	6000000007981649762	Q6688828
1081	6000000080714859988	Q705163
1082	6000000129553642869	Q760789
1083	6000000021400807617	Q81745686
1084	6000000022190442331	Q877523
1085	6000000010593043491	Q128778204
1086	6000000011446857488	Q128780541
1087	6000000188347059829	Q128783829
1088	6000000010592854396	Q128793386
1089	6000000194025630825	Q128793558
1090	6000000010592860307	Q13513070
1091	6000000010593018677	Q5571465
1092	6000000010592850374	Q6293649
1093	6000000075397740506	Q1567127
1094	6000000075398510907	Q31337
1095	6000000075398653824	Q65803820
1096	6000000012021232339	Q101107824
1097	6000000009420317287	Q104805093
1098	6000000004873648652	Q105273
1099	6000000010611939600	Q105511241
1100	6000000074747435898	Q11067267
1101	6000000066187079882	Q11091549
1102	6000000020801753312	Q111354651
1103	6000000068905143821	Q11573061
1104	6000000190129490908	Q115909849
1105	6000000190129285912	Q115909875
1106	6000000190129914872	Q115909906
1107	6000000190130284821	Q115909935
1108	6000000187123721944	Q115909952
1109	6000000190163074833	Q115909989
1110	6000000187124758867	Q115940942
1111	6000000190130587843	Q115959576
1112	6000000190161770852	Q115959581
1113	6000000190162054837	Q115959583
1114	6000000190130256835	Q115959664
1115	6000000190162241824	Q115959668
1116	6000000190321841833	Q115959674
1117	6000000190322166843	Q115959676
1118	6000000190320955908	Q115959678
1119	6000000190162471821	Q115959728
1120	6000000190321986829	Q115959737
1121	6000000190162689825	Q115959739
1122	6000000190321638855	Q115959741
1123	6000000186986448825	Q115965434
1124	6000000190189544838	Q115965439
1125	6000000190261337823	Q115965444
1126	6000000186986556822	Q115965462
1127	6000000186985857864	Q115965475
1128	6000000186986090825	Q115965481
1129	6000000190129931861	Q115965493
1130	6000000190562585823	Q116144299
1131	6000000187117594842	Q116144607
1132	6000000187117520853	Q116144910
1133	6000000190562619877	Q116144934
1134	6000000190562960822	Q116145026
1135	6000000186985584865	Q116145255
1136	6000000186986365821	Q116145338
1137	6000000187124918830	Q122272680
1138	6000000009366596707	Q125549272
1139	6000000008667731386	Q1504862
1140	6000000075401795909	Q1562500
1141	6000000010612074581	Q16509512
1142	6000000190130228825	Q17410878
1143	6000000004324011125	Q19298290
1144	6000000008990553416	Q215199
1145	6000000012021327278	Q36664447
1146	6000000012021267461	Q47371721
1147	6000000079100836036	Q4822853
1148	6000000020801656434	Q48823925
1149	6000000075401988831	Q5310091
1150	6000000010611593918	Q55858332
1151	6000000020801591067	Q66056751
1152	6000000074747203990	Q697567
1153	6000000004873746447	Q71775
1154	6000000004873815054	Q78704
1155	6000000020801497611	Q822286
1156	6000000025770772660	Q88232
1157	6000000025771456281	Q88878
1158	6000000020801656463	Q89135
1159	6000000025771063224	Q94037
1160	6000000172659069983	Q94731605
1161	6000000010612051634	Q94755251
1162	6000000020801613651	Q94788499
1163	6000000010420911724	Q114757264
1164	6000000010420892702	Q114757292
1165	6000000093510043063	Q12025702
1166	6000000010421492020	Q133804751
1167	6000000010421142582	Q133804775
1168	6000000004974690165	Q133804800
1169	6000000010421205810	Q133804836
1170	6000000006265012082	Q133825602
1171	6000000006264987188	Q133825607
1172	6000000010421109500	Q135261033
1173	6000000010421362370	Q138498882
1174	6000000006265074148	Q138498961
1175	6000000006264994174	Q138498966
1176	6000000016123469260	Q138745930
1177	6000000010420722040	Q138745943
1178	6000000006265028183	Q138745961
1179	6000000006265092272	Q138745967
1180	6000000010521242198	Q138746026
1181	6000000010521287176	Q138746035
1182	6000000006264469044	Q138910765
1183	6000000006265089319	Q138910806
1184	6000000010422177625	Q138910808
1185	6000000010420867134	Q138910810
1186	6000000010422259550	Q138910813
1187	6000000010421584730	Q138910814
1188	6000000103466552823	Q21513211
1189	6000000103466254862	Q21809658
1190	6000000093510805949	Q23988590
1191	6000000006265041135	Q3219516
1192	6000000006265030035	Q3263105
1193	6000000103463230039	Q55361521
1194	6000000103466610835	Q608336
1195	6000000175877582852	Q64984591
1196	6000000103466638844	Q67869048
1197	6000000093510575871	Q67870193
1198	6000000004974629913	Q732114
1199	6000000197366372840	Q102144
1200	6000000001657347770	Q106957749
1201	6000000001657351045	Q106957751
1202	6000000002088187878	Q106957755
1203	6000000001182270712	Q106957756
1204	6000000001657347374	Q106957759
1205	6000000001657352813	Q106957761
1206	6000000001181713345	Q106957762
1207	6000000001657347860	Q106957763
1208	6000000002325946489	Q106957764
1209	6000000002325709615	Q106957765
1210	6000000001182642148	Q106957766
1211	6000000001657363374	Q106957769
1212	6000000002053573003	Q106957770
1213	6000000001657363367	Q106957771
1214	6000000001657351199	Q106957873
1215	6000000001657351208	Q106958854
1216	6000000001182608596	Q106958866
1217	6000000001657347397	Q106958867
1218	6000000001128492231	Q106958869
1219	6000000002053373599	Q106958884
1220	6000000175782396821	Q106958887
1221	6000000002053557094	Q106958893
1222	6000000001657347734	Q106959032
1223	6000000001657347636	Q106959035
1224	6000000001657351126	Q106959037
1225	6000000175783333895	Q106959434
1226	6000000175781978848	Q106959435
1227	6000000022259823387	Q106988945
1228	6000000175841738829	Q106988946
1229	6000000022259846468	Q106988947
1230	6000000022259775460	Q106988952
1231	6000000022259823310	Q106988960
1232	6000000175842167829	Q106988976
1233	6000000175842142824	Q106988977
1234	6000000022250997425	Q106988981
1235	6000000022258159806	Q106989047
1236	6000000022265712003	Q106989050
1237	6000000022259960890	Q106989052
1238	6000000022265687944	Q106989056
1239	6000000022265735004	Q107069479
1240	6000000022265555415	Q107069480
1241	6000000022251043234	Q107069533
1242	6000000007200262234	Q107069536
1243	6000000007200262272	Q107069540
1244	6000000007200099400	Q107069542
1245	6000000176037176857	Q107069714
1246	6000000022265574410	Q107069736
1247	6000000176038893823	Q107069793
1248	6000000022265647180	Q107069857
1249	6000000022265656255	Q107069859
1250	6000000039672781243	Q15726670
1251	6000000039671782396	Q1596519
1252	6000000039672795047	Q1736039
1253	6000000039671769561	Q18333062
1254	6000000018193820244	Q1913348
1255	6000000002053468321	Q19630658
1256	6000000018399875650	Q204236
1257	6000000002053497724	Q22004940
1258	6000000001182403350	Q23806339
1259	6000000022251376022	Q3523083
1260	6000000022257542807	Q3523458
1261	6000000022265556132	Q3534673
1262	6000000074685770872	Q45376040
1263	6000000074745653050	Q45380986
1264	6000000176035733892	Q467231
1265	6000000022265662120	Q470875
1266	6000000022265720054	Q4802047
1267	6000000020069256028	Q57285
1268	6000000020069256024	Q61423
1269	6000000017708916838	Q6428883
1270	6000000075482819459	Q65798822
1271	6000000075498702991	Q65799139
1272	6000000075498854860	Q65799140
1273	6000000018874164189	Q68514
1274	6000000027949396629	Q72862
1275	6000000018399757420	Q75481890
1276	6000000018400030935	Q75481936
1277	6000000018399747790	Q75481943
1278	6000000018400025948	Q75481947
1279	6000000018399991777	Q75921857
1280	6000000018400027611	Q75921859
1281	6000000018399826518	Q75921868
1282	6000000018193806403	Q76521
1283	6000000039675005023	Q80219764
1284	6000000022259949256	Q91153515
1285	6000000039673344543	Q94748406
1286	6000000020069256019	Q94752616
1287	6000000028768677430	Q94883094
1288	6000000039673270833	Q96133
1289	6000000020068701838	Q98260
1290	6000000011327797341	Q100989071
1291	6000000111073873822	Q106322357
1292	6000000033906137097	Q106322664
1293	6000000033906263939	Q106322672
1294	6000000180977371836	Q106328130
1295	6000000008923431933	Q10859521
1296	6000000013101533725	Q115114
1297	6000000161366781847	Q11727278
1298	6000000043012638831	Q11878433
1299	6000000043009318807	Q12022686
1300	6000000214490097831	Q12037549
1301	6000000043011940101	Q121504
1302	6000000041148763827	Q1253495
1303	6000000016427803747	Q1322195
1304	6000000165356969834	Q138361923
1305	6000000165530206900	Q138361927
1306	6000000165246257821	Q138361929
1307	6000000165530301011	Q138361940
1308	6000000165540172889	Q138361946
1309	6000000165539450242	Q138361948
1310	6000000165356271128	Q138361952
1311	6000000165357224893	Q138361954
1312	6000000165531062880	Q138361956
1313	6000000165529384307	Q138361960
1314	6000000165357197835	Q138607129
1315	6000000017098914192	Q150111
1316	6000000011328849326	Q15292821
1317	6000000016727586063	Q15292894
