geni_id,orderlife_qid,en,ja,zh,hi,ar,ru,el,mul
6000000007948054460,Q167398,John Megas Komenos,,,,,,,
6000000007948731482,Q55608,Manuel III of Trebizond,,曼努埃尔三世,,,Мануил III Великий Комнин,Μανουήλ Γ' Μέγας Κομνηνός,
6000000007948783909,Q206906,Plectrude,,,,,,,
6000000007949043978,Q50087,Alexios III of Trebizond,アレクシオス3世,阿历克塞三世,,ألكسيوس الثالث الطربزوني,Алексей III Великий Комнин,Αλέξιος Γ' Μέγας Κομνηνός,
6000000007949054335,Q167329," IX,  ",,,,,,,
6000000007949056229,Q167352,,,,,گل خان خاتون گرجی,,,
6000000007950298772,Q167472,Sara Khatun Aq Quyunlu (Aramaic Christian) mother of,,,,,,,
6000000007950931464,Q167435,"Barationi, Daughter of Alexander I of Georgia",,,,,,,
6000000007951073336,Q167380," I ,  ",,,,,,,
6000000007951369403,Q167423,,,,,علی بیگ,,,
6000000007951566399,Q167388,Theodora Cantacuzena,,,,,,,
6000000007952452947,Q167286,Irene Syrikaina,,,,,,,
6000000007958767639,Q121281,Ingeborg of Kyiv,インゲボルガ・ムスチスラヴナ,基輔的英格堡,,,Ингеборга Киевская,Ίνγκεμποργκ του Κιέβου,
6000000007960129940,Q167240,,,,,,,,
6000000007960350261,Q167239,Rusudan of Georgia,,,,,,,
6000000007960434327,Q167207,,,,,,,,
6000000007961821529,Q206907,Matilda Abbess Abbess of Montivilliers,,,,,,,
6000000007964810401,Q195447,Iset,,,,,,,
6000000007967181716,Q117916,"William IX, Count of Poitiers",ギヨーム9世,威廉九世 (普瓦捷伯爵),,ويليام التاسع، كونت بواتييه,Гильом Анжуйский (граф Пуатье),Γουλιέλμος Θ΄ του Πουατιέ,
6000000007970272795,Q21172,Empress Xiao,蕭皇后,炀愍皇后,,,императрица Сяо,,
6000000007976002018,Q206908,Guelph VII Welfen von Bayern,,,,,,,
6000000007989584819,Q100525,Elvira  Fernandes,,,,,,,
6000000008008318368,Q113725,Elvira Mendes,,,,,,,
6000000008009285998,Q104373,Estephania (Gelvira) (or Malasignada Gelvira),,,,,,,
6000000008009383780,Q118819,Sancha  Nunez,,,,,,,
6000000008009941287,Q206909,Gerard de Vergy,,,,,,,
6000000008010025730,Q102843,Ansur  Diaz de Monzon,アーネム＝ナイメーヘン都市圏,阿納姆-奈梅亨都會區,,,,,
6000000008010117294,Q104741,Juliana  de Cifuentes,,,,,,,
6000000008010175894,Q167264,John I Megas Komnenos Axouchos,,,,,,,
6000000008010248463,Q55555,David I of Trebizond,ダヴィド・コムネノス,大衛·科穆寧,,ديفيد الأول من طرابزون,Давид Комнин,Δαυίδ Κομνηνός,
6000000008010371409,Q43294,Michael of Trebizond,,米哈伊尔,,ميخائيل الطربزوني,Михаил Великий Комнин,Μιχαήλ Α' Μέγας Κομνηνός,
6000000008011078694,Q206910,Unknown Wife of Boso,,,,,,,
6000000008020992573,Q167401,daughter of Alexios IV & wife of Ali Beg,,,,,,,
6000000008021020173,Q74575,Cleopatra,,,,كليوباترا,,Κλεοπάτρα,
6000000008021098223,Q167450,Ali Beg,,,,,,,
6000000008021100514,Q167437,Alexios Komenos Of Trebizond,,,,,,,
6000000008021169405,Q167400,David Megas Komnenos,,,,,,,
6000000008021170635,Q165979,Zenobia,,,,,,,
6000000008021369565,Q74578,Perdiccas I of Macedon,ペルディッカス1世,佩爾狄卡斯一世,,بيرديكاس الأول المقدوني,Пердикка I,Περδίκκας Α' της Μακεδονίας,
6000000008021369582,Q74620,Tyrimmas of Macedon,トゥリマス,,,تيريماس المقدوني,Тирм Македонский,Τυρίμμας,
6000000008021470468,Q74434,Aeropus I of Macedon,アエロポス1世,埃洛普斯一世,,أيروبوس الأول المقدوني,Аероп I,Αέροπος Α' της Μακεδονίας,
6000000008021477466,Q74662,Coenus,コイノス,,,كوينوس بن كارانوس,Кен Македонский,Κοίνος,
6000000008021505316,Q74704,Temenus,テーメノス,泰梅努斯,,,Темен,Τήμενος,
6000000008021557209,Q74723,Aristomachus,アリストマコス,阿里斯托馬庫斯,,,Аристомах,Αριστόμαχος ο Ηρακλείδης,
6000000008023365782,Q169153,Tosha,,,,,,,
6000000008023383110,Q168922,PURNIMA Marichi,,,,,,,
6000000008023414183,Q168931,DAKSHINA Ruchi,,,,,,,
6000000008023414200,Q169113,YAGNA Ruchi,,,,,,,
6000000008023417864,Q169097,Viraja,,,,,,,
6000000008023508027,Q168973,Raka Angira,,,,,,,
6000000008023524848,Q169210,NIYATI Meru,,,,,,,
6000000008023527409,Q168924,AKUTI Manu,,,,,,,
6000000008023528139,Q168940,KRIYA Daksha,,,,,,,
6000000008023533541,Q168886,लक्ष्मी,,,,,,,
6000000008023535042,Q168968,"Valakhilyas (60,000 sons)",,,,,,,
6000000008023547066,Q168934,SHRADDHA Daksha,,,,,,,
6000000008023549828,Q168972,Kuhu Angira,,,,,,,
6000000008023552792,Q160871,SRADDHA Kardama,,,,,,,
6000000008023564660,Q168987,VISRAVAS Pulastya,,,,,,,
6000000008023578579,Q169226,Keshini Daitya Visrava,,,,,,,
6000000008023588771,Q168976,BRIHASPATI \ Jupiter Jupiter,,,,,,,
6000000008023590551,Q169133,VARIYAN Pulaha,,,,,,,
6000000008023596359,Q160534,SHATARUPA Manu,,,,,,,
6000000008023602820,Q169150,Surachi Vasistha,,,,,,,
6000000008023603194,Q169179,Agni (married 2 sisters),,,,,,,
6000000008023603731,Q168928,HAVIRBHU Kardama,,,,,,,
6000000008023614522,Q169098,Vishvaga,,,,,,,
6000000008023614566,Q168971,Sinivali Angira,,,,,,,
6000000008023616635,Q168974,Anumati Angira,,,,,,,
6000000008023620795,Q169137,Asvashira Atharva,,,,,,,
6000000008023621308,Q160509,DEVAHUTI Manu,,,,,,,
6000000008023664228,Q160510,KARDAMA,,,,,,,
6000000008023669442,Q169132,SAHISHNU Pulaha,,,,,,,
6000000008023672682,Q168936,DAYA Daksha,,,,,,,
6000000008023685681,Q160874,AYATI Meru,,,,,,,
6000000008023692404,Q169131,KARMASRESHTA Pulaha,,,,,,,
6000000008023702752,Q168946,SVAHA Daksha,,,,,,,
6000000008023711469,Q168935,MAITRI Daksha,,,,,,,
6000000008023712201,Q168975,Attathya Angira,,,,,,,
6000000008023712722,Q169181,Pavamana Yagna,,,,,,,
6000000008023730236,Q169228,Kumbhakarna Visrava,,,,,,,
6000000008023730611,Q168943,MEDHA Daksha,,,,,,,
6000000008023754385,Q160795,VEDASHIRA,,,,,,,
6000000008023754488,Q160878,MURTI Daksha,,,,,,,
6000000008023759337,Q168938,TUSHTI Daksha,,,,,,,
6000000008023766482,Q168942,BUDDHI Daksha,,,,,,,
6000000008023767397,Q160853,Nara-Narayana twin Dharma,,,,,,,
6000000008023776364,Q168944,TITIKSHA Daksha,,,,,,,
6000000008023777225,Q169211,PRANA Dhata,,,,,,,
6000000008023777356,Q168937,SANTI Daksha,,,,,,,
6000000008023782291,Q168941,UNNATI Daksha,,,,,,,
6000000008023800251,Q168939,PUSHTI Daksha,,,,,,,
6000000008023800264,Q168945,HRI Daksha,,,,,,,
6000000008023800344,Q169180,Pavaka Yagna,,,,,,,
6000000008023812205,Q168947,SATI Dakshayani Daksha,,,,,,,
6000000008023816309,Q169182,Suci Yagna,,,,,,,
6000000008023822203,Q160879,Dharma (married 13 sisters),,,,,,,
6000000008024070894,Q167173,,,,,,,,
6000000008024133707,Q167138,Elene Argyrosa,,,,,,,
6000000008024168627,Q167120,Георги,,,,,,,
6000000008024173634,Q167118,,,,,,,,
6000000008024183896,Q167091,Баграт,,,,,,,
6000000008024207441,Q147187,David IV of Georgia,ダヴィト4世,大卫四世,दाऊद निर्माता,ديفيد الرابع,Давид IV Строитель,Δαβίδ Δ΄ της Γεωργίας,
6000000008024278549,Q167082,Gurgen I,,,,,,,
6000000008024303241,Q167107,,,,,,,,
6000000008024314740,Q166998, I ,,,,,,,
6000000008024328675,Q167030,King Adarnase I (IV) of Iberia,,,,,,,
6000000008024343440,Q167077,Gurandukht of Abkhazia,,,,,,,
6000000008024376364,Q167065,"Bagrat II, King of Iberia-Kartli",,,,,,,
6000000008024385273,Q167047,"Sumbat I, King of Iberia-Kartli",,,,,,,
6000000008024421320,Q167010,Prince David I of Iberia,,,,,,,
6000000008027865615,Q117928,Joan of England,ジョーン・オブ・イングランド,英格蘭的瓊,,جوان ملكة صقلية,Иоанна Английская,Ιωάννα της Αγγλίας,Joan of England
6000000008029715843,Q185491,Gnaeus Cornelius Paternus,,,,,,,
6000000008030137480,Q77110,Gnaeus  Pinarius,,,,,,,
6000000008030162222,Q185493,Antonius Marcellinus,,,,,,,
6000000008030172367,Q185494,Cornelius Severus,,,,,,,
6000000008030201396,Q76663,Gnaeus Cornelius  Severus,,,,,,,
6000000008030203535,Q76442,Gnaeus Cornelius  Aquilius Niger,,,,,,,
6000000008030244492,Q77338,Gnaeus Pinarius  Pinarius,,,,,,,
6000000008030261222,Q185498,Gnaeus Cornelius Aquilius Orfitus,,,,,,,
6000000008030511253,Q206911,Richwin de Verdun comte de Verdun,,,,,,,
6000000008030523393,Q206912,Gebhard I. von Leuchtenberg,,,,,,,
6000000008046730289,Q195449,Kiya-Tasherit .,,,,,,,
6000000008053283182,Q149923,Hugh XIII of Lusignan,,呂西尼昂的于格十三世,,,Гуго XIII де Лузиньян,Ούγος ΙΓ΄ του Λουζινιάν,
6000000008059993700,Q148165,Domitian,ドミティアヌス,图密善,,دوميتيان,Домициан,Δομιτιανός,
6000000008060356693,Q141208,Páll Jónsson,,,,,Паль Йонссон,,
6000000008061373199,Q103240,Elvira  Paes,,,,,,,
6000000008064143164,Q99797,Gatón de Bierzo,,,,كونت غاتون,Гатон,,
6000000008064311792,Q99825,Egilona,,,,,,,
6000000008090221203,Q128739,Raoul de Soissons,ラウール・ド・ソワソン,,,,Рауль де Суассон,Ραούλ του Σουασόν,Ralf ze Soissons
6000000008090616643,Q35756,Agustin  Sarmiento de Herrera y Rojas,,,,,,,
6000000008090689202,Q35760,Diego  Sarmiento de Ayala,,,,,,,
6000000008091777494,Q167235,Sultan Ahmed Sanjar,,,,,,,
6000000008091983321,Q167205,Rusudan of Georgia,,,,,,,
6000000008091984238,Q167171,",   ,     IV",,,,,,,
6000000008092041322,Q167204,,,,,,,,
6000000008099781819,Q206913,Richildis de Hainaut,,,,,,,
6000000008102509048,Q167288,George Megas Komnenos,,,,,,,
6000000008104677107,Q167141,Gregory Gabras,,,,,,,
6000000008104717842,Q167294,Andronikos I Gido,,,,,,,
6000000008112058633,Q206914,Person Q206914,,,,,,,
6000000008114111556,Q93676,Catalina  Martinez Flores,,,,,,,
6000000008114788993,Q50050,Anna Xylaloe,アンナ・キシラロエ,,,,Анна Ксилалоя,Άννα Ξυλαλόη,
6000000008115021475,Q46179,Andronikos II of Trebizond,アンドロニコス2世,安德洛尼卡二世,,,Андроник II Великий Комнин,Ανδρόνικος Β΄ Μέγας Κομνηνός,
6000000008115212866,Q167289,Theodora Megale Komnena,,,,,,,
6000000008115259281,Q167255,Rusudan of Georgia,,,,,,,
6000000008115778840,Q167063,George II,,,,,,,
6000000008115779000,Q167011,Ashot,,,,,,,
6000000008116038765,Q167051,? of Iberia-Kartli,,,,,,,
6000000008116038770,Q167068,Constantine III of Abasgia,,,,,,,
6000000008116134404,Q167078,Leon III of Abkhazia,,,,,,,
6000000008116148624,Q166999,"Adarnase II, Prince of Tao-Klarjeti",,,,,,,
6000000008116149017,Q167048,"David II Bagrationi of Iberia, King of Iberia",,,,,,,
6000000008116170439,Q167061,"Constantin III, king of Abkhazia",,,,,,,
6000000008116177403,Q167079,Constantine of Abkhazia,,,,,,,
6000000008116186956,Q167019,Ashot,,,,,,,
6000000008116206909,Q167017,Queen Djavakheti of Abkhazia,,,,,,,
6000000008116263313,Q166972,Latavri of Tao-Klarjeti,,,,,,,
6000000008116264602,Q167018,Nasra,,,,,,,
6000000008116342923,Q167034,Adarnase Shavliani of Abkhazia,,,,,,,
6000000008116346332,Q167000,"Guaram Mampali, Prince of Tao-Klarjeti",,,,,,,
6000000008116427347,Q167049,Ashot II of Tao,,,,,,,
6000000008116433572,Q167066,Adarnase V of Iberia-Kartli,,,,,,,
6000000008116468429,Q167083,Sumbat of Iberia-Kartli,,,,,,,
6000000008122648505,Q77827,Tiberius,ティベリウス,提庇留,टैबीरियस,تيبيريوس,Тиберий,Τιβέριος Καίσαρας Αύγουστος,
6000000008123783874,Q135189,Elesa,エレサ,,,,,,
6000000008152198021,Q206915,Adelheid von Weimar-Orlamunde,,,,,,,
6000000008152322755,Q206916,Oda von Werl,,,,,,,
6000000008159684481,Q162659,Sultan Muzaffar Shah (Sultan Melaka ke5: 1445-1459),,,,,,,
6000000008160041352,Q163179,Raja Abdul Jalil sultan muzaffar shah I-perak,,,,,,,
6000000008177259164,Q125434,Dag Ringsson,,,,,,,
6000000008177274736,Q137474,Ogmund Ormsonn av Oplandene,,,,,,,
6000000008177296942,Q135890,Thrand Bjarnasson,,,,,,,
6000000008177297119,Q137067,Ketill fíflski,,,,,,,
6000000008177334906,Q166769,Anthemiolus,,,,,,,
6000000008177427680,Q147794,Conchobar mac Tadg,,,,,,,
6000000008177437999,Q206917,Rotrude Abbess of Saint-Radegunde,,,,,,,
6000000008177457253,Q206918,Judith (Itha) Guelph,,,,,,,
6000000008177457318,Q165202,N.N. of Macedonia,,,,,,,
6000000008187409439,Q206919,Himiltrude,,,,,,,
6000000008191480342,Q162950,Kyai Juru Martani,,,,,,,
6000000008191488448,Q164488,Panembahan Adipati Mandurareja I,,,,,,,
6000000008191534264,Q163571,Adipati Panembahan Manduranagara,,,,,,,
6000000008191555542,Q162491,Nyai Ageng Saba,,,,,,,
6000000008192122953,Q114042,"Martim Pais Ribeira, Governador de Lanhoso",,,,,,,
6000000008192337350,Q104075,Maria Pais de Berredo  (ou de Valadares),,,,,,,
6000000008197492978,Q103429,Beatriz  Anes Redondo,,,,,,,
6000000008198216157,Q118509,Teresa  Garcia de Braganca,,,,,,,
6000000008199415647,Q206920,Gertrude von Egisheim,,,,,,,
6000000008200469900,Q113951,Fruelo  Perez de Trava,,,,,,,
6000000008201361458,Q104951,"Adele de Narbonne, dame de Salins",,,,,,,
6000000008211116125,Q165846,Betacus of Macedonia,,,,,,,
6000000008211517370,Q165905,Meleagros,,,,,,,
6000000008211577682,Q165203,King of Cyrene XI - Demetrius the Fair (250249 BC),,,,,,,
6000000008211626950,Q65552,Domitia Lucilla,,,,,,,
6000000008211661175,Q61334,Fausta,ファウスタ・フラウィア・マクシマ,法烏斯塔,,فاوستا,Флавия Максима Фауста,Φαύστα,
6000000008211767422,Q165250,Carrhagos of Macedonia,,,,,,,
6000000008211789275,Q165249,Evrydice of Athen,,,,,,,
6000000008213886532,Q206921,Adeleid,,,,,,,
6000000008215507591,Q163507,Adipati (Datuk Merpati Raden Gusti) Perbaita Sari,,,,,,,
6000000008216294166,Q138502,Aemilia Scaura,アエミリア・スカウラ,,,,Эмилия Скавра,Αιμιλία Σκαύρα,
6000000008217175215,Q137710,Cornelia,,小科涅莉亚·秦纳,,,Корнелия Цинилла,Κορνηλία,Cornelia
6000000008218332043,Q162864,Perbaita Sari Perbaita Sari,,,,,,,
6000000008218430735,Q164411,Dayang Seri Bulan,,,,,,,
6000000008218626385,Q72251,Lucius Aemilius Lepidus Paullus,,,,,,,
6000000008218772976,Q35817,Maria Juana  Lopez del Castillo,,,,,,,
6000000008219268005,Q165779,Amyntas II,,,,,,,
6000000008221411961,Q195453,Pharaoh Inyotef V Nubkheperre of THEBES & of EGYPT (>-1625bc),,,,,,,
6000000008221987905,Q75330,Ashur-rabi I,,,,,,,
6000000008222099198,Q75408,"Shu-Ninua, king of Assyria",,,,,,,
6000000008222190578,Q75399,Ishme-Dagan II,,,,,,,
6000000008222199577,Q75393,Ashur-nirari I,,,,,,,
6000000008222292351,Q75354,Enlil-nasir I,,,,,,,
6000000008222310790,Q75378,Puzur-Ashur III,,,,,,,
6000000008222349306,Q75405,Erishum III,,,,,,,
6000000008223129511,Q195454,Naparaye,,,,,,,
6000000008223570836,Q162658,Raja Fatimah Sultan Muhammad Shah,,,,,,,
6000000008223618298,Q99224,"wife, Avraham  Luria",,,,,,,
6000000008223622572,Q163139,Daughter of Tun Parapatih Tulus II (t23),,,,,,,
6000000008223672121,Q162266,Bendahara Sri Amar di-Raja (grandson of Raja Muda Singapore),,,,,,,
6000000008223673155,Q171471,Raja Permaisuri niece of Batara Tumapel [Tamurel] - Maja,,,,,,,
6000000008223699615,Q162660,Raja Mahkota sultan muhammad shah,,,,,,,
6000000008223738961,Q162270,Tun Ratna Sundari Tun Perpatih Besar,,,,,,,
6000000008223747076,Q161773,Tun Perpatih Permuka Berjajar (Bendahara II) (Raja Kecil Muda),,,,,,,
6000000008223763607,Q161781,Sri Wangsa di-Raja -Temasek,,,,,,,
6000000008223827360,Q162668,Another daughter,,,,,,,
6000000008223848805,Q161959,Tun Perpatih Besar (Sri Nara Diraja) Raja Kechil Muda,,,,,,,
6000000008224026490,Q162265,Seri Maharaja Indera Purba (Bendahara III),,,,,,,
6000000008224074471,Q162268,Tun Ratna Sandari Paduka Sri Ratna Vira Vikrama,,,,,,,
6000000008224142251,Q161957,Makhdum Alaiddin Malik Muhammad Amin Shah II Johan Berdaulat Raja of Perlak Ibni Al-Marhum Sultan Makhdum Alaiddin A,,,,,,,
6000000008233580714,Q162644,"Tun Perpatih Muka Berjajar, Sri Deva Raja(t22)",,,,,,,
6000000008237083306,Q162672,Bendahara Sri Wak Raja Tun Perpatih Sendang,,,,,,,
6000000008240056818,Q76009,Marcus Pupienus Africanus Maximus,,,,,,,
6000000008240774820,Q76201,"Pupienus, Roman Emperor",,,,,,,
6000000008241196492,Q76204,Sextia Cethegilla,,,,,,,
6000000008241280166,Q76430,Marcus Pupienus Maximus,,,,,,,
6000000008242035482,Q147733,Ingebjorg Erlingsdottir av Tornberg,,,,,,,Ingebjorg Erlingsdottir av Tornberg
6000000008247344785,Q76433,Clodia Pulchra,,,,,,,
6000000008248136247,Q165480,Nysa (Hnott) MITRADATESDTR,,,,,,,
6000000008248136261,Q73218,Laodice VI,ラオディケ6世,勞迪絲,,,Лаодика VI,Λαοδίκη ΣΤ΄ της Συρίας,
6000000008248136364,Q161017,"Chandragupta, king of Maurya",,,,,,,
6000000008248136587,Q138242,Arne Arnisonn,,,,,,,Arne Arnisonn
6000000008248136726,Q126845,Geira,ゲイラ,蓋拉公主,,,,Γκέιρα,
6000000008248157063,Q143307,Erlend Haraldsson,,,,,Эрленд Харальдссон,,
6000000008248157090,Q139332,"Magnus Erlendsson, Earl of Orkney",マグヌス・エーレンドソン,馬格努斯·厄林德森,,,Магнус Оркнейский,,
6000000008248160118,Q165964, II ,,,,,,,
6000000008248165238,Q165994,"Khusraw I, king of Armenia",,,,,,,
6000000008248165320,Q74413,Aryenis,アリュエニス,,,أرينيس الليدية,Ариенис,,
6000000008248165386,Q74641,Dascylus,,,,,,,
6000000008248174889,Q206922,Gisulfo II di Salerno duke of Amalfi,,,,,,,
6000000008248183772,Q136383,Hrólfur Helgason,,,,,,,
6000000008248183956,Q139407,Thorkell Thordarson,,,,,Торкель Тордсон,,
6000000008248188593,Q167168,Olimpia Elena d'Altavilla,,,,,,,
6000000008248188599,Q206924,Roberto I d'Altavilla 1conte di Loritello,,,,,,,
6000000008248188602,Q206925,Rodolfo d'Altavilla conte di Catanzaro,,,,,,,
6000000008248188605,Q206926,Guglielmo d'Altavilla conte di Tiriolo,,,,,,,
6000000008248188611,Q206927,Guida di Salerno di Sorrento,,,,,,,
6000000008248188628,Q206928,Serlone I d'Altavilla,,,,,,,
6000000008248188631,Q206929,Maria di Sorrento,,,,,,,
6000000008248188638,Q206930,Roberto d'Altavilla,,,,,,,
6000000008248188641,Q206931,Tancredi d'Altavilla conte di Siracusa,,,,,,,
6000000008248195523,Q143859,Tore Tordsson,,,,,,,
6000000008248255458,Q166665,Grata,,,,,,,
6000000008248268056,Q121568,Sibylla,シビーユ,耶路撒冷女王西比拉,,سيبيلا ملكة أورشليم,Сибилла Иерусалимская,Σιβύλλα της Ιερουσαλήμ,
6000000008248283516,Q145403,William de Warenne,ウィリアム・ド・ワーレン (1256-1286),,,,Уильям де Варенн,,
6000000008248298661,Q149118,Ruaidrí Ua Conchobair,ローリー・オコナー (アイルランド上王),罗里·奥科赫,,,Руайдри Уа Конхобайр,,
6000000008248299023,Q147763,Muiredach Muillethan,,,,,Муйредах Муллетан,,
6000000008248325518,Q206932,"Giovanni III, principe di Salerno",,,,,,,
6000000008248326187,Q111286,Nanthild,ナンティルド,南蒂爾德,,,Нантильда,,
6000000008248363443,Q123305,Amadeus II of Montfaucon,アメデ2世,,,,Амедей II де Монфокон,Αμεδαίος Β΄ του Μονφωκόν,
6000000008248363481,Q117840,Eustachie of Tonnerre,,,,,Евстахия де Тоннер,,
6000000008248363549,Q113804,"Tancred, Prince of Bari",タンクレーディ (バーリ公),巴里親王坦克雷迪,,,Танкред,Τανκρέδος του Μπάρι,
6000000008248363723,Q165278,N.N. of Macedonia,,,,,,,
6000000008248363750,Q206933,Konrad I von Bechburg,,,,,,,
6000000008248381212,Q73341,Lucius Aurelius Cotta,ルキウス・アウレリウス・コッタ (紀元前144年の執政官),,,,Луций Аврелий Котта,Λεύκιος Αυρήλιος Κόττα Ι (ύπατος το 144 π.Χ.),
