child_geni_id	child_name	child_birth_year	parent_geni_id	parent_name	parent_qid	hops_from_arne
6000000013263032600	N.N. Betótiz		6000000005038481512	Afonso 'Betote' Betótiz conde de Tuy y de Deza	Q9587007	
6000000071266776069	N.N. Bigod	1220	6000000001126515902	Hugh Bigod 3rd Earl of Norfolk, Surety of the Magna Carta	Q3142516	
6000000225766180889	N.N. Birgersson		4284989	Margrete Eriksdotter Klipping of Sweden	Q291409	
6000000026621588227	N.N. Blanding		6000000026620110776	James Douglas Blanding	Q124367507	
6000000056760262962	N.N. Blom	1795	6000000013590267579	Emanuel Blom	Q12309908	
6000000032772373251	N.N. Bolesławowna 2 Piast	987	6000000000769654031	Boleslav I. Chrabrý	Q53436	
6000000081039979476	"N.N. Bolesławówna ""venerable abbess"""	988	6000000000769560303	Emnilda_Hodica Von Lusatia	Q455016	
6000000157984015924	N.N. Bowne	1590	6000000157983432857	Anthony Bowne	Q96778547	
5022014617240075567	N.N. Burgravine Of von Hohenzollern-Nürnberg	1368	5020588832990036045	Elisabeth de Misnie Burgravine of Nuremberg	Q465426	
6000000021871311991	N.N. Calveley	1605	6000000021870921723	Mary Cholmondeley	Q75803672	
6000000019384582884	N.N. Cameron	1480	5246171317200105847	Mariot MacDonell of Keppoch	Q75252870	
6000000017588563069	N.N. Campbell of Argyle	1435	6000000003827889411	Elizabeth Somerville	Q75388182	
6000000005598932847	N.N. Capet de France	1322	6000000002792676037	Philippe V The Tall Of Capet roi de France et de Navarre	Q8433	
6000000014478639153	N.N. Christiansdatter	1515	4104123	Christian II Oldenburg Konge af Danmark og Norge, Kung av Sverige	Q154460	
6000000001504441898	N.N. Clausdatter von Ahlefeldt	1460	6000000001504298777	Ida Harburgi Joachimsdatter Breide til Søgaard, Kliplev v. Aabenraa	Q111989255	
6000000011813652099	N.N. Coensdr Cuser	1343	6000000008988838630	Clementia Gerrit Boelensdochter van Sloten	Q99212064	
6000000008248391532	N.N. Comyn		6000000002188043905	Isabella of Menteith Countess of Menteith	Q4198269	
6000000013446126049	N.N. Comyn		6000000005597656201	"John l ""the Red"" Comyn Earl of Badenoch, Justiciar of Galloway"	Q16850504	
6000000036601171076	N.N. Comyn		6000000005597656201	"John l ""the Red"" Comyn Earl of Badenoch, Justiciar of Galloway"	Q16850504	
6000000008967566918	N.N. Davidson Christie		6000000007452038651	David Andersen Christie	Q135855693	
6000000187858415847	N.N. De Bretagne	329	6000000002447112218	Gradlon Mawr ap Cynan Meriadog King of Brittany	Q2567607	
6000000013454157218	N.N. Duc de Bourgogne		4932522491620040585	Willa de Provence reine de Haute-Bourgogne	Q2527781	
6000000002187992957	N.N. Durward		6000000002187992940	Alan Durward	Q1773193	
6000000014642447939	N.N. Engelhardt		6000000007088413622	Michael II von Engelhardt, a. Purgel und Herkel (Estl.)	Q128043823	
6000000021348845947	N.N. Erbkam	1815	5542177710550115482	Wichard Johann Erbkam	Q133730231	
6000000040563524370	N.N. Eriksdotter	1620	6000000007315479275	Karin Olofsdotter	Q135479904	
6000000017129400316	N.N. Eriksdotter		6000000007452891103	Erik Bertilsson till Skitinbäck	Q112970964	
6000000007241202874	N.N. Eriksdotter Giös	1533	6000000007452891103	Erik Bertilsson till Skitinbäck	Q112970964	
6000000068374210901	N.N. Erlingsdatter Tandberg	1185	6000000001827585415	Ragnfrid Erlingsdotter	Q75291932	
6000000183139037823	N.N. Falkener	1520	4840241237810085207	Adrian Rockertson van Valckenier	Q11956948	
6000000002930508297	N.N. Fassin	1640	6000000002949711667	Anna Herou	Q132178633	
6000000007085739049	N.N. Filipsson +	1213	6000000008779231604	Kristin Sverresdatter av Norge	Q3480086	
6000000056190675947	N.N. FitzGerald	1456	6000000007606311603	Thomas FitzJames FitzGerald	Q16198242	
6000000196953612888	N.N. FitzRobert	1150	6000000000175417426	Hawise de Beaumont Countess of Gloucester	Q55973888	
6000000100819280055	N.N. Foliot		6000000007150869626	Robert Foliot	Q110586004	
6000000010407864303	N.N. Frankopan	1515	6000000006899225031	Ferdinand Frankopan	Q249558	
6000000011223994039	N.N. Freiin von Buddenbrock		4028525948480011148	Caspar von Buddenbrock auf Rugen, Sucke, Schnuyen und Wolkenberg in Liefland	Q134961743	
6000000076607811724	N.N. Frillesson		6000000008093690989	Frille Påvelsson	Q136289685	
6000000003025258007	N.N. Gertsdatter Ulfstand	1355	6000000001504201480	Gert Ulfstand Glimminge von Minckwitz	Q96240798	
6000000119333168958	N.N. Giös		6000000000085059382	Johan Johansson Giös till Prästkulla	Q112969928	
6000000011251925444	N.N. Gjurdsdotter (Oxenstierna)		6000000004577765797	Gjurd Gote Torstensson Oxenstierna äldre gren	Q101247765	
6000000009976618386	N.N. Grey	1535	6000000000307262142	Henry Grey 1st Duke of Suffolk, 3rd Marquess of Dorset	Q4490179	
6000000006727840479	N.N. Gräfin von Gleichen	1314	4256846091050040376	Herman III Graf von Gleichen	Q55109774	
6000000015118468605	N.N. Gyldenløve	1682	4104893	Christian V Oldenburg King	Q157793	
6000000026492618042	N.N. Hagerup		6000000004092563662	Eiler Hansen Hagerup	Q4579023	
6000000007980875044	N.N. Hansdatter Blytt		6000000007980806703	Hans Pedersen Blytt	Q117794855	
6000000015379555513	N.N. Hansdotter Prytz		6000000007875553890	Johannes Nicolai Prytz	Q105823238	
6000000007980875036	N.N. Hanssøn Blytt		6000000007980806703	Hans Pedersen Blytt	Q117794855	
6000000016042683943	N.N. Hasmonean Princess, 1st wife of Pheroras		6000000000700918979	Alexander II Hasmonean High Priest	Q636434	
6000000207952436822	N.N. Hastings		6000000002363103933	Hugh Hastings II, Kt.	Q75677176	
6000000175763525845	N.N. Hennekesdatter Moltke		6000000006380606111	Henneke (Johan) Moltke til Farebæksholm	Q110303997	
6000000002325846313	N.N. Henriksdatter Gyldenløve	1540	6000000004533114060	Henrik Nilsen Gyldenløve	Q17131005	
6000000076513700874	N.N. Hopstoch		6000000013684095135	Frantz Philip Hopstock	Q5492621	
6000000011322572697	N.N. Horn		6000000008927048129	Agneta von Delwig	Q128157661	
6000000003796315473	N.N. Hyde	1469	6000000006444063707	Thomas Hyde	Q105853019	
6000000006727839967	N.N. Isaksdotter	1376	6000000001846212371	Isak Björnsson Björnsson Banner progenitor Banér	Q16649469	
6000000048297169881	N.N. Jacobi	1778	6000000048295066145	Heinrich Daniel Jacobi	Q1304797	
6000000048296918953	N.N. Jacobi	1780	6000000048295066145	Heinrich Daniel Jacobi	Q1304797	
6000000128094589949	N.N. Johannesdtr		4968422205310029120	Johannes Lauritzen Valen	Q110302785	
6000000065741639889	N.N. Jonsson Nilsson Stierna (a 77) Av Rickebyätten	1320	3137714	Jon Nilsson Tjärna av Rickeby	Q96240787	
6000000031737614083	N.N. Jössedotter Skytte Stenbock		6000000006127800302	Jöns Olofsson Stenbock	Q101247735	
6000000198383642830	N.N. Karlsdotter (Bjälboätten)	1220	6000000003349733094	"Karl ""den Döve"" Bengtsson Bengtsson (Folkkungaätten)"	Q3739601	
6000000003595820224	N.N. Karlsdotter (Folkungaättens oäkta gren)		6000000005573681454	Knut Gregersson Birgersson	Q98698065	
6000000008164417399	N.N. Karlsdotter Bonde	1441	4753263	Katarina Karlsdotter (Gumsehuvud)	Q2305403	
6000000008177457956	N.N. Ketilsdatter		6000000001169186866	Ketil Wether Hersir in Ringerike	Q16728989	
6000000069712874076	N.N. Kettilsdotter (Bielke)		6000000002350777345	Kettil Bielke	Q6142675	
6000000015524791634	N.N. Knudsdatter Maaneskiold til Arløse	1550	4302915332140031340	Knud (Jude) Jensen Maaneskiold	Q128803956	
6000000011720427222	N.N. Knuutinpoika Kurck		6000000000388317461	Knut Eriksson till Näs	Q5716814	
6000000011244078149	N.N. Latham		6000000011169570980	Morton Latham	Q19397139	
6000000152467720875	N.N. Leslie (Lessl)		6000000000060201977	Maria Abernethy	Q75263360	
6000000014056155547	N.N. Lord		6000000003615618062	Elizabeth La Zouche	Q76100961	
6000000185759098883	N.N. MacDonald		6000000006727944691	Dómhnall Íle	Q3036052	
6000000000628863307	N.N. MacDonald of Keppoch	1390	6000000012600703639	Alastair 'Carragh' MacDonald	Q4727269	
6000000047051858364	N.N. MacUchtred		6000000000769891479	Uchtred mac Fergus Lord of Galloway	Q7878022	
6000000019841392529	N.N. Mackenzie		6000000012472632012	John Glassich Mackenzie	Q75570869	
6000000006961806584	N.N. Magnusdatter		6000000003645760032	Magnus Haraldsson II	Q343088	
6000000007369506089	N.N. Moe		6000000035472658501	Ole Pedersen Moe	Q105942294	
6000000043357023629	N.N. Mowat	1625	289226275560008023	Axel Andersson Mowat	Q11959866	
6000000069967807878	N.N. Mure		6000000002116147669	Robert Mure of Rowallan	Q76373186	
6000000162052766841	N.N. Nicolausdatter Putbus	1306	6000000003063201103	Nicolaus Putbus I	Q103784447	
6000000035346665046	N.N. Nielsdatter (2)		6000000186111760527	Niels Peck	Q130334538	
6000000186191695047	N.N. Nielsdatter (3)		6000000186111760527	Niels Peck	Q130334538	
6000000008034234385	N.N. Nielsdatter Gyldenstierne	1285	6000000000725115972	Niels I. Eriksen Gyldenstierne	Q103784012	
6000000003007555520	N.N. Njalsdotter	860	6000000004533163632	Niall Glúndub mac Áedo High King of Ireland	Q1274033	
6000000007606311415	N.N. O'Reilly	1410	6000000002702620229	Richard of Polestown Butler	Q6867927	
5001421729930031362	N.N. Ogle	1412	6000000000489933079	Robert Ogle Kt., MP	Q51864449	
6000000038899398057	N.N. Ogle		6000000000489933079	Robert Ogle Kt., MP	Q51864449	
6000000016409606130	N.N. Olofsdotter Djäkn		6000000003758172577	Olof Ivansson Djäkn	Q112968754	
6000000012459097974	N.N. Olofsdotter Djäkn	1440	6000000003758172577	Olof Ivansson Djäkn	Q112968754	
6000000011879853989	N.N. Olufsdatter Lunge		6000000003375343789	Oluf Olufsen Lunge	Q96240721	
6000000007980445542	N.N. Ormsdatter	1500	6000000001169094604	Astrid Lydvo Ormsdatter	Q110302810	
6000000018492226078	N.N. Ottesdatter Limbek	1340	6000000003645760991	Otte Limbek	Q101248387	
6000000002188166742	N.N. Ottodr von Schweinfurt		6000000003098031833	Otto	Q63607	
6000000040425476440	N.N. Pedersdatter Grubbe		6000000040430445175	Peder Grubbe	Q130334534	
6000000015367850765	N.N. Pryss		6000000011626204308	Claudius Johannis Prytz	Q97067934	
6000000015425888481	N.N. Quarrel Drengot		6000000002187891724	Fressenda de Hauteville	Q1421480	
6000000122256594855	N.N. Ragnarsdatter		5604233735830047570	Ragnar Sigurdsson King of Denmark and Norway	Q314492	
6000000122256313925	N.N. Ragnarsdatter		5604233735830047570	Ragnar Sigurdsson King of Denmark and Norway	Q314492	
6000000055461321865	N.N. Ragnfrødsdatter	980	6000000000623201673	Ragnfred Eiriksson	Q6098262	
6000000089849289963	N.N. Rasmusdatter Hjort	1560	6000000002845613658	Rasmus «Erasmus Cervinus» Hjort	Q7295105	
4993982958260044530	N.N. Rey Alfonso III Asturias		6000000000033687086	Xemena Garsea de Pamplona reina consorte de Asturias	Q1627093	
6000000193972004860	N.N. Ritter		6000000000048660656	Margareta Boije af Gennäs	Q110313555	
6000000008473388424	N.N. Seaton		6000000003042226162	Christian Bruce	Q5110758	
6000000062316356843	N.N. Shapira	1630	6000000062315995083	Israel Ha-Darshan Shapira	Q131934782	
6000000215487940844	N.N. Stael von Holstein		6000000013296074666	Mattias Stael von Holstein	Q110505394	
6000000024758323853	N.N. Sternhagen		6000000015757655480	Hildegard Kjellberg	Q123485796	
6000000008006595392	N.N. Stoislavsdatter Podebusk	1253	6000000003063096550	Stoislaw Putbus II	Q103783625	
6000000002145056252	N.N. Store		6000000006127206452	Carl Tordsson Store	Q130359484	
6000000004533384415	N.N. Sveinsdotter		6000000003645746465	Sven Svensson	Q127427261	
6000000031940461725	N.N. Sverkerska Kungaätten		3937484325120075383	Sverker the Elder av Sverige	Q357435	
6000000009164677652	N.N. Taube		6000000009164727379	Claus von Taube	Q98698519	
4953819027850101150	N.N. Terter		6000000009196131477		Q28954935	
6000000029318084073	N.N. Thorvaldsdottir		6000000003645908805	Thorvald Asvaldsson	Q715004	
6000000001504768173	N.N. Thott	1611	6000000002245187205	Hedvig Rantzau	Q110303946	
6000000017071808196	N.N. Tor Smede		6000000003928106170	Gesa Hansdatter Lange	Q111424678	
6000000217999115831	N.N. Tornabuoni	1488	6000000081376842019	Lorenzo Tornabuoni	Q15615833	
6000000009628492445	N.N. Tudor miscarriage	1536	6000000007442241030	Henry Tudor	Q38370	
6000000219231409840	N.N. Tudor miscarriage or false pregnancy	1534	6000000007442241030	Henry Tudor	Q38370	
6000000166382030066	N.N. Uggla		6000000006127598499	Carl Reinhold Uggla till Mickelsön	Q131740898	
6000000008248363898	N.N. Ulvsdatter		3137346	Salbjörg Berðlukáradóttir	Q7403744	
6000000002187974331	N.N. Wake	1211	6000000000112117568	Isabel of Devon de Briwere	Q75290404	
6000000205427853834	N.N. Warcislawowna	1125	6000000054512575271	Ida Nielsdotter	Q112542743	
6000000065016952992	N.N. Wogan		6000000003087037037	Margred verch William	Q105805921	
6000000082536442144	N.N. Zachariassen		6000000011024034240	Zacharias Simonsen Wesseltoft	Q17130905	
6000000008787912799	N.N. ap Gruffudd	1134	6000000002795135274	Gruffydd ap Rhys	Q2705901	
6000000026709757418	N.N. ap Morgan	1145	6000000026694046447	Morgan ab Owain	Q15392121	
6000000015354169325	N.N. av Sverige		6000000004533200962	Barnim	Q477798	
6000000046788159265	N.N. d'Anjou-Sicile	1364	6000000001500893042	Maria Anjou of Calabria	Q693723	
6000000011481711618	N.N. d'Aumale		6000000003827339236	Étienne d'Aumâle comte d'Aumâle	Q2344017	
6000000016472903799	N.N. d'Austrasie	740	288390320120001964	"Charles ""Martel"" Mayor of the Palace"	Q3301	
6000000013852317442	N.N. d'Austrasie	572	6000000002154486567	Siegbert I King Of of Franconia	Q309946	
6000000047265466127	N.N. d'Auvergne		6000000006727873559	Mathilde de Bourgogne dame de Limais	Q22639229	
6000000001501047151	N.N. d'Ibelin	1237	6000000013821024356	Jean II d'Ibelin seigneur d'Arsuf	Q1382019	
6000000041039831834	N.N. daughter of Lysimachus		6000000003645853688	Lysimachus	Q32133	
6000000006877017103	N.N. daughter of Theodora	515	6000000003645853331		Q204843	
6000000002385061606	N.N. de Aldithley	1190	6000000006101430765	Emma FitzOrm	Q61896439	
6000000005747728205	N.N. de Austrasie e Auvergne	533	6000000004191587113	Theudebert	Q274597	
6000000005605306333	N.N. de Bar-le-Duc	1245	6000000001142238712	Thiébaut de Bar II	Q558318	
6000000016974143003	N.N. de Barcelona		4951911868150125164	Ermessende de Carcassonne comtesse consort de Barcelone	Q117846	
6000000016974108266	N.N. de Barcelona		4951911868150125164	Ermessende de Carcassonne comtesse consort de Barcelone	Q117846	
6000000011049373425	N.N. de Barcelona		5555982345640054073	Borrell II de Barcelona	Q509228	
6000000019394502504	N.N. de Bloys		6000000001500981842	Jan van Henegouwen seigneur de Beaumont	Q587606	
6000000018145068537	N.N. de Burford	1206	6000000002005789788	Margaret (ou Margery) de Say Baroness of Burford	Q113633086	
6000000003827512967	N.N. de Béarn	1117	6000000003827512974	Gaston IV 'lo Crozat' de Bearn vescomte de Bearn	Q427591	
6000000178273566821	N.N. de Cadiz		6000000008417345244	Fernando Pérez y Ponce de León Gran servidor del Rey D. Alonso XI	Q5860106	
6000000009305096005	N.N. de Courtenay	1055	5233537874200043084	Joscelin I de Courtenay seigneur de Courtenay	Q2910443	
6000000017566130960	N.N. de Créquy		6000000015449310375	Arnould de Créquy	Q116131474	
6000000015694869915	N.N. de France	1271	6000000000024008449	"Philip III ""the Bold"" Capet king of France"	Q172203	
6000000003979675972	N.N. de France	1353	6000000000769996521	Jeanne d'Auvergne reine consort de France	Q235458	
6000000008521232494	N.N. de Gorges		6000000000276142169	John Lovell II	Q101165543	
6000000009305189908	N.N. de Gévaudan	945	6000000000437669135	Étienne II de Gévaudan	Q3592416	
6000000179435135287	N.N. de La Tour d'Auvergne	1603	6000000001841619252	Henri de La Tour d'Auvergne Duc de Bouillon	Q966628	
6000000003051184600	N.N. de Lacy	1188	6000000000166026628	Roger 'Helle' de Lacy Lord Pontefract, Baron of Halton	Q7359198	
6000000002580623514	N.N. de Limoges		6000000003827315746	Hildebert I de Limoges vicomte de Limoges	Q30887724	
6000000001501026289	N.N. de Lorraine		6000000001595814236	"Bertha ""Judith"" von Schwaben"	Q91003	
6000000008489096160	N.N. de Lusignan		6000000003481830022	Janus de Lusignan King of Cyprus and Armenia	Q878345	
6000000011121314280	N.N. de Milhau infant de Milhau		6000000003243112291	Ricard II de Besièrs vescomte de Milhau e Gavaudan	Q10361157	
6000000008177522920	N.N. de Montgomery	1107	6000000002188059749	Lafracoth ingen Muiredaig Ó Brian	Q75789743	
6000000001744818601	N.N. de Montlhery	1073	6000000003827151872	"Guy ""le Rouge"" de Montlhéry Comte de Rochefort"	Q1553735	
6000000003827535520	N.N. de Mowbray	1180	6000000001745022008	Roger I d'Aubigny Sieur d'Aubigny, Seigneur de Monbray et Lord d'Axholme	Q4395698	
6000000001500870607	N.N. de Portugal infante de Portugal	1240	6000000000796891248	Afonso III of Burgundy King of Portugal	Q295850	
6000000003051162388	N.N. de Senlis daughter of Pépin	855	6000000000172841572	Pepin comte de Péronne II	Q559062	
6000000001563248604	N.N. de Tolosa	1199	6000000000665544437	Raymund VI de Tolosa comte de Tolosa	Q356564	
6000000120974133842	N.N. de Totenais		6000000000424765030	Bertha de Picquigny	Q110641580	
6000000002187721919	N.N. dghtr of Count Berthold II Diessen		6000000003086858851	Berthold II Count of von Dießen	Q2896943	
6000000018154095573	N.N. doodgeboren de Fremery	1838	6000000018171724514	Johannes Andreas de Fremery	Q2393246	
6000000189495960901	N.N. ferch Adda		6000000059331067841	Adda ab Iorwerth Ddu	Q76273183	
6000000188176209850	N.N. ferch Amlawdd Wledig	460	6000000002577042648	Gwen verch Cunedda	Q4401218	
6000000006290723973	N.N. ferch Anwn		6000000006290731843	"Anwn Ddu ""the Black"" King of Brycheiniog"	Q116112718	
6000000059870141114	N.N. ferch Cynfyn	1026	6000000001173531306	Angharad verch Maredudd	Q15870029	
6000000194168257909	N.N. ferch David		6000000002576712254	Angharad ferch Llewelyn Ddu	Q75958832	
6000000204914012831	N.N. ferch Einion	1195	6000000191067984831	Goleuddydd ferch Llewelyn Winau	Q116052719	
6000000009263115164	N.N. ferch Hyfaidd		6000000003243095127	Hyfaidd ap Bledri King of Dyfed	Q3019286	
6000000187861007876	N.N. ferch Iago	585	377622873940013790	Iago ap Beli	Q2419470	
6000000175261523715	N.N. ferch Imur	845	6000000003820968553	Ívarr Gudrødsson	Q3156264	
6000000001744815205	N.N. ferch Ithel	1105	6000000025299914869	Ithel ap Eunydd	Q110582439	
6000000224527829876	N.N. ferch Llewelyn	1300	6000000041609984872	Llewelyn ap Madog	Q76273215	
6000000168190614847	N.N. ferch Llewelyn		6000000168189158141	Llewelyn ap Cadwgan Grach	Q110413015	
6000000059817354873	N.N. ferch Owain	960	6000000002043192718	Angharad verch Llewelyn	Q110153005	
6000000074361739000	N.N. ferch Richard	1475	6000000088139846248	Alice verch Gwilym	Q116155513	
6000000019528008275	N.N. ferch Roger	1465	5071771582680134046	Roger ap Sir Roger	Q76018998	
6000000191523592844	N.N. ferch Sawyl		6000000006290731139	"Sawyl Benisel ""The High-Headed"" ap Pabo of Britain"	Q2519772	
6000000059865563008	"N.N. ferch Sitric ""Silkbeard"""	1000	6000000002043182790	"Sigtrygg ""Silkbeard"" Olafsson King of Dublin & York"	Q2535985	
6000000221980473985	N.N. ferch Thomas		6000000003277877496	Elen Gethin verch Cadwgan	Q99069758	
6000000205667505834	N.N. ferch William		6000000005781728751	William Stanley	Q96075764	
6000000012748786110	N.N. infante de León	1180	5271489662630023717	Fernando de Castilla y León II	Q316768	
6000000002459825098	N.N. ingen Cináed	834	6000000001041559796	Cináed MacAlpín	Q298263	
6000000081338796821	N.N. ingen Dúngaile		6000000004533173616	Máel Sechnaill O'Neill mac Máele Ruanaid High King of Ireland	Q16705878	
6000000081389409043	N.N. nic Dhomnaill		6000000002830316744	Domnall king of Strathclyde mac Áedo	Q3035608	
6000000008177484703	N.N. of Carrick		6000000002176403170	Gilbert mac Fergus Lord of Galloway	Q887267	
6000000008177475223	N.N. of Eastern Chou		6000000012687386455		Q1184862	
6000000016157521255	N.N. of Emesa		6000000003645870188	Gaius Iulius Sampsigeramus Silas of Emesa Priest-King	Q5517443	
6000000017370595783	N.N. of Huntingdon	1162	6000000004287155704	David Dunkeld Prince of Scotland	Q1177456	
6000000008177457318	N.N. of Macedonia		6000000006820844039	Phila	Q269964	
6000000000437027360	N.N. of Thibaud	990	6000000009457920593	Richilde II von Metz	Q22344308	
6000000041990617314	N.N. till Arlax		6000000024580161645	Olof Jönsson Fleming	Q101247619	
6000000000628827678	N.N. van Gelre	1365	6000000001142257482	Reginald	Q474801	
6000000018858333653	N.N. van La Tour-Auvergne		6000000001881638269	Henrietta Franziska van Hohenzollern-Hechingen	Q1450210	
6000000003827795579	N.N. van Oudenaerde van Lummen		6000000003827795585	Mathilde van Limburg	Q107211654	
6000000019556279939	N.N. van Polanen		6000000011691869120	Elburg van Asperen	Q76204200	
6000000019556754343	N.N. van Polanen		6000000011691869120	Elburg van Asperen	Q76204200	
6000000019556863083	N.N. van Polanen		6000000011691869120	Elburg van Asperen	Q76204200	
6000000019561654153	N.N. van Polanen		6000000021160171407	Lutgaert van de Wulvenhorst	Q76263060	
6000000016358746380	N.N. van der Noot	1521	6000000003828041041	Maria van Nassau Dillenburg	Q131332150	
6000000078408833667	N.N. verch Amlawdd Wledig		6000000002577042648	Gwen verch Cunedda	Q4401218	
6000000043210741877	N.N. verch Cadfan		6000000000424586295	Cadfan ab Iago Brenin Gwynedd	Q2011924	
6000000002188619517	N.N. verch Eanfrith	634	6000000004976257679	Eanfrith King of Bernicia	Q881239	
6000000004058570411	N.N. verch Einion		6000000039466108694	Einion ap Seisyll of Mathafarn	Q110585306	
6000000009746017297	N.N. verch Gruffydd ap Llewelyn	1243	6000000003051319958	Senena verch Caradog	Q13131273	
6000000003494769129	N.N. verch Gwerystan	990	6000000008630637585	Gwerystan ap Gwaethfoed	Q110153008	
6000000100874393827	N.N. verch Hopkin	1405	6000000104820929821	Hopkin ap Thomas	Q99208471	
6000000056374116880	N.N. verch Iorwerth	1215	6000000002195023567	Iorwerth ab Owain Brogyntyn	Q99071341	
6000000004094976314	N.N. verch Iorwerth		6000000003828283011	Gwladys ferch Iorwerth	Q76273210	
6000000040628993977	N.N. verch Iorwerth Fychan	1355	6000000040628921248	Iorwerth Fychan ab Iorwerth	Q116109169	
6000000071622643287	N.N. verch Jenkin		6000000008640717918	Denis verch Thomas Vaughan	Q99068222	
6000000069644692887	N.N. verch Jenkin		6000000008640717918	Denis verch Thomas Vaughan	Q99068222	
6000000003086822160	N.N. verch Llewelyn	1214	6000000003807598493	Llewelyn Fawr ap Iorwerth	Q467685	
6000000051660381827	N.N. verch Madog		6000000002459913855	Madog ap Maredudd Brenin Powys	Q2670614	
6000000078810082060	N.N. verch Rhodri Mawr	850	6000000000475063599	Rhodri Mawr ap Merfyn	Q470862	
6000000041803108041	N.N. verch Rhys	1155	4492373	Rhys ap Gruffudd Prince of South Wales	Q741855	
6000000041803003431	N.N. verch Rhys	1158	4492373	Rhys ap Gruffudd Prince of South Wales	Q741855	
6000000069291908850	N.N. verch Roger Hen		5009616388910024886	Anne Devereux	Q99080647	
6000000002188684944	N.N. verch Seisyllt	990	6000000001370667847	Prawst verch Elise	Q116113282	
6000000003087154544	N.N. verch Sir Dafydd Gam	1395	6000000003649683880	Gwenllian verch Gwilym	Q99080781	
6000000075248453823	N.N. verch William Thomas		6000000000796819389	William ap Thomas	Q3400736	
6000000207249840851	N.N. von Buchholtz		6000000023389155887	Johann von Buchholtz I	Q116187147	
6000000207250109829	N.N. von Buchholtz		6000000023389155887	Johann von Buchholtz I	Q116187147	
6000000207249997833	N.N. von Buchholtz		6000000023389155887	Johann von Buchholtz I	Q116187147	
6000000207395299942	N.N. von Cornberg		6000000002140814970	Philipp Wilhelm von Cornberg	Q1498182	
6000000207166431824	N.N. von Dönhoff		6000000016473887681	Maria von Buchholtz	Q98699134	
6000000205710014863	N.N. von Fahrensbach		6000000010092373333	Dietrich II von Fahrensbach a. Heimar	Q112968597	
6000000001501052124	N.N. von Froburg	1233	6000000002187696568	Heilwig von Habsburg	Q877544	
6000000015213460244	N.N. von Glogau	1447	6000000006727839707	Henry IX the Older von Oppeln	Q481444	
6000000012695422802	N.N. von Habsburg		6000000007330743718	Wernher von Habsburg Graf von Habsburg	Q474332	
6000000198920599832	N.N. von Henning		6000000011196461402	Salomon Henning	Q12374637	
6000000068974976887	N.N. von Kiew	1140	6000000006727873134	Izyaslav II, Grand Duke of Kiev	Q269085	
6000000079083151640	N.N. von Kujawien		6000000002187829049	Bolesław of Kujavia Prince of Kujavia	Q640707	
6000000009831884825	N.N. von Kursel		6000000003080868174	Christopher von Kursell a Sinnalep	Q128043359	
6000000012164988972	N.N. von Limburg		6000000002043204130	Jutta von Luxemburg Gräfin von Arlon und Limburg	Q76207648	
6000000014840214156	N.N. von Lobdeburg		6000000014840136473	Hartmann Vll von Lobdeburg-Leuchtenburg	Q110261713	
6000000003827890360	N.N. von Lobdeburg-Arnshaugk		6000000002188559212	Otto VI von Arnshaugk-Lobdeburg	Q75649185	
6000000222442498904	N.N. von Mansfeld		6000000006727778713	Magdalena von Schwarzburg-Rudolstadt	Q87352102	
6000000207306041833	N.N. von Nolde		6000000019231903000	Cordt (Conrad) I Nolde	Q128048761	
6000000207267101850	N.N. von Nolde		6000000019233139495	Heinrich von Nolde I, a. Passeexten, Warwen u. Langsehden	Q112968490	
6000000026571921126	N.N. von Northeim	1060	6000000000608202281	Otto	Q65006	
6000000035344204747	N.N. von Ortenburg		6000000002188548834	Duke Rapoto II of von Ortenburg	Q1451288	
6000000012152589288	N.N. von Osterburg	1195	6000000012521106029	Siegfried II von Osterburg	Q20758294	
6000000018817676250	N.N. von Patkul		6000000010069237036	Jürgen III von Patkul	Q128045214	
6000000162070727845	N.N. von Rappe		6000000162135569829	Otto Ernst von Rappe	Q17204567	
6000000162074907848	N.N. von Rappe		6000000162135569829	Otto Ernst von Rappe	Q17204567	
6000000162203710821	N.N. von Rappe a. Satticken		6000000052984529038	Otto Rappe a. Satticken	Q128069038	
6000000003828092138	N.N. von Riedenburg Burggräfin von Regensburg		6000000007151334343	Ruprecht von Regensburg Burggraf von Regensburg	Q44191487	
6000000004533294153	N.N. von Ronsberg	1185	6000000004533294159	Heinrich von Ronsberg	Q60617646	
6000000010493210490	N.N. von Rosen		6000000009382608781	Gertruda von Brackel	Q104550762	
6000000195516128821	N.N. von Saarwerden		6000000003827618958	Gertrud von Dagsburg	Q116030564	
6000000003796531675	N.N. von Sachsen	864	6000000001156994345	Liudolf von Sachsen	Q437974	
6000000027237942082	N.N. von Salm	1225	6000000026918902213	Heinrich von Salm	Q81826999	
6000000001504851776	N.N. von Schack	1702	6000000002337613126	Anna Margrethe Komtesse Reventlow	Q4977241	
6000000022220913254	N.N. von Schwaben	1020	6000000002248342023	Otto	Q63305	
6000000171871860711	N.N. von Stade	1075	6000000006101404871	Lothar Udo II Lothar der Zweite Udo der Zweite von Stade Markgraf der Nordmark	Q873255	
6000000001887768509	N.N. von Thüringen	510	6000000010027780255	Baderich	Q685020	
6000000136311981928	N.N. von Uexküll		6000000009885942963	Peter von Uexküll, a. Padenorm	Q103775080	
6000000028279165225	N.N. von Ungarn		6000000004009856786	Géza von Ungarn Grand Prince of the Hungarians	Q298298	
