geni_id	qids	in_our_tree
6000000074745774312	Q45427712	yes
6000000074745774420	Q45383449	yes
6000000074745774892	Q45380896	yes
6000000074745775138	Q45381339	yes
6000000074745775149	Q45381427	yes
6000000074745775174	Q45381660	yes
6000000074745777870	Q45380802	yes
6000000074745777881	Q45380853	yes
6000000074745779904	Q45380928	yes
6000000074745784048	Q45563961	yes
6000000074745784821	Q45380773	yes
6000000074745784831	Q45380736	yes
6000000074745785839	Q45380789	yes
6000000074745785861	Q45380856	yes
6000000074745788835	Q45380819	yes
6000000074745789059	Q45381196	yes
6000000074745789099	Q45381226	yes
6000000074745789122	Q45381303	yes
6000000074745796840	Q45380765	yes
6000000074745797963	Q45381015	yes
6000000074745797987	Q45412808	yes
6000000074745798280	Q45404150	yes
6000000074745798424	Q45383049	yes
6000000074745798451	Q45383193	yes
6000000074745798862	Q45425288	yes
6000000074745798901	Q45380895	yes
6000000074745799120	Q45381258	yes
6000000074745799261	Q45381759	yes
6000000074745806062	Q45381248	yes
6000000074745809822	Q45380758	yes
6000000074745813944	Q45381030	yes
6000000074745818169	Q10919002	yes
6000000074745823979	Q45381020	yes
6000000074745825913	Q45380947	yes
6000000074745825990	Q45381174	yes
6000000074745828047	Q45381299	yes
6000000074745828974	Q45381002	yes
6000000074745829068	Q45412821	yes
6000000074745829194	Q45381253	yes
6000000074745829377	Q45381777	yes
6000000074745829867	Q45380836	yes
6000000074745830045	Q45381120	yes
6000000074745830358	Q45382387	yes
6000000074745830467	Q45440046	yes
6000000074745830522	Q45445301	yes
6000000074745830542	Q45446501	yes
6000000074745830599	Q45452343	yes
6000000074745834821	Q45380800	yes
6000000074745834836	Q45380852	yes
6000000074745835100	Q45381204	yes
6000000074745835250	Q45381746	yes
6000000074745835255	Q11133614	yes
6000000074745851846	Q45380830	yes
6000000074745860094	Q45427850	yes
6000000074745860187	Q45382197	yes
6000000074745860395	Q45442126	yes
6000000074745861032	Q45381182	yes
6000000074745861055	Q45381213	yes
6000000074745861208	Q30949695	yes
6000000074745861251	Q45381931	yes
6000000074745861256	Q45582689	yes
6000000074745861987	Q45381198	yes
6000000074745864619	Q45442695	yes
6000000074745876858	Q45380976	yes
6000000074745884219	Q45382123	yes
6000000074745888860	Q45380894	yes
6000000074745898098	Q45427722	yes
6000000074745898239	Q45382045	yes
6000000074745899846	Q45380939	yes
6000000074745899856	Q45380954	yes
6000000074745900195	Q45382009	yes
6000000074745901855	Q45380949	yes
6000000074745902100	Q45404152	yes
6000000074745906008	Q45381136	yes
6000000074745906210	Q45381622	yes
6000000074745908330	Q45382029	yes
6000000074745908502	Q45409427	yes
6000000074745914088	Q45381298	yes
6000000074745916637	Q45447689	yes
6000000074745919934	Q45380998	yes
6000000074745921829	Q45380899	yes
6000000074745922842	Q45380948	yes
6000000074745925008	Q45381210	yes
6000000074745928911	Q45412811	yes
6000000074745929116	Q45381905	yes
6000000074745935925	Q45380994	yes
6000000074745936045	Q45381135	yes
6000000074745938876	Q45381075	yes
6000000074745945902	Q45380995	yes
6000000074745949000	Q45381218	yes
6000000074745949106	Q45381765	yes
6000000074745949162	Q45382115	yes
6000000074745949204	Q45382471	yes
6000000074745949241	Q45382816	yes
6000000074745949390	Q45404380	yes
6000000074745951954	Q45381125	yes
6000000074745952973	Q45381255	yes
6000000074745954146	Q45427807	yes
6000000074745957887	Q45381031	yes
6000000074745960993	Q45381229	yes
6000000074745961198	Q45381876	yes
6000000074745964931	Q45381232	yes
6000000074745971990	Q45381344	yes
6000000074745972170	Q45381924	yes
6000000074745972277	Q45382425	yes
6000000074745978945	Q45412822	yes
6000000074745980486	Q45383419	yes
6000000074745980564	Q45446057	yes
6000000074745980618	Q45451277	yes
6000000074745981904	Q45381121	yes
6000000074745981908	Q15956180	yes
6000000074745982419	Q45444983	yes
6000000074745986104	Q45381588	yes
6000000074745986965	Q45381161	yes
6000000074745987930	Q45412820	yes
6000000074745990916	Q45381173	yes
6000000074745995228	Q45382431	yes
6000000074746004012	Q45381220	yes
6000000074746005880	Q45381019	yes
6000000074746006106	Q45381335	yes
6000000074746011001	Q45381300	yes
6000000074746011049	Q45381440	yes
6000000074746011054	Q45428264	yes
6000000074746011994	Q45381418	yes
6000000074746015937	Q45381106	yes
6000000074746016301	Q45382301	yes
6000000074746016394	Q45382804	yes
6000000074746016398	Q45409424	yes
6000000074746017823	Q45381029	yes
6000000074746020204	Q45406159	yes
6000000074746020219	Q45382749	yes
6000000074746020320	Q45383395	yes
6000000074746020370	Q45441366	yes
6000000074746020450	Q11094143	yes
6000000074746020932	Q45381413	yes
6000000074746023917	Q45381245	yes
6000000074746024170	Q45382049	yes
6000000074746025878	Q45381102	yes
6000000074746026920	Q45381250	yes
6000000074746031216	Q18906532	yes
6000000074746033027	Q45381725	yes
6000000074746039033	Q45381692	yes
6000000074746045898	Q45381254	yes
6000000074746049874	Q45425056	yes
6000000074746050012	Q45381938	yes
6000000074746050079	Q45382528	yes
6000000074746050413	Q45451213	yes
6000000074746050470	Q45447627	yes
6000000074746051917	Q45381207	yes
6000000074746052115	Q6191564	yes
6000000074746052194	Q45425905	yes
6000000074746055843	Q45381076	yes
6000000074746056822	Q45381074	yes
6000000074746056843	Q45412819	yes
6000000074746065939	Q45381342	yes
6000000074746068826	Q45381108	yes
6000000074746078857	Q45381215	yes
6000000074746078894	Q45381244	yes
6000000074746078982	Q45381443	yes
6000000074746079048	Q45381744	yes
6000000074746079154	Q45382203	yes
6000000074746079367	Q45383292	yes
6000000074746079377	Q45383357	yes
6000000074746079844	Q45381206	yes
6000000074746080871	Q45381217	yes
6000000074746083821	Q16078378	yes
6000000074746083944	Q45381430	yes
6000000074746084066	Q45381861	yes
6000000074746086326	Q45431757	yes
6000000074746086340	Q45383440	yes
6000000074746093041	Q45381600	yes
6000000074746093236	Q45382378	yes
6000000074746096062	Q280866	yes
6000000074746098008	Q45381762	yes
6000000074746098085	Q45382087	yes
6000000074746100903	Q45411935	yes
6000000074746105022	Q45382047	yes
6000000074746105051	Q45382110	yes
6000000074746105075	Q45382200	yes
6000000074746105341	Q45450140	yes
6000000074746105400	Q45447374	yes
6000000074746107833	Q45381180	yes
6000000074746110042	Q45381784	yes
6000000074746111141	Q162701	yes
6000000074746111375	Q45607306	yes
6000000074746111427	Q45439985	yes
6000000074746111444	Q45441619	yes
6000000074746111458	Q45445046	yes
6000000074746111595	Q45383497	yes
6000000074746111888	Q45381302	yes
6000000074746111900	Q45381304	yes
6000000074746115948	Q45381753	yes
6000000074746116066	Q45382362	yes
6000000074746116179	Q45383128	yes
6000000074746117854	Q45381272	yes
6000000074746118855	Q45381208	yes
6000000074746119836	Q45381184	yes
6000000074746120830	Q45381183	yes
6000000074746123883	Q45381252	yes
6000000074746123987	Q45381748	yes
6000000074746124088	Q45382214	yes
6000000074746124302	Q45383150	yes
6000000074746124370	Q45440109	yes
6000000074746124617	Q45383885	yes
6000000074746124822	Q45381205	yes
6000000074746125941	Q45381320	yes
6000000074746126098	Q45382036	yes
6000000074746127877	Q45381257	yes
6000000074746129110	Q45427757	yes
6000000074746129139	Q45406156	yes
6000000074746129234	Q45383282	yes
6000000074746129239	Q10921064	yes
6000000074746129470	Q45383610	yes
6000000074746129847	Q45381246	yes
6000000074746130037	Q45381859	yes
6000000074746130071	Q45382025	yes
6000000074746130085	Q45382145	yes
6000000074746130189	Q45382722	yes
6000000074746130983	Q6191512	yes
6000000074746131834	Q45381221	yes
6000000074746132042	Q45381930	yes
6000000074746132095	Q45382090	yes
6000000074746132290	Q45428231	yes
6000000074746136194	Q45383348	yes
6000000074746136382	Q45447065	yes
6000000074746136939	Q45381569	yes
6000000074746137118	Q45383112	yes
6000000074746138349	Q45445614	yes
6000000074746140000	Q9632859	yes
6000000074746143198	Q45383095	yes
6000000074746144443	Q45447189	yes
6000000074746144544	Q45384048	yes
6000000074746144549	Q45378704	yes
6000000074746145078	Q45381977	yes
6000000074746145083	Q45382023	yes
6000000074746145094	Q45382083	yes
6000000074746148148	Q45382974	yes
6000000074746148209	Q45383359	yes
6000000074746149837	Q21060408	yes
6000000074746157921	Q45427071	yes
6000000074746158025	Q45583262	yes
6000000074746159925	Q45381437	yes
6000000074746160025	Q45381886	yes
6000000074746160297	Q45382523	yes
6000000074746160326	Q45382627	yes
6000000074746161822	Q45381247	yes
6000000074746161830	Q45381311	yes
6000000074746165069	Q45382280	yes
6000000074746167903	Q45381538	yes
6000000074746167958	Q45381770	yes
6000000074746168102	Q45382639	yes
6000000074746170822	Q45381268	yes
6000000074746174198	Q45383097	yes
6000000074746175822	Q45381297	yes
6000000074746178067	Q45382043	yes
6000000074746180998	Q45381710	yes
6000000074746188876	Q45381554	yes
6000000074746188904	Q45381735	yes
6000000074746188949	Q45381834	yes
6000000074746189529	Q45383819	yes
6000000074746189892	Q45381697	yes
6000000074746189915	Q45381774	yes
6000000074746190884	Q45428222	yes
6000000074746191153	Q45382550	yes
6000000074746191179	Q45428149	yes
6000000074746191306	Q45443010	yes
6000000074746191361	Q45448504	yes
6000000074746191451	Q45452657	yes
6000000074746192854	Q45381415	yes
6000000074746195174	Q45382938	yes
6000000074746195919	Q45427031	yes
6000000074746197951	Q45381683	yes
6000000074746198058	Q45382008	yes
6000000074746198076	Q45382074	yes
6000000074746198106	Q45382408	yes
6000000074746198262	Q45383043	yes
6000000074746198384	Q45444668	yes
6000000074746200872	Q45381712	yes
6000000074746201821	Q45381314	yes
6000000074746202981	Q45583325	yes
6000000074746204846	Q45381326	yes
6000000074746206075	Q45442632	yes
6000000074746206946	Q45381676	yes
6000000074746211150	Q11362582	yes
6000000074746211926	Q45381740	yes
6000000074746211934	Q45427767	yes
6000000074746215012	Q45382441	yes
6000000074746215834	Q45428183	yes
6000000074746218056	Q45382404	yes
6000000074746224302	Q45404376	yes
6000000074746224307	Q45404381	yes
6000000074746224439	Q45443327	yes
6000000074746226874	Q45381597	yes
6000000074746226937	Q45430912	yes
6000000074746227994	Q45382174	yes
6000000074746228160	Q45382981	yes
6000000074746230892	Q45381773	yes
6000000074746235018	Q45382909	yes
6000000074746235222	Q45445930	yes
6000000074746235239	Q45449827	yes
6000000074746237935	Q45382148	yes
6000000074746238252	Q45446814	yes
6000000074746238258	Q45448816	yes
6000000074746238995	Q45582879	yes
6000000074746242821	Q45381425	yes
6000000074746242830	Q45381445	yes
6000000074746244921	Q45381855	yes
6000000074746245042	Q45382476	yes
6000000074746247000	Q45427799	yes
6000000074746247082	Q45382769	yes
6000000074746247274	Q45440677	yes
6000000074746247911	Q45381722	yes
6000000074746248824	Q45381645	yes
6000000074746249884	Q45381641	yes
6000000074746251838	Q15895360	yes
6000000074746253927	Q45583200	yes
6000000074746253939	Q45382006	yes
6000000074746253957	Q45382114	yes
6000000074746258822	Q8846859	yes
6000000074746259205	Q45383304	yes
6000000074746259825	Q45381551	yes
6000000074746259846	Q45381691	yes
6000000074746262069	Q45382533	yes
6000000074746264184	Q45444732	yes
6000000074746264270	Q45452468	yes
6000000074746264318	Q45454636	yes
6000000074746268845	Q45381688	yes
6000000074746274892	Q45381789	yes
6000000074746275494	Q45383580	yes
6000000074746278957	Q45382177	yes
6000000074746279027	Q45382739	yes
6000000074746279032	Q45409417	yes
6000000074746280882	Q45381730	yes
6000000074746281139	Q45382704	yes
6000000074746281824	Q45381648	yes
6000000074746282896	Q45382071	yes
6000000074746284821	Q45435921	yes
6000000074746286005	Q45409431	yes
6000000074746286059	Q45434362	yes
6000000074746288874	Q45520988	yes
6000000074746288951	Q45382493	yes
6000000074746297845	Q45381736	yes
6000000074746303833	Q45402307	yes
6000000074746304849	Q45381715	yes
6000000074746309037	Q45382589	yes
6000000074746310868	Q45582943	yes
6000000074746313018	Q45382741	yes
6000000074746313106	Q45383142	yes
6000000074746316927	Q45382158	yes
6000000074746317051	Q22078923	yes
6000000074746318128	Q45383448	yes
6000000074746319847	Q45381830	yes
6000000074746322977	Q45406215	yes
6000000074746323178	Q45383462	yes
6000000074746324083	Q45404149	yes
6000000074746324416	Q45451089	yes
6000000074746324459	Q45454957	yes
6000000074746324869	Q45582816	yes
6000000074746327901	Q18908415	yes
6000000074746328081	Q45382880	yes
6000000074746328161	Q45383311	yes
6000000074746328268	Q45440737	yes
6000000074746328600	Q45384108	yes
6000000074746328960	Q45382210	yes
6000000074746329132	Q45383103	yes
6000000074746331840	Q45381797	yes
6000000074746332065	Q45409429	yes
6000000074746332072	Q45382967	yes
6000000074746332959	Q45382398	yes
6000000074746333890	Q45381914	yes
6000000074746334111	Q45383196	yes
6000000074746334230	Q45443709	yes
6000000074746334730	Q45385124	yes
6000000074746337842	Q45381878	yes
6000000074746339877	Q45382055	yes
6000000074746342901	Q45381981	yes
6000000074746342906	Q45382021	yes
6000000074746342926	Q45382155	yes
6000000074746342968	Q45427841	yes
6000000074746342985	Q45382391	yes
6000000074746344912	Q45382100	yes
6000000074746346019	Q45406175	yes
6000000074746346133	Q45440801	yes
6000000074746347908	Q45382350	yes
6000000074746347957	Q45406217	yes
6000000074746348822	Q45381780	yes
6000000074746353111	Q45406174	yes
6000000074746356172	Q45440549	yes
6000000074746356305	Q45446248	yes
6000000074746356462	Q45383628	yes
6000000074746356540	Q45383745	yes
6000000074746356613	Q65819439	yes
6000000074746356618	Q65819455	yes
6000000074746356702	Q45384933	yes
6000000074746358273	Q45447312	yes
6000000074746358324	Q45383621	yes
6000000074746360097	Q45439922	yes
6000000074746360968	Q45382806	yes
6000000074746361878	Q45382032	yes
6000000074746365823	Q45382120	yes
6000000074746366974	Q45382401	yes
6000000074746369294	Q45452850	yes
6000000074746369315	Q45454892	yes
6000000074746371851	Q45382059	yes
6000000074746372024	Q45382971	yes
6000000074746373961	Q45382544	yes
6000000074746373972	Q45382553	yes
6000000074746374010	Q7250598	yes
6000000074746376969	Q45382595	yes
6000000074746378879	Q45382213	yes
6000000074746379097	Q11094352	yes
6000000074746379102	Q45383459	yes
6000000074746380851	Q45382038	yes
6000000074746380905	Q45382337	yes
6000000074746380965	Q45382573	yes
6000000074746381010	Q45382774	yes
6000000074746383821	Q16076165	yes
6000000074746392024	Q45383037	yes
6000000074746392134	Q45441303	yes
6000000074746392237	Q45450963	yes
6000000074746393012	Q45382752	yes
6000000074746395929	Q45382649	yes
6000000074746396854	Q45382136	yes
6000000074746397896	Q45382491	yes
6000000074746397933	Q45383176	yes
6000000074746400927	Q45382438	yes
6000000074746403856	Q45382156	yes
6000000074746404856	Q45382118	yes
6000000074746405238	Q45446182	yes
6000000074746405875	Q45404151	yes
6000000074746407830	Q45382106	yes
6000000074746412836	Q45382088	yes
6000000074746412872	Q45382222	yes
6000000074746412969	Q45382486	yes
6000000074746413091	Q45383249	yes
6000000074746415826	Q45382061	yes
6000000074746415987	Q45382630	yes
6000000074746416037	Q45382944	yes
6000000074746421202	Q45453479	yes
6000000074746425822	Q45382069	yes
6000000074746426827	Q45382126	yes
6000000074746430899	Q45382445	yes
6000000074746431218	Q45451152	yes
6000000074746432873	Q45382484	yes
6000000074746433847	Q45382272	yes
6000000074746434225	Q45451027	yes
6000000074746434869	Q45382296	yes
6000000074746435821	Q45382076	yes
6000000074746435885	Q45382510	yes
6000000074746436874	Q45403166	yes
6000000074746436987	Q45382969	yes
6000000074746437062	Q45383173	yes
6000000074746439222	Q45443900	yes
6000000074746440873	Q45382447	yes
6000000074746440997	Q45383275	yes
6000000074746445877	Q45382218	yes
6000000074746449865	Q45382298	yes
6000000074746449894	Q45382468	yes
6000000074746451857	Q45382215	yes
6000000074746452021	Q45705649	yes
6000000074746453948	Q30946337	yes
6000000074746454057	Q45383365	yes
6000000074746454118	Q45441935	yes
6000000074746454836	Q45393245	yes
6000000074746454847	Q45382411	yes
6000000074746456092	Q45441557	yes
6000000074746456841	Q45382396	yes
6000000074746459847	Q45427883	yes
6000000074746459908	Q45382613	yes
6000000074746459913	Q45382645	yes
6000000074746459999	Q45383219	yes
6000000074746460918	Q45382505	yes
6000000074746461905	Q45382593	yes
6000000074746461969	Q45383048	yes
6000000074746463825	Q45382208	yes
6000000074746464882	Q45382454	yes
6000000074746464887	Q45382501	yes
6000000074746465833	Q45382226	yes
6000000074746466966	Q45382876	yes
6000000074746467197	Q45444414	yes
6000000074746467272	Q45449319	yes
6000000074746467343	Q45448003	yes
6000000074746468037	Q45449573	yes
6000000074746469911	Q45382555	yes
6000000074746469937	Q45382642	yes
6000000074746470906	Q45473967	yes
6000000074746474983	Q45382979	yes
6000000074746476071	Q45444214	yes
6000000074746476222	Q45447001	yes
6000000074746479045	Q45383289	yes
6000000074746479855	Q45382435	yes
6000000074746482867	Q45382448	yes
6000000074746482928	Q45418828	yes
6000000074746483036	Q45441874	yes
6000000074746488842	Q15894861	yes
6000000074746488914	Q45382653	yes
6000000074746491030	Q45406177	yes
6000000074746491885	Q45382661	yes
6000000074746492080	Q45439859	yes
6000000074746492974	Q45383105	yes
6000000074746494900	Q45382696	yes
6000000074746497085	Q45441684	yes
