anchors	qid	geni_id	wikidata_label	geni_name	evidence
0	Q75451811	6000000008630789475	Beatrix Campbell	Beatrix Campbell of Glenurchy	no parent anchor; nothing contradicts - father: their Q18576007 carries no Geni id | mother: their Q75388569 carries no Geni id
0	Q75451813	6000000001420784441	Sir John Campbell of Lawers	John Campbell of Lawers and Aberuchill Kt.	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75453221	6000000056187417871	Ellice Barry	Ellice de Barry	no parent anchor; nothing contradicts - father: their Q75395920 carries no Geni id | mother: their Q75395944 carries no Geni id
0	Q75453827	6000000006444154632	Ela d'Ufford	Ela de Ufford	no parent anchor; nothing contradicts - father: their Q75453828 carries no Geni id | mother: none in our tree
0	Q75454533	6000000014200182141	Juliana Elisabeth zu Salm-Neuviller	Elisabeth Juliane Wild-Rheingräfin von Dhaun- Neufville	no parent anchor; nothing contradicts - father: their Q25480356 carries no Geni id | mother: their Q75579313 carries no Geni id
0	Q75455155	6000000001783427782	John Hervey	William Hervey of Ley and Wotton	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75455157	6000000023513747930	Joan de la Leye	Margaret Foliot	no parent anchor; nothing contradicts - father: their Q75455158 carries no Geni id | mother: their Q75455162 carries no Geni id
0	Q75455164	6000000001299392981	Marjery Parles	Margery Parles	no parent anchor; nothing contradicts - father: their Q75455165 carries no Geni id | mother: none on the item
0	Q75463977	6000000026976905684	Jane FitzMaurice	Jane FitzMaurice	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75464049	4864676887370088420	Henry de Briwere	Henry de Briwere	no parent anchor; nothing contradicts - father: their Q75464052 carries no Geni id | mother: their Q75464054 carries no Geni id
0	Q75464051	6000000006906647944	unknown Walton	Joan unknown	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75464181	6000000002134972526	Maude fitz Walter	Maude FitzWalter	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75464249	6000000001531294840	William de Pressene	William de Pressene	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75475840	6000000001710601004	Isolda Mountjoy	Isolda de Mountjoy	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75479	6000000006597091433	Engelbert I of Nassau-Siegen	Engelbert von Nassau-Dillenburg I	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75487920	6000000011833549597	Lady Catharine Clinton	Catharine Clinton	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75488127	6000000010234726229	Thomas Booth	Thomas Booth	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75488128	6000000010234793261	Esther Noble	Esther Noble	no parent anchor; nothing contradicts - father: their Q75488129 carries no Geni id | mother: none on the item
0	Q75488135	6000000010293451687	Ellen Crompton	Ellen Crompton	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75491553	6000000008303076240	Dom Augusto Moura Barreto, 1st Conte di Azabuja	Augusto Pedro de Mendoça Rolim de Moura Barreto 3.º conde de Azambuja	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75491554	6000000021051816648	Dona Maria da Assunçao Ferreira	Maria da Assunção Ferreira	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75492416	6000000006444441526	Jane Stanley	Jane Stanley	no parent anchor; nothing contradicts - father: none in our tree | mother: none on the item
0	Q75494575	6000000006290206325	Mildred Reade	Mildred Reade	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75494753	6000000004969602540	Lucy FitzPiers	Lucy FitzPiers	no parent anchor; nothing contradicts - father: their Q56489416 carries no Geni id | mother: none in our tree
0	Q75497885	6000000003938684980	Edith Latimer	Edith Latimer	no parent anchor; nothing contradicts - father: their Q75497886 carries no Geni id | mother: their Q99767733 carries no Geni id
0	Q75500995	6000000001253056595	Sir Ingram Bruyn	Ingram le Bruyn	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75500996	6000000006444395777	Elizabeth de la Pole	Elizabeth de la Pole	no parent anchor; nothing contradicts - father: their Q5339954 carries no Geni id | mother: their Q75501001 carries no Geni id
0	Q75502122	6000000028303071990	Sir George Calverley	George Calverley	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75507764	6000000006444672316	Eleanor Scrope	Eleanor Scrope	no parent anchor; nothing contradicts - father: their Q75387616 carries no Geni id | mother: their Q75242112 carries no Geni id
0	Q75512482	6000000002980014179	Sir George Campbell of Loudoun	George Campbell of Loudoun	no parent anchor; nothing contradicts - father: their Q75917975 carries no Geni id | mother: their Q75922534 carries no Geni id
0	Q75512483	6000000054784839878	Agnes Kennedy	daughter of Gilbert Kennedy	no parent anchor; nothing contradicts - father: their Q5561025 carries no Geni id | mother: their Q75388483 carries no Geni id
0	Q75512485	6000000006721024152	Christian Crichton	Christian Crichton	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75512509	6000000021770641819	Cecil Fraser	Cecile Fraser	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75514520	6000000012797359662	Grace Taylor	Grace Berry Taylor	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75516300	6000000003714055327	Barbara Grant	Barbara Grant Grant	no parent anchor; nothing contradicts - father: their Q18671752 carries no Geni id | mother: their Q75263657 carries no Geni id
0	Q75516756	6000000014409276342	Susan Starkie	Susan Starkey	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75518347	6000000002043258261	Orable (?)	Orabella de Leuchars heiress of Leuchars, Countess of Mar	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75518861	6000000009169935875	Alexander Gordon, 4th of Lesmoir	Alexander Gordon 3rd of Lesmoir	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75519097	6000000000642063511	Margery de Bohun	Margery de Bohun	no parent anchor; nothing contradicts - father: their Q4495338 carries 2 Geni ids | mother: their Q5354427 carries no Geni id
0	Q75520034	4568525560870129898	Sir Warin Trussell	Warin Trussell	no parent anchor; nothing contradicts - father: their Q75520037 carries no Geni id | mother: their Q75520039 carries no Geni id
0	Q75520045	6000000003827191071	Sir John de Saint Philibert	John de St. Philibert Sr.	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75527112	6000000007037746014	Schönche Lechnich	Schönche Lechenich	no parent anchor; nothing contradicts - father: none in our tree | mother: none on the item
0	Q75527834	6000000002447247676	Elizabeth Herbert	Elsbeth verch William	no parent anchor; nothing contradicts - father: their Q3400736 carries no Geni id | mother: their Q5623708 carries no Geni id
0	Q75527920	6000000002188662322	Joan du Marais	Joan de Marisco of Ireland	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75532102	6000000181343257840	unknown wife (?)	NN	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75532199	6000000002116074197	Alice de Fenton	Alice de Fenton	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75532227	6000000003645966120	Lady Elizabeth Keith	Elizabeth Keith	no parent anchor; nothing contradicts - father: their Q73672502 carries no Geni id | mother: their Q75270570 carries no Geni id
0	Q75534289	6000000000310540958	Donald Macdonald, 8th of Glengary and Morar	Donald MacAngus MacDonald 8th of Glengarry	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75536572	336530813020014239	Mary Erskine	Mary Erskine	no parent anchor; nothing contradicts - father: their Q4718808 carries no Geni id | mother: their Q75272057 carries no Geni id
0	Q75536577	6000000002980137334	Isabella Boyd	Isabel Boyd	no parent anchor; nothing contradicts - father: their Q7787800 carries no Geni id | mother: their Q75390699 carries no Geni id
0	Q75538350	6000000012920710671	Princesa Guglielma Boncompagni-Ludovisi	Guglielmina Boncompagni Ludovisi	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75551257	6000000003828245708	Catherine de Chauvigny	Catherine de Chauvigny	no parent anchor; nothing contradicts - father: their Q97783484 carries no Geni id | mother: their Q97783494 carries no Geni id
0	Q75552091	6000000002665368667	William Brereton	William VII Brereton 10th Lord of Brereton	no parent anchor; nothing contradicts - father: their Q75849680 carries no Geni id | mother: their Q76331439 carries no Geni id
0	Q75552093	6000000006322721848	Phillips Hulse	Philippa Hulse	no parent anchor; nothing contradicts - father: their Q99675038 carries no Geni id | mother: their Q99675039 carries no Geni id
0	Q75553599	6000000034713692892	James Potter	James Potter	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75556553	6000000034713632993	Mary Moore	Mary Moore	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75556967	6000000005597860801	Elizabeth Leveson	Elizabeth Leveson	no parent anchor; nothing contradicts - father: their Q75556978 carries no Geni id | mother: their Q75556979 carries no Geni id
0	Q75558022	6000000004586535724	Hugh Egerton	Hugh Egerton	no parent anchor; nothing contradicts - father: their Q104484507 carries no Geni id | mother: their Q104484521 carries no Geni id
0	Q75558040	6000000006444665472	Ellen Bruen	Ellen Helen Leigh Bruyn	no parent anchor; nothing contradicts - father: their Q75558054 carries no Geni id | mother: their Q110389731 carries no Geni id
0	Q75558043	6000000006444557353	Alice Braylsford	Alice Braylsford	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75558048	6000000004852469767	Margery Venables	Margery de Venables	no parent anchor; nothing contradicts - father: their Q75558081 carries no Geni id | mother: their Q75558082 carries no Geni id
0	Q75558062	6000000005049745686	John Savage	John Savage Knight	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75558064	6000000005049845709	Margaret Danyers	Margaret Danyers of Clifton	no parent anchor; nothing contradicts - father: their Q75558093 carries no Geni id | mother: their Q75558095 carries no Geni id
0	Q75558072	6000000006444780840	Agnes de Wevere	Agnes de Weever	no parent anchor; nothing contradicts - father: their Q111453034 carries no Geni id | mother: none on the item
0	Q75558079	6000000001633978291	Elizabeth Leycester	Elizabeth Leycester	no parent anchor; nothing contradicts - father: their Q100727297 carries no Geni id | mother: their Q100727302 carries no Geni id
0	Q75558087	6000000006444205597	Thomas Swynnerton	Thomas de Swynnerton 3rd Lord Swynnerton, Sheriff of Shropshire, Kt.	no parent anchor; nothing contradicts - father: their Q75558883 carries no Geni id | mother: none in our tree
0	Q75558089	6000000001588545574	Nicholas Beke	Nicholas de Beke	no parent anchor; nothing contradicts - father: their Q99199201 carries no Geni id | mother: their Q99199202 carries no Geni id
0	Q75558438	6000000011747676744	Janet Campbell	Janet Campbell	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75558669	6000000010829382703	Isabel le Beauchamp	Isabel de Beauchamp	no parent anchor; nothing contradicts - father: their Q8020752 carries no Geni id | mother: their Q61911546 carries no Geni id
0	Q75558827	6000000013915376832	Pedro Lopez de Ayala	Pedro El Cronista López de Ayala	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75558828	6000000012924353343	Sancha Fernandez de Barroso	Inés de Azagra	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75561218	6000000006853244069	Sir John Hastings	John Hastang	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75561234	6000000000954079569	Sarah de Beauchamp	Sarah de Beauchamp	no parent anchor; nothing contradicts - father: their Q8020752 carries no Geni id | mother: their Q61911546 carries no Geni id
0	Q75563511	6000000003495291716	Isabel Baynham	Isabel Baynham Baroness Chaundos	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75565096	6000000003495291125	Robert de Chaundos	Robert de Chaundos	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75565106	6000000003495291159	Alice (?)	Alice Birth Surname Unknown	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75566210	5167685718320038232	Elizabeth Freville	Elizabeth Freville	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75566764	6000000009393452702	Anne Dorman	Anne Dorman	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75568449	6000000003243429656	Sir Gilbert Haydock	Gilbert de Haydock Knt.	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75571212	6000000024451513645	Dulandukt Orbelian	Dulandukht Orbeliani	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75574005	6000000003210376505	Eleanor Fitzhugh	Eleanor FitzHugh Viscountess of Vescy	no parent anchor; nothing contradicts - father: their Q5721272 carries no Geni id | mother: their Q75933581 carries no Geni id
0	Q75575949	6000000161369560821	Emma Hutchinson Lambert	Emma Hutchinson Lambert	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75580486	6000000006101404594	Gian Girolamo Ramolino	Giovanni Geronimo Ramolino	no parent anchor; nothing contradicts - father: their Q96212978 carries no Geni id | mother: their Q96212990 carries no Geni id
0	Q75580488	6000000006101404598	Angela Maria Pietra-Santa	Angèle-Marie Maria Pietrasanta	no parent anchor; nothing contradicts - father: their Q96213001 carries no Geni id | mother: their Q96213004 carries no Geni id
0	Q75580502	6000000006101401670	Charles Jacob de Bleschamp	Charles Jacob Bleschamp	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75581242	6000000016262326008	Barbara Massimo	Barbara Massimo	no parent anchor; nothing contradicts - father: their Q43899507 carries no Geni id | mother: their Q75244948 carries no Geni id
0	Q75581255	6000000180464776843	Don Luigi dell Gallo, Marchese di Roccagiovine	Luigi del Gallo marchese di Roccagiovine	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75581264	6000000073855638833	Anna Curti-Lepri	Maria Anna Curti Lepri	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75581304	6000000012920854298	unknown Ruspoli	Giacinta (Giovanna) Ruspoli di Cerveteri	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75585231	6000000008462656178	Sarah Williams	Sarah Copeland	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75585268	6000000006101401741	Thomas Mills Day	Thomas Mills Day	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75585269	6000000024887166705	Anna Jones	Ellen Cornelia Jones	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75585272	6000000174715747957	Giulia Sirigatti	Giulia Niccolini	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75586457	6000000003827909706	John Fitzwilliam	John II FitzWilliam	no parent anchor; nothing contradicts - father: their Q109852933 carries no Geni id | mother: none in our tree
0	Q75586850	6000000006444072069	William de Clinton, 4th Lord Clinton	William Clinton	no parent anchor; nothing contradicts - father: their Q75586845 carries no Geni id | mother: their Q75586849 carries no Geni id
0	Q75587426	6000000003827876396	Robert Legh	Robert de Legh	no parent anchor; nothing contradicts - father: their Q75776465 carries no Geni id | mother: their Q107275809 carries no Geni id | mother: their Q75775746 carries no Geni id
0	Q75588199	6000000000305256085	John Cleypole	John Claypoole	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75588201	6000000006445640069	Mary Angell	Mary Marie Angell	no parent anchor; nothing contradicts - father: their Q75588202 carries no Geni id | mother: none on the item
0	Q75596041	6000000003227407838	John Grenfell	John Grenfield	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75604188	6000000008932658783	Patrick Lyell	Patrick Lyell	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75604195	6000000011696624717	Eufemia Simson	Eufemia (Luphemia) Simson	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75611990	6000000004089110042	John de Cobham	John de Cobham Kt.	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75611996	6000000002304363933	Joan de Septvans	Joan de Septvans	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75613008	6000000006444130864	Sir Thomas West	Thomas West III, of Hampton Cantilupe, MP	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75613009	4951698942010027956	Alice Fitzherbert	Alice FitzHerbert	no parent anchor; nothing contradicts - father: their Q75613011 carries no Geni id | mother: their Q110730999 carries no Geni id
0	Q75614987	6000000002832198800	Lorenzo Strozzi Altoviti	Lorenzo Strozzi	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75615080	6000000043261542740	Piero Guicciardini	Piero Guicciardini	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75615081	6000000043261855162	Simona Gianfigliazzi	Simona Gianfigliazzi	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75616711	6000000000232615323	John de Stanley	John de Stanley	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75616768	6000000002832231778	Lorenza Emilia Guicciardini	Emilia (Lorenza) Guicciardini	no parent anchor; nothing contradicts - father: their Q52153972 carries no Geni id | mother: their Q75616770 carries no Geni id
0	Q75616804	4474758689980023559	Mabel Hawkset	Emma de Lathom	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75616809	6000000003243294530	Sir Hamon Massey	Hugh Massey	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75616814	6000000005790760245	Isabel de Lathom	Isabel Lathom	no parent anchor; nothing contradicts - father: their Q75616815 carries no Geni id | mother: their Q75934279 carries no Geni id
0	Q75616820	6000000011624123446	Isabel Harington	Elizabeth Harrington	no parent anchor; nothing contradicts - father: their Q75616821 carries no Geni id | mother: their Q76277934 carries no Geni id
0	Q75617648	6000000005598872449	Maud de Mahun-sur-Yevre	Mahaut de Mehun sur Yèvres	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75618573	6000000001753122352	Niels Wichfeld	Niels Henning Frederik de Wichfeld	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75623536	6000000054029050054	Louisa Bathurst	Louisa Bathurst	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75625424	6000000008673853378	Adelasia Rossi	Adelasia Rossi	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75625427	6000000004533535122	Elena Malaspina of Mulazzo	Elena Malaspina	no parent anchor; nothing contradicts - father: their Q110385439 carries no Geni id | mother: their Q110385440 carries no Geni id
0	Q75628728	6000000003828418602	Margaret Maitland	Margaret Maitland	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75637570	6000000005588266259	Martha Seton	Martha Seton	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75644140	6000000012431102986	Tryphina Esther de Symons	Tryphena Esther de Symons	no parent anchor; nothing contradicts - father: their Q75644139 carries no Geni id | mother: none in our tree
0	Q75644147	6000000004879577549	Jacob Barrow	Jacob Barrow	no parent anchor; nothing contradicts - father: none in our tree | mother: their Q75644140 carries no Geni id
0	Q75644153	6000000004879490381	Joseph Lyon Barrow	Joseph Lyon Barrow CB	no parent anchor; nothing contradicts - father: none in our tree | mother: their Q75644140 carries no Geni id
0	Q75658791	6000000009924730560	Sylvia Heseltine	Sylvia Heseltine	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75715039	6000000002116129259	Elizabeth Douglas	Elizabeth Douglas of Cavers	no parent anchor; nothing contradicts - father: their Q75715045 carries no Geni id | mother: none in our tree
0	Q75720475	6000000184147983854	Donna Isabella della Pura Onorati	Isabella Rappini Di Casteldelfino	no parent anchor; nothing contradicts - father: their Q43135665 carries no Geni id | mother: none in our tree
0	Q75726723	5122422525060045462	Hans Grabow	Hans Grabow til Simblegaard	no parent anchor; nothing contradicts - father: their Q75726728 carries no Geni id | mother: none on the item
0	Q75747446	6000000013961336912	Margaretha Straalman	Margaretha Straalman	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75761363	6000000002187894758	Christine Gordon	Christian Gordon	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75762462	6000000002106077816	Sir Leonard Hastinges	Leonard Hastings Kt.	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75762463	6000000006444735122	Alice de Camoys	Alice de Camoys	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75764156	6000000003484295791	Joan de Whitchester	Joan de Whitchester	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75764157	6000000003484295805	Alice de Lexington	Alice de Lexington	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75765088	6000000002916812069	Sir Thomas Greene	Thomas Greene Kt.	no parent anchor; nothing contradicts - father: their Q104472010 carries no Geni id | mother: their Q104472021 carries no Geni id
0	Q75765092	6000000006444128967	Phillippa Ferrers	Philippa Ferrers	no parent anchor; nothing contradicts - father: their Q7351398 carries no Geni id | mother: their Q75241239 carries no Geni id
0	Q75765400	6000000006444092236	Andrew Luttrell	Andrew Luttrell	no parent anchor; nothing contradicts - father: none in our tree | mother: their Q76372068 carries no Geni id
0	Q75765405	6000000006444092273	Godfrey Hilton	Godfrey Hilton MP	no parent anchor; nothing contradicts - father: none on the item | mother: none in our tree
0	Q75767077	328058257770004654	Anne Steptoe	Anne Steptoe	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75767658	6000000003005254500	Eudoxia Somova	Eudoxia Mikhailovna Somova	no parent anchor; nothing contradicts - father: their Q131726914 carries no Geni id | mother: their Q131726915 carries no Geni id
0	Q75769384	6000000009767475932	Ann Browne	Ann Browne	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75771099	6000000009767178830	Mary Bourne	Mary Bourne	no parent anchor; nothing contradicts - father: their Q75771101 carries no Geni id | mother: none on the item
0	Q75774845	6000000001210537431	Sir Robert Bouth	Robert Boothe Sheriff of Cheshire	no parent anchor; nothing contradicts - father: their Q53844106 carries no Geni id | mother: their Q75558626 carries no Geni id
0	Q75774940	6000000006444223617	Douce Venables	Dulcia de Venables	no parent anchor; nothing contradicts - father: their Q75774942 carries no Geni id | mother: their Q105872781 carries no Geni id
0	Q75774984	6000000008212868413	John Dutton	John Dutton 13th Lord of Dutton	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75775663	6000000003243404734	Joan de Cobham	Joan de Cobham	no parent anchor; nothing contradicts - father: none in our tree | mother: their Q75420104 carries no Geni id
0	Q75775677	6000000003628370636	Thomas de la Barre	Thomas de la Barre of Rotherwas and Clehonger	no parent anchor; nothing contradicts - father: their Q53648573 carries no Geni id | mother: their Q99800393 carries no Geni id
0	Q75775705	6000000003466405795	Sir John la Zouche	Thomas Grey 1st Marquess of Dorset, 1st Earl of Huntingdon	no parent anchor; nothing contradicts - father: their Q112076908 carries no Geni id | mother: their Q75775702 carries no Geni id
0	Q75776395	6000000002106206712	Margaret de Mortimer	Margaret de Mortimer	no parent anchor; nothing contradicts - father: their Q75775654 carries no Geni id | mother: their Q76100968 carries no Geni id
0	Q75776400	5233416830080054925	Joan (?)	Joan St. Owen Lady of Winchester	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75776574	6000000019359530042	Mary Egerton	Mary Egerton	no parent anchor; nothing contradicts - father: their Q28802549 carries no Geni id | mother: their Q75984719 carries no Geni id
0	Q75777244	6000000032768807671	Margaret Wylme	Margaret Wylme	no parent anchor; nothing contradicts - father: none in our tree | mother: none on the item
0	Q75781140	6000000003097834830	Ann Hastinges	Anne Hastings	no parent anchor; nothing contradicts - father: their Q75762462 carries no Geni id | mother: their Q75762463 carries no Geni id
0	Q75787363	6000000007344348843	Margaret Devereux	Margaret Devereux	no parent anchor; nothing contradicts - father: their Q53493429 carries no Geni id | mother: their Q75787359 carries no Geni id
0	Q75787366	6000000006444128527	Elizabeth Devereux	Elizabeth Devereux	no parent anchor; nothing contradicts - father: their Q16866586 carries no Geni id | mother: their Q75767608 carries no Geni id
0	Q75789633	6000000056634887008	Maria dei principi imperiali Francavilla	Maria Imperiali	no parent anchor; nothing contradicts - father: their Q110459084 carries no Geni id | mother: their Q110459155 carries no Geni id
0	Q75789703	6000000056644682019	Marchese Enrico Parente	Enrico Parente Principe di Castelvicardo	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75791666	6000000000112131568	Alice de Chesney	Margaret or Margery de Briwere	no parent anchor; nothing contradicts - father: their Q75791898 carries no Geni id | mother: none on the item
0	Q75791706	6000000006444092680	Sir William Fiennes	William de Fiennes Sheriff of Surrey	no parent anchor; nothing contradicts - father: none in our tree | mother: their Q75791702 carries no Geni id
0	Q75793044	6000000175914423884	Sarah Hunt	Sarah Hunt	no parent anchor; nothing contradicts - father: their Q75793046 carries no Geni id | mother: their Q105803664 carries no Geni id
0	Q75793243	6000000012810904530	Mary Ann Tanner	Marianne Tanner	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75795935	6000000013531205201	Sir William de Dacre	William Dacre	no parent anchor; nothing contradicts - father: their Q75795936 carries no Geni id | mother: their Q75795941 carries no Geni id
0	Q75795951	6000000009467017699	Joan Gernet	Joan Gernet	no parent anchor; nothing contradicts - father: their Q75795953 carries no Geni id | mother: none on the item
0	Q75795967	6000000006444102554	Mabel Parr	Mabel Parre	no parent anchor; nothing contradicts - father: their Q7793026 carries no Geni id | mother: their Q75241175 carries no Geni id
0	Q75801094	6000000037849786015	Conte Gian-Mauro Zucchini-Solimei	Gian Mauro Zucchini Solimei	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75804526	6000000008248665164	Thomas Needham	Thomas Needham	no parent anchor; nothing contradicts - father: their Q75804528 carries no Geni id | mother: their Q96209148 carries no Geni id
0	Q75804605	6000000009277624908	Jane Needham	Jane Needham	no parent anchor; nothing contradicts - father: their Q75804528 carries no Geni id | mother: their Q96209148 carries no Geni id
0	Q75804618	6000000008248665161	Frances Aston	Frances Aston	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75806442	6000000001264690039	Euphemia Langton	Euphemia Langton	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75820783	6000000034713172290	Jane Noble	Jane Noble	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75821630	6000000005966365671	William Maitland of Thirlestane and Levington	William Maitland	no parent anchor; nothing contradicts - father: their Q75821632 carries no Geni id | mother: their Q75821654 carries no Geni id
0	Q75821656	6000000005480611017	Mary Cranston	Mary Cranston	no parent anchor; nothing contradicts - father: their Q75821658 carries no Geni id | mother: none on the item
0	Q75821933	6000000004993062877	Sir Richard Chetwode	Richard Chetwood II	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75826362	6000000003029793892	Richard Osborne	Richard Osborne of Tyld Hall	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75836274	6000000007634261463	Sir William Brereton	William de Brereton VII, Knight	no parent anchor; nothing contradicts - father: their Q75579465 carries no Geni id | mother: their Q75836265 carries no Geni id
0	Q75836279	5341955501990047310	Anilla Venables	Anyll Venables	no parent anchor; nothing contradicts - father: their Q75558081 carries no Geni id | mother: none on the item
0	Q75852826	6000000006160920009	Eliza Henrietta Schloss	Eliza Henrietta Schloss	no parent anchor; nothing contradicts - father: their Q75852827 carries no Geni id | mother: none in our tree
0	Q75857127	6000000017914752606	Anne Adèle Bichet	Anne Adèle Bichat	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75869869	6000000004969608873	Roese Trussebut	Rohese Trussebut	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75870105	6000000002106409332	Joanna de Vernon	Joanna Vernon	no parent anchor; nothing contradicts - father: their Q76200398 carries no Geni id | mother: none in our tree
