qid,redirected_to,geni_id,lang,wikidata,ours,state,live_is_our_alias,wikidata_aliases
Q5568857,,6000000006776755330,mul,,Daniel Jonsson Behmer,absent_on_wikidata,false,
Q5568857,,6000000006776755330,en,Daniel Behmer,Daniel Jonsson Behmer,differs,false,
Q5568857,,6000000006776755330,ja,,ダニエル・ヨンソン・ベメル,absent_on_wikidata,false,
Q5568857,,6000000006776755330,zh,,达尼埃尔·永松·贝梅尔,absent_on_wikidata,false,
Q5570926,,6000000007247592424,mul,,Gustaf Benzelstierna,absent_on_wikidata,false,
Q5570926,,6000000007247592424,en,Gustaf Benzelstierna,Gustaf Benzelstierna,match,false,Gustaf Benzelstiema
Q5570926,,6000000007247592424,ja,,グスタフ・ベンゼルスティエルナ,absent_on_wikidata,false,
Q5570926,,6000000007247592424,zh,,古斯塔夫·贝恩泽尔斯蒂埃尔纳,absent_on_wikidata,false,
Q5570928,,6000000006782861172,mul,,Lars Benzelstierna,absent_on_wikidata,false,
Q5570928,,6000000006782861172,en,Lars Benzelstierna,Lars Benzelstierna,match,false,
Q5570928,,6000000006782861172,ja,,ラーシュ・ベンゼルスティエルナ,absent_on_wikidata,false,
Q5570928,,6000000006782861172,zh,,拉尔斯·贝恩泽尔斯蒂埃尔纳,absent_on_wikidata,false,
Q5570931,,6000000011593945394,mul,Lars Benzelstierna,,we_have_none,false,
Q5570931,,6000000011593945394,en,Lars Benzelstierna,,we_have_none,false,
Q5574572,,6000000018254235320,en,August Berwald,,we_have_none,false,
Q5575580,,6000000001801796027,en,Gustaf Thure Bielke,,we_have_none,false,
Q5575607,,6000000001801755169,mul,Nils Adam Bielke,Nils Adam Turesson Bielke,differs,false,
Q5575607,,6000000001801755169,en,Nils Adam Bielke,Nils Adam Turesson Bielke,differs,false,
Q5575607,,6000000001801755169,ja,,ニルス・アダム・トレソン・ビエルケ,absent_on_wikidata,false,
Q5575607,,6000000001801755169,zh,,尼尔斯·阿达姆·图雷松·比埃尔凯,absent_on_wikidata,false,
Q5580703,,6000000006127985923,mul,,Carl Julius Bernhard von Bohlen,absent_on_wikidata,false,
Q5580703,,6000000006127985923,en,Carl Julius Bernhard von Bohlen,Carl Julius Bernhard von Bohlen,match,false,"count Carl Julius Bernhard von Bohlen, 2.Graf zu Knatzkow"
Q5580703,,6000000006127985923,ja,,カルル・ユリウス・ベルンハルド・ヴォン・ボレン,absent_on_wikidata,false,
Q5580703,,6000000006127985923,zh,,卡尔尔·尤利乌斯·贝尔恩哈尔德·沃恩·博莱恩,absent_on_wikidata,false,
Q5580881,,6000000011536457635,mul,Carl Gustaf Boije,Carl Gustaf Boije af Gennäs,differs,false,
Q5580881,,6000000011536457635,en,Carl Gustaf Boije,Carl Gustaf Boije af Gennäs,differs,false,
Q5580888,,6000000006127120913,mul,,Erik Gustaf Boije af Gennäs,absent_on_wikidata,false,
Q5580888,,6000000006127120913,en,Erik Gustaf Johansson Boije,Erik Gustaf Boije af Gennäs,differs,false,
Q5580892,,6000000020865415341,en,Fredrik Boije,,we_have_none,false,
Q5584506,,6000000009718220062,en,Magnus Brahe,,we_have_none,false,Nils Magnus Brahe
Q5585470,,6000000009190508789,en,Johan Brauner,,we_have_none,false,Jan Brauner
Q5587236,,6000000006127817165,mul,,Carl Johan Gyllenborg,absent_on_wikidata,false,
Q5587236,,6000000006127817165,en,Carl Johan Gyllenborg,Carl Johan Gyllenborg,match,false,
Q5587236,,6000000006127817165,ja,,カルル・ヨハン・ギレンボルグ,absent_on_wikidata,false,
Q5587236,,6000000006127817165,zh,,卡尔尔·永哈恩·吉莱恩博尔格,absent_on_wikidata,false,
Q5588874,,6000000011239545575,mul,Bryniolf Bengtsson (Hafridssons ätt),Bryniolf Bengtsson (Hafridssons ätt),match,false,
Q5588874,,6000000011239545575,en,Brynolf Bengtsson,Bryniolf Bengtsson (Hafridssons ätt),differs,false,Bryniolf Bengtsson (Hafridssons ätt)
Q5589950,,6000000010230616079,mul,Jakob Bunge,Jakob Bunge,match,false,
Q5589950,,6000000010230616079,en,Jakob Bunge,Jakob Bunge,match,false,
Q5589950,,6000000010230616079,ja,,ヤコブ・ブンゲ,absent_on_wikidata,false,
Q5589950,,6000000010230616079,zh,,雅科布·布恩盖,absent_on_wikidata,false,
Q5590143,,6000000004032591603,mul,,Jonas Engelbertsson Bure,absent_on_wikidata,false,
Q5590143,,6000000004032591603,en,Jonas Bure,Jonas Engelbertsson Bure,differs,false,
Q5590143,,6000000004032591603,ja,,ヨナス・エンゲルベルトソン・ブーレ,absent_on_wikidata,false,
Q5590143,,6000000004032591603,zh,,约纳斯·埃恩盖尔贝尔特松·布雷,absent_on_wikidata,false,
Q5590194,,6000000007277919295,mul,,Nils Jakobsson Burensköld,absent_on_wikidata,false,
Q5590194,,6000000007277919295,en,Nils Burensköld,Nils Jakobsson Burensköld,differs,false,
Q5590212,,6000000024594396398,mul,,Laurentius Bureus,absent_on_wikidata,false,
Q5590212,,6000000024594396398,en,Laurentius Bureus,Laurentius Bureus,match,false,
Q5590212,,6000000024594396398,ja,,ラウレンティウス・ブレウス,absent_on_wikidata,false,
Q5590212,,6000000024594396398,zh,,拉乌雷恩蒂乌斯·布雷乌斯,absent_on_wikidata,false,
Q5590407,,6000000026433911361,mul,,Eric Burman,absent_on_wikidata,false,
Q5590407,,6000000026433911361,en,Eric Burman,Eric Burman,match,false,
Q5590407,,6000000026433911361,ja,,エリク・ブルマン,absent_on_wikidata,false,
Q5590407,,6000000026433911361,zh,,埃里克·布尔马恩,absent_on_wikidata,false,
Q5605565,,6000000019149843256,mul,Germund Ludvig Cederhielm,Germund Ludvig Cederhielm,match,false,
Q5605565,,6000000019149843256,en,Germund Ludvig Cederhielm,Germund Ludvig Cederhielm,match,false,Germund Ludvig Cederhjelm
Q5605565,,6000000019149843256,ja,,ゲルムンド・ルドヴィグ・セデルヒエルム,absent_on_wikidata,false,
Q5605565,,6000000019149843256,zh,,盖尔穆恩德·卢德维格·塞德尔希埃尔姆,absent_on_wikidata,false,
Q5605651,,6000000020086878142,en,Fredrik Johan Cederschiöld,,we_have_none,false,
Q5605668,,6000000007675721719,mul,,Petrus Eliae Cederschiöld till Lidboholm,absent_on_wikidata,false,
Q5605668,,6000000007675721719,en,Petrus Cederschiöld,Petrus Eliae Cederschiöld till Lidboholm,differs,false,
Q5613434,,6000000007026278130,mul,,Börje Cronberg,absent_on_wikidata,false,
Q5613434,,6000000007026278130,en,Börje Cronberg,Börje Cronberg,match,false,
Q5618759,,6000000003694920477,mul,,Adam Carl De la Gardie,absent_on_wikidata,false,
Q5618759,,6000000003694920477,en,Adam Carl De la Gardie,Adam Carl De la Gardie,match,false,Adam Carl de la Gardie
Q5618759,,6000000003694920477,ja,,アダム・カルル・デ・ラ・ガルディエ,absent_on_wikidata,false,
Q5618759,,6000000003694920477,zh,,阿达姆·卡尔尔·德·拉·加尔迪埃,absent_on_wikidata,false,
Q5618766,,6000000008820838686,mul,,Axel Gabriel De la Gardie till Maltesholm,absent_on_wikidata,false,
Q5618766,,6000000008820838686,en,Axel Gabriel De la Gardie,Axel Gabriel De la Gardie till Maltesholm,differs,false,
Q5618766,,6000000008820838686,ja,,アクスエル・ガブリエル・デ・ラ・ガルディエ・ティル・マルテスホルム,absent_on_wikidata,false,
Q5618766,,6000000008820838686,zh,,阿克斯埃尔·加布里埃尔·德·拉·加尔迪埃·蒂尔·马尔特斯霍尔姆,absent_on_wikidata,false,
Q5618770,,6000000006127523477,mul,,Carl Julius Magnusson De la Gardie till Häringe,absent_on_wikidata,false,
Q5618770,,6000000006127523477,en,Carl Julius De la Gardie,Carl Julius Magnusson De la Gardie till Häringe,differs,false,
Q5618800,,6000000012159725691,mul,,Pontus Fredrik De la Gardie,absent_on_wikidata,false,
Q5618800,,6000000012159725691,en,Pontus Fredrik De la Gardie,Pontus Fredrik De la Gardie,match,false,
Q5618800,,6000000012159725691,ja,,ポントス・フレドリク・デ・ラ・ガルディエ,absent_on_wikidata,false,
Q5618800,,6000000012159725691,zh,,波恩图斯·夫雷德里克·德·拉·加尔迪埃,absent_on_wikidata,false,
Q5618813,,6000000006127907767,mul,,Ulrik Gustaf Magnusson De la Gardie,absent_on_wikidata,false,
Q5618813,,6000000006127907767,en,Ulrik Gustaf De la Gardie,Ulrik Gustaf Magnusson De la Gardie,differs,false,
Q5618813,,6000000006127907767,ja,,ウルリク・グスタフ・マグヌソン・デ・ラ・ガルディエ,absent_on_wikidata,false,
Q5618813,,6000000006127907767,zh,,乌尔里克·古斯塔夫·马格努松·德·拉·加尔迪埃,absent_on_wikidata,false,
Q5622753,,6000000172119806833,en,Daniel Djurberg,,we_have_none,false,
Q5626148,,6000000007680468910,en,Carl Wilhelm von Düben,,we_have_none,false,
Q5628179,,6000000019271045023,mul,Pehr von Ehrenheim,Pehr Jacob von Ehrenheim,differs,false,
Q5628179,,6000000019271045023,en,Pehr von Ehrenheim,Pehr Jacob von Ehrenheim,differs,false,
Q5628179,,6000000019271045023,ja,,ペル・ヤコブ・ヴォン・エレンヘイム,absent_on_wikidata,false,
Q5628179,,6000000019271045023,zh,佩尔·冯·埃伦海姆,佩尔·雅各布·沃恩·埃雷恩赫伊姆,differs,false,
Q5698210,,6000000054235169012,mul,Samuel Chydenius,Samuel Chydenius,match,false,
Q5698210,,6000000054235169012,en,Samuel Chydenius,Samuel Chydenius,match,false,
Q5698210,,6000000054235169012,ja,,サムエル・キデニウス,absent_on_wikidata,false,
Q5698210,,6000000054235169012,zh,,萨穆埃尔·基德尼乌斯,absent_on_wikidata,false,
Q5702986,,6000000070658376932,mul,,Carl Olof Delldén,absent_on_wikidata,false,
Q5702986,,6000000070658376932,en,Carl Olof Delldén,Carl Olof Delldén,match,false,Carl Olof Dellden
Q5706932,,6000000008780306729,mul,,Claes Julius Ekeblad,absent_on_wikidata,false,
Q5706932,,6000000008780306729,en,Claes Julius Ekeblad,Claes Julius Ekeblad,match,false,
Q5706932,,6000000008780306729,ja,,クラエス・ユリウス・エケブラド,absent_on_wikidata,false,
Q5706932,,6000000008780306729,zh,,克拉埃斯·尤利乌斯·埃凯布拉德,absent_on_wikidata,false,
Q5724521,,6000000008979441405,mul,Christopher Falkengréen,,we_have_none,false,
Q5724521,,6000000008979441405,en,Christopher Falkengréen,,we_have_none,false,Christopher Falkengreen
Q5725105,,6000000019344206446,mul,Eric Michael Fant,Eric Michael Fant,match,false,Erik Michael Fant
Q5725105,,6000000019344206446,en,Eric Michael Fant,Eric Michael Fant,match,false,Erik Mikael Fant
Q5725105,,6000000019344206446,ja,,エリク・ミカエル・ファント,absent_on_wikidata,false,
Q5725105,,6000000019344206446,zh,,埃里克·米卡埃尔·法恩特,absent_on_wikidata,false,
Q5735890,,6000000005087238866,mul,Arvid Forbus,Arvid Ernaldsson Forbus till Kumo,differs,true,
Q5735890,,6000000005087238866,en,Arvid Forbus,Arvid Ernaldsson Forbus till Kumo,differs,true,
Q5735890,,6000000005087238866,ja,,アルヴィド・エルナルドソン・フォルブス・ティル・クモ,absent_on_wikidata,false,
Q5735890,,6000000005087238866,zh,,阿尔维德·埃尔纳尔德松·福尔布斯·蒂尔·库莫,absent_on_wikidata,false,
Q5745627,,6000000020128505901,en,Berge Frondin,,we_have_none,false,Birger Frondin
Q5754581,,6000000008331521234,mul,,Bengt Reinhold Geijer,absent_on_wikidata,false,
Q5754581,,6000000008331521234,en,Bengt Reinhold Geijer,Bengt Reinhold Geijer,match,false,
Q5754581,,6000000008331521234,ja,,ベングト・レインホルド・ゲイイェル,absent_on_wikidata,false,
Q5754581,,6000000008331521234,zh,,贝恩格特·雷伊恩霍尔德·盖伊耶尔,absent_on_wikidata,false,
Q5757435,,6000000007548228373,mul,,Martinus Erici Gestrinius,absent_on_wikidata,false,
Q5757435,,6000000007548228373,en,Martinus Gestrinius,Martinus Erici Gestrinius,differs,false,
Q5757435,,6000000007548228373,ja,,マルティヌス・エリシ・ゲストリニウス,absent_on_wikidata,false,
Q5757435,,6000000007548228373,zh,,马尔蒂努斯·埃里西·盖斯特里尼乌斯,absent_on_wikidata,false,
Q5772271,,6000000011724781475,mul,Nils Gripenhielm,Nils Gripenhielm,match,false,
Q5772271,,6000000011724781475,en,Nils Gripenhielm,Nils Gripenhielm,match,false,
Q5772271,,6000000011724781475,ja,,ニルス・グリペンヒエルム,absent_on_wikidata,false,
Q5772271,,6000000011724781475,zh,,尼尔斯·格里佩恩希埃尔姆,absent_on_wikidata,false,
Q5773252,,6000000107274459226,mul,,Lars Grubbe,absent_on_wikidata,false,
Q5773252,,6000000107274459226,en,Lars Grubbe,Lars Grubbe,match,false,"Colonel Lars Grubbe, Lord Stiernfelt"
Q5773252,,6000000107274459226,ja,,ラーシュ・グルベ,absent_on_wikidata,false,
Q5773252,,6000000107274459226,zh,,拉尔斯·格鲁贝,absent_on_wikidata,false,
Q5773287,,5105724209600128719,mul,Samuel Grubb,Samuel Andreæ Grubb,differs,false,professor Samuel Andreae Botthniensis Grubb
Q5773287,,5105724209600128719,en,Samuel Andreæ Grubb,Samuel Andreæ Grubb,match,false,professor Samuel Andreae Botthniensis Grubb
Q5773287,,5105724209600128719,ja,,サムエル・アンドレエ・グルブ,absent_on_wikidata,false,
Q5773287,,5105724209600128719,zh,,萨穆埃尔·阿恩德雷埃·格鲁布,absent_on_wikidata,false,
Q5779125,,6000000007464308710,mul,Nils Gyldenstolpe,,we_have_none,false,
Q5779125,,6000000007464308710,en,Nils Gyldenstolpe,,we_have_none,false,Adolph Fredrik Nils Gyldenstolpe
Q5783613,,6000000003770432103,mul,,Engelbert Hallenius Biskop i Skara,absent_on_wikidata,false,
Q5783613,,6000000003770432103,en,Engelbert Halenius,Engelbert Hallenius Biskop i Skara,differs,false,
Q5783613,,6000000003770432103,ja,,エンゲルベルト・ハレニウス・ビスコプ・イ・スカラ,absent_on_wikidata,false,
Q5783613,,6000000003770432103,zh,,埃恩盖尔贝尔特·哈莱尼乌斯·比斯科普·伊·斯卡拉,absent_on_wikidata,false,
Q5790728,,6000000008831013351,en,Gustaf Harmens,,we_have_none,false,
Q5792035,,6000000019659798123,en,August von Hartmansdorff,,we_have_none,false,Jakob August von Hartmansdorff
Q5797554,,6000000011370804802,en,Detlof Heijkenskjöld den yngre,,we_have_none,false,
Q5802518,,6000000006127557446,en,Johan von Hermansson,,we_have_none,false,
Q5802535,,6000000006128046380,en,Matthias von Hermansson,,we_have_none,false,
Q5807131,,6000000011532511759,mul,Mikael Hising,Mikael Hising,match,false,
Q5807131,,6000000011532511759,en,Mikael Hising,Mikael Hising,match,false,"burgher Mikael Hisingh, industrialist, master of Ådö säteri, & mills Björkboda, Taalintehdras,"
Q5807131,,6000000011532511759,ja,,ミカエル・ヒシング,absent_on_wikidata,false,
Q5807131,,6000000011532511759,zh,,米卡埃尔·希西恩格,absent_on_wikidata,false,
Q5807136,,6000000006127951020,mul,,Vilhelm Hising,absent_on_wikidata,false,
Q5807136,,6000000006127951020,en,Vilhelm Hising,Vilhelm Hising,match,false,"industrialist Vilhelm Hising, master of Baggå bruk & Skinnskatteberg bruk, lord of Älvestorp manor"
Q5807136,,6000000006127951020,ja,,ヴィルヘルム・ヒシング,absent_on_wikidata,false,
Q5807136,,6000000006127951020,zh,,维尔赫尔姆·希西恩格,absent_on_wikidata,false,
Q5813616,,6000000007285499105,mul,Adam Horn,Adam Horn af Ekebyholm till Ekebyholm,differs,false,
Q5813616,,6000000007285499105,en,Adam Horn af Ekebyholm,Adam Horn af Ekebyholm till Ekebyholm,differs,false,
Q5813616,,6000000007285499105,ja,,アダム・ホルン・アフ・エケビホルム・ティル・エケビホルム,absent_on_wikidata,false,
Q5813616,,6000000007285499105,zh,,阿达姆·霍尔恩·阿夫·埃凯比霍尔姆·蒂尔·埃凯比霍尔姆,absent_on_wikidata,false,
Q5813639,,6000000006127657041,mul,,Claes Fredrik Claesson Horn af Åminne,absent_on_wikidata,false,
Q5813639,,6000000006127657041,en,Claes Fredrik Horn af Åminne,Claes Fredrik Claesson Horn af Åminne,differs,false,
Q5813639,,6000000006127657041,ja,,クラエス・フレドリク・クラエソン・ホルン・アフ・オーミネ,absent_on_wikidata,false,
Q5813639,,6000000006127657041,zh,,克拉埃斯·夫雷德里克·克拉埃松·霍尔恩·阿夫·奥米内,absent_on_wikidata,false,
Q5818420,,6000000019777574162,mul,Israel Hwasser,,we_have_none,false,
Q5818420,,6000000019777574162,en,Israel Hwasser,,we_have_none,false,
Q5819456,,6000000078585591829,en,Zacharias Hæggström,,we_have_none,false,
Q5822415,,6000000024166897841,mul,,Albrecht Ihre,absent_on_wikidata,false,
Q5822415,,6000000024166897841,en,Albrecht Ihre,Albrecht Ihre,match,false,
Q5822415,,6000000024166897841,ja,,アルブレクト・イレ,absent_on_wikidata,false,
Q5822415,,6000000024166897841,zh,,阿尔布雷克特·伊雷,absent_on_wikidata,false,
Q5823030,,6000000008260592602,mul,,Carl Gustaf Indebetou,absent_on_wikidata,false,
Q5823030,,6000000008260592602,en,Carl Gustaf Indebetou,Carl Gustaf Indebetou,match,false,
Q5823030,,6000000008260592602,ja,,カルル・グスタフ・インデベトウ,absent_on_wikidata,false,
Q5823030,,6000000008260592602,zh,,卡尔尔·古斯塔夫·伊恩德贝托乌,absent_on_wikidata,false,
Q5898100,,6000000006127453696,en,Pehr Kalling,,we_have_none,false,
Q5913812,,6000000008779183401,mul,Axel Leonhard Klinckowström,,we_have_none,false,
Q5913812,,6000000008779183401,en,Axel Leonhard Klinckowström,,we_have_none,false,Axel Leonard Klinckowstrom | Axel Leonhard Klinckowstrom | Baron Axel Leonhard Klinckowström | Axel Klinckowström | Axel Klinckowstrom
Q5914160,,6000000006127120320,en,Fredrik Filip Klingspor,,we_have_none,false,Fredric Philip Klingspor | Fredrik Philip Klingspor
Q5914181,,6000000006127120304,en,Otto Reinhold Klingspor,,we_have_none,false,
Q5915800,,6000000002572699392,mul,Knut Algotsson,Knut Algotsson,match,false,
Q5915800,,6000000002572699392,en,Knut Algotsson,Knut Algotsson,match,false,
Q5915800,,6000000002572699392,ja,クヌート・アルゴットソン,クヌート・アルゴットソン,match,false,
Q5915800,,6000000002572699392,zh,克努特·阿尔戈特松,克努特·阿尔戈特松,match,false,
Q5916153,,6000000019898891222,en,Anders Erik Knös,,we_have_none,false,
Q5916189,,6000000021501491188,en,Gustaf Knös,,we_have_none,false,
Q5930909,,6000000012597002570,mul,Carl Lagerbring,,we_have_none,false,
Q5930909,,6000000012597002570,en,Carl Lagerbring,,we_have_none,false,
Q5930987,,6000000007160673211,mul,,Carl Otto Lagercrantz,absent_on_wikidata,false,
Q5930987,,6000000007160673211,en,Carl Otto Lagercrantz,Carl Otto Lagercrantz,match,false,
Q5930987,,6000000007160673211,ja,,カルル・オト・ラゲルクラントズ,absent_on_wikidata,false,
Q5930987,,6000000007160673211,zh,,卡尔尔·奥托·拉盖尔克拉恩特兹,absent_on_wikidata,false,
Q5931081,,6000000008890247904,mul,,Gustaf Adolf Lagerfelt,absent_on_wikidata,false,
Q5931081,,6000000008890247904,en,Gustaf Adolf Lagerfelt,Gustaf Adolf Lagerfelt,match,false,
Q5931081,,6000000008890247904,ja,,グスタフ・アドルフ・ラゲルフェルト,absent_on_wikidata,false,
Q5931081,,6000000008890247904,zh,,古斯塔夫·阿多尔夫·拉盖尔费尔特,absent_on_wikidata,false,
Q5931099,,6000000008887558053,mul,,Israel Lagerfelt,absent_on_wikidata,false,
Q5931099,,6000000008887558053,en,Israël Lagerfelt,Israel Lagerfelt,differs,false,"Israel, Friherre Lagerfelt"
Q5931099,,6000000008887558053,ja,,イスラエル・ラゲルフェルト,absent_on_wikidata,false,
Q5931099,,6000000008887558053,zh,,伊斯拉埃尔·拉盖尔费尔特,absent_on_wikidata,false,
Q593496,,6000000020982846787,mul,,Anton Rolandsson Martin,absent_on_wikidata,false,
Q593496,,6000000020982846787,en,Anton Rolandsson Martin,Anton Rolandsson Martin,match,false,
Q593496,,6000000020982846787,ja,,アントン・ロランドソン・マルティン,absent_on_wikidata,false,
Q593496,,6000000020982846787,zh,,安东·罗拉恩德松·马丁,absent_on_wikidata,false,
Q593706,,6000000000446956140,mul,Nils Gustaf Nordenskiöld,,we_have_none,false,
Q593706,,6000000000446956140,en,Nils Gustaf Nordenskiöld,,we_have_none,false,
Q593706,,6000000000446956140,ja,ニルス・グスタフ・ノルデンショルド,,we_have_none,false,
Q5951779,,6000000013400899375,mul,,Johan Liljencrantz,absent_on_wikidata,false,
Q5951779,,6000000013400899375,en,Johan Liljencrantz,Johan Liljencrantz,match,false,
Q5951779,,6000000013400899375,ja,,ヨハン・リルイェンクラントズ,absent_on_wikidata,false,
Q5951779,,6000000013400899375,zh,,永哈恩·利尔耶恩克拉恩特兹,absent_on_wikidata,false,
Q5951795,,6000000013400741602,mul,,Johan Wilhelm Johansson Liljencrantz,absent_on_wikidata,false,
Q5951795,,6000000013400741602,en,Johan Wilhelm Liljencrantz,Johan Wilhelm Johansson Liljencrantz,differs,false,
Q5951795,,6000000013400741602,ja,,ヨハン・ヴィルヘルム・ヨハンソン・リルイェンクラントズ,absent_on_wikidata,false,
Q5951795,,6000000013400741602,zh,,永哈恩·维尔赫尔姆·永哈恩松·利尔耶恩克拉恩特兹,absent_on_wikidata,false,
Q5955392,,6000000021334420003,en,Johan Anders Linder,,we_have_none,false,
Q5959480,,6000000013173980231,en,Jonas Carl Linnerhielm,,we_have_none,false,
Q5959493,,6000000007885223091,mul,,Jonas Petri Linnerius,absent_on_wikidata,false,
Q5959493,,6000000007885223091,en,Jonas Petri Linnerius,Jonas Petri Linnerius,match,false,
Q5959493,,6000000007885223091,ja,,ヨナス・ペトリ・リネリウス,absent_on_wikidata,false,
Q5959493,,6000000007885223091,zh,,约纳斯·佩特里·利内里乌斯,absent_on_wikidata,false,
Q5960165,,6000000007511893155,mul,Carl Lithman,Carolus Nicolai Lithman,differs,false,
Q5960165,,6000000007511893155,en,Carl Lithman,Carolus Nicolai Lithman,differs,false,Carl Nilsson Lithmannus Nericius
Q5960165,,6000000007511893155,ja,,カロルス・ニコライ・リトマン,absent_on_wikidata,false,
Q5960165,,6000000007511893155,zh,,卡罗卢斯·尼科拉伊·利特马恩,absent_on_wikidata,false,
Q5975022,,6000000000047190401,mul,,Lars August Mannerheim,absent_on_wikidata,false,
Q5975022,,6000000000047190401,en,Lars Augustin Mannerheim,Lars August Mannerheim,differs,false,
Q5975022,,6000000000047190401,ja,,ラーシュ・アウグスト・マネルヘイム,absent_on_wikidata,false,
Q5975022,,6000000000047190401,zh,,拉尔斯·奥古斯特·马内尔赫伊姆,absent_on_wikidata,false,
Q5976894,,6000000044191693814,mul,,Gabriel Hansson Marklin,absent_on_wikidata,false,
Q5976894,,6000000044191693814,en,Gabriel Marklin,Gabriel Hansson Marklin,differs,false,
Q5976894,,6000000044191693814,ja,,ガブリエル・ハンソン・マルクリン,absent_on_wikidata,false,
Q5976894,,6000000044191693814,zh,,加布里埃尔·哈恩松·马尔克利恩,absent_on_wikidata,false,
Q5977879,,6000000020984646082,mul,,Hugo Wilhelm Martin,absent_on_wikidata,false,
Q5977879,,6000000020984646082,en,Hugo Martin,Hugo Wilhelm Martin,differs,false,
Q5977879,,6000000020984646082,ja,,フゴ・ヴィルヘルム・マルティン,absent_on_wikidata,false,
Q5977879,,6000000020984646082,zh,,胡戈·维尔赫尔姆·马丁,absent_on_wikidata,false,
Q5978038,,1386522,mul,,Roland Martin,absent_on_wikidata,false,
Q5978038,,1386522,en,Roland Martin,Roland Martin,match,false,
Q5978038,,1386522,ja,,ロランド・マルティン,absent_on_wikidata,false,
Q5978038,,1386522,zh,,罗拉恩德·马丁,absent_on_wikidata,false,
Q5983613,,6000000018625012640,en,Daniel Melanderhjelm,,we_have_none,false,Daniel Melander
Q6001555,,6000000006127542348,mul,,Carl Claes Mörner af Morlanda,absent_on_wikidata,false,
Q6001555,,6000000006127542348,en,Carl Claes Mörner,Carl Claes Mörner af Morlanda,differs,false,
Q6001589,,6000000011399399424,mul,,Carl Stellan Mörner af Morlanda,absent_on_wikidata,false,
Q6001589,,6000000011399399424,en,Carl Stellan Mörner,Carl Stellan Mörner af Morlanda,differs,false,
Q6001608,,6000000006127550611,mul,,Hampus Elof Mörner af Morlanda,absent_on_wikidata,false,
Q6001608,,6000000006127550611,en,Hampus Mörner,Hampus Elof Mörner af Morlanda,differs,false,
Q6014779,,6000000001609127338,mul,,Otto Henrik Nordenskiöld,absent_on_wikidata,false,
Q6014779,,6000000001609127338,en,Otto Henrik Nordenskiöld,Otto Henrik Nordenskiöld,match,false,Admiral Baron Otto Henrik Nordenskiold
Q6015181,,6000000012736122012,mul,,Carl Johan af Nordin,absent_on_wikidata,false,
Q6015181,,6000000012736122012,en,Carl Johan af Nordin,Carl Johan af Nordin,match,false,
Q6015181,,6000000012736122012,ja,,カルル・ヨハン・アフ・ノルディン,absent_on_wikidata,false,
Q6015181,,6000000012736122012,zh,,卡尔尔·永哈恩·阿夫·诺尔迪恩,absent_on_wikidata,false,
Q6034157,,6000000008988776807,mul,,Carl Otto Palmstierna,absent_on_wikidata,false,
Q6034157,,6000000008988776807,en,Otto Palmstierna,Carl Otto Palmstierna,differs,false,Carl Otto Palmstierna
Q6034157,,6000000008988776807,ja,,カルル・オト・パルムスティエルナ,absent_on_wikidata,false,
Q6034157,,6000000008988776807,zh,,卡尔尔·奥托·帕尔姆斯蒂埃尔纳,absent_on_wikidata,false,
Q6045829,,4983826543490109811,mul,,Johan Teodor Petré,absent_on_wikidata,false,
Q6045829,,4983826543490109811,en,Thore Petre,Johan Teodor Petré,differs,false,
Q6057321,,6000000001208426544,en,Olof Pryss,,we_have_none,false,"Professor, Dr. Olavi Pryss"
Q6060350,,6000000023896755915,mul,Lars Georg Rabenius,,we_have_none,false,
Q6060350,,6000000023896755915,en,Lars Georg Rabenius,,we_have_none,false,
Q6060365,,6000000017425518359,en,Olof Ingelsson Rabenius,,we_have_none,false,
Q6066129,,6000000026434836045,en,Johan Martin Reftelius,,we_have_none,false,
Q6070068,,6000000004310057362,mul,,Fredrik Ribbing,absent_on_wikidata,false,
Q6070068,,6000000004310057362,en,Fredrik Ribbing,Fredrik Ribbing,match,false,
Q6070068,,6000000004310057362,ja,,フレドリク・リビング,absent_on_wikidata,false,
Q6070068,,6000000004310057362,zh,,夫雷德里克·里比恩格,absent_on_wikidata,false,
Q6079124,,6000000015119243250,mul,,Axel Pontus von Rosen,absent_on_wikidata,false,
Q6079124,,6000000015119243250,en,Axel von Rosen,Axel Pontus von Rosen,differs,false,
Q6079124,,6000000015119243250,ja,,アクスエル・ポントス・ヴォン・ロセン,absent_on_wikidata,false,
Q6079124,,6000000015119243250,zh,,阿克斯埃尔·波恩图斯·沃恩·罗森,absent_on_wikidata,false,
Q6079275,,6000000013143783109,en,Gustaf Fredrik von Rosen,,we_have_none,false,Count Frederik von Rosen
Q6079637,,6000000006127907129,en,Elof Rosenblad,,we_have_none,false,
Q6079648,,6000000006127526943,en,Nils Rosenblad,,we_have_none,false,
Q6080164,,6000000009855557161,mul,Nils von Rosenstein,,we_have_none,false,Nils Rosén von Rosenstein
Q6080164,,6000000009855557161,en,Nils von Rosenstein,,we_have_none,false,"Nils von Rosenstein, Jr. | Nils von Rosenstein Jr."
Q6080164,,6000000009855557161,ja,ニルス・フォン・ローゼンシュタイン,,we_have_none,false,
Q6082455,,6000000003580303855,mul,,Thure Gustaf Rudbeck,absent_on_wikidata,false,
Q6082455,,6000000003580303855,en,Thure Gustaf Rudbeck,Thure Gustaf Rudbeck,match,false,"Ture Gustaf Rudbeck | Ture Gustav, Friherre Rudbeck"
