id,type,qid,geni_id,requires,cited
create_individual:6000000027720870256,create_individual,,6000000027720870256,Q30103434,yes
create_individual:6000000027729478698,create_individual,,6000000027729478698,Q110302863 Q110302864,yes
create_individual:6000000027732094608,create_individual,,6000000027732094608,Q471228 Q526103,yes
create_individual:6000000027735281061,create_individual,,6000000027735281061,Q471228,yes
create_individual:6000000027737174255,create_individual,,6000000027737174255,Q702746,yes
create_individual:6000000027737257196,create_individual,,6000000027737257196,Q110302863 Q110302864,yes
create_individual:6000000027737283377,create_individual,,6000000027737283377,Q110302863 Q110302864,yes
create_individual:6000000027737308786,create_individual,,6000000027737308786,Q110302863 Q110302864,yes
create_individual:6000000027794808468,create_individual,,6000000027794808468,Q30103434,yes
create_individual:6000000027794968469,create_individual,,6000000027794968469,Q30103434,yes
create_individual:6000000027795051460,create_individual,,6000000027795051460,Q30103434,yes
create_individual:6000000027795157977,create_individual,,6000000027795157977,Q30103434,yes
create_individual:6000000027804395703,create_individual,,6000000027804395703,Q30103434,yes
create_individual:6000000027818886288,create_individual,,6000000027818886288,Q101423826,yes
create_individual:6000000027819156969,create_individual,,6000000027819156969,Q634150,yes
create_individual:6000000027839678026,create_individual,,6000000027839678026,Q5480750,yes
create_individual:6000000027847542821,create_individual,,6000000027847542821,Q360112,yes
create_individual:6000000027860755736,create_individual,,6000000027860755736,Q10326839,yes
create_individual:6000000027861137618,create_individual,,6000000027861137618,Q10326839,yes
create_individual:6000000027861250146,create_individual,,6000000027861250146,Q10326839,yes
create_individual:6000000027895985568,create_individual,,6000000027895985568,Q2039358,yes
create_individual:6000000027896801361,create_individual,,6000000027896801361,Q107722 Q1610483 Q2039358,yes
create_individual:6000000027896872265,create_individual,,6000000027896872265,Q2039358,yes
create_individual:6000000027896930447,create_individual,,6000000027896930447,Q2039358,yes
create_individual:6000000027896947403,create_individual,,6000000027896947403,Q2039358,yes
create_individual:6000000027911235269,create_individual,,6000000027911235269,Q11095892 Q11097387,yes
create_individual:6000000027965053417,create_individual,,6000000027965053417,Q2532402,yes
create_individual:6000000027987278612,create_individual,,6000000027987278612,Q1177456,yes
create_individual:6000000027987316707,create_individual,,6000000027987316707,Q1177456,yes
create_individual:6000000028048662034,create_individual,,6000000028048662034,Q131118132,yes
create_individual:6000000028048792299,create_individual,,6000000028048792299,Q131118132,yes
create_individual:6000000028051409112,create_individual,,6000000028051409112,Q96602547 Q96602548,yes
create_individual:6000000028066584904,create_individual,,6000000028066584904,Q131118132,yes
create_individual:6000000028085287757,create_individual,,6000000028085287757,Q134986780,yes
create_individual:6000000028085551071,create_individual,,6000000028085551071,Q134986780,yes
create_individual:6000000028085592095,create_individual,,6000000028085592095,Q134986780,yes
create_individual:6000000028145749631,create_individual,,6000000028145749631,Q131359169,yes
create_individual:6000000028173119450,create_individual,,6000000028173119450,Q134986680 Q134986782,yes
create_individual:6000000028184166638,create_individual,,6000000028184166638,Q37594 Q391944,yes
create_individual:6000000028217964164,create_individual,,6000000028217964164,Q18647630,yes
create_individual:6000000028225749340,create_individual,,6000000028225749340,Q96380456,yes
create_individual:6000000028242769063,create_individual,,6000000028242769063,Q245833 Q294651,yes
create_individual:6000000028245941705,create_individual,,6000000028245941705,Q378502,yes
create_individual:6000000028246126724,create_individual,,6000000028246126724,Q378502 Q497285,yes
create_individual:6000000028246185550,create_individual,,6000000028246185550,Q109807689,yes
create_individual:6000000028246204400,create_individual,,6000000028246204400,Q109807689,yes
create_individual:6000000028246402523,create_individual,,6000000028246402523,Q498644,yes
create_individual:6000000028246429156,create_individual,,6000000028246429156,Q498412,yes
create_individual:6000000028246460026,create_individual,,6000000028246460026,Q378502 Q498412,yes
create_individual:6000000028246556445,create_individual,,6000000028246556445,Q498530,yes
create_individual:6000000028246578671,create_individual,,6000000028246578671,Q498412,yes
create_individual:6000000028246592714,create_individual,,6000000028246592714,Q6853227,yes
create_individual:6000000028246713991,create_individual,,6000000028246713991,Q6853227,yes
create_individual:6000000028246842088,create_individual,,6000000028246842088,Q498716,yes
create_individual:6000000028246945961,create_individual,,6000000028246945961,Q498827,yes
create_individual:6000000028263242661,create_individual,,6000000028263242661,Q339094,yes
create_individual:6000000028324058488,create_individual,,6000000028324058488,Q575523,yes
create_individual:6000000028324106941,create_individual,,6000000028324106941,Q4681926,yes
create_individual:6000000028324167096,create_individual,,6000000028324167096,Q17130930,yes
create_individual:6000000028335629609,create_individual,,6000000028335629609,Q101040261,yes
create_individual:6000000028345049437,create_individual,,6000000028345049437,Q6679196,yes
create_individual:6000000028355250311,create_individual,,6000000028355250311,Q107345384,yes
create_individual:6000000028373820760,create_individual,,6000000028373820760,Q87460302,yes
create_individual:6000000028373947700,create_individual,,6000000028373947700,Q87460302,yes
create_individual:6000000028373992694,create_individual,,6000000028373992694,Q87460302,yes
create_individual:6000000028374226297,create_individual,,6000000028374226297,Q87460302,yes
create_individual:6000000028392676803,create_individual,,6000000028392676803,Q6238201,yes
create_individual:6000000028393048779,create_individual,,6000000028393048779,Q10284540,yes
create_individual:6000000028427963644,create_individual,,6000000028427963644,Q9323749,yes
create_individual:6000000028428426596,create_individual,,6000000028428426596,Q9323749,yes
create_individual:6000000028428696576,create_individual,,6000000028428696576,Q9323749,yes
create_individual:6000000028428725051,create_individual,,6000000028428725051,Q9323749,yes
create_individual:6000000028428799047,create_individual,,6000000028428799047,Q104737955 Q9323749,yes
create_individual:6000000028428887886,create_individual,,6000000028428887886,Q9323749,yes
create_individual:6000000028454088369,create_individual,,6000000028454088369,Q156778 Q229413,yes
create_individual:6000000028457426979,create_individual,,6000000028457426979,Q4411641,yes
create_individual:6000000028485267751,create_individual,,6000000028485267751,Q325735,yes
create_individual:6000000028486915922,create_individual,,6000000028486915922,Q325735,yes
create_individual:6000000028494719871,create_individual,,6000000028494719871,Q102825647,yes
create_individual:6000000028497248023,create_individual,,6000000028497248023,Q2925391 Q5900679,yes
create_individual:6000000028505598701,create_individual,,6000000028505598701,Q1071587,yes
create_individual:6000000028519443166,create_individual,,6000000028519443166,Q126240367,yes
create_individual:6000000028520008128,create_individual,,6000000028520008128,Q58773,yes
create_individual:6000000028520161910,create_individual,,6000000028520161910,Q58773,yes
create_individual:6000000028520169005,create_individual,,6000000028520169005,Q58773,yes
create_individual:6000000028524546022,create_individual,,6000000028524546022,Q59080 Q8474,yes
create_individual:6000000028524872363,create_individual,,6000000028524872363,Q8474,yes
create_individual:6000000028525109926,create_individual,,6000000028525109926,Q8474,yes
create_individual:6000000028526298658,create_individual,,6000000028526298658,Q184854,yes
create_individual:6000000028526610230,create_individual,,6000000028526610230,Q184854,yes
create_individual:6000000028527045289,create_individual,,6000000028527045289,Q15897797 Q498644,yes
create_individual:6000000028527405533,create_individual,,6000000028527405533,Q498412 Q6853227,yes
create_individual:6000000028527406594,create_individual,,6000000028527406594,Q498693 Q498716,yes
create_individual:6000000028527423478,create_individual,,6000000028527423478,Q498618 Q498644,yes
create_individual:6000000028527517398,create_individual,,6000000028527517398,Q498568 Q498590,yes
create_individual:6000000028527801838,create_individual,,6000000028527801838,Q498568,yes
create_individual:6000000028527812929,create_individual,,6000000028527812929,Q497553 Q497601,yes
create_individual:6000000028586972725,create_individual,,6000000028586972725,Q379718,yes
create_individual:6000000028587048742,create_individual,,6000000028587048742,Q379718,yes
create_individual:6000000028587092591,create_individual,,6000000028587092591,Q379718,yes
create_individual:6000000028587123397,create_individual,,6000000028587123397,Q379718,yes
create_individual:6000000028587291743,create_individual,,6000000028587291743,Q379718,yes
create_individual:6000000028587595884,create_individual,,6000000028587595884,Q379718,yes
create_individual:6000000028674554302,create_individual,,6000000028674554302,Q8031963,yes
create_individual:6000000028674775561,create_individual,,6000000028674775561,Q8031963,yes
create_individual:6000000028674976274,create_individual,,6000000028674976274,Q8031963,yes
create_individual:6000000028675030375,create_individual,,6000000028675030375,Q8031963,yes
create_individual:6000000028675189996,create_individual,,6000000028675189996,Q8031963,yes
create_individual:6000000028711363793,create_individual,,6000000028711363793,Q110549167 Q26327134,yes
create_individual:6000000028711940061,create_individual,,6000000028711940061,Q1697011 Q25487395,yes
