store,geni_id,qid,language,label,kind,marker,vocabulary,position,remainder
geni,6000000009764011922,,label_en,N.N.,marker,n.n.,narrow,whole,
geni,6000000009764011922,,label_mul,N.N.,marker,n.n.,narrow,whole,
geni,6000000009766519969,,label_en,Private,marker,private,narrow,whole,
geni,6000000009766519969,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009766923449,,label_en,Private,marker,private,narrow,whole,
geni,6000000009766923449,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009766942612,,label_en,Private,marker,private,narrow,whole,
geni,6000000009766942612,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009767007653,,label_en,Private,marker,private,narrow,whole,
geni,6000000009767007653,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009767090372,,label_en,Private,marker,private,narrow,whole,
geni,6000000009767090372,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009767109230,,label_en,Private,marker,private,narrow,whole,
geni,6000000009767109230,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009767122254,,label_en,Private,marker,private,narrow,whole,
geni,6000000009767122254,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009767414239,,label_en,Private,marker,private,narrow,whole,
geni,6000000009767414239,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009773915512,,label_en,Private,marker,private,narrow,whole,
geni,6000000009773915512,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009773915515,,label_en,Private,marker,private,narrow,whole,
geni,6000000009773915515,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009774662948,,label_en,<private> Sullivan,marker,<private>,narrow,head,Sullivan
geni,6000000009774662948,,label_mul,<private> Sullivan,marker,<private>,narrow,head,Sullivan
geni,6000000009775072888,,label_en,<private> Len,marker,<private>,narrow,head,Len
geni,6000000009775072888,,label_mul,<private> Len,marker,<private>,narrow,head,Len
geni,6000000009775141104,,label_en,<private> Len,marker,<private>,narrow,head,Len
geni,6000000009775141104,,label_mul,<private> Len,marker,<private>,narrow,head,Len
geni,6000000009775141107,,label_en,<private> Lewis,marker,<private>,narrow,head,Lewis
geni,6000000009775141107,,label_mul,<private> Lewis,marker,<private>,narrow,head,Lewis
geni,6000000009775314351,,label_en,<private> Lewis,marker,<private>,narrow,head,Lewis
geni,6000000009775314351,,label_mul,<private> Lewis,marker,<private>,narrow,head,Lewis
geni,6000000009777343137,,label_en,Son of Yekhiel Hagdol from Namirov,description,son of,relationship,inside,Yekhiel Hagdol from Namirov
geni,6000000009777343137,,label_mul,Son of Yekhiel Hagdol from Namirov,description,son of,relationship,inside,Yekhiel Hagdol from Namirov
geni,6000000009781058934,,label_en,Mihr Nigar Khanim daughter of Yunus Khan of Moghulistan and Aisan Daulat Begum,description,daughter of,relationship,inside,Mihr Nigar Khanim Yunus Khan of Moghulistan and Aisan Daulat Begum
geni,6000000009781058934,,label_mul,Mihr Nigar Khanim daughter of Yunus Khan of Moghulistan and Aisan Daulat Begum,description,daughter of,relationship,inside,Mihr Nigar Khanim Yunus Khan of Moghulistan and Aisan Daulat Begum
geni,6000000009782100535,,label_en,Private,marker,private,narrow,whole,
geni,6000000009782100535,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009784176070,,label_en,Private,marker,private,narrow,whole,
geni,6000000009784176070,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009784381621,,label_en,Private,marker,private,narrow,whole,
geni,6000000009784381621,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009784386692,,label_en,Private,marker,private,narrow,whole,
geni,6000000009784386692,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009784413885,,label_en,Private,marker,private,narrow,whole,
geni,6000000009784413885,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009784463978,,label_en,Private,marker,private,narrow,whole,
geni,6000000009784463978,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009784617422,,label_en,Private,marker,private,narrow,whole,
geni,6000000009784617422,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009785823146,,label_en,Private,marker,private,narrow,whole,
geni,6000000009785823146,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009785823149,,label_en,Private,marker,private,narrow,whole,
geni,6000000009785823149,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009785823158,,label_en,Private,marker,private,narrow,whole,
geni,6000000009785823158,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009785823161,,label_en,Private,marker,private,narrow,whole,
geni,6000000009785823161,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009785823164,,label_en,Private,marker,private,narrow,whole,
geni,6000000009785823164,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786466856,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786466856,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786590095,,label_en,<private> Gebrezgi,marker,<private>,narrow,head,Gebrezgi
geni,6000000009786590095,,label_mul,<private> Gebrezgi,marker,<private>,narrow,head,Gebrezgi
geni,6000000009786593918,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786593918,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786693679,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786693679,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786787395,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786787395,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786839375,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786839375,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786887447,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786887447,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786888001,,label_en,<private> Reta,marker,<private>,narrow,head,Reta
geni,6000000009786888001,,label_mul,<private> Reta,marker,<private>,narrow,head,Reta
geni,6000000009786899510,,label_en,<private> Reta,marker,<private>,narrow,head,Reta
geni,6000000009786899510,,label_mul,<private> Reta,marker,<private>,narrow,head,Reta
geni,6000000009786919225,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786919225,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786947234,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786947234,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786957250,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786957250,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009786983570,,label_en,<private> Reta,marker,<private>,narrow,head,Reta
geni,6000000009786983570,,label_mul,<private> Reta,marker,<private>,narrow,head,Reta
geni,6000000009786991225,,label_en,Private,marker,private,narrow,whole,
geni,6000000009786991225,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009787049274,,label_en,<private> Reta,marker,<private>,narrow,head,Reta
geni,6000000009787049274,,label_mul,<private> Reta,marker,<private>,narrow,head,Reta
geni,6000000009792459373,,other_script_names,daughter of R' Juda יהודה Hanasi,description,daughter of,relationship,inside,R' Juda יהודה Hanasi
geni,6000000009792785345,,label_en,Yenta (?) Ehrenberg,marker,?,wide,inside,Yenta Ehrenberg
geni,6000000009792785345,,label_mul,Yenta (?) Ehrenberg,marker,?,wide,inside,Yenta Ehrenberg
geni,6000000009794058128,,label_en,Private,marker,private,narrow,whole,
geni,6000000009794058128,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009794092976,,label_en,Private,marker,private,narrow,whole,
geni,6000000009794092976,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009794232442,,label_en,Private,marker,private,narrow,whole,
geni,6000000009794232442,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009795028433,,label_en,No Name Begum,marker,no name,wide,head,Begum
geni,6000000009795028433,,label_mul,No Name Begum,marker,no name,wide,head,Begum
geni,6000000009825249397,Q16738577,label_en,N daughter of Dausprungas,marker,n,wide,head,daughter of Dausprungas
geni,6000000009825249397,Q16738577,label_mul,N daughter of Dausprungas,marker,n,wide,head,daughter of Dausprungas
geni,6000000009825362018,,label_en,Private,marker,private,narrow,whole,
geni,6000000009825362018,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009825507963,,label_en,Private,marker,private,narrow,whole,
geni,6000000009825507963,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009825729125,,label_en,Private,marker,private,narrow,whole,
geni,6000000009825729125,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009825880519,,label_en,Private,marker,private,narrow,whole,
geni,6000000009825880519,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009826030474,,label_en,Private,marker,private,narrow,whole,
geni,6000000009826030474,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009835715076,,label_en,Private,marker,private,narrow,whole,
geni,6000000009835715076,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009835966999,,label_en,Private,marker,private,narrow,whole,
geni,6000000009835966999,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009836042120,,label_en,Private,marker,private,narrow,whole,
geni,6000000009836042120,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009836503720,,label_en,Private,marker,private,narrow,whole,
geni,6000000009836503720,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009836546737,,label_en,NN Evensdatter Wahl,marker,nn,narrow,head,Evensdatter Wahl
geni,6000000009836546737,,label_mul,NN Evensdatter Wahl,marker,nn,narrow,head,Evensdatter Wahl
geni,6000000009846251472,,label_en,Private,marker,private,narrow,whole,
geni,6000000009846251472,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009847195379,,label_en,Private,marker,private,narrow,whole,
geni,6000000009847195379,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009849927433,,label_en,Private,marker,private,narrow,whole,
geni,6000000009849927433,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009849975850,,label_en,Private,marker,private,narrow,whole,
geni,6000000009849975850,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009853096449,,label_en,Private,marker,private,narrow,whole,
geni,6000000009853096449,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009853727235,,label_en,Private,marker,private,narrow,whole,
geni,6000000009853727235,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009858526619,,label_en,Private,marker,private,narrow,whole,
geni,6000000009858526619,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009858564944,,label_en,Private,marker,private,narrow,whole,
geni,6000000009858564944,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009865941062,,label_en,Private,marker,private,narrow,whole,
geni,6000000009865941062,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009865941062,,other_script_names,<private> 平沼,marker,<private>,narrow,head,平沼
geni,6000000009866533500,,label_en,Private,marker,private,narrow,whole,
geni,6000000009866533500,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009866533500,,other_script_names,<private> 平沼,marker,<private>,narrow,head,平沼
geni,6000000009867530018,,label_en,NN Schacksdatter Skinkel (Søblade),marker,nn,narrow,head,Schacksdatter Skinkel (Søblade)
geni,6000000009867530018,,label_mul,NN Schacksdatter Skinkel (Søblade),marker,nn,narrow,head,Schacksdatter Skinkel (Søblade)
geni,6000000009871108567,,label_en,N a Wife of Servius Cornelius (~50-93),marker,n,wide,head,a Wife of Servius Cornelius (~50-93)
geni,6000000009871108567,,label_mul,N a Wife of Servius Cornelius (~50-93),marker,n,wide,head,a Wife of Servius Cornelius (~50-93)
geni,6000000009878061048,,label_en,Private,marker,private,narrow,whole,
geni,6000000009878061048,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009878197309,,label_en,Private,marker,private,narrow,whole,
geni,6000000009878197309,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009878553389,,label_en,Private,marker,private,narrow,whole,
geni,6000000009878553389,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009878650231,,label_en,Private,marker,private,narrow,whole,
geni,6000000009878650231,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009879073440,,label_en,N.N. N.N.,marker,n.n.,narrow,head,N.N.
geni,6000000009879073440,,label_mul,N.N. N.N.,marker,n.n.,narrow,head,N.N.
geni,6000000009880162390,,label_en,Private,marker,private,narrow,whole,
geni,6000000009880162390,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009880717688,,label_en,<private> Unknown,marker,<private>,narrow,head,Unknown
geni,6000000009880717688,,label_mul,<private> Unknown,marker,<private>,narrow,head,Unknown
geni,6000000009880875711,,label_en,Marie unknown,marker,unknown,wide,tail,Marie
geni,6000000009880875711,,label_mul,Marie unknown,marker,unknown,wide,tail,Marie
geni,6000000009881616272,,label_en,"Unknown de Marsan,( Vicountess)",marker,unknown,wide,head,"de Marsan,( Vicountess)"
geni,6000000009881616272,,label_mul,"Unknown de Marsan,( Vicountess)",marker,unknown,wide,head,"de Marsan,( Vicountess)"
geni,6000000009881771020,,label_en,Private,marker,private,narrow,whole,
geni,6000000009881771020,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009881771020,,other_script_names,<private> 真田,marker,<private>,narrow,head,真田
geni,6000000009882314685,,label_en,Private,marker,private,narrow,whole,
geni,6000000009882314685,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009882314685,,other_script_names,<private> 上杉,marker,<private>,narrow,head,上杉
geni,6000000009889815570,,other_script_names,<private> 毛利,marker,<private>,narrow,head,毛利
geni,6000000009889866584,,label_en,Private,marker,private,narrow,whole,
geni,6000000009889866584,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009889866584,,other_script_names,<private> 毛利,marker,<private>,narrow,head,毛利
geni,6000000009897538998,,label_en,Private,marker,private,narrow,whole,
geni,6000000009897538998,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009897582859,,label_en,Private,marker,private,narrow,whole,
geni,6000000009897582859,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009897716709,,label_en,Private,marker,private,narrow,whole,
geni,6000000009897716709,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009898006356,,label_en,Private,marker,private,narrow,whole,
geni,6000000009898006356,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009898029801,,label_en,Private,marker,private,narrow,whole,
geni,6000000009898029801,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009898056335,,label_en,Private,marker,private,narrow,whole,
geni,6000000009898056335,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009898107315,,label_en,Private,marker,private,narrow,whole,
geni,6000000009898107315,,label_mul,Private,marker,private,narrow,whole,
geni,6000000009898115222,,label_en,Private,marker,private,narrow,whole,
geni,6000000009898115222,,label_mul,Private,marker,private,narrow,whole,
