geni_id	qid	label	name_kept	tail_dropped
6000000210520645821		Hakli Sergway King of Axum	Hakli Sergway	King of Axum
6000000210520646874		Agalbus II King of Axum	Agalbus II	King of Axum
6000000210520649823		Malis II King of Axum	Malis II	King of Axum
6000000210520676821		Setwa Germa Asfare I King of Axum	Setwa Germa Asfare I	King of Axum
6000000210520676838		Nicotris Kandake VI King of Axum	Nicotris Kandake VI	King of Axum
6000000210520702858		Sanay King of Axum	Sanay	King of Axum
6000000210520704846		Danidad King of Axum	Danidad	King of Axum
6000000210520705831		Nalke King of Axum	Nalke	King of Axum
6000000210520719847		Bawawel King of Axum	Bawawel	King of Axum
6000000210520723841		Nagsey Besinte King of Axum	Nagsey Besinte	King of Axum
6000000210520726830		Safelya II Abramen King of Axum	Safelya II Abramen	King of Axum
6000000210520782843		Zaware Nebrat II King of Axum	Zaware Nebrat II	King of Axum
6000000210520786821		Amoy II Mahasi King of Axum	Amoy II Mahasi	King of Axum
6000000210520790844		Aghabu Beseheran King of Axum	Aghabu Beseheran	King of Axum
6000000210520791841		Etbenukawer King of Axum	Etbenukawer	King of Axum
6000000210520802822		Barawas King of Axum	Barawas	King of Axum
6000000210520809861		Nikosis Kandake V King of Axum	Nikosis Kandake V	King of Axum
6000000210520820832		Masalne II Qurarmer King of Axum	Masalne II Qurarmer	King of Axum
6000000210520823834		Kalas Kalitro King of Axum	Kalas Kalitro	King of Axum
6000000210520832839		Satyo III King of Axum	Satyo III	King of Axum
6000000210520838850		Qaniz Pismes King of Axum	Qaniz Pismes	King of Axum
6000000210520842859		Erda Amen Awseya I King of Axum	Erda Amen Awseya I	King of Axum
6000000210520846827		Sulay Kawawmenun King of Axum	Sulay Kawawmenun	King of Axum
6000000210520846833		Ramhay II Arkamen II King of Axum	Ramhay II Arkamen II	King of Axum
6000000210520852832		Arkamen I King of Axum	Arkamen I	King of Axum
6000000210520855824		Safay II King of Axum	Safay II	King of Axum
6000000210520867821		Handu II Awkerara King of Axum	Handu II Awkerara	King of Axum
6000000210520875821		Feliya II Hurnekhet King of Axum	Feliya II Hurnekhet	King of Axum
6000000210520879832		Awtet II Arawra King of Axum	Awtet II Arawra	King of Axum
6000000210520886843		Pesmarit Warada Nagash II King of Axum	Pesmarit Warada Nagash II	King of Axum
6000000210520903838		Awseya II Tarakos King of Axum	Awseya II Tarakos	King of Axum
6000000210520909822		Nikawla Kandake III King of Axum	Nikawla Kandake III	King of Axum
6000000210520909838		Ramhay I Nastosonan King of Axum	Ramhay I Nastosonan	King of Axum
6000000210520912839		Zaware Nebret I Aspurta King of Axum	Zaware Nebret I Aspurta	King of Axum
6000000210520931837		Atserk Amen II King of Axum	Atserk Amen II	King of Axum
6000000210520931869		Handu I Wuha Abra King of Axum	Handu I Wuha Abra	King of Axum
6000000210520932826		Elalion Ta'aniki King of Axum	Elalion Ta'aniki	King of Axum
6000000210520934826		Atserk Amen III King of Axum	Atserk Amen III	King of Axum
6000000210520935822		Nikawsis Kandake IV King of Axum	Nikawsis Kandake IV	King of Axum
6000000210520938826		Bassyo King of Axum	Bassyo	King of Axum
6000000210520939830		Atserk Amen IV King of Axum	Atserk Amen IV	King of Axum
6000000210520942841		Tawasya II King of Axum	Tawasya II	King of Axum
6000000210520949831		Safay I Harsiataw King of Axum	Safay I Harsiataw	King of Axum
6000000210520949852		Nikanta Kandake II King of Axum	Nikanta Kandake II	King of Axum
6000000210520949866		Abralyus Piyankihi II King of Axum	Abralyus Piyankihi II	King of Axum
6000000210520950823		Hadina King of Axum	Hadina	King of Axum
6000000210520961822		Kashta II Walda Ekhuhu King of Axum	Kashta II Walda Ekhuhu	King of Axum
6000000210520973821		Atserk Amen I King of Axum	Atserk Amen I	King of Axum
6000000210520978832		Agalbus I Sepekos King of Axum	Agalbus I Sepekos	King of Axum
6000000210520980846		Piyankihi IV Awtet I King of Axum	Piyankihi IV Awtet I	King of Axum
6000000210520981823		Apras King of Axum	Apras	King of Axum
6000000210520993828		Toma Seyon Piyankihi III King of Axum	Toma Seyon Piyankihi III	King of Axum
6000000210520993837		Kashta I Handeyon II King of Axum	Kashta I Handeyon II	King of Axum
6000000210521001850		Sabaka King of Axum	Sabaka	King of Axum
6000000210521002821		Safelya I Sabakon King of Axum	Safelya I Sabakon	King of Axum
6000000210521005842		Aksumay I Ramisu King of Axum	Aksumay I Ramisu	King of Axum
6000000210521006832		Gasyo Eskikatir I King of Axum	Gasyo Eskikatir I	King of Axum
6000000210521018824		Amen Asro II King of Axum	Amen Asro II	King of Axum
6000000210521029854		Sera II Awseyo King of Axum	Sera II Awseyo	King of Axum
6000000210521031821		Nuatmeawn King of Axum	Nuatmeawn	King of Axum
6000000210521031851		Sera I Tomai King of Axum	Sera I Tomai	King of Axum
6000000210521049821		Sawe II Terhak Warada Nagash II King of Axum	Sawe II Terhak Warada Nagash II	King of Axum
6000000210521060823		Aksumay II Warada Sahay King of Axum	Aksumay II Warada Sahay	King of Axum
6000000210521072828		Handeyon I King of Axum	Handeyon I	King of Axum
6000000210521076830		Makeda Queen of Sheba	Makeda	Queen of Sheba
6000000210521086822		Amen Hotep Zagdur II King of Axum	Amen Hotep Zagdur II	King of Axum
6000000210521110821		Menelik I Dawit I King of Axum	Menelik I Dawit I	King of Axum
6000000210521125824		Solomon King of Israel	Solomon	King of Israel
6000000211071170867		Christian Marcussen Müller i København	Christian Marcussen Müller	i København
6000000211120419839		Hans Mikkelsen Schultz i Kolding	Hans Mikkelsen Schultz	i Kolding
6000000211230470822		Henrik Langemach i Stege	Henrik Langemach	i Stege
6000000211683510821		Bent Thorkildsen Bing til Smedstrup	Bent Thorkildsen Bing	til Smedstrup
6000000211819292850		Olof Olofsson i Hallom	Olof Olofsson	i Hallom
6000000211820228834		Per Halvarsson i Rogsta	Per Halvarsson	i Rogsta
6000000211879854857		to brødre Tolleiv i FT 1801 Vinningland	to brødre Tolleiv	i FT 1801 Vinningland
6000000211898516855		Erik Brockenhuus von Løwenhielm major til Vejrup ved Odense på Fyn	Erik Brockenhuus von Løwenhielm major	til Vejrup ved Odense på Fyn
6000000211974575824		Heinrich Prince of Bohemia	Heinrich	Prince of Bohemia
6000000211978301842		Lukarta Duke of Bohemia	Lukarta	Duke of Bohemia
6000000212452939862		Jöns Jönsson Bröms till Hedensö	Jöns Jönsson Bröms	till Hedensö
6000000212659719822		Kerstin Rosenstråle Till Ravnäs	Kerstin Rosenstråle	Till Ravnäs
6000000212659747828		Göran Rosenstråle Till Ravnäs	Göran Rosenstråle	Till Ravnäs
6000000212801313824		Philippa ferch Edmund Mortimer, Earl of March	Philippa ferch Edmund Mortimer,	Earl of March
6000000213340681821		Reinhard Count of Nassau	Reinhard	Count of Nassau
6000000213662721821		Catharina Pedersdotter Stiernfelt Stiernfelt till Ryd	Catharina Pedersdotter Stiernfelt Stiernfelt	till Ryd
6000000214365435844		Peder Eriksen i Viborg	Peder Eriksen	i Viborg
6000000214365597822		Kirsten Eriksdatter i Nibe	Kirsten Eriksdatter	i Nibe
6000000214365624821		Gertrud Eriksdatter i Almind	Gertrud Eriksdatter	i Almind
6000000214366094821		Anders Eriksen Vinter i Klejtrup	Anders Eriksen Vinter	i Klejtrup
6000000214769969822		Werner ?Graf von Rothenburg	Werner	?Graf von Rothenburg
6000000214771084840		Lothar IV von Walbeck Markgraf der Nordmark, Graf von Walbeck	Lothar IV von Walbeck	Markgraf der Nordmark, Graf von Walbeck
6000000214771135821		Werner von Walbeck, Markgraf der Nordmark	Werner von Walbeck,	Markgraf der Nordmark
6000000215443973837		Heinrich Duce Alamannorum Bishop of Augsburg	Heinrich Duce Alamannorum	Bishop of Augsburg
6000000215483272822		Lothar I von Stade Graf von Stade	Lothar I von Stade	Graf von Stade
6000000215597912828		Walter Scott 15th Earl of Harden	Walter Scott 15th	Earl of Harden
6000000215644323821		Ertman Gustaf Ericsson Silfversparre till Vilunda	Ertman Gustaf Ericsson Silfversparre	till Vilunda
6000000215767162822		Pierre, de La Fauche Lord of Lafauche	Pierre, de La Fauche	Lord of Lafauche
6000000215858262824		Giovanni Battista Alamanni bishop of Bazas and Mâcon	Giovanni Battista Alamanni	bishop of Bazas and Mâcon
6000000216014650823		Jean d'Ibelin Titular Count of Jaffa (1363-1375)	Jean d'Ibelin Titular	Count of Jaffa (1363-1375)
6000000216018120821		braća i sestre Stjepanovi Matejević	braća	i sestre Stjepanovi Matejević
6000000216154599823		Giovanni Battista Caracciolo bishop of Aversa	Giovanni Battista Caracciolo	bishop of Aversa
6000000216182702835		3 sønner Kromænd i Ågård	3 sønner Kromænd	i Ågård
6000000216816044895		Llewelyn Fychan ap Llewelyn Bishop of Llanelwy	Llewelyn Fychan ap Llewelyn	Bishop of Llanelwy
6000000216833769821		John Sicco, bishop of Praeneste	John Sicco,	bishop of Praeneste
6000000217035447835		Sitalces King of Thracian Odryses,	Sitalces	King of Thracian Odryses,
6000000217057347886		Roger de Quincy 2nd Earl of Winchester, Constable of Scotland	Roger de Quincy 2nd	Earl of Winchester, Constable of Scotland
6000000217565529825		Guy de Faucigny de Faucigny, Bishop of Geneva	Guy de Faucigny de Faucigny,	Bishop of Geneva
6000000217928632825		NN Graf von Formbach	NN	Graf von Formbach
6000000217975082840		Mads Svendsen Orning til Eget	Mads Svendsen Orning	til Eget
6000000217975184821		Svend Matsen Orning til Eget	Svend Matsen Orning	til Eget
6000000217975423828		Søren Pedersen Munk til Havbro	Søren Pedersen Munk	til Havbro
6000000218719357857		Johan Sivertsen Beck til Näsbyholm	Johan Sivertsen Beck	til Näsbyholm
6000000219167058829		Carl Jakob von Block till Broxvik	Carl Jakob von Block	till Broxvik
6000000219204351821		Carl Erik Holst till Ekströmmen	Carl Erik Holst	till Ekströmmen
6000000219553069857		Tore Jönsson i Östanbjörke Nämndeman	Tore Jönsson	i Östanbjörke Nämndeman
6000000219715996879		Ivar Nilsson Bratt Durrell til Rottneros	Ivar Nilsson Bratt Durrell	til Rottneros
6000000220015399114		Blanche comtesse de Lannoy	Blanche	comtesse de Lannoy
6000000220015399122		Philippe comte de Lannoy	Philippe	comte de Lannoy
6000000220019582852	Q12718536	Sophie Christiane Gyldenløve Grevinde til Samsøe	Sophie Christiane Gyldenløve	Grevinde til Samsøe
6000000220229820897		Claus Olufsen Ravensberg til Kindholm	Claus Olufsen Ravensberg	til Kindholm
6000000220507622821		Jönis Pedersson till Gennäs (Gedda)	Jönis Pedersson	till Gennäs (Gedda)
6000000220563004867		Gaute Eriksen Galtung til Hatteberg	Gaute Eriksen Galtung	til Hatteberg
6000000220666671847		Per Pederson Rank till Hagelsrum	Per Pederson Rank	till Hagelsrum
6000000220875458825		Carl Rosensparre till Rosenlund	Carl Rosensparre	till Rosenlund
6000000220952338844		Waldemar Jelling Prins van Denemarken	Waldemar Jelling	Prins van Denemarken
6000000221035284902		Ola Gard på Talgje	Ola Gard	på Talgje
6000000221302855834		Catharina Fredricka Johanna Augusta Eleanora Graf Von Schlieffen	Catharina Fredricka Johanna Augusta Eleanora	Graf Von Schlieffen
6000000221340565821		Dietpold I Graf von Cham; Ratpotonen	Dietpold I	Graf von Cham; Ratpotonen
6000000221429783857		Timme Krummedige til Sandholt	Timme Krummedige	til Sandholt
6000000221475308916		Jens Pedersen i Aagaard	Jens Pedersen	i Aagaard
6000000221475834859		Niels Wognsen i Katby	Niels Wognsen	i Katby
6000000221566285023		Gotfried van Malsen Provost at Xanten, Archbishop of Köln, Canon at Steinfeld	Gotfried van Malsen Provost at Xanten,	Archbishop of Köln, Canon at Steinfeld
6000000221566395844		Andreas van Malsen Bishop of Utrecht (1128-1139), Provost at Emmerich, Archdeacon	Andreas van Malsen	Bishop of Utrecht (1128-1139), Provost at Emmerich, Archdeacon
6000000221717329845		Thierry Comte de Autun	Thierry	Comte de Autun
6000000221800727948		Godfried van Renen Bishop of Utrecht	Godfried van Renen	Bishop of Utrecht
6000000222185242838		Colard Baron van Moy	Colard	Baron van Moy
6000000222246342856		Hermann II Graf von Kastl, Markgraf von Banz	Hermann II	Graf von Kastl, Markgraf von Banz
6000000222246371844		Friedrich Graf von Kastl	Friedrich	Graf von Kastl
6000000222246376936		Ratpoto IV Graf von Cham	Ratpoto IV	Graf von Cham
6000000222253133851		Godefroi Graf in Westfalen, Graf von Cappenberg	Godefroi	Graf in Westfalen, Graf von Cappenberg
6000000222497999965		Dietrich Bishop of Metz	Dietrich	Bishop of Metz
6000000222498010004		Adelbold Bishop of Utrecht	Adelbold	Bishop of Utrecht
6000000222502633823		Baldric Bishop of Liège	Baldric	Bishop of Liège
6000000222506777938		NN Prest i Rørstad	NN Prest	i Rørstad
6000000222558054825		Otakar Přemysl II Král český King of Bohemia	Otakar Přemysl II Král český	King of Bohemia
6000000222635366843		Rudolf V von Zähringen markgraf von Baden	Rudolf V von Zähringen	markgraf von Baden
6000000222641065831		Erik Nielsen Gyldenstierne til Demstrup, Tim och Aagaard	Erik Nielsen Gyldenstierne	til Demstrup, Tim och Aagaard
6000000222743236040		Jon i Munkaskogs Norrgård	Jon	i Munkaskogs Norrgård
6000000222851967953		John Graham 4th Earl Of Montrose	John Graham 4th	Earl Of Montrose
6000000223357896830		Rudolf Graf von Maasgau. Comte de Hesbaie	Rudolf	Graf von Maasgau. Comte de Hesbaie
6000000223565679870		Jöran Patronym aldrig nämnd i dokument / Patronymic never mentioned in documents Prytz till Otterstorp	Jöran Patronym aldrig nämnd	i dokument / Patronymic never mentioned in documents Prytz till Otterstorp
6000000223587917844		Lars i Biuråker	Lars	i Biuråker
6000000223679331876		Eka, queen of bosphorus	Eka,	queen of bosphorus
6000000223921450831		Vincent von Bretsken Till Schönhagen	Vincent von Bretsken	Till Schönhagen
6000000224068693851		Anne-Catherine d'Halluin 1st Duchesse d’Halluin (by marriage); Dame de Maignelay	Anne-Catherine d'Halluin 1st	Duchesse d’Halluin (by marriage); Dame de Maignelay
6000000224069327826		Anne van Halewijn 2nd Duchesse d’Halluin (Suo Jure); Comtesse de Crèvecoeur...	Anne van Halewijn 2nd	Duchesse d’Halluin (Suo Jure); Comtesse de Crèvecoeur...
6000000224114876846		Væver paa Sjælland	Væver	paa Sjælland
6000000224176066843		Hethum V of Lampron lord of Simangla	Hethum V of Lampron	lord of Simangla
6000000224176114841		Oshin of Lampron lord of Asgouras and Marnick	Oshin of Lampron	lord of Asgouras and Marnick
6000000224339731824		Alhfrith king of Deira	Alhfrith	king of Deira
6000000224705588855		och namn på 3 mer syskon	och namn	på 3 mer syskon
6000000224706465832		och namn på 2 mer syskon	och namn	på 2 mer syskon
6000000224724145862		Jeanne Mortemer-Tilley-Harcourt dame de Beuvron	Jeanne Mortemer-Tilley-Harcourt	dame de Beuvron
6000000224858454860		Grövel Eriksen Gyldenstjerne til Aagaard og Restrup	Grövel Eriksen Gyldenstjerne	til Aagaard og Restrup
6000000224858470844		Ridder Niels Eriksen Gyldenstjerne, til Aagaard	Ridder Niels Eriksen Gyldenstjerne,	til Aagaard
6000000225005398929		Ingeborg Hafthorsson Til Giske, Sudrheim og Bjarkøy	Ingeborg Hafthorsson	Til Giske, Sudrheim og Bjarkøy
6000000225014031829		Jens Høg i Testrupgaard	Jens Høg	i Testrupgaard
6000000225031539857		Ingeborg Galt til Tolstrup	Ingeborg Galt	til Tolstrup
6000000225032543829		Niels Grøn i Borup	Niels Grøn	i Borup
6000000225115248830		Jacob Pedersen Bering Sognepræst i Vindum	Jacob Pedersen Bering Sognepræst	i Vindum
6000000225128838830		Christen Henriksen Gyldenstierne Herre til Aagård	Christen Henriksen Gyldenstierne Herre	til Aagård
6000000225148036848		Jens Eriksen Krabbe til Østergaard	Jens Eriksen Krabbe	til Østergaard
6000000225204576822		Philippe d'Egmont 2nd Prince of Gavere; Count of Egmont...	Philippe d'Egmont 2nd	Prince of Gavere; Count of Egmont...
6000000225282067857		Jean van Uutkerke Knight; Counselor and Chamberlain to the Duke of Burgundy	Jean van Uutkerke Knight; Counselor and Chamberlain to the	Duke of Burgundy
6000000225282115889		Isabella / Isabelle van Ghistelles (de Ghistelles) Vrouwe van Dudzeele (Lady of Dudzeele by marital right)	Isabella / Isabelle van Ghistelles (de Ghistelles) Vrouwe van Dudzeele	(Lady of Dudzeele by marital right)
6000000225496517967		Hamazasp II prince de Vaspourakan Arçrouni	Hamazasp II	prince de Vaspourakan Arçrouni
6000000225563898922		Diepold I. im Augstau Graf von Passau und von Cham	Diepold I. im Augstau	Graf von Passau und von Cham
6000000225563999830		Liu Tana-Maria Graf von Passau und von Cham	Liu Tana-Maria	Graf von Passau und von Cham
6000000225582103874		Anne Brûlart Dame de Genlis	Anne Brûlart	Dame de Genlis
6000000225582247826		Suzanne de Villeneuve Dame de Villeneuve	Suzanne de Villeneuve	Dame de Villeneuve
6000000225871491866		Johanne Nielsdatter Brok til Nielstrup	Johanne Nielsdatter Brok	til Nielstrup
6000000225871842839		Anders Jensen til Essendrup	Anders Jensen	til Essendrup
6000000226309756909		Amazasp III king of Iberia	Amazasp III	king of Iberia
6000000226443248855		Vincenzo Sifola bishop of Mirandola	Vincenzo Sifola	bishop of Mirandola
6000000226535010914		Cathal mac Murchada King of Airgialla	Cathal mac Murchada	King of Airgialla
6000000226550434824		Lars Bugge til True	Lars Bugge	til True
6000000226794329955		William d'Abigny Lord of Belvoir	William d'Abigny	Lord of Belvoir
6000000226794329976		William III Brito d'Abigny Lord of Belvoir	William III Brito d'Abigny	Lord of Belvoir
6000000226952105861		Ritter Heinrich Graf Von Berg-Schelklingen	Ritter Heinrich	Graf Von Berg-Schelklingen
6000000226952189826		Ritter Ulrich Graf Von Berg-Schelkingen	Ritter Ulrich	Graf Von Berg-Schelkingen
6000000227017640890		Kazimierz I Duke of Pomerania	Kazimierz I	Duke of Pomerania
6000000227018928895		St Knut IV Svendsen Svendsen, kung av Danmark	St Knut IV Svendsen Svendsen,	kung av Danmark
