geni_id	qid	en_label	n_cjk_forms	candidate_label	given|surname|_MARNM per record	display_join_forms
6000000075060709953	Q45475245	Li Zongzhi	2	李宗之	宗之|京兆長安|李 ;; || ;; 宗之|京兆長安|李	宗之 京兆長安 | Li Zongzhi 李宗之
6000000075060709975	Q45477986	Li Jin	2	李津	津|隴西狄道|李 ;; || ;; 津|隴西狄道|李	津 隴西狄道 | Li Jin 李津
6000000075060709981	Q45480324	Li Qin	2	李勤	勤|隴西狄道|李 ;; || ;; 勤|隴西狄道|李	勤 隴西狄道 | Li Qin 李勤
6000000075060724895	Q45568286	Li Chao	2	李綽	綽|京兆長安|李 ;; || ;; 綽|京兆長安|李	綽 京兆長安 | Li Chao 李綽
6000000075060724922	Q45449498	Li Tongwen	2	李同文	同文|京兆長安|李 ;; || ;; 同文|京兆長安|李	同文 京兆長安 | Li Tongwen 李同文
6000000075060725944	Q45473069	Li Kun	2	李琨	琨|隴西狄道|李 ;; || ;; 琨|隴西狄道|李	琨 隴西狄道 | Li Kun 李琨
6000000075060727962	Q45475693	Li Tao	2	李韜	韜|隴西狄道|李 ;; || ;; 韜|隴西狄道|李	韜 隴西狄道 | Li Tao 李韜
6000000075060739062	Q45485622	Li Yue	2	李約	約|京兆長安|李 ;; || ;; 約|京兆長安|李	約 京兆長安 | Li Yue 李約
6000000075060742903	Q45474061	Li Heng	2	李珩	珩|隴西狄道|李 ;; || ;; 珩|隴西狄道|李	珩 隴西狄道 | Li Heng 李珩
6000000075060742941	Q45479559	Li Xian	2	李賢	賢|隴西狄道|李 ;; || ;; 賢|隴西狄道|李	賢 隴西狄道 | Li Xian 李賢
6000000075060745991	Q45474993	Li ?	2	李㝢	㝢|隴西狄道|李 ;; || ;; 㝢|隴西狄道|李	㝢 隴西狄道 | Li ? 李㝢
6000000075060746109	Q45484981	Li Xingchang	2	李興昌	興昌|京兆長安|李 ;; || ;; 興昌|京兆長安|李	興昌 京兆長安 | Li Xingchang 李興昌
6000000075060748100	Q45512793	Li Jie	2	李玠	玠|京兆長安|李 ;; || ;; 玠|京兆長安|李	玠 京兆長安 | Li Jie 李玠
6000000075060754990	Q45482937	Li Yin	2	李引	引|隴西狄道|李 ;; || ;; 引|隴西狄道|李	引 隴西狄道 | Li Yin 李引
6000000075060755000	Q45484142	Li Yu	2	李愈	愈|隴西狄道|李 ;; || ;; 愈|隴西狄道|李	愈 隴西狄道 | Li Yu 李愈
6000000075060755145	Q45522535	Li Ruosi	2	李若思	若思|京兆長安|李 ;; || ;; 若思|京兆長安|李	若思 京兆長安 | Li Ruosi 李若思
6000000075060755149	Q45523043	Li Biao	2	李摽	摽|京兆長安|李 ;; || ;; 摽|京兆長安|李	摽 京兆長安 | Li Biao 李摽
6000000075060755154	Q45507618	Li Pi	2	李玭	玭|隴西狄道|李 ;; || ;; 玭|隴西狄道|李	玭 隴西狄道 | Li Pi 李玭
6000000075060763945	Q45479304	Li Chengguang	2	李承光	承光|隴西狄道|李 ;; || ;; 承光|隴西狄道|李	承光 隴西狄道 | Li Chengguang 李承光
6000000075060764891	Q45472749	Li Ji	2	李洎	洎|隴西狄道|李 ;; || ;; 洎|隴西狄道|李	洎 隴西狄道 | Li Ji 李洎
6000000075060765938	Q45473385	Li Mou	2	李某	某|隴西狄道|李 ;; || ;; 某|隴西狄道|李	某 隴西狄道 | Li Mou 李某
6000000075060771886	Q22813498	Li Zixian	2	李僊	僊|隴西狄道|李 ;; || ;; 僊|隴西狄道|李	僊 隴西狄道 | Li Xian 李僊
6000000075060771920	Q45472172	Li Zhilan	2	李志暕	志暕|隴西狄道|李 ;; || ;; 志暕|隴西狄道|李	志暕 隴西狄道 | Li Zhilan 李志暕
6000000075060786983	Q45485495	Li Kun	2	李崑	崑|京兆長安|李 ;; || ;; 崑|京兆長安|李	崑 京兆長安 | Li Kun 李崑
6000000075060787963	Q45481153	Li Shangying	2	李尚盈	尚盈|隴西狄道|李 ;; || ;; 尚盈|隴西狄道|李	尚盈 隴西狄道 | Li Shangying 李尚盈
6000000075060788097	Q45508249	Li Yi	2	李醫	醫|隴西狄道|李 ;; || ;; 醫|隴西狄道|李	醫 隴西狄道 | Li Yi 李醫
6000000075060795850	Q45446359	Li Dan	2	李澹	澹|隴西狄道|李 ;; || ;; 澹|隴西狄道|李	澹 隴西狄道 | Li Dan 李澹
6000000075060797036	Q45482558	Li Xu	2	李詡	詡|隴西狄道|李 ;; || ;; 詡|隴西狄道|李	詡 隴西狄道 | Li Xu 李詡
6000000075060797118	Q45512410	Li ??	2	李	𕜎|京兆長安|李 ;; || ;; 𕜎|京兆長安|李	𕜎 京兆長安 | Li ?? 李𕜎
6000000075060804899	Q45449436	Li Tonghang	2	李同行	同行|京兆長安|李 ;; || ;; 同行|京兆長安|李	同行 京兆長安 | Li Tonghang 李同行
6000000075060815886	Q6539234	Li Yijian	2	李夷簡	夷簡 易之|隴西狄道|李 ;; || ;; 夷簡 易之|隴西狄道|李	夷簡 易之 隴西狄道 | Li Yijian 李夷簡
6000000075060815953	Q45481924	Li Yao	2	李瑤	瑤|隴西狄道|李 ;; || ;; 瑤|隴西狄道|李	瑤 隴西狄道 | Li Yao 李瑤
6000000075060819909	Q45473131	Li Rui	2	李銳	銳|隴西狄道|李 ;; || ;; 銳|隴西狄道|李	銳 隴西狄道 | Li Rui 李銳
6000000075060820067	Q45513305	Li Congshi	2	李從師	從師|京兆長安|李 ;; || ;; 從師|京兆長安|李	從師 京兆長安 | Li Congshi 李從師
6000000075060824874	Q45472299	Li Yiliang	2	李夷亮	夷亮|隴西狄道|李 ;; || ;; 夷亮|隴西狄道|李	夷亮 隴西狄道 | Li Yiliang 李夷亮
6000000075060834899	Q45422049	Li Shu	2	李樞	樞|隴西狄道|李 ;; || ;; 樞|隴西狄道|李	樞 隴西狄道 | Li Shu 李樞
6000000075060834972	Q45480831	Li Cheng	2	李呈	呈|隴西狄道|李 ;; || ;; 呈|隴西狄道|李	呈 隴西狄道 | Li Cheng 李呈
6000000075060840955	Q45476325	Li Xu	2	李詡	詡|隴西狄道|李 ;; || ;; 詡|隴西狄道|李	詡 隴西狄道 | Li Xu 李詡
6000000075060840961	Q45479177	Li Shangyin	2	李尚殷	尚殷|隴西狄道|李 ;; || ;; 尚殷|隴西狄道|李	尚殷 隴西狄道 | Li Shangyin 李尚殷
6000000075060840989	Q45485175	Li Jian	2	李檢	檢|京兆長安|李 ;; || ;; 檢|京兆長安|李	檢 京兆長安 | Li Jian 李檢
6000000075060841900	Q45471981	Li Mou	2	李某	某|隴西狄道|李 ;; || ;; 某|隴西狄道|李	某 隴西狄道 | Li Mou 李某
6000000075060842001	Q45487986	Li Shangrong	2	李尚榮	尚榮|隴西狄道|李 ;; || ;; 尚榮|隴西狄道|李	尚榮 隴西狄道 | Li Shangrong 李尚榮
6000000075060842014	Q45515204	Li Yu	2	李庾	庾|隴西狄道|李 ;; || ;; 庾|隴西狄道|李	庾 隴西狄道 | Li Yu 李庾
6000000075060842858	Q45472684	Li Shen	2	李深	深|隴西狄道|李 ;; || ;; 深|隴西狄道|李	深 隴西狄道 | Li Shen 李深
6000000075060845888	Q45472428	Li Yifan	2	李夷範	夷範|隴西狄道|李 ;; || ;; 夷範|隴西狄道|李	夷範 隴西狄道 | Li Yifan 李夷範
6000000075060845895	Q45422037	Li Mengchou	2	李孟犨	孟犨 公悅|隴西狄道|李 ;; || ;; 孟犨 公悅|隴西狄道|李	孟犨 公悅 隴西狄道 | Li Mengchou 李孟犨
6000000075060846090	Q45523107	Li Jiao	2	李角	角|京兆長安|李 ;; || ;; 角|京兆長安|李	角 京兆長安 | Li Jiao 李角
6000000075060847057	Q45514509	Li Guogan	2	李國幹	國幹|京兆長安|李 ;; || ;; 國幹|京兆長安|李	國幹 京兆長安 | Li Guogan 李國幹
6000000075060847122	Q45522095	Li Wenfang	2	李文方	文方|京兆長安|李 ;; || ;; 文方|京兆長安|李	文方 京兆長安 | Li Wenfang 李文方
6000000075060847155	Q45460742	Li Huai	2	李懷	懷 囗|隴西狄道|李 ;; || ;; 懷 囗|隴西狄道|李	懷 囗 隴西狄道 | Li Huai 李懷
6000000075060847163	Q65803863	Li Shi(Daughter of Li Li Ze)	2	李	|隴西狄道|李 ;; || ;; |隴西狄道|李	隴西狄道 | Li Shi of Li Li Ze) 李氏(李立則女)
6000000075060849863	Q45474121	Li Deyan	2	李德言	德言|隴西狄道|李 ;; || ;; 德言|隴西狄道|李	德言 隴西狄道 | Li Deyan 李德言
6000000075060849902	Q45477921	Li Dan	2	李亶	亶|隴西狄道|李 ;; || ;; 亶|隴西狄道|李	亶 隴西狄道 | Li Dan 李亶
6000000075060850990	Q45476709	Li ??	2	李	𗫚|隴西狄道|李 ;; || ;; 𗫚|隴西狄道|李	𗫚 隴西狄道 | Li ?? 李𗫚
6000000075060853909	Q45475438	Li Runzhi	2	李潤之	潤之|京兆長安|李 ;; || ;; 潤之|京兆長安|李	潤之 京兆長安 | Li Runzhi 李潤之
6000000075060861852	Q45472490	Li Zongran	2	李宗冉	宗冉|隴西狄道|李 ;; || ;; 宗冉|隴西狄道|李	宗冉 隴西狄道 | Li Zongran 李宗冉
6000000075060861914	Q45474929	Li Yi	2	李繹	繹|隴西狄道|李 ;; || ;; 繹|隴西狄道|李	繹 隴西狄道 | Li Yi 李繹
6000000075060861933	Q45480894	Li Han	2	李琀	琀|隴西狄道|李 ;; || ;; 琀|隴西狄道|李	琀 隴西狄道 | Li Han 李琀
6000000075060868987	Q45488492	Li Jizong	2	李繼宗	繼宗|隴西狄道|李 ;; || ;; 繼宗|隴西狄道|李	繼宗 隴西狄道 | Li Jizong 李繼宗
6000000075060869861	Q45473557	Li Yan	2	李琰	琰|隴西狄道|李 ;; || ;; 琰|隴西狄道|李	琰 隴西狄道 | Li Yan 李琰
6000000075060870891	Q45421949	Li Ceng	2	李	|隴西狄道|李 ;; || ;; |隴西狄道|李	隴西狄道 | Li Ceng 李
6000000075060876007	Q45512668	Li Zhu	2	李佇	佇|京兆長安|李 ;; || ;; 佇|京兆長安|李	佇 京兆長安 | Li Zhu 李佇
6000000075060876013	Q45513368	Li Conggu	2	李從古	從古|京兆長安|李 ;; || ;; 從古|京兆長安|李	從古 京兆長安 | Li Conggu 李從古
6000000075060878964	Q45484787	Li Chengxiao	2	李承霄	承霄|京兆長安|李 ;; || ;; 承霄|京兆長安|李	承霄 京兆長安 | Li Chengxiao 李承霄
6000000075060879042	Q45515457	Li Fa	2	李發	發|隴西狄道|李 ;; || ;; 發|隴西狄道|李	發 隴西狄道 | Li Fa 李發
6000000075060879916	Q45483701	Li Zhu	2	李珠	珠|隴西狄道|李 ;; || ;; 珠|隴西狄道|李	珠 隴西狄道 | Li Zhu 李珠
6000000075060884917	Q45602206	Li Chengzhi	2	李承晊	承晊|京兆長安|李 ;; || ;; 承晊|京兆長安|李	承晊 京兆長安 | Li Chengzhi 李承晊
6000000075060885016	Q45485238	Li Bian	2	李	𗦬|京兆長安|李 ;; || ;; 𗦬|京兆長安|李	𗦬 京兆長安 | Li ?? 李𗦬
6000000075060885154	Q45519691	Li Yuanzhi	2	李元直	元直|隴西狄道|李 ;; || ;; 元直|隴西狄道|李	元直 隴西狄道 | Li Yuanzhi 李元直
6000000075060885207	Q45522031	Li Wenli	2	李文力	文力|京兆長安|李 ;; || ;; 文力|京兆長安|李	文力 京兆長安 | Li Wenli 李文力
6000000075060885917	Q45520248	Li Liao	2	李寮	寮|隴西狄道|李 ;; || ;; 寮|隴西狄道|李	寮 隴西狄道 | Li Liao 李寮
6000000075060894930	Q45475565	Li Yaochen	2	李堯臣	堯臣|隴西狄道|李 ;; || ;; 堯臣|隴西狄道|李	堯臣 隴西狄道 | Li Yaochen 李堯臣
6000000075060895920	Q45422697	Li Che	2	李徹	徹|京兆長安|李 ;; || ;; 徹|京兆長安|李	徹 京兆長安 | Li Che 李徹
6000000075060896873	Q22813498	Li Zixian	2	李自仙	自仙|隴西狄道|李 ;; || ;; 自仙|隴西狄道|李	自仙 隴西狄道 | Li Zixian 李自仙
6000000075060897886	Q45475373	Li Ying	2	李應	應|京兆長安|李 ;; || ;; 應|京兆長安|李	應 京兆長安 | Li Ying 李應
6000000075060897984	Q45486897	Li Shanghuang	2	李尚鍠	尚鍠|隴西狄道|李 ;; || ;; 尚鍠|隴西狄道|李	尚鍠 隴西狄道 | Li Shanghuang 李尚鍠
6000000075060902046	Q45521010	Li Xun	2	李纁	纁|隴西狄道|李 ;; || ;; 纁|隴西狄道|李	纁 隴西狄道 | Li Xun 李纁
6000000075060903878	Q45488938	Li Liang	2	李亮	亮|隴西狄道|李 ;; || ;; 亮|隴西狄道|李	亮 隴西狄道 | Li Liang 李亮
6000000075060904005	Q45482686	Li Ju	2	李琚	琚|隴西狄道|李 ;; || ;; 琚|隴西狄道|李	琚 隴西狄道 | Li Ju 李琚
6000000075060905895	Q45555766	Li Jin	2	李縉	縉|京兆萬年|李 ;; || ;; 縉|京兆萬年|李	縉 京兆萬年 | Li Jin 李縉
6000000075060905909	Q45578074	Li Shu	2	李叔	叔|隴西狄道|李 ;; || ;; 叔|隴西狄道|李	叔 隴西狄道 | Li Shu 李叔
6000000075060911932	Q45481279	Li Mou	2	李某	某|隴西狄道|李 ;; || ;; 某|隴西狄道|李	某 隴西狄道 | Li Mou 李某
6000000075060915889	Q45475756	Li Chenghao	2	李承晧	承晧|隴西狄道|李 ;; || ;; 承晧|隴西狄道|李	承晧 隴西狄道 | Li Chenghao 李承晧
6000000075060915894	Q45476518	Li Cen	2	李岑	岑|隴西狄道|李 ;; || ;; 岑|隴西狄道|李	岑 隴西狄道 | Li Cen 李岑
6000000075060917883	Q45473815	Li Zhen	2	李縝	縝|隴西狄道|李 ;; || ;; 縝|隴西狄道|李	縝 隴西狄道 | Li Zhen 李縝
6000000075060918917	Q45473510	Li Gui	2	李珪	珪|隴西狄道|李 ;; || ;; 珪|隴西狄道|李	珪 隴西狄道 | Li Gui 李珪
6000000075060919823	Q11095606	Li Kuangwen	2	李匡文	匡文 濟翁|隴西狄道|李 ;; || ;; 匡文 濟翁|隴西狄道|李	匡文 濟翁 隴西狄道 | Li Kuangwen 李匡文
6000000075060921966	Q45488748	Li Xian	2	李暹	暹|隴西狄道|李 ;; || ;; 暹|隴西狄道|李	暹 隴西狄道 | Li Xian 李暹
6000000075060923880	Q16076514	Li Yong	4	李邕	邕|李|李 ;; || ;; 邕|京兆長安|李 ;; Yong|京兆長安|Li	邕 李 | Li Yong 李邕 | 邕 京兆長安 | Yong 京兆長安
6000000075060926843	Q45476454	Li Yin	2	李諲	諲|隴西狄道|李 ;; || ;; 諲|隴西狄道|李	諲 隴西狄道 | Li Yin 李諲
6000000075060926926	Q45487026	Li Quanli	2	李全立	全立|京兆長安|李 ;; || ;; 全立|京兆長安|李	全立 京兆長安 | Li Quanli 李全立
6000000075060927022	Q45685524	Li Kan	2	李侃	侃|隴西狄道|李 ;; || ;; 侃|隴西狄道|李	侃 隴西狄道 | Li Kan 李侃
6000000075060930920	Q45479114	Li Gui	2	李珪	珪|隴西狄道|李 ;; || ;; 珪|隴西狄道|李	珪 隴西狄道 | Li Gui 李珪
6000000075060932866	Q45449244	Li Tongshi	2	李同師	同師|京兆長安|李 ;; || ;; 同師|京兆長安|李	同師 京兆長安 | Li Tongshi 李同師
6000000075060936899	Q45580605	Li Yi	2	李義	義|隴西狄道|李 ;; || ;; 義|隴西狄道|李	義 隴西狄道 | Li Yi 李義
6000000075060938989	Q45482243	Li Xiyue	2	李希悅	希悅|隴西狄道|李 ;; || ;; 希悅|隴西狄道|李	希悅 隴西狄道 | Li Xiyue 李希悅
6000000075060939028	Q45489835	Li Youkun	2	李脩琨	脩琨|隴西狄道|李 ;; || ;; 脩琨|隴西狄道|李	脩琨 隴西狄道 | Li Youkun 李脩琨
6000000075060939841	Q45473684	Li Xuan	2	李璿	璿|隴西狄道|李 ;; || ;; 璿|隴西狄道|李	璿 隴西狄道 | Li Xuan 李璿
6000000075060939845	Q45473999	Li Sui	2	李遂	遂|隴西狄道|李 ;; || ;; 遂|隴西狄道|李	遂 隴西狄道 | Li Sui 李遂
6000000075060939898	Q45478983	Li Cong	2	李藂	藂|隴西狄道|李 ;; || ;; 藂|隴西狄道|李	藂 隴西狄道 | Li Cong 李藂
6000000075060942898	Q45480004	Li Er	2	李兒	兒|隴西狄道|李 ;; || ;; 兒|隴西狄道|李	兒 隴西狄道 | Li Er 李兒
6000000075060943836	Q45568348	Li Changmou	2	李昌謀	昌謀|京兆長安|李 ;; || ;; 昌謀|京兆長安|李	昌謀 京兆長安 | Li Changmou 李昌謀
6000000075060943939	Q45486006	Li Xia	2	李郃	郃|京兆長安|李 ;; || ;; 郃|京兆長安|李	郃 京兆長安 | Li Xia 李郃
6000000075060943948	Q45489963	Li Youzhuan	2	李脩瑑	脩瑑|隴西狄道|李 ;; || ;; 脩瑑|隴西狄道|李	脩瑑 隴西狄道 | Li Youzhuan 李脩瑑
6000000075060943982	Q45517848	Li Maohao	2	李茂豪	茂豪|京兆長安|李 ;; || ;; 茂豪|京兆長安|李	茂豪 京兆長安 | Li Maohao 李茂豪
6000000075060947839	Q22099092	Li Zhen	2	李軫	軫|隴西狄道|李 ;; || ;; 軫|隴西狄道|李	軫 隴西狄道 | Li Zhen 李軫
6000000075060947846	Q45473446	Li Xuanyan	2	李玄言	玄言|隴西狄道|李 ;; || ;; 玄言|隴西狄道|李	玄言 隴西狄道 | Li Xuanyan 李玄言
6000000075060950856	Q45424433	Li Lin	2	李琳	琳|隴西狄道|李 ;; || ;; 琳|隴西狄道|李	琳 隴西狄道 | Li Lin 李琳
6000000075060950888	Q45474359	Li Mou	2	李某	某|隴西狄道|李 ;; || ;; 某|隴西狄道|李	某 隴西狄道 | Li Mou 李某
6000000075060950929	Q45480706	Li Ji	2	李繼	繼|隴西狄道|李 ;; || ;; 繼|隴西狄道|李	繼 隴西狄道 | Li Ji 李繼
6000000075060951888	Q16076725	Li Zezhi	2	李則之	則之|京兆長安|李 ;; || ;; 則之|京兆長安|李	則之 京兆長安 | Li Zezhi 李則之
6000000075060952002	Q45511327	Li Shaozong	2	李紹宗	紹宗|隴西狄道|李 ;; || ;; 紹宗|隴西狄道|李	紹宗 隴西狄道 | Li Shaozong 李紹宗
6000000075060955842	Q45555829	Li Quan	2	李勸	勸|京兆長安|李 ;; || ;; 勸|京兆長安|李	勸 京兆長安 | Li Quan 李勸
6000000075060956823	Q45473258	Li Qinshuo	2	李欽說	欽說|隴西狄道|李 ;; || ;; 欽說|隴西狄道|李	欽說 隴西狄道 | Li Qinshuo 李欽說
6000000075060956830	Q45421949	Li Ceng	2	李䎖	䎖|隴西狄道|李 ;; || ;; 䎖|隴西狄道|李	䎖 隴西狄道 | Li ? 李䎖
6000000075060959862	Q45513620	Li Congsu	2	李從素	從素|京兆長安|李 ;; || ;; 從素|京兆長安|李	從素 京兆長安 | Li Congsu 李從素
6000000075060966836	Q45488811	Li Ying	2	李穎	穎|隴西狄道|李 ;; || ;; 穎|隴西狄道|李	穎 隴西狄道 | Li Ying 李穎
6000000075060973877	Q45479434	Li Chong	2	李崇	崇|隴西狄道|李 ;; || ;; 崇|隴西狄道|李	崇 隴西狄道 | Li Chong 李崇
6000000075060973903	Q45482111	Li Que	2	李闕	闕|隴西狄道|李 ;; || ;; 闕|隴西狄道|李	闕 隴西狄道 | Li Que 李闕
6000000075060983921	Q45476645	Li Dongqing	2	李洞清	洞清|京兆長安|李 ;; || ;; 洞清|京兆長安|李	洞清 京兆長安 | Li Dongqing 李洞清
6000000075060985901	Q45482051	Li Wan	2	李玩	玩|隴西狄道|李 ;; || ;; 玩|隴西狄道|李	玩 隴西狄道 | Li Wan 李玩
6000000075060986923	Q45487152	Li Shangxi	2	李尚羲	尚羲|京兆長安|李 ;; || ;; 尚羲|京兆長安|李	尚羲 京兆長安 | Li Shangxi 李尚羲
6000000075060986997	Q45514764	Li Qichang	2	李齊昌	齊昌|隴西狄道|李 ;; || ;; 齊昌|隴西狄道|李	齊昌 隴西狄道 | Li Qichang 李齊昌
6000000075060987839	Q45422558	Li Shu	2	李紓	紓 仲舒|隴西狄道|李 ;; || ;; 紓 仲舒|隴西狄道|李	紓 仲舒 隴西狄道 | Li Shu 李紓
6000000075060989901	Q45481342	Li Yun	2	李夽	夽|隴西狄道|李 ;; || ;; 夽|隴西狄道|李	夽 隴西狄道 | Li Yun 李夽
6000000075060991823	Q18906149	Li Xiyan	2	李希言	希言|隴西狄道|李 ;; || ;; 希言|隴西狄道|李	希言 隴西狄道 | Li Xiyan 李希言
6000000075060992864	Q16076733	Li Yannian	2	李延年	延年|京兆長安|李 ;; || ;; 延年|京兆長安|李	延年 京兆長安 | Li Yannian 李延年
6000000075060994854	Q45471729	Li Shuqu	2	李叔璩	叔璩|隴西狄道|李 ;; || ;; 叔璩|隴西狄道|李	叔璩 隴西狄道 | Li Shuqu 李叔璩
6000000075060994905	Q45479810	Li Pu	2	李僕	僕|隴西狄道|李 ;; || ;; 僕|隴西狄道|李	僕 隴西狄道 | Li Pu 李僕
6000000075060997920	Q45480767	Li Zuo	2	李祚	祚|隴西狄道|李 ;; || ;; 祚|隴西狄道|李	祚 隴西狄道 | Li Zuo 李祚
6000000075060997975	Q45511133	Li Chao	2	李焯	焯|隴西狄道|李 ;; || ;; 焯|隴西狄道|李	焯 隴西狄道 | Li Chao 李焯
6000000075060997984	Q45514063	Li Gong	2	李珙	珙|隴西狄道|李 ;; || ;; 珙|隴西狄道|李	珙 隴西狄道 | Li Gong 李珙
6000000075060998939	Q45479497	Li Zhong	2	李忠	忠|隴西狄道|李 ;; || ;; 忠|隴西狄道|李	忠 隴西狄道 | Li Zhong 李忠
6000000075061000900	Q45474864	Li Xun	2	李絢	絢|隴西狄道|李 ;; || ;; 絢|隴西狄道|李	絢 隴西狄道 | Li Xun 李絢
6000000075061001852	Q45488875	Li Xu	2	李勗	勗|隴西狄道|李 ;; || ;; 勗|隴西狄道|李	勗 隴西狄道 | Li Xu 李勗
6000000075061001968	Q45512597	Li ??	2	李	𙦚|京兆長安|李 ;; || ;; 𙦚|京兆長安|李	𙦚 京兆長安 | Li ?? 李𙦚
6000000075061002973	Q45517139	Li Yuanxi	2	李元系	元系|京兆長安|李 ;; || ;; 元系|京兆長安|李	元系 京兆長安 | Li Yuanxi 李元系
6000000075061004025	Q45519060	Li Chun	2	李純	純|京兆長安|李 ;; || ;; 純|京兆長安|李	純 京兆長安 | Li Chun 李純
6000000075061004051	Q45522662	Li Renzhong	2	李仁忠	仁忠|京兆長安|李 ;; || ;; 仁忠|京兆長安|李	仁忠 京兆長安 | Li Renzhong 李仁忠
6000000075061004828	Q45474674	Li Zhilian	2	李志廉	志廉|隴西狄道|李 ;; || ;; 志廉|隴西狄道|李	志廉 隴西狄道 | Li Zhilian 李志廉
6000000075061006896	Q45449688	Li Tongzheng	2	李同證	同證|京兆長安|李 ;; || ;; 同證|京兆長安|李	同證 京兆長安 | Li Tongzheng 李同證
6000000075061006941	Q45484527	Li Shanglu	2	李尚祿	尚祿|隴西狄道|李 ;; || ;; 尚祿|隴西狄道|李	尚祿 隴西狄道 | Li Shanglu 李尚祿
6000000075061012958	Q45517718	Li Xi	2	李希	希|京兆長安|李 ;; || ;; 希|京兆長安|李	希 京兆長安 | Li Xi 李希
6000000075061015833	Q45475309	Li Zheng	2	李徵	徵|京兆長安|李 ;; || ;; 徵|京兆長安|李	徵 京兆長安 | Li Zheng 李徵
6000000075061019831	Q45422044	Li Quan	2	李權	權|隴西狄道|李 ;; || ;; 權|隴西狄道|李	權 隴西狄道 | Li Quan 李權
6000000075061019836	Q45473939	Li Yue	2	李約	約|京兆長安|李 ;; || ;; 約|京兆長安|李	約 京兆長安 | Li Yue 李約
6000000075061019873	Q45471791	Li Wei	2	李煒	煒|京兆長安|李 ;; || ;; 煒|京兆長安|李	煒 京兆長安 | Li Wei 李煒
6000000075061023033	Q45489257	Li Youyu	2	李脩瑀	脩瑀|隴西狄道|李 ;; || ;; 脩瑀|隴西狄道|李	脩瑀 隴西狄道 | Li Youyu 李脩瑀
6000000075061025881	Q45478534	Li Yu	2	李宇	宇|隴西狄道|李 ;; || ;; 宇|隴西狄道|李	宇 隴西狄道 | Li Yu 李宇
6000000075061031861	Q45483003	Li Diao	2	李調	調|隴西狄道|李 ;; || ;; 調|隴西狄道|李	調 隴西狄道 | Li Diao 李調
6000000075061031952	Q18909438	Li Churen	2	李處仁	處仁|趙州|李 ;; || ;; 處仁|趙州|李	處仁 趙州 | Li Churen 李處仁
6000000075061040886	Q45485111	Li Lv	2	李律	律|京兆長安|李 ;; || ;; 律|京兆長安|李	律 京兆長安 | Li Lü 李律
6000000075061040946	Q45511578	Li Qinfu	2	李欽福	欽福|京兆長安|李 ;; || ;; 欽福|京兆長安|李	欽福 京兆長安 | Li Qinfu 李欽福
6000000075061041895	Q45489772	Li Youqi	2	李脩玘	脩玘|隴西狄道|李 ;; || ;; 脩玘|隴西狄道|李	脩玘 隴西狄道 | Li Youqi 李脩玘
6000000075061041971	Q45520886	Li Yi	2	李譯	譯|隴西狄道|李 ;; || ;; 譯|隴西狄道|李	譯 隴西狄道 | Li Yi 李譯
6000000075061042849	Q22813483	Li Cui	2	李璀	璀|京兆長安|李 ;; || ;; 璀|京兆長安|李	璀 京兆長安 | Li Cui 李璀
6000000075061042958	Q45488683	Li Qin	2	李欽	欽|隴西狄道|李 ;; || ;; 欽|隴西狄道|李	欽 隴西狄道 | Li Qin 李欽
6000000075061045937	Q45485687	Li Lve	2	李略	略|京兆長安|李 ;; || ;; 略|京兆長安|李	略 京兆長安 | Li Lüe 李略
6000000075061050860	Q45580542	Li Tingqiang	2	李庭強	庭強|隴西狄道|李 ;; || ;; 庭強|隴西狄道|李	庭強 隴西狄道 | Li Tingqiang 李庭強
6000000075061050977	Q45490153	Li Youfu	2	李脩琈	脩琈|隴西狄道|李 ;; || ;; 脩琈|隴西狄道|李	脩琈 隴西狄道 | Li Youfu 李脩琈
6000000075061052823	Q45448994	Li Wangzhi	2	李望之	望之|京兆長安|李 ;; || ;; 望之|京兆長安|李	望之 京兆長安 | Li Wangzhi 李望之
6000000075061052885	Q45484658	Li Xiaosui	2	李孝隨	孝隨|京兆長安|李 ;; || ;; 孝隨|京兆長安|李	孝隨 京兆長安 | Li Xiaosui 李孝隨
6000000075061053988	Q45522852	Li Renshu	2	李仁恕	仁恕|京兆長安|李 ;; || ;; 仁恕|京兆長安|李	仁恕 京兆長安 | Li Renshu 李仁恕
6000000075061055931	Q45486766	Li Jun	2	李筠	筠|京兆長安|李 ;; || ;; 筠|京兆長安|李	筠 京兆長安 | Li Jun 李筠
6000000075061056898	Q45482812	Li Shangfen	2	李尚芬	尚芬|隴西狄道|李 ;; || ;; 尚芬|隴西狄道|李	尚芬 隴西狄道 | Li Shangfen 李尚芬
6000000075061057889	Q45485878	Li Xiang	2	李翔	翔|京兆長安|李 ;; || ;; 翔|京兆長安|李	翔 京兆長安 | Li Xiang 李翔
6000000075061057953	Q45512471	Li Can	2	李驂	驂|京兆長安|李 ;; || ;; 驂|京兆長安|李	驂 京兆長安 | Li Can 李驂
6000000075061057959	Q45513747	Li Congjian	2	李從儉	從儉|京兆長安|李 ;; || ;; 從儉|京兆長安|李	從儉 京兆長安 | Li Congjian 李從儉
6000000075061061865	Q45502111	Li Wei	2	李微	微 逸少|隴西狄道|李 ;; || ;; 微 逸少|隴西狄道|李	微 逸少 隴西狄道 | Li Wei 李微
6000000075061064829	Q45489003	Li Tan	2	李曇	曇|京兆長安|李 ;; || ;; 曇|京兆長安|李	曇 京兆長安 | Li Tan 李曇
