geni_id	relation	other	verdict	other_in_post_merge
6000000001751715788	children	6000000001762012397	would be dropped	no
6000000001751715788	children	6000000001905352718	would be dropped	no
6000000001751715788	children	6000000002232925571	would be dropped	no
6000000001751715788	children	6000000002493325334	would be dropped	no
6000000001751715788	children	6000000002493382022	would be dropped	yes
6000000001751715788	children	6000000002493417103	would be dropped	no
6000000001751715788	children	6000000007220908814	would be dropped	no
6000000001751715788	children	6000000007221454233	would be dropped	no
6000000001751781081	spouses	6000000001751766070	would be dropped	no
6000000001751781081	children	6000000001751734403	would be dropped	no
6000000001751781081	children	6000000001751747300	would be dropped	no
6000000001751863061	spouses	6000000001751766070	would be dropped	no
6000000001751888120	parents	6000000001751789368	would be dropped	no
6000000001751888428	spouses	6000000001751947378	would be dropped	yes
6000000001751888428	children	6000000001880575515	would be dropped	no
6000000001751888428	children	6000000002150140293	would be dropped	no
6000000001751891996	parents	6000000001751620412	would be dropped	no
6000000001751891996	parents	6000000001752108452	would be dropped	no
6000000001751891996	spouses	6000000001752140473	would be dropped	no
6000000001751947378	spouses	6000000001749926124	would be dropped	yes
6000000001751947378	spouses	6000000001751888428	would be dropped	yes
6000000001751947378	children	6000000001880575515	would be dropped	no
6000000001751947378	children	6000000002150140293	would be dropped	no
6000000001752000637	spouses	6000000001752120627	would be dropped	no
6000000001752000637	spouses	6000000001752147371	would be dropped	no
6000000001752000637	spouses	6000000001752211205	would be dropped	no
6000000001752000637	spouses	6000000001752215185	would be dropped	no
6000000001752000637	spouses	6000000001752215283	would be dropped	no
6000000001752000637	spouses	6000000001752224123	would be dropped	no
6000000001752000637	spouses	6000000001752249197	would be dropped	no
6000000001752000637	spouses	6000000001752276501	would be dropped	no
6000000001752000637	spouses	6000000009680385587	would be dropped	no
6000000001752000637	children	6000000001751728613	would be dropped	no
6000000001752000637	children	6000000001752140473	would be dropped	no
6000000001752000637	children	6000000001752203019	would be dropped	no
6000000001752000637	children	6000000001752203408	would be dropped	no
6000000001752000637	children	6000000001752233235	would be dropped	no
6000000001752001394	spouses	6000000008000723265	would be dropped	no
6000000001752046615	spouses	6000000001752118236	would be dropped	yes
6000000001752046615	children	6000000002231902525	would be dropped	no
6000000001752054995	spouses	6000000002492528651	would be dropped	no
6000000001752054995	children	6000000002647641007	would be dropped	yes
6000000001752054995	children	6000000003187090706	would be dropped	no
6000000001752066502	spouses	6000000001752000448	would be dropped	no
6000000001752066502	children	6000000002230433647	would be dropped	no
6000000001752066502	children	6000000002578989154	would be dropped	no
6000000001752066502	children	6000000007212885310	would be dropped	no
6000000001752114117	spouses	6000000001751715788	would be dropped	yes
6000000001752114117	spouses	6000000002492831406	would be dropped	no
6000000001752114117	children	6000000001762012397	would be dropped	no
6000000001752114117	children	6000000001905352718	would be dropped	no
6000000001752114117	children	6000000002232925571	would be dropped	no
6000000001752114117	children	6000000002492834246	would be dropped	yes
6000000001752114117	children	6000000002493325334	would be dropped	no
6000000001752114117	children	6000000002493331222	would be dropped	yes
6000000001752114117	children	6000000002493382022	would be dropped	yes
6000000001752114117	children	6000000002493400283	would be dropped	no
6000000001752114117	children	6000000002493417103	would be dropped	no
6000000001752114117	children	6000000002493491217	would be dropped	no
6000000001752114117	children	6000000007220908814	would be dropped	no
6000000001752114117	children	6000000007221454233	would be dropped	no
6000000001752115025	parents	6000000004563019856	would be dropped	no
6000000001752118236	spouses	6000000001752046615	would be dropped	yes
6000000001752118236	children	6000000002231902525	would be dropped	no
6000000001752159295	spouses	6000000002211976420	would be dropped	no
6000000001752159295	children	6000000002493468031	would be dropped	no
6000000001752159295	children	6000000007098447346	would be dropped	no
6000000001752159295	children	6000000008875160224	would be dropped	yes
6000000001752159295	children	6000000008883181866	would be dropped	no
6000000001752170914	spouses	6000000001752468029	would be dropped	no
6000000001752170914	children	6000000002269870008	would be dropped	no
6000000001752198487	spouses	6000000001752203019	would be dropped	no
6000000001752206010	spouses	6000000001809171449	would be dropped	no
6000000001752364286	children	6000000001752454194	would be dropped	no
6000000001752462001	parents	6000000002656751519	would be dropped	no
6000000001752462001	parents	6000000002656762119	would be dropped	no
6000000001752735078	spouses	6000000001752771096	would be dropped	no
6000000001752735078	children	6000000001949068678	would be dropped	no
6000000001752735078	children	6000000001949146493	would be dropped	no
6000000001752864177	spouses	6000000001949185251	would be dropped	no
6000000001753197610	spouses	6000000001753199387	would be dropped	no
6000000001753259634	spouses	6000000001753415078	would be dropped	no
6000000001754089149	parents	6000000002442464283	would be dropped	no
6000000001758539879	spouses	6000000001758580408	would be dropped	no
6000000001758539879	children	6000000001758627423	would be dropped	no
6000000001758539879	children	6000000001758676342	would be dropped	no
6000000001758539879	children	6000000001758729159	would be dropped	no
6000000001758539879	children	6000000002520603591	would be dropped	no
6000000001758539879	children	6000000008701727687	would be dropped	yes
6000000001759366262	children	6000000001758502952	would be dropped	no
6000000001759366262	children	6000000001759230991	would be dropped	no
6000000001759538243	parents	6000000001907266843	would be dropped	no
6000000001759687030	parents	6000000001798550486	would be dropped	no
6000000001760126128	parents	6000000001759890736	would be dropped	no
6000000001760353856	parents	6000000001798416508	would be dropped	no
6000000001760622864	spouses	6000000001760661991	would be dropped	no
6000000001760622864	children	6000000001760886012	would be dropped	no
6000000001761131104	parents	6000000001760826653	would be dropped	no
6000000001761131104	parents	6000000001760907104	would be dropped	no
6000000001761519617	spouses	6000000002971526090	would be dropped	no
6000000001761519617	children	6000000001762029166	would be dropped	no
6000000001761917577	parents	6000000001762078060	would be dropped	no
6000000001763705564	parents	6000000001774191323	would be dropped	no
6000000001763808211	parents	6000000007188196402	would be dropped	no
6000000001765862594	spouses	6000000011626889084	would be dropped	no
6000000001765864351	children	6000000002470000430	would be dropped	yes
6000000001765864351	children	6000000002470283012	would be dropped	no
6000000001765864351	children	6000000002470293242	would be dropped	no
6000000001765864351	children	6000000012623725897	would be dropped	no
6000000001770593916	spouses	6000000001770852055	would be dropped	no
6000000001770593916	children	6000000001770646640	would be dropped	no
6000000001770593916	children	6000000001770795257	would be dropped	no
6000000001770593916	children	6000000001770863021	would be dropped	no
6000000001770593916	children	6000000002480303024	would be dropped	no
6000000001770667549	parents	6000000001770611809	would be dropped	no
6000000001770742361	spouses	6000000001770778359	would be dropped	no
6000000001770742361	children	6000000001770731356	would be dropped	no
6000000001770742361	children	6000000007026473024	would be dropped	no
6000000001770752242	parents	6000000001770754441	would be dropped	no
6000000001770763200	parents	6000000004532459907	would be dropped	no
6000000001770807123	children	6000000001934397906	would be dropped	no
6000000001770807123	children	6000000001935233128	would be dropped	no
6000000001771690350	children	6000000002266707311	would be dropped	yes
6000000001771692255	parents	6000000001772199829	would be dropped	no
6000000001772516836	parents	6000000002335258275	would be dropped	no
6000000001772516836	parents	6000000002934803041	would be dropped	no
6000000001773039256	spouses	6000000008170529814	would be dropped	no
6000000001773039256	spouses	6000000008170696741	would be dropped	no
6000000001773039256	children	6000000008170529690	would be dropped	no
6000000001773039256	children	6000000008170696775	would be dropped	no
6000000001773039256	children	6000000008170862457	would be dropped	no
6000000001773039256	children	6000000008171003368	would be dropped	no
6000000001773344117	parents	6000000002579685009	would be dropped	no
