geni_id	person	token	father_geni	father_qid	father_p735	p144_targets	status	person_qid
4322474	NN Nilsdotter	nilsdotter	6000000008869540732	Q110303041		Q16423038 Q2001572 Q16280122 Q16423038 Q16423038	father has no P735 given name object	Q96240805
4322668	Erik Arvidsson Trolle till Fånö, Ekholmen och Lagnö	arvidsson	6000000001322567074	Q4802450	Q717011	Q717011 Q114928755 Q23465091	RESOLVES	
4349450	Carin Eriksdotter Gyllenstierna	eriksdotter	6000000003407114425	Q5715530	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	RESOLVES	
4368882	Erik XI Eriksson Kung av Sverige	eriksson	4102767	Q365103	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q15277207 Q19798835 Q19828986	RESOLVES	
4369969	Gustav I Eriksson Vasa	eriksson	6000000001230037346	Q3742602	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q15277207 Q19798835 Q19828986	RESOLVES	Q52947
4378770706120126485	Svend Olufsson Galde til Tomb	olufsson	6000000001652920058	Q5750377	Q16511262 Q2021323	Q2021323 Q18089653	RESOLVES	
4404276411660052885	Elisabeth Christiansdatter grevinde af Slesvig-Holsten	christiansdatter	4104731	Q153586	Q18001597	Q12794332 Q21034625 Q11279730	P735 not among the patronymic's P144 values	Q75385337
4404300239730040631	Sophie Elisabeth Christiansdatter von Pentz	christiansdatter	4104731	Q153586	Q18001597	Q12794332 Q21034625 Q11279730	P735 not among the patronymic's P144 values	Q2411371
4481951515760061053	Jørgen Olufsen Bang	olufsen	6000000010562890452	Q12330209	Q2021323	Q2021323 Q18089653 Q3881452	RESOLVES	
4490763629860033122	Knut Axel Arvidsson Posse	arvidsson	6000000001463803390	Q19838622	Q717011 Q750186	Q717011 Q114928755 Q23465091	RESOLVES	Q90302266
4517768413110020805	Oluf Olufsen Bager	olufsen	4388318350360120775	Q12330206	Q2021323	Q2021323 Q18089653 Q3881452	RESOLVES	Q140694926
4521221	Bodil Pedersdatter Maaneskiold	pedersdatter	6000000010531725554	Q128803955		Q10622039 Q15897204 Q10622039 Q21148379	father has no P735 given name object	
4535864	Carin Nilsdotter Bielke	nilsdotter	6000000003962156085	Q5575615	Q16423038	Q16423038 Q2001572 Q16280122 Q16423038 Q16423038	RESOLVES	
4570664	Olav Magnusson IV, King of Norway	magnusson	5381202464070053447	Q311996	Q18109457	Q18109457	RESOLVES	Q350385
4571439	Magnus Birgersson Bjälboätten	birgersson	6000000003349637351	Q561866	Q773057	Q773057	RESOLVES	
4571449	Margareta Birgersdotter av Bjälboätten	birgersdotter	6000000003349637351	Q561866	Q773057	Q773057	RESOLVES	
4583250	Sofia Håkansdotter (Hand)	håkansdotter	6000000003232180360	Q109835964	Q15711051	Q15711051 Q15711061	RESOLVES	
4583260	Arvid Håkansson (Hand)	håkansson	6000000003232180360	Q109835964	Q15711051	Q15711051 Q15711061	RESOLVES	Q140936628
4583262	Knut Håkansson Hand	håkansson	6000000003232180360	Q109835964	Q15711051	Q15711051 Q15711061	RESOLVES	Q140936561
4583643	Märta Persdotter Gyllensvärd	persdotter	6000000001985522486	Q140936267	Q13582800	Q13582800 Q19869349 Q15897150	RESOLVES	
4583646	Knut Persson Gyllensvärd	persson	6000000001985522486	Q140936267	Q13582800	Q13582800 Q19869349	RESOLVES	
4583806	Gustaf Johansson Gyllensvärd	johansson	4583639	Q140371874		Q10989273 Q2117521 Q11122389 Q4925477 Q20730411 Q1711543	father has no P735 given name object	Q140371872
4584053	Jakob Jönsson Svinhufvud af Qvalstad	jönsson	6000000008021511898	Q136383907		Q47526977 Q2246251 Q11978684 Q12319119 Q123820137	father has no P735 given name object	
4584795	Birgitta Stensdotter Bielke	stensdotter	6000000001330899240	Q6188565	Q13422978	Q13422978	RESOLVES	
4588640	Elisabeth Eriksdatter Krummedige	eriksdatter	6000000009878540640	Q3429244	Q750186	Q750186 Q15277196 Q19798835 Q12788459	RESOLVES	Q96240818
4591227	Barbro Axelsdotter Bielke	axelsdotter	6000000003274888364	Q5562888	Q5407300		patronymic item has no P144 derivation	
4612958	Margareta Stensdotter (Bielke)	stensdotter	6000000001330899240	Q6188565	Q13422978	Q13422978	RESOLVES	
4614327	Ture Karlsson Bonde	karlsson	6000000000345666785	Q310433	Q2958359 Q15731830 Q2529610	Q15731830 Q2529610 Q1044619 Q1719508 Q2958359 Q4259083	RESOLVES	
4615253	Nils Karlsson Gyllenstierna	karlsson	4614844	Q5779513	Q15731830	Q15731830 Q2529610 Q1044619 Q1719508 Q2958359 Q4259083	RESOLVES	
4682019947080021618	Arvid Rutger Fredriksson Posse	fredriksson	6000000001463616753	Q6054436	Q4926491 Q18421743	Q4926491 Q33120605 Q14038597 Q16275883 Q21146824	RESOLVES	Q52951
4707495	Anna Magnusdotter Bonde	magnusdotter	6000000000945036896	Q108410007		Q18109457	father has no P735 given name object	
4708082	Måns Tordson Bonde	tordson	6000000007345431388	Q56299964	Q1750352	Q1750352	RESOLVES	Q16163962
4709608	Märta Märta Karlsson Ekeblad Jonsdotter Posse	jonsdotter	4708966	Q5930684	Q47526977	Q47526977 Q11978684 Q123820137 Q14436586	RESOLVES	
4726853	Anna Brita Eriksdotter Brandberg	eriksdotter	6000000002158012534	Q130312607		Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	father has no P735 given name object	
4772031	Erik Jönsson Stiernvall	jönsson	6000000002487224778	Q55874140		Q47526977 Q2246251 Q11978684 Q12319119 Q123820137	father has no P735 given name object	
4781121438920028540	Leonora Sophie Corfitzsdatter Beck Grevinde	corfitzsdatter	4781354198750075731	Q166808	Q105791974	Q105791974	RESOLVES	
4809621144510069726	Kristina Johannesdatter	johannesdatter	4592410796700031770	Q16649637	Q2117521	Q2117521 Q10989273 Q4925477	RESOLVES	
4834270905550080015	Gjert Iversen Morland	iversen	4016792789550036195	Q30325786	Q11977747	Q11977747 Q127069 Q11977747	RESOLVES	
4834334332020048602	Anne Iversdatter Trinepol	iversdatter	4016792789550036195	Q30325786	Q11977747	Q11977747 Q127069	RESOLVES	
4834833346420049328	Iver Hansen Ansbach	hansen	4016780428210042164	Q31081359	Q632842	Q632842 Q632842	RESOLVES	
4834881401570025962	Maren Clausdatter	clausdatter	6000000017263460623	Q11963888	Q18177178	Q18177178 Q15635230 Q19818179	RESOLVES	Q127328961
4835292712870133404	Halvor Hansen Ansbach	hansen	4016780428210042164	Q31081359	Q632842	Q632842 Q632842	RESOLVES	
4835339253030059286	Karen Hansdatter Ansbach	hansdatter	4016780428210042164	Q31081359	Q632842	Q632842	RESOLVES	
4835350797180034267	Maren Hansdatter Ansbach	hansdatter	4016780428210042164	Q31081359	Q632842	Q632842	RESOLVES	
4837836786410011747	Niels Pedersen Krog	pedersen	6000000003825273623	Q7710006	Q10622039	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	RESOLVES	
4853206462760075208	Tormod Larsson Mele	larsson	6000000005609425379	Q141189079	Q15635262	Q15635262 Q1303231 Q15635262	RESOLVES	
4919049312770059090	Joakim Corfitzson Beck-Friis	corfitzson	4781015888790051816	Q108934700	Q105791974 Q12233911	Q105791974	RESOLVES	Q5568212
4921273998360102568	Ragnhild Erlingsdotter Erlingsdotter of Sola	erlingsdotter	6000000001209109374	Q936090	Q472066	Q472066	RESOLVES	Q110703067
4921285889400035515	Sigurd Haakonsson	haakonsson	6000000002893322873	Q31695	Q15711061	Q9383939 Q15711061	RESOLVES	Q29324
4947248545210089938	Bengta Ebbesdotter Ebbesdatter Hvide Queen of Sweden	ebbesdotter	6000000003166417414	Q16063657	Q10478964		patronymic item has no P144 derivation	Q2183430
4956106785230077527	Joachim Hermansson Flemming till Knudstrup	hermansson	6000000003585357373	Q103782025	Q16276646	Q16276646 Q1158570 Q11862413	RESOLVES	Q103782013
4956155249690042111	Herman Joachimsen Flemming	joachimsen	4956106785230077527	Q103782013		Q4926961 Q2307004	father has no P735 given name object	Q103782487
4956166210290078189	Sophie Andersdatter Bjørn	andersdatter	6000000003645959731	Q103782539		Q8843357 Q4926263 Q8843357 Q490500	father has no P735 given name object	Q103782521
4956175100640069380	Karen Hermansdotter Flemming	hermansdotter	4956155249690042111	Q103782487	Q16276646	Q16276646 Q1158570	RESOLVES	
4956378524930130673	Anders Jørgensen Skeel til stamhuset Birkelse	jørgensen	6000000001504585809	Q111989133		Q13409273 Q87362746	father has no P735 given name object	Q111989048
4956444637700125722	Anders Nielsen Sehested Broholm Linjen	nielsen	4973001485280125785	Q140761504		Q2001572 Q16423038 Q2001572	father has no P735 given name object	Q136411203
4957883020510080233	Bergljot Hakonsdatter	hakonsdatter	6000000001200100841	Q31704	Q15711061	Q9383939	P735 not among the patronymic's P144 values	Q4806856
4958974062150113720	Stig Pedersen Munk Bjælke til Nørgaard	pedersen	6000000002302795700	Q96240758		Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	father has no P735 given name object	
4967463099050039235	Susanne Jakobsdatter Krabbe	jakobsdatter	6000000002115374404	Q111988853		Q16747395 Q25999604 Q16747395	father has no P735 given name object	Q104992346
4967473740990125792	Niels Kjeldsen Krabbe af Østergaard, til Torstedlund, Nebel i Thy	kjeldsen	6000000010876933851	Q104971416	Q11739584	Q11739584	RESOLVES	Q104804915
4967542704760102594	Vibeke Gregersdatter Ulfstand	gregersdatter	6000000002750067529	Q104889642	Q18704201	Q18704201 Q18704199	RESOLVES	Q104804940
4967573390030028788	Ingeborg Nielsdatter Krabbe Af Østergaard, Til Vesløsgård	nielsdatter	4967473740990125792	Q104804915	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	
4967760823770029270	Edele Margrethe Jørgensdatter Gyldenkrone baronesse til Tidselholt	jørgensdatter	6000000002712993176	Q61062057	Q13409273	Q13409273	RESOLVES	Q61061987
4972615116410039416	Maren Tygesdatter Lunge til Tostrup	tygesdatter	6000000003410501501	Q96240717		Q18941424	father has no P735 given name object	
4972646463380042917	Sophie Jørgensdatter Rud til Elved	jørgensdatter	6000000000732315615	Q96240732		Q13409273	father has no P735 given name object	Q96240731
4972665113090039352	Anne Thygesdatter Brahe	thygesdatter	6000000002525584585	Q3429122	Q63474218	Q18941424 Q63474218	RESOLVES	Q110154728
4972698589830125494	Steen Ottesen Brahe til Knudstrup	ottesen	6000000002525617303	Q2630476	Q21144023	Q21144023 Q18029644 Q2037285 Q1757370	RESOLVES	Q3430228
4972721791610052937	Margrethe Ottesdatter Brahe 2nd	ottesdatter	6000000002525617303	Q2630476	Q21144023	Q21144023 Q18029644 Q2037285	RESOLVES	Q110549701
4972924798500042708	Birgitte Steensdatter Brahe til Barritskov og Basnæs	steensdatter	4972698589830125494	Q3430228	Q20872559	Q20872559 Q13422978	RESOLVES	Q104797061
4972933094120103755	Frederik Pedersen Reedtz Til Tygestrup og Hørbygaard	pedersen	6000000006266437054	Q16856519	Q10622039	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	RESOLVES	Q16856323
4972944684900103536	Birte Fredriksdatter Reedtz	fredriksdatter	4972933094120103755	Q16856323	Q17539077	Q4926491 Q21146005 Q14038597 Q21142991 Q21147789 Q63218796	P735 not among the patronymic's P144 values	Q136376278
4972949480700115250	Erik Hardenberg Henrikssen Gyllenstierna af Svaneholm of Svaneholm	henrikssen	6000000001504580134	Q108476105	Q594279	Q594279	RESOLVES	Q136376271
4972963565510029468	Sophie Eriksdatter Gyldenstierne, til Karsholm og Tim	eriksdatter	4972949480700115250	Q136376271		Q750186 Q15277196 Q19798835 Q12788459	father has no P735 given name object	Q140761520
4973001485280125785	Niels Jensen Sehested Oberstløjtnant, til Broholm	jensen	6000000001504838840	Q137650424	Q2246251	Q2246251 Q10534808	RESOLVES	Q140761504
4973011274330029032	Elisabeth Andersdatter Skeel til Broholm og Mullerup	andersdatter	4956378524930130673	Q111989048		Q8843357 Q4926263 Q8843357 Q490500	father has no P735 given name object	Q136411204
4973130827110042660	Predbjørn Clausen Podebusk	clausen	6000000002325812169	Q110303993		Q18177178 Q15635230 Q19818179 Q19818183	father has no P735 given name object	Q12332325
4974600844480116541	Henrich Johansen Brockenhuus t Söndergårde	johansen	4974592702710104467	Q103782212		Q10989273 Q2117521 Q4925477 Q11122389 Q20730411	father has no P735 given name object	Q103780753
4974669661710116515	Geske Mikkelsdatter Brockenhuus	mikkelsdatter	4974657752030131736	Q110549514	Q1459707	Q1459707 Q14626626 Q21467686 Q4927524 Q18563993 Q32731373	RESOLVES	
4974690428850081093	Elisabeth Frandsdatter Brockenhuus	frandsdatter	6000000002245265100	Q5586964	Q3480175	Q54165679 Q16275875 Q45373513	P735 not among the patronymic's P144 values	
4976573922110117540	Kristine Trondsdatter Benkestok	trondsdatter	6000000001050631452	Q7845461	Q646303	Q646303	RESOLVES	
4980974109390082003	Ingerid Corneliusdatter Paus	corneliusdatter	4834344509250089530	Q17130974	Q17518364	Q17518364 Q17518394	RESOLVES	
4982890984490082253	Malin Olofsdotter	olofsdotter	6000000015844614533	Q141225218	Q18089653	Q18089653 Q2021323 Q3881452	RESOLVES	Q141216398
4982904146210079833	Cecilia Olofsdotter	olofsdotter	375729629520007230	Q141216403	Q18089653	Q18089653 Q2021323 Q3881452	RESOLVES	
4982908041650082515	Margareta Olofsdotter	olofsdotter	375729629520007230	Q141216403	Q18089653	Q18089653 Q2021323 Q3881452	RESOLVES	
4984068660810044141	Christiern Olofsson	olofsson	6000000015844614533	Q141225218	Q18089653	Q18089653 Q2021323 Q3881452	RESOLVES	
4984080437370108542	Mariet Olofsdotter	olofsdotter	6000000015844614533	Q141225218	Q18089653	Q18089653 Q2021323 Q3881452	RESOLVES	
4990433230740070180	Abigael Cathrine Frederiksdatter Grüner	frederiksdatter	6000000002225635359	Q11970239	Q14038597	Q21146005 Q4926491 Q21143312 Q18606091 Q16275883	P735 not among the patronymic's P144 values	
4991035988900127509	Ebbe Andersen Ulfeldt	andersen	5148216423670106329	Q110549487		Q8843357 Q4926263 Q511666 Q8843357 Q8843357	father has no P735 given name object	Q110549486
5000929061290103375	Niels Sørensen Juul	sørensen	6000000002854987891	Q110154733		Q7174941 Q18572206 Q50875453	father has no P735 given name object	
5002418500010102679	Ove Jacobsen Lunge til Nielstrup	jacobsen	6000000004043337777	Q96240719	Q16747395	Q25999604 Q16747395 Q25999604	RESOLVES	Q96240718
5002831378480047766	Elsif Pedersdatter Grubbe	pedersdatter	6000000004028731440	Q103783771		Q10622039 Q15897204 Q10622039 Q21148379	father has no P735 given name object	
5002841002530047022	Gørvel Andersdatter Lunge	andersdatter	5002357788950031467	Q110302974		Q8843357 Q4926263 Q8843357 Q490500	father has no P735 given name object	
5002871575990057945	Regitze Torbernsdatter Bille	torbernsdatter	6000000002517621586	Q15621898	Q35029462	Q35029462	RESOLVES	
5002939941520048424	Torben Pedersen Pedersen Galen til Lyngbygaard	pedersen	6000000001827572230	Q96240772		Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	father has no P735 given name object	Q96240771
5014342820800057904	Ludvig Andersen Daae	andersen	6000000002517159065	Q7474062	Q8843357	Q8843357 Q4926263 Q511666 Q8843357 Q8843357	RESOLVES	Q12716595
5014963547480066221	Alexandra Gustafsdotter Furuhjelm	gustafsdotter	6000000004563621248	Q5807961	Q15646212	Q15646212 Q15646212	RESOLVES	
5019663852610058504	Ellen Christina Corfitzdatter Ulfeldt	corfitzdatter	4781354198750075731	Q166808	Q105791974	Q105791974	RESOLVES	
5049414448440112463	Liv Ivarsdotter Fallenius	ivarsdotter	6000000025139792879	Q5724763	Q127069	Q127069 Q11977747	RESOLVES	
5059366907170102189	Svante Nilsson Natt och Dag Regent av Sverige	nilsson	6000000001437874038	Q6008680	Q16423038	Q16423038 Q2001572 Q16280122 Q16423038 Q16423038	RESOLVES	Q384917
5071502233180133935	Brita Eriksdotter Silfversparre	eriksdotter	6000000006128097474	Q140371254		Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	father has no P735 given name object	
5095793767820026705	Karl Karlsson Gyllenhielm	karlsson	6000000001164855134	Q52939	Q15731830	Q15731830 Q2529610 Q1044619 Q1719508 Q2958359 Q4259083	RESOLVES	
5101289224620044006	Jon Jonsen Lille til Tommerup	jonsen	5101295410550070399	Q116150299	Q13501137	Q11978684 Q14436586 Q2246251 Q21142553	P735 not among the patronymic's P144 values	Q116150298
5105647019730102715	Magdalena Olofsdotter Wallenstierna	olofsdotter	6000000000631669687	Q127270419		Q18089653 Q2021323 Q3881452	father has no P735 given name object	
5105674015590032367	Margareta Olofsdotter Wallenstierna	olofsdotter	6000000000631669687	Q127270419		Q18089653 Q2021323 Q3881452	father has no P735 given name object	
5114393128210045758	Johan Pedersen Brockenhuus til Volderslev og Lerbæk.	pedersen	4974628313160132147	Q110549515		Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	father has no P735 given name object	
5119475380600064356	Lisbeth Olufsdatter Bager	olufsdatter	4388318350360120775	Q12330206	Q2021323	Q2021323 Q18089653 Q3881452 Q2021323	RESOLVES	
5121670414390083584	Christina Eriksdotter Silfversparre	eriksdotter	6000000006128097474	Q140371254		Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	father has no P735 given name object	Q140371291
5121845411430137646	Nicolai Henriksen Lysholm	henriksen	6000000002511535936	Q96601852	Q594279	Q594279 Q2018484 Q1619450	RESOLVES	Q112533921
5122422543700045468	Barbara Pedersdotter Huitfeldt	pedersdotter	6000000001177370454	Q50276944	Q10622039	Q10622039 Q15897708	RESOLVES	Q75726726
5131571863040103622	Birgitte Ludvigsdatter Munthe, d. e.	ludvigsdatter	6000000002517120513	Q8434009	Q12233911	Q14159020	P735 not among the patronymic's P144 values	Q140440278
5135841571980120256	Carl Fredrik Carlsson Gyllembourg	carlsson	6000000008657117474	Q19820129	Q2529610	Q2529610 Q15731830 Q4259083 Q2958359 Q1044619 Q1719508 Q2529610	RESOLVES	Q717484
5140248198460120178	Kristoffer Lorentsen Lossius	lorentsen	5140261779570046546	Q500558	Q21061236	Q21061236 Q6680483	RESOLVES	
5147747308670057503	Jakob Thomasson Wegner	thomasson	6000000005421141184	Q12006062	Q16428906 Q1546318	Q16428906 Q3300071	RESOLVES	
5148161228690118671	Absalon Jacobsen Ulfeldt	jacobsen	6000000011633876621	Q110549493		Q25999604 Q16747395 Q25999604	father has no P735 given name object	
5148216423670106329	Anders Eriksen Ulfeldt til Kogsbølle nu Holckenhavn	eriksen	6000000035369824080	Q110549488		Q750186 Q15277196 Q19798835 Q12788459	father has no P735 given name object	Q110549487
5148953687730074115	Dorthe Henriksdatter Friis af Hesselager	henriksdatter	6000000000725126540	Q110303285		Q594279 Q2018484 Q117829414	father has no P735 given name object	
5148963750620139132	Lisbeth Henriksdatter Friis til Hesselager	henriksdatter	6000000000725126540	Q110303285		Q594279 Q2018484 Q117829414	father has no P735 given name object	Q110303967
5149202083530106489	Else Christensdatter Munk til Toberupgaard	christensdatter	6000000001813313093	Q4567157	Q21034625	Q21034625 Q11279730	RESOLVES	
5149390449440073504	Palle Axelsen Rosenkrantz	axelsen	5269489820380073022	Q107025302	Q5407300		patronymic item has no P144 derivation	Q11994652
5149390499450073510	Lisbeth Jørgensdatter Rosenkrantz tvilling	jørgensdatter	5149418213010139402	Q6321529	Q13409273	Q13409273	RESOLVES	Q124219079
