geni_id,our_name,qid,parent_geni,parent_name,our_siblings_recorded,their_siblings_recorded,shape,sex,dates,round,our_exports,sex_refused_it
6000000026866364215,Patrick Ogilvy of Wester Powrie Kt.,Q76011792,6000000012027238048,Alexander Ogilvy of Wester Powrie Kt.,1,1,both sides record ONE child,,,5,,
6000000027014787177,Friedrich von Ortenburg III,Q61138382,6000000010559300795,Anna of Celje,1,1,both sides record ONE child,agree,,5,,
6000000028371257971,Henry de Trafford III,Q75872204,6000000005060078543,Elizabeth Radcliffe,2,2,BOTH sides record more,agree,,5,,
6000000028427399866,,Q107654805,6000000033113750609,,2,2,BOTH sides record more,,,5,,
6000000029423521131,Konrad IV. von Freiburg Graf von Freiburg,Q14865161,6000000029423548977,Varenne de Neuchâtel dame de Landeron,2,2,BOTH sides record more,agree,within 10y,5,,
6000000029424567190,Gottfried Tübingen-Böblingen I,Q1539238,6000000003827737385,Rudolf IV Tübingen-Böblingen,1,1,both sides record ONE child,agree,,5,,
6000000029660199027,Efa ferch Dafydd,Q75958882,6000000007747354493,Angharad ferch Gruffudd,2,2,BOTH sides record more,agree,,5,,
6000000029792317950,Costanza Orsini,Q130313170,4733597137590038576,Pietro Francesco Orsini,2,2,BOTH sides record more,agree,,5,,
6000000030885968879,Mattheus Ehem,Q113295416,6000000030885778946,Mattheus Ehem Herr von Langeneufnach,1,1,both sides record ONE child,,,5,,
6000000031279305844,Margaret Wallace of Craigie,Q76349747,6000000065114126079,Elizabeth Douglas,2,2,BOTH sides record more,agree,within 10y,5,,
6000000033776157539,Anton Geuder,Q95328154,6000000033776094804,Sebald Geuder von Heroldsberg zu Heroldsberg,1,1,both sides record ONE child,agree,within 10y,5,,
6000000034315522716,Dirck Arentsz Bosch,Q110353498,6000000020351917287,Arent Dircksz Bosch,2,2,BOTH sides record more,,,5,,
6000000034674941790,Richard Vernon,Q105872105,6000000034675049544,William Vernon,1,1,both sides record ONE child,agree,,5,,
6000000034913921099,Alexander Blair,Q76298337,6000000040805911486,Jean Blair,1,1,both sides record ONE child,agree,within 10y,5,,
6000000035414801690,,Q16075875,6000000035414867765,,3,3,BOTH sides record more,agree,,5,,
6000000037522986836,Fulcón Folch,Q3747038,6000000008594757213,"Folc I de Cardona vizconde de Vich, obispo de Barcelona",2,2,BOTH sides record more,agree,,5,,
6000000039518931212,James Parry,Q96311892,6000000221984026825,Isabel ferch James,1,1,both sides record ONE child,agree,,5,,
6000000039711212089,Robert Worsley (II),Q76219515,6000000039711207113,Robert de Worsley (I),1,1,both sides record ONE child,,,5,,
6000000039852147218,Kraft V. von Hatzfeld,Q116085532,6000000002213701495,Margarethe von Biedenfeld,2,2,BOTH sides record more,agree,,5,,
6000000040297047940,Sırchan Sharukanids,Q4448142,6000000040296863120,Sharagan Sharukan of the Cumans,2,2,BOTH sides record more,agree,,5,,
6000000041046471113,Antigonus,Q9618505,6000000041046575193,Echecrates,1,1,both sides record ONE child,agree,,5,,
6000000041107491880,Bardyllis,Q4860246,6000000041107120400,Cleitus,1,1,both sides record ONE child,agree,,5,,
6000000041144695906,Rabbel 'Soter' of Nabataea,Q887060,6000000041143999085,Shaqilath II Queen of Nabataeans,1,1,both sides record ONE child,agree,,5,,
6000000041219438950,Gnaeus Domitius Ahenobarbus,Q579263,6000000027290255967,Gnaeus Domitius Ahenobarbus II,2,2,BOTH sides record more,agree,,5,,
6000000041257126598,Quinctilia,Q111419067,6000000041257236469,Publius Quinctilius Varus,1,1,both sides record ONE child,agree,,5,,
6000000041612252977,Dafydd Fychan ap Dafydd,Q110636772,6000000041611908548,Dafydd ab Einion Fychan,1,1,both sides record ONE child,agree,,5,,
6000000041744107288,Gwilym ap Gruffudd,Q76214365,6000000003649739533,Gruffudd ap Heilin,1,1,both sides record ONE child,agree,within 10y,5,,
6000000041759537914,Einion ap Gronwy,Q116477793,6000000041759089530,Gronwy ap Cynwrig,1,1,both sides record ONE child,agree,,5,,
6000000042053529587,James Forbes,Q75982742,6000000004148901837,Catherine Stewart,2,2,BOTH sides record more,agree,,5,,
6000000042579449466,Iorwerth ap Trahaearn,Q130341575,6000000042579540206,Trahaearn ab Iorwerth,1,1,both sides record ONE child,agree,,5,,
6000000050662976849,Walram Graf Von von Zweibrucken II,Q1540241,6000000053092816857,Simon von Zweibrucken,1,1,both sides record ONE child,agree,within 10y,5,,
6000000054032752226,Henry de Puiset,Q12900327,6000000054032607137,Hugh de Puiset Bishop of Durham,1,1,both sides record ONE child,agree,,5,,
6000000056731445858,"John Stewart of Auchingoun, Blackhall and Ardgowan",Q109334963,6000000019010900183,"James Stewart of Auchingoun, Blackhall & Ardgown",1,1,both sides record ONE child,agree,,5,,
6000000060403896898,Perweur verch Robert,Q112532455,6000000003243087789,Robert ap Ednywain Bendew,1,1,both sides record ONE child,agree,,5,,
6000000060784054060,,Q19653788,6000000060784361853,,2,2,BOTH sides record more,agree,,5,,
6000000071055688977,Robert Rutherfurd,Q76104448,6000000002188314371,Thomas Rutherfurd,2,3,BOTH sides record more,agree,,5,,
6000000071837020829,Spinetta Malaspina,Q87649288,6000000081075969786,Bartolomeo Malaspina marchese di Verrucola,2,2,BOTH sides record more,agree,within 10y,5,,
6000000072942195825,Morello Malaspina the Joung,Q3863171,6000000072952337821,Manfredi Malaspina marquis of Giovagallo,1,1,both sides record ONE child,agree,within 10y,5,,
6000000075328192292,,Q45615188,6000000075328749012,,2,2,BOTH sides record more,agree,,5,,
6000000075344847854,,Q45555696,6000000075344633929,,1,1,both sides record ONE child,,,5,,
6000000075345946832,,Q45552333,6000000075344589505,,1,1,both sides record ONE child,agree,,5,,
6000000075372779838,,Q45478541,6000000075372508841,,2,2,BOTH sides record more,,,5,,
6000000075373157840,,Q45479565,6000000075372419902,,1,1,both sides record ONE child,,,5,,
6000000075380371823,,Q45611741,6000000075380266835,,1,1,both sides record ONE child,agree,within 10y,5,,
6000000075380407821,,Q45489434,6000000075370939251,,2,2,BOTH sides record more,agree,,5,,
6000000075402115943,,Q45629705,6000000075401256387,,1,1,both sides record ONE child,,,5,,
6000000075428378984,Cornelia del Balzo,Q76052757,6000000075427863198,Giovanni Battista del Balzo,1,1,both sides record ONE child,,,5,,
6000000075428386899,Vincenzo del Balzo III Barone di Schiavi,Q76224887,6000000075428070940,Luisa d'Abenavolo,2,2,BOTH sides record more,agree,within 10y,5,,
6000000079726877962,Marie Anne Isabelle de Glymes,Q116033507,6000000014053177292,Warnier de Glymes de Brabant I Conde de Glimes,2,2,BOTH sides record more,agree,,5,,
6000000079792299180,John de Harrington,Q75960739,6000000004018592992,Robert Harrington,1,1,both sides record ONE child,agree,within 10y,5,,
6000000081595428166,Gramant II de Bessan Seigneur de Bessan,Q20752645,6000000002187947045,Adam z Bajsanu de Bethune Seigneur de Bessan,1,1,both sides record ONE child,agree,,5,,
6000000082672401873,Jean de Bruyères I,Q113009336,6000000009305008241,Agnès de Beaumont-En-Gâtinais,2,2,BOTH sides record more,agree,,5,,
6000000082810426892,Orzocco Lacon-Serra,Q1143511,6000000003828367941,Costantino I di Lacon-Serra giudice d'Arborea,2,2,BOTH sides record more,agree,,5,,
6000000083709193917,Bacurius II Khosroid dynasty,Q2880325,6000000083709032971,Dachi,1,1,both sides record ONE child,agree,,5,,
6000000084580888266,Gilbert de LA TRÉMOILLE,Q61411728,6000000015908958881,Madeleine de Luxembourg,1,1,both sides record ONE child,agree,,5,,
6000000096525147005,Guillaume Vipart Baron de Silly,Q116003664,6000000096527307851,Robert Vipart,1,1,both sides record ONE child,agree,,5,,
6000000096822778933,Philippe Morhier Seigneur de Villiers-Morhier,Q101499867,6000000096821416122,NN de L'Estendart,1,1,both sides record ONE child,agree,,5,,
6000000099934709827,Poppo de' Curagnoni,Q60063,6000000000437130447,Poppo II von Rott II,2,2,BOTH sides record more,agree,,5,,
6000000112745881821,Mauring duke of Spoleto,Q1290960,6000000000447310989,Suppo I duke of Spoleto,2,2,BOTH sides record more,agree,,5,,
6000000112872637917,Hugues de Grandson Seigneur de Grandson,Q96318991,6000000000437639032,Otho de Grandison Sieur de Grandson & de Ste. Croix,2,2,BOTH sides record more,agree,,5,,
6000000145251728908,,Q11077233,6000000002188195346,,2,2,BOTH sides record more,agree,within 10y,5,,
6000000148089546470,Arddun ferch Llewelyn Fychan,Q129257253,6000000216816044895,Llewelyn Fychan ap Llewelyn Bishop of Llanelwy,1,1,both sides record ONE child,agree,,5,,
6000000166010823882,John Macpherson of Banchor Of benchar,Q76066706,6000000166009017422,Andrew Macpherson,1,1,both sides record ONE child,,,5,,
6000000172009753366,,Q76374246,6000000164901363821,Giuseppina Viti,2,2,BOTH sides record more,agree,,5,,
6000000172445862780,Ramón de Rocabertí i d'Empuries Archbishop of Tarragona,Q11928198,6000000026093921579,Dalmau IV de Rocabertí Vescomte de Rocabertí,1,1,both sides record ONE child,agree,,5,,
6000000173646053492,Tegwas ap Gwyn,Q116052980,6000000136975424834,Gwyn ab Aelan,1,1,both sides record ONE child,agree,,5,,
6000000176837467839,Diethelm von Toggenburg,Q61140604,6000000003827928852,Ita von Froburg-Homberg,2,2,BOTH sides record more,agree,,5,,
6000000191067984831,Goleuddydd ferch Llewelyn Winau,Q116052719,6000000205996920867,Nest ferch Hywel,1,1,both sides record ONE child,agree,,5,,
6000000194182940853,William Stewart in Edinburgh,Q111465478,6000000027544396977,William Stewart of Berryhill and Rosyth,2,2,BOTH sides record more,agree,,5,,
6000000196350521829,Poppo V graf von Laufen,Q119860146,6000000196350458844,Poppo IV graf von Laufen,1,1,both sides record ONE child,agree,,5,,
6000000200583785830,Efa ferch Einion,Q110582540,6000000044520917999,Einion ap Hywel,1,1,both sides record ONE child,agree,,5,,
6000000222488517905,Kadono,Q11621026,6000000222488481887,Tochi,1,1,both sides record ONE child,agree,within 10y,5,,
6000000223206191929,Adam Gotthelf Slavata z Chlumu a Kosumberka,Q26132898,6000000031783572821,Sibylla von Mansfeld-Eisleben,1,1,both sides record ONE child,agree,32y apart,5,,
356298677620011488,Ingeborg Fjällarsdotter (pik),Q110457256,6000000006130856027,Fjällar Pik,2,2,BOTH sides record more,agree,,6,,
5273560212540068128,Ali al-Rida Al-Husayni,Q25105,5273553111890067967,Umm al-Banin Najma,2,2,BOTH sides record more,agree,within 10y,6,,
6000000000172380607,Ermengarde d'Auvergne,Q99304012,6000000000172348471,Guy d'Auvergne comte d'Auvergne & de Clermont,4,3,BOTH sides record more,agree,,6,,
6000000000204615595,Margaret Gerard,Q110398026,6000000004851177024,Peter Gerard,2,2,BOTH sides record more,agree,,6,,
6000000000449416629,"Pedro Martínez de Luna y Pérez de Gotor papa Benedicto XIII, el Papa Luna",Q310371,6000000003514717336,"Juan Martinez de Luna señor de Mediana, Illueca y Gotor",2,2,BOTH sides record more,agree,within 10y,6,,
6000000000701084311,Osgyth,Q278330,6000000007562303074,Wilburga of Surry,1,1,both sides record ONE child,agree,,6,,
6000000000870348881,Bertrande De La Valette,Q116094961,6000000006776772246,Hélène De Lescure,1,1,both sides record ONE child,,,6,,
6000000001504290295,"Povl Breide, til Hessel",Q116085427,6000000000754769886,Ida N.N.,3,2,BOTH sides record more,agree,,6,,
6000000001504804339,August Detlef von Ahlefeldt,Q20730418,6000000001504804298,Ernst Carl von Ahlefeldt,1,1,both sides record ONE child,agree,within 10y,6,,
6000000001560131844,Hubert I Schenck van Bosinchem III,Q13728762,6000000014675715383,Hubert Schenck van Beusichem lord of Culemborg,1,1,both sides record ONE child,agree,within 10y,6,,
6000000001728253548,Elvira Gonçalves de Sousa,Q56703696,6000000000043825444,Dórdia Viegas,2,2,BOTH sides record more,agree,,6,,
6000000001771761082,Fujiwara,Q106418971,6000000012647482800,Aritsuna Fujiwara,1,1,both sides record ONE child,agree,,6,,
6000000001904377718,,Q7244758,6000000001904336185,,2,2,BOTH sides record more,agree,,6,,
6000000001931435056,,Q11623585,6000000001934551042,,1,1,both sides record ONE child,agree,,6,,
6000000002180119396,,Q11564245,6000000002180281625,,2,2,BOTH sides record more,agree,,6,,
6000000002187857910,Gaucher de Châtillon seigneur de Nanteuïl,Q76356017,6000000030727308672,Ade de Roucy,2,2,BOTH sides record more,agree,,6,,
6000000002187876208,Ludwig von Frohburg,Q1155982,6000000002187828062,"Adalbero 1, von Frohburg",2,2,BOTH sides record more,agree,,6,,
6000000002188261229,Ekbert von Formbach II,Q111699703,6000000002187796682,Eckbert von Lambach,2,3,BOTH sides record more,agree,,6,,
6000000002188559855,Berthold II of Tyrol,Q2542363,6000000003897549776,Agnes von Ortenburg,2,2,BOTH sides record more,agree,within 10y,6,,
6000000002580456075,,Q108686204,6000000001748688217,,1,1,both sides record ONE child,agree,,6,,
6000000002714968494,Jane ferch Roger Fawr,Q127413853,6000000013136520759,Jane Baskerville,2,2,BOTH sides record more,agree,,6,,
6000000002795144633,Einion ab Anarawd,Q16863293,6000000008767706800,Anarawd ap Gruffydd,1,1,both sides record ONE child,agree,,6,,
6000000002967976670,,Q11355811,6000000002968012396,,1,1,both sides record ONE child,agree,28y apart,6,,
6000000003087025495,Henry de Lea,Q75822770,6000000000232597324,William de Lea,2,2,BOTH sides record more,,,6,,
6000000003122417782,Eleonore d'Apchier,Q114562147,6000000000774860274,Guérin V d'Apchier Baron d'Apchier,3,3,BOTH sides record more,agree,,6,,
6000000003146136874,Hector Bruce,Q76322184,6000000003146136869,Robert Bruce of Cultmalindie,1,1,both sides record ONE child,agree,,6,,
6000000003353905424,William Gamage of Coety,Q99084315,6000000006444283958,Gilbert Gamage of Rogaid,1,1,both sides record ONE child,agree,23y apart,6,,
6000000003493250613,Pedro Manuel Moctezuma Torres,Q110586533,6000000003493250724,"Diego Luis Moctezuma y Porres del Castillo II Conde de Moctezuma, II Vizconde de Ilucán",2,2,BOTH sides record more,agree,,6,,
6000000003495344487,"Robert II, Count of Hesbaye (or Rodbert) ROBERTINER Graf im Worms und Oberrheingau",Q281960,6000000031944863426,Thuringbert of Hesbaye Graf im Wormsgau,1,1,both sides record ONE child,agree,within 10y,6,,
6000000003645870275,Flavia Proba,Q30939227,6000000003645870292,Irene,1,1,both sides record ONE child,agree,,6,,
6000000003713316684,"Bénigne le Bouteillier, dame de La Boissière",Q75896141,6000000003484264308,Jean le Bouteillier De Roquemont,1,1,both sides record ONE child,agree,12y apart,6,,
6000000003827535083,"Johann I, Graf von Werdenberg-Sargans",Q116030383,6000000003827611910,Ursula von Vaz,1,1,both sides record ONE child,agree,,6,,
6000000003827535182,Dietrich von Isenburg-Grenzau Graf von Isenburg-Grenzau,Q29401068,6000000010481573515,Salentin von Isenburg-Kempenich Graf von Isenburg-Kempenich,1,1,both sides record ONE child,,,6,,
6000000003827703207,Jeanne de Montfaucon dame d'Antigny,Q110602377,6000000003827703255,Richard de Montfauçon seigneur de Montrond et d'Antigny,1,1,both sides record ONE child,agree,,6,,
6000000003827791657,Dreux VII de Mello Seigneur de Saint-Bris,Q116004169,6000000003827791907,Marguerite de Saint-Vérain Dame de Jussy,2,2,BOTH sides record more,,,6,,
6000000003828078502,Gerhard von Bolchen,Q116032825,6000000003828078508,Irmesind von Blankenheim,1,1,both sides record ONE child,agree,,6,,
6000000003828083061,Emmeline de Broyes,Q109105356,6000000006906706448,Isabelle (Isabeau) de Dreux Dame d'Arc-en-Barrois,2,2,BOTH sides record more,agree,,6,,
6000000003828100409,Dietrich II von Dollendorf,Q116170039,6000000003828100415,Agnes von Heinsberg-Löwenberg,1,1,both sides record ONE child,agree,,6,,
6000000003828232395,Béatrix des Baux,Q16640550,6000000007150899257,Bertrand II des Baux,2,2,BOTH sides record more,,,6,,
6000000003828248093,Déodat de Caylus de Canillac seigneur de Canillac,Q99304019,6000000003828248557,Déodat de Caylus seigneur de Caylus,2,2,BOTH sides record more,agree,,6,,
6000000003828256982,Tiberius Julius Cotys,Q2998634,6000000003828256988,Tiberius Julius Sauromates,1,1,both sides record ONE child,agree,24y apart,6,,
6000000003828399049,Caecilius,Q3664129,6000000003828399056,Publilius,1,1,both sides record ONE child,agree,,6,,
6000000003858725545,Adelheid de Guise,Q107364192,6000000003858716884,Bouchard de Guise seigneur de Guise,1,1,both sides record ONE child,agree,within 10y,6,,
6000000003868882986,Lawrence Berkeley of Wymondham,Q28064910,6000000006444144803,John Berkeley III,1,1,both sides record ONE child,agree,,6,,
6000000004301723758,,Q106399074,6000000002416619310,,1,1,both sides record ONE child,agree,,6,,
6000000004334248465,John Luttrell,Q18731316,6000000006444092298,Thomas Luttrell,1,1,both sides record ONE child,agree,,6,,
6000000004868817493,Iseude d'Arpajon,Q108448318,6000000004868817486,"Bérenger D'Arpajon Baron d'Arpajon, Vicomte de Lautrec",2,2,BOTH sides record more,,,6,,
6000000004868846074,Alayssette de Narbonne Pelet,Q110385401,6000000014168465001,Raimon Pelet,2,2,BOTH sides record more,agree,,6,,
6000000004868865065,Bernard [II] d'Arpajon sire d'Arpajon,Q109247510,6000000017949713290,Bernard d'Arpajon I,1,1,both sides record ONE child,agree,,6,,
6000000006173574886,Ahmose-Sitkamose Pharaoh,Q299644,6000000002187610071,Wadjkheperre Kamose Pharaoh of Egypt,1,1,both sides record ONE child,agree,,6,,
6000000006444200748,Elizabeth Ramsey,Q75605534,6000000004405294385,Alexander Ramsay,2,2,BOTH sides record more,agree,,6,,
6000000006444417878,Margaret Lindsay of Crawford,Q75264046,6000000031318115209,James Lindsay of Crawford II of Crawford,2,2,BOTH sides record more,agree,,6,,
