qid	geni_id	neighbourhood_size	last_attempted
Q45433607	6000000075428343126	6	2026-01-01
Q45433621	6000000075426875927	6	2026-01-01
Q45433669	6000000075428511105	6	2026-01-01
Q45433674	6000000075424067310	6	2026-01-01
Q45433722	6000000075426354087	6	2026-01-01
Q45433784	6000000075426579934	6	2026-01-01
Q45433850	6000000075424792932	6	2026-01-01
Q45433870	6000000075425357083	6	2026-01-01
Q45433916	6000000075424043164	6	2026-01-01
Q45433918	6000000074746880173	6	2026-01-01
Q45433927	6000000074750896369	6	2026-01-01
Q45433984	6000000075421528893	6	2026-01-01
Q45433995	6000000075425481978	6	2026-01-01
Q45434030	6000000075426781841	6	2026-01-01
Q45434037	6000000075424972854	6	2026-01-01
Q45434119	6000000075425350072	6	2026-01-01
Q45434176	6000000075422895851	6	2026-01-01
Q45434181	6000000075424803983	6	2026-01-01
Q45434184	6000000075425788318	6	2026-01-01
Q45434192	6000000075420135823	6	2026-01-01
Q45434248	6000000075426754870	6	2026-01-01
Q45434261	6000000075424831989	6	2026-01-01
Q45434270	6000000075424133956	6	2026-01-01
Q45434285	6000000075429049915	6	2026-01-01
Q45434292	6000000075424791992	6	2026-01-01
Q45434302	6000000075422902833	6	2026-01-01
Q45434330	6000000075427185933	6	2026-01-01
Q45434370	6000000075424556011	6	2026-01-01
Q45434389	6000000075419911146	6	2026-01-01
Q45434395	6000000075422402926	6	2026-01-01
Q45434465	6000000075424250822	6	2026-01-01
Q45434478	6000000075425012869	6	2026-01-01
Q45434584	6000000075422461869	6	2026-01-01
Q45434636	6000000075425365826	6	2026-01-01
Q45434644	6000000075427245982	6	2026-01-01
Q45434647	6000000075427103479	6	2026-01-01
Q45434684	6000000075420835093	6	2026-01-01
Q45434688	6000000075424810899	6	2026-01-01
Q45434772	6000000075426784185	6	2026-01-01
Q45434814	6000000074788675682	6	2026-01-01
Q45434865	6000000075421418842	6	2026-01-01
Q45434878	6000000075425269863	6	2026-01-01
Q45434883	6000000075426149939	6	2026-01-01
Q45434918	6000000075421338883	6	2026-01-01
Q45434956	6000000074784457932	6	2026-01-01
Q45434986	6000000075427723845	6	2026-01-01
Q45435292	6000000075427565776	6	2026-01-01
Q45435358	6000000075429639823	6	2026-01-01
Q45435421	6000000075429452891	6	2026-01-01
Q45435423	6000000075430042853	6	2026-01-01
Q45435537	6000000075430135845	6	2026-01-01
Q45435553	6000000075430102872	6	2026-01-01
Q45435565	6000000075429995931	6	2026-01-01
Q45435644	6000000075430016868	6	2026-01-01
Q45435653	6000000075430119829	6	2026-01-01
Q45435771	6000000075430486873	6	2026-01-01
Q45435793	6000000075430283881	6	2026-01-01
Q45435806	6000000075427930088	6	2026-01-01
Q45435849	6000000075430156880	6	2026-01-01
Q45435921	6000000074746284821	6	2026-01-01
Q45436044	6000000075430081043	6	2026-01-01
Q45436101	6000000075430240858	6	2026-01-01
Q45436157	6000000075428517875	6	2026-01-01
Q45436166	6000000075430168872	6	2026-01-01
Q45436183	6000000074745638184	6	2026-01-01
Q45436214	6000000075430302925	6	2026-01-01
Q45436221	6000000074735551234	6	2026-01-01
Q454364	6000000021703988578	6	2026-01-01
Q45436445	6000000075610708903	6	2026-01-01
Q45436632	6000000075503715280	6	2026-01-01
Q45436694	6000000075503897083	6	2026-01-01
Q45436822	6000000075503735209	6	2026-01-01
Q45436886	6000000075609819371	6	2026-01-01
Q45437010	6000000075504304861	6	2026-01-01
Q45437133	6000000075426893835	6	2026-01-01
Q45437135	6000000075610666002	6	2026-01-01
Q45437197	6000000075609816367	6	2026-01-01
Q45437261	6000000075503943989	6	2026-01-01
Q45437386	6000000075504022995	6	2026-01-01
Q45437576	6000000075504263873	6	2026-01-01
Q45437636	6000000075489166006	6	2026-01-01
Q45437700	6000000075610837828	6	2026-01-01
Q45437825	6000000075610848851	6	2026-01-01
Q45437951	6000000075610266152	6	2026-01-01
Q45438908	6000000075426225234	6	2026-01-01
Q45439921	6000000075503639392	6	2026-01-01
Q45439983	6000000075503461211	6	2026-01-01
Q45440108	6000000075504351841	6	2026-01-01
Q45440235	6000000075504102973	6	2026-01-01
Q45440296	6000000075504266900	6	2026-01-01
Q45440358	6000000075503098508	6	2026-01-01
Q45440622	6000000074729881900	6	2026-01-01
Q45440684	6000000074729322154	6	2026-01-01
Q45440746	6000000074730003874	6	2026-01-01
Q45441111	6000000075504013101	6	2026-01-01
Q45441237	6000000075504362829	6	2026-01-01
Q45441488	6000000075504392821	6	2026-01-01
Q45441552	6000000075503762141	6	2026-01-01
Q45441679	6000000075504096990	6	2026-01-01
Q45441870	6000000075503917049	6	2026-01-01
Q45442059	6000000075504143949	6	2026-01-01
Q45442187	6000000075504135973	6	2026-01-01
Q45442638	6000000075504102995	6	2026-01-01
Q45442846	6000000075503833108	6	2026-01-01
Q45442911	6000000075503299505	6	2026-01-01
Q45443425	6000000075504238933	6	2026-01-01
Q45443489	6000000075504283937	6	2026-01-01
Q45443551	6000000075504216930	6	2026-01-01
Q45443994	6000000075610980859	6	2026-01-01
Q45444059	6000000074715189845	6	2026-01-01
Q45445421	6000000075610984865	6	2026-01-01
Q45445607	6000000075610026300	6	2026-01-01
Q45445734	6000000075504649925	6	2026-01-01
Q45446384	6000000075610324244	6	2026-01-01
Q45446572	6000000075610137401	6	2026-01-01
Q45446635	6000000075611041864	6	2026-01-01
Q45447074	6000000075504630019	6	2026-01-01
Q45447575	6000000075504803863	6	2026-01-01
Q45447639	6000000075504788915	6	2026-01-01
Q45447701	6000000075504874828	6	2026-01-01
Q45447764	6000000075504877821	6	2026-01-01
Q45448660	6000000075507374866	6	2026-01-01
Q45449085	6000000075504652948	6	2026-01-01
Q45449464	6000000075504870851	6	2026-01-01
Q45449655	6000000075504645000	6	2026-01-01
Q45454448	6000000075504626046	6	2026-01-01
Q45454581	6000000075504979827	6	2026-01-01
Q45454835	6000000075504911896	6	2026-01-01
Q45455407	6000000075504488055	6	2026-01-01
Q45455472	6000000075504013383	6	2026-01-01
Q45455599	6000000075504685033	6	2026-01-01
Q45455724	6000000075504685038	6	2026-01-01
Q45458456	6000000075505417840	6	2026-01-01
Q45458520	6000000075505386843	6	2026-01-01
Q45458646	6000000075610820326	6	2026-01-01
Q45458710	6000000075504927137	6	2026-01-01
Q45459416	6000000075611083076	6	2026-01-01
Q45459610	6000000075611256065	6	2026-01-01
Q45459675	6000000075610838382	6	2026-01-01
Q45460715	6000000211119497829	6	2026-01-01
Q45461647	6000000075611624898	6	2026-01-01
Q45461834	6000000075505585839	6	2026-01-01
Q45461897	6000000075611256102	6	2026-01-01
Q45461960	6000000075505593837	6	2026-01-01
Q45462023	6000000075505601835	6	2026-01-01
Q45462149	6000000075505254961	6	2026-01-01
Q45462400	6000000075504965149	6	2026-01-01
Q45462465	6000000075505014113	6	2026-01-01
Q45462528	6000000075504506340	6	2026-01-01
Q45464082	6000000074736081842	6	2026-01-01
Q45466788	6000000075505374974	6	2026-01-01
Q45466851	6000000075505533924	6	2026-01-01
Q45466914	6000000075505523888	6	2026-01-01
Q45467623	6000000075487169436	6	2026-01-01
Q45469157	6000000075505648906	6	2026-01-01
Q45469220	6000000075504770468	6	2026-01-01
Q45469284	6000000075505215109	6	2026-01-01
Q45469749	6000000075505277033	6	2026-01-01
Q45469813	6000000075505147106	6	2026-01-01
Q45470067	6000000075505724840	6	2026-01-01
Q45470106	6000000075423864002	6	2026-01-01
Q45470194	6000000075505486086	6	2026-01-01
Q45470318	6000000075505662880	6	2026-01-01
Q45470807	6000000075430262104	6	2026-01-01
Q45472105	6000000075507283035	6	2026-01-01
Q45472617	6000000074725974881	6	2026-01-01
Q45474096	6000000075505699948	6	2026-01-01
Q45474415	6000000075505463918	6	2026-01-01
Q45474479	6000000075505463935	6	2026-01-01
Q45474996	6000000075505813857	6	2026-01-01
Q45475123	6000000075505301098	6	2026-01-01
Q45475312	6000000075505668891	6	2026-01-01
Q45475761	6000000075504228749	6	2026-01-01
Q45475887	6000000075505626942	6	2026-01-01
Q45476076	6000000075505300119	6	2026-01-01
Q45476139	6000000075504855451	6	2026-01-01
Q45476583	6000000074734493938	6	2026-01-01
Q45476647	6000000074734747839	6	2026-01-01
Q45476711	6000000074734461927	6	2026-01-01
Q45476977	6000000075504924325	6	2026-01-01
Q45477041	6000000075612017855	6	2026-01-01
Q45477168	6000000075505300127	6	2026-01-01
Q45479161	6000000075505961836	6	2026-01-01
Q45479226	6000000075505776949	6	2026-01-01
Q45479291	6000000075505779035	6	2026-01-01
Q45479546	6000000075505896849	6	2026-01-01
Q45479611	6000000075505780892	6	2026-01-01
Q45479674	6000000075505483116	6	2026-01-01
Q45479976	6000000075491810855	6	2026-01-01
Q45480271	6000000075422923053	6	2026-01-01
Q45480401	6000000075423218930	6	2026-01-01
Q45480961	6000000075505804938	6	2026-01-01
Q45481025	6000000075505464052	6	2026-01-01
Q45481152	6000000075505811935	6	2026-01-01
Q45481215	6000000075505986833	6	2026-01-01
Q45481340	6000000075505707993	6	2026-01-01
Q45483579	6000000075506060826	6	2026-01-01
Q45483645	6000000075505380139	6	2026-01-01
Q45483772	6000000075505592062	6	2026-01-01
Q45484027	6000000075505990894	6	2026-01-01
Q45484091	6000000075505897932	6	2026-01-01
Q45484151	6000000075505857955	6	2026-01-01
Q45484987	6000000075506061834	6	2026-01-01
Q45485119	6000000075505967866	6	2026-01-01
Q45485245	6000000075506009858	6	2026-01-01
Q45485310	6000000075505399112	6	2026-01-01
Q45486500	6000000075480703306	6	2026-01-01
Q45486629	6000000075506395921	6	2026-01-01
Q45490616	6000000075480815169	6	2026-01-01
Q45491394	6000000075506014892	6	2026-01-01
Q45491457	6000000075506180837	6	2026-01-01
Q45491520	6000000075612440875	6	2026-01-01
Q45491583	6000000075505058380	6	2026-01-01
Q45491649	6000000075612232989	6	2026-01-01
Q45493773	6000000075504652782	6	2026-01-01
Q45493839	6000000075505874040	6	2026-01-01
Q45493969	6000000075506210851	6	2026-01-01
Q45494159	6000000075506278827	6	2026-01-01
Q45494228	6000000075505839097	6	2026-01-01
Q45494328	6000000075481730837	6	2026-01-01
Q45494357	6000000075506187870	6	2026-01-01
Q45495686	6000000075326941847	6	2026-01-01
Q45496356	6000000075505951068	6	2026-01-01
Q45496421	6000000075505695164	6	2026-01-01
Q45496484	6000000075505980071	6	2026-01-01
Q45496616	6000000075506344828	6	2026-01-01
Q45496680	6000000075506311860	6	2026-01-01
Q45496745	6000000075505345400	6	2026-01-01
Q45498109	6000000075489704845	6	2026-01-01
Q45498474	6000000075506302899	6	2026-01-01
Q45498537	6000000075506332877	6	2026-01-01
Q45498628	6000000075481552980	6	2026-01-01
Q45498665	6000000075506342851	6	2026-01-01
Q45498865	6000000075506192872	6	2026-01-01
Q45498892	6000000075481787836	6	2026-01-01
Q45499521	6000000075506357860	6	2026-01-01
Q45499583	6000000075506343844	6	2026-01-01
Q45499781	6000000075505589282	6	2026-01-01
Q45501113	6000000075505818086	6	2026-01-01
Q45501175	6000000075506406852	6	2026-01-01
Q45501269	6000000075491989114	6	2026-01-01
Q45501303	6000000075506365864	6	2026-01-01
Q45501433	6000000075505987023	6	2026-01-01
Q45501497	6000000075506385877	6	2026-01-01
Q45501559	6000000075505996006	6	2026-01-01
Q45501827	6000000075484928353	6	2026-01-01
Q45502072	6000000075505278527	6	2026-01-01
Q45502197	6000000075506332902	6	2026-01-01
Q45502324	6000000075505984030	6	2026-01-01
Q45502387	6000000075506129965	6	2026-01-01
Q45502427	6000000075492601934	6	2026-01-01
Q45502518	6000000075506184015	6	2026-01-01
Q45502581	6000000075506302920	6	2026-01-01
Q45503354	6000000075506455858	6	2026-01-01
Q45503677	6000000075506174035	6	2026-01-01
Q45504886	6000000075051050827	6	2026-01-01
Q45504949	6000000075050915869	6	2026-01-01
Q45505014	6000000075050527035	6	2026-01-01
Q45505099	6000000075423071268	6	2026-01-01
Q45505310	6000000075613054997	6	2026-01-01
Q45505379	6000000075050947835	6	2026-01-01
Q45505437	6000000075613290867	6	2026-01-01
Q45505442	6000000075050931861	6	2026-01-01
Q45505564	6000000075505800288	6	2026-01-01
Q455057	6000000010092159582	6	2026-01-01
Q45506767	6000000075491453400	6	2026-01-01
Q45506838	6000000075506334970	6	2026-01-01
Q45506901	6000000075506380896	6	2026-01-01
Q45507031	6000000075506394944	6	2026-01-01
Q45507288	6000000075506513853	6	2026-01-01
Q45507350	6000000075506381919	6	2026-01-01
Q45508605	6000000075423459044	6	2026-01-01
Q45509136	6000000075506621838	6	2026-01-01
Q45509270	6000000075506529879	6	2026-01-01
Q45509400	6000000075506368991	6	2026-01-01
Q45509724	6000000075506612878	6	2026-01-01
Q45509788	6000000075506499909	6	2026-01-01
Q45510040	6000000075506499914	6	2026-01-01
Q45510807	6000000075505688291	6	2026-01-01
Q45510868	6000000075506649862	6	2026-01-01
Q45510933	6000000075611985548	6	2026-01-01
Q45511887	6000000075505362409	6	2026-01-01
Q45512014	6000000075506526863	6	2026-01-01
Q45512202	6000000075506307057	6	2026-01-01
Q45512330	6000000075505474392	6	2026-01-01
Q45512581	6000000075506049193	6	2026-01-01
Q45512644	6000000075506180149	6	2026-01-01
Q45512708	6000000075506190098	6	2026-01-01
Q45512770	6000000075506539953	6	2026-01-01
Q45512898	6000000075506131061	6	2026-01-01
Q45513470	6000000075506621875	6	2026-01-01
Q45514039	6000000075506537976	6	2026-01-01
Q45514103	6000000075506644895	6	2026-01-01
Q45514295	6000000075506441963	6	2026-01-01
Q45514683	6000000075504988760	6	2026-01-01
Q45514810	6000000075505975169	6	2026-01-01
Q45514875	6000000075506572927	6	2026-01-01
Q45514938	6000000075506668856	6	2026-01-01
Q45515065	6000000075506581996	6	2026-01-01
Q45515125	6000000075506091113	6	2026-01-01
Q45515967	6000000075506314107	6	2026-01-01
Q45516031	6000000075506779822	6	2026-01-01
Q45517189	6000000075481565957	6	2026-01-01
Q45517914	6000000075506705886	6	2026-01-01
Q45517977	6000000075506731867	6	2026-01-01
Q45518040	6000000075505877272	6	2026-01-01
Q45519508	6000000075504988809	6	2026-01-01
Q45519572	6000000075506267103	6	2026-01-01
Q45519635	6000000075506335166	6	2026-01-01
Q45519887	6000000075506795851	6	2026-01-01
Q45519950	6000000075506796846	6	2026-01-01
Q45520010	6000000075506198234	6	2026-01-01
Q45520389	6000000075506382047	6	2026-01-01
Q45520429	6000000075481688197	6	2026-01-01
Q45520453	6000000075506378078	6	2026-01-01
Q45520493	6000000075482219864	6	2026-01-01
Q45520516	6000000075506513041	6	2026-01-01
Q45520577	6000000075506832824	6	2026-01-01
Q45520642	6000000075506579987	6	2026-01-01
Q45520706	6000000075506231152	6	2026-01-01
Q45520771	6000000075506379075	6	2026-01-01
Q45520834	6000000075506703875	6	2026-01-01
Q45521279	6000000075613206090	6	2026-01-01
Q45521343	6000000075613661836	6	2026-01-01
Q45521405	6000000075613655877	6	2026-01-01
Q45521470	6000000075506711909	6	2026-01-01
Q45521534	6000000075505300513	6	2026-01-01
Q45521598	6000000075506563078	6	2026-01-01
Q45522068	6000000075491782279	6	2026-01-01
Q45524765	6000000075506947824	6	2026-01-01
Q45524827	6000000075506103285	6	2026-01-01
Q45524888	6000000075506512033	6	2026-01-01
Q45524952	6000000075613594931	6	2026-01-01
Q45524978	6000000074759785837	6	2026-01-01
Q45525016	6000000075613578891	6	2026-01-01
Q45525041	6000000074759777834	6	2026-01-01
Q45525081	6000000075612865167	6	2026-01-01
Q45525105	6000000074759371099	6	2026-01-01
Q45525252	6000000075422464870	6	2026-01-01
Q45526170	6000000075506997855	6	2026-01-01
Q45526233	6000000075506918864	6	2026-01-01
Q45526298	6000000075506620026	6	2026-01-01
Q45526951	6000000074727793860	6	2026-01-01
Q45527188	6000000075507004874	6	2026-01-01
Q45527257	6000000075613154120	6	2026-01-01
Q45527447	6000000075613409034	6	2026-01-01
Q45527573	6000000075507060854	6	2026-01-01
Q45527637	6000000075506497142	6	2026-01-01
Q45527700	6000000075506810909	6	2026-01-01
Q45530237	6000000075506986901	6	2026-01-01
Q45530299	6000000075507070878	6	2026-01-01
Q45530362	6000000075506855974	6	2026-01-01
Q45530427	6000000075506276290	6	2026-01-01
Q45530492	6000000075506774998	6	2026-01-01
Q45530554	6000000075507183830	6	2026-01-01
Q45530621	6000000075507138857	6	2026-01-01
Q45530683	6000000075506658088	6	2026-01-01
Q45530745	6000000075506658093	6	2026-01-01
Q45530791	6000000075481925178	6	2026-01-01
Q45530809	6000000075506805025	6	2026-01-01
Q45530873	6000000075505964480	6	2026-01-01
Q45531002	6000000075507061900	6	2026-01-01
Q45531257	6000000075506394313	6	2026-01-01
Q45531322	6000000075507160868	6	2026-01-01
Q45531387	6000000075507059893	6	2026-01-01
Q455317	6000000001394323644	6	2026-01-01
Q45532774	6000000075482194092	6	2026-01-01
Q45532850	6000000075507238842	6	2026-01-01
Q45532914	6000000075507254823	6	2026-01-01
Q45532978	6000000075507116881	6	2026-01-01
Q45535543	6000000075506929033	6	2026-01-01
Q45535607	6000000075507243863	6	2026-01-01
Q45535670	6000000075507135896	6	2026-01-01
Q45536732	6000000075615338832	6	2026-01-01
Q45537450	6000000075428964844	6	2026-01-01
Q45538285	6000000075507026935	6	2026-01-01
Q45538349	6000000075507295861	6	2026-01-01
Q45539561	6000000075506957050	6	2026-01-01
Q45539623	6000000075507323877	6	2026-01-01
Q45539687	6000000075507245841	6	2026-01-01
Q45540835	6000000075506834092	6	2026-01-01
Q45540898	6000000075507267942	6	2026-01-01
Q45540962	6000000075507351840	6	2026-01-01
Q45541669	6000000075507355843	6	2026-01-01
Q45541733	6000000075507352866	6	2026-01-01
Q45541796	6000000075507414824	6	2026-01-01
Q45541859	6000000075506717179	6	2026-01-01
Q45541924	6000000075507060053	6	2026-01-01
Q45541988	6000000075507410830	6	2026-01-01
Q45542179	6000000075507285861	6	2026-01-01
Q45542241	6000000075506858119	6	2026-01-01
Q45542367	6000000075507318940	6	2026-01-01
Q45543654	6000000075507404846	6	2026-01-01
Q45543783	6000000075507466831	6	2026-01-01
Q45543911	6000000075614035916	6	2026-01-01
Q45544546	6000000075506553181	6	2026-01-01
Q45544610	6000000075614129849	6	2026-01-01
Q45544929	6000000075507239904	6	2026-01-01
Q45545	6000000014595354057	6	2026-01-01
Q45545057	6000000075507558822	6	2026-01-01
Q45545184	6000000075507458871	6	2026-01-01
Q45545447	6000000075507586822	6	2026-01-01
Q45545836	6000000075507005041	6	2026-01-01
Q45546086	6000000075507462862	6	2026-01-01
Q45546655	6000000075506791307	6	2026-01-01
Q45546780	6000000075506278898	6	2026-01-01
Q45546783	6000000075507268996	6	2026-01-01
Q45546911	6000000075507130953	6	2026-01-01
Q45546974	6000000075507620822	6	2026-01-01
Q45547098	6000000075507452901	6	2026-01-01
Q45547410	6000000075507191995	6	2026-01-01
Q45547472	6000000075507588842	6	2026-01-01
Q45547534	6000000075507377953	6	2026-01-01
Q45547595	6000000075507005059	6	2026-01-01
Q45547722	6000000075506742502	6	2026-01-01
Q45548603	6000000075507316052	6	2026-01-01
Q45548666	6000000075507655822	6	2026-01-01
Q45548724	6000000075507609831	6	2026-01-01
Q45548787	6000000075507523878	6	2026-01-01
Q45548912	6000000075507266019	6	2026-01-01
Q45549161	6000000075507269027	6	2026-01-01
Q45558654	6000000074698616929	6	2026-01-01
Q45560765	6000000075499924851	6	2026-01-01
Q45561009	6000000075499578053	6	2026-01-01
Q45561985	6000000075480429379	6	2026-01-01
Q45562133	6000000075506587891	6	2026-01-01
Q455630	6000000019223362009	6	2026-01-01
Q45564737	6000000075505883974	6	2026-01-01
Q455650	6000000012135415276	6	2026-01-01
Q45566066	6000000074727409460	6	2026-01-01
Q45570967	6000000075500194913	6	2026-01-01
Q45572248	6000000075500254949	6	2026-01-01
Q45574201	6000000075503738976	6	2026-01-01
Q45574491	6000000075499903198	6	2026-01-01
Q45576216	6000000075500408846	6	2026-01-01
Q45576785	6000000075500355932	6	2026-01-01
Q45577231	6000000075500261974	6	2026-01-01
Q45578662	6000000075483050274	6	2026-01-01
Q45579585	6000000075500085080	6	2026-01-01
Q45581577	6000000075500390943	6	2026-01-01
