kind,name,occurrences,verdict,qids
given,Кукини,1,no item,
given,Yil'-Timur,1,no item,
given,Иль-Тимур,1,no item,
given,Oldjay,1,no item,
given,Satalmysh,1,no item,
given,Саталмыш,1,no item,
given,Яйлак,1,no item,
given,Kutlug-Bukha,1,no item,
given,Куткуг-Бука,1,no item,
given,Khutlug-Buka,1,no item,
given,Yakurtumdjak,1,no item,
given,Якуртумджак,1,no item,
given,Mingkhan,1,no item,
given,Мингкан,1,no item,
given,Tura-Timur,1,no item,
given,Тура-Тимур,1,no item,
given,Akh-Kuyuk,1,no item,
given,Ак-Куюк,1,no item,
given,Kutchuk,1,no item,
given,Кучук,1,no item,
given,Buralun,1,no item,
given,Буралун,1,no item,
given,Hulkhutu,1,no item,
given,Хулкуту,1,no item,
given,Sulukan-Khatun,1,no item,
given,Сулукан-Хатун,1,no item,
given,Bashmak,1,no item,
given,Башмак,1,no item,
given,Yapalat,1,no item,
given,Япалат,1,no item,
given,Orda-Tikin,1,no item,
given,Орда-Тикин,1,no item,
given,Kokchin,1,no item,
given,Кокчин,1,no item,
given,Il'yas,1,no item,
given,Ильяс,1,no item,
given,Khung-Kyran,1,no item,
given,Кунг-Кыран,1,no item,
given,Argun-Tikin,1,no item,
given,Аргун-Тикин,1,no item,
given,Kutuy-Khatun,1,no item,
given,Turbarchin-Khatun,1,no item,
given,Турбарчин-Хатун,1,no item,
given,Kury-Kuchakar,1,no item,
given,Кури-Кучакар,1,no item,
given,Tisu-Noyon,1,no item,
given,Тису-Нойон,1,no item,
given,Khutudjin,1,no item,
given,Кутуджин,1,no item,
given,Utch-Bukha,1,no item,
given,Уч-Бука,1,no item,
given,Bish-Kurtukha,1,no item,
given,Биш-Куртука,1,no item,
given,Derkh,1,no item,
given,Дерк,1,no item,
given,Ushanan,1,no item,
given,Ушанан,1,no item,
given,Demian,1,resolved,Q105070843
given,Демьян,1,no item,
given,Halagu,1,no item,
given,Халагу-Хан,1,no item,
given,Sassi,1,no item,
given,Саси,1,no item,
given,Djang-Khut,1,no item,
given,Джанг-Кут,1,no item,
given,Iskar,1,no item,
given,Искар,1,no item,
given,Ulus-Bukha,1,no item,
given,Tukhulche,1,no item,
given,Тукульче,1,no item,
given,Yabarysh,1,no item,
given,Ябарыш,1,no item,
given,Khudukhan,1,no item,
given,Булуган,1,no item,
given,Tokhtay,1,no item,
given,Токтай,1,no item,
given,Burkhuk,1,no item,
given,Буркук,1,no item,
given,Менгу,1,no item,
given,Khadan,1,no item,
given,Hulakhay,1,no item,
given,Хулакай,1,no item,
given,Sarai-Bukha,1,no item,
given,Khunkhas,1,no item,
given,Tughel-Bukha,1,no item,
given,Тугел-Бука,1,no item,
given,Tugryltcha,1,no item,
given,Тугрылча,1,no item,
given,Enkhe-Toghus,1,no item,
given,Энхе,1,no item,
given,Nabtchin-Buru,1,no item,
given,Набчин,1,no item,
given,布沁博羅,1,no item,
given,Mendu,1,no item,
given,Мэнду,1,no item,
given,Djoshymu,1,no item,
given,Джошиму,1,no item,
given,什木,1,no item,
given,Munke,1,no item,
given,Namangtsa,1,no item,
given,Наманагца,1,no item,
given,瑪納克察,1,no item,
given,Tabir,1,no item,
given,Табир,1,no item,
given,必爾,1,no item,
given,Aghu-Galdzagu,1,no item,
given,Агу,1,no item,
given,Галдзагу,1,no item,
given,古噶勒札固,1,no item,
given,Hulu,1,no item,
given,Хулу,1,no item,
given,魯忽,1,no item,
given,Mulikhay,1,no item,
given,Мулихай,1,no item,
given,里孩,1,no item,
given,Ghok'chu,1,no item,
given,Гокчу,1,no item,
given,Нукуз,1,no item,
given,Abikhe-Begi,1,no item,
given,Абике-Беги,1,no item,
given,Ghurkhan,1,no item,
given,Гурхан,1,no item,
given,Tay-Timur-Tayshy,1,no item,
given,Тай-Тимур-Таиши,1,no item,
given,Khurtuktay-Herikchi,1,no item,
given,Куртуктай-Херикчи,1,no item,
given,Markhuz,1,no item,
given,Buyurukh-Khan,1,no item,
given,Маркуз,1,no item,
given,Буюрук-Хан,1,no item,
given,Turagaymysh,1,no item,
given,Турагаимыш,1,no item,
given,Yula-Maghus,1,no item,
given,Юла-Магус,1,no item,
given,Yilkha-Selenghun,1,no item,
given,Илка-Селенгун,1,no item,
given,Kerayday,1,no item,
given,later,1,no item,
given,Djhakambu,1,no item,
given,Керайдай,1,no item,
given,Джакамбу,1,no item,
given,Ong-Khan,1,no item,
given,Togoryl,1,no item,
given,Тогорил,1,no item,
given,Он-Хан,1,no item,
given,~bïlgä,1,no item,
given,Сангун,1,no item,
given,Dughuz-Hatun,1,no item,
given,Дугуз-Хатун,1,no item,
given,Erkhe-Kara,1,no item,
given,Эркэ-Кара,1,no item,
given,Djuchi,1,no item,
given,Bahbah,1,no item,
given,Etchuche-Eghechy,1,no item,
given,Эчучэ-эгэчи,1,no item,
given,Nokhadjy-Ekedjy,1,no item,
given,Нокаджин-эгэчи,1,no item,
given,Arykhan-Eghechy,1,no item,
given,Арыкан-эгэчи,1,no item,
given,Djumukhur,1,no item,
given,Джумукур,1,no item,
given,Tubshyn,1,no item,
given,Тубшин,1,no item,
given,Nukdan-Hatun,1,no item,
given,Нукдан-хатун,1,no item,
given,Tekshyn,1,no item,
given,Текшин,1,no item,
given,Yisuder,1,no item,
given,Йисудер,1,no item,
given,Tudughetch,1,no item,
given,Тудугеч,1,no item,
given,Ghuyuk-Hatun,1,no item,
given,Гуюк-хатун,1,no item,
given,Mengkukan,1,no item,
given,Менглукан,1,no item,
given,Djemey,1,no item,
given,Jemey,1,no item,
given,Джемей,1,no item,
given,Chakhar-Gurghen,1,no item,
given,Чакар-гурген,1,no item,
given,Huladju,1,no item,
given,Хуладжу,1,no item,
given,Bulaghan-Agha,1,no item,
given,Булуган-ага,1,no item,
given,Kutlugh-Shah,1,no item,
given,Кутлугшах,1,no item,
given,Yil-Egetchy,1,no item,
given,Иль-эгэчи,1,no item,
given,Shybautchy,1,no item,
given,Шибаучи,1,no item,
given,Алинак,1,no item,
given,Ulla-Kutlug,1,no item,
given,Ула-Кутлуг,1,no item,
given,Emügen,1,no item,
given,Uruk-Hatun,1,no item,
given,Урук-хатун,1,no item,
given,Yiltuzmysh-Hatun,1,no item,
given,Ильтузмыш-хатун,1,no item,
given,Durengh-Dechin,1,no item,
given,Дуренг,1,no item,
given,Дечин,1,no item,
given,Ulla-Melik,1,no item,
given,قولتاق,1,no item,
given,Ула-Мелик,1,no item,
given,Burkhan,1,no item,
given,Бурхан,1,no item,
given,Dondy-Hatun,1,no item,
given,Донди-хатун,1,no item,
given,Yil-Kutlug,1,no item,
given,Иль-Кутлуг,1,no item,
given,Aishe-Hatun,1,no item,
given,Айшэ-хатун,1,no item,
given,Engke-Siumer-Taych'zy,1,no item,
given,Енгке,1,no item,
given,Сюмер,1,no item,
given,Ghurbatay,1,no item,
given,Гурбатаи,1,no item,
given,Shigdür,1,no item,
given,Alafrang,1,no item,
given,Алафранг,1,no item,
given,Kurmishy,1,no item,
given,Iran-Shah,1,no item,
given,Иран-шах,1,no item,
given,Kubilay,1,no item,
given,Кубилай,1,no item,
given,Kawun,1,no item,
given,Tuktani-Hatun,1,no item,
given,Туктани-Хатун,1,no item,
given,Adishiri-Galzuching-Taych'zy,1,no item,
given,Адишири,1,no item,
given,Галзучинг,1,no item,
given,Ara-Kutlug,1,no item,
given,Ара-Кутлуг,1,no item,
given,Ara-Kurikha,1,no item,
given,Ара-Курика,1,no item,
given,Sanch'jy,1,no item,
given,Sangvy,1,no item,
given,Санчжи,1,no item,
given,(Сангви),1,no item,
given,Saba-Sharman,1,no item,
given,Саба,1,no item,
given,Шарман,1,no item,
given,Arakh-Temur,1,no item,
given,Арак,1,no item,
given,Chingsa-Temur,1,no item,
given,Чингса,1,no item,
given,Tchaur-Beghi,1,no item,
given,Чаур-Беги,1,no item,
given,Kun-Tegody,1,no item,
given,Кун,1,no item,
given,Тегоди,1,no item,
given,Tug-Timur,1,no item,
given,Туг-Тимур,1,no item,
given,Keykemnekhtu,1,no item,
given,Кейкемнекту,1,no item,
given,Erekh-Temur,1,no item,
given,Ерек,1,no item,
given,Uykhtu,1,no item,
given,Aksagulta-Noyon,1,no item,
given,Аксагулта,1,no item,
given,Урук-Хатун,1,no item,
given,Saridja,1,no item,
given,Сариджа,1,no item,
given,Yidi-Kurikha,1,no item,
given,Иди-Курика,1,no item,
given,Yirinchin,1,no item,
given,Иринчин,1,no item,
given,Uykhu,1,no item,
given,Уйку,1,no item,
given,Senguy,1,no item,
given,Шенгуй,1,no item,
given,Alakush,1,no item,
given,"""Teghin-Kury""",1,no item,
given,Алакуш,1,no item,
given,"""Тегин-Кури""",1,no item,
given,Tulun-Khan,1,no item,
given,Тулун,1,no item,
given,Binuy,1,no item,
given,Бинуй,1,no item,
given,Anghuday,1,no item,
given,Ангудай,1,no item,
given,(Burrel),1,no item,
given,Burrel,1,no item,
given,Rolleivsson,1,no item,
given,Jatia,1,no item,
given,DaEng,1,no item,
given,Uidin,1,no item,
given,Alip-bi,1,no item,
given,Reridak,1,no item,
given,Waladamarca,1,no item,
given,Walaravans,1,no item,
given,Абрей,1,no item,
given,(Ибрагим),1,no item,
given,Soyembika,1,no item,
given,Sojembika,1,no item,
given,Сююмбике,1,no item,
given,Хандаза,1,no item,
given,Dmirtiy,1,no item,
given,Toeakan,1,no item,
given,1237-1462,1,no item,
given,Rutila,1,no item,
given,Calpunia,1,no item,
given,Murza-Edigey,1,no item,
given,Murzos,1,no item,
given,Šeichas-Muchamedas,1,no item,
given,Alagungha,1,no item,
given,Alagunga,1,no item,
given,Алагунга,1,no item,
given,"""Great""",1,no item,
given,Mechmedas,1,no item,
given,Odrocia,1,no item,
given,Gonzina,1,no item,
given,Gontrondo,1,no item,
given,Алп,1,no item,
given,Gausfredo,1,no item,
given,Чобан,1,no item,
given,Devletyar,1,no item,
given,Devlatjaras,1,no item,
given,Девлетьяр,1,no item,
given,Akhmed,1,no item,
given,"Limp""",1,no item,
given,"""Šlubasis""",1,no item,
given,"""Хромой""",1,no item,
given,Геммет,1,no item,
given,Бучак,1,no item,
given,Pamadeng,1,no item,
given,Oddampero,1,no item,
given,Balobo,1,no item,
given,Burnash,1,no item,
given,Burnašas,1,no item,
given,Бурнаш,1,no item,
given,Коркут,1,no item,
given,Beihan,1,no item,
given,Бейха́н,1,no item,
given,Султа́н,1,no item,
given,Lidvard,1,no item,
given,Gjermundsdtr,1,no item,
given,Rafije,1,no item,
given,Гевхерхан,1,no item,
given,Agnesia,1,no item,
given,"""Queenie""",1,no item,
given,Haninae,1,no item,
given,Idzunda,1,no item,
given,Chrodbert,1,no item,
given,Tuluk,1,no item,
given,Tulukas,1,no item,
given,Тулук,1,no item,
given,(Кулук),1,no item,
given,(Ibakas),1,no item,
given,ul-Jamal,1,no item,
given,Džamal,1,no item,
given,Бади,1,no item,
given,аль-Джамал,1,no item,
given,Helmhard,1,resolved,Q105791460
given,Узбекc,1,no item,
given,(Азубек),1,no item,
given,Чингиз,1,no item,
given,Chugus,1,no item,
given,Chrodelinde,1,no item,
given,Амуртазов,1,no item,
given,Ямгурчи,1,no item,
given,Бердибеков,1,no item,
given,Динбай,1,no item,
given,Milcah,1,no item,
given,"Ai-Ching,",1,no item,
given,Delpia,1,no item,
given,Alfia,1,no item,
given,Halvbror,1,no item,
given,Mamercinus,1,no item,
given,Privernas,1,no item,
given,Damasceno,1,no item,
given,Sooi,1,no item,
given,Yeang,1,no item,
given,汉阳,1,no item,
given,Agiluf,1,no item,
given,Shekar,1,no item,
given,شکار,1,no item,
given,Gunsteinsson,1,no item,
given,Eribo,1,no item,
given,Cavell,1,no item,
given,Theoderik,1,no item,
given,Mortimore,1,no item,
given,Gentoer,1,no item,
given,Partati,1,no item,
given,Dipayasa,1,no item,
given,Digajasa,1,no item,
given,Wirandanan,1,no item,
given,Manggapa,1,no item,
given,Katimpal,1,no item,
given,Doekoeh,1,no item,
given,Tarumamanggala,1,no item,
given,Xak'an,1,no item,
given,Meneander,1,no item,
given,Samas-eriba,1,no item,
given,Daskylos,1,no item,
given,Deiokes,1,no item,
given,Kirta,1,no item,
given,Adad-Schuma-usur,1,no item,
given,Schuttarna,1,no item,
given,Parsatata,1,no item,
given,Kudur-Enlil,1,no item,
given,Kadaschman-Turgu,1,no item,
given,Kara-Hardasch,1,no item,
given,Kirigalzu,1,no item,
given,PRATIPA,1,no item,
given,SAUVALI,1,no item,
given,(Vaishya,1,no item,
given,maid,1,no item,
given,servant),1,no item,
given,110,1,no item,
given,ILINA,1,resolved,Q25343576
given,Ur-Zigur-Umasch,1,no item,
given,Burna-Buriasch,1,no item,
given,Gandasch,1,no item,
given,Abirattasch,1,no item,
given,Kadaschman-Enlil,1,no item,
given,Marduk-Apal-Iddina,1,no item,
given,Enlil-Nadin-Aplis,1,no item,
given,Melischipak,1,no item,
given,Adad-Apla-Idin,1,no item,
given,Nabu-Kudurri-Usur,1,no item,
given,Marduk-Kabit-Achcheschu,1,no item,
given,Itti-Marduk-Balatu,1,no item,
given,Enlil-Nadin-Schumi,1,no item,
given,Zababa-Schuma-Iddina,1,no item,
given,Nazi-Marutasch,1,no item,
given,Ashursharrat,1,no item,
given,Takentese,1,no item,
given,Pije,1,no item,
given,Tanibi,1,no item,
given,Bokchoris,1,no item,
given,Djetbast,1,no item,
given,Harsies,1,no item,
given,Qualhat,1,no item,
given,Djetbastetiuesanch,1,no item,
given,Schebitku,1,no item,
given,Kaschta,1,no item,
given,Istemabet,1,no item,
given,Namlit,1,no item,
given,Taschedchons,1,no item,
given,Mehitenusechet,1,no item,
given,Tanetsepeh,1,no item,
given,Pasuti,1,no item,
given,Shuadamqa,1,no item,
given,Diodotus,1,no item,
given,Liam,1,resolved,Q1822658
given,Shuktimati,1,no item,
given,(river),1,no item,
given,SUPADA,1,no item,
given,GIRIKA,1,no item,
given,Sowbaludu,1,no item,
given,Ghoornika,1,no item,
given,(Maid),1,no item,
given,Vishwavasu,1,no item,
given,Dkhti,1,no item,
given,Subhuti,1,no item,
given,Shahrbaraz,1,no item,
given,(Xorean),1,no item,
given,شَهرْبَراز,1,no item,
given,Pippijns,1,no item,
given,Ruqaiah,1,no item,
given,Aqi,1,no item,
given,r.1384-1402,1,no item,
given,Suurgatmish,1,no item,
given,r.1370-1384,1,no item,
given,Abul-Qasim,1,no item,
given,b.1446,1,no item,
given,Anibal,1,ambiguous — several items share the label,Q19690588 | Q19731555
given,Calistro,1,no item,
given,Bereswinde,1,no item,
given,Grasulf,1,no item,
given,Gerlinde,1,resolved,Q19689424
given,Tommas,1,no item,
given,Otto*,1,no item,
given,Wilhelm*,1,no item,
given,Cartwig,1,no item,
given,Pepijn,1,no item,
given,SAVITHRI,1,no item,
given,Gordia,1,no item,
given,Philippicus,1,no item,
given,Зиновия,1,no item,
given,Gorgasali,1,no item,
given,Frodo,1,no item,
given,Vrakhtanf,1,no item,
given,Balendukht,1,no item,
given,Mirdat,1,no item,
given,მირდატ,1,no item,
given,არჩილი,1,no item,
given,Varaz-Bakur,1,no item,
given,Farruk,1,no item,
given,Chagri,1,no item,
given,KASHI,1,no item,
given,judge,1,resolved,Q94545058
given,Ray.,1,no item,
given,Yazdandar,1,no item,
given,Anoshazad,1,no item,
given,Hsiao-chi,1,no item,
given,小濟,1,no item,
given,Fangji,1,no item,
given,方濟,1,no item,
given,Niketas,1,no item,
given,Méndez,1,no item,
given,Baltarsar,1,no item,
given,Morfael,1,no item,
given,Morfynydd,1,no item,
given,Elud,1,no item,
given,Morydd,1,no item,
given,Cadgwr,1,no item,
given,Botan,1,no item,
given,Soeradiwirja,1,no item,
given,Ngrawoh,1,no item,
given,Soerodiwirjo,1,no item,
given,Mineva,1,no item,
given,Torgjer,1,no item,
given,Erasol,1,no item,
given,Galacian,1,no item,
given,Urolanse,1,no item,
given,Giørvel,1,no item,
given,Qatr,1,no item,
given,al-Nada,1,no item,
given,Garshasp,1,no item,
given,Wardanruz,1,no item,
given,Generasi-6,1,no item,
given,BRÍGIDA,1,ambiguous — several items share the label,Q16739659 | Q19816249
given,(Halvard),1,no item,
given,Boas,1,resolved,Q20000211
given,Yoluz,1,no item,
given,قرایولوق,1,no item,
given,Yülük,1,no item,
given,Abdul-Jalil,1,no item,
given,NO,1,no item,
given,FURTHER,1,no item,
given,INFO,1,no item,
given,Skjøllersdatter,1,no item,
given,Mehrmah,1,no item,
given,مهرماه,1,no item,
given,خانم,1,no item,
given,عصمت‌السلطنه,1,no item,
given,Hormat,1,no item,
given,Oveis,1,no item,
given,Ferachar,1,no item,
given,Dowlandi,1,no item,
given,Jelau,1,no item,
given,Estevania,1,no item,
given,Gede',1,no item,
given,Gunnersdatter,1,no item,
given,Iravatha,1,no item,
given,(Vamsam),1,no item,
given,snakes,1,no item,
given,Vineeta,1,no item,
given,Kouravyudu,1,no item,
given,(SERPENT),1,no item,
given,UNDER,1,no item,
given,WORLD,1,no item,
given,Kasyapa,1,no item,
given,Prajaapati,1,no item,
given,deva,1,resolved,Q19798110
given,(Vishnu,1,no item,
given,moorti,1,no item,
given,vaahanamu),1,no item,
given,Arunudu,1,no item,
given,(Soorya,1,no item,
given,bhagavaanudu,1,no item,
given,saaradhi),1,no item,
given,Kadruva,1,no item,
given,Coppage,1,no item,
given,Makkasu’mang,1,no item,
given,"Mattalik,",1,no item,
given,"Lempangang,",1,no item,
given,"""Sultan",1,no item,
given,"Syafiuddin""",1,no item,
given,"""Tumenanga",1,no item,
given,Butta,1,no item,
given,"Labbiri'na""",1,no item,
given,Raja/Ma'gau,1,no item,
given,ke-14,1,no item,
given,Sugiratu,1,no item,
given,"""Paula""",1,no item,
given,Merancy,1,no item,
given,Savilla,1,no item,
given,Bazilis,1,no item,
given,Klemens,1,resolved,Q159713
given,Erazm,1,resolved,Q20087939
given,Felicja,1,no item,
given,"Friller,",1,no item,
given,Nurollah,1,no item,
given,Khayr,1,no item,
given,Nisa,1,no item,
given,Königsdotter,1,no item,
given,nr,1,no item,
given,Nabu-shuma-ukin,1,no item,
given,(Miss),1,no item,
given,ASSYRIA,1,no item,
given,Nabu-apla-iddina,1,no item,
given,Froumette,1,no item,
given,Jannichinus,1,no item,
given,Thedoric,1,no item,
given,"""Boloban""",1,no item,
given,"""Bolobanas""",1,no item,
given,"""Болобан""",1,no item,
given,Dobiogera,1,no item,
given,Debrogera,1,no item,
given,Teive,1,no item,
given,Junus,1,no item,
given,Armenis,1,no item,
given,Penagos,1,no item,
given,Tellevsdotter,1,no item,
given,Mungkan,1,no item,
given,Tuqo,1,no item,
given,Jonowiryo,1,no item,
given,Macharius,1,resolved,Q21147164
given,Hannger,1,no item,
given,Supenoningsih,1,no item,
given,33.,1,no item,
given,Jayengrono,1,no item,
given,Wiryowinoto,1,no item,
given,Kartodipuro,1,no item,
given,Supenowati,1,no item,
given,Singosari,1,no item,
given,Doto,1,no item,
given,Prawirosantiko,1,no item,
given,Pujaningsih,1,no item,
given,Projodiningrat,1,no item,
given,64.,1,no item,
given,Prawiroboyo,1,no item,
