cut	rank	people	max_dist	min_dist	median_dist	p2600_linked	common	farthest	farthest_geni
70	79	5	72	70	71	0	曾 100% 天授 20% 天祐 20% 婣 20% 暢生 20% 淸 20%	婣 曾 | 淸 曾 | 天授 曾 | 天祐 曾 | 暢生 曾	6000000178347829825 | 6000000178346869868 | 6000000178347353845 | 6000000178347570846 | 6000000178311675834
70	80	5	72	70	71	0	三宅 100% 正之 20% 正光 20% 正範 20% 正綱 20% 高光 20%	正之 三宅 | 正光 三宅 | 正範 三宅 | 正綱 三宅 | 高光 三宅	6000000007879219012 | 6000000007879458230 | 6000000007879469284 | 6000000007879307098 | 6000000007879440391
70	81	5	72	70	71	0	prince 40% argos 20% d'argos 20% héraklide 20% kroesos 20% kroesus 20%	NN | (no label) | Poesas of of Argos Prince of Argos | (no label) | KROESOS Héraklide Kroesus of légendaire Prince d'Argos Prince	6000000002187622399 | 6000000002187622415 | 6000000007878254694 | 6000000002187622431 | 6000000003645908587
70	82	5	72	70	71	0	zewabezgi 60% yonas 40% hizba 20% tekeste 20% tsega 20% x 20%	Hizba Zewabezgi | Tsega Zewabezgi | Tekeste Yonas | Ziwabezgi X | Yonas Zewabezgi	334584224770014541 | 334584100400011015 | 334582066610005492 | 6000000008079897498 | 334582469990005491
70	83	5	72	70	71	0	游 80% ‎ 20% ‏‏‎ 20% 吉 20% 子太叔 20% 子寬 20%	良 游 | 速 子寬 游 | 吉 子太叔 游 | 眅 子明 游 | 虿 子蟜 ‏‏‎ ‎	6000000016961673019 | 6000000016961301937 | 6000000016961479439 | 6000000016961522931 | 6000000016961256560
70	84	5	70	70	70	0		(private) | (private) | (private) | (private) | (private)	6000000001818450217 | 6000000001818514132 | 6000000001818507678 | 6000000001818504035 | 6000000001818410565
70	85	4	73	70	72	0	dharma 25% dridhasena 25% subrata 25% susuma 25%	Dridhasena | Susuma | Dharma | Subrata	6000000009716635412 | 6000000009716480568 | 6000000009716405844 | 6000000009716593532
70	86	4	73	70	72	0	bhanuschandra 50% chandragiri 50% tarapida 50% chandravaloka 25% srutayu 25%	SRUTAYU BHANUSCHANDRA | BHANUSCHANDRA CHANDRAGIRI | CHANDRAGIRI TARAPIDA | TARAPIDA CHANDRAVALOKA	6000000018520155600 | 6000000018520189444 | 6000000018520033730 | 6000000018520504036
70	87	4	72	70	72	0	曾 100% 懷信 25% 淮 25% 濟 25% 煥 25%	淮 曾 | 濟 曾 | 煥 曾 | 懷信 曾	6000000178342910844 | 6000000178342397844 | 6000000178343433829 | 6000000178311601826
70	88	4	71	70	71	0	<private> 100% huáng 100% 黃 100%	<private> HUÁNG 黃 | <private> HUÁNG 黃 | <private> HUÁNG 黃 | <private> HUÁNG 黃	6000000222498580849 | 6000000222498518869 | 6000000222498352887 | 6000000222498520839
70	89	4	71	70	71	0	<private> 100% huáng 100% 黃 100%	<private> HUÁNG 黃 | <private> HUÁNG 黃 | <private> HUÁNG 黃 | <private> HUÁNG 黃	6000000222498322977 | 6000000222498562855 | 6000000222498448888 | 6000000222498557835
70	90	4	70	70	70	0		(private) | (private) | (private) | (private)	6000000001818359792 | 6000000045059047049 | 6000000001818435121 | 6000000001818402468
70	91	3	72	70	71	0	hacohen 66% nathanael 66% ben 33% shimon 33% גמליאל 33% הזקן 33%	Nathanael HaCohen | Shimon ben Nathanael haCohen | נכדת גמליאל הראשון הזקן	6000000018952971418 | 6000000016325110703 | 6000000010971472258
70	92	3	72	70	71	0	三宅 100% 元貞 33% 貞吉 33% 高貞 33%	貞吉 三宅 | 元貞 三宅 | 高貞 三宅	6000000006992256936 | 6000000006993317720 | 6000000006994203011
70	93	3	72	70	71	0	児島 100% 宗家室 33% 高家 33% 高秀 33%	宗家室 児島 | 高家 児島 | 高秀 児島	6000000006993985879 | 6000000006994275663 | 6000000006994179917
70	94	3	72	70	71	0	印 66% ‎ 33% ‏‏‎ 33% 子張 33% 子柳 33% 子石 33%	癸 子柳 印 | 段 子石 印 | 黑肱 子張 ‏‏‎ ‎	6000000016961738286 | 6000000016961840396 | 6000000016961865039
70	95	3	72	70	71	0	良 66% ‎ 33% ‏‏‎ 33% 伯有 33% 子耳 33% 止 33%	止 良 | 霄 伯有 良 | 輒 子耳 ‏‏‎ ‎	6000000016961896006 | 6000000016961644476 | 6000000016961255213
70	96	3	71	70	71	0	熊 100% 員 33% 幕 33% 平夏 33%	幕 熊 | 平夏 熊 | 員 熊	6000000144658922024 | 6000000144660021863 | 6000000016912302026
70	97	3	71	70	71	0	豐 66% ‎ 33% ‏‏‎ 33% 伯石 33% 卷 33% 子張 33%	卷 子張 豐 | 施 子旗 豐 | 段 伯石 ‏‏‎ ‎	6000000016961394356 | 6000000016961449147 | 6000000016961063762
70	98	3	70	70	70	0	姬 66% 劉 33% 隗 33% 鯈 33%	劉 姬 | 隗 | 鯈 姬	6000000040258627624 | 6000000040258676495 | 6000000040258915061
70	99	3	70	70	70	0	姬 66% 俞彌 33% 瑕 33% 蘇女 33%	俞彌 姬 | 瑕 姬 | 蘇女	6000000016960892432 | 6000000016960835952 | 6000000016960560846
70	100	3	70	70	70	0	姬 66% 媯 33% 臧 33% 華 33%	媯 | 臧 姬 | 華 姬	6000000016960818327 | 6000000016960818641 | 6000000016960864126
70	101	3	70	70	70	0		(private) | (private) | (private)	6000000001818495218 | 6000000001818493653 | 6000000001818403648
70	102	3	70	70	70	0		(private) | (private) | (private)	6000000001818351709 | 6000000001818445293 | 6000000001818404641
70	103	2	71	70	71	0	<private> 100% huáng 100% 黃 100%	<private> HUÁNG 黃 | <private> HUÁNG 黃	6000000222498568887 | 6000000222498565824
70	104	2	71	70	71	0	abdullah 50% al-bakir 50% al-quadim 50% bin 50% muhammed 50% musa 50%	Abdullah bin Muhammed al-Bakir | Musa al-Quadim	6000000017597629571 | 6000000017597658374
70	105	2	71	70	71	0	河辺 100% 仁清 50% 精長 50%	精長 河辺 | 仁清 河辺	6000000007333046385 | 6000000007333106237
70	106	2	71	70	71	0	河辺 100% 常長 50% 辰長 50%	辰長 河辺 | 常長 河辺	6000000007333106252 | 6000000007333075324
70	107	2	71	70	71	0	和田 100% 範久 50% 範行 50%	範行 和田 | 範久 和田	6000000007878952166 | 6000000007879389594
70	108	2	71	70	71	0		(private) | (private)	6000000087686153940 | 6000000087684578479
70	109	2	71	70	71	0	authesion 50% don't 50% king 50% merge 50% sparta 50% theras 50%	Theras | Authesion King of Sparta [don't merge]	6000000010660425071 | 6000000073595513058
70	110	2	71	70	71	0	bahurath 50% ripunjay 50%	Bahurath | Ripunjay	6000000009709016674 | 6000000009709192921
70	111	2	71	70	71	0	曾 100% 句句 50% 立隶 50%	[立隶] 曾 | [句句] 曾	6000000013860476262 | 6000000013860444905
70	112	2	71	70	71	0	曾 100% 炤 50% 躬 50%	炤 曾 | 躬 曾	6000000013860428787 | 6000000013860472381
70	113	2	71	70	71	0	ellalan 50% veedhividangan 50%	Veedhividangan | Ellalan	6000000186314461120 | 6000000186315389867
70	114	2	71	70	71	0	king 50% maskhuiluwa 50% mira 50% muwatti 50%	Maskhuiluwa King of Mira | Muwatti	6000000012832866579 | 6000000002187991080
70	115	2	71	70	71	0	子南 100% 棄疾 50% 熊 50% 追舒 50%	棄疾 子南 | 追舒 子南 熊	6000000144659627899 | 6000000144659903836
70	116	2	71	70	71	0	‎ 50% ‏‏‎ 50% 僑 50% 參 50% 國 50% 子思 50%	參 子思 國 | 僑 子產 ‏‏‎ ‎	6000000016961695732 | 6000000016961127376
70	117	2	71	70	71	0	‎ 50% ‏‏‎ 50% 孔 50% 張 50% 洩 50%	張 孔 | 洩 ‏‏‎ ‎	6000000046530015881 | 6000000016961014725
70	118	2	71	70	71	0	‎ 50% ‏‏‎ 50% 印 50% 子皙 50% 駟 50% 黑 50%	印 駟 | 黑 子皙 ‏‏‎ ‎	6000000016961631783 | 6000000016961420614
70	119	2	71	70	71	0	‎ 50% ‏‏‎ 50% 朔 50% 罕 50% 鉏 50%	朔 罕 | 鉏 ‏‏‎ ‎	6000000016961518517 | 6000000016961193892
70	120	2	71	70	71	0	然 100% 丹 50% 子革 50% 明 50%	明 然 | 丹 子革 然	6000000016961539698 | 6000000016961547267
70	121	2	71	70	71	0	囊 100% 子常 50% 瓦 50%	瓦 子常 囊 | 囊	6000000017072520251 | 6000000017072415498
70	122	2	70	70	70	0	meritaten 50% tasherit 50%	(no label) | Meritaten Tasherit	6000000005015972843 | 6000000005015891700
70	123	2	70	70	70	0	ankhesenpaaten 50% tasherit 50%	(no label) | Ankhesenpaaten Tasherit	6000000005016105092 | 6000000005015899670
70	124	2	70	70	70	0		(private) | (private)	6000000116737782946 | 6000000116737783903
70	125	2	70	70	70	0	du 50% qi 50% 姬姓 50% 杜祁 50% 雍 50%	Du Qi 杜祁 | 雍 姬姓	6000000012696356388 | 6000000012696156920
70	126	2	70	70	70	0	‎ 50% ‏‏‎ 50% 士 50% 江女 50%	士 ‏‏‎ ‎ | 江女	6000000016960892355 | 6000000016960872382
70	127	2	70	70	70	0		(private) | (private)	6000000001818168290 | 6000000001818365191
70	128	2	70	70	70	0		(private) | (private)	6000000001818254824 | 6000000001818493357
70	129	1	70	70	70	0	聰 100% 郭 100%	聰 郭	6000000044370466836
70	130	1	70	70	70	0	天太玉命 100%	天太玉命	6000000001920283660
70	131	1	70	70	70	0	懷忠 100% 曾 100%	懷忠 曾	6000000178311364871
70	132	1	70	70	70	0	模外 100% 邱 100%	模外 邱	6000000190564478823
70	133	1	70	70	70	0	普英 100% 曾 100%	普英 曾	6000000178337840865
70	134	1	70	70	70	0	曾 100% 紳英 100%	紳英 曾	6000000178338837836
70	135	1	70	70	70	0	<private> 100% huáng 100% 黃 100%	<private> HUÁNG 黃	6000000222498057973
70	136	1	70	70	70	0	134,128,24,19世 100% 柳娥 100% 熙 100% 王 100%	柳娥 熙 王 134,128,24,19世	6000000029206112989
70	137	1	70	70	70	0	chino 100% izumo 100%	Chino Izumo	6000000227334241825
70	138	1	70	70	70	0	izumo 100% ninikioomi 100%	Ninikioomi Izumo	6000000227334162842
70	139	1	70	70	70	0	izumo 100% omarono 100%	Omarono Izumo	6000000227334173832
70	140	1	70	70	70	0	fushimaro 100% izumo 100%	Fushimaro Izumo	6000000227334085916
70	141	1	70	70	70	0	kitashima 100% naotaka 100%	Naotaka 75 Kitashima	6000000227335402830
70	142	1	70	70	70	0	kaushik 100% vidarbh 100%	KAUSHIK VIDARBH	6000000019346676079
70	143	1	70	70	70	0	rompad 100% vidarbh 100%	ROMPAD VIDARBH	6000000019346461961
70	144	1	70	70	70	0	krath 100% vidarbh 100%	KRATH VIDARBH	6000000019346372822
70	145	1	70	70	70	0	motonori 100% taki 100% tanba 100%	Motonori Taki Tanba	6000000227351174975
70	146	1	70	70	70	0	chén 100% wénqià 100% 陳文洽 100%	Chén Wénqià 陳文洽	6000000003891876907
70	147	1	70	70	70	0	chén 100% wénruì 100% 陳文瑞 100%	Chén Wénruì 陳文瑞	6000000003891927604
70	148	1	70	70	70	0	chén 100% rúbó 100% 陳如柏 100%	Chén Rúbó 陳如柏	6000000003892178445
70	149	1	70	70	70	0	chén 100% wénbīn 100% 陳文彬 100%	Chén Wénbīn 陳文彬	6000000003892038853
70	150	1	70	70	70	0	chén 100% wényán 100% 陳文炎 100%	Chén Wényán 陳文炎	6000000003892059959
70	151	1	70	70	70	0	chén 100% āqún 100% 陳阿羣 100%	Chén Āqún 陳阿羣	6000000003892264059
70	152	1	70	70	70	0	déhǎo 100% 陳德好 100%	Déhǎo 陳德好	6000000003891992975
70	153	1	70	70	70	0	chén 100% xìndé 100% 陳信德 100%	Chén Xìndé 陳信德	6000000003892181719
70	154	1	70	70	70	0	bǐngdé 100% chén 100% 陳炳德 100%	Chén Bǐngdé 陳炳德	6000000003892186695
70	155	1	70	70	70	0	chén 100% dépíng 100% 入繼 100% 陳德平 100%	Chén Dépíng 陳德平 (入繼)	6000000003892348049
70	156	1	70	70	70	0	chén 100% hédé 100% 陳和德 100%	Chén Hédé 陳和德	6000000003892277197
70	157	1	70	70	70	0	chén 100% hóngdé 100% 陳宏德 100%	Chén Hóngdé 陳宏德	6000000003892340213
70	158	1	70	70	70	0	chén 100% déqín 100% 陳德芹 100%	Chén Déqín 陳德芹	6000000003892348251
70	159	1	70	70	70	0	chén 100% dépíng 100% 出繼 100% 陳德平 100%	Chén Dépíng 陳德平 (出繼)	6000000003892360425
70	160	1	70	70	70	0	‎ 100% ‏‏‎ 100% 夷 100%	夷 ‏‏‎ ‎	6000000023422090068
70	161	1	70	70	70	0	<private> 100% huáng 100% 黃 100%	<private> HUÁNG 黃	6000000215943022851
70	162	1	70	70	70	0	<private> 100% huáng 100% 黃 100%	<private> HUÁNG 黃	6000000215943024824
70	163	1	70	70	70	0	cypselus 100%	Cypselus	6000000010661106332
70	164	1	70	70	70	0	still-born 100%	Still-born Daughter 1	6000000005010860111
70	165	1	70	70	70	0	still-born 100%	Still-born Daughter 2	6000000005009920838
70	166	1	70	70	70	0	chén 100% déhóng 100%	Déhóng Chén	6000000003935947696
70	167	1	70	70	70	0	chén 100% dézhān 100%	Dézhān Chén	6000000003936097068
70	168	1	70	70	70	0	chén 100% déqià 100%	Déqià Chén	6000000003936015307
70	169	1	70	70	70	0	chén 100% déchāng 100%	Déchāng Chén	6000000003936436461
70	170	1	70	70	70	0	chén 100% délì 100%	Délì Chén	6000000003936523236
70	171	1	70	70	70	0	chén 100% déběn 100%	Déběn Chén	6000000003936620013
70	172	1	70	70	70	0	chén 100% dézhàn 100%	Dézhàn Chén	6000000003936611108
70	173	1	70	70	70	0	chén 100% déjiāo 100%	Déjiāo Chén	6000000003936935097
70	174	1	70	70	70	0	chén 100% wénzhí 100%	Wénzhí Chén	6000000003937102147
70	175	1	70	70	70	0	bóchāng 100% chén 100%	Bóchāng Chén	6000000003937142136
70	176	1	70	70	70	0	senge 100% takatomi 100%	Takatomi 80 Senge	6000000227331651847
70	177	1	70	70	70	0	vanga 100%	Vanga	6000000009710371795
70	178	1	70	70	70	0	kalinga 100%	Kalinga	6000000009710311421
70	179	1	70	70	70	0	suhma 100%	Suhma	6000000009710387795
70	180	1	70	70	70	0	pundra 100%	Pundra	6000000009710451244
70	181	1	70	70	70	0	odra 100%	Odra	6000000009710393344
70	182	1	70	70	70	0	chén 100% déwàn 100% 入繼 100% 陳德萬 100%	Chén Déwàn 陳德萬 (入繼)	6000000003954650953
70	183	1	70	70	70	0	chén 100% déměi 100%	Déměi Chén	6000000003954915028
70	184	1	70	70	70	0	chén 100% dépiǎn 100%	Dépiǎn Chén	6000000003954810498
70	185	1	70	70	70	0	chén 100% déwàn 100%	Déwàn Chén	6000000003954739437
70	186	1	70	70	70	0	chén 100% tiāndé 100% 陳天德 100%	Chén Tiāndé 陳天德	6000000003954762709
70	187	1	70	70	70	0	chén 100% jùndé 100% 陳俊德 100%	Chén Jùndé 陳俊德	6000000003954868647
70	188	1	70	70	70	0	chén 100% wéidé 100% 陳維德 100%	Chén Wéidé 陳維德	6000000003955033063
70	189	1	70	70	70	0	chén 100% zhídé 100% 陳職德 100%	Chén Zhídé 陳職德	6000000003954739712
70	190	1	70	70	70	0	chén 100% shùndé 100% 陳舜德 100%	Chén Shùndé 陳舜德	6000000003954987519
70	191	1	70	70	70	0	chén 100% shàodé 100% 陳紹德 100%	Chén Shàodé 陳紹德	6000000003954724913
70	192	1	70	70	70	0	chén 100% wéntiān 100% 陳文添 100%	Chén Wéntiān 陳文添	6000000003955028542
70	193	1	70	70	70	0	chén 100% wénshēng 100% 陳文勝 100%	Chén Wénshēng 陳文勝	6000000003955118380
70	194	1	70	70	70	0	chén 100% xīndé 100% 陳心德 100%	Chén Xīndé 陳心德	6000000003955076928
70	195	1	70	70	70	0	chén 100% rèndé 100% 陳任德 100%	Chén Rèndé 陳任德	6000000003955085190
70	196	1	70	70	70	0	chén 100% dérùn 100% 陳德潤 100%	Chén Dérùn 陳德潤	6000000003955079009
70	197	1	70	70	70	0	chén 100% dékuān 100% 陳德寬 100%	Chén Dékuān 陳德寬	6000000003954924446
70	198	1	70	70	70	0	chén 100% déshèn 100% 陳德慎 100%	Chén Déshèn 陳德慎	6000000003955011629
70	199	1	70	70	70	0	chén 100% wénxiū 100% 陳文修 100%	Chén Wénxiū 陳文修	6000000003954961952
70	200	1	70	70	70	0	chén 100% huáidé 100% 陳懷德 100%	Chén Huáidé 陳懷德	6000000003954977490
70	201	1	70	70	70	0	chén 100% wénwěi 100% 陳文煒 100%	Chén Wénwěi 陳文煒	6000000003955139138
70	202	1	70	70	70	0	chén 100% wénjiǒng 100% 陳文烱 100%	Chén Wénjiǒng 陳文烱	6000000003955023767
70	203	1	70	70	70	0	chén 100% wéncàn 100% 陳文燦 100%	Chén Wéncàn 陳文燦	6000000003955033696
70	204	1	70	70	70	0	chén 100% wényīng 100% 陳文英 100%	Chén Wényīng 陳文英	6000000003955139241
70	205	1	70	70	70	0	chén 100% wénpǔ 100% 陳文普 100%	Chén Wénpǔ 陳文普	6000000003955188478
70	206	1	70	70	70	0	chén 100% wénjùn 100% 陳文濬 100%	Chén Wénjùn 陳文濬	6000000003955271045
70	207	1	70	70	70	0	chén 100% wénhuá 100% 陳文華 100%	Chén Wénhuá 陳文華	6000000003955203459
70	208	1	70	70	70	0	asokamala 100% vijaya 100%	Asokamala Vijaya	6000000186314099194
70	209	1	70	70	70	0	chén 100% déyù 100%	Déyù Chén	6000000003964628605
70	210	1	70	70	70	0	chén 100% déróng 100%	Déróng Chén	6000000003964871910
70	211	1	70	70	70	0	chén 100% déwěi 100%	Déwěi Chén	6000000003964631696
70	212	1	70	70	70	0	chén 100% jiāngdé 100%	Jiāngdé Chén	6000000003964677974
70	213	1	70	70	70	0	chén 100% délín 100%	Délín Chén	6000000003964724860
70	214	1	70	70	70	0	chén 100% déyì 100%	Déyì Chén	6000000003964791823
70	215	1	70	70	70	0	chén 100% déyào 100%	Déyào Chén	6000000003964769626
70	216	1	70	70	70	0	chén 100% dézhuó 100%	Dézhuó Chén	6000000003964886300
70	217	1	70	70	70	0	chén 100% déwěi 100%	Déwěi Chén	6000000003964892252
70	218	1	70	70	70	0	chén 100% chéngyuán 100% 陳成元 100%	Chén Chéngyuán 陳成元	6000000003964951990
70	219	1	70	70	70	0	chén 100% wénlán 100% 陳文灡 100%	Chén Wénlán 陳文灡	6000000003965006639
70	220	1	70	70	70	0	chén 100% dézhì 100% 陳德致 100%	Chén Dézhì 陳德致	6000000003965013901
70	221	1	70	70	70	0	chén 100% dézhèng 100% 陳德政 100%	Chén Dézhèng 陳德政	6000000003965017760
70	222	1	70	70	70	0	chén 100% déjìng 100% 陳德敬 100%	Chén Déjìng 陳德敬	6000000003965047504
70	223	1	70	70	70	0	chén 100% déchéng 100% 陳德成 100%	Chén Déchéng 陳德成	6000000003965113051
70	224	1	70	70	70	0	chén 100% déjīn 100% 陳德金 100%	Chén Déjīn 陳德金	6000000003965127371
70	225	1	70	70	70	0	chén 100% déliǎn 100% 陳德璉 100%	Chén Déliǎn 陳德璉	6000000003965130070
70	226	1	70	70	70	0	chén 100% fúyào 100% 陳福曜 100%	Chén Fúyào 陳福曜	6000000003965039739
70	227	1	70	70	70	0	chén 100% réndé 100% 陳仁德 100%	Chén Réndé 陳仁德	6000000003965039974
70	228	1	70	70	70	0	chén 100% wénjiň 100% 陳文錦 100%	Chén Wénjiň 陳文錦	6000000003965164014
70	229	1	70	70	70	0	chén 100% āshān 100% 陳阿山 100%	Chén Āshān 陳阿山	6000000003965053851
70	230	1	70	70	70	0	chén 100% chéngjiù 100% 陳成就 100%	Chén Chéngjiù 陳成就	6000000003965196007
70	231	1	70	70	70	0	chén 100% déqiń 100% 陳德琴 100%	Chén Déqiń 陳德琴	6000000003965196387
70	232	1	70	70	70	0	chén 100% déqióng 100% 陳德瓊 100%	Chén Déqióng 陳德瓊	6000000003965247041
70	233	1	70	70	70	0	chén 100% jìngdé 100% 陳敬德 100%	Chén Jìngdé 陳敬德	6000000003965239124
70	234	1	70	70	70	0	驪戎男 100%	驪戎男	6000000144719596936
70	235	1	70	70	70	0	webensenu 100%	Webensenu	6000000002187608720
70	236	1	70	70	70	0	cattle 100% khaemwaset 100% overseer 100%	Khaemwaset Overseer of the Cattle	6000000002187608702
70	237	1	70	70	70	0	aaheperkare 100%	Aaheperkare	6000000012768519571
70	238	1	70	70	70	0	amenhotep 100% priest 100% ptah 100%	Amenhotep Priest of Ptah	6000000002187608712
70	239	1	70	70	70	0	nedjem 100%	Nedjem	6000000012992238317
70	240	1	70	70	70	0	amenemopet 100%	Amenemopet	6000000012992193387
70	241	1	70	70	70	0	ahmose 100% heliopolis 100% high 100% in 100% priest 100% re 100%	Ahmose High Priest of Re in Heliopolis	6000000012991891468
70	242	1	70	70	70	0	teklemariam 100% tiumzgi 100%	Tiumzgi TeKlemariam	327567631320002868
70	243	1	70	70	70	0	hailezgi 100% teklemariam 100%	Hailezgi TeKlemariam	327567786380001906
70	244	1	70	70	70	0	模芹 100% 邱 100%	模芹 邱	6000000176535518071
70	245	1	70	70	70	0	模猛 100% 邱 100%	模猛 邱	6000000176538328850
70	246	1	70	70	70	0	模侃 100% 邱 100%	模侃 邱	6000000176539027833
70	247	1	70	70	70	0	模铨 100% 邱 100%	模铨 邱	6000000176551670891
70	248	1	70	70	70	0	模育 100% 邱 100%	模育 邱	6000000176554177821
70	249	1	70	70	70	0	模安 100% 邱 100%	模安 邱	6000000176552254851
70	250	1	70	70	70	0	邱 100%	邱	6000000176553632836
