geni_id,qid,position,geni_name,wikidata_label,anchor_geni_id,anchor_qid,anchor_name
5666828475910069680,Q431172,father,García Ramírez V “el Restaurador” Rey de Navarra y Pamplona,García Ramírez of Navarre,6000000010970244214,Q318258,Sancho VI 'o Sabio' de Navarra rey de Navarra
5669785925040109695,Q2309759,mother,Urraca 'la Asturiana' Alfonso de Castilla,"Urraca of Castile, Queen of Navarre",6000000003827661811,Q20028039,Sancha de Navarra vizcondesa consorte de Narbona
5692173213210051829,Q7324505,father,Richard Butler of Kilcash,Richard Butler of Kilcash,6000000006782164385,Q75738446,Lucia Butler
5710557875020135721,Q76275680,father,Thomas Carter of Barford,Thomas Carter,6000000003615801674,Q76275678,Thomas Carter Jr.
6000000000011272094,Q953213,father,Ramon Borrell I de Barcelona,"Ramon Borrell, Count of Barcelona",6000000000011284066,Q819030,Berenguer Ramon I 'el Corbat' de Barcelona XVII comte de Barcelona
6000000000033253489,Q840414,mother,Elvira Elvira Celvira Mendes rainha consorte de Leão,Elvira Menendez,6000000000033381061,Q225113,"Ramiro ""El Grande"" Ordóñez II, Rey de King of León Ii, Of Leon"
6000000000034814822,Q10379321,father,"Tello Pérez Pérez de Meneses 1er Señor de Meneses de Campos, Malagon e Montealegre",Tello Pérez de Meneses,6000000003795775682,Q521492,"Alfonso Tellez de Meneses d’Alta el Viejo, 2° Señor de Menezes y 1º Señor de Albuquerque"
6000000000035665655,Q4389784,father,Raimundo II de Ripacurcia conde de Ripacurcia,Ramon II of Ribagorza,6000000012996575824,Q8263136,Ava Argentina De Ribagorza
6000000000037765147,Q977147,mother,Oneca Velazquez,Onneca Velázquez de Pamplona,6000000000037773272,Q1231049,García Ennecones rey de Pamplona
6000000000037900147,Q291877,father,Íñigo (Enneco) Arista de Pamplona 1st King of Pamplona,Inigo Arista,6000000000037773272,Q1231049,García Ennecones rey de Pamplona
6000000000090690691,Q5586656,mother,Gormlaith ingen Flainn mac Conaing Princess of Brega,Gormlaith ingen Conaing meic Flainn,6000000004533176050,Q5586650,"Gormflaith Ingen Flainn Sinna Clann Cholmáin Queen of Tara, Munster, and Leinster"
6000000000090846142,Q96212953,father,Giuseppe Maria Paravisini,Giuseppe Maria Paravicini,6000000000956005549,Q57731148,Maria Saveria Paravicini
6000000000090846149,Q96212955,mother,Anna Maria Angela Salineri,Maria Angela Salineri,6000000000956005549,Q57731148,Maria Saveria Paravicini
6000000000090846182,Q55758157,father,"Carlo ""l'Alfière"" Tusoli",Carlo Tusoli,6000000000955990248,Q55758117,Maria Anna Tusilo
6000000000090846229,Q57728362,father,Napoleone Buonaparte,Napoleone Buonaparte,6000000000954158578,Q122902606,Isabella Maria Buonaparte
6000000000090846275,Q55758198,mother,Maria da Bozzi,Maria Colonna di Bozzi,6000000006101404578,Q3953779,Sebastiano Niccolo Buonaparte
6000000000093305675,Q527147,mother,Jocasta Culpeper,Joyce Culpeper,6000000001465827019,Q188926,Catherine Howard Queen consort of England
6000000000109921491,Q236970,mother,Beatriz Alfonso reina consorte de Portugal,Beatrice of Castile,6000000000109941736,Q212890,Dinis 'o Justo' de Portugal I
6000000000109930732,Q75403076,mother,Mathilde de Brienne-Eu,Maud de Brienne,4703817009760067257,Q2917985,Luis de la Cerda 1° Conde de Talmont y de Clermont
6000000000109963810,Q2156930,father,Alfonso 'el Desheredado' de la Cerda de Castilla,Alfonso de la Cerda,4703817009760067257,Q2917985,Luis de la Cerda 1° Conde de Talmont y de Clermont
6000000000113714608,Q47519715,mother,Leonor de Guzmán señora de Huelva,Leonor Alonso Pérez de Guzmán y Coronel,6000000000113799252,Q1710698,Juan de la Cerda señor do Puerto de Santa Maria
6000000000114627350,Q342520,father,Bermudo II 'el Gotoso' de León rey de León,Bermudo II of León,4876709487680081308,Q283561,Alfonso V 'el Noble' de León Rey de León
6000000000114647480,Q6047235,mother,Nuña de Asturias reina consorte de Asturias,,6000000003741916756,Q311138,"Adefonso III 'el Magno' Ordóñez Rey de Asturias, León y Galicia"
6000000000114653280,Q2190643,mother,Elvira García de Castilla reina consorte de León,"Elvira of Castile, Queen of León",4876709487680081308,Q283561,Alfonso V 'el Noble' de León Rey de León
6000000000114656112,Q104534938,mother,Ursinda Munialona (Ozenda or Adosinda) de Coimbra reina consorte de Asturias,Nunilona,6000000000033298652,Q168363,Ramiro I das Astúrias rey de Asturias
6000000000114684333,Q123286474,mother,Urraca de Castilla reina consorte de Asturias,Urraca,6000000000448593758,Q223646,Ordoño I das Astúrias rey de Asturias
6000000000119295074,Q381837,father,Ramon Berenguer of Provence,"Ramon Berenguer IV, Count of Provence",6000000007386881233,Q228885,Éléonore de Provence Reine Consort d'Angleterre
6000000000124082015,Q48179925,mother,Bertrada de Gometz,Bertrade,5332810693860046806,Q132286,Simon L'Ainé de Montfort I
6000000000124890646,Q259267,mother,Maria de Portugal rainha consorte de Castela e Leão,Constanza Manuel,6000000000736830679,Q137796884,Fernando de Borgoña infante de Castilla y León
6000000000125362235,Q119431,mother,Irine Angelina,Irene Angelina,6000000000533539177,Q224728,Maria von Hohenstaufen
6000000000125793641,Q268731,mother,Maria de Montpellier reine d'Aragon,Maria of Montpellier,4924448917970137597,Q212052,"James I ""the Conqueror"" d'Aragó King"
6000000000128732566,Q379792,father,Ramiro I Sánchez rey de Aragón,Ramiro I of Aragon,5233386757510064451,Q344802,"Sancho Ramírez de Aragón King of Aragón, Spain"
6000000000128773458,Q358396,father,García II 'el Temblón' Sánchez de Navarra rey de Navarra,García Sánchez II of Pamplona,6000000008248174600,Q296652,Sancho Garcés III 'el Mayor' García de Navarra rey de Navarra
6000000000128853516,Q3807743,mother,Jimena Fernández reina consorte de Navarra,Jimena Fernández,6000000008248174600,Q296652,Sancho Garcés III 'el Mayor' García de Navarra rey de Navarra
6000000000128857055,Q422315,mother,Agnès Mathilde de Poitiers reine consort d'Aragon,"Agnes of Aquitaine, Queen of Aragon",6000000003660469168,Q235409,Petronila Ramirez Aragón reina de Aragón
6000000000129346032,Q273606,mother,Theodora Komnena queen consort of Jerusalem,Theodora Komnene,6000000013020632779,Q548798,Alexios Komnenos
6000000000129362703,Q1441077,father,"Francesco (Giacomo) ll ""Frančesko II"" Gattilusio",Francesco II Gattilusio,6000000009243471193,Q6119978,Jacopo Gattilusio 3rd lord of Lesbos
6000000000129419215,Q1352291,father,Michael de la Pole 2nd Earl of Suffolk,"Michael de la Pole, 2nd Earl of Suffolk",6000000012662692367,Q61910936,Elizabeth de la Pole
6000000000135924403,Q553289,father,Humbert II of Savoy the Fat,"Umberto II, Count of Savoy",6000000000437044109,Q451940,Amadeus III of Savoy the crusader
6000000000138385269,Q2479519,mother,Marie Comtesse de Ponthieu,"Marie, Countess of Ponthieu",6000000000138342103,Q603883,Jeanne de Dammartin reine consort de Castille
6000000000138405383,Q5850040,mother,Æthelflæd Queen of England,Æthelflæd,6000000003219766282,Q192920,Edward ~aka~ Eadweard 'The Martyr' King of the English
6000000000138881981,Q3009819,mother,Cécile de Baux-Orange,Cecile of Baux,6000000002187829703,Q723611,Boniface of Savoy
6000000000138914693,Q4924776,mother,Blanca Núñez de Lara,Blanca de La Cerda y Lara,4876305139330126068,Q2439746,Juana Manuel queen consort of Castile
6000000000139648597,Q98697840,mother,Kristina Magnusdotter Folkungaätten,NN Magnusdotter,6000000022341639064,Q23034847,N.N. Sigtryggsdotter Boberg
6000000000154060862,Q548051,father,Thomas of Savoy the Ghibelline,"Thomas I, Count of Savoy",6000000003827328830,Q723562,Peter II of Savoy the Little Charlemagne
6000000000155383032,Q380088,father,Alfonso IV 'el Benigno' de Aragón rey de Aragón,Alfonso IV of Aragon,6000000002443504788,Q2013847,Chuan d'Aragón sinyor d'Elch
6000000000157099135,Q3587931,mother,Élisabeth de Courtenay,Elisabeth de Courtenay,6000000000157044029,Q354672,Pierre II de Courtenay Emperor of Constantinople
6000000000160947334,Q16726150,mother,Eithne Audna Cearbhalsdatter Princess of Ireland,Eithne ingen Cerbaill,6000000001041474621,Q614802,"Sigurd ""Digri the Stout"" Hlodvesson Orkneyjarl"
6000000000160986426,Q16726155,mother,Grelod Gruaidh Dungadsdotter inghen Donnchaidh,Gerlod Duncansdatter,6000000001045422816,Q3138817,Hlöðvir Þorfinnsson Orkneyjarl
6000000000162100284,Q975812,father,Robert de Beaumont,"Robert de Beaumont, 3rd Earl of Leicester",6000000000191983296,Q61497599,Margaret de Beaumont
6000000000162314682,Q1882371,mother,Mabel 'l'Empoisonneuse' de Talvas dame de Bellême,Mabel de Bellême,6000000001669649864,Q56037077,"Matilda Maude ""Maude"" de Montgomery Comtesse de Mortain"
6000000000164601413,Q59154776,mother,"Amice de Montfort Heiress of Breteuil, Countess Of Leicester",Amice de Gaël,6000000000175417426,Q55973888,Hawise de Beaumont Countess of Gloucester
6000000000167187911,Q98967201,father,Ralph Baskerville Esq.,Ralph Baskerville,6000000003649670209,Q76277823,Jane Baskerville
6000000000172348087,Q1372639,mother,Marie de Poitiers Dame de Toron,Maria of Antioch-Armenia,6000000008970361615,Q436471,Onfroi de Montfort Seigneur de Tyr
6000000000172354467,Q3340334,father,Bernat V de Comenge comte de Comenge,Bernard V of Comminges,6000000003827661844,Q2706648,Bernat de Comminges comte de Comenge
6000000000172355667,Q102829578,father,Nicolas II “dit Colart” d'Estouteville seigneur d’Aussebosc puis d’Estouteville et de Valmont,"Nicolas II (Colard) d'Estouteville, Sire d'Estouteville",6000000015091486781,Q75903532,"Robert VII d'Estouteville chevalier banneret, seigneur d’Estouteville et de Valmont, bar"
6000000000172769147,Q76299830,mother,Åsa (Aasa) Eysteinsdotter,Asa von Hedemarken,6000000000700972962,Q2581232,Eyestein «Fret Fjert» Halfdansson King of Romerike and Vestfold
6000000000177347291,Q3352994,mother,Gyrid Olafsdotter,Tove of the Obotrites,347774029580003520,Q181896,"Sweyn ""Forkbeard"" Haraldsson King of Denmark and England"
6000000000186324525,Q2400853,father,Guillaume I de Genève,William I of Geneva,6000000012461503835,Q124044139,Agathe de Genève
6000000000186456686,Q2844720,father,"Amadeus de Oscheret Comte de Oscheret von Ivrae von Langres von Dijon,Conde Borgoña",Amédée d'Oscheret,6000000004131819438,Q938220,Anscar
6000000000186469135,Q347426,father,Adalbert,Adalbert I of Ivrea,6000000005936551695,Q314521,Berengar II of Ivrea king of Italy
6000000000196235833,Q451436,father,Humbert I 'Blanches-Mains' de Savoie comte de Savoie,Humbert I of Savoy,4957925890120125479,Q451377,Otto of Savoy
6000000000196425114,Q11708852,father,Helgi Olavsson,Helgi magri,6000000003645672529,Q6032521,Ingjald Helgasson
6000000000196880703,Q735117,mother,Bonne of Berry,Bonne of Berry,6000000001036763081,Q2851330,Anne d'Armagnac
6000000000196961141,Q451408,father,Louis I of Savoy,"Louis I, Duke of Savoy",6000000000196844689,Q461667,Philippe de Savoie comte de Baugé et de Bresse
6000000000212328756,Q12316424,father,Henrik Lindenov,Henrik Ottesen Lindenov,6000000012293402157,Q4985231,Laurids Henriksen Lindenov
6000000000216571401,Q116187215,mother,Cathrine Hansdatter Mandix,Karen Mandixen,6000000001504259263,Q116187211,Anne Cathrine Bille
6000000000232604693,Q11153639,mother,Gwladys verch Llywarch,Gwladus ferch Llywarch ap Trahaearn,6000000002459902739,Q13129268,Iorwerth Drwyndwn ab Owain
6000000000234806650,Q2283178,father,Sigfried de Guînes comte de Guînes,Siegfried I of Guînes,6000000007014054306,Q2860749,Ardolph I de Guînes
6000000000236577040,Q112201526,mother,Emma d'Arques Countess of Guînes,Emma d'Arques,5340955474190113596,Q3482967,Sibylle “Rose” de Guînes Comtesse de Guînes
6000000000250474120,Q56285642,mother,Isabelle de Condé dame de Morialmé,,6000000000652533635,Q75241360,Maud de Fiennes Countess of Hereford And Essex
6000000000250802347,Q2633265,father,Manassès I de Dammartin comte de Dammartin,Manasses of Dammartin,6000000003243367305,Q2460469,Hugues Ier de Dammartin comte de Montdidier
6000000000276137551,Q99094473,mother,Elizabeth Chaworth,Elizabeth Chaworth,6000000006444052869,Q23770663,Thomas Scrope
6000000000276146663,Q268004,mother,Ida Comtesse von Cham,Ida of Formbach-Ratelnberg,6000000003531113316,Q349086,Leopold
6000000000276153205,Q7179034,mother,Petronille de Grandmesnil,"Petronilla de Grandmesnil, countess of Leicester",6000000000191983296,Q61497599,Margaret de Beaumont
6000000000276154744,Q75950559,mother,Constance Goring,Constance Goring,6000000014120878961,Q106503061,Alice Kingsmill
6000000000276655969,Q133284530,father,Juan Mateos,Juan Mateos,6000000000276666574,Q133284529,Francisca González Mateos “La Ropera”
6000000000294492252,Q5562898,father,Axel Pedersen Thott,Axel Pedersen Tott,4322595,Q4406288,Ivar Axelsson Thott till Lillö
6000000000295374050,Q469671,father,Floris,"Floris I, Count of Holland",6000000000207859767,Q77254,Bertha van Holland Reine de France
6000000000295944235,Q5724194,mother,Beatriz Ponce,Beatriz Ponce de León,6000000007385895781,Q5855283,Fadrique de Castilla y Ponce de León I Duque de Benavente
6000000000297440514,Q237747,mother,Leonor Teles de Menezes Rainha de Portugal,Leonor Teles de Menezes,6000000011150623224,Q9587396,Afonso de Portugal
6000000000307247672,Q196022,mother,Henriëtte Catharina Nassau Herzogin zu Anhalt-Dessau,Henriette Catherine of Nassau,6000000008394762110,Q1801141,Maria Eleonora von Anhalt-Dessau
6000000000307250674,Q75273387,mother,Mary Tudor Queen consort of France,Lady Elizabeth Talbot,6000000003408989816,Q75273509,Eleanor Brandon Countess of Cumberland
6000000000307280238,Q231559,mother,Charlotta de Savoia Reine de France,Charlotte of Savoy,6000000001235612590,Q109970809,Joachim Valois Dauphin de France
6000000000315893217,Q1174079,father,Vettius Justus I,Vettius Justus,6000000005747740478,Q29603990,Vettius Justus II
6000000000316658332,Q1148526,father,Quintus Clodius Hermogenianus Olybrius De Rome,Quintus Clodius Hermogenianus Olybrius,6000000001450476253,Q1154373,Anicia Faltonia Proba Proba
6000000000316744021,Q12272064,mother,Anicia Juliana,Anicia Juliana,6000000041411712862,Q3625008,Demetrias
6000000000318631516,Q6249352,father,John Mordaunt,John Mordaunt,6000000009432223676,Q6249345,John Mordaunt 1st Baron Mordaunt of Turvey
6000000000321786244,Q11094252,father,Xiuhtémoc Xiuhtlatzin,Xiuhtlaltzin,6000000000321810201,Q134985369,Náuhyotl (de Coatlichan) (Tolteca Toltek)
6000000000321812032,Q134985816,father,Cristóbal de Lucero,Francisco de Xocoyotzin Cacique de Xicalango,6000000000321789062,Q134986450,Isabel Lucero Xocoyotzin
6000000000333911909,Q440574,mother,Geirlaug dit Adele Hrólfsdóttir,Gerloc,5411162182100027072,Q232425,Adelais de Poitou reine des Francs
6000000000337202370,Q2385877,mother,Judith Przemyslid de Bohemia,Judith of Bohemia (d. 1230),6000000028324137503,Q575523,Ulrich III von Sponheim
6000000000337405327,Q2394860,father,Bernard de Neufmarché,Bernard de Neufmarché,6000000000337400222,Q3960034,Sybil de Neufmarché
6000000000337439500,Q5460884,mother,Lutgardis von Sulzbach,Luitgarde of Sulzbach,6000000001412952494,Q280016,Godfried van Leuven III
6000000000337440467,Q15710793,mother,Alianora de Baliol,Eleanor Balliol,6000000000424788432,Q1351307,"John ""The Red"" Comyn Lord of Badenoch"
6000000000343934010,Q110582535,mother,Angharad verch Hwfa,Angharad ferch Hwfa,6000000003649751740,Q2745179,Ednyfed Fychan ap Cynwrig
6000000000348784442,Q137774422,father,Simon Wolf Oppenheim,,6000000000441337991,Q318776,Samuel Wolf Oppenheimer
6000000000348826717,Q55846893,father,Abraham Süsskind Stern z. Schwert,Abraham Süskind Stern,6000000002802957739,Q77510,Moritz Abraham Stern
6000000000348850434,Q30526969,father,Abba Mari Chalfan the astronomer,Abba Mari Halfon,6000000003495148235,Q133252545,Eliyahu Menachem Chalfan of Venice
6000000000348861377,Q131349296,mother,Bella (Bejle) Gans,Bela Gans,6000000000348784692,Q1557224,Gutle Schnapper
6000000000350860821,Q2978315,father,Napoléon Bonaparte emperor of the French,Claude de Beauharnais,6000000117134008095,Q62024,Stephanie de Beauharnais
6000000000350890660,Q1710670,father,Ulf Jarl Thorgilsson,Ulf the Earl,6000000004259810431,Q246812,Sweyn II Jelling King of Denmark
6000000000350936177,Q76214404,father,William Williams,William Williams,6000000002035075699,Q84528466,Jane Williams
6000000000350970479,Q3784903,father,Henry Algernon Percy,"Henry Percy, 5th Earl of Northumberland",6000000006444687803,Q7793103,Thomas Percy
6000000000350982395,Q4995102,mother,Regina,Regina,6000000000424703679,Q723791,Drogon Bishop of Metz and Abbot of Luxeuil Abbey
6000000000351011289,Q361687,father,Torgils Styrbjørnsson,Thorgils Sprakelegg,6000000001156548028,Q2634369,Gytha Thorkelsdóttir countess of Wessex
6000000000351064723,Q75266645,father,John le Strange 4th Lord Strange of Blackmere,"John Lestrange, 1st Lord Strange (of Blackmere)",6000000003243328531,Q75248207,Ankaret le Strange Baroness of Talbot
6000000000352555925,Q75267746,mother,Catherine Lyte-Howard,Catherine Lyte,6000000000352464655,Q23059944,Henry Frederick Thynne of Kempsford
6000000000382695871,Q112543345,father,Gonçalo de Albuquerque 3º senhor de Vila Verde dos Francos,"Gonçalo de Albuquerque, seigneur de Vilaverde dos Francos",6000000000297404377,Q204397,Afonso de Albuquerque 2º governador da Índia
6000000000383448009,Q112543348,mother,Leonor de Menezes,Dona Leonor de Menezes,6000000000297404377,Q204397,Afonso de Albuquerque 2º governador da Índia
6000000000410600770,Q6025581,father,Hans Olofsson Törne,Hans Olofsson Törne,6000000001849008234,Q6218058,Mikael Hansson Törne
6000000000410635833,Q110303480,mother,Christina Mikaelsdotter Hising,Christina Hising,6000000001849008234,Q6218058,Mikael Hansson Törne
6000000000419656015,Q76174590,father,Richard Stafford,Richard Stafford,6000000000419405873,Q7358945,Roger Stafford 6th Baron Stafford
6000000000424583790,Q687930,father,Gruffydd ap Cynan,Gruffudd ap Cynan,6000000000436328266,Q2618807,Owain Gwynedd ap Gruffydd King of Gwynedd
6000000000424634530,Q2827020,mother,Agnès d'Évreux Comtesse d'Evreux,"Agnes, Countess of Evreux",6000000002442771476,Q453346,"Amauri de Montfort III, Count d'Evreux & Seigneur de Montfort"
