geni_id,qid,geni_label,wikidata_label,geni_abbreviated
6000000000437633835,Q4020195,William de Beaumont 3rd Earl of Warwick,"William de Beaumont, 3rd Earl of Warwick",no
6000000016936888263,Q4065823,Andrey Vsevolodovich of Chernigov,Andrei Vsevolodovich,no
6000000013766100730,Q4104407,Vasily Alexandrovich of Novgorod,Vassili Aleksandrovitch,no
6000000009098863644,Q4127288,Vsevolod Sviatoslavich of Kursk,Vsevolod I Svyatoslavich,no
6000000016948836802,Q4130535,Viačeslav Jaroslavič Smolensko kun,Vyacheslav Yaroslavich,no
6000000003579020143,Q4157020,Magnus Julius Axelsson De la Gardie till Tullgarn,Magnus Julius De la Gardie,no
6000000008681870697,Q4165342,Muhsin Al-Hashemi,محسنؑ ابنِ علیؑ Mohsinؑ ibn Aliؑ,no
6000000015299843001,Q4250171,Margaretha Ratzeburg,Małgorzata of Schlawe,no
6000000013538893135,Q42656745,John Stewart,"John Stewart, 2nd Earl of Traquair",no
6000000011638357492,Q432490,Gui I de Lusignan Comte de la Marche,Guy Ier de Lusignan,no
6000000007900343922,Q4355686,August Gustaf Nordenskjöld,August Nordenskiöld,no
6000000013237452604,Q435781,Carl Jacob Sundevall,Carl Jakob Sundevall,no
6000000003513161620,Q436302,Cæcilia Metalla,Caecilia Metella,no
6000000003232558406,Q4368928,Eadwin,"Edwin, son of Edward the Elder",no
6000000007215677278,Q4387970,Radulf bisbe d'Urgell,Radulf,no
6000000001266578142,Q43974,"Louis I, The Pious",Louis the Pious,no
6000000000320798442,Q441547,Wisigarda dei Langobardi,Wisigard,no
6000000006727827255,Q44191220,Konrad VII von Erbach,Conrad VII of Erbach,no
6000000003858686294,Q44191988,Anna von Oettingen Markgräfin zu Baden,Anne of Oettingen,no
6000000029132179399,Q44192390,Margarethe von Öttingen Graf,Margareta von Hohenberg,no
6000000015236288589,Q442624,Henryk I niemodliński,Henry of Niemodlin,no
6000000015116992968,Q442630,Wacław oławski książę,Wenceslaus III of Oława,no
6000000086017388413,Q4449521,"Aka Begi Amir Timur ""Tamerlane""",Aka Begi,no
6000000006906884725,Q4495341,Humphrey Plantagenet 2nd Earl of Buckingham,"Humphrey, 2nd Earl of Buckingham",no
6000000007024351314,Q451893,"Amedee I de Savoie ""la Queue"" comte de Maurienne et de Chablais","Amadeus I, Count of Savoy",no
6000000057602803872,Q45461100,鴻智 裴,Pei Hongzhi,no
6000000006444086855,Q455044,Eleanor Stewart,Eleanor of Scotland,no
6000000001515418125,Q455071,Hans Axel von Fersen,Axel von Fersen the Younger,no
6000000002797432088,Q456456,Matthias Petri Steuchius,Mathias Steuchius,no
6000000031291002973,Q463997,Meinwerk Immedingians bishop of Paderborn,Meinwerk,no
6000000000725364270,Q4666520,Abel Abelsøn af Danmark til Tranekær,Abel Abelsøn,no
6000000099233533224,Q46700288,Hermann von Nassau,Herman of Nassau,no
6000000015068452009,Q4681828,Adelajda Kazimierzówna,Adelaide of Poland,no
6000000009239466405,Q469013,Симонида Urošević,Simonida,no
1551393,Q469962,Eva Sophia Sofia von Fersen,Sophie Piper,no
6000000006337740804,Q4730963,Aisha Al-Taymi,ʿĀʾiša,no
6000000012762645030,Q473280,Gnaeus Pompeius Pompeius,Gnaeus Pompeius Magnus,no
6000000002187684358,Q473500,"Heinrich IV von Sponheim, Herzog von Kärnten",Henry IV of Sponheim,no
6000000003344256309,Q47457772,María de Luna y Bobadilla Maldonado,María de Luna y Bobadilla,no
6000000002187828223,Q475094,Mieszko lubuski książę,"Mieszko, Duke of Lubusz",no
6000000002187723189,Q475962,Ulrich II von Weimar Count,"Ulric II, Margrave of Carniola",no
6000000001500928354,Q478034,Waléran de Luxembourg,"Waleran I of Luxembourg, Lord of Ligny",no
6000000002188014820,Q4819209,Aubrey [IV] de Vere Oxford,"Aubrey de Vere, 2nd Earl of Oxford",no
6000000012419491711,Q4832332,Willem van Beieren-Schagen,Willem I van Beieren-Burghorn,no
6000000006727940281,Q48547792,Millicent de Gournay Lady Cauntelo,Millisent of Gournay,no
6000000000112086823,Q48548490,Perronelle de Montfort,Petronille of Montfort,no
4377269,Q48562235,Prost Olaus Troilius,Olof Troilius,no
6000000015814262282,Q48757365,Jean Gaillard de Durfort,Gaillard IV de Durfort,no
6000000003572841726,Q4893846,Jose Bernardino Fernández de Velasco y Mendoza I duque de Frías,"Bernardino Fernández de Velasco, 1st Duke of Frías",no
6000000008876771915,Q48940923,Anastasia Dmitriyevna Княгиня Холмская,Anastasia Dmitrievna,no
6000000003827957293,Q4894932,Ramon IV de Pallars Jussà comte de Pallars Jussà,"Raymond IV, Count of Pallars Jussà",no
6000000001865040777,Q490870,Anders Jacobsson Chydenius,Anders Chydenius,no
6000000020584191181,Q4938400,Christina Charlotta Cronhielm af Hakunge,Charlotta Berger,no
6000000000192128168,Q4942240,Catherine de Luxembourg,Catherine of Luxembourg-Saint-Pol,no
6000000007753195350,Q4944366,Charlotta Aurora De Geer af Finspång,Charlotta Aurora De Geer,no
6000000016586458365,Q4944381,Brita Sofia De la Gardie,Brita Sophia De la Gardie,no
6000000011637291315,Q4951688,Margareta Gyllenstierna af Fogelvik,Margareta Gyllenstierna,no
6000000003358192683,Q4953197,"Hedvig Svantepolks de Gdańsk, of Danzig",Hedvig Svantepolksdotter,no
6000000017986416972,Q4953277,Margareta Charlotta Heijkenskjöld,Margaretha Heijkenskjöld,no
4081817,Q4955696,Ingeborg Knutsdotter (Aspenäs),Ingeborg Knutsdotter,no
6000000011371153681,Q4958315,Abbedissa Katarina Svantepolksdotter,Katarina Svantepolksdotter,no
6000000000424732334,Q4971843,Papia Poppée Poppa de Enver Concubine,Papia of Envermeu,no
6000000008649644785,Q4973002,Christina Charlotta Piper,Stina Piper,no
6000000042115980532,Q4976863,Stina Claesdotter Sandels,Stina Sandels,no
6000000002601672538,Q4981287,Benedicta Sunesdotter Folkungaätten,Benedicta of Bjelbo,no
6000000000337169534,Q498352,Ioannis Komnenos Comninos-Palaiologos,John Palaiologos,no
6000000020393995501,Q4988935,Brita Hedvig Wijnbladh,Brita Hedvig Knös,no
6000000044151433054,Q4989818,Ulrika Eleonora Strömfelt,Ulrika Strömfelt,no
6000000008498422493,Q50475909,Maria Louisa Giuseppa Cristina Rosa di Toscana Erzherzogin,Archduchess Maria Luisa of Austria,no
6000000002187684879,Q504792,Rudolph d'Arles roi de Bourgogne,Rudolph III of Burgundy,no
4953790471090069116,Q504797,"Ivan II, tsar of Bulgaria",Ivan II of Bulgaria,no
6000000002187828384,Q506060,Vladislav Jindrich Přemysl,"Vladislaus III, Duke of Bohemia",no
6000000001087319255,Q50840389,Margaretha van Beveren,Marguerite of Brienne-Ramerupt,no
6000000129472670844,Q5096056,Chichimecacihatzin II,Chichimecacihuatzin II,no
6000000000708816640,Q511541,Bernard Aton V Trencavel Vicomte de Nîmes i d'Agde,Bernard Ato V,no
6000000005232268245,Q513087,Henryk II niemodliński książę,Henry II of Niemodlin,no
6000000010609514111,Q515731,Claude de Rohan Gie dame de Thoury,Claude de Rohan-Gié,no
6000000001612457094,Q52046055,Clémence de Sable,Clémence de Mayenne,no
6000000014037796607,Q520568,Hendrik van Brabant IV,"Henry IV, Duke of Brabant",no
6000000002188640742,Q52157987,Amalrich de Lusignan,Amalric of Lusignan,no
6000000169750023873,Q526667,Henriette de Lorraine,Henrietta of Lorraine,no
5122463815800103542,Q5285452,Dimitrije Vukanovic Nemanjić,Dmitar Nemanjić,no
6000000002187845537,Q528666,Count Robert of Burgundy,"Robert, Count of Burgundy",no
4259064,Q5290415,Mossen Juan Domingo de Borja y Doncel,Domingo de Borja,no
6000000000148442846,Q5325617,Eanswythe,Eanswith,no
6000000006444123093,Q5362599,Elizabeth Fiennes-Clinton,"Elizabeth FitzGerald, Countess of Lincoln",no
6000000011472729400,Q5429464,Statira II Princess of Persia,Stateira,no
6000000000665528130,Q5429645,Faydive de Toulouse,Faidiva of Toulouse,no
6000000006127523501,Q543935,Count Gustaf Mauritz Armfelt,Gustaf Mauritz Armfelt,no
6000000003421236631,Q544106,Cenwealh,Cenwalh of Wessex,no
6000000009217333438,Q546949,Sofia Magdalena Silfverstolpe,Malla Silfverstolpe,no
6000000083420332909,Q54810948,Agnès von Katzenelnbogen,Agnes von Katzenelnbogen,no
6000000006727845911,Q54833828,Adelheid von Sayn,Adelheid of Westerburg,no
5266989282800037950,Q5493305,Afonso de Castro 3º senhor de Castro Verde,Alonso de Castro,no
6000000051569497951,Q54964202,Sofie von der Mark,Sophia von der Mark,no
4927821250240067090,Q550343,Welf,Welf I & IV,no
6000000014784646061,Q55068638,Friedrich zu Schwarzenberg und Hohenlandsberg,Friedrich Herr zu Schwarzenberg und Hohenlandsberg,no
6000000006727794949,Q55096005,Katharine von Stolberg Gräfin zu Henneberg,Catherine de Stolberg,no
6000000019992135163,Q55178712,Elisabeth von Katzenelnbogen,Elisabeth of Katzenelnbogen,no
6000000002187876485,Q55224987,Count Konrad of Aichelberg,Corrado conte di Aichelberg,no
6000000007293370456,Q5542574,Johan Fredrik Adelheim Borgström,Johan Fredric Adelheim,no
6000000009726668887,Q5542632,Eric Reinhold Adelswärd,Erik Reinhold Adelswärd,no
6000000002187825314,Q5544629,Stefan Mieszkowic książę,Stefan Mieszkowic,no
6000000038458872253,Q5547967,Erik Alstrin,Eric Alstrin,no
6000000001502447400,Q5548897,Gregorius Aminoff,Gregori Aminoff I,no
6000000194603982925,Q55532780,Heinrich III von Burgau Markgraf von Burgau,Heinrich III von Burgau,no
6000000006979041910,Q5561270,Mattias Asp,Matthias Asp,no
6000000007025966290,Q5562579,Magnus Petri Aurivillius,Magnus Aurivillius,no
6000000006776755330,Q5568857,Daniel Jonsson Behmer,Daniel Behmer,no
6000000018254235320,Q5574572,Christian August Berwald,August Berwald,no
6000000001801796027,Q5575580,Gustaf Ture Bielke,Gustaf Thure Bielke,no
6000000001801755169,Q5575607,Nils Adam Turesson Bielke,Nils Adam Bielke,no
6000000001329713424,Q5575620,Nils Turesson till Kråkerum,Nils Turesson,no
6000000011536457635,Q5580881,Carl Gustaf Boije af Gennäs,Carl Gustaf Boije,no
6000000006127120913,Q5580888,Erik Gustaf Boije af Gennäs,Erik Gustaf Johansson Boije,no
6000000020865415341,Q5580892,Fredrik Carl Boije af Gennäs,Fredrik Boije,no
6000000042034208319,Q55832253,Pompeia Minor,Pompeia,no
6000000025295444003,Q55850075,Wulff Wolff Joachim Friedländer,Wulff Joachim Friedländer,no
6000000011239545575,Q5588874,"Bryniolf Bengtsson, (Hafridssons ätt)",Bryniolf Bengtsson (Hafridssons ätt),no
6000000008151349039,Q5589959,Sven Bunge till Beateberg,Sven Bunge,no
6000000004032591603,Q5590143,Jonas Engelbertsson Bure,Jonas Bure,no
6000000007277919295,Q5590194,Nils Jakobsson Burensköld,Nils Burensköld,no
6000000008798323789,Q5590208,Johannes Jacobi Jacobi Bureus,Johannes Jacobi Bureus,no
6000000002960482301,Q5597349,Thure Stensson Bielke,Ture Bielke,no
6000000006897169084,Q5602483,Johan Börgesson Carlberg,Johan Börjesson Carlberg,no
6000000007675721719,Q5605668,"Petrus Eliae Cederschiöld, till Lidboholm",Petrus Cederschiöld,no
6000000011213645661,Q5616509,Jacob Danckwardt-Lillieström,Jakob Danckwardt-Lillieström,no
6000000002324850790,Q5618560,Carl Constantin de Carnall,Carl Constantin De Carnall,no
6000000008820838686,Q5618766,Axel Gabriel De la Gardie till Maltesholm,Axel Gabriel De la Gardie,no
6000000006127523477,Q5618770,Carl Julius Magnusson De la Gardie till Häringe,Carl Julius De la Gardie,no
6000000006127907767,Q5618813,Ulrik Gustaf Magnusson De la Gardie,Ulrik Gustaf De la Gardie,no
6000000002262903367,Q5626011,Gustaf Duwall,Gustav Duwall,no
6000000007511893198,Q5627051,Mattias Edenberg,Mathias Edenberg,no
6000000019271045023,Q5628179,Pehr Jacob von Ehrenheim,Pehr von Ehrenheim,no
6000000006127783163,Q5628451,Albert Carl August Lars Ehrensvärd,Albert Ehrensvärd the Elder,no
6000000007483605409,Q5630706,Peter Ekman II,Peter Ekman,no
6000000008470064331,Q5643854,Nuño González de Lara y León,Nuño González de Lara,no
6000000011105796199,Q56510596,Urraca d'Aragón Nun of Santa Cruz d'as Serors,Urraca of Aragon,no
6000000217230885848,Q566463,Jan Soběslav of Luxembourg,John Soběslav of Luxembourg-Moravia,no
6000000031567827836,Q56735448,Rusudan Bagrationi Princess of Georgia,Rusudan Bagration,no
6000000007976002018,Q567640,Guelph VII Welfen von Bayern,"Welf II, Margrave of Tuscany",no
6000000000437178030,Q571179,Gonzelon de Lorraine duc de Basse-Lorraine,Gothelo II of Lower Lorraine,no
6000000013227282778,Q5712230,Johan Mattias von Engeström,Johan Mathias von Engeström,no
6000000012412658718,Q5723363,Anton Ludvig Ludwig Fahnehielm,Anton Ludvig Fahnehjelm,no
6000000005087238866,Q5735890,Arvid Ernaldsson Forbus till Kumo,Arvid Ernaldsson Forbus,no
6000000020128505901,Q5745627,Berge Birger Frondin,Berge Frondin,no
6000000000249890508,Q5749466,Henrik Gahn,Henrik Gahn den yngre,no
6000000007548228373,Q5757435,Martinus Erici Gestrinius,Martinus Gestrinius,no
6000000007272531314,Q5769269,Hans Sebastian Grave,Sebastian Grave,no
5105724209600128719,Q5773287,Samuel Andreæ Grubb,Samuel Grubb,no
6000000007464308710,Q5779125,Adolf Fredrik Nils Gyldenstolpe,Nils Gyldenstolpe,no
6000000019328649022,Q5779439,Erik Gyllenstierna af Lundholm,Eric Gyllenstierna,no
6000000013401050327,Q5779529,Nils Gyllenstierna af Björksund och Helgö,Nils Gyllenstierna,no
6000000003770432103,Q5783613,Engelbert Hallenius Biskop i Skara,Engelbert Halenius,no
6000000003770421312,Q5783620,Laurentius Jonæ Hallenius,Laurentius Jonæ Halenius,no
6000000019659798123,Q5792035,Jacob August von Hartmansdorff,August von Hartmansdorff,no
6000000011370804802,Q5797554,Detlof Heijkenskjöld,Detlof Heijkenskjöld II,no
6000000012240151321,Q57983439,María García de Sousa,Maria Garcia de Sousa,no
6000000006128046380,Q5802535,Mattias von Hermansson,Matthias von Hermansson,no
4240179727450124017,Q5805081,Per Larsson Hierta till Häggatorp,Per Hierta,no
6000000002188149625,Q5806539,Diego Rodríguez de Vivar,Diego Rodríguez,no
6000000007285499105,Q5813616,Adam Horn af Ekebyholm till Ekebyholm,Adam Horn,no
6000000006127657041,Q5813639,Claes Fredrik Claesson Horn af Åminne,Claes Fredrik Horn af Åminne,no
6000000051533030748,Q5817320,Joaquín Tinoco Granados,José Joaquín Tinoco Granados,no
6000000010494814418,Q5823775,Ernst Ivar Insulander,Ivar Insulander,no
6000000001501047037,Q58378893,Marguerite d'Ibelin,Marguerite of Ibelin,no
6000000001500964197,Q58484963,Isabella d'Ibelin,Isabel of Ibelin,no
6000000009146206080,Q5876270,Gastón I de Béarn de la Cerda II,Gaston de Bearn y de la Cerda,no
6000000003637361534,Q5882973,Gonzalo Rodríguez Ruiz de Girón Señor de Cisneros,Gonzalo González Girón,no
6000000006590065603,Q5884303,Johan Casparson Poppelman,Johan Casparsson Poppelman,no
6000000006127453696,Q5898100,Peter Petersson Kalling till Myrö,Pehr Kalling,no
6000000008779183401,Q5913812,Axel Leonhard Leonard Klinckowström,Axel Leonhard Klinckowström,no
6000000020394079179,Q5916162,Anders Olofsson Knös,Andreas Knös,no
6000000019933609341,Q5916183,Karl Johan Andersson Knös,Carl Johan Knös,no
6000000021501491188,Q5916189,Gustaf Andersson Knös,Gustaf Knös,no
6000000010895894563,Q5916852,Lorentz Kockum,Lorens Kockum,no
6000000008887558053,Q5931099,Israel Lagerfelt,Israël Lagerfelt,no
6000000008188508080,Q5935475,Albrecht von Lantinghausen,Albrekt von Lantingshausen,no
6000000003827928114,Q59394218,Alram von Hals,"Albert VII (IV), Graf von Hals",no
6000000003827524708,Q59417412,Rudolf von Thierstein III,"Rudolf III, Graf von Homberg",no
6000000006128111060,Q5950139,Anders Liedbeck,Anders Lidbeck,no
6000000021077800433,Q5950427,Sven Fredrik Lidman,Sven Lidman,no
6000000006127859967,Q5951786,Johan Gustafsson Liljencrantz,Johan Liljencrantz the Younger,no
6000000013400741602,Q5951795,Johan Wilhelm Johansson Liljencrantz,Johan Wilhelm Liljencrantz,no
6000000021334420003,Q5955392,Johan Anders Johansson Linder,Johan Anders Linder,no
6000000008640492844,Q59588,Ugo duca e marchese di Toscana,"Hugh II, Margrave of Tuscany",no
6000000007511893155,Q5960165,Carolus Nicolai Lithman,Carl Lithman,no
6000000013886634377,Q59652899,Afonso Rodrigues de Baião o Rendamor,Afonso Rodrigues de Baião,no
6000000000047190401,Q5975022,Lars August Mannerheim,Lars Augustin Mannerheim,no
6000000044191693814,Q5976894,Gabriel Hansson Marklin,Gabriel Marklin,no
6000000020984646082,Q5977879,Hugo Wilhelm Martin,Hugo Martin,no
6000000003827675270,Q59813887,"Hildebald, Graf von Oldenburg-Altbruchausen",Hildebold von Oldenburg-Altbruchhausen,no
6000000018625012640,Q5983613,Daniel Melanderhielm,Daniel Melanderhjelm,no
388325917570007375,Q5984640,Johan Falkenberg af Trystorp,Johan von Mentzer,no
6000000006127542348,Q6001555,Carl Claes Mörner af Morlanda,Carl Claes Mörner,no
6000000011399399424,Q6001589,Carl Stellan Mörner af Morlanda,Carl Stellan Mörner,no
6000000006127550611,Q6001608,Hampus Elof Mörner af Morlanda,Hampus Mörner,no
5162596157650107309,Q6011791,Ruben Frans Isendorf Nilson,Ruben Nilson,no
4198641,Q6014618,Enar Vilhelm Nordenfelt,Enar Nordenfelt,no
6000000012734285538,Q6015299,Friherre Johan Magnus af Nordin,Johan Magnus af Nordin,no
6000000015641235004,Q6015541,Erik Harald Nordlander,Harald Nordlander,no
6000000081202424912,Q602484,"Antonio I Acciaiuoli ""the Bastard"" duke of Athens",Antonio I Acciaioli,no
6000000008988776807,Q6034157,Carl Otto Palmstierna,Otto Palmstierna,no
6000000009616135019,Q60366,Mathilda,Matilda of Frisia,no
4983826543490109811,Q6045829,Johan Teodor Petré,Thore Petre,no
6000000006101366655,Q6048491,Ochos,Ochus,no
6000000001208426544,Q6057321,Olof Andersson Pryss,Olof Pryss,no
6000000008316124870,Q60619097,Martim Pires da Maia o Jami,Martim Pires da Maia,no
6000000012536650979,Q6066017,Jakob Reenstierna,Jacob Reenstierna the younger,no
6000000026429030905,Q6066136,Johannes Petri Reftelius Ostrogothus,Johannes Reftelius,no
6000000011901553826,Q60675820,Johann I Malberg-Vinstingen,"Johann I von Vinstingen, Herr von Vinstingen, Malberg & Falkenberg",no
6000000029247327107,Q6069858,Andreas Olai Rhyzelius,Andreas Olavi Rhyzelius,no
6000000003493151393,Q6069928,Pere Ramon de Barcelona,Peter Raymundi,no
6000000003210259143,Q6078121,Isabelle de Vesci,Isabella de Beaumont,no
6000000015119243250,Q6079124,Axel Pontus von Rosen,Axel von Rosen,no
6000000006127526943,Q6079648,Nils Eberhardsson Rosenblad,Nils Rosenblad,no
6000000009855557161,Q6080164,Nils Rosén von Rosenstein,Nils von Rosenstein,no
6000000004548321013,Q6082642,Torsten Håkansson Rudén,Torsten Rudeen,no
6000000021791256532,Q60844648,Johann lll Confessio Augustana von Gleichen B5,Johannes von Gleichen,no
6000000026306044337,Q6092385,Axel Gösta* Fabian Sandels,Gösta Sandels,no
6000000036292089942,Q6092396,Karl Knutsson Sandels,Karl Sandels,no
6000000013861546615,Q61139246,Engelbrecht von Gleichen lll,Ernst III von Gleichen und Tonna,no
6000000004106003883,Q61139384,Mangold von Thurgau und Nellenburg III,Manegold IV von Nellenburg-Veringen,no
6000000208254846838,Q61140234,Konrad II Helfenstein-Blaubeuren,"Conrad II, Count of Helfenstein",no
6000000174414514588,Q61140316,Gottschalk von Pyrmont II,Gottschalk II von Pyrmont,no
6000000007417361268,Q61140548,Udilhilde von Dillingen,Udilhild von Dillingen,no
6000000016838683360,Q612669,Manfredo V del Vasto 1°signore di Cardè,"Manfred V, Marquess of Saluzzo",no
6000000016751267519,Q6137930,Tadea de Austria,Tadea of Austria,no
6000000008521840258,Q6141740,Theodora Megala Komnene,Theodora Komnenos,no
6000000002309876747,Q6145888,Göran Ludvig von Köhler,Georg Ludvig von Köhler,no
6000000001883008064,Q6161733,Carl Fredrik Piper till Krageholm,Carl Fredrik Piper,no
6000000009889929969,Q6166560,Åke Claesson Rålamb,Åke Rålamb,no
6000000014484301115,Q61740203,Marija Alekseevna Hitrovo,Mariya Musina-Pushkina,no
6000000007510100335,Q6175942,David Wilhelm Silfverstolpe,David Silfverstolpe,no
6000000007564120594,Q6177449,Johan Carlsson Siöblad,Johan Siöblad,no
6000000003645683608,Q6180419,Skule Torstigson,Skuli Tostisson Kongsfostre,no
6000000010894303789,Q6184896,Grev Carl Georg Georg Sparre af Söfdeborg,Carl Georg Sparre,no
6000000006127346098,Q6184934,Erik Samuel Sparre af Söfdeborg,Eric Samuel Sparre,no
6000000008649800582,Q6185927,Jakob Vilhelm Wilhelm Sprengtporten,Jakob Wilhelm Sprengtporten,no
6000000001951142201,Q6188549,Sten Bosson Natt och Dag till Ekhult,Sten Bosson,no
6000000005684618001,Q6188560,Sten Kristiernsson Oxenstierna,Sten Kristiernsson,no
6000000004594967673,Q6188777,Arvid Nils Gustafsson Stenbock,Arvid Nils Stenbock,no
5117661362950072593,Q6189847,Petrus Eriksson Steuchius I Bishop of Härnösand,Petrus Eriksson Steuchius,no
6000000000840156453,Q6190771,Carl Emil Knut Карлов Stjernvall-Walleen,Emil Stjernvall-Walleen,no
6000000103170699081,Q61948273,Margareta Catharina Torstenson,Marta Linnardtsdotter,no
6000000003051267934,Q61963406,Alina de Braose,Aline de Multon,no
6000000003418900347,Q6197518,Svantepolk Knutsson Knutsson Skarsholmsätten,Svantepolk Knutsson,no
6000000019361833914,Q6197780,Vilhelm Erik Svedelius,Wilhelm Erik Svedelius,no
6000000016647986464,Q62075421,Lovisa Christina Herman,Lovisa Christina Schönherr,no
6000000092182105100,Q62083853,Sibilla,Sibylla of Sicily,no
6000000006128193232,Q6215610,Erik Birger Trolle,Eric Trolle,no
6000000006127576868,Q6215643,Nils Axel Arvid Carlsson Trolle,Nils Trolle,no
6000000007858436950,Q6218068,Carl Peter Peter Törnebladh,Carl Petter Törnebladh,no
6000000002933418844,Q6218214,Michaël Törnflycht till Hässelbyholm,Michael Törnflycht,no
6000000012056738350,Q6218220,Olof Olofsson Törnflycht,Olof Törnflycht,no
6000000009801963679,Q6228008,Hans Wachtmeister af Johannishus,Hans Wachtmeister the younger,no
6000000014149964011,Q62287082,Charlotte Gouffier,Charlotte Gouffier de Boisy,no
6000000003908208411,Q6230226,Iain Dubh MacLean 1st Laird of Morvem,"John Dubh Maclean, 1st Laird of Morvern",no
6000000025652866891,Q6233583,John Forbes Lord Forbes,John Forbes,no
6000000009585266046,Q6240337,Per Henrik Widmark RVO,Per Henrik Widmark,no
6000000017596662293,Q6247235,Otto Gustaf Wrede af Elimä,Otto Gustaf Wrede,no
6000000013400675492,Q6255155,Gustaf Fredrik Åkerhielm af Margretelund,Gustaf Fredrik Åkerhielm,no
6000000012230903375,Q62570735,Garzía Aznar,Garcia Aznárez of Aragon,no
6000000005598373985,Q6259734,John II de Sutton Master of Dudley Castle,John Sutton II,no
347979870700012691,Q6265035,John Wyndham of Orchard Wyndham,John Wyndham,no
6000000014933676871,Q62650741,Velasquita Galíndez,Velasquita Galíndez of Aragón,no
6000000013505897162,Q62657659,Fortún Iñíguez,Fortun Iñiguez,no
6000000221515617909,Q63049340,Elvira Garcés Nun,Elvira Garcés,no
6000000002187837689,Q63092361,Anna Vsevolodovna,Anna of Chernihiv,no
6000000015341152890,Q63170787,Clemenza d'Angiò,Clementia of Taranto,no
6000000006777964140,Q63213906,Sofie Marie Nilsen,Sofie Marie Olsdatter,no
342032974900007076,Q6330080,Elof Steuch till Duveke,Elof Steuch,no
6000000000075498067,Q6371586,Carl August Ramsay,Karl August Ramsay,no
6000000006101348048,Q63972997,Basil,Basili,no
6000000007309368511,Q64691009,Nikolaus Wilhelm Heinrich* Berendts,Nikolaus Wilhelm Heinrich Berendts,no
6000000021423870891,Q64691034,Gotthard Johann* von Budberg,Johann Freiherr von Budberg,no
6000000013952609578,Q64780720,Pierre Rogier de Beaufort Évêque de Saint-Pons,Pierre Roger,no
6000000007663844787,Q64802,Engelbert von Berg Erzbischof von Köln,Engelbert II of Berg,no
6000000012873801321,Q64828819,Johanna Gustava Axelina Åberg,Axeline Forsell,no
6000000027306491482,Q64923003,Heinrich V von Kessel,Hendrik V van Kessel,no
6000000015731027131,Q65129455,Gaucher de Châtillon,"Gaucher II de Châtillon-Porcéan, Comte de Porcein",no
6000000012617406308,Q657814,Hans Henrik von Essen,Hans Henric von Essen,no
6000000013363233248,Q660336,Hermanfried,Hermanafrid,no
6000000223671930003,Q66316931,Fredrik Ulric Abraham Bäck,Fredric Ulric Abraham Bäck,no
6000000024161876529,Q66316940,Anna Sofia Bäck,Anna Sophia Ihre,no
6000000017425559123,Q66711908,Anna Christina Bruncrona,Anna Kristina Bruncrona,no
6000000185645519992,Q66722417,Anna Christina von Wedderkop,Anne Wedderkop,no
6000000001980087195,Q668338,Taruhito Arisugawa,Prince Arisugawa Taruhito,no
6000000015252227824,Q67925972,Katarzyna,Katharina of Oświęcim,no
6000000002187805225,Q68247,Hermann,Herman II,no
6000000024528459501,Q68377,Philipp Conrad von Hessen Graf von Dietz,"Philip II, Landgrave of Hesse-Rheinfels",no
6000000080004409877,Q687232,Konrad Konradiner Graf im Oberlahngau,"Conrad, Duke of Thuringia",no
6000000007247681864,Q692994,Henrik Benzelius,Henric Benzelius,no
6000000003827451613,Q696750,Swantepolk II Svantepolk II von Pomeren of Pomorze Gdanskie,"Swietopelk II, Duke of Pomerania",no
6000000224651276916,Q696750,Svantepelk von Pomorze Gdanskie de Gdańsk,"Swietopelk II, Duke of Pomerania",no
6000000061292941979,Q6968858,Nathan Adams Ames,Nathan Ames,no
6000000007608491517,Q69947,Engelbert de la Marck,"Engelbert III of the Marck, Archbishop of Cologne",no
6000000007301639475,Q7031435,"Niels Valdemarsen, Count of Halland",Niels Valdemarsson,no
6000000008047760179,Q704776,Charles Marie Jérôme Victor Napoléon Bonaparte,Prince Charles Bonaparte,no
6000000001501047972,Q708191,Alberon van Leuven bishop of Liège,Albero I of Louvain,no
6000000007427632264,Q70840918,Hervé de Vierzon,Hervé IV de Vierzon,no
6000000003369451241,Q708932,Ferdinando II di Napoli re di Napoli,Ferdinand II of Naples,no
6000000003022010249,Q714044,Robert Chester Wilson Ettinger,Robert Ettinger,no
6000000015519966153,Q716713,Lucius Cornelius Sulla Magnus Cornelius-Sulla senator,Lucius Cornelius Sulla Felix,no
6000000011637024489,Q717179,Arvid Bernhard Horn af Ekebyholm,Arvid Horn,no
6000000006727845806,Q7183080,Philipp Prince Of Anhalt,"Philip, Prince of Anhalt-Köthen",no
6000000003645870907,Q7237531,Praeiecta,Praejecta,no
6000000000796862250,Q72388326,Isabel de Vipont,Isabel fitz John,no
6000000005032964330,Q727889,Ecgfrið,Ecgfrith of Mercia,no
6000000020170789302,Q7288325,Radulf de Warenne,Ralph de Warenne,no
6000000028732876345,Q7290716,Randal Mac Domhnaill,Ranald MacDonald of Smerby,no
6000000005565150882,Q7359191,Roger de Clifford,"Roger de Clifford, 2nd Baron de Clifford",no
6000000011539022692,Q73762532,Hans Henrik Wittfooth,burgher Hannes Henrikki Wittfooth,no
6000000000624795275,Q73762646,Barbara Josefsdr Pipping,Barbara Pipping,no
6000000002255382033,Q73763413,Margareta Johansdotter Wallensteen,Margareta Walstenius,no
6000000003645908647,Q745160,Artacama,Artakama,no
