round	geni_id	fs_id	slot	method	from_geni	from_fs_id	evidence
10	6000000003491948208	GZHW-FN1	spouse	solo	6000000003491948216	LZKC-9TZ	position
10	6000000003491951506	KFPL-ZPL	spouse	solo	340015440710005409	LH5C-1SP	position
10	6000000003491958302	MFJD-T59	child	date	6000000003491940778	LHX3-X96	born 1712 vs 1712
10	6000000003491962218	KJ5C-6RD	spouse	solo	6000000003491944060	MFV7-P7F	position
10	6000000003491978043	K2MK-FVV	spouse	solo	6000000025816848602	KLY8-8PD	position
10	6000000003491992616	MRZ3-3PG	child	name	6000000005609518086	KNSR-SR5	shared: hans
10	6000000003491992641	LCRK-3JJ	spouse	solo	6000000003491992611	MRZ3-Q49	position
10	6000000003491998022	LCMF-746	father	solo	6000000005607402019	KLZB-MHQ	position
10	6000000003492005875	MFVM-63L	child	date	6000000003492033751	2ZSH-FJ9	born 1799 vs 1799
10	6000000003492031172	G6GX-FN6	spouse	name	6000000003492031119	LCWK-YY7	shared: eriksdatter,ingeborg,sola
10	6000000003492033794	K4TK-J7J	child	date	6000000003492033751	2ZSH-FJ9	born 1802 vs 1802
10	6000000003492037008	KZNB-Z6C	child	date	6000000011090937224	L7G2-DHF	born 1787 vs 1787
10	6000000003492037234	K8T9-K7X	child	date	6000000011713920415	LDTQ-Q4X	born 1808 vs 1808
10	6000000003492037898	GWBT-1JQ	father	solo	6000000003491958307	KJ5D-DNL	position
10	6000000003492037903	KLZY-PJF	mother	solo	6000000003491958307	KJ5D-DNL	position
10	6000000003492045036	L44J-C2D	mother	solo	6000000003491944060	MFV7-P7F	position
10	6000000003492045766	LQRS-2H4	father	solo	6000000003492045839	LQRS-59P	position
10	6000000003492045771	LQRS-2WD	mother	solo	6000000003492045839	LQRS-59P	position
10	6000000003492045869	KLZY-LHJ	spouse	solo	6000000005607402019	KLZB-MHQ	position
10	6000000003492049072	LH5Y-SMV	father	solo	5447343319320063261	L6QD-6L4	position
10	6000000003492049696	LDSY-76T	mother	solo	6000000002387058317	LCRM-7J4	position
10	6000000003492049733	L44M-TLV	father	solo	6000000002387058317	LCRM-7J4	position
10	6000000003492049921	KP44-BS3	spouse	date	6000000003492007823	KP4F-PF8	born 1697 vs 1697
10	6000000003492057038	GPS2-4RV	father	solo	6000000005609325708	GPSK-YRG	position
10	6000000003492057043	GPS2-D53	mother	solo	6000000005609325708	GPSK-YRG	position
10	6000000003492057190	KJPZ-6FY	father	solo	6000000003492057200	KLXC-K27	position
10	6000000003492068255	LCVJ-27N	mother	solo	6000000003492072263	LCRM-7V3	position
10	6000000003492072171	LCV9-P78	father	solo	5447505087810135067	L78G-GHL	position
10	6000000003492072799	461P-HTC	child	date	6000000005607402019	KLZB-MHQ	born 1691 vs 1691
10	6000000003492077507	K2TQ-52N	child	date	6000000003491940112	KZ8C-FXF	born 1754 vs 1754
10	6000000003495280408	GNQ7-8P8	spouse	date	6000000003827618294	P9GZ-N3H	born 1180 vs 1180
10	6000000003539363898	GPV5-9Q3	mother	solo	6000000003948080029	GP71-1L6	position
10	6000000003590563629	G3RL-7W1	child	date	5381159762450127210	LKDZ-MRK	born 1152 vs 1152
10	6000000003645753962	GY3G-XZ9	father	solo	6000000004533866104	GR44-D1H	position
10	6000000003645760161	GY3G-6PV	father	solo	6000000003645760154	GYQM-HDF	position
10	6000000003795416211	PH7D-7LB	child	name	6000000003865794618	PH7D-3NM	shared: ebbesdatter,gyde
10	6000000003801656372	GNH7-MR5	spouse	solo	356575805210011493	LC2C-D6K	position
10	6000000003820929909	L8PD-LV6	mother	solo	6000000005081497052	L82W-TJY	position
10	6000000003820948546	LZ6B-BR4	father	solo	6000000005609322869	LZJ3-L4S	position
10	6000000003820951431	GYQW-WSL	spouse	solo	6000000002893354938	4BR6-LF5	position
10	6000000003827136150	M2TQ-KLK	father	solo	6000000008066907611	LZFX-V9B	position
10	6000000003827346894	9C9B-QQV	mother	solo	6000000002738578723	G6DK-YFB	position
10	6000000003827368207	GRLD-9SZ	spouse	solo	6000000094633709963	G567-38D	position
10	6000000003827384413	GL9G-2C6	mother	solo	6000000007151099425	GZ58-YQK	position
10	6000000003827438909	GHFR-JL8	father	solo	6000000004533221996	GLD1-Y62	position
10	6000000003827438915	LYHG-6LK	mother	solo	6000000004533221996	GLD1-Y62	position
10	6000000003827451459	GX3P-HTJ	mother	solo	6000000008640629738	L5F3-88F	position
10	6000000003827451465	GS3C-3WT	spouse	solo	6000000006101415576	G9ZL-2K4	position
10	6000000003827451790	GXZ8-RLN	child	date	6000000007548814131	GB85-13M	born 1072 vs 1072
10	6000000003827455195	L8WW-FVP	spouse	solo	6000000002187794913	LZXH-L3M	position
10	6000000003827464200	LD9R-9TY	child	name	6000000003098031833	KN84-BQR	shared: beatrix
10	6000000003827484442	G5SB-BCK	child	date	6000000004533200527	GL9C-LM3	born 1150 vs 1150
10	6000000003827488025	PXGS-14Z	spouse	solo	6000000002187812584	GXZX-4Z9	position
10	6000000003827496317	GBN9-C4X	mother	solo	6000000003827359988	GDVG-Z1D	position
10	6000000003827496324	GCW1-7RB	father	solo	6000000003827359988	GDVG-Z1D	position
10	6000000003827496331	GQYW-P9X	child	date	6000000002187812584	GXZX-4Z9	born 1102 vs 1102
10	6000000003827497881	GRLD-YG4	spouse	solo	6000000003827497868	LHZP-R2F	position
10	6000000003827529450	GL28-KHF	child	name	6000000196292602859	G7JT-WBF	shared: mechtild
10	6000000003827545985	L62G-2TN	spouse	solo	6000000002882233045	GFG3-51P	position
10	6000000003827587750	GVS8-57S	spouse	date	6000000003481830220	MKPJ-5LY	born 1150 vs 1150
10	6000000003827611157	LCCL-F25	spouse	name	6000000000295663857	GX9B-93C	shared: briant
10	6000000003827727268	LYCC-KVJ	spouse	name	6000000003827727262	L87D-W2J	shared: esch
10	6000000003827835415	G3WH-Z4Z	child	date	6000000003049548759	LDP6-J3G	born 1124 vs 1124
10	6000000003828078104	LBQV-GTP	father	solo	6000000002187823845	GC4H-GK5	position
10	6000000003828078140	LBQV-RS8	mother	solo	6000000002187823845	GC4H-GK5	position
10	6000000003828105495	GJY7-JWW	spouse	solo	6000000000437507557	K8K2-683	position
10	6000000003828367615	GL7N-7P8	mother	solo	6000000003827477206	GSSG-YMR	position
10	6000000003894073859	G61V-FNQ	mother	solo	6000000011077365624	KCBP-M75	position
10	6000000003897526195	LZD6-NHJ	spouse	name	6000000003828061401	LZJK-SRB	shared: arnstein,günther,lindow,ruppin
10	6000000003914228262	PMHK-JW7	spouse	name	6000000007616458527	P45C-NY9	shared: herka,steinar
10	6000000003947648643	L7XV-BFK	child	date	6000000005609333666	K2M4-5ZM	born 1697 vs 1697
10	6000000003947863047	L43W-HQ6	spouse	solo	6000000003014912389	GPPD-27D	position
10	6000000003948071217	LHWM-DMZ	mother	solo	6000000000496983281	GPPD-CRL	position
10	6000000003948123124	G39W-2W1	child	date	6000000007559278400	LRT7-TX9	born 1550 vs 1550
10	6000000003948133056	MGB3-HGF	child	date	6000000005609322330	G39W-K2D	born 1580 vs 1580
10	6000000003955069042	LYK3-KNJ	father	solo	6000000003839516688	GPH1-VG7	position
10	6000000004103515754	L4MN-PXV	spouse	solo	6000000009299436296	MFXB-K4Y	position
10	6000000004204256007	K29D-8DB	mother	solo	6000000006994904996	K235-6KN	position
10	6000000004272055652	27SD-797	child	date	4618321	GVQH-161	born 1712 vs 1712
10	6000000004533200066	L1QF-96M	father	solo	6000000003827477206	GSSG-YMR	position
10	6000000004533233162	GQY3-XRZ	child	name	6000000004533221996	GLD1-Y62	shared: eberhard
10	6000000004533233320	GS28-FS1	spouse	date	6000000003827618294	P9GZ-N3H	born 1175 vs 1175
10	6000000004533255527	27PK-13Z	mother	solo	6000000003051184265	LZKV-2WG	position
10	6000000004533414043	G66J-6NN	father	solo	6000000001169340548	P45C-DJV	position
10	6000000004533725621	LT9V-DLS	spouse	solo	6000000004533725607	LZ4F-QP4	position
10	6000000004533872610	PQ7Z-JS5	spouse	solo	6000000007616376861	GX38-NKB	position
10	6000000004533872640	GY3P-28G	child	date	6000000004533725607	LZ4F-QP4	born 1103 vs 1103
10	6000000004533872690	L25F-JR5	father	solo	6000000001669615911	GYQ9-1Z3	position
10	6000000004533872696	L41C-F2V	mother	solo	6000000001669615911	GYQ9-1Z3	position
10	6000000004723631004	K2MC-R73	child	date	6000000011718309025	M17M-841	born 1664 vs 1664
10	6000000004900037382	GZHW-VXD	child	date	6000000005609333666	K2M4-5ZM	born 1698 vs 1698
10	6000000004903076002	L7BY-YNR	mother	solo	6000000003350115352	P6N8-CKK	position
10	6000000005049052482	LDHS-886	father	solo	6000000006187584476	PXRD-ZK4	position
10	6000000005081515096	K2N7-Y3H	father	solo	6000000005081497052	L82W-TJY	position
10	6000000005381997903	LHKN-B57	mother	solo	6000000005609304839	LHKN-BRY	position
10	6000000005435193891	MFG6-M25	spouse	solo	6000000002763152870	MRP7-CNM	position
10	6000000005560851954	K8H9-C4K	child	date	6000000005607491260	LHD6-2B3	born 1807 vs 1807
10	6000000005561004894	K64F-XQX	spouse	solo	6000000005561045485	KZ4M-1T3	position
10	6000000005561108475	LHD6-26V	child	date	6000000003095187778	LHX7-7HC	born 1800 vs 1800
10	6000000005606855774	KCDT-3DZ	father	solo	6000000005606855208	LDH2-26H	position
10	6000000005606855784	K8HC-43F	mother	solo	6000000005606855208	LDH2-26H	position
10	6000000005606860150	LRZF-2FV	spouse	solo	6000000003094961773	LZB7-ZF9	position
10	6000000005606886342	LCZD-KG8	father	solo	6000000003014912389	GPPD-27D	position
10	6000000005606886622	LYH5-3Z9	father	solo	6000000003094916245	KL63-SKR	position
10	6000000005606971487	G2GQ-G9N	mother	solo	6000000002866300605	LQ58-1KC	position
10	6000000005606976626	KLX9-QP4	child	date	6000000003094961773	LZB7-ZF9	born 1731 vs 1731
10	6000000005606976880	K2SW-Z11	mother	solo	6000000005606976888	LWM4-B2H	position
10	6000000005606976897	K2SW-8RL	child	date	6000000000496970049	LWM4-1VZ	born 1702 vs 1702
10	6000000005606976930	K2SW-DSJ	child	date	6000000001311917463	27SD-7DW	born 1697 vs 1697
10	6000000005606983201	GNXB-P73	mother	solo	6000000003094967344	9K9L-GBW	position
10	6000000005606983324	LWM4-125	child	date	6000000006608072164	LWM4-1JX	born 1733 vs 1733
10	6000000005606983352	KVLY-M2V	child	date	6000000006608072164	LWM4-1JX	born 1757 vs 1757
10	6000000005606983368	LQ5D-B6V	child	date	6000000006608072164	LWM4-1JX	born 1750 vs 1750
10	6000000005606986596	LWTF-S8K	mother	solo	6000000005607193719	27SD-3KV	position
10	6000000005607012017	LBJJ-2GX	child	date	6000000005606855208	LDH2-26H	born 1711 vs 1711
10	6000000005607012030	GHJP-X8S	child	date	6000000005606855208	LDH2-26H	born 1714 vs 1714
10	6000000005607012052	LC2N-FYZ	child	date	6000000005606855208	LDH2-26H	born 1705 vs 1705
10	6000000005607023888	LW56-RP1	spouse	solo	6000000014513393493	K1V5-2K7	position
10	6000000005607023892	K1V5-K4R	child	date	6000000014513059420	K1V5-2KR	born 1776 vs 1776
10	6000000005607050959	K2S7-HCH	child	date	6000000006805014072	L47M-NT5	born 1727 vs 1727
10	6000000005607050999	K2SW-ZWQ	child	date	6000000006805014072	L47M-NT5	born 1743 vs 1743
10	6000000005607061017	K2SW-7WP	mother	solo	6000000007788953838	MFFB-1Q1	position
10	6000000005607065097	LZXD-99Y	child	date	6000000012704491231	LZXD-M5K	born 1807 vs 1807
10	6000000005607077338	M8HL-YJZ	child	date	6000000003094961330	LCX7-R1L	born 1698 vs 1698
10	6000000005607146141	LHJ8-QK6	child	date	6000000003094956749	GDLY-RMV	born 1772 vs 1772
10	6000000005607146150	LHKL-KRD	child	date	6000000003094956749	GDLY-RMV	born 1775 vs 1775
10	6000000005607146595	K84D-5YW	child	date	6000000003094967990	27SD-QMT	born 1725 vs 1725
10	6000000005607146604	K27G-4QX	child	date	6000000003094967990	27SD-QMT	born 1728 vs 1728
10	6000000005607146612	27SD-QFX	child	date	6000000003094967990	27SD-QMT	born 1712 vs 1712
10	6000000005607155237	LQRC-B2J	child	date	6000000005606976869	LHCS-RWR	born 1766 vs 1766
10	6000000005607187860	L439-TFX	spouse	solo	6000000005795660278	L439-T85	position
10	6000000005607187973	KNYX-DXZ	child	date	5352797478440100328	KNYR-HRZ	born 1780 vs 1780
10	6000000005607193018	KHVQ-6LG	child	date	5352797478440100328	KNYR-HRZ	born 1792 vs 1792
10	6000000005607193633	9HXX-FFK	spouse	solo	6000000005607193719	27SD-3KV	position
10	6000000005607201190	LH7K-RJG	father	solo	6000000005607193719	27SD-3KV	position
10	6000000005607268438	KCPX-MPT	child	date	6000000005606976888	LWM4-B2H	born 1720 vs 1720
10	6000000005607272554	KLF4-WKY	spouse	date	6000000005607272543	KLF4-7FB	born 1732 vs 1732
10	6000000005607272605	LWM4-BKF	spouse	solo	6000000005606976888	LWM4-B2H	position
10	6000000005607272614	KZ4W-XNW	child	date	6000000005606976888	LWM4-B2H	born 1722 vs 1722
10	6000000005607272624	KC7Z-16L	child	date	6000000005606976888	LWM4-B2H	born 1725 vs 1725
10	6000000005607272634	9KGT-P8S	child	date	6000000005606976888	LWM4-B2H	born 1733 vs 1733
10	6000000005607272738	G2ZB-MQW	child	date	6000000037336304480	LK4J-X5Z	born 1789 vs 1789
10	6000000005607285086	L71K-LNY	child	date	5437478596250133591	L71K-LJW	born 1777 vs 1777
10	6000000005607304333	27C4-HBZ	spouse	solo	6000000002585634410	27C4-HYT	position
10	6000000005607304939	MFFB-9JT	child	date	6000000013485850415	LKPK-LFM	born 1789 vs 1789
10	6000000005607332156	K23Z-3T1	child	date	6000000002857209335	KCNC-94Z	born 1799 vs 1799
10	6000000005607335895	GXFX-NDL	child	date	6000000005607146061	LTQD-YMH	born 1790 vs 1790
10	6000000005607335905	LZV5-GGW	child	date	6000000005607146061	LTQD-YMH	born 1791 vs 1791
10	6000000005607335915	LZV5-PYB	child	date	6000000005607146061	LTQD-YMH	born 1794 vs 1794
10	6000000005607339179	27C4-HT6	child	date	6000000002585634410	27C4-HYT	born 1781 vs 1781
10	6000000005607373349	MXGC-DFY	father	solo	6000000007895860271	L7PV-BWV	position
10	6000000005607377021	2BYX-F1N	mother	solo	6000000005609304829	KCH7-ZRK	position
10	6000000005607392729	K8ZK-353	spouse	solo	6000000002618661263	KCKH-RNV	position
10	6000000005607421988	L7XK-NSQ	child	date	6000000002387058317	LCRM-7J4	born 1709 vs 1709
10	6000000005607426933	KCBT-J33	child	date	6000000014215442166	LWLQ-WM8	born 1778 vs 1778
10	6000000005607432542	2185-YRK	child	date	6000000003014794957	L6PH-39F	born 1615 vs 1615
10	6000000005607432562	LQ5K-8GB	child	date	6000000003014794957	L6PH-39F	born 1634 vs 1634
10	6000000005607458218	MFL6-H78	spouse	date	6000000005609325669	LRT7-DSV	born 1670 vs 1670
10	6000000005607460482	LH7H-KNN	child	name	6000000003095006957	LH7H-KCX	shared: anna
10	6000000005607481714	LZ2L-BTW	child	date	6000000002836363103	KLF3-WCL	born 1713 vs 1713
10	6000000005607491250	KFRM-X5T	spouse	solo	6000000005607491260	LHD6-2B3	position
10	6000000005607506659	LDSY-765	mother	solo	6000000005607402019	KLZB-MHQ	position
10	6000000005607527661	K239-1L2	child	name	6000000004825776766	LZV8-M2T	shared: marete
10	6000000005607533702	L4QJ-K29	child	date	6000000005795660278	L439-T85	born 1782 vs 1782
10	6000000005607685268	2HM3-7T9	spouse	solo	6000000005607685277	GWGW-YN2	position
10	6000000005607685980	G4JW-3CR	father	solo	6000000009234354166	9NR4-CJL	position
10	6000000005607694001	G2T9-19V	mother	solo	6000000009234354166	9NR4-CJL	position
10	6000000005608888770	MN6X-HC6	father	solo	6000000005608888920	L44C-NFN	position
10	6000000005608888778	L7N1-96K	mother	solo	6000000005608888920	L44C-NFN	position
10	6000000005608945124	LW9R-3QF	mother	solo	6000000006776171900	LH1H-FPK	position
10	6000000005609113086	L44C-NF3	child	date	6000000003491944060	MFV7-P7F	born 1720 vs 1720
10	6000000005609202797	L76H-M4X	child	date	6000000005606855208	LDH2-26H	born 1718 vs 1718
10	6000000005609211686	P9HK-RCN	father	solo	6000000003491944615	G9TZ-68T	position
10	6000000005609226788	GK43-77W	child	solo	6000000003491944615	G9TZ-68T	position
10	6000000005609256028	MFVQ-XTT	spouse	date	6000000005609256037	KD3X-MNQ	born 1818 vs 1818
10	6000000005609256075	L7LY-BDT	mother	solo	6000000005609518017	L7LY-183	position
10	6000000005609256118	KJ6C-BM9	spouse	solo	6000000005609256127	MFGL-G5X	position
10	6000000005609265416	LWJD-DBH	father	solo	6000000002801150442	LWJD-48J	position
10	6000000005609265442	MCXY-HM3	mother	solo	6000000003492045949	G3CT-LRG	position
10	6000000005609265668	L712-1KX	spouse	solo	6000000005606976869	LHCS-RWR	position
10	6000000005609271167	LH62-6P5	father	solo	316065235500002887	KLTB-LJF	position
10	6000000005609278800	L49Y-8LK	child	date	6000000003492007823	KP4F-PF8	born 1717 vs 1717
10	6000000005609304812	LQR3-8B5	child	date	6000000005609304829	KCH7-ZRK	born 1738 vs 1738
10	6000000005609325655	9W7F-N8G	child	date	6000000005609325669	LRT7-DSV	born 1698 vs 1698
10	6000000005609347448	KL6W-JRZ	child	date	6000000002374528860	27SF-835	born 1713 vs 1713
10	6000000005609392897	GKWR-VX9	father	solo	6000000008634800417	G4J7-BW6	position
10	6000000005609392906	L44Y-NVL	mother	solo	6000000008634800417	G4J7-BW6	position
10	6000000005609425787	KHJZ-MNR	child	date	6000000009149401409	2Z83-253	born 1787 vs 1787
10	6000000005609488681	L7LY-BRH	child	date	6000000013725067073	L7LY-1WF	born 1780 vs 1780
10	6000000005609508479	LCR5-FHZ	child	solo	6000000013598054605	L286-BBK	position
10	6000000005609508945	KLGX-L6Z	mother	solo	6000000007895860271	L7PV-BWV	position
10	6000000005609518963	KLQR-NTX	child	date	6000000005609265407	LWJD-Q4Z	born 1729 vs 1729
10	6000000005609534669	L7P9-CSN	spouse	name	6000000005609534659	L7P9-HCP	shared: inger,kristoffersdatter
10	6000000005609539061	LH3B-FH5	child	date	6000000003094916237	KL6S-1DL	born 1725 vs 1725
10	6000000005609575275	LZJR-Q3W	spouse	date	6000000019952799375	K4Y5-736	born 1728 vs 1728
10	6000000005609581422	27C4-8GM	child	date	5447343319320063261	L6QD-6L4	born 1708 vs 1708
10	6000000005931017192	LYVW-3JF	mother	solo	6000000006776171427	LDH2-27J	position
10	6000000005931579157	LWJZ-7JD	father	solo	6000000002866300605	LQ58-1KC	position
10	6000000005931666029	LWJ6-MMP	mother	solo	6000000005609265407	LWJD-Q4Z	position
10	6000000005953093931	27SF-8C2	mother	solo	6000000002374528860	27SF-835	position
10	6000000005953500314	MFGH-FKB	father	solo	5336724108230122658	GJGD-JGG	position
10	6000000006101415543	LC8M-TVS	child	name	6000000004533221691	KNC1-9VV	shared: otto
10	6000000006171215843	LH38-GK7	child	date	6000000003094919467	LH38-GBH	born 1708 vs 1708
10	6000000006171215854	KLTB-2XG	child	date	6000000003094919467	LH38-GBH	born 1712 vs 1712
10	6000000006171215859	KL8W-GRJ	child	date	6000000003094919467	LH38-GBH	born 1718 vs 1718
10	6000000006171302576	KL8Q-W6S	spouse	name	6000000003094919467	LH38-GBH	shared: eilevson,lyse,rasmus
10	6000000006271560771	P79S-TXT	father	solo	6000000003049548759	LDP6-J3G	position
10	6000000006365036886	GNJB-FFX	mother	solo	6000000008066907611	LZFX-V9B	position
10	6000000006582545963	LDSY-7XV	mother	solo	6000000003491940778	LHX3-X96	position
10	6000000006582766550	L4H3-PJH	father	solo	6000000003491940778	LHX3-X96	position
10	6000000006608072143	GLQ2-SP5	spouse	solo	6000000006608072164	LWM4-1JX	position
10	6000000006713507546	99T8-4M5	child	solo	6000000001169224183	GYQK-SZR	position
10	6000000006713894010	GYQP-D47	mother	solo	6000000007463475972	GCWF-PZF	position
10	6000000006727959511	9QRH-4D1	mother	solo	6000000000796842681	G2B6-QQ6	position
10	6000000006771426630	KNSL-4NF	child	date	6000000005606976869	LHCS-RWR	born 1748 vs 1748
10	6000000006771426691	K6S9-JRV	child	date	6000000005606976869	LHCS-RWR	born 1759 vs 1759
10	6000000006771426726	KFR4-77R	child	date	6000000005606976869	LHCS-RWR	born 1745 vs 1745
10	6000000006776171341	LH1W-M15	child	date	6000000006776171892	LH1H-FZH	born 1720 vs 1720
10	6000000006776171419	KCS4-RRX	child	date	6000000011718309025	M17M-841	born 1674 vs 1674
10	6000000006776171697	2S22-J3K	mother	solo	5336724108230122658	GJGD-JGG	position
10	6000000006776171944	LH7G-S7C	father	solo	6000000005609265407	LWJD-Q4Z	position
10	6000000006776176053	KLG7-QZ3	father	solo	6000000006776171427	LDH2-27J	position
10	6000000006776185900	KJPZ-6KM	mother	solo	6000000003492057200	KLXC-K27	position
10	6000000006776187362	LHB1-8GN	father	solo	6000000006776171892	LH1H-FZH	position
10	6000000006776187370	LHB1-85R	mother	solo	6000000006776171892	LH1H-FZH	position
10	6000000006805007042	K2SW-4LN	child	date	6000000006805014072	L47M-NT5	born 1732 vs 1732
10	6000000006871110690	LH78-ZG1	mother	solo	6000000007581050929	LH38-GB2	position
10	6000000006880658245	L8V6-XVL	mother	solo	6000000006880358217	GP3M-M42	position
