geni_id,name_index,scripts,name_raw,display_name,nsfx,nsfx_in_display_name,qid,wikidata_en,label_keeps_nsfx
6000000000796888612,0,Latin,Aleid /van Gelre/ countess of Holland,Aleid van Gelre countess of Holland,countess of Holland,yes,,,
6000000000796888612,2,Latin,// gravin van Holland,gravin van Holland,gravin van Holland,yes,,,
6000000000796891248,0,Latin,Afonso III /of Burgundy/ King of Portugal,Afonso III of Burgundy King of Portugal,King of Portugal,yes,Q295850,Afonso III of Portugal,some
6000000000796891248,2,Latin,Alfonso III /de Borgoña/ Rey de Portugal,Alfonso III de Borgoña Rey de Portugal,Rey de Portugal,yes,Q295850,Afonso III of Portugal,some
6000000000796891248,4,Latin,Afonso III /de Borgonha/ Rei de Portugal,Afonso III de Borgonha Rei de Portugal,Rei de Portugal,yes,Q295850,Afonso III of Portugal,some
6000000000796896825,0,Latin,Mary /Stafford/ Baroness Abergavenny,Mary Stafford Baroness Abergavenny,Baroness Abergavenny,yes,,,
6000000000796900261,0,Latin,Margaret /Wake/ 3rd Baroness Wake of Liddell,Margaret Wake 3rd Baroness Wake of Liddell,3rd Baroness Wake of Liddell,yes,Q3846893,"Margaret Wake, 3rd Baroness Wake of Liddell",all
6000000000798385365,0,Latin,Gontroda /de Asturias/ (Gontrodo Pietri),Gontroda de Asturias (Gontrodo Pietri),(Gontrodo Pietri),yes,,,
6000000000802429286,0,Latin,Hizkiya /./ 33rd Exilarch,Hizkiya . 33rd Exilarch,33rd Exilarch,yes,,,
6000000000802429286,3,Hebrew,חזקיה // ריש גלותא,חזקיה ריש גלותא,ריש גלותא,yes,,,
6000000000802429286,5,Latin,Hizkiya // 33rd Exilarch Hizkiya III,Hizkiya 33rd Exilarch Hizkiya III,33rd Exilarch Hizkiya III,yes,,,
6000000000802548351,0,Latin,Hunya /ben Nathan/ Exilarch Interregnum,Hunya ben Nathan Exilarch Interregnum,Exilarch Interregnum,yes,,,
6000000000802548351,3,Latin,Hunya /ben Nathan/ Exilarch Interregnum,Hunya ben Nathan Exilarch Interregnum,Exilarch Interregnum,yes,,,
6000000000802583215,0,Latin,Shalom /./ Exilarch Interregnum,Shalom . Exilarch Interregnum,Exilarch Interregnum,yes,,,
6000000000802583215,4,Latin,Shalom II // Exilarch Interregnum,Shalom II Exilarch Interregnum,Exilarch Interregnum,yes,,,
6000000000802583215,5,Latin,Shalom II // Exilarch Interregnum,Shalom II Exilarch Interregnum,Exilarch Interregnum,yes,,,
6000000000802594245,0,Latin,Nathan /ben Shalom/ Exilarch Interregnum,Nathan ben Shalom Exilarch Interregnum,Exilarch Interregnum,yes,,,
6000000000802594245,4,Latin,Nathan // Exilarch Interregnum,Nathan Exilarch Interregnum,Exilarch Interregnum,yes,,,
6000000000802700021,0,Latin,Ya'akov /ben Shlomo/ Exilarch of Babylon,Ya'akov ben Shlomo Exilarch of Babylon,Exilarch of Babylon,yes,,,
6000000000802700021,2,Arabic,ياكوف /بن شلومو/ رأس الجالوت,ياكوف بن شلومو رأس الجالوت,رأس الجالوت,yes,,,
6000000000802700021,3,Hebrew,יעקב /בן שלמה/ ריש גלותא,יעקב בן שלמה ריש גלותא,ריש גלותא,yes,,,
6000000000802700021,4,Latin,Ya'akov /ben Shlomo/ Exilarch of Babylon,Ya'akov ben Shlomo Exilarch of Babylon,Exilarch of Babylon,yes,,,
6000000000802702003,0,Latin,Shlomo /ben Hunya/ Exilarch Interregnum,Shlomo ben Hunya Exilarch Interregnum,Exilarch Interregnum,yes,,,
6000000000802702003,3,Hebrew,שלמה בן חוניא מבבל,שלמה בן חוניא מבבל,מבבל,yes,,,
6000000000802702003,5,Latin,Shlomo /ben Hunya/ Exilarch Interregnum,Shlomo ben Hunya Exilarch Interregnum,Exilarch Interregnum,yes,,,
6000000000802725083,0,Latin,Huna Mar Huna /ben Nechemya/ 19th Exilarch Huna III,Huna Mar Huna ben Nechemya 19th Exilarch Huna III,19th Exilarch Huna III,yes,,,
6000000000802776009,0,Latin,Yitzhak /ben Nechemya/ 18th Exilarch,Yitzhak ben Nechemya 18th Exilarch,18th Exilarch,yes,,,
6000000000802879019,0,Latin,Kahana /ben Abba Mari/ 23rd Exilarch Mar Kahana I,Kahana ben Abba Mari 23rd Exilarch Mar Kahana I,23rd Exilarch Mar Kahana I,yes,,,
6000000000802916013,0,Latin,Mar Zutra III a/k/a Mar Sutra I a/k/a Mar Sutra I /ben Mar Zutra II/ 1st Exilarch of Tiberias,Mar Zutra III a k a Mar Sutra I a k a Mar Sutra I ben Mar Zutra II 1st Exilarch of Tiberias,1st Exilarch of Tiberias,yes,,,
6000000000802916013,4,Latin,Mar Zutra III a/k/a Mar Sutra I /ben Mar Zutra II/ 1st Exilarch of Tiberias,Mar Zutra III a k a Mar Sutra I ben Mar Zutra II 1st Exilarch of Tiberias,1st Exilarch of Tiberias,yes,,,
6000000000803620616,0,Latin,Sushan-Dukht /Hadayyan/ Shah of Persia,Sushan-Dukht Hadayyan Shah of Persia,Shah of Persia,yes,,,
6000000000803852764,0,Latin,Gaius Julius Azizus Priest-King of Emesa,Gaius Julius Azizus Priest-King of Emesa,Priest-King of Emesa,yes,,,
6000000000804159168,0,Latin,Gaius Julius Longinus Soaemus /of Emesa/ Priest-King of Emesa,Gaius Julius Longinus Soaemus of Emesa Priest-King of Emesa,Priest-King of Emesa,yes,,,
6000000000804160871,0,Latin,Naṭronay /bar Hilay (Hillel)/ Gaon of Sura,Naṭronay bar Hilay (Hillel) Gaon of Sura,Gaon of Sura,yes,,,
6000000000804211293,0,Latin,Iamblichus /of Apamaea/ II,Iamblichus of Apamaea II,II,yes,,,
6000000000804228765,0,Latin,"Hophni ""Hakhnochi Boaz"" Kohen Ṣedeq /ben Ivomai/ Gaon of Sura","Hophni ""Hakhnochi Boaz"" Kohen Ṣedeq ben Ivomai Gaon of Sura",Gaon of Sura,yes,,,
6000000000804238161,0,Latin,Julius Aurelius Sulpicius Uranius Antoninus /of Emesa/ Priest-King of Emesa,Julius Aurelius Sulpicius Uranius Antoninus of Emesa Priest-King of Emesa,Priest-King of Emesa,yes,,,
6000000000804241326,0,Latin,Leontius Archbishop of Lyon,Leontius Archbishop of Lyon,Archbishop of Lyon,yes,,,
6000000000804284678,0,Latin,"Meiri ""Mari"" /ben Hananiah al-Nahr Peḳod/ Gaon of Sura","Meiri ""Mari"" ben Hananiah al-Nahr Peḳod Gaon of Sura",Gaon of Sura,yes,,,
6000000000804284740,0,Latin,Mar Ivomai Mishael Yitzhak /ben Hillel Kohen Zedeq/ Gaon of Sura,Mar Ivomai Mishael Yitzhak ben Hillel Kohen Zedeq Gaon of Sura,Gaon of Sura,yes,,,
6000000000804290938,0,Latin+Modifier,Abū ʾl-ʿAlā Israel /ben Shmuel haKohen/ Gaon of Sura,Abū ʾl-ʿAlā Israel ben Shmuel haKohen Gaon of Sura,Gaon of Sura,yes,,,
6000000000804290938,1,Hebrew,ישראל /בן שמואל הכהן/ גאון סורא,ישראל בן שמואל הכהן גאון סורא,גאון סורא,yes,,,
6000000000804402273,0,Latin,"Natronai Yosef ""Mari"" /haKohen/ Gaon of Sura & Jaen al-Andalus","Natronai Yosef ""Mari"" haKohen Gaon of Sura & Jaen al-Andalus",Gaon of Sura & Jaen al-Andalus,yes,,,
6000000000804408308,0,Latin,"Hillel Yishai ""Hilal"" /ben ""Mari""/ Gaon of Sura","Hillel Yishai ""Hilal"" ben ""Mari"" Gaon of Sura",Gaon of Sura,yes,,,
6000000000804408308,2,Hebrew,הלל ישי /בן מארי/ הגאון מסורא,הלל ישי בן מארי הגאון מסורא,הגאון מסורא,yes,,,
6000000000804415783,0,Latin,Nahshon /Sura/ Gaon of Sura,Nahshon Sura Gaon of Sura,Gaon of Sura,yes,,,
6000000000804875595,0,Latin,Nicholas /Haile/ Il,Nicholas Haile Il,Il,yes,,,
6000000000806277130,0,Latin,Henry /Thacker/ III,Henry Thacker III,III,yes,,,
6000000000806402013,0,Latin,Engelbrecht /Albrechtsen Bydelsbak/ af Torbenfeld,Engelbrecht Albrechtsen Bydelsbak af Torbenfeld,af Torbenfeld,yes,,,
6000000000806986001,0,Latin,"Ide Jørgensdatter /Lunge/ Frue - til Hessel, Katholm, Birkelse og Odden","Ide Jørgensdatter Lunge Frue - til Hessel, Katholm, Birkelse og Odden","Frue - til Hessel, Katholm, Birkelse og Odden",yes,Q111989135,Ide Jorgensdatter Lunge,none
6000000000807305137,0,Latin,Bárbola /Diaz Yupanqui y Ocllo/ La Coya - Princesa Real,Bárbola Diaz Yupanqui y Ocllo La Coya - Princesa Real,La Coya - Princesa Real,yes,,,
6000000000807965879,0,Latin,Entfidich /mac Erc/ King of the Picts,Entfidich mac Erc King of the Picts,King of the Picts,yes,,,
6000000000810225463,0,Latin,Wichmann /NN/ I,Wichmann NN I,I,yes,,,
6000000000813179174,0,Latin,Halsten Stenkilsson /Stenkilsson/ King of Sweden,Halsten Stenkilsson Stenkilsson King of Sweden,King of Sweden,yes,,,
6000000000819338463,1,Latin,Clemente Ubaldo /Molina Beltran/ Beltrán Del Castillo,Clemente Ubaldo Molina Beltran Beltrán Del Castillo,Beltrán Del Castillo,yes,,,
6000000000822205151,0,Latin,Maurecato I rey de Asturias,Maurecato I rey de Asturias,rey de Asturias,yes,,,
6000000000822948144,0,Latin,Sancia /de Gascogne/ comtesse consort de Peiregòrd,Sancia de Gascogne comtesse consort de Peiregòrd,comtesse consort de Peiregòrd,yes,,,
6000000000823026331,0,Latin,Arnaud /de Gascogne/ Duc de Gascogne,Arnaud de Gascogne Duc de Gascogne,Duc de Gascogne,yes,,,
6000000000825212631,0,Latin,Aznar II /Galíndez/ conde de Aragón,Aznar II Galíndez conde de Aragón,conde de Aragón,yes,,,
6000000000826747529,0,Latin,Tassilo II Duke of Bavaria,Tassilo II Duke of Bavaria,Duke of Bavaria,yes,,,
6000000000830085792,0,Latin,Robert /Crossman/ Jr.,Robert Crossman Jr.,Jr.,yes,Q116975238,"Col/ Robert Crossman, Jr.",all
6000000000831060653,0,Latin,Blanca I /de Navarra/ reina de Navarra,Blanca I de Navarra reina de Navarra,reina de Navarra,yes,,,
6000000000831203108,0,Latin,Carlos IV /de Aragón y Navarra/ rei titular de Navarra,Carlos IV de Aragón y Navarra rei titular de Navarra,rei titular de Navarra,yes,,,
6000000000831222922,0,Latin,Carlos III 'el Noble' /de Navarra/ rey de Navarra,Carlos III 'el Noble' de Navarra rey de Navarra,rey de Navarra,yes,,,
6000000000831340779,0,Latin,Leonor /de Castilla y León/ infanta de Castilla y León,Leonor de Castilla y León infanta de Castilla y León,infanta de Castilla y León,yes,,,
6000000000831921394,0,Latin,Juan /Griego/ II,Juan Griego II,II,yes,,,
6000000000834293371,0,Latin,Roger /Griswold/ Sr.,Roger Griswold Sr.,Sr.,yes,,,
6000000000839117262,0,Latin,"Hannibal Clausen /Sehested/ Greve, Statholder Norge","Hannibal Clausen Sehested Greve, Statholder Norge","Greve, Statholder Norge",yes,Q2466903,Hannibal Sehested,none
6000000000839117262,2,Latin,"Hannibal Clausen /Sehested/ Statholder, Rigsskatmester","Hannibal Clausen Sehested Statholder, Rigsskatmester","Statholder, Rigsskatmester",yes,Q2466903,Hannibal Sehested,none
6000000000839183113,0,Latin,Christiana Christiansdatter /Munk/ Grevinde af Slesvig-Holsten,Christiana Christiansdatter Munk Grevinde af Slesvig-Holsten,Grevinde af Slesvig-Holsten,yes,Q2411396,Christiane Sehested,none
6000000000840999162,0,Latin,João /Rodrigues Portocarrero/ señor de Villarreal y de Panoyas,João Rodrigues Portocarrero señor de Villarreal y de Panoyas,señor de Villarreal y de Panoyas,yes,,,
6000000000843042071,3,Latin,Charles de /de Vendôme/ IV duc,Charles de de Vendôme IV duc,IV duc,yes,Q536033,"Charles, Duke of Vendôme",none
6000000000843049128,0,Latin,Antoine /de Bourbon/ king of Navarre,Antoine de Bourbon king of Navarre,king of Navarre,yes,Q310334,Antoine of Navarre,some
6000000000843049128,2,Latin,Antonio /de Borbón/ rey de Navarra,Antonio de Borbón rey de Navarra,rey de Navarra,yes,Q310334,Antoine of Navarre,none
6000000000843049128,3,Latin,Antoine /de Bourbon/ roi de Navarre,Antoine de Bourbon roi de Navarre,roi de Navarre,yes,Q310334,Antoine of Navarre,some
6000000000843584110,0,Latin,Juan /Ortiz de Zárate/ Capitán,Juan Ortiz de Zárate Capitán,Capitán,yes,,,
6000000000843602131,0,Latin,Maria Antonia Josefa Johanna /Habsburg-Lothringen/ Queen consort of France,Maria Antonia Josefa Johanna Habsburg-Lothringen Queen consort of France,Queen consort of France,yes,Q47365,Marie Antoinette,none
6000000000843602131,2,Latin,Maria Antonia Josepha Johanna /von Österreich-Lothringen/ königin von Frankreich und Navarra,Maria Antonia Josepha Johanna von Österreich-Lothringen königin von Frankreich und Navarra,königin von Frankreich und Navarra,yes,Q47365,Marie Antoinette,none
6000000000843602131,4,Latin,Marie-Antoinette Josèphe Jeanne /de Habsbourg-Lorraine/ reine des Français,Marie-Antoinette Josèphe Jeanne de Habsbourg-Lorraine reine des Français,reine des Français,yes,Q47365,Marie Antoinette,none
6000000000843610007,0,Latin,Juan López /de Recalde/ Señor de Recalde y Vizcarzui,Juan López de Recalde Señor de Recalde y Vizcarzui,Señor de Recalde y Vizcarzui,yes,,,
6000000000850681621,0,Latin,Clotilde Romualda /de Urioste Velasco/ Princesa de la Glorieta,Clotilde Romualda de Urioste Velasco Princesa de la Glorieta,Princesa de la Glorieta,yes,,,
6000000000850684881,0,Latin,Francisco /Argandoña Revilla/ Príncipe de la Glorieta,Francisco Argandoña Revilla Príncipe de la Glorieta,Príncipe de la Glorieta,yes,,,
6000000000850688079,0,Latin,María Teresa /Urioste Gantier/ II,María Teresa Urioste Gantier II,II,yes,,,
6000000000853042335,0,Latin,Ose Jonsdotter /Kyrning/ till Rännenäs,Ose Jonsdotter Kyrning till Rännenäs,till Rännenäs,yes,,,
6000000000853042335,1,Latin,Ose Jonsdatter /Kyrning af Hejreholm/ til Rännenäs,Ose Jonsdatter Kyrning af Hejreholm til Rännenäs,til Rännenäs,yes,,,
6000000000853042335,2,Latin,Åsa Jonsdotter /Kyrning/ till Rännenäs,Åsa Jonsdotter Kyrning till Rännenäs,till Rännenäs,yes,,,
6000000000853101092,0,Latin,Gregers /Pedersen Krognos/ til Vidskøfle,Gregers Pedersen Krognos til Vidskøfle,til Vidskøfle,yes,,,
6000000000853172009,0,Latin,Peder /Stigsen Krognos/ til Krapperup,Peder Stigsen Krognos til Krapperup,til Krapperup,yes,,,
6000000000853172009,1,Latin,Peder // til Krapperup,Peder til Krapperup,til Krapperup,yes,,,
6000000000857016008,0,Latin,Maria comtesse de Saint-Paul /of Luxembourg/ Countess of Saint-Pol,Maria comtesse de Saint-Paul of Luxembourg Countess of Saint-Pol,Countess of Saint-Pol,yes,,,
6000000000859948726,0,Latin,Pons /de La Valette-Parisot/ Seigneur de Labro,Pons de La Valette-Parisot Seigneur de Labro,Seigneur de Labro,yes,,,
6000000000860214286,0,Latin,Jean Antoine /de Saint-Exupéry/ Seigneur de Saint-Amans,Jean Antoine de Saint-Exupéry Seigneur de Saint-Amans,Seigneur de Saint-Amans,yes,,,
6000000000860259173,0,Latin,Begga /de Landen/ abbesse d'Andenne,Begga de Landen abbesse d'Andenne,abbesse d'Andenne,yes,Q266765,Begga,none
6000000000860419019,0,Latin,Bernard II /de La Valette-Parisot/ Seigneur de Parisot,Bernard II de La Valette-Parisot Seigneur de Parisot,Seigneur de Parisot,yes,,,
6000000000861160976,0,Latin,Guillot /de La Valette-Cornusson/ Seigneur de Boismenon et de Cornusson,Guillot de La Valette-Cornusson Seigneur de Boismenon et de Cornusson,Seigneur de Boismenon et de Cornusson,yes,,,
6000000000861319730,0,Latin,Thibaud I /de Lévis/ seigneur de Grammont,Thibaud I de Lévis seigneur de Grammont,seigneur de Grammont,yes,,,
6000000000861690069,0,Latin,Pierre /de Lévis/ Seigneur de Gramont & de Carcenac,Pierre de Lévis Seigneur de Gramont & de Carcenac,Seigneur de Gramont & de Carcenac,yes,,,
6000000000861819061,0,Latin,Philippe I /de Lévis/ vicomte de Lautrec,Philippe I de Lévis vicomte de Lautrec,vicomte de Lautrec,yes,,,
6000000000862344454,0,Latin,"John /Lewis/ IV, of Warner Hall","John Lewis IV, of Warner Hall","IV, of Warner Hall",yes,Q92501590,John Lewis IV,some
6000000000864049064,0,Latin,"Louis /de France/ Comte d’Evreux, de Meulan, de Gien et de Longueville","Louis de France Comte d’Evreux, de Meulan, de Gien et de Longueville","Comte d’Evreux, de Meulan, de Gien et de Longueville",yes,,,
6000000000864972147,0,Latin,Francis Frank Augustine /Washington/ Jr.,Francis Frank Augustine Washington Jr.,Jr.,yes,,,
6000000000865278277,0,Latin,Francis /Hastings/ MP,Francis Hastings MP,MP,yes,,,
6000000000865518088,0,Latin,Johann I /Askanier/ Markgraf,Johann I Askanier Markgraf,Markgraf,yes,,,
6000000000868536900,0,Latin,Juan /de Magaña y Pacheco/ alferez,Juan de Magaña y Pacheco alferez,alferez,yes,,,
6000000000868540310,1,Latin,Sancho // II Señor de Arellano,Sancho II Señor de Arellano,II Señor de Arellano,yes,,,
6000000000868543302,0,Latin,Bernardino /Ramírez de Arellano/ Señor de Soto,Bernardino Ramírez de Arellano Señor de Soto,Señor de Soto,yes,,,
6000000000868543657,0,Latin,Isabel /Enriquez/ 2nd Wife.,Isabel Enriquez 2nd Wife.,2nd Wife.,yes,,,
6000000000868550764,0,Latin,"Juan /Martínez de Luna/ Señor de Morata de Jalón, Illueca y Gotor","Juan Martínez de Luna Señor de Morata de Jalón, Illueca y Gotor","Señor de Morata de Jalón, Illueca y Gotor",yes,,,
6000000000868555214,0,Latin,Aldonza /Ochoa de Avellaneda/ X Señora de Avellaneda,Aldonza Ochoa de Avellaneda X Señora de Avellaneda,X Señora de Avellaneda,yes,,,
6000000000868555278,0,Latin,Jaime /de Luna y Cabeza de Vaca/ Señor de Illueca y Gotor,Jaime de Luna y Cabeza de Vaca Señor de Illueca y Gotor,Señor de Illueca y Gotor,yes,,,
6000000000868555278,1,Latin,Juan /de Gotor y Luna/ Señor de Illueca y Gotor,Juan de Gotor y Luna Señor de Illueca y Gotor,Señor de Illueca y Gotor,yes,,,
6000000000869909476,0,Latin,Francis Augustine /Washington/ Sr.,Francis Augustine Washington Sr.,Sr.,yes,,,
6000000000870862292,0,Latin,Jean II /de La Valette-Parisot/ Seigneur de Parisot,Jean II de La Valette-Parisot Seigneur de Parisot,Seigneur de Parisot,yes,,,
6000000000870914255,0,Latin,Jean I /de Valette/ Seigneur de Parisot,Jean I de Valette Seigneur de Parisot,Seigneur de Parisot,yes,,,
6000000000871071155,0,Latin,"Jean /du Bruelh (ou du Breuil, ou du Breulh)/ Seigneur de Cas","Jean du Bruelh (ou du Breuil, ou du Breulh) Seigneur de Cas",Seigneur de Cas,yes,,,
6000000000874391368,0,Latin,Rudbek /Kaas/ til Nedergaard i Bøstrup,Rudbek Kaas til Nedergaard i Bøstrup,til Nedergaard i Bøstrup,yes,,,
6000000000875546141,0,Latin,Caleb /Jones/ Jr,Caleb Jones Jr,Jr,yes,,,
6000000000877940545,0,Latin,Mawiyah /bint al-Hakam/ {Unsourced},Mawiyah bint al-Hakam {Unsourced},{Unsourced},yes,,,
6000000000877951589,2,Arabic,أبو العاص آل الحكم // الخليفة قرطبة,أبو العاص آل الحكم الخليفة قرطبة,الخليفة قرطبة,yes,,,
6000000000877994374,0,Arabic+Latin,'Abd ar-Rahmân III al-Nasir الناصر لدين الله /ibn Muhammad/ emir of Córdoba,'Abd ar-Rahmân III al-Nasir الناصر لدين الله ibn Muhammad emir of Córdoba,emir of Córdoba,yes,,,
6000000000877994374,1,Arabic,عبد الرحمن الناصر لدين الله // الخليفة قرطبة,عبد الرحمن الناصر لدين الله الخليفة قرطبة,الخليفة قرطبة,yes,,,
6000000000878165028,2,Arabic,أبو الوليد هشام /بن الحكم/ الخليفة قرطبة,أبو الوليد هشام بن الحكم الخليفة قرطبة,الخليفة قرطبة,yes,,,
6000000000879573310,0,Latin,Edward /Dale/ Cavalier,Edward Dale Cavalier,Cavalier,yes,Q76277710,Edward Dale,none
6000000000883254898,0,Latin,Catherine /de Bourbon/ Madame de France,Catherine de Bourbon Madame de France,Madame de France,yes,Q268652,Catherine de Bourbon,some
6000000000883334967,0,Latin,Louis /de Lorraine/ cardinal de Guise,Louis de Lorraine cardinal de Guise,cardinal de Guise,yes,,,
6000000000885753061,0,Latin,Dorthe Ellersdatter /Krabbe-Juel/ til Holris,Dorthe Ellersdatter Krabbe-Juel til Holris,til Holris,yes,,,
6000000000887918942,0,Latin,"Guy /de Ponthieu/ Comte de Montreuil, voir Tapisserie de Bayeux","Guy de Ponthieu Comte de Montreuil, voir Tapisserie de Bayeux","Comte de Montreuil, voir Tapisserie de Bayeux",yes,,,
6000000000891680343,0,Latin,"Valdemar ""The Victorious"" Valdemarson /Jelling/ II","Valdemar ""The Victorious"" Valdemarson Jelling II",II,yes,Q157799,Valdemar II of Denmark,all
6000000000891680343,2,Latin,"Valdemar II ""Sejr"" /Jelling/ Konge af Danmark","Valdemar II ""Sejr"" Jelling Konge af Danmark",Konge af Danmark,yes,Q157799,Valdemar II of Denmark,none
6000000000891680343,4,Latin,Valdemar II „der Sieger“ /Jelling/ König von Dänemark,Valdemar II „der Sieger“ Jelling König von Dänemark,König von Dänemark,yes,Q157799,Valdemar II of Denmark,none
