qid	geni_id	en_label	en_description
Q45432232	6000000075420710870	Wang Gongdao	Song dynasty person CBDB = 38295
Q45432233	6000000075424790875	Xie Hao	person (CBDB = 40595)
Q45432234	6000000075426073211	He Cheng	Yuan dynasty person CBDB = 42094
Q45432235	6000000075423219149	Mou Lei	Yuan dynasty person CBDB = 39793
Q45432236	6000000075425057252	Li Zhen	Song dynasty person CBDB = 41394
Q45432238	6000000075422528923	Bao Zheng	Song dynasty person CBDB = 39293
Q45432239	6000000075421801823	Gong Mengkui	Yuan dynasty person CBDB = 38893
Q45432241	6000000075426859990	Lv Shengzhi	Song dynasty person CBDB = 42394
Q45432242	6000000075423074828	Zhu Yuan	Song dynasty person CBDB = 39393
Q45432243	6000000075427217928	Shao Shuyi	Song dynasty person CBDB = 42594
Q45432244	6000000075423705102	Zhang Zhao	Song dynasty person CBDB = 40192
Q45432245	6000000075422259962	Gan Zhaoji	Song dynasty person CBDB = 39095
Q45432246	6000000075424180935	Du Anshi	Song dynasty person CBDB = 40293
Q45432247	6000000075428379003	Hong Tianfu	Song dynasty person CBDB = 43295
Q45432248	6000000075428532871	Shi Yu	Song dynasty person CBDB = 42995
Q45432249	6000000075425188155	Zhang Zhongfu	Song dynasty person CBDB = 41293
Q45432250	6000000075423815965	Zhu Guangyong	Song dynasty person CBDB = 39994
Q45432252	6000000075419788854	Wang Xiangru	Song dynasty person CBDB = 37695
Q45432253	6000000075421521850	Chang Shi	Song dynasty person CBDB = 38693
Q45432254	6000000075423084084	Xiang Zongxian	Song dynasty person CBDB = 39696
Q45432255	6000000075426390922	Wu Zhao	Song dynasty person CBDB = 41795
Q45432256	6000000075425308834	Li Yuan	Song dynasty person CBDB = 40894
Q45432258	6000000075426030851	Li Shunqing	person, CBDB = 41494
Q45432260	6000000075419742964	Ding Lian	Song dynasty person CBDB = 37795
Q45432261	6000000075420954830	Wen Yueneng	Song dynasty person CBDB = 38393
Q45432262	6000000075426104878	Wu Qian	Song dynasty person CBDB = 41596
Q45432263	6000000075421093121	Wang Yi	Song dynasty person CBDB = 38793
Q45432264	6000000075420272913	Wang Tang	Song dynasty person CBDB = 37993
Q45432265	6000000075423534994	Ren Wensu	Song dynasty person CBDB = 39894
Q45432266	6000000075425333917	Li Shouxin	Song dynasty person CBDB = 40995
Q45432267	6000000075420967960	Mao Wenchang	person, CBDB = 38494
Q45432268	6000000075419926160	Fang Que	person, CBDB = 38093
Q45432269	6000000075428430043	Zhou Zhichun	Song dynasty person CBDB = 43197
Q45432270	6000000075425214111	Li Shide	Song dynasty person CBDB = 41195
Q45432271	6000000075426371177	Lin Yu	Song dynasty person CBDB = 42296
Q45432272	6000000075423065910	Wang Gong	Song dynasty person CBDB = 39593
Q45432273	6000000075425462931	Li  Yonggong	Song dynasty person CBDB = 41095
Q45432274	6000000075423787084	Yin Zhi	Song dynasty person CBDB = 40094
Q45432275	6000000075427458991	Hu Fang	person, CBDB = 42893
Q45432276	6000000075420703840	Yu Jin	Song dynasty person CBDB = 38193
Q45432277	6000000075424713997	Shi Tanying	Song dynasty person CBDB = 40693
Q45432279	6000000075426697169	Lin Huizhi	Song dynasty person CBDB = 42694
Q45432281	6000000075428915910	Jiang Yu	Song dynasty person CBDB = 43493
Q45432282	6000000074354764884	Han Shi	Song dynasty person (CBDB = 43393)
Q45432283	6000000075426278914	Wu Boju	Song dynasty person CBDB = 41696
Q45432284	6000000075429341845	Zha Shen	Song dynasty person CBDB=43595
Q45432285	6000000075427545823	Zhou Tianfeng	Song dynasty person CBDB = 42793
Q45432286	6000000075426239105	Lv Zhizhi	Song dynasty person CBDB = 41998
Q45432287	6000000075426680192	Lin Taisu	Song dynasty person CBDB = 42493
Q45432288	6000000075424107082	Zhu Bi	Song dynasty person CBDB = 40397
Q45432289	6000000075422805983	Zhang Yuchun	Song dynasty person CBDB = 39496
Q45432290	6000000075426109236	Fang Yuzhi	Song dynasty person CBDB = 42193
Q45432291	6000000075421092984	Mao Changda	Song dynasty person CBDB = 38595
Q45432292	6000000075422387952	Shi Wen	Song dynasty person CBDB = 39194
Q45432293	6000000074704526225	Wang Gan	person, CBDB = 38994
Q45432294	6000000075420096870	Wang Yingsun	person, CBDB = 37895
Q45432295	6000000075426611904	Zong Shi	Song dynasty person CBDB = 41895
Q45432296	6000000075423914380	Xie Fu	person, CBDB = 40596
Q45432297	6000000075420885824	Wang Gongfu	Song dynasty person CBDB = 38296
Q45432298	6000000075423776822	Yang Wuzhong	Song dynasty person CBDB = 39794
Q45432299	6000000075425776923	Li Maoxian	Song dynasty person CBDB = 41395
Q45432300	6000000075426109196	He Zhen	Song dynasty person CBDB = 42095
Q45432301	6000000075422555935	Qiu Yao	Song dynasty person CBDB = 39294
Q45432302	6000000075421660865	Wang Tang	Song dynasty person CBDB = 38894
Q45432303	6000000075424980939	Dai Liangzhai	Song dynasty person CBDB = 40796
Q45432304	6000000075426848977	He Yingyou	Song dynasty person CBDB = 42395
Q45432305	6000000075423014847	An Baoheng	Song dynasty person CBDB = 39394
Q45432306	6000000075427149003	Zhou Zhihan	Song dynasty person CBDB = 42595
Q45432307	6000000075423787171	Shi Lingzhao	Song dynasty person CBDB = 40193
Q45432308	6000000075423734101	Song Ximeng	Song dynasty person CBDB=40294
Q45432309	6000000075427900218	Chai Ding	Song dynasty person CBDB = 43296
Q45432310	6000000075428318891	Shi Nanyi	Song dynasty person CBDB = 42996
Q45432311	6000000075425604941	Li Mai	Song dynasty person CBDB = 41294
Q45432312	6000000075424001834	Yin Gong	Song dynasty person CBDB = 39995
Q45432313	6000000075422090045	Wang Xiaozhong	Song dynasty person CBDB = 39096
Q45432314	6000000075421444876	Shen Shi	Song dynasty person CBDB=38694
Q45432315	6000000075423600824	Xiang Zongfan	Song dynasty person CBDB = 39697
Q45432317	6000000075425083108	Wu Congshan	Song dynasty person CBDB = 41796
Q45432318	6000000075425157866	Li Fu	Song dynasty person CBDB = 40895
Q45432319	6000000075419569001	Wang Zhaoming	Song dynasty person CBDB = 37696
Q45432320	6000000075425051353	Yu Rongguang	Song dynasty person CBDB = 41495
Q45432321	6000000075428373907	Shi Shu	Song dynasty person CBDB = 43098
Q45432322	6000000075050463875	Wang Da	Song dynasty person (CBDB = 37796)
Q45432323	6000000075420989861	Wang Deming	Song dynasty person CBDB = 38394
Q45432324	6000000075421015193	Tian Wei	Song dynasty person CBDB = 38794
Q45432325	6000000075420268901	Wang Guifa	Song dynasty person (CBDB = 37994)
Q45432326	6000000075425937982	Li Ximing	Song dynasty person CBDB = 41597
Q45432327	6000000075423564963	Zhu Qinze	Song dynasty person CBDB = 39895
Q45432328	6000000075425358915	Li Dabian	Song dynasty person CBDB = 40996
Q45432329	6000000075420134992	Guo Shi	Song dynasty person CBDB = 38094
Q45432330	6000000075428616932	Wang Wenke	Song dynasty person CBDB = 43198
Q45432331	6000000075425733838	Xing Qi	Song dynasty person CBDB = 41196
Q45432332	6000000075421211830	Wang Mu	Song dynasty person CBDB = 38495
Q45432333	6000000075425788455	Lai Qingxiang	Song dynasty person CBDB = 42297
Q45432334	6000000075423326847	Wu Quan	Song dynasty person CBDB = 39595
Q45432335	6000000075427574910	Lin Fenglong	Song dynasty person CBDB = 42894
Q45432336	6000000075424089873	Song Huo	Song dynasty person CBDB = 40095
Q45432337		Wang Yunlong	Yuan dynasty person CBDB = 38194
Q45432338	6000000075427455834	Zhou Zhu	Song dynasty person CBDB = 42695
Q45432339	6000000075424788964	Li Zhu	Song dynasty person CBDB = 40694
Q45432340	6000000075424345980	Xin Qizong	Song dynasty person CBDB = 40497
Q45432341	6000000075429182835	Zhang Xun	person, CBDB = 43494
Q45432342	6000000075425202997	Li Yongqing	Song dynasty person CBDB = 41097
Q45432344	6000000075425586171	Wu Jingluan	Song dynasty person CBDB = 41697
Q45432345	6000000074691535093	Fan Yuanyu	Song dynasty person CBDB = 43596
Q45432346	6000000075427533853	Shang Song	Song dynasty person CBDB = 42794
Q45432347	6000000075426469962	Liu Jiang	Song dynasty person CBDB = 41999
Q45432348	6000000075425771625	Lin Renshi	Song dynasty person CBDB = 42494
Q45432349	6000000075424387877	Du Tingzhi	Song dynasty person CBDB = 40398
Q45432351	6000000075426823906	Lin Cai	Song dynasty person CBDB = 42194
Q45432352	6000000075422923968	Zhu Dade	Song dynasty person (CBDB = 39497)
Q45432353	6000000075422545907	Yuan Dao	Song dynasty person CBDB=39195
Q45432354	6000000075421274903	Mao Huiran	Song dynasty person CBDB = 38596
Q45432355	6000000075420545670	Fang Maode	Song dynasty person CBDB = 38995
Q45432356	6000000074736954065	He Shilin	Song dynasty person (CBDB = 41896)
Q45432357	6000000075424874831	Li Bin	Song dynasty person (CBDB = 40597)
Q45432358	6000000075423700868	Mou Yong	Yuan dynasty person CBDB = 39795
Q45432359	6000000075420885829	Wang Hanchen	Song dynasty person CBDB = 38298
Q45432360	6000000075425853869	Wu Yi	Song dynasty person CBDB = 41396
Q45432361	6000000075420269821	Ding Shoude	person, CBDB = 37896
Q45432362	6000000075426393125	He Yusou	Song dynasty person CBDB = 42096
Q45432363	6000000075422520961	Cui Shi	Song dynasty person (CBDB = 39295)
Q45432364	6000000075421743875	Sima Yi	Song dynasty person CBDB = 38895
Q45432365	6000000075425151836	Shi Delan	Song dynasty person CBDB = 40797
Q45432366	6000000075426922947	Lin Zhao	Song dynasty person CBDB = 42396
Q45432367	6000000075422076316	An Gongxing	Song dynasty person CBDB = 39396
Q45432368	6000000075423966128	Shi Xianchao	person, CBDB = 40295
Q45432369	6000000075427171914	Zhou Wenhu	Song dynasty person CBDB = 42596
Q45432370	6000000075423806099	cheng Bi	Song dynasty person CBDB = 40194
Q45432371	6000000074791903924	Yelv Lvfen	Liao dynasty person CBDB = 43297
Q45432372	6000000075425584070	Li Fu	Song dynasty person CBDB = 41295
Q45432373	6000000075424027853	Shen Zhu	Song dynasty person CBDB = 39996
Q45432374	6000000075426086217	Shi Jun	Song dynasty person CBDB = 42997
Q45432375	6000000075422372857	Wang Si	Song dynasty person CBDB = 39097
Q45432376	6000000075423205018	He Zhi	person, CBDB = 39698
Q45432378	6000000075425825942	Wu Mengbi	Song dynasty person (CBDB = 41797)
Q45432379	6000000075424910019	Li Dafang	Song dynasty person CBDB=40896
Q45432380	6000000075425681065	Wu Yi	Song dynasty person CBDB = 41496
Q45432381	6000000075419595950	Wang Chihou	Song dynasty person CBDB = 37697
Q45432382	6000000075419989889	Li Shi	Song dynasty person CBDB = 37797
Q45432384	6000000075421043834	Wang Huaixun	Song dynasty person CBDB = 38395
Q45432385	6000000075428306051	Zhou Han	Song dynasty person CBDB = 43099
Q45432387	6000000075419976098	Wang Si	Song dynasty person CBDB = 37995
Q45432388	6000000075425752015	Li Xianzhi	person, CBDB = 41598
Q45432389	6000000075423444108	Tian Shi	Song dynasty person (CBDB = 39896)
Q45432390	6000000075425243968	Li Zongyuan	Song dynasty person CBDB = 40997
Q45432391	6000000075420322951	Wang Youzhi	Song dynasty person CBDB = 38095
Q45432393	6000000075428757871	Hu Qian	Yuan dynasty person CBDB = 43199
Q45432394	6000000075424649453	Li Jingzhi	Song dynasty person CBDB = 41197
Q45432395	6000000075419899955	Wang Yongzhi	person, CBDB = 38496
Q45432396	6000000075426966865	He Wanling	Song dynasty person CBDB = 42298
Q45432397	6000000075427167084	Shen Shi	person, CBDB = 42895
Q45432398	6000000075424034893	Song Zhiwang	Song dynasty person CBDB = 40096
Q45432399	6000000075422369314	Wu Qi	Song dynasty person CBDB = 39597
Q45432400	6000000075420257087	Wang Jue	Song dynasty person CBDB = 38195
Q45432402	6000000075423347660	Shi Tanying	Song dynasty person CBDB = 40695
Q45432403	6000000075424410828	Du Wan	Song dynasty person CBDB = 40498
Q45432404	6000000075428988861	Lin Chugong	Song dynasty person CBDB = 43496
Q45432405	6000000075425369993	Li Wenchang	Song dynasty person (CBDB = 41098)
Q45432406	6000000075426116947	Li Weizheng	Song dynasty person CBDB = 41698
Q45432407	6000000075429283894	Gao Bian	Song dynasty person CBDB = 43597
Q45432408	6000000075429084825	Kong Duanchao	Song dynasty person CBDB = 43395
Q45432409	6000000075427482885	Zhou Huizhi	Song dynasty person CBDB = 42795
Q45432410	6000000075425997200	He Bowei	Song dynasty person CBDB = 42000
Q45432411	6000000075427144875	Wei Shi	Song dynasty person CBDB = 42495
Q45432412	6000000075422661743	Du Gangjiu	Song dynasty person CBDB = 40399
Q45432413	6000000075426889871	Qingyang Mengyan	Song dynasty person (CBDB = 42195)
Q45432414	6000000074709139189	Yuwen Shi	Song dynasty person CBDB=39498
Q45432415	6000000075422439948	Shi Yu	Song dynasty person CBDB = 39196
Q45432416	6000000075420872067	Shi Gui	Yuan dynasty person CBDB = 38597
Q45432417	6000000075421701137	Wang Wan	Song dynasty person CBDB = 38996
Q45432419	6000000075426224038	He Shou	Song dynasty person CBDB = 41897
Q45432420	6000000075424757900	Song Hanchen	Song dynasty person CBDB = 40598
Q45432421	6000000075423672857	Mou Hou	Yuan dynasty person CBDB = 39796
Q45432422	6000000075420012392	Wang Gongyi	Song dynasty person CBDB = 38299
Q45432423	6000000075425946824	Ruan Sicong	Song dynasty person CBDB = 41397
Q45432424	6000000075420083912	Wang Keqian	person, CBDB = 37897
Q45432426	6000000075426429051	Lv Renlong	Song dynasty person CBDB = 42097
Q45432427	6000000075421384995	Gong Risheng	person, CBDB = 38896
Q45432428	6000000075426777981	Lv Qinwen	Song dynasty person CBDB = 42397
Q45432429	6000000075425207824	Li Sui	person, CBDB = 40798
Q45432430	6000000075421724409	Liu Mao	person, CBDB = 39397
Q45432431	6000000075427276869	Lin Ze	Song dynasty person CBDB = 42597
Q45432432	6000000075424325822	Wang Maoqing	Song dynasty person (CBDB = 40195)
Q45432433	6000000075424470822	Shi Xianbin	Song dynasty person CBDB = 40296
Q45432434	6000000075428880881	Hu Chaoying	Song dynasty person CBDB = 43298
Q45432435	6000000075428490917	Shi Lei	Song dynasty person CBDB = 42998
Q45432437	6000000075425759878	Li Xiangzhi	Song dynasty person CBDB = 41296
Q45432438	6000000075423554071	Wang Cun	Song dynasty person CBDB = 39997
Q45432439	6000000075423005036	Xu Boyan	person, CBDB = 39699
Q45432440	6000000075426383900	Tang Bida	person, CBDB = 41798
Q45432441	6000000075425132937	Li Xu	Song dynasty person CBDB = 40897
Q45432442	6000000075421548826	Shi Quanyu	person, CBDB = 38696
Q45432444	6000000075420079829	Wang Yu	Song dynasty person CBDB = 37798
Q45432445	6000000075425399111	Wu Shen	Song dynasty person CBDB = 41497
Q45432446	6000000075421055822	Wang Zhengchen	Song dynasty person CBDB = 38396
Q45432447	6000000075428489978	Lin Jili	Song dynasty person CBDB = 43100
Q45432448	6000000075420122037	Wang Ting	Song dynasty person CBDB = 37996
Q45432449	6000000075426156835	Li Xizheng	Song dynasty person CBDB = 41599
Q45432450	6000000075420256015	Wang Zuo	person, CBDB = 38797
Q45432451	6000000075423901830	Zhu Zhen	person, CBDB = 39897
Q45432452	6000000075424733156	Li Zhongfang	Song dynasty person CBDB = 40998
Q45432453	6000000075420141130	Fang Ni	Song dynasty person CBDB = 38096
Q45432454	6000000075428821851	Zhou Zhishen	Song dynasty person CBDB = 43200
Q45432455	6000000075425693893	Li Deming	Song dynasty person CBDB = 41198
Q45432456	6000000075427012847	Xi Heng	Song dynasty person CBDB = 42299
Q45432457	6000000075427659891	Hong Gui	Song dynasty person CBDB = 42896
Q45432458	6000000075420884910	Mao Wensou	Song dynasty person CBDB=38497
Q45432461	6000000075420377883	Yu Gao	person, CBDB = 38196
Q45432462	6000000075427386881	Lin Biqing	Song dynasty person CBDB = 42697
Q45432464	6000000075423933284	Li Zuxiang	Song dynasty person CBDB = 40696
Q45432465	6000000075424832177	Li Shubao	Song dynasty person CBDB = 41099
Q45432466	6000000075425771149	Wu Zongdan	Song dynasty person CBDB = 41699
Q45432467	6000000075428926880	Hu Lvgang	Song dynasty person CBDB = 43497
Q45432468	6000000075429375849	Fan Yanhui	Song dynasty person CBDB = 43598
Q45432469	6000000075428781950	Hu Xian	Song dynasty person CBDB = 43396
Q45432470	6000000075427409889	Li Weiyong	Song dynasty person CBDB = 42796
Q45432471	6000000075426569878	He Jian	Song dynasty person CBDB = 42001
Q45432472	6000000075426567170	Lin Daishu	Song dynasty person CBDB = 42496
Q45432473	6000000075424511844	Song Yun	Song dynasty person CBDB = 40400
Q45432474	6000000075426440057	Yu Guanfu	Song dynasty person CBDB = 42196
Q45432475	6000000074685238354	Zhang Shi	Song dynasty person (CBDB = 39499)
Q45432476	6000000075422546869	Shi Gan	Song dynasty person CBDB = 39197
Q45432477	6000000075420964148	Gong Ji	Song dynasty person CBDB = 38997
Q45432478	6000000075421059014	Mao Xixi	Song dynasty person CBDB = 38598
Q45432479	6000000075424575990	Li You	person, CBDB = 40599
Q45432480	6000000075423455981	Zhu Zhizhong	Song dynasty person CBDB = 39797
Q45432481	6000000075420701957	Shangguan Mi	Song dynasty person CBDB = 38300
Q45432482	6000000075425867899	Li Gong	Song dynasty person CBDB = 41398
Q45432483	6000000075420199860	Ding Yu	Song dynasty person CBDB = 37898
Q45432484	6000000075426662835	Chen Shi	Song dynasty person CBDB = 41898
Q45432485	6000000075422281075	Qiu Jun	Song dynasty person CBDB = 39297
Q45432486	6000000075426426126	Yu Xidan	Song dynasty person CBDB = 42098
Q45432487	6000000075421600916	Fang Conglong	Song dynasty person CBDB = 38897
Q45432488	6000000075427057833	Shao Bin	Song dynasty person CBDB = 42398
Q45432490	6000000075425125870	Li Jizhou	Song dynasty person (CBDB = 40799)
Q45432491	6000000075422770955	Zhu Wan	Song dynasty person CBDB = 39398
Q45432492	6000000075426214368	Shao Zhirou	Song dynasty person CBDB = 42598
Q45432493	6000000074792049830	Yelv Susa	Liao dynasty person CBDB = 43299
Q45432494	6000000075424260844	Song Yongxi	Song dynasty person CBDB = 40196
Q45432495	6000000075424388836	Li Mu	Song dynasty person CBDB = 40297
Q45432496	6000000075428386916	Shi Chang	Song dynasty person CBDB = 42999
Q45432497	6000000075425626983	Li Boyu	Song dynasty person CBDB = 41297
Q45432498	6000000075421848092	Shi Liangzhen	person, CBDB = 39099
Q45432499	6000000075423606822	Zhu Mingpu	Yuan dynasty person CBDB = 39700
Q45432500	6000000075426454869	Lv Wu	Song dynasty person CBDB = 41799
Q45432501	6000000075423444187	Wang Shao	Song dynasty person CBDB = 39998
Q45432502	6000000075424910024	Li Zuo	Song dynasty person CBDB = 40898
Q45432503	6000000075418647324	Wang Zhiyong	Song dynasty person CBDB = 37699
Q45432504	6000000074728694879	Fang Yuancai	Song dynasty person (CBDB = 37799)
Q45432505	6000000075421462879	Wang Pu	Song dynasty person CBDB = 38697
Q45432506	6000000075425390270	Li Hanju	Song dynasty person CBDB = 41498
Q45432507	6000000075420824921	Wang Zhengchen	Song dynasty person CBDB = 38397
Q45432508	6000000075428739824	Chen Bing	Song dynasty person CBDB = 43102
