qid,geni_id,label,countries,occupation_count
Q83671932,6000000018798497822,Wilhelm Aschan,Sweden,1
Q83734337,6000000035891784877,Ole Laake,Norway,1
Q83785167,6000000183903576842,Anna Margareta Troili,Sweden,1
Q84078383,6000000077654961985,Lars Magnus Elfling,Sweden,1
Q84195799,1731795,Kerstin Maria Elisabeth Key,Sweden,1
Q84359830,6000000018561297268,Per Magnus Hebbe,Sweden,1
Q84432453,6000000075035933879,Leiv Kjøllmoen,Norway,1
Q84499524,6000000115988740828,Hans Hanse,Sweden,1
Q84610478,6000000178963775829,Kaja Ebbell,Norway,3
Q84702890,6000000007401818487,Hans Josefsson,Sweden,1
Q84712032,6000000112884868995,Julie Ellingsen,Norway,2
Q84717059,6000000178253493848,Agnar Meurling,Sweden,2
Q84844234,6000000010931286566,Gustav Simon Ander,Sweden,1
Q84922715,6000000009063739544,Ignacy Giedgowd,Grand Duchy of Finland,1
Q85050418,6000000021848864215,Elsa Alkman,Sweden,3
Q85087967,6000000030332883361,Anna Alm,Sweden,2
Q8516170,6000000177021896848,Eino Nieminen,Finland,5
Q85215541,6000000000533956073,Elias Fries,Sweden,3
Q85307809,6000000012221340337,Antti Kiikka,Finland,2
Q85402026,6000000039671970418,Marie Antonette Andersen,Norway,0
Q85474509,6000000000645511291,Göran Persson,Sweden,1
Q8556647,6000000032075488417,Vilho Niitemaa,Finland,2
Q8563234,6000000019732870020,Finn Bjørnseth,Norway,1
Q85841749,6000000003502381721,Jørgen Sverdrup,Norway,2
Q85848904,6000000033738285572,Märta Tersmeden,Sweden,1
Q85860690,6000000183926938837,Elżbieta Krajewska,Grand Duchy of Finland,1
Q85863657,6000000111267989858,Józef Kawecki,Grand Duchy of Finland,0
Q85863780,6000000008019205245,Józef Matłosz,Grand Duchy of Finland,0
Q85865603,6000000080285489829,Marian Słoniński,Grand Duchy of Finland,1
Q85866061,6000000047105050228,Michał Dowgird,Grand Duchy of Finland,0
Q85866326,6000000011634692608,Mikołaj Antoni Koiszewski,Grand Duchy of Finland,0
Q85871217,6000000114319372868,Zygmunt Wałecki,Grand Duchy of Finland,1
Q85979311,6000000007176145633,Ivar Wallenius,Sweden | Finland,2
Q85979653,6000000037489428133,Johan Werner Paulin,Finland,0
Q85981936,6000000138425894825,Kosti Koski,Finland,1
Q85990661,6000000002768854720,Gabriel Etholén,Finland,1
Q85992492,6000000015332947845,Aleksis Ekholm,Finland,1
Q85992718,6000000004140344972,Onni Heinonkoski,Finland,3
Q85992969,6000000002516789746,Gunnar Nybergh,Finland,0
Q85993205,6000000002738327624,Torsten Boisman,Finland,2
Q85997146,6000000083597472888,Christian Evert Barck,Finland,1
Q86111121,6000000164302524848,Bernt Andreas Lindeland,Norway,1
Q86161960,5034268406020131287,Martha Lyzell,Sweden,1
Q86204067,6000000003667985309,Ingemar Hasselblad,Sweden,1
Q864279,6000000017752234097,Adriaen Hanneman,Denmark-Norway,1
Q865160,6000000025841248484,Birger Forell,Sweden,2
Q86648620,6000000038778067865,Agnes Behmer,Sweden,2
Q86832190,6000000020758976156,Agnar Kringlebotten,Norway,2
Q86851973,6000000020254433856,Erik Østbye,Norway,2
Q86913616,6000000002438080356,Walter Stenmark,Finland,1
Q86919328,6000000002999805089,Esaias Hackzell,Sweden,1
Q87016534,6000000021638999617,Carin Hammarsköld,Sweden,1
Q87067909,6000000077054992203,Joël Wangö,Sweden,2
Q87071099,6000000076484005070,Bjarne Gaarder,Norway,1
Q87086859,6000000052168587821,Johan Erik Kylander,Sweden,1
Q872093,6000000023142304843,Nils Hermann Nilsson-Ehle,Sweden,4
Q87382635,6000000001841942641,Ingeborg Eriksdatter Lee,Norway,1
Q87388952,6000000024501597212,Johan Ulrik Winberg,Sweden,0
Q87476428,6000000025489190779,Johanna Mörner,Sweden,1
Q87489636,6000000012950312823,Tua Gärdstam,Sweden,1
Q87598136,5690117217440027933,Johannes Berging,Sweden,1
Q87662881,6000000037790645054,Axel Brandt,Sweden,1
Q87721084,6000000035258811527,Amanda Adler,Sweden,1
Q87754305,6000000051605794828,Nils Johan Sehlberg,Sweden,1
Q87767566,6000000019909114349,Axel von Post,Sweden,0
Q87771418,6000000017201306619,Mauritz af Huss,Sweden,3
Q87783868,6000000103886710132,Georg David Henrik von Vicken,Sweden,2
Q878187,6000000025654080540,Kurt Wegner,Sweden,1
Q87839061,6000000028027108846,Tron Soot-Ryen,Norway,2
Q87864885,6000000032820434106,Johan Vigilius Krokström,Sweden,1
Q87910320,6000000018733596157,Anna Helleberg,Sweden,2
Q879798,6000000077828010834,Bjørn Barth,Norway,1
Q879859,6000000027536361610,Bjørn Skaare,Norway,1
Q88052261,6000000022161065612,Margit Rogne,Norway,4
Q88053298,6000000002834915750,Eirik Ivar Guldvog,Norway,1
Q88176559,6000000079185127884,Karna Dannevig,Norway | Sweden,2
Q88188076,6000000183571831822,Axel Edlund,Sweden,0
Q88190985,6000000015744199899,Johan Alfred Undén,Sweden,1
Q882245,6000000016417239069,John Moses,Norway,5
Q88270936,6000000010607582806,Ivar Jogstad,Sweden,2
Q88275975,6000000011371378474,Louise Holmer,Sweden,1
Q88290512,6000000002134207682,Hjalmar Thorén,Sweden,1
Q8831201,6000000141113866890,Paavo Berg,Finland,1
Q883227,6000000015532814095,Sigurd Anderson,Norway,6
Q88356249,6000000011138061885,Magnhild Haavardsholm,Norway,3
Q88477845,6000000041582834928,Georg Engström,Sweden,2
Q88479557,6000000015843590321,Endre Aanensen,Norway,1
Q88485682,6000000003002438092,Bo Sture Wiking,Sweden,2
Q88487280,6000000006127120697,Gerdt Klingspor,Sweden,2
Q88552,6000000051293683438,Joseph Beer,Grand Duchy of Finland,2
Q8860402,6000000071675072064,Zdzisław Avenarius,Grand Duchy of Finland,1
Q8860585,6000000092677138021,Aleksander Borawski,Grand Duchy of Finland,1
Q8861296,6000000003076128028,Jan Fruziński,Grand Duchy of Finland,2
Q8861873,6000000209868650889,Jan Jacyna,Grand Duchy of Finland,3
Q8864460,6000000027623197683,Czesław Przybylski,Grand Duchy of Finland,1
Q8864763,6000000078318486940,Jan Rutkowski,Grand Duchy of Finland,1
Q886992,6000000007081007093,Tõnis Kint,Sweden,3
Q887254,6000000007974719975,Heinrich Mark,Sweden,4
Q887342,4928957385190116201,Bo Bergman,Sweden,5
Q887536,6000000026828543383,Eino Penttilä,Finland,2
Q887549,6000000007348644399,Olav Sunde,Norway,2
Q88766335,6000000041323551362,Ragna Breivik,Norway,1
Q88873824,4936858231380078064,Olof Billvall,Sweden,1
Q888932,6000000007507250560,Aleksander Warma,Sweden,8
Q88925092,6000000152480962833,Daniel Björkstrand,Sweden,1
Q88944245,6000000090505883393,Ahti Tarkkanen,Finland,2
Q88972298,6000000026713189110,Sigurd Nørstebø,Norway,1
Q89021591,6000000125376619116,Anna Edlund,Sweden,1
Q89034201,6000000129069938883,Erkki Pullinen,Finland,2
Q89115404,6000000002624811422,Axel Olson,Sweden,1
Q89121626,6000000014828715529,Johan Eskilsson,Sweden,1
Q89124800,6000000020276352292,Nils Jacob Wiig,Norway,1
Q89192327,6000000015937478250,Nils Martin Ödahl,Sweden,0
Q89208425,6000000073342385993,Sigrid Lund,Sweden,2
Q89209015,6000000020486032519,Ernst Lidman,Sweden,1
Q89255087,6000000009963670273,Johan Wilhelm Malm,Finland,1
Q89255109,6000000041557522831,Hugo Evald Mansner,Finland,2
Q89274953,6000000033594686947,Hans Thorvald Brecke,Norway,2
Q89430343,6000000003549707840,Anders Byström,Sweden,3
Q89431689,5664412714260032900,Claes Hermanson Fleming,Sweden,1
Q89459802,6000000020895525845,Anders Wasell,Sweden,2
Q89562019,6000000023269812500,Daniel Ekelund,Sweden,1
Q89592924,6000000008319927641,Johan Fredrik Fosswinckel,Norway,1
Q89731283,6000000071795193888,Laila Niemioja,Finland,1
Q89806092,6000000003548927699,Sibbe Malmberg,Sweden,4
Q90033973,6000000013133769223,Gustaf Fock,Sweden,2
Q90049547,6000000179901709823,Raili Mikkonen,Finland,1
Q90116204,6000000173420199903,Esteri Kallio,Finland,0
Q902797,6000000060737985956,Johan Gottschalk Wallerius,Sweden,8
Q90328968,6000000002600378090,Maija Nuotio,Finland,2
Q90408064,6000000021277256583,Paul Nordlund,Sweden,3
Q90409174,4488594840680061923,George Anders Flodén,Sweden,1
Q90411450,6000000011347329357,Y. S. Koskimies,Finland,3
Q904838,6000000021226720705,Ivar Asbjørn Følling,Norway,4
Q90541147,6000000044433624245,M. G. Piipponen,Finland,2
Q90565218,6000000069489953208,Lars Holberg,Sweden,3
Q90714015,6000000032034691753,Gun Nordberg,Sweden,3
Q90809558,6000000015063295751,Nils Kettner,Sweden,1
Q9082916,6000000001499161156,Finn Lie,Norway,1
Q90901686,6000000030002047552,Rolf Örn,Sweden,1
Q909305,6000000023684221380,John Tandberg,Norway | Sweden,2
Q909809,6000000003913667969,Kaj Franck,Finland,5
Q91022368,6000000010187678291,Per-Uno Nilsson,Sweden,2
Q91030042,6000000150925963928,Arvo Haanpää,Finland,1
Q91055114,6000000031102170983,Thure af Billbergh,Sweden,1
Q91097095,6000000001775998043,Olof Andersson Lundstedt,Sweden,2
Q91100418,6000000131449532984,Gunnar Olausson,Sweden,1
Q91116715,6000000058600302945,Carl-Jan Hamilton,Sweden,1
Q91122512,6000000127093709712,Anders Berg,Sweden,0
Q9137915,6000000031641243141,Aagot Christie Løken,Norway,1
Q9139322,6000000030507891773,Adam Benis,Grand Duchy of Finland,3
Q913957,6000000017904577628,Pieter Steyn,Denmark-Norway,1
Q914070,6000000027415185049,Mads Gilbert,Norway,3
Q914211,6000000107145536823,Alfred William Finch,Finland,9
Q91436079,6000000024234747203,Kauko Paananen,Finland,1
Q9145173,6000000014345059641,Aleksander Babiański,Grand Duchy of Finland,2
Q9145510,6000000001130441253,Aleksander Januszkiewicz,Grand Duchy of Finland,1
Q9145567,6000000025467958648,Aleksander Kazimierz Bereśniewicz,Grand Duchy of Finland,3
Q9146974,6000000174865324864,Aleksy Rżewski,Grand Duchy of Finland,2
Q9147513,6000000020472217629,Alfons Grotowski,Grand Duchy of Finland,1
Q9147715,6000000172078702074,Alfred Kamienobrodzki,Grand Duchy of Finland,2
Q9152926,6000000015773703177,Andrzej Mielecki,Grand Duchy of Finland,2
Q9156682,6000000183680935901,Antoni Feliks Mikulski,Grand Duchy of Finland,1
Q9157139,6000000011723997148,Antoni Miszewski,Grand Duchy of Finland,4
Q9157419,6000000190455364921,Antoni Stefanowski,Grand Duchy of Finland,1
Q91615364,6000000149469601834,Hannes Kärkkäinen,Finland,1
Q9169358,6000000027953149071,Bernard Łosiński,Grand Duchy of Finland,1
Q9175308,6000000166866510855,Bogdan Raczkowski,Grand Duchy of Finland,1
Q9176660,6000000039539498347,Bolesław Formela,Grand Duchy of Finland,0
Q9177325,6000000085385353874,Bonifacy Bałdyk,Grand Duchy of Finland,1
Q9179645,6000000004543185329,Bronisław Balcewicz,Grand Duchy of Finland,1
Q9179778,6000000021037339631,Bronisław Kotlarski,Grand Duchy of Finland,0
Q9188502,6000000058720552191,Cezary Szyszko,Grand Duchy of Finland,2
Q91975648,6000000015152086311,Anders Berglund,Sweden,3
Q9199057,6000000049026984948,Czesław Browiński,Grand Duchy of Finland,1
Q9199123,6000000077254807875,Czesław Freudenreich,Grand Duchy of Finland,2
Q9199240,6000000008147870612,Czesław Lech,Grand Duchy of Finland,1
Q920113,1296533,Gunder Hägg,Sweden,5
Q920124,6000000079107219820,Juha Mieto,Finland,3
Q9201247,6000000054292299116,Daniel-André Tande,Norway,1
Q920593,6000000003063979299,Paavo Berglund,Finland,2
Q92062153,2339505,Bertil Hoorn,Sweden,2
Q92083138,6000000004222368775,Frithiof Swensson,Sweden,1
Q92084744,6000000011565239618,Tua Rahola,Finland,1
Q921187,6000000036584237268,Isak Saba,Norway,3
Q921268,6000000049691508856,Lars Gyllensten,Sweden,4
Q921296,6000000179561583857,Paul Kustaanheimo,Finland,3
Q92161792,6000000014416522684,Johan Faye,Norway,1
Q921703,6000000133670806857,Tonmi Lillman,Finland,2
Q92197961,6000000072180788867,Viljo Lehmussaari,Finland,3
Q922961,6000000180807146823,Jukka Tolonen,Finland,7
Q92315481,6000000083075288330,Johan von Utfall,Sweden,1
Q923287,6000000018944325101,Willy Røgeberg,Norway,2
Q9237084,6000000002739518908,Gerhard Seeberg,Norway,1
Q92374576,6000000003549851639,Laura Kaurin,Norway,1
Q92445123,6000000010178552372,Albert Kerttula,Finland,1
Q92447074,6000000014783081036,Anton Marentius Hermo,Norway,2
Q9250971,6000000178048946846,Edward Kleszczyński,Grand Duchy of Finland,1
Q9253490,6000000103733175892,Emil Gruszecki,Grand Duchy of Finland,1
Q92547647,4899162463520057784,Elisa Kielland,Norway,1
Q9256071,6000000076443232884,Eugeniusz Wajgiel,Grand Duchy of Finland,2
Q925721,6000000142022275977,Einari Teräsvirta,Finland,2
Q9258550,6000000029281227321,Feliks Bolt,Grand Duchy of Finland,2
Q9259020,6000000022348586889,Ferdynand Liebling,Grand Duchy of Finland,1
Q92622067,6000000112941051952,Borgen Bøe,Norway,2
Q9262772,6000000030830156258,Franciszek Nogalski,Grand Duchy of Finland,2
Q92744,6000000009875303979,Kristen Nygaard,Norway,4
Q927508,6000000022920121350,Bronisław Pieracki,Grand Duchy of Finland,2
Q92770342,6000000020789023091,Aimo Halonen,Finland,2
Q928060,6000000079322292928,Urpo Korhonen,Finland,2
Q9286130,6000000004186527316,Hans Frisak,Norway,2
Q92866991,6000000138638848365,Jacob von der Lippe Hansen,Norway,2
Q9288403,6000000025720267961,Henryk Lamensdorf,Grand Duchy of Finland,1
Q9288515,6000000096404670904,Henryk Mosing,Grand Duchy of Finland,4
Q9288720,6000000040182122449,Henryk Sokołowski,Grand Duchy of Finland,1
Q92929263,6000000014296290386,Anna-Ma Toll,Sweden,3
Q93106743,6000000118843363333,Petrus Bylander,Sweden,2
Q9311748,6000000101302351855,Roger Battaglia,Grand Duchy of Finland,4
Q9312639,6000000079298288194,Roman Stamm,Grand Duchy of Finland,0
Q9321450,6000000030452157021,Aapeli Saarisalo,Finland,2
Q9321648,6000000026351342116,Aappo Luomajoki,Finland,1
Q9321654,6000000004828609718,Aari Surakka,Finland,2
Q9321690,6000000006588356702,Aarne Anttila,Finland,2
Q9321725,6000000030674717130,Aarne J. Aarnio,Finland,0
Q9321733,6000000017522487966,Aarne Ehojoki,Finland,1
Q9321807,6000000023854393678,Aarne Laine,Finland,2
Q9321810,6000000003824712649,Aarne Laitakari,Finland,1
Q93218532,6000000020370267413,Bertha Sandlund,Sweden,2
Q933840,6000000028190860420,Thure Georg Sahama,Finland,5
Q93404488,6000000142669459919,Rune Persson,Sweden,1
Q93405572,6000000172467242351,Ture Pettersson,Sweden,2
Q9341605,6000000053025427044,Stanisław Biega,Grand Duchy of Finland,1
Q9341664,6000000062018407975,Stanisław Feliks Bryła,Grand Duchy of Finland,2
Q9341715,6000000030203980022,Stanisław Chaniewski,Grand Duchy of Finland,0
Q9342198,6000000023414818759,Stanisław Karol Władyczko,Grand Duchy of Finland,1
Q9342202,6000000011033766380,Stanisław Karpiński,Grand Duchy of Finland,1
Q9342866,6000000111737330823,Stanisław Progulski,Grand Duchy of Finland,2
Q9342962,6000000111836557084,Stanisław Ruff,Grand Duchy of Finland,1
Q9343051,6000000181820502849,Stanisław Skrypij,Grand Duchy of Finland,2
Q9345433,6000000180994533877,Stefan Wojnar-Byczyński,Grand Duchy of Finland,1
Q93502183,6000000017376361785,Lars Gullbransson,Sweden,2
Q9352654,6000000040789566467,Szymon Jaroszewski,Grand Duchy of Finland,1
Q9354513,6000000003959307889,Tadeusz Kurcyusz,Grand Duchy of Finland,2
Q9354544,6000000043851567093,Tadeusz Leon Morawski,Grand Duchy of Finland,1
Q9354690,6000000109754469890,Tadeusz Ostrowski,Grand Duchy of Finland,2
Q9355086,6000000024973638985,Tadeusz Łabędzki,Grand Duchy of Finland,1
Q935548,6000000020560268932,Henry Larsen,Norway,1
Q935691,6000000004236514062,Laurentius Petri Gothus,Sweden,9
Q9357394,6000000180462552911,Teresa Łubieńska,Grand Duchy of Finland,2
Q9360147,6000000024694269152,Torbjørn Clausen,Norway,1
Q9360150,6000000003385588499,Tore Rydman,Sweden,1
Q9360316,6000000000028128109,Totte Åkerlund,Sweden,1
Q93624474,6000000008475208952,Lars Pettersson,Sweden,3
Q9370512,6000000045951471955,Walery Łoziński,Grand Duchy of Finland,2
Q9370853,6000000180254877834,Wanda Węgierska,Grand Duchy of Finland,0
Q937151,6000000078555324117,Ali Aaltonen,Finland,3
Q93731791,6000000018381755641,Martinus Bjartnes,Norway,1
Q9373989,6000000037006022645,Wiktor Czajewski,Grand Duchy of Finland,3
Q9374976,6000000015634810319,Wincenty Byrski,Grand Duchy of Finland,1
Q9375790,6000000109251605146,Witold Nowicki,Grand Duchy of Finland,2
Q9375883,6000000000481484596,Witold Wilkosz,Grand Duchy of Finland,4
Q9375908,6000000008291961056,Witold Łuniewski,Grand Duchy of Finland,1
Q9381509,6000000175826401842,Włada Majewska,Grand Duchy of Finland,3
Q9382076,6000000009090814906,Władysław Marian Zawadzki,Grand Duchy of Finland,3
Q9382081,6000000184512599824,Władysław Matecki,Grand Duchy of Finland,1
Q9382211,6000000010931907288,Władysław Piórek,Grand Duchy of Finland,1
Q9382308,6000000081967520950,Władysław Sterling,Grand Duchy of Finland,1
Q9382698,6000000109122794212,Włodzimierz Krukowski,Grand Duchy of Finland,5
Q9382817,6000000111836453289,Włodzimierz Sieradzki,Grand Duchy of Finland,1
Q9384330,6000000083170222395,Aarne Nuorvala,Finland,4
Q9384357,6000000010580481313,Aarne Tenhovaara,Finland,1
Q9384371,6000000129751536833,Aarno Ahtaja,Finland,1
Q9384372,6000000024698317919,Aarno Aitamurto,Finland,1
Q9384379,6000000049465312274,Aarne Salonius,Finland,2
Q9384770,6000000178774329866,Aarno Laitinen,Finland,3
Q9384778,6000000012642462678,Aarno Snellman,Finland,1
Q9384779,6000000032601612995,Aarno Strömmer,Finland,1
Q9384791,6000000022785501491,Aaro Kivilinna,Finland,3
Q9384808,6000000007185076642,Aaron Gustaf Borg,Finland,3
Q9384809,6000000021559108663,Aaron Tenkanen,Finland,2
Q9384823,6000000037446714152,Aarre Simonen,Finland,1
Q93866487,6000000179291982821,Georg Böös,Sweden,1
Q93885113,6000000083229294894,Ivar Espenes,Norway,1
Q9391837,6000000117722690972,Zofia Piramowicz,Grand Duchy of Finland,1
Q9392917,6000000069430352926,Zygmunt Kaletka,Grand Duchy of Finland,1
Q9392943,6000000021837942012,Zygmunt Kostrzewski,Grand Duchy of Finland,2
Q9393108,6000000019133086779,Zygmunt Seyda,Grand Duchy of Finland,1
Q93973730,6000000180574844821,Albert Nyman,Finland,1
Q93979542,6000000172227188992,Antti Ilvos,Finland,1
Q94014,6000000014876185057,Stanisław Saks,Grand Duchy of Finland,2
Q940517,6000000020971414744,Adriaen Banckert,Denmark-Norway,1
Q940851,6000000171485090246,Väinö Kajander,Finland,1
Q941383,6000000003378104752,Jan Huyghen van Linschoten,Denmark-Norway,5
Q9420109,6000000011344816315,Gösta Löfgren,Finland,1
Q94247105,6000000177737665875,Edith Székely,Sweden,1
Q94276807,6000000021400200875,Greta Onnela,Finland,1
Q94359354,6000000046152986555,Ilmari Saari,Finland,3
Q94471751,6000000042028850417,Marie Elizabeth Larsen,Norway,1
Q94492273,6000000008209161017,Zbigniew Kretkowski,Grand Duchy of Finland,0
Q94502670,6000000055632006916,Joachim Morsing,Sweden,2
Q945220,6000000124451738171,Sven Jonasson,Sweden,2
Q945301,6000000016585253178,Hans Ramberg,Norway | Sweden,2
Q94532246,6000000015431377590,Carl-Erik Forssén,Sweden,1
Q94577880,6000000109140606824,Gunnar Johansson,Sweden,1
Q946379,6000000093232241902,Mikko Hyvärinen,Finland,1
Q94658645,6000000024333300002,Otto Ludvig Hjort,Norway,2
Q94693708,6000000169636017825,Allen Järvenpää,Finland,2
Q947187,6000000048536594927,Hans Bjørnstad,Norway,1
Q947221,6000000067519616980,Hans Vinjarengen,Norway,3
Q94726285,6000000144155309821,Selma Arnheim,Sweden,2
Q947303,6000000029869266968,Oskar Braaten,Norway,2
Q947492,6000000009545704787,Ernst Larsen,Norway,2
Q94773443,6000000007537209311,Tønnes Omdal,Norway,1
Q948093,6000000026725312888,Juice Leskinen,Finland,10
Q94826182,6000000012513536878,Olav Brennhovd,Norway,1
Q94827471,6000000043027093141,Justus de Huybert,Denmark-Norway,1
Q948403,6000000071715692867,Toivo Hyytiäinen,Finland,2
Q948713,6000000004170305961,Rafael Karsten,Finland,9
Q949169,6000000021810343812,Oscar Kjellberg,Sweden,7
Q949231,6000000018495308855,Tor Bergeron,Sweden,1
Q949505,6000000000378545599,Knut Lundmark,Sweden,2
Q949531,6000000000081394419,Henrik Sjögren,Sweden,2
Q949745,6000000033096616882,Klaes Karppinen,Finland,1
Q950105,6000000027360473378,Viljami Kalliokoski,Finland,1
Q95146745,6000000007163607288,Frans Alfred Paloheimo,Finland,2
Q952094,6000000061727943142,Jorma Kurvinen,Finland,3
Q95219110,6000000003143705653,Magnus Hammarström,Finland,1
Q95241714,6000000008250112042,Gustaf Pallin,Sweden,2
Q952657,6000000020088984020,Fredrik Lilljekvist,Sweden,1
Q95302838,6000000107789453949,Ragnar Stenbäck,Finland,1
Q95370642,6000000027756538081,Matti Calonius,Finland,2
Q953967,6000000004247764541,Hugo Österman,Finland,1
Q954466,6000000012709864725,Jacob Tullin Thams,Norway,3
Q95453302,6000000174998006532,Richard Arnold,Norway,1
Q954785,6000000014093980106,Håkon Brusveen,Norway,2
Q954800,6000000016291795656,Harald Grønningen,Norway,2
