geni_id,qid,geni_cjk_name,wikidata_ja,wikidata_zh,wikidata_ko,wikidata_en
6000000017553305700,Q45489405,寶壽 燕 | 燕寶壽,,燕寶壽,,Yan Baoshou
6000000017553391422,Q8251489,燕 | 燕德妃,燕妃,燕德妃,,Yan Defei
6000000017553753538,Q11102246,雄 威惠 弘農華陰 | 雄 威惠 弘農華陰 一,楊雄 (観徳王),杨雄,,Yang Shixiong
6000000017553941246,Q134079944,弘農華陰 | 弘農華陰 三,,楊氏,,
6000000017554351446,Q4309963,隴西狄道 | 孟姜 隴西狄道 十一,臨川公主,李孟姜,,Li Mengjiang
6000000017554354336,Q4309050,慎 隴西狄道 | 慎 十 | 慎 隴西狄道 十,李慎,李慎,,Li Shen
6000000017554490033,Q45438460,道務 汝南安成,,周道務,,Zhou Daowu
6000000017555555563,Q11124869,華 太原文水,武華,武華,,Wu Hua
6000000017561577708,Q690718,,,桑喬·達維拉,,Sancho d'Avila
6000000017601227871,Q1404607,,,黑森-卡塞爾的奧托,,"Otto, Landgrave of Hesse-Kassel"
6000000017602631388,Q431850,,コンスタンティネ1世,君士坦丁一世 (喬治亞),,Constantine I of Georgia
6000000017606319532,Q709495,,,阿历克塞四世,,Alexios IV of Trebizond
6000000017606616647,Q6761715,,マリア・ガブラス,哥提亞的瑪麗亞,,Maria of Gothia
6000000017661128922,Q585081,,ダニエル・コシュランド・ジュニア,小丹尼尔·E·柯什兰德,,"Daniel E. Koshland, Jr."
6000000017687259648,Q1976278,,パクブォノ6世,,,Pakubuwono VI
6000000017693128850,Q2149375,,パクブォノ4世,,,Pakubuwono IV
6000000017695098287,Q2099707,,パクブウォノ3世,,,Pakubuwono III
6000000017710460089,Q669258,,マンクヌゴロ1世,,,Mangkunegara I
6000000017767541956,Q4060960,,アレクサンドル・フョードロヴィチ,,,Aleksandr Fyodorovich
6000000017777804556,Q96337908,,ハンナ・ヒンクリー,,,Hannah Hinckley
6000000017826316689,Q59112,,バーバラ・タックマン,芭芭拉·塔奇曼,바바라 터크먼,Barbara W. Tuchman
6000000017826515650,Q450751,,ヘンリー・モーゲンソウ,小亨利·摩根索,헨리 모건소 주니어,Henry Morgenthau Jr.
6000000017908872809,Q1357753,,エルンスト・クリスティアン・アウグスト・フォン・ゲルスドルフ,,,Ernst Christian August von Gersdorff
6000000017936281962,Q329213,,,黑森-卡塞爾的伊莉莎白,,"Elizabeth of Hesse-Kassel, Duchess of Mecklenburg"
6000000017938537380,Q1135417,,ハメンクブウォノ1世,哈孟庫布沃諾一世,하멩쿠부워노 1세,Hamengkubuwono I
6000000017938967515,Q1903767,,パクブウォノ2世,,,Pakubuwono II
6000000017947153191,Q2064276,,パクアラム2世,,,Paku Alam II
6000000017947171870,Q2140777,,パクアラム8世,,,Paku Alam VIII
6000000017971763114,Q2068434,,スモレンスク公ユーリ,尤里·斯维亚托斯拉维奇,,Yury of Smolensk
6000000018169602518,Q16630592,,ウラジーミル・フセヴォロドヴィチ,,,Vladimir Vsevolodovich
6000000018175300799,Q107004272,其璞 叔瑜 湖南衡山 | 其璞 叔瑜 湖南衡山 九,,聶其璞,,Nie Qipu
6000000018175300829,Q133272317,其德 伯瑩 湖南衡山 | 其德 伯瑩 湖南衡山 五,,聶其德,,
6000000018175300844,Q112683787,其純 筱舜 湖南衡山 | 其純 筱舜 湖南衡山 八,,聶其純,,Nie Qichun
6000000018175373678,Q11611223,其杰 雲臺 湖南衡山 | 其杰 雲臺 湖南衡山 三,聶雲台,聂其杰,,Nie Qijie
6000000018179645851,Q12322311,,クヌー・ギュルデンスチェアネ,,,Knud Henriksen Gyldenstierne
6000000018197588373,Q4139580,,グレプ・スヴャトスラヴィチ (スモレンスク公),,,Gleb Svyatoslavich
6000000018291855704,Q3595876,,,阿迦,,Aja
6000000018291933033,Q2046291,,カイケーイー,吉迦伊,,Kaikeyi
6000000018329271956,Q260543,,ハーラル4世,哈拉爾四世,하랄 4세,Harald IV of Norway
6000000018376001321,Q97819453,,,李天耀,,Freddy Lee
6000000018681969001,Q12507699,,,拉哈尤·埃芬迪,,Rahayu Effendi
6000000018752060667,Q46666,,,阿涅絲·哈康斯多塔,,Agnes Haakonsdatter
6000000018832085528,Q1884931,,ゲルトルート・フォン・ザクセン (1030-1113),薩克森的格特魯德,,Gertrude of Saxony
6000000018961506580,Q464647,,フリードリヒ3世,腓特烈三世 (布蘭登堡-安斯巴赫),,"Frederick III, Margrave of Brandenburg-Ansbach"
6000000019070001646,Q379718,,ハージー1世ギレイ,哈吉·格來,하즈 1세,Hacı I Giray
6000000019070723051,Q18647630,,,萊昂·阿蒙森,레온 아문센,Leon Amundsen
6000000019221900411,Q873229,,クリスティアン・トメセン・セーステッド,,,Christen Thomesen Sehested
6000000019286889691,Q7787846,,,湯瑪斯·布拉特爾,,Thomas Brattle
6000000019310401735,Q523228,,アルマン・ド・ペリゴール,佩里戈尔的阿尔芒,,Armand de Périgord
6000000019351158032,Q45388520,子遹 越州山陰 | 子遹 越州山陰 七,,陸子遹,,Lu Ziyu
6000000019392392823,Q1978615,,バラタ,婆罗多,,Bharata
6000000019472371141,Q11093751,在 叔敬 徽州婺源 | 在 叔敬 徽州婺源 三,朱在,朱在,,Zhu Zai
6000000019475504121,Q8018,,アウグスティヌス,奥古斯丁,아우구스티누스,Augustine of Hippo
6000000019511741569,Q83660,,ヴァルラム3世,瓦尔拉姆三世,,"Waleran III, Duke of Limburg"
6000000019580373251,Q7126089,,パクブォノ12世,巴古布窝诺十二世,,Pakubuwono XII
6000000019587777673,Q13030451,,グレプ・ログヴォロドヴィチ,,,Gleb Rogvolodovich of Drutsk
6000000019587884419,Q4189496,,ズヴェニスラヴァ・ボリソヴナ,,,Zvenyslava Rogvolodovna
6000000019589207004,Q12085112,,ブリャチスラフ・ダヴィドヴィチ,,,
6000000019670692602,Q133855,,ギヨーム・アポリネール,纪尧姆·阿波利奈尔,기욤 아폴리네르,Guillaume Apollinaire
6000000019731423449,Q470602,,カジミール2世 (ポメラニア公),,,"Casimir II, Duke of Pomerania"
6000000019774088407,Q73998,,,亨利一世,,"Henry I, Count of Guelders"
6000000019802085190,Q18528069,,ハリエット・ベアリング,,,Harriet Mary Montagu
6000000019863336788,Q45400323,孝純 君施 泉州晉江 三,,曾孝純,,Zeng Xiaochun
6000000019864296842,Q45375499,公度 泉州晉江,,曾公度,,Zeng Gongdu
6000000019864575796,Q45362817,公望 武仲 泉州晉江 五,,曾公望,,Zeng Gongwang
6000000019864619667,Q45375502,公奭 泉州晉江,,曾公奭,,Zeng Gongshi
6000000019865077518,Q45375504,公定 泉州晉江,,曾公定,,Zeng Gongding
6000000019865504060,Q45400347,誠 存之 泉州晉江,,曾誠,,Zeng Cheng
6000000019867728243,Q45375497,愈 泉州晉江,,曾愈,,Zeng Yu
6000000019867751396,Q45400330,穆 深遠 泉州晉江,,曾穆,,Zeng Mu
6000000019867860153,Q45375490,會 宗元 泉州晉江,,曾會,,Zeng Hui
6000000020062171094,Q4302750,,モーリス・フィッツジェラルド,,,"Maurice FitzGerald, Lord of Lanstephan"
6000000020111522445,Q1005245,忠義 島津,島津忠義,島津忠義,시마즈 다다요시,Shimazu Tadayoshi
6000000020134622770,Q21176719,,エリノア,,,Elinor Morgenthau
6000000020359886765,Q2439218,,パンゲラン・プジャー,,,Pakubuwono I
6000000020388599646,Q179718,,アレクサンドリアのカタリナ,亚历山大的加大肋纳,알렉산드리아의 카타리나,Catherine of Alexandria
6000000020601831750,Q10566119,元孫 聿修 琅邪臨沂 | 元孫 聿修 琅邪臨沂 一,顔元孫,顏元孫,,Yuansun Yan
6000000020601867750,Q15892829,勤禮 敬弘 琅邪臨沂 | 勤禮 敬弘 琅邪臨沂 二,,颜勤礼,,Yan Qinli
6000000020602103496,Q758566,真卿 清臣 琅邪臨沂 | 真卿 清臣 琅邪臨沂 七,顔真卿,颜真卿,안진경,Yan Zhenqing
6000000020602121434,Q22814233,昭甫 周卿 琅邪臨沂 | 昭甫 周卿 琅邪臨沂 一,,颜昭甫,,Yan Zhaofu
6000000020602168168,Q18909081,惟貞 叔堅 琅邪臨沂 | 惟貞 叔堅 琅邪臨沂 二,,顏惟貞,,Yan Weizhen
6000000020652487080,Q2109650,,ルッジェーロ4世,阿普利亚公爵鲁杰罗四世,,"Roger IV, Duke of Apulia"
6000000020703999201,Q313731,,アルキダモス2世,阿希达穆斯二世,아르키다모스 2세,Archidamus II
6000000020709658300,Q359014,,ポントゥスのミトラダテス2世,米特里達梯二世,,Mithridates II of Pontus
6000000020774614661,Q3906134,,プラーチド・ガブリエッリ,,,Placido Gabrielli
6000000020801198805,Q1496426,,モーリス・ワートハイム,莫里斯·沃特海姆,,Maurice Wertheim
6000000020985906917,Q638646,,ブトヴィーダス,,,Butvydas
6000000020992263311,Q15615597,,スヴャトポルク・ムスチスラヴィチ,,,Svyatopolk Mstislavich
6000000021012564780,Q333218,,ママイ,馬麥,마마이 칸,Mamai
6000000021121514279,Q45421751,嘉泰 河東解縣,,柳嘉泰,,Liu Jiatai
6000000021121709617,Q11109368,亨 河東解縣 | 亨 河東解縣 五,,柳亨,,Liu Heng
6000000021121976747,Q10350503,機 匡時 河東解縣 | 機 匡時 河東解縣 一,柳機,柳机,,Liu Ji
6000000021122034508,Q45420321,弘 匡道 河東解縣 | 弘 匡道 河東解縣 二,,柳弘,,Liu Hong
6000000021122065158,Q28479674,爽 河東解縣 | 爽 河東解縣 二,,柳爽,,Liu Shuang
6000000021122067554,Q1567136,奭 子邵 河東解縣,,柳奭,,Liu Shi
6000000021122112187,Q10350820,述 業隆 河東解縣,柳述,柳述,유술,Liu Shu
6000000021122163291,Q28481660,則 河東解縣 | 則 河東解縣 二,,柳则,,Liu Ze
6000000021122189021,Q11534325,旦 匡德 河東解縣 | 旦 匡德 河東解縣 三,柳旦,柳旦,,Liu Dan
6000000021122246892,Q11534599,肅 河東解縣,柳粛,柳肅,,Liu Su
6000000021122271856,Q11109696,慶 更興 河東解縣 | 慶 更興 河東解縣 四,柳慶,柳庆,,Liu Qing
6000000021137800721,Q836203,巋 仁遠 南蘭陵 | 巋 仁遠 南蘭陵 一,蕭巋,梁明帝,소규,Emperor Ming of Western Liang
6000000021138184308,Q26208790,旭 京兆杜陵 | 旭 京兆杜陵 一,,韦旭,,Wei Xu
6000000021138320696,Q736726,衍 叔達 南蘭陵 | 衍 叔達 南蘭陵 三,蕭衍,梁武帝,소연,Wu
6000000021138478189,Q45526862,霽 京兆杜陵,,韦霁,,Wei Ji
6000000021138925920,Q1285740,詧 理孫 南蘭陵 | 詧 理孫 南蘭陵 三,蕭詧,梁宣帝,소찰,Emperor Xuan of Western Liang
6000000021139547825,Q1039198,統 德施 南蘭陵 | 統 德施 南蘭陵 一,蕭統,蕭統,소통,Xiao Tong
6000000021150326904,Q15914389,順之 文緯 南蘭陵 | 順之 文緯 南蘭陵 二,蕭順之,蕭順之,소순지,Xiao Shunzhi
6000000021150558686,Q11075491,彥謙 孝沖 清河 | 彥謙 孝沖 清河 三,,房彦謙,,Fang Yanqian
6000000021150592718,Q8044214,華 蘭陵 | 華 蘭陵 一,蕭華 (唐),蕭華,,Xiao Hua
6000000021150643175,Q1149114,繹 世誠 南蘭陵 | 繹 世誠 南蘭陵 七,元帝,梁元帝,소역,Emperor Yuan of Liang
6000000021150725082,Q10827258,懿 元達 南蘭陵 | 懿 元達 南蘭陵 一,蕭懿,蕭懿,소의,Xiao Yi
6000000021150904515,Q11075508,遺愛 字俊 清河,房遺愛,房遗爱,,Fang Yiai
6000000021150948489,Q22813977,恒 公岳 蘭陵 | 恒 公岳 蘭陵 一,,蕭恆,,Xiao Heng
6000000021150949252,Q45385211,翼 清河,,房翼,,Fang Yi
6000000021150959543,Q736647,玄齡 喬 清河,房玄齢,房玄齡,방현령,Fang Xuanling
6000000021150959807,Q22813971,鈞 蘭陵,,萧钧,,Xiao Jun
6000000021151014406,Q45385209,伯祖 清河,,房伯祖,,Fang Bozu
6000000021151058350,Q45518224,遺則 清河,,房遺則,,Fang Yize
6000000021151067539,Q14416420,稚 承業 冀歸 河南洛陽,長孫稚,长孙稚,,Zhangsun Zhi
6000000021151069727,Q16078093,珣 南蘭陵 | 珣 南蘭陵 四,,蕭珣,,Xiao Xun
6000000021151155640,Q22813981,悟 蘭陵 | 悟 蘭陵 二,,萧悟,,Xiao Wu
6000000021151195411,Q45373981,湛 蘭陵 | 湛 蘭陵 二,,蕭湛,,Xiao Zhan
6000000021151198758,Q8044212,遘 得聖 蘭陵,蕭遘,萧遘,,Xiao Gou
6000000021151256523,Q22813931,鉅 蘭陵,,萧鉅,,Xiao Ju
6000000021151273004,Q8044230,嵩 蘭陵 | 嵩 蘭陵 二,蕭嵩,蕭嵩,,Xiao Song
6000000021151304975,Q22813973,灌 玄茂 蘭陵 | 灌 玄茂 蘭陵 一,,萧灌,,Xiao Guan
6000000021151385042,Q45385214,熊 子繹 清河,,房熊,,Fang Xiong
6000000021151410339,Q16260763,敞 休明 河南洛陽,長孫敞,长孙敞,,Changsun Chang
6000000021151434870,Q10297036,遺直 清河,房遺直,房遗直,,Fang Yizhi
6000000021151478051,Q45373968,衡 蘭陵 | 衡 蘭陵 二,,萧衡,,Xiao Heng
6000000021151478069,Q8044210,復 履初 蘭陵 | 復 履初 蘭陵 二,,萧复,,Xiao Fu
6000000021151487032,Q8044240,寘 蘭陵 | 寘 蘭陵 一,,萧寘,,Xiao Zhi
6000000021151501959,Q45422805,升 蘭陵,,萧升,,Xiao Sheng
6000000021151507866,Q837918,琮 溫文 南蘭陵 | 琮 溫文 南蘭陵 一,蕭琮,蕭琮,소종,Emperor Jing of Western Liang
6000000021151512856,Q1291074,瑀 時文 南蘭陵 | 瑀 時文 南蘭陵 五,蕭瑀,蕭瑀,,Xiao Yu
6000000021151516915,Q10511544,嗣業 蘭陵,,萧嗣业,,Xiao Siye
6000000021151556917,Q15926320,兕 義貞 河南洛陽 | 兕 義貞 河南洛陽 二,長孫兕,长孙兕,,Changsun Si
6000000021151598905,Q8213497,熾 仲熾 河南洛陽 | 熾 仲熾 河南洛陽 二,長孫熾,长孙炽,,Changsun Chi
6000000021163679779,Q712587,寂 貞玄 河東聞喜 | 寂 貞玄 河東聞喜 四,裴寂,裴寂,,Pei Ji
6000000021163779714,Q45420548,融 河東聞喜,,裴融,,Pei Rong
6000000021163783779,Q45420556,承先 河東聞喜 | 承先 河東聞喜 一,,裴承先,,Pei Chengxian
6000000021163898130,Q45420550,孝瑜 河東聞喜,,裴孝瑜,,Pei Xiaoyu
6000000021163999904,Q33402389,律師 河東聞喜 | 律師 河東聞喜 二,,裴律師,,Pei Lushi
6000000021193618514,Q19501884,,,愛梅·勒克雷爾,,Aimée Davout
6000000021194103424,Q158778,,ルイ＝ニコラ・ダヴー,路易·尼古拉·达武,루이 니콜라 다부,Louis-Nicolas Davout
6000000021226583319,Q179307,,,安東·埃貢 (菲斯滕貝格),,"Anton Egon, Prince of Fürstenberg-Heiligenberg"
6000000021237699403,Q45498960,璀 字璀 河南洛陽,,長孫璀,,Zhangsun Cui
6000000021237721361,Q1290765,子儀 太原 | 子儀 太原 二,郭子儀,郭子仪,곽자의,Guo Ziyi
6000000021240523343,Q134081021,鉅鹿曲城,,魏氏,,
6000000021260871234,Q4391801,承之 嗣伯 南蘭陵 | 承之 嗣伯 南蘭陵 二 | 齊宣帝 蕭承之,蕭承之,萧承之,소승지,Xiao Chengzhi
6000000021260899247,Q259628,長懋 雲喬 南蘭陵 | 長懋 雲喬 南蘭陵 一,蕭長懋,蕭長懋,소장무,Xiao Zhangmao
6000000021260901339,Q10513912,鎋 南蘭陵,,蕭鎋,소할,Xiao Xia
6000000021260901361,Q10511648,整 公齊 東海蘭陵,蕭整,萧整,소정,Xiao Zheng
6000000021260918603,Q11622123,道生 南蘭陵 | 道生 南蘭陵 二,蕭道生,蕭道生,소도생,Xiao Daosheng
6000000021260943072,Q45420819,道賜 南蘭陵,,蕭副,,Xiao Fu
6000000021260997305,Q10511382,樂子 閨子 南蘭陵 | 樂子 閨子 南蘭陵 一,,萧乐子,소악자,Xiao Lezi
6000000021261005056,Q1194981,道成 紹伯 南蘭陵 | 道成 紹伯 南蘭陵 三,蕭道成,蕭道成,소도성,Emperor Gao of Southern Qi
6000000021261027156,Q940037,賾 宣遠 南蘭陵 | 賾 宣遠 南蘭陵 一,武帝,齊武帝,소색,Emperor Wu of Southern Qi
6000000021261083078,Q10511856,雋 子武 南蘭陵 | 雋 子武 南蘭陵 一,,萧隽,소준,Xiao Jun
6000000021425921983,Q65655,,ルドルフ・アウグスト,魯道夫·奧古斯特,,"Rudolph Augustus, Duke of Brunswick-Lüneburg"
6000000021593174427,Q191798,,ジョルジュ・オスマン,喬治-歐仁·奧斯曼,조르주외젠 오스만,Georges-Eugène Haussmann
6000000021651887195,Q15924962,堯咨 嘉謨 閬州閬中 | 堯咨 嘉謨 閬州閬中 三,,陈尧咨,,Chen Yaozi
6000000021660737126,Q1934858,,,居伊二世 (那慕爾),,"Guy II, Marquis of Namur"
6000000021674963821,Q87958,,,拿騷-紹姆堡的阿道夫,,"Adolph, Prince of Nassau-Schaumburg"
6000000022218755007,Q2958231,,シャルル＝マリー＝ミシェル・ド・ゴヨン,,,Charles-Marie-Michel de Goyon
6000000022293564329,Q10564129,忱 伯誠 杭州錢塘,,錢忱,,Qian Chen
6000000022309439878,Q13407968,端禮 處和 杭州錢塘,銭端礼,錢端禮,,Qian Duanli
6000000022469409599,Q39837,,イブン・ルシュド,伊本·魯世德,이븐 루시드,Averroes
6000000022617439300,Q5056445,,セシリア・マリア・デ・カンディア,,,Cecilia Maria de Candia
6000000022699771819,Q45419659,埱 正平 范陽方城 | 埱 正平 范陽方城 三,,張埱,,Zhang Chu
6000000022699806622,Q18909029,均 范陽方城 | 均 范陽方城 一,張均,張均,,Zhang Jun
6000000022700032515,Q701545,說 道濟 范陽方城,張説,張說,장열,Zhang Yue
6000000022700033207,Q11068701,垍 范陽方城 | 垍 范陽方城 二,張垍,張洎,,Zhang Ji
6000000022906032588,Q119323,,,约书亚·R·吉丁斯,,Joshua Reed Giddings
6000000023181639375,Q8960628,,エイステイン・オーリ,,,Eystein Orre
6000000023420281775,Q117312658,清河東武城,,崔氏,,Lady Cui
6000000023531378472,Q353698,懿 仲達 河內溫縣 | 懿 仲達 河內溫縣 二,司馬懿,司马懿,사마의,Sima Yi
6000000023531398242,Q1143870,攸 大猷 河內溫縣,司馬攸,司馬攸,사마유,Sima You
6000000023531439343,Q15909080,崧 景猷 潁川潁陰,荀崧,荀崧,,Xun Song
6000000023531494618,Q45397604,尹 京兆杜陵 | 尹 京兆杜陵 四,,杜尹,,Du Yin
6000000023531779916,Q702166,預 元凱 京兆杜陵,杜預,杜预,두예,Du Yu
6000000023615752709,Q7393,紹 道畿 河內溫縣,明帝,晉明帝,동진 명제,Emperor Ming of Jin
6000000023615990332,Q7392,睿 景文 河內溫縣,元帝,晉元帝,동진 원제,Emperor Yuan of Jin
6000000023616057659,Q7400,昱 道萬 河內溫縣,簡文帝,晉簡文帝,동진 간문제,Emperor Jianwen of Jin
6000000023619649947,Q10916665,覲 思祖 河內溫縣,司馬覲,司馬覲,,Sima Jin
6000000023701024475,Q15911516,廙 世將 琅邪臨沂 | 廙 世將 琅邪臨沂 二,王廙,王廙,,Wang Yi
6000000023701103686,Q15944710,悅 長豫 琅邪臨沂 | 悅 長豫 琅邪臨沂 一,,王悅,,Wang Yue
6000000023701142715,Q22814786,融 琅邪臨沂,王融,王融,,Wang Rong
6000000023701329396,Q559425,獻之 子敬 琅邪臨沂 | 獻之 子敬 琅邪臨沂 七,王献之,王献之,왕헌지,Wang Xianzhi
6000000023701355682,Q3274914,導 茂弘 琅邪臨沂 | 導 茂弘 琅邪臨沂 一,王導,王導,,Wang Dao
6000000023701369587,Q1069286,毗 佐治 潁川陽翟,辛毗,辛毗,신비,Xin Pi
6000000023701386405,Q1114786,潁川陽翟 | 憲英 潁川陽翟,辛憲英,辛憲英,신헌영,Xin Xianying
6000000023701404124,Q16077602,凝之 叔平 琅邪臨沂 | 凝之 叔平 琅邪臨沂 二,王凝之,王凝之,,Wang Ningzhi
6000000023701407225,Q15928529,徽之 子遒 琅邪臨沂 | 徽之 子遒 琅邪臨沂 五,,王徽之,,Wang Huizhi
6000000023701473343,Q22814790,曠 世宏 琅邪臨沂 | 曠 世宏 琅邪臨沂 一,王曠,王旷,,Wang Guang
