geni_id	name	qid	label	slot	ours_n	theirs_n	ours	theirs	ours_names	theirs_labels	pair_from
6000000001907005001	Fujiwara no Fuhito	Q177517	Fujiwara no Fuhito	mother	2	1	6000000002191748013;6000000010702344122	Q11651292	Kagami no Osemi | 	Kagami no Ōsemi	zipper r4 father/solo
6000000002187801516	Balderic van Betuwe bisschop van Utrecht	Q804773	Balderic of Utrecht	father	1	2	6000000012445033063	Q24970544;Q206774	Ricfried (Dodo) in de Betuwe	Ricfried, Count of Betuwe | Reginar I Longneck	zipper r4 child/name
6000000002187845813	Agnes de Bourgogne Grafin d'Auxonne	Q112647556	Agnès de Bourgogne	father	1	2	6000000004533233446	Q11920998;Q2343373	Étienne II de Bourgogne	Stephen II of Auxonne | Esteve II d'Auxonne	zipper r4 mother/solo
6000000002187845813	Agnes de Bourgogne Grafin d'Auxonne	Q112647556	Agnès de Bourgogne	mother	1	2	6000000004533233453	Q50825950;Q2182635	Judith de Lorraine Of Alsace	Judith de Lorraine | Beatrice, Countess of Chalon	zipper r4 mother/solo
6000000002187876975	Verena von Altenklingen	Q76299926	Verena of Klingen	mother	1	2	6000000002187876939	Q76299931;Q108838878	Sophie von Froburg	Sophia von Krenkingen | Sophie von Froburg	zipper r4 child/name
6000000002188056469	Thomas Kerr of Ferniehurst	Q75254923	Thomas Kerr, 1st of Ferniehirst	mother	0	2		Q75254920;Q76016822		Margaret Tweedie | unknown daughter Douglas	zipper r4 child/name
6000000002372130026		Q3090620	Fujiwara no Akisue	father	1	2	6000000002415299269	Q11623631;Q109321421		Fujiwara no Takatsune | Fujiwara no Moritaka	zipper r4 father/solo
6000000002442394187		Q11564340	Minamoto no Junshi	father	1	2	6000000011626980811	Q440518;Q349267	Tokiyasu Koko-tenno	Kōkō | Uda	zipper r4 spouse/solo
6000000002442394187		Q11564340	Minamoto no Junshi	mother	1	2	6000000002826094685	Q106235511;Q106237458		Sugawara no Enshi | Sugawara no Ruishi	zipper r4 spouse/solo
6000000002816584073		Q13635333	Kamo no Hime	father	1	2	6000000002816370211	Q13635349;Q108045623		Kamo no Emishi | ?	zipper r4 mother/solo
6000000003087193528	Hugo XI Graf von Dagsburg	Q20723357	Hugo XI von Dagsburg	mother	1	2	6000000006905998531	Q1916706;Q136374133	Helwig von Egisheim und Dachsburg	Ermesinde of Luxembourg, Countess of Namur | Heilwig	zipper r4 child/solo
6000000003187856211		Q110174337	園基茂	father	1	2	6000000003187947294	Q110168552;Q109795830		Sono Motomachi | 中山忠尹	zipper r4 father/solo
6000000003645853197	"Shaushatar ""The Wood Lord"" Mitanni"	Q978095	Shaushtatar	father	2	1	6000000012507559526;6000000042306131901	Q524972	Apepi Agen-en-re of Mitanni | Parsatata Mitanni, van	Parshatatar	zipper r4 father/solo
6000000003748885357	Gomes Pais Peláez senhor de Santa Olaia	Q10290474	Gomes Pais da Silva	father	2	1	6000000001967665319;6000000003589231271	Q17318319	Paio Guterres da Silva | Pelayo Peláez de Silva Conde de Carrión	Paio Guterres da Silva	zipper r4 father/solo
6000000003748885357	Gomes Pais Peláez senhor de Santa Olaia	Q10290474	Gomes Pais da Silva	mother	2	0	6000000003748720870;6000000003748804867		Sancha Ibáñez de Montor | Muniadona ‘Mayor’ González		zipper r4 father/solo
6000000003827792828	Isabelle de Brienne	Q76356101	Isabeau de Brienne	father	1	2	6000000001412926007	Q94862;Q939667	Jean de Brienne comte d'Eu	John I of Brienne, Count of Eu | Alphonso of Brienne	zipper r4 mother/solo
6000000004546840611	Margaret St Lawrence	Q75883426	Margaret St. Lawrence	father	1	2	6000000002500606198	Q7026247;Q5113272	Nicholas St. Lawrence	Nicholas St Lawrence, 4th Baron Howth | Christopher St Lawrence, 2nd Baron Howth	zipper r4 child/name
6000000005230268577	Salentin von Sayn in Homburg und Vallendar	Q31191561	Salentin II of Sayn	mother	1	2	6000000010132145883	Q76174536;Q110325050	Sophie von Volmestein	Maria von Dollendorf | Sophie von Volmestein	zipper r4 father/solo
6000000006366374776	Sebastian von Ortenburg I	Q2262808	Sebastian I	mother	0	2		Q76264275;Q116131939		Ursula Ecker zu Saldenburg | Elisabeth von Törring zu Neudegg	zipper r4 child/name
6000000006422194791	Helen Schaw lady of Dirleton	Q76294766	Helen Shaw	father	1	2	6000000002116068124	Q76348090;Q76297354	James Schaw of Sauchie	Sir James Schaw of Sauchy | James Shaw of Sauchie	zipper r4 child/name
6000000007224488329	Sança d'Urgell comtessa consort d'Empúries	Q61982472	Sança d'Urgell	mother	1	2	6000000007190454203	Q11914077;Q6119813	Sancha Ramírez de Aragó contesa consorte de Urgel	Clemence de Bigorra | Sancha of Aragon	zipper r4 child/name
6000000007240824388	Diego Pérez Sarmiento y de Castilla II Señor de Salinas	Q110588473	Diego Pérez Sarmiento, Conde de Salinas	father	1	2	6000000003736751234	Q116003809;Q19359431	Diego Gómez Sarmiento mariscal de Castilla	Pedro Ruiz Sarmiento, Conde de Salinas | Diego Gómez Sarmiento	zipper r4 child/name
6000000007240824388	Diego Pérez Sarmiento y de Castilla II Señor de Salinas	Q110588473	Diego Pérez Sarmiento, Conde de Salinas	mother	1	2	6000000011335131586	Q116003810;Q5973364	Leonor Enríquez de Castilla y Angulo de Córdoba	Maria de Villandrado | Leonor Enríquez de Castilla	zipper r4 child/name
6000000007337784234	Stjepan Dabiša Stjepanović Kotromanić	Q474769	Stephen Dabiša of Bosnia	father	1	2	5120782524060072280	Q16109272;Q2750878	Vladislav Kotromanić	Ninoslav Kotroman | Vladislaus of Bosnia	zipper r4 child/name
6000000009182101839	Adele d'Anjou Comtesse d'Amiens et du Vexin	Q76183893	Adela d'Anjou	father	1	2	6000000005911895391	Q526100;Q472561	Fulk de Anjou	Fulk I, Count of Anjou | Fulk II, Count of Anjou	zipper r4 mother/solo
6000000009217772911		Q11545688	Ōgimachi Sanetsura	father	1	3	6000000009217701939	Q11545682;Q108856762;Q108856005		Kinmichi Oogimachi | 中山兼親 | 正親町公梁	zipper r4 father/solo
6000000009229081003	Centurione I Zaccaria baron of Arkadia	Q5063089	Centurione I Zaccaria	mother	1	2	6000000009235108670	Q42675365;Q6120249	.... Ghisi lady of ½ Chalandritza	Maria Ghizi | Jacqueline de la Roche	zipper r4 father/solo
6000000009432570837	Darius III, king of Persia	Q102865	Darius III	father	2	1	6000000009552416782;6000000007177891474	Q15632748	Arsames of Persia | 	Arsames	zipper r4 child/date
6000000009432570837	Darius III, king of Persia	Q102865	Darius III	mother	2	1	6000000003645908086;6000000007177885592	Q242340	Sisygambis | 	Sisygambis	zipper r4 child/date
6000000011268577515	hélissent (Hélissende) de Vergy	Q22337638	Hélisente of Vergy	father	1	2	6000000008067108435	Q110602672;Q110602329	Guillaume II de Vergy Sire de Mirebeau et d'Autrey	Guillaume II de Vergy, Sire de Mirebeau et d'Autrey | Jean I de Vergy, Sire de Fouvent, de Champlitte et d'Autrey	zipper r4 child/name
6000000011268577515	hélissent (Hélissende) de Vergy	Q22337638	Hélisente of Vergy	mother	1	2	6000000002188569055	Q75291421;Q110602333	Laure de Haute Lorraine	Laura de Lorraine | Marguerite de Noyers	zipper r4 child/name
6000000011291836035	Aernout (Arnold) van Heusden III	Q2688493	Arnold van der Sluijs	father	1	2	6000000019510124096	Q105984158;Q76189303	Arnoud II van Heusden	Henrik van Heusden | Arent II van Heusden	zipper r4 father/solo
6000000011631641160	Sadaatsu Fushiminomiya	Q11381086	Fushimi-no-miya Sadaatsu-shinnō	mother	2	0	6000000001752665613;6000000012621703328		 | Imadegawa		zipper r4 child/date
6000000011995063156		Q11266855	Shirou Ikegami	father	2	1	6000000010699000909;6000000011995189115	Q19296795	 | 	?	zipper r4 father/solo
6000000012418594260	Anna de Montcada i Cardona	Q98554134	Francisca Manrique de Lara	father	1	2	6000000009120316448	Q6069424;Q2198376	Pedro Ramón de Montcada i de Vilaragut	Pedro Manrique de Lara y Sandoval | Pedro Manrique de Lara	zipper r4 mother/solo
6000000014675250588	Thyra Sveinsdóttir Sveinsdotter	Q311011	Harald II of Denmark	mother	1	3	4645001	Q24238356;Q242746;Q2887133	Świętosława «Gunhilda» Mieszkówna	unknown | Sigrid the Haughty | Gunhild of Wenden	zipper r4 child/date
6000000015040459858	Konstancja wodzisławska	Q5163486	Constance, Duchess of Wodzisław	father	1	2	6000000003827497126	Q668210;Q668223	Przemysław raciborski	Vladislaus I of Opole | Przemysław of Racibórz	zipper r4 child/solo
6000000015040459858	Konstancja wodzisławska	Q5163486	Constance, Duchess of Wodzisław	mother	1	2	6000000003858708471	Q5410344;Q3495473	Anna czerska	Euphemia of Greater Poland | Anna of Masovia, Duchess of Racibórz	zipper r4 child/solo
6000000015773058826	Elisabeth van Schrieck	Q110659012	Elisabeth van Schrieck	father	2	1	6000000015773553031;6000000182717397834	Q110659013	Johan van Schrieck | Johan van Schriek	?	zipper r4 mother/solo
6000000015773058826	Elisabeth van Schrieck	Q110659012	Elisabeth van Schrieck	mother	2	1	6000000015773163912;6000000182717498821	Q110659015	Johanna van Trier | Johanna van Trier	?	zipper r4 mother/solo
6000000024945267071	Uchdryd ab Edwin of Tegeingl	Q110582431	Uchdryd ab Edwin ap Gronwy, lord of Cyfeiliog	father	1	2	6000000039300861594	Q5346938;Q1249648	Edwin ap Gronwy of Tegeingl	Edwin of Tegeingl | Edwin, Earl of Mercia	zipper r4 child/solo
6000000027285548087	Appius II Claudius Pulcher	Q531923	Appius Claudius Pulcher	father	2	1	6000000008404803393;6000000117201677821	Q445785	Appius Claudius Pulcher Claudius-Pulcher consul 143 BC | Caius Claudius Pulcher de Rome	Appius Claudius Pulcher	zipper r4 father/solo
6000000029124356164	Ursula von Öttingen Gräfin	Q120491764	Ursula von Oettingen	mother	0	2		Q116030494;Q140940621		NN von Burgau | Adelheid von Hirschberg	zipper r4 spouse/name
6000000032666872822	Lucius Domitius-Ahenobarbus	Q108648027	Sextus Atilius Serranus Domitianus	father	1	2	6000000012695145342	Q465212;Q108647925	Lucius Domitius Ahenobarbus Ahenobarbus consul 54 BC	Lucius Domitius Ahenobarbus | Sextus Atilius Serranus	zipper r4 child/solo
6000000033159287906	George Crichton	Q75533414	Sir James Crichton of Cairns	mother	1	2	6000000026908698644	Q75533409;Q75444234	Janet Borthwick	unknown daughter Douglas | Janet Borthwick	zipper r4 child/name
6000000041215323553	Lucius Licinius Crassus Scipio	Q41700509	Lucius Licinius Crassus Scipio	father	1	2	6000000012694203304	Q1241384;Q710877	Publius Cornelius Scipio Nasica V	Publius Cornelius Scipio Nasica | Lucius Licinius Crassus	zipper r4 child/solo
6000000046203700821	Vasilko Yaropolkovich	Q9371511	Vasylko Yaropolkovych	father	1	2	6000000020992504349	Q9385021;Q469742	Yaropolk Iziaslavich	Yaropolk | Yaropolk II of Kiev	zipper r4 child/solo
6000000057522042957	William Paynell of Drax	Q16202885	William Paynel	father	0	2		Q136162015;Q15724936		William Paynel (fl. 1066) | Ralph Paynel	zipper r4 spouse/name
6000000173671365870	Jean Theodin de Baux	Q113298341	Jean Théodin de Baux	father	1	2	6000000015383001686	Q16272262;Q16536669	Amiel de Baux	Amiel I des Baux | Bertrand III des Baux	zipper r4 child/name
6000000193229802865	Naochika Kuroda	Q11598184	Tachibana Tanechika	father	2	1	6000000008710252237;6000000193413902859	Q11598223	Naoyoshi Sakai | Naokata Kuroda	Tachibana Nagahiro	zipper r4 father/solo
6000000001748688217		Q4215814	Oda Nobutoki	father	1	2	6000000001748382730	Q1153962;Q11608286		Oda Nobuhide | Oda Nobuyasu	zipper r5 spouse/solo
6000000001765741204		Q11556978	Azai Naotane	father	0	2		Q109672270;Q109672291		浅井重政 | 浅井忠政	zipper r5 father/solo
6000000003243284939	Eleanor Talbot	Q75897192	Eleanor Talbot	father	1	2	6000000003243284654	Q16863515;Q28091676	Gilbert Talbot Kt.	Gilbert Talbot | Gilbert Talbot	zipper r5 child/name
6000000003345378981	Maria Colon Innes	Q76153783	Janet Reid	father	0	2		Q75500964;Q105803922		William Reid | John Reid, of Ackenhead	zipper r5 spouse/solo
6000000003827488025	Rembold von Isenburg-Limburg Graf von Isenburg Limburg	Q27071877	Rembold I of Isenburg	father	1	2	6000000003827488032	Q27030874;Q101353165	Gerlach II von Isenburg Graf von Isenburg	? | ?	zipper r5 father/solo
6000000003827529185	Ulrich II von Helfenstein Graf von Helfenstein	Q54914124	Ulrich II, Count of Helfenstein	mother	0	2		Q54914117;Q110562308		Anna of Henneberg | (NN von Ravenstein)	zipper r5 father/solo
6000000003827681245	Marguerite de Vendôme	Q116003591	Marguerite de Vendôme	father	1	2	6000000003827520729	Q55368091;Q55370394	Bouchard [VII] de Vendôme seigneur de Segré	Bouchard VII de Vendôme, Seigneur de Feuillet | Jean de Vendôme	zipper r5 child/name
6000000004533510128	Sikelgaita di Capua	Q100438102	Sichelgaita di Capua	father	1	2	6000000004533510141	Q2295712;Q2461472	Pandolf IV di Capua	Pandulf II of Capua | Pandulf IV of Capua	zipper r5 mother/solo
6000000004976257679	Eanfrith King of Bernicia	Q881239	Eanfrith of Bernicia	mother	1	2	6000000006101328261	Q9138811;Q75490802	Bebba ingen Erb	Acha of Deira | Bebba	zipper r5 child/solo
6000000007302977260	Henri d’Estouteville lord of Eckington, seignuer d’Estouteville and Rames et de Val	Q75519889	Jean I d'Estouteville, Seigneur d'Estouteville et Valmont	mother	1	2	6000000153925658821	Q75386757;Q75835430	Léonelle de Salisbury de Rammes dame de Rames, seour and heiress de Rames (ou Remmes), Dedham...	Mahant de Warenne | Matilda Hastings	zipper r5 father/solo
6000000007553768854	Rhieinfellt verch Royth	Q59661332	Rhiainfellt	father	1	2	6000000007553976572	Q4396744;Q75490811	Royth ap Rhun	Rhoedd | Rhwyth (?)	zipper r5 child/solo
6000000008523955336	Arnold von Diessen IV III	Q2254106	Arnold IV, Count of Andechs	father	0	2		Q2982691;Q100760		Arnold III of Sundgau | Frederick II, Count of Diessen	zipper r5 spouse/name
6000000012561217439	Yamabe Kammu-tenno	Q314846	Emperor Kanmu	father	2	1	6000000133688790970;6000000179130654849	Q958662	 | Kōnin Tenno	Kōnin	zipper r5 father/solo
6000000012561217439	Yamabe Kammu-tenno	Q314846	Emperor Kanmu	mother	2	1	6000000133688619074;6000000012422668422	Q7677188	 | 	Takano no Niigasa	zipper r5 father/solo
6000000012695103244	Aemilia Tertia Paulla	Q12279862	Aemilia	mother	2	1	6000000011820043667;6000000041217301609	Q12289911	N a 2nd Wife of Lucius Aemilius (~229-160 BC) Paullus Macedonicus | Papiria Masonia	Papiria	zipper r5 spouse/solo
6000000012925386745	Mu	Q498007	Mu	father	1	3	6000000012925074182	Q498134;Q497983;Q15108500	Beop	Wideok | Beop | Jini	zipper r5 father/solo
6000000015091775521	Catherine de Béthune	Q96244785	Jeanne d'Estouteville, Dame de Beaumont	father	1	2	6000000011079448790	Q96244786;Q96244787	Jean de Béthune	Estout d'Estouteville, Seigneur de Beaumont | Guillaume d'Estouteville, Seigneur de Blainville	zipper r5 mother/solo
6000000015091775521	Catherine de Béthune	Q96244785	Jeanne d'Estouteville, Dame de Beaumont	mother	1	2	6000000003273401308	Q96244790;Q96244789	Isabeau d'ESTOUTEVILLE dame d'AUTRECHES et de LOCRE	Bonne de Herbannes | Jeanne de Doudeauville	zipper r5 mother/solo
6000000018973022508	Elisabeth von Syberg zum Busch	Q110557254	Elisabeth von Syberg zum Busch	father	2	1	6000000023165823417;6000000025900403145	Q110557255	Heinrich von Syberg zum Busch | Hermann von Syberg zum Busch	?	zipper r5 mother/solo
6000000018973022508	Elisabeth von Syberg zum Busch	Q110557254	Elisabeth von Syberg zum Busch	mother	2	0	6000000023166657907;6000000042659854163		N.N. von Merveldt | N.N. von Syberg zum Busch		zipper r5 mother/solo
6000000027291979407	Wilhelm V von Jülich	Q195707	William of Jülich	mother	1	2	6000000002576603313	Q70894634;Q75292323	Richardis van Gelre	Richardis of Geldern | Margareta van Gelre	zipper r5 spouse/solo
6000000052126012983		Q19855479	Lu Daojiang	father	2	1	6000000052125650248;6000000075404592825	Q18236390	 | 	Lu Yuan	zipper r5 father/solo
6000000075403688859		Q45518444	Yu Faner	father	1	2	6000000075402666308	Q45663346;Q45543816		? | Lu Jinyou	zipper r5 child/date
6000000145498913821	Badi' al-Zaman Mirza	Q1136595	Badi' al-Zaman Mirza	mother	2	0	6000000145499714851;6000000182593319832		Bega Sultan Begum | Zobayda Sultan Aghacha		zipper r5 father/solo
6000000217928632825	NN NN	Q110426592	NN von Braunschweig	father	0	2		Q110426593;Q476342		Liudolf von Braunschweig | Brun I, Count of Brunswick	zipper r5 spouse/solo
6000000000405667308	Elizabeth Stewart	Q75272209	Lady Elizabeth Stewart	mother	1	2	6000000000037960158	Q61268437;Q1783503	Margaret Douglas Fair Maid of Galloway	Eleanor Sinclair | Margaret Douglas, Fair Maid of Galloway	zipper r6 mother/solo
6000000001802462737	Margaret Hay	Q75965087	Margaret Hay	father	1	2	6000000006119991631	Q75965079;Q110929595	Alexander Hay of Delgaty Kt.	Sir Gilbert Hay of Ardendraught and Delgaty | Alexander Hay, 4th of Delgaty	zipper r6 child/name
6000000002189606525		Q110799572	Fujiwara no Giko	father	1	2	6000000002417016265	Q11393729;Q106410415		Tomohira-shinnō | Fujiwara no Yorinari	zipper r6 mother/solo
6000000003266377668	Hugh Rose of Kilravock	Q75921987	Hugh Rose, 9th of Kilravock	mother	1	2	6000000002188040023	Q75921990;Q75778473	Margaret Gordon	Isabel Sutherland | Margaret Gordon	zipper r6 father/solo
6000000004290528626	Minamoto no Tsunemoto	Q3099236	Minamoto no Tsunemoto	father	2	2	6000000012640145521;6000000133683059077	Q11634541;Q106296515	Sadazumi | 	Sadasumi-shinnō | Motohira-shinnō	zipper r6 child/name
6000000004290528626	Minamoto no Tsunemoto	Q3099236	Minamoto no Tsunemoto	mother	2	1	6000000004290759568;6000000133684307888	Q106285882	Minamoto no Gara-ko | 	Minamoto Gara-ko	zipper r6 child/name
6000000007303005239	Robert III d'Estouteville Seigneur d'Estoutville et de Valmont, baron de Cleuville	Q75386747	Henri d'Estouteville, Seigneur d'Estouteville et Cleuville	mother	1	2	6000000007302896430	Q75519886;Q75891169	Julienne (ou Juliette) de Thourotte châtelaine de Honnecourt	Leonia of Salisbury | Leonelle de Remmes	zipper r6 father/solo
6000000009234946969	Bartolomeo Zaccaria marchese consorte di Boudonitza	Q4865522	Bartolomeo Zaccaria	mother	1	2	6000000009235108670	Q42675365;Q6120249	.... Ghisi lady of ½ Chalandritza	Maria Ghizi | Jacqueline de la Roche	zipper r6 child/solo
6000000010702048905		Q11366911	Nakatomi no Mikeko	father	2	1	6000000010702330086;6000000133686410884	Q91089384	 | 	Nakatomi no Katanoko	zipper r6 father/solo
6000000012052214898	Soga no Murajiko	Q11625207	Soga no Murajiko	father	2	1	6000000001902965288;6000000133686493164	Q11625195	Soga no Umako | Soga no Kuramaro	Soga no Kuramaro	zipper r6 father/solo
6000000012422668422		Q7677188	Takano no Niigasa	mother	2	1	6000000012422072039;6000000210455153850	Q106160924	 | 	Haji no Maimo	zipper r6 mother/solo
6000000014463639153	Paio Mendes Arcebispo de Braga	Q10343615	Paio Mendes	father	1	2	6000000002908503077	Q57611953;Q10328638	Mendo Gonçalves 3º senhor da Maia	Mendo Soares da Maia | Mendo Gonçalves da Maia	zipper r6 child/name
6000000015337901219	Uona Fujiwara	Q385008	Fujiwara no Uona	mother	1	2	6000000133686291831	Q110343788;Q110344547	Muro no Ookimi	Katano no Ason's daughter | Daughter of Fujiwara no Kiyokawa (Mother of Fujiwara no Uona)	zipper r6 child/name
6000000015633331146	Vittoria Sanseverino	Q71439643	Victoria Sanseverino	father	1	2	6000000015159533787	Q62267500;Q110459574	Pietro Antonio Sanseverino 4°principe di Bisigniano	Peter Anthony Sanseverino | Pietro Antonio Sanseverino, 4.Principe di Bisignano	zipper r6 mother/solo
6000000016020040711	Marguerite de Brienne	Q75403103	Margaret d'Eu	father	1	2	6000000001412926007	Q94862;Q939667	Jean de Brienne comte d'Eu	John I of Brienne, Count of Eu | Alphonso of Brienne	zipper r6 mother/solo
6000000016849883653	Guy de Sainte Maure	Q110578191	Guy de Sainte-Maure	mother	1	2	6000000016849575963	Q102836681;Q116006128	Mahaut de Nemours	Mahaude de Nemours | ?	zipper r6 child/name
6000000021345341925		Q45379791	Chen Wen	father	1	2	6000000021653367136	Q45379790;Q45487288		Chen Jia | Chen Xi	zipper r6 father/solo
6000000023724654182		Q15914878	王謐	father	2	1	6000000023701681909;6000000023701575201	Q15924805	 | 	王劭	zipper r6 child/date
6000000023785414704	Chruodbert II	Q3434374	Chrodbert	father	0	2		Q24886308;Q24885119		Lambert of Hesbaye | Erlebert	zipper r6 father/solo
6000000035950778557	Jutta Von Tengling	Q114811424	Jutta of Peilstein	father	1	2	6000000035337687318	Q118733307;Q118733472	Friedrich II von Tengling-Peilstein	Friedrich II von Tengling | Konrad I von Peilstein	zipper r6 child/name
6000000079832731846	Maria de Marisco	Q18535434	Angharad ferch Nest	father	1	2	6000000008803369489	Q2394789;Q75384482	Stephen de Montmorency Constable of Cardigan	Gerald de Windsor | Stephen, Constable of Cardigan	zipper r6 child/solo
6000000135510805494	N.N. son of Probus	Q1131129	Anastasius	father	1	2	6000000000317238768	Q977653;Q3656025	Flavius Probus	Sabinianus | Probus	zipper r6 child/solo
6000000186130687864	Ebles Comte de Roucy	Q3024596	Ebles I of Roucy	father	0	2		Q3107795;Q107387353		Gislebert de Roucy | Ebles of Poitiers	zipper r6 father/solo
5259536795370072495	Philip Carey Knight, MP from Cockington	Q18750970	Philip Cary	mother	1	2	6000000006906884775	Q61896155;Q75548190	Margaret Courtenay	Margaret Courtenay | Jane Hanksford	zipper r7 father/solo
6000000001770917132		Q2890348	Rokkaku Takayori	father	1	2	6000000001770735597	Q11392514;Q11392538		Rokkaku Hisayori | Rokkaku Masayori	zipper r7 father/solo
6000000001829551305	Kinmei-tenno (Amekunioshiharakihironiwa)	Q329792	Kinmei	mother	2	1	6000000001829615295;6000000210456166821	Q11075749	 | Tashiraka	Princess Tashiraka	zipper r7 father/solo
6000000002043212953	Ermengarde Humberge de Limoges de Gévaudan [daughter of Etienne II de Gévaudan and Adelais d'Anjou]	Q3056721	Ermengarde, Countess of Auvergne	father	1	3	6000000000437669135	Q3592416;Q2251384;Q465555	Étienne II de Gévaudan	Stephen of Gévaudan | Raymond (V), Count of Toulouse | William I of Provence	zipper r7 child/name
6000000002187553440	Guta of Landau Countess	Q98962368	Guta von Laudau	mother	1	2	6000000002187564214	Q116007727;Q139560796	Guta von Gundelfingen	Guta von Gundelfingen | Mechthild von Pfullingen	zipper r7 child/name
6000000002442725568	Abe no Kome-mushi	Q11657248	Abe-no-Kome-mushi	father	1	2	6000000133683456682	Q11657242;Q11657244	Abe no Shimomaro Horiniwa	? | Abe no Hironiwa	zipper r7 father/solo
6000000003828382638	Gaius Cassius Longinus	Q289392	Lucius Cassius Longinus Ravilla	father	1	2	6000000003828382645	Q1952825;Q714622	Cassius Longinus	Quintus Cassius Longinus | Gaius Cassius Longinus	zipper r7 father/solo
6000000006092149172	Gómez Pérez de Toledo Palomeque Alcalde de los Donceles	Q75558833	Gómez Pérez de Toledo y Palomeque	father	1	2	6000000006092090205	Q75558837;Q101402956	Pedro Fernández de Illán I Señor de Poncorbo	Pedro Fernandez de Toiledo Illan | Pedro Suarez	zipper r7 father/solo
6000000006277812007	Arsenda de Cabrera	Q21126905	Arsenda de Cabrera	father	1	2	6000000007151823690	Q1773392;Q3825303	Guerau II de Cabrera Conde de Urgel, Vizconde de Ager y Gerona	Guerau III de Cabrera | Ponç II de Cabrera	zipper r7 mother/solo
6000000006277812007	Arsenda de Cabrera	Q21126905	Arsenda de Cabrera	mother	1	2	6000000004085591308	Q19289994;Q111457114	Leocadia de Castro	Berenguera de Queralt | Sancha	zipper r7 mother/solo
6000000008133573627		Q11483150	Taira no Takemoto	father	1	2	6000000002680964089	Q11482432;Q111364855		Taira no Masatsune | ?	zipper r7 father/solo
6000000009103365864		Q10523145	Sutsien-si	father	1	2	6000000001908002196	Q106678873;Q11675728		鵜殿長忠 | Udono Nagamochi	zipper r7 mother/solo
6000000009103365864		Q10523145	Sutsien-si	mother	0	2		Q106678925;Q106664620		奥平貞勝の娘 | 今川氏親の娘 (松平親善の室、のち鵜殿長持の室)	zipper r7 mother/solo
6000000011631923265	Sadayuki Fushiminomiya	Q11381091	Fushimi-no-miya Sadayuki-shinnō	father	1	2	6000000011631941381	Q11381089;Q11381092	Sadakiyo Fushiminomiya	Fushimi-no-miya Sadakiyo-shinnō | Fushimi-no-miya Kuninari-shinnō	zipper r7 father/solo
6000000012832954851	Arnuwanda Tudhaliya King of the Hittites	Q316840	Tudhaliya I	father	0	2		Q1104155;Q886839		? | Muwatalli I	zipper r7 father/solo
6000000020682286898	Marcus Aemilius Lepidus	Q1276902	Marcus Aemilius Lepidus	father	2	1	6000000020682190414;6000000041322397057	Q1379447	Marcus Aemilius Barbula | Marcus Aemilius Lepidus	Marcus Aemilius Lepidus	zipper r7 father/solo
6000000024801153966	Leonor de Cabrera	Q19290373	Elionor de Cabrera	father	1	2	6000000010208029018	Q3638765;Q16177104	Bernardo III de Cabrera Vizconde de Cabrera y Bas	Bernardo Cabrera | Bernat III de Cabrera	zipper r7 mother/solo
6000000024801153966	Leonor de Cabrera	Q19290373	Elionor de Cabrera	mother	1	2	6000000010208787599	Q62070881;Q62080043	Margarita de Foix y Luna	Timbor de Prades | Marguerite de Foix-Castelbon	zipper r7 mother/solo
6000000001771647497	Minamoto no Yorinobu	Q2699951	Minamoto no Yorinobu	mother	1	2	6000000001989604160	Q106326646;Q106326720	daughter of Fujiwara no Munetada	Fujiwara no Munetada's daughter | Fujiwara no Motokata's daughter (Minamoto no Mitsunaka's wife)	zipper r8 child/name
6000000001860233615		Q11121925	Tachibana no Nakatsu	father	2	1	6000000001829644307;6000000210456044822	Q357266	Ninken-tenno (Osu) | Ninken Tenno	Emperor Ninken	zipper r8 mother/solo
6000000002187622519	Cleodaeus {Legendary}	Q79999	Uranus	father	0	3		Q131090;Q189175;Q1053307		Chaos | Aether | Ophion	zipper r8 father/solo
6000000002187622519	Cleodaeus {Legendary}	Q79999	Uranus	mother	0	2		Q192107;Q93172		Hemera | Gaia	zipper r8 father/solo
6000000002191030487	Kurikuma no Okimi	Q11536099	Kurikuma no Ōkimi	father	1	2	6000000001903794147	Q11659560;Q11437415		Prince Naniha | Prince Ohomata	zipper r8 father/solo
6000000004296860232		Q110378040	Minamoto no Tsunemoto's wife	father	2	0	6000000004296826096;6000000133683031154		 | 		zipper r8 mother/solo
6000000005010132722	Charqi (Shireki)	Q7070839	Shireki	father	1	2	6000000002187576433	Q7521;Q7523	Möngkä Borjigin dynasty 4th Great Khan of the Mongol Empire	Möngke Khan | Kublai Khan	zipper r8 child/name
6000000010669307041	Carlo II di Tocco	Q888476	Carlo II Tocco	father	1	2	6000000014632150324	Q942585;Q878387	Leonardo II di Tocco conte di Zante	Leonardo II Tocco | Carlo I Tocco	zipper r8 spouse/solo
6000000012648590489	Tameyoshi Minamoto (Mutsu Shiro)	Q1381638	Minamoto no Tameyoshi	father	1	2	6000000012648244642	Q11564275;Q32613	Yoshiie Minamoto (Hachiman Taro)	Minamoto no Yoshichika | Minamoto no Yoshiie	zipper r8 child/date
6000000015717433736	Ramon de Montcada II Señor de Fraga	Q5409532	Ramon III de Montcada	father	1	2	6000000015716807984	Q9066414;Q111457171	Guillén de Montcada	Ramon II de Tortosa | Guillem de Montcada, Senyor de Tortosa i Nules	zipper r8 father/solo
