our_geni	wd_qid	child_geni	child_qid	role
6000000016170168811	Q107293649	6000000016170111709	Q107293648	father
6000000016170197595	Q107293659	6000000016170111709	Q107293648	mother
6000000018163850934	Q107293751	6000000019357637519	Q107293747	mother
6000000003122318046	Q110558868	6000000018221185382	Q107293750	father
6000000181457016850	Q95824	6000000000728025183	Q107293863	mother
6000000010512056768	Q102544428	6000000015389144688	Q10729625	mother
6000000055770853867	Q134269554	6000000015838916802	Q107296443	mother
6000000002188651689	Q107293401	6000000000172371709	Q107300498	father
6000000011191273695	Q107305042	6000000011189476780	Q107305041	father
6000000011189785653	Q107305043	6000000011189476780	Q107305041	mother
6000000009168316812	Q107305194	6000000009749000686	Q107305192	mother
6000000009656195589	Q107305197	6000000009168786276	Q107305195	mother
6000000007759612707	Q107305205	6000000007455410474	Q107305204	father
6000000005229586837	Q107305208	6000000007455410474	Q107305204	mother
6000000011471955205	Q107305228	6000000007759030498	Q107305226	father
6000000011471847913	Q107305229	6000000007759030498	Q107305226	mother
6000000004641965432	Q107305235	6000000007659259311	Q107305234	father
6000000011334477884	Q107305262	6000000124643402889	Q107305260	mother
6000000008690566385	Q104550866	6000000003193805903	Q107305295	mother
6000000008778292502	Q107305310	6000000008753904560	Q107305304	mother
6000000002419885422	Q107305307	6000000008635622692	Q107305306	father
6000000009411658233	Q107305308	6000000008635622692	Q107305306	mother
6000000003258948721	Q103774903	6000000006127779200	Q107305309	mother
6000000009744503426	Q107305324	6000000008861366920	Q107305322	mother
6000000009016125603	Q107305326	6000000009016229255	Q107305325	father
6000000003827799148	Q3592212	6000000003827681362	Q107309724	father
6000000003184752153	Q107304715	6000000003827681362	Q107309724	mother
6000000017136890213	Q110506441	6000000110085421833	Q107313850	mother
6000000057236991838	Q107383054	6000000057236000994	Q107383098	father
6000000025611566467	Q98177382	6000000025612605271	Q107428797	mother
6000000009956585254	Q107406799	6000000008002888375	Q107428879	father
6000000022361800781	Q4396874	6000000027000289673	Q107460527	father
6000000009215342399	Q95593	6000000006727800651	Q107507	mother
6000000000669194044	Q83437732	6000000001180345545	Q107524316	father
6000000018791155061	Q110152075	6000000015423296475	Q107539	mother
5543077901920079131	Q115631671	5553511902010054739	Q107604229	father
6000000011830814416	Q131726979	6000000011145530609	Q107608859	mother
6000000018291439474	Q140336660	6000000010897629512	Q107614	father
6000000012941078834	Q107057763	6000000010897629512	Q107614	mother
6000000006101317188	Q238151	6000000041262122168	Q107621858	mother
6000000119407605834	Q16945363	6000000119408198821	Q107636404	father
6000000018791155061	Q110152075	6000000015423050909	Q107663	mother
6000000012368177851	Q1069768	6000000074747331921	Q1076801	father
6000000009215342399	Q95593	6000000006127657739	Q107693	mother
6000000010072794579	Q63637440	6000000010072557038	Q107715267	mother
6000000002187712904	Q351495	6000000032666119162	Q107718297	father
6000000007036832770	Q233704	6000000032666119162	Q107718297	mother
6000000002187712904	Q351495	6000000003796596243	Q107718375	father
6000000007036832770	Q233704	6000000003796596243	Q107718375	mother
6000000016476689035	Q12306200	6000000016476456474	Q107751085	father
6000000016476617534	Q12301742	6000000016476456474	Q107751085	mother
5501867237950074875	Q104172926	6000000002395692141	Q107798065	father
6000000004533305614	Q84529	6000000008425068850	Q107872	father
6000000002188002489	Q571364	6000000002188002458	Q10787531	father
6000000004267544178	Q3487816	6000000002188002458	Q10787531	mother
6000000005644459010	Q16063868	6000000005999555009	Q1078781	father
6000000004847633636	Q5109540	6000000001504406552	Q1079307	father
6000000004847605729	Q110151739	6000000001504406552	Q1079307	mother
6000000018976083617	Q993174	6000000016518025175	Q1079545	father
6000000018976445171	Q110539351	6000000016518025175	Q1079545	mother
6000000002006476983	Q432429	365447742810013159	Q10795576	father
6000000006727920488	Q6172243	365447742810013159	Q10795576	mother
6000000021122204904	Q10946853	6000000075372508837	Q1079679	mother
6000000018570084385	Q104887724	6000000018569914855	Q108007686	father
6000000009133279559	Q591793	6000000009134009208	Q1080364	father
6000000002188021457	Q75246982	6000000003827484430	Q1080420	mother
6000000000144483119	Q115974087	6000000000144483159	Q108067061	father
6000000000144275582	Q115974094	6000000000144483159	Q108067061	mother
6000000012828063350	Q108433136	6000000104609380828	Q108096589	father
6000000104609380822	Q108433137	6000000104609380828	Q108096589	mother
6000000027212007715	Q126926740	6000000021973903960	Q108103943	father
6000000006128321561	Q133861600	6000000000111775794	Q108122304	mother
6000000016163275205	Q27067732	6000000018171633927	Q108129106	mother
6000000002416276234	Q11623162	6000000002416431387	Q108169928	father
6000000007876037112	Q136339078	6000000003041048235	Q108206816	father
6000000000574898826	Q136339098	6000000003041048235	Q108206816	mother
6000000011715190533	Q67180	6000000002188378262	Q10825976	father
6000000003897519143	Q269289	6000000002188378262	Q10825976	mother
6000000015615113529	Q71813	6000000015163883728	Q10826855	father
6000000009689440443	Q86349	6000000015163883728	Q10826855	mother
6000000021150246178	Q8257685	6000000021150725082	Q10827258	mother
6000000007271068796	Q1082603	6000000012242833513	Q1082891	mother
4259042	Q6214652	6000000001045079246	Q108316	father
6000000004868978061	Q108317436	6000000004868978047	Q108317433	mother
6000000001422548420	Q4781094	6000000003828392777	Q108319987	father
6000000010897841902	Q86824237	6000000010897231545	Q108394111	father
6000000010897904613	Q110276219	6000000010897231545	Q108394111	mother
6000000003827368137	Q103697	6000000006727838794	Q108396225	father
6000000003827368137	Q103697	6000000006727838801	Q108404427	father
6000000007345003986	Q108410016	6000000000945036896	Q108410007	mother
6000000008563681850	Q108410012	6000000008563676101	Q108410010	mother
6000000027131394834	Q108410188	6000000038780663352	Q108410182	mother
6000000197064083859	Q108410186	6000000005561002488	Q108410183	mother
6000000031017043184	Q108410325	6000000018638963933	Q108410324	father
6000000021325054320	Q112969351	6000000000581231566	Q108415852	mother
6000000011483423445	Q98545721	6000000008189218294	Q108420258	mother
6000000034688810591	Q6183620	6000000034693157163	Q108422761	father
6000000026663259740	Q108432123	6000000024209935245	Q108432120	father
6000000026664213033	Q108432126	6000000024209935245	Q108432120	mother
6000000000736768413	Q259267	6000000000710016864	Q108442	mother
6000000007959973088	Q86817523	6000000007961320214	Q108445245	father
6000000007294654215	Q108463906	6000000002965278985	Q108447825	mother
6000000007294654215	Q108463906	6000000005573660269	Q108447899	mother
6000000007294654215	Q108463906	6000000007294656265	Q108448135	mother
6000000007981027286	Q110303973	6000000001504580134	Q108476105	father
6000000007981027290	Q4952683	6000000001504580134	Q108476105	mother
6000000041325754478	Q1436	6000000041395903907	Q108479581	father
6000000021688780300	Q2604067	6000000041395903907	Q108479581	mother
6000000019728792025	Q78188334	6000000019728593149	Q1084913	father
6000000019728333235	Q105282906	6000000019728593149	Q1084913	mother
6000000024792798499	Q108494665	6000000013238159914	Q108494571	father
6000000007511906450	Q109296511	6000000007433808326	Q108502246	mother
6000000017772767942	Q26242290	6000000017773609890	Q108516456	father
6000000017773765142	Q110310258	6000000017773609890	Q108516456	mother
6000000010452661431	Q239010	6000000003645864006	Q108540720	mother
6000000009441020929	Q6062273	6000000022775976968	Q108601605	father
6000000009441020929	Q6062273	6000000178593335822	Q108602016	father
6000000015754561273	Q22087785	6000000022275137766	Q108607585	father
6000000023205945951	Q108607838	6000000023205767571	Q108608152	father
6000000023205832555	Q108608212	6000000023205767571	Q108608152	mother
6000000001317317467	Q567039	6000000006727794355	Q1086172	father
6000000001710141184	Q3663541	6000000006727794355	Q1086172	mother
6000000010801406769	Q9825	6000000074750446079	Q10864996	father
6000000144849592841	Q8251261	6000000074750446079	Q10864996	mother
6000000020921762427	Q108654169	6000000019205927647	Q108654167	mother
6000000007175560747	Q108654299	6000000006444655052	Q108654296	mother
6000000008987305206	Q104550861	6000000008690676974	Q108654322	mother
6000000012287725589	Q4022884	6000000001504875545	Q108654820	father
6000000001504812536	Q108654525	6000000001504875545	Q108654820	mother
6000000031862122180	Q110410881	6000000014024777115	Q108654978	father
6000000041324037053	Q463027	6000000041324158985	Q108667666	father
6000000008908006594	Q6014859	6000000022596159029	Q108700149	father
6000000008907831628	Q116454777	6000000022596159029	Q108700149	mother
6000000023701397238	Q1066719	6000000023701524179	Q10871555	father
1077692	Q116003570	1077060	Q108743022	father
1077697	Q116003577	1077060	Q108743022	mother
1077590	Q110601806	1077061	Q108743024	father
1077592	Q110601811	1077061	Q108743024	mother
6000000012960432296	Q5162618	6000000013374999382	Q108743036	father
6000000224924503836	Q3022995	6000000014957712953	Q108743066	father
6000000224924109929	Q108743069	6000000014957712953	Q108743066	mother
6000000016165611990	Q3172673	6000000016165829020	Q108743086	father
6000000016165025989	Q108743087	6000000016165829020	Q108743086	mother
6000000010801040068	Q9761	6000000074750416148	Q10877222	father
6000000010801237168	Q9755	6000000074750936823	Q10877223	father
6000000021238070919	Q5374490	6000000074749816694	Q10881168	mother
6000000025324719978	Q136117677	6000000023512894910	Q108814172	mother
6000000008649959916	Q109180222	6000000008650175115	Q108836495	mother
6000000003827280827	Q22677456	6000000002187888319	Q108838864	father
6000000007337177563	Q108336396	6000000002187888319	Q108838864	mother
6000000002310083456	Q108840575	6000000006797227087	Q108840571	mother
6000000002274643322	Q234022	6000000003122453940	Q108870584	mother
6000000003521266933	Q336754	6000000014192424327	Q108886223	father
6000000055770720123	Q10889695	6000000055771307901	Q10889675	father
6000000003520630089	Q65932885	6000000014926525144	Q108896909	mother
6000000008970296600	Q7674427	6000000013332420403	Q1089038	mother
4269521	Q1113645	5115884767710034374	Q1089049	mother
6000000006443785337	Q115870001	6000000023769750468	Q108906293	father
6000000014279007065	Q3695142	6000000014278925274	Q1089079	father
6000000014279090065	Q110355960	6000000014278925274	Q1089079	mother
6000000001062958477	Q48547	6000000008971301759	Q1089085	father
6000000001062969490	Q237717	6000000008971301759	Q1089085	mother
6000000012349012606	Q99301825	6000000011170719219	Q108910097	father
6000000012348691639	Q99301834	6000000011170719219	Q108910097	mother
6000000012821409314	Q26239919	6000000001916779028	Q108911251	father
6000000006444755777	Q76316975	6000000000209548979	Q108912752	father
6000000006444136702	Q76317043	6000000000209548979	Q108912752	mother
328148159350004655	Q109179186	6000000007337810663	Q108914490	father
328147886880005469	Q109179696	6000000007337810663	Q108914490	mother
6000000007433599436	Q6070125	6000000006127423738	Q108914535	father
6000000007433599436	Q6070125	6000000007337128330	Q108916395	father
6000000007433599436	Q6070125	6000000006127423731	Q108916427	father
6000000007433599436	Q6070125	6000000006127423767	Q108919731	father
6000000007511906640	Q108916311	6000000006127214386	Q108920216	mother
6000000007511906640	Q108916311	6000000012922669121	Q108920289	mother
6000000007512812452	Q135480256	6000000011697559600	Q108929319	mother
6000000006127097419	Q108929474	6000000007513060227	Q108929402	father
6000000000466289816	Q135480255	6000000007513060227	Q108929402	mother
4781121412330052301	Q110549313	4781015888790051816	Q108934700	father
4781121438920028540	Q17130942	4781015888790051816	Q108934700	mother
6000000012641605107	Q109294710	6000000005768717328	Q108934765	father
6000000009683996520	Q110548812	6000000005768717328	Q108934765	mother
6000000015518684068	Q110386351	6000000015518620130	Q108935767	father
6000000082433032321	Q110386436	6000000082435261850	Q108935798	mother
6000000003997660624	Q110548816	6000000003997735186	Q108935853	mother
6000000003997747377	Q110548841	297788448220006359	Q108935981	mother
6000000003997660624	Q110548816	6000000008529731602	Q108936438	mother
6000000003997660624	Q110548816	6000000006128193716	Q108936535	mother
6000000007460832349	Q136028286	6000000007510084248	Q108936800	mother
6000000015743350270	Q109010636	6000000018195240072	Q108942246	father
6000000015743373233	Q109010639	6000000018195240072	Q108942246	mother
6000000002174415141	Q108942344	6000000002174415149	Q108942341	mother
6000000020677573452	Q109488601	6000000020677520691	Q108942351	father
6000000015746306698	Q109010965	6000000015746797260	Q108942666	mother
6000000007294282072	Q110158613	6000000012032144692	Q108974367	mother
6000000021121968099	Q45394583	6000000074752994843	Q10897770	father
6000000054111376866	Q49699	6000000054111623846	Q10897941	father
6000000021241255070	Q10899765	6000000075346206974	Q10899676	father
6000000004533305594	Q92120	6000000003166148300	Q108998	father
6000000003939720804	Q118906940	6000000003166148300	Q108998	mother
6000000003122417840	Q109012592	6000000001849119443	Q109010853	father
6000000003122417846	Q109012593	6000000001849119443	Q109010853	mother
6000000004868902305	Q109012594	6000000001849128737	Q109010854	father
6000000004868902314	Q109012595	6000000001849128737	Q109010854	mother
6000000015639441085	Q1872093	6000000021238055113	Q109010894	father
6000000003493396031	Q102825194	6000000003493396104	Q109010961	father
6000000017184392185	Q102825217	6000000003493396104	Q109010961	mother
6000000078955430017	Q965839	6000000078955593955	Q109011397	father
6000000078955300203	Q109011400	6000000078955593955	Q109011397	mother
